Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
693404,"CZK 22,125",50.1085928,14.4915135,"U školičky, Prague - Libeň",2 bedroom with open-plan kitchen,63 m²,"CZK 7,375",Furnished,5.0,No,No,No,No,No,No,No,02. 01. 2022,181.0,533,222,533,196,258,442,227,114,112.0,,,,,,,,,,,,,,,,,
695790,"CZK 18,375",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 6,125",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,211.0,382,250,989,170,745,812,"1,050",387,543.0,,,,,,,,,,,,,,,,,
697438,"CZK 17,000",50.0268921,14.5300135,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,53 m²,"CZK 3,200",Partially furnished,6.0,Yes,No,No,No,Yes,Yes,Yes,01. 01. 2022,58.0,933,342,590,370,664,217,433,725,375.0,New build,"CZK 34,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
616801,"CZK 15,000",50.044402,14.336721,"Zvoncovitá, Prague - Stodůlky",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Furnished,8.0,Yes,No,No,No,No,No,No,15. 07. 2020,138.0,462,79,491,235,483,210,366,653,103.0,Excellent,"CZK 30,000",Personal,Prefab concrete building,C,Standard materials and solutions,District heating,,Middle floor,,,Interior,,,,,
697436,"CZK 9,990",50.07949,14.43425,"Španělská, Prague - Vinohrady",Studio,17 m²,"CZK 1,000",Furnished,,No,No,No,No,No,Yes,No,15. 01. 2022,171.0,475,209,425,151,176,355,355,607,772.0,Excellent,"CZK 15,000",Personal,Brick building,D,,,,,,,,,,,,
405946,"CZK 11,000",50.0538495,14.4395499,"5. května, Prague - Nusle",2 bedroom,51 m²,"CZK 5,200",Partially furnished,3.0,No,No,No,No,No,No,No,,78.0,831,334,320,198,418,654,236,562,488.0,,"CZK 16,200",Personal,Brick building,,,,,,,,,,,,,
356168,"CZK 7,500",50.0304077,14.5138397,"Mikulova, Prague - Chodov",Studio,32 m²,"CZK 3,900",Partially furnished,4.0,No,No,No,No,No,Yes,No,04. 01. 2022,169.0,361,214,"1,209",545,478,195,340,693,35.0,Excellent,"CZK 11,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Middle floor,30 to 50 years years,,Exterior,,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,48 m²,"CZK 3,800",Partially furnished,48.0,No,No,Yes,No,No,Yes,No,01. 02. 2022,247.0,649,289,483,139,449,569,844,484,288.0,Excellent,"CZK 32,000",Personal,Prefab concrete building,B,Standard materials and solutions,District heating,,Top floor,,,Overall,,,,,
684064,"CZK 17,000",50.09084,14.35602,"Na Petřinách, Prague - Břevnov",3 bedroom,70 m²,"CZK 4,000",Partially furnished,2.0,No,No,No,No,No,No,No,22. 11. 2021,272.0,596,347,922,603,316,338,303,546,237.0,Good,"CZK 21,000",Personal,Brick building,G,,,,,,,,,,,,
697430,"CZK 12,000",49.9979408,14.4134084,"K Beránku, Prague - Modřany",2 bedroom,70 m²,"CZK 3,000",Furnished,2.0,No,No,No,No,No,No,No,01. 01. 2022,150.0,"1,098","1,076","1,192",536,"1,017",883,968,687,105.0,Good,"CZK 15,000",Personal,Brick building,A,,,,,,,,,,,,
682068,"CZK 19,125",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,34 m²,"CZK 6,375",Furnished,2.0,No,No,No,No,No,Yes,No,02. 01. 2022,132.0,574,130,206,94,143,358,427,494,560.0,,,,,,,,,,,,,,,,,
695226,"CZK 18,525",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,35 m²,"CZK 6,175",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,132.0,574,130,206,94,143,358,427,494,560.0,,,,,,,,,,,,,,,,,
693259,"CZK 23,250",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 7,750",Furnished,2.0,No,No,No,No,No,Yes,No,01. 02. 2022,134.0,417,252,351,68,251,205,205,457,712.0,,,,,,,,,,,,,,,,,
694718,"CZK 18,600",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",Studio,29 m²,"CZK 6,200",Furnished,5.0,No,Yes,No,No,No,Yes,No,01. 02. 2022,472.0,536,115,535,55,394,404,513,675,431.0,,,,,,,,,,,,,,,,,
347750,"CZK 15,000",50.0708966,14.4315715,"Wenzigova, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,4.0,No,No,No,No,No,Yes,No,01. 01. 2022,246.0,480,205,481,96,410,171,410,573,589.0,Good,,Personal,Brick building,,,,,Middle floor,,,,,,,,
484979,"CZK 19,000",50.085944,14.3822687,Prague - Střešovice,2 bedroom,50 m²,"CZK 1,500",Furnished,5.0,No,No,No,No,No,Yes,No,03. 01. 2022,91.0,641,166,859,66,623,544,502,357,213.0,Excellent,"CZK 19,000",Personal,Brick building,C,Premium materials and solutions,Other,300 m²,Top floor,1 to 10 years years,,Overall,,,,,
336005,"CZK 10,000",50.012789,14.4315804,"Imrychova, Prague - Kamýk",Small studio,36 m²,"CZK 2,000",Unfurnished,1.0,Yes,No,Yes,No,No,No,No,,563.0,448,788,593,298,261,595,95,,,,"CZK 12,000",Personal,Brick building,,,,,,,,,,,,,
552322,"CZK 15,000",50.1106949,14.505841,"Kolbenova, Prague - Vysočany",2 bedroom,65 m²,"CZK 4,750",Partially furnished,3.0,Yes,No,Yes,No,No,No,No,01. 01. 2022,52.0,457,24,273,48,393,204,446,349,355.0,,"CZK 25,000",Cooperative,Brick building,,,,,,,,,,,,,
680018,"CZK 38,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,90 m²,"CZK 12,750",Furnished,2.0,No,No,No,No,No,Yes,No,02. 01. 2022,140.0,528,224,126,38,67,511,"1,001","1,181",559.0,,,,,,,,,,,,,,,,,
587813,"CZK 13,000",50.036257,14.411461,"Ke Krči, Prague - Braník",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,2.0,No,No,No,No,No,No,No,01. 02. 2022,53.0,263,88,152,340,293,292,"1,239",253,,Excellent,"CZK 20,000",Personal,Brick building,D,Standard materials and solutions,Gas boiler,400 m²,Middle floor,over 50 years years,,Overall,,,,,
697425,"CZK 8,200",50.10237,14.47751,"U Pošty, Prague - Libeň",Studio,28 m²,CZK 800,Unfurnished,4.0,No,No,Yes,No,No,Yes,No,01. 01. 2022,221.0,214,54,362,278,397,276,138,200,524.0,Excellent,"CZK 9,000",Personal,Brick building,E,,,,,,,,,,,,
602386,"CZK 12,500",50.064198,14.381721,"Houdova, Prague - Košíře",Studio,33 m²,"CZK 2,500",Furnished,2.0,No,No,No,No,No,No,No,01. 12. 2021,457.0,"1,138",556,"1,386",513,"1,493","1,264",692,"1,166",601.0,Excellent,"CZK 15,000",Personal,Prefab concrete building,F,Standard materials and solutions,Central heating,,Middle floor,10 to 30 years years,,Interior,,,,,
690538,"CZK 13,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Studio,27 m²,CZK 133,Partially furnished,7.0,No,No,Yes,No,Yes,Yes,No,26. 11. 2021,,,,,,,,,,,New build,"CZK 27,000",Personal,Other,A,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,708.0,,
693967,"CZK 26,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",3 bedroom,79 m²,CZK 133,Furnished,4.0,No,Yes,Yes,No,Yes,Yes,No,20. 01. 2022,,,,,,,,,,,New build,"CZK 53,800",Personal,Other,A,Premium materials and solutions,,,Middle floor,1 to 10 years years,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,418.0,,
693971,"CZK 18,600",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,40 m²,CZK 133,Furnished,4.0,No,No,Yes,No,Yes,Yes,No,14. 01. 2022,,,,,,,,,,,New build,"CZK 37,200",Personal,Other,A,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,401.0,,
673330,"CZK 24,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,70 m²,CZK 133,Furnished,14.0,No,Yes,Yes,No,Yes,Yes,No,07. 01. 2022,,,,,,,,,,,New build,"CZK 48,600",Personal,Other,A,Premium materials and solutions,,,Middle floor,1 to 10 years years,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,1408.0,,
371759,"CZK 11,500",50.0404002,14.3360865,"Tlumačovská, Prague - Stodůlky",Studio,37 m²,"CZK 2,300",Furnished,4.0,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,86.0,612,7,582,361,12,328,593,352,335.0,New build,"CZK 23,000",Personal,Brick building,,,District heating,,,1 to 10 years years,,,,,,,
630760,"CZK 12,900",50.052905,14.503896,"Práčská, Prague - Záběhlice",1 bedroom,50 m²,"CZK 3,000",Partially furnished,2.0,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,22.0,713,905,"1,152",111,917,855,335,"1,166",608.0,New build,"CZK 25,000",Personal,Brick building,B,,District heating,,Middle floor,1 to 10 years years,Yes,,,,,,
680008,"CZK 35,100",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 11,700",Furnished,3.0,No,No,No,No,No,No,No,02. 01. 2022,281.0,192,58,183,11,368,315,297,289,305.0,,,,,,,,,,,,,,,,,
695370,"CZK 29,700",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,92 m²,"CZK 9,900",Furnished,7.0,No,Yes,No,No,No,Yes,No,08. 01. 2022,149.0,274,60,441,20,421,59,552,690,457.0,,,,,,,,,,,,,,,,,
449840,"CZK 12,500",50.1053611,14.4883085,Prague - Libeň,2 bedroom,47 m²,"CZK 4,100",Unfurnished,,No,No,Yes,No,No,No,No,17. 12. 2021,205.0,32,89,151,117,325,306,502,150,75.0,Good,"CZK 14,500",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Ground floor,10 to 30 years years,,,,,,,
563249,"CZK 17,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,1.0,Yes,No,No,No,Yes,No,No,11. 11. 2019,485.0,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Excellent,"CZK 24,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Ground floor,,,Overall,,,,,
506149,"CZK 12,500",50.0793541,14.4586451,"Lucemburská, Prague - Žižkov",1 bedroom,32 m²,"CZK 2,500",Furnished,4.0,No,No,No,No,No,No,No,01. 01. 1970,246.0,516,175,372,67,433,498,361,690,167.0,,"CZK 15,000",Personal,Brick building,G,Standard materials and solutions,,-1 m²,Middle floor,,,Overall,,,,,
291342,"CZK 10,000",50.1155914,14.4718609,"V zahradách, Prague - Libeň",1 bedroom,37 m²,"CZK 3,000",Furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,337.0,"1,208",16,"1,493",75,501,485,"1,331","1,139",530.0,Excellent,"CZK 10,000",Personal,Brick building,,Standard materials and solutions,District heating,,Raised ground floor,,,Interior,,,,,
229610,"CZK 19,500",50.1067324,14.4393933,"Železničářů, Prague - Holešovice",1 bedroom with open-plan kitchen,60 m²,"CZK 1,500",Furnished,5.0,Yes,No,No,No,No,No,No,,196.0,973,457,"1,045",145,365,114,"1,181",441,275.0,,"CZK 42,000",Cooperative,Brick building,,Standard materials and solutions,Other,,Middle floor,1 to 10 years years,,Interior,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2.0,No,No,No,No,No,No,No,12. 10. 2020,216.0,344,70,346,22,280,306,274,647,724.0,Good,,Other,Brick building,E,,,,,,,,,,,,
605872,"CZK 14,900",50.040404,14.498412,"Babická, Prague - Chodov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,600",Partially furnished,1.0,No,Yes,No,No,No,Yes,No,01. 03. 2022,231.0,"1,064",631,"1,425",185,877,649,832,499,245.0,New build,"CZK 28,000",Personal,Brick building,C,,,,,1 to 10 years years,,,,,,,
697390,"CZK 15,000",50.10481,14.45562,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,52 m²,"CZK 2,600",Partially furnished,4.0,Yes,No,No,No,No,Yes,No,01. 03. 2022,8.0,759,166,454,26,365,692,862,242,326.0,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
685308,"CZK 16,000",50.12184,14.47035,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,80 m²,"CZK 4,200",Partially furnished,1.0,No,Yes,Yes,No,Yes,Yes,No,06. 12. 2021,573.0,902,578,995,759,"1,033","1,095",935,"1,086",502.0,Excellent,"CZK 20,000",Personal,Brick building,B,,District heating,,Middle floor,,,,,,,,
690184,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3.0,No,No,No,No,No,No,No,02. 01. 2022,177.0,647,182,40,38,122,28,102,350,194.0,,,,,,,,,,,,,,,,,
686085,"CZK 27,000",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 9,000",Furnished,3.0,No,No,No,No,No,Yes,No,02. 01. 2022,155.0,369,147,651,45,545,205,328,671,484.0,,,,,,,,,,,,,,,,,
680012,"CZK 45,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom,80 m²,"CZK 15,000",Furnished,3.0,No,No,No,No,No,Yes,No,01. 02. 2022,462.0,817,70,468,89,510,489,683,411,400.0,,,,,,,,,,,,,,,,,
697383,"CZK 18,000",50.03364,14.50273,"Benkova, Prague - Chodov",1 bedroom with open-plan kitchen,60 m²,"CZK 2,700",Furnished,2.0,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,156.0,59,248,918,162,357,273,289,641,211.0,New build,"CZK 36,000",Personal,Brick building,A,,,,,,,,,,,,
623917,"CZK 9,950",50.071962,14.432714,"Koubkova, Prague - Vinohrady",Small studio,20 m²,"CZK 2,950",Furnished,3.0,Yes,No,No,No,No,Yes,Yes,05. 07. 2021,155.0,283,79,285,75,329,300,213,645,732.0,New build,"CZK 12,900",Personal,Brick building,G,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,,
690504,"CZK 19,425",50.084008861001,14.414631128311,"Boršov, Prague - Staré Město",Studio,25 m²,"CZK 6,475",Furnished,2.0,No,No,No,No,No,No,No,02. 01. 2022,151.0,761,53,417,7,404,559,561,517,251.0,,,,,,,,,,,,,,,,,
690884,"CZK 73,500",50.0805317,14.4221981,"Jungmannova, Prague - Nové Město",3 bedroom with open-plan kitchen,150 m²,"CZK 24,500",Furnished,7.0,No,Yes,No,No,No,Yes,No,03. 01. 2022,169.0,732,178,131,123,203,271,773,414,383.0,,,,,,,,,,,,,,,,,
690507,"CZK 101,363",50.0915501,14.4268683,"Hradební, Prague - Staré Město",5 bedroom,160 m²,"CZK 33,787",Furnished,6.0,No,Yes,No,No,No,Yes,No,02. 01. 2022,102.0,183,98,123,98,108,208,406,183,306.0,,,,,,,,,,,,,,,,,
688191,"CZK 22,500",50.0291416,14.531568,"Mnichovická, Prague - Háje",3 bedroom,78 m²,"CZK 7,500",Furnished,11.0,No,No,No,No,No,Yes,No,03. 01. 2022,298.0,519,190,207,386,448,309,344,508,132.0,,,,,,,,,,,,,,,,,
697101,"CZK 18,675",50.0667869,14.4553047,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,"CZK 6,225",Furnished,2.0,No,Yes,No,No,No,No,No,10. 01. 2022,79.0,38,77,287,79,287,384,531,326,376.0,,,,,,,,,,,,,,,,,
684396,"CZK 13,900",50.11091,14.49956,"Bratří Dohalských, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Furnished,3.0,No,No,No,No,No,Yes,No,15. 01. 2022,87.0,250,116,92,150,145,452,716,360,250.0,Excellent,"CZK 27,000",Personal,Brick building,C,Standard materials and solutions,District heating,,Middle floor,,,,,,,,
645001,"CZK 17,558",50.067944,14.458641,"Moskevská, Prague - Vršovice",2 bedroom,47 m²,CZK 442,Unfurnished,2.0,Yes,No,Yes,No,No,No,No,17. 01. 2022,44.0,431,120,150,49,258,349,395,441,230.0,Excellent,"CZK 32,000",Personal,Brick building,D,,,,,,,,,,,,
697314,"CZK 13,500",50.07408,14.4918,"Věšínova, Prague - Strašnice",2 bedroom,58 m²,"CZK 4,000",Partially furnished,2.0,No,No,Yes,No,No,No,No,29. 12. 2021,189.0,310,136,76,210,90,198,520,530,247.0,Good,"CZK 13,500",Personal,Brick building,G,,,,,,,,,,,,
697379,"CZK 12,800",50.08324,14.3746,"Šlikova, Prague - Břevnov",1 bedroom,40 m²,"CZK 3,000",Partially furnished,1.0,No,No,No,No,No,No,No,30. 12. 2021,362.0,876,244,376,146,394,342,677,404,536.0,Excellent,"CZK 25,600",Personal,Brick building,G,,,,,,,,,,,,
689553,"CZK 16,000",50.08678,14.45409,"Roháčova, Prague - Žižkov",2 bedroom,57 m²,"CZK 5,000",Furnished,3.0,No,No,No,No,No,Yes,No,15. 01. 2022,128.0,178,94,507,109,243,351,293,351,434.0,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",Studio,32 m²,"CZK 2,000",Furnished,2.0,No,No,Yes,No,No,Yes,No,01. 01. 2022,163.0,205,202,443,174,110,138,290,568,91.0,,"CZK 13,000",Personal,Brick building,,,Other,,Middle floor,,,Interior,,,,,
556611,"CZK 16,900",50.0899503,14.3420175,Prague - Veleslavín,1 bedroom with open-plan kitchen,56 m²,"CZK 4,900",Partially furnished,1.0,Yes,No,Yes,No,No,No,No,01. 12. 2021,188.0,582,118,232,196,272,254,118,913,245.0,New build,"CZK 35,000",Personal,Brick building,B,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,,Overall,,,,,
695220,"CZK 14,000",50.07711,14.44353,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,49 m²,CZK 700,Partially furnished,1.0,No,No,No,No,No,No,No,06. 12. 2021,135.0,401,121,310,11,31,410,91,283,390.0,Good,"CZK 14,700",Personal,Brick building,G,,,,,,,,,,,,
694876,"CZK 16,000",50.10199,14.42769,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,56 m²,"CZK 2,141",Partially furnished,1.0,No,No,No,No,No,Yes,No,06. 12. 2021,167.0,333,117,287,185,262,94,125,520,,New build,"CZK 16,000",Personal,Brick building,G,Premium materials and solutions,Electric boiler,,Ground floor,over 50 years years,,Interior,,,,,
691087,"CZK 15,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,CZK 900,Partially furnished,2.0,No,No,No,No,No,Yes,No,31. 12. 2021,173.0,144,56,115,75,165,167,383,199,457.0,Excellent,"CZK 30,000",Personal,Other,B,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,,
690567,"CZK 16,500",50.07767,14.47706,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,CZK 600,Unfurnished,4.0,No,No,No,No,No,Yes,No,02. 11. 2021,93.0,906,51,548,115,81,810,821,237,134.0,Excellent,"CZK 17,100",Personal,Brick building,G,,,,,,,,,,,,
691034,"CZK 19,298",50.0583559,14.421281,"Podolská, Prague - Podolí",2 bedroom,54 m²,"CZK 6,432",Furnished,4.0,No,No,No,No,No,Yes,No,04. 01. 2022,147.0,167,51,1,38,164,120,602,545,210.0,,,,,,,,,,,,,,,,,
601635,"CZK 22,000",50.074884,14.390641,"Švédská, Prague - Smíchov",2 bedroom,94 m²,"CZK 3,000",Partially furnished,1.0,No,Yes,No,No,No,No,No,10. 01. 2022,55.0,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581.0,Excellent,"CZK 22,000",Personal,Brick building,C,Premium materials and solutions,Central heating,450 m²,Raised ground floor,over 50 years years,,Overall,,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,65 m²,"CZK 7,612",Furnished,2.0,No,No,No,No,No,Yes,No,02. 01. 2022,257.0,773,307,429,264,322,165,"1,090",462,415.0,,,,,,,,,,,,,,,,,
690719,"CZK 47,235",50.0824664,14.4140344,"Divadelní, Prague - Staré Město",4 bedroom,110 m²,"CZK 15,745",Furnished,7.0,No,Yes,No,No,No,Yes,No,03. 01. 2022,260.0,938,207,294,98,143,489,445,401,362.0,,,,,,,,,,,,,,,,,
697357,"CZK 20,000",50.0863,14.46149,"Jeseniova, Prague - Žižkov",2 bedroom,45 m²,"CZK 5,000",Partially furnished,2.0,Yes,No,Yes,No,Yes,Yes,Yes,03. 01. 2022,50.0,552,65,573,265,525,458,494,374,267.0,Excellent,"CZK 20,000",Personal,Brick building,D,,,,,,,,,,,,
690636,"CZK 14,500",50.10756,14.39299,"Koulova, Prague - Dejvice",1 bedroom,56 m²,"CZK 3,500",Partially furnished,1.0,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,199.0,"1,255",183,650,231,98,489,372,570,405.0,Excellent,"CZK 14,500",Personal,Brick building,G,Standard materials and solutions,Central heating,,Raised ground floor,,,Interior,,,,,
694833,"CZK 26,775",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,61 m²,"CZK 8,925",Furnished,2.0,No,No,No,No,No,Yes,No,01. 02. 2022,134.0,417,252,351,68,251,205,205,457,712.0,,,,,,,,,,,,,,,,,
694859,"CZK 10,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Studio,25 m²,"CZK 1,500",Partially furnished,4.0,No,No,No,No,No,No,No,01. 02. 2022,201.0,860,203,689,182,687,525,419,641,161.0,Excellent,"CZK 24,000",Personal,Brick building,G,,,,,,,,,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,36 m²,"CZK 9,418",Furnished,4.0,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,109.0,421,13,160,21,228,518,"1,364",384,467.0,,,,,,,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,46 m²,"CZK 12,455",Furnished,2.0,No,No,No,No,No,Yes,No,31. 01. 2022,2.0,191,16,48,1,127,128,306,209,259.0,,,,,,,,,,,,,,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,30 m²,"CZK 6,420",Furnished,3.0,No,No,No,No,No,Yes,Yes,01. 02. 2022,236.0,686,234,408,154,248,547,510,133,319.0,,,,,,,,,,,,,,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,30 m²,"CZK 8,693",Furnished,5.0,No,No,No,No,No,Yes,Yes,01. 02. 2022,109.0,421,13,160,21,228,518,"1,364",384,467.0,,,,,,,,,,,,,,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,35 m²,"CZK 6,309",Furnished,1.0,Yes,Yes,No,No,No,Yes,Yes,05. 02. 2022,234.0,341,228,706,128,428,324,536,546,328.0,,,,,,,,,,,,,,,,,
696224,"CZK 20,925",50.0864964,14.4433401,"Řehořova, Prague - Žižkov",2 bedroom,80 m²,"CZK 6,975",Furnished,-1.0,No,No,No,No,No,No,No,13. 02. 2022,292.0,720,399,510,347,706,541,581,622,775.0,,,,,,,,,,,,,,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,41 m²,"CZK 8,500",Furnished,5.0,No,No,No,No,No,No,No,20. 02. 2022,394.0,499,253,432,280,389,317,725,696,412.0,,,,,,,,,,,,,,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 7,200",Furnished,6.0,No,No,No,No,No,Yes,No,15. 02. 2022,276.0,508,376,863,221,634,685,923,376,417.0,,,,,,,,,,,,,,,,,
682151,"CZK 24,600",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,"CZK 8,200",Furnished,2.0,No,No,No,No,No,Yes,No,01. 02. 2022,134.0,417,252,351,68,251,205,205,457,712.0,,,,,,,,,,,,,,,,,
697360,"CZK 48,750",50.0844534,14.4142848,"Náprstkova, Prague - Staré Město",1 bedroom with open-plan kitchen,72 m²,"CZK 16,250",Furnished,2.0,No,No,No,No,No,No,No,28. 02. 2022,81.0,691,54,466,24,287,520,610,545,144.0,,,,,,,,,,,,,,,,,
682341,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",1 bedroom,45 m²,"CZK 7,000",Furnished,4.0,No,No,No,No,No,Yes,Yes,02. 01. 2022,41.0,255,33,612,69,567,246,441,558,371.0,,,,,,,,,,,,,,,,,
697358,"CZK 12,750",50.0624402,14.4490808,"ulice Kloboučnická, Prague - Nusle",Studio,26 m²,"CZK 4,250",Furnished,7.0,Yes,No,No,No,No,Yes,No,07. 02. 2022,250.0,901,344,544,248,651,572,405,884,462.0,,,,,,,,,,,,,,,,,
682340,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,37 m²,"CZK 7,000",Furnished,4.0,No,No,No,No,No,Yes,Yes,03. 01. 2022,41.0,255,33,612,69,567,246,441,558,371.0,,,,,,,,,,,,,,,,,
14396,"CZK 12,000",50.07733,14.46932,"Kouřimská, Prague - Vinohrady",Studio,25 m²,CZK 500,Partially furnished,2.0,No,No,No,No,No,No,No,01. 01. 2022,149.0,609,176,73,266,59,264,"1,026",377,281.0,Excellent,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,,
680251,"CZK 14,400",50.0851483,14.4512417,Prague - Žižkov,1 bedroom,40 m²,CZK 760,Partially furnished,3.0,Yes,No,No,No,No,No,No,31. 12. 2021,173.0,144,56,115,75,165,167,383,199,457.0,Excellent,"CZK 20,000",Personal,Other,C,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,,
