Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,Condition,PENB,Age,Front garden,Renovation,New building,Administration fee,Developer name,Project name,Kód jednotky
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,"CZK 70,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,D,10 to 30 years years,,,,,,,
537070,"CZK 16,000",50.1008494,14.4478499,"Jateční, Prague - Holešovice",1 bedroom with open-plan kitchen,53 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,185,285,181,396,199,206,218,370,560,165,"CZK 16,000",Personal,Prefab concrete building,Premium materials and solutions,,,Excellent,D,,,Overall,,,,,
704085,"CZK 11,500",50.0869795,14.4446955,"Husitská, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,CZK 750,Partially furnished,3,No,Yes,No,No,No,No,No,28. 01. 2022,151,665,424,620,142,633,400,440,482,450,"CZK 13,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
691513,"CZK 12,600",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,40 m²,"CZK 2,500",Furnished,3,No,No,Yes,Yes,No,Yes,No,10. 02. 2022,222,567,435,426,479,965,"1,472",,,,"CZK 20,000",Personal,Brick building,Premium materials and solutions,District heating,,New build,C,,,,Yes,,,,
641328,"CZK 13,500",50.054931,14.441554,"Nad Jezerkou, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,103,"1,015",212,450,80,571,351,326,"1,044",299,"CZK 25,000",Personal,Brick building,,,Middle floor,Excellent,G,1 to 10 years years,,Overall,,,,,
704080,"CZK 10,990",50.06690055555,14.45518166666,"Sportovní, Prague - Vršovice",Studio,25 m²,CZK 840,Furnished,,No,No,No,No,No,No,No,,93,23,92,272,64,272,327,516,279,390,"CZK 11,830",Personal,Brick building,,,,Good,G,,,,,"CZK 11,830

                                
                                
                
i",,,
699274,"CZK 12,500",50.09689,14.3627,"Kladenská, Prague - Vokovice",Studio,30 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,27. 01. 2022,295,99,187,303,211,244,479,485,"1,223",258,"CZK 14,500",Personal,Brick building,,,,Excellent,G,,,,,,,,
456329,"CZK 29,000",50.0380392,14.3213519,"Wiesenthalova, Prague - Řeporyje",3 bedroom with open-plan kitchen,84 m²,"CZK 5,500",Partially furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,15. 02. 2022,109,"1,161",806,"1,019",617,817,720,"1,101",755,209,"CZK 29,000",Personal,Other,,District heating,Top floor,,C,1 to 10 years years,,,,,,,
704076,"CZK 15,990",49.969501495361,14.38659954071,"Jaromíra Vejvody, Prague - Zbraslav",1 bedroom with open-plan kitchen,63 m²,"CZK 2,557",Furnished,4,Yes,No,No,No,No,Yes,No,,182,"1,009",246,"1,100",321,140,674,244,163,,"CZK 18,547",Personal,Brick building,,,,Excellent,C,,,,,"CZK 18,547

                                
                                
                
i",,,
155003,"CZK 14,500",50.0741843,14.3824809,Prague - Smíchov,2 bedroom,60 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,No,No,10. 01. 2022,297,"1,028",584,"1,210",632,"1,268",607,212,"1,125",312,"CZK 20,000",Personal,Brick building,,,,Good,,,,,,,,,
680769,"CZK 19,500",50.0793798,14.4577498,Prague - Žižkov,2 bedroom,74 m²,"CZK 6,500",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,242,533,113,313,14,383,436,396,724,151,"CZK 39,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
460187,"CZK 12,400",50.0093964,14.4287506,"Angelovova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,530",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,381,"1,034",126,"1,010",153,"1,035",209,437,285,209,"CZK 15,900",Cooperative,Prefab concrete building,Premium materials and solutions,District heating,,Excellent,D,,,,,,,,
704069,"CZK 14,990",50.04805416666,14.30194138888,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,46 m²,"CZK 4,107",Furnished,1,No,No,No,No,Yes,Yes,No,,422,366,207,378,"1,151","1,119",746,907,87,,"CZK 19,097",Personal,Brick building,,,,New build,C,,,,Yes,"CZK 19,097

                                
                                
                
i",,,
700476,"CZK 16,000",50.08624,14.51552,"Ungarova, Prague - Malešice",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,Yes,24. 01. 2022,261,"1,170",703,"1,322",273,726,599,"1,097",19,253,"CZK 30,000",Personal,Low-energy building,,District heating,Raised ground floor,Excellent,C,1 to 10 years years,,,,,,,
469902,"CZK 14,000",50.0721293,14.4572455,"Mexická, Prague - Vršovice",1 bedroom with open-plan kitchen,58 m²,CZK 700,Partially furnished,4,No,No,No,No,No,Yes,No,01. 04. 2022,155,665,114,442,1,440,254,383,676,377,"CZK 25,000",Personal,Brick building,,Gas boiler,,Excellent,,,,,,,,,
423520,"CZK 14,400",50.1296248,14.4611519,"Šiškova, Prague - Kobylisy",Studio,45 m²,"CZK 2,396",Furnished,10,No,No,No,No,No,Yes,No,06. 02. 2022,127,783,107,629,334,441,533,180,853,52,"CZK 16,800",Cooperative,Prefab concrete building,Premium materials and solutions,District heating,Middle floor,Excellent,B,,,Interior,,,,,
447159,"CZK 25,000",50.0608762,14.2791488,"Věstonická, Prague - Zličín",2 bedroom with open-plan kitchen,82 m²,,Furnished,3,Yes,Yes,Yes,No,No,Yes,Yes,01. 03. 2022,163,771,"1,271","1,201",995,"1,325",673,100,,,"CZK 25,000",Personal,Brick building,Standard materials and solutions,Central heating,Top floor,Excellent,C,,,,,,,,
704063,"CZK 16,000",50.06615,14.36774,"K Zastávce, Prague - Košíře",3 bedroom,77 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,28. 01. 2022,577,850,376,659,591,619,672,"1,091",477,479,"CZK 32,000",Cooperative,Prefab concrete building,,,,Good,G,,,,,,,,
553489,"CZK 24,000",50.0691881,14.3994734,"Na Zatlance, Prague - Smíchov",2 bedroom with open-plan kitchen,79 m²,"CZK 3,700",Unfurnished,3,No,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,214,69,81,454,198,176,360,584,799,336,"CZK 28,000",Personal,Brick building,Premium materials and solutions,Gas boiler,,Excellent,C,1 to 10 years years,,,,,,,
704057,"CZK 13,990",50.09041027777,14.30721916666,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,43 m²,"CZK 2,909",Unfurnished,9,No,No,No,No,No,Yes,No,,188,229,135,122,241,179,323,"1,390","1,425",145,"CZK 16,899",Personal,Prefab concrete building,,,,Excellent,C,,,,,"CZK 16,899

                                
                                
                
i",,,
632315,"CZK 17,000",50.103938,14.503869,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,4,Yes,Yes,No,No,Yes,Yes,Yes,01. 04. 2022,214,960,250,628,414,752,331,725,942,452,"CZK 17,000",Personal,Prefab concrete building,,,,New build,A,,,,,,,,
264568,"CZK 13,600",50.0478182,14.4462395,"Vokáčova, Prague - Michle",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,No,No,No,,275,480,154,109,107,133,407,677,809,320,"CZK 15,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,B,1 to 10 years years,,Overall,,,,,
704050,"CZK 12,000",50.04649475,14.324921425317,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,000",Unfurnished,6,No,No,Yes,No,No,Yes,No,28. 01. 2022,347,687,277,307,169,274,224,146,353,68,"CZK 15,000",Personal,Prefab concrete building,,,,Good,G,,,,,,,,
700448,"CZK 18,000",50.13447,14.51199,"Tvrdého, Prague - Letňany",3 bedroom,87 m²,"CZK 5,720",Partially furnished,1,Yes,No,No,No,No,No,No,24. 01. 2022,171,556,401,316,228,233,209,580,199,214,"CZK 30,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
512061,"CZK 12,900",50.0510834,14.3316885,"Harmonická, Prague - Stodůlky",Studio,47 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,Yes,No,No,01. 02. 2022,240,842,391,807,507,362,774,510,503,263,"CZK 20,000",Personal,Brick building,,Central heating,Raised ground floor,Excellent,B,10 to 30 years years,,,,,,,
333374,"CZK 12,000",50.0775979,14.4869153,"Vinohradská, Prague - Strašnice",Studio,43 m²,"CZK 3,500",Partially furnished,6,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,97,504,155,172,21,105,488,879,592,114,"CZK 25,000",Personal,Other,,District heating,,,C,,,,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,55 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,No,Yes,No,17. 01. 2022,251,923,174,197,38,175,385,341,297,346,"CZK 25,000",Personal,Brick building,,,,Excellent,B,,,,,,,,
699472,"CZK 12,000",50.0666937,14.4352362,"Fričova, Prague - Vinohrady",1 bedroom,35 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,Yes,No,,207,585,204,719,209,520,375,428,334,473,"CZK 25,000",Personal,Prefab concrete building,,District heating,Middle floor,Good,,,25 m²,,,,,,
704003,"CZK 8,600",50.1427,14.38711,"Otvovická, Prague - Suchdol",Studio,37 m²,CZK 600,Unfurnished,-1,No,Yes,No,No,Yes,No,No,15. 02. 2022,240,"1,142","1,373","1,105",697,"1,064",924,421,248,,"CZK 17,200",Personal,Brick building,,,,Excellent,A,,,,,,,,
563281,"CZK 13,500",50.1248723,14.4438862,"Písečná, Prague - Troja",2 bedroom,40 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,107,"1,337",58,650,114,46,361,169,661,146,"CZK 25,000",Personal,Prefab concrete building,Standard materials and solutions,,Top floor,,B,1 to 10 years years,,Overall,,,,,
472763,"CZK 14,000",50.057244836602,14.374318458664,"Peroutkova, Prague - Jinonice",Studio,35 m²,"CZK 2,000",Furnished,2,Yes,No,No,No,No,No,No,,228,186,279,"1,291",146,272,777,130,"1,300",19,,Personal,Brick building,,,,,A,,,,,,,,
691002,"CZK 14,500",50.02073,14.45459,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,39 m²,"CZK 2,500",Furnished,6,No,No,Yes,No,No,Yes,No,15. 02. 2022,399,554,442,280,108,793,996,714,596,,"CZK 29,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,,Excellent,G,,,Overall,,,,,
579799,"CZK 17,000",50.018085,14.584155,"Žampiónová, Prague - Pitkovice",1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Furnished,1,Yes,No,No,No,No,No,No,11. 01. 2022,161,802,,,,,,,,,"CZK 34,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,New build,C,,,,,,,,
564980,"CZK 16,000",50.0667631,14.4340247,"Rejskova, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,No,No,Ihned,376,608,330,743,244,499,398,451,271,390,"CZK 20,000",Personal,Brick building,,,Ground floor,Excellent,,,,Interior,,,,,
703986,"CZK 12,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,40 m²,"CZK 4,000",Partially furnished,1,No,No,No,Yes,No,Yes,No,01. 02. 2022,271,269,294,275,118,704,235,586,174,,"CZK 25,000",Personal,Prefab concrete building,,,,Excellent,G,,,,,,,,
703587,"CZK 17,000",50.08688,14.46863,"Malešická, Prague - Žižkov",1 bedroom with open-plan kitchen,43 m²,CZK 785,Furnished,4,No,Yes,No,No,No,No,No,01. 02. 2022,147,436,80,227,105,370,403,349,368,388,"CZK 34,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
700376,"CZK 14,500",50.10378,14.45566,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,24. 01. 2022,123,614,171,346,53,250,584,547,127,442,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,Excellent,G,over 50 years years,,Interior,,,,,
703975,"CZK 8,700",50.08624,14.43974,"Příběnická, Prague - Žižkov",Studio,17 m²,CZK 700,Unfurnished,1,No,No,No,No,No,No,No,14. 02. 2022,367,422,232,343,114,408,767,626,789,585,"CZK 30,000",Personal,Brick building,,,,Good,G,,,,,,,,
699991,"CZK 13,900",50.04573,14.31888,"Trávníčkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 1970,189,919,194,237,557,220,419,262,558,305,,Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
532484,"CZK 15,000",50.07118,14.40823,Prague - Smíchov,1 bedroom with open-plan kitchen,36 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,177,595,136,91,139,402,655,"1,014",940,426,"CZK 37,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,Excellent,E,1 to 10 years years,,Overall,,,,,
518117,"CZK 14,000",50.0576446,14.3674189,Prague - Jinonice,1 bedroom with open-plan kitchen,50 m²,"CZK 2,500",Unfurnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,403,637,502,769,595,"1,012",575,"1,416",692,,"CZK 15,500",Personal,Brick building,,,,Good,,,,,,,,,
551303,"CZK 12,000",50.1274638,14.3791588,"Sídlištní, Prague - Lysolaje",Studio,36 m²,"CZK 2,000",Partially furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,59,"1,158",434,647,461,"1,139",770,"1,148",421,210,"CZK 30,000",Personal,Brick building,Standard materials and solutions,Gas boiler,Raised ground floor,,,10 to 30 years years,,Interior,,,,,
703953,"CZK 15,000",50.07235,14.34757,"U Homolky, Prague - Motol",Studio,50 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,258,252,207,360,"1,000",884,599,,,,"CZK 30,000",Personal,Prefab concrete building,,,,Excellent,G,,,,,,,,
700413,"CZK 43,000",50.08748,14.40481,"Mostecká, Prague - Malá Strana",2 bedroom with open-plan kitchen,105 m²,"CZK 9,000",Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,60,119,94,65,46,279,98,508,710,411,"CZK 52,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
700407,"CZK 15,000",50.13335,14.50671,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 3,600",Partially furnished,2,No,No,No,Yes,No,Yes,No,01. 02. 2022,135,"1,092",255,417,434,571,377,269,254,419,"CZK 20,000",Personal,Prefab concrete building,,,,New build,B,,,,,,,,
699545,"CZK 14,200",50.06589,14.42188,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,55 m²,"CZK 3,800",Unfurnished,3,No,No,No,No,No,Yes,No,25. 02. 2022,190,"1,005",158,185,171,222,355,498,385,526,"CZK 18,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
703930,"CZK 30,000",50.07815,14.42136,"Vodičkova, Prague - Nové Město",2 bedroom with open-plan kitchen,85 m²,"CZK 6,250",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,153,445,38,134,25,176,300,557,590,500,"CZK 20,000",Personal,Other,,,,New build,G,,,,,,,,
700430,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,88 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,Yes,No,No,22. 01. 2022,251,321,336,323,663,,,,,,"CZK 33,000",Personal,Brick building,,,,New build,G,,,,,,,,
700400,"CZK 18,000",50.09058,14.47011,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,25,923,31,238,79,210,444,398,523,394,"CZK 40,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
700401,"CZK 40,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",3 bedroom with open-plan kitchen,148 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,Yes,No,No,21. 01. 2022,251,321,336,323,663,,,,,,"CZK 44,000",Personal,Brick building,,,,New build,G,,,,,,,,
703923,"CZK 20,000",50.06921,14.41698,"Plavecká, Prague - Nové Město",2 bedroom,85 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,279,838,114,279,45,274,133,196,186,169,"CZK 20,000",Cooperative,Brick building,,,,Excellent,G,,,,,,,,
703904,"CZK 19,500",50.08823,14.36949,"Na Petynce, Prague - Břevnov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,26. 01. 2022,261,747,18,873,217,292,298,558,616,401,"CZK 19,500",Personal,Brick building,,,,New build,G,,,,,,,,
703902,"CZK 16,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,59 m²,"CZK 2,716",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,584,735,483,794,51,850,423,575,412,560,"CZK 19,706",Personal,Brick building,,,,Excellent,C,,,,,"CZK 19,706

                                
                                
                
i",,,
703899,"CZK 15,000",50.05182,14.43587,"Plamínkové, Prague - Nusle",3 bedroom,68 m²,"CZK 6,000",Partially furnished,6,No,No,No,No,No,Yes,No,05. 02. 2022,216,703,258,217,350,163,122,95,513,134,"CZK 30,000",Personal,Prefab concrete building,,,,Excellent,C,,,,,,,,
394152,"CZK 12,000",50.0875586,14.3439497,"Brunclíkova, Prague - Břevnov",2 bedroom,53 m²,"CZK 4,000",Unfurnished,3,Yes,No,Yes,Yes,No,Yes,No,07. 02. 2022,119,462,110,175,208,193,325,209,719,78,,Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,C,,,Overall,,,,,
703895,"CZK 15,000",50.1394,14.44867,"K Beranovu, Prague - Dolní Chabry",Studio,40 m²,"CZK 1,800",Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 02. 2022,284,"1,009",166,738,585,"1,093",138,,,,"CZK 30,000",Personal,Low-energy building,,,,New build,A,,,,,,,,
639658,"CZK 12,000",50.071303,14.48217,"V Olšinách, Prague - Vršovice",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Unfurnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,251,419,151,263,216,320,543,415,642,204,"CZK 12,000",Personal,Brick building,,,,Excellent,B,,,,,,,,
703857,"CZK 10,000",50.06272,14.44914,"Kloboučnická, Prague - Nusle",2 bedroom,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,281,870,353,574,278,621,602,436,914,493,"CZK 7,000",Personal,Brick building,,,,Excellent,C,,,,,,,,
703885,"CZK 13,000",50.14589,14.44956,"Perštejnská, Prague - Dolní Chabry",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Unfurnished,1,Yes,No,No,No,Yes,No,No,27. 01. 2022,152,184,160,136,137,898,833,349,,,"CZK 16,000",Personal,Brick building,,,,Excellent,E,,,,,,,,
700369,"CZK 10,000",50.0274402,14.3708399,"U Šípků, Prague - Hlubočepy",Small studio,32 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,301,"1,108",474,"1,106",456,"1,098",260,368,174,502,"CZK 12,000",Personal,Other,,,,Excellent,B,,,,,,,,
657357,"CZK 12,999",50.10667,14.53982,"Poděbradská, Prague - Hloubětín",1 bedroom with open-plan kitchen,53 m²,"CZK 4,999",Furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2022,78,298,165,279,223,300,438,334,496,232,"CZK 20,000",Personal,Brick building,,,,Excellent,G,,,,,,,,
703862,"CZK 18,500",50.05862,14.42969,"Marie Cibulkové, Prague - Nusle",1 bedroom with open-plan kitchen,49 m²,"CZK 3,681",Partially furnished,6,No,No,No,No,Yes,Yes,No,01. 02. 2022,260,860,224,335,122,200,769,252,290,213,,Personal,Other,Premium materials and solutions,Central heating,,New build,C,1 to 10 years years,,,Yes,,,,
699969,"CZK 17,000",50.06901,14.51067,"Dürerova, Prague - Strašnice",3 bedroom,70 m²,"CZK 4,200",Partially furnished,2,No,No,Yes,No,Yes,Yes,No,27. 01. 2022,168,210,"1,416",261,290,498,324,"1,203",154,,"CZK 15,000",Cooperative,Prefab concrete building,Standard materials and solutions,District heating,,Excellent,G,,,Overall,,,,,
619337,"CZK 11,500",50.105327,14.50215,"Freyova, Prague - Vysočany",Studio,30 m²,"CZK 3,000",,10,No,No,No,No,No,Yes,No,01. 03. 2022,407,741,349,410,281,694,475,506,687,234,"CZK 11,500",Personal,Prefab concrete building,,,,Excellent,A,,,,,,,,
695001,"CZK 16,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,"CZK 16,000",Personal,Brick building,,,,New build,B,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,181,539,89,261,7,198,400,363,176,277,"CZK 19,000",Personal,Brick building,,,,New build,B,,,,,,,,
695003,"CZK 16,000",50.101752312999,14.45294761878,"Tusarova, Prague - Holešovice",1 bedroom,44 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,188,545,95,268,25,205,407,369,113,246,"CZK 16,000",Personal,Brick building,,,,New build,B,,,,,,,,
491078,"CZK 14,600",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,38 m²,"CZK 3,400",Furnished,12,No,No,No,Yes,No,Yes,No,01. 02. 2022,101,643,176,946,292,77,207,699,228,207,"CZK 30,000",Personal,Prefab concrete building,Standard materials and solutions,District heating,Middle floor,Excellent,,,,Overall,,,,,
667199,"CZK 9,500",50.00972,14.46059,"Libušská, Prague - Libuš",Studio,42 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,No,No,No,01. 04. 2022,60,133,379,245,356,898,"1,330",964,,,"CZK 10,000",Cooperative,Brick building,,,,Excellent,D,,,,,,,,
703820,"CZK 10,500",50.09882,14.48151,"Novovysočanská, Prague - Libeň",Studio,25 m²,"CZK 2,200",Partially furnished,5,No,No,No,No,No,Yes,No,31. 03. 2022,62,"1,492",591,"1,153",512,"1,255",701,694,828,422,"CZK 20,000",Personal,Brick building,,,,New build,B,,,,,,,,
703799,"CZK 18,500",50.05919,14.2832,"Milotická, Prague - Zličín",2 bedroom,60 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,25. 01. 2022,433,756,923,853,710,977,320,"1,022",116,,"CZK 37,000",Personal,Brick building,,,,New build,G,,,,Yes,,,,
