Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Floor space,Fully furnished,Condition,Ownership,Heating,Balcony,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,EPC,Enclosed balcony,Cellar,Reconstruction,Designe,New-build,Parking,Domácí mazlíčci vítáni,Age,Garage,Terrace,Administrative fee
"CZK 14,000","CZK 3,600","CZK 14,000",505470,2+kk,10/1/2022,7,Prefab concrete,43 m²,Partly,Very good,Personal,Distance,,1.0,97.07,518.62,175.18,614.86,171.34,492.91,345.02,334.45,1585.25,88.37,"Famfulíkova, Prague - Kobylisy",50.1318409,14.4711883,D,,,Bathroom unit,,,,,,,,
"CZK 19,800","CZK 2,000","CZK 24,000",606361,2 bedroom,9/1/2022,1,Brick,67 m²,Partly,Very good,Personal,Electric boiler,,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,B,,,Complete,Standard,,,,,,,
"CZK 12,500","CZK 3,000","CZK 25,000",494175,Studio,10/1/2022,2,Brick,37 m²,Partly,,Personal,Gas boiler,1.0,,47.67,1568.73,316.33,6476.7,1240.54,1317.99,1068.01,1008.14,1397.71,1080.16,"Rosická, Prague - Vinoř",50.1531832,14.5860847,C,,,,,,,,Up to 10 years,,,
"CZK 14,900","CZK 2,750","CZK 20,000",731312,Studio,9/1/2022,1,Brick,30 m²,Fully furnished,New-build,,,,1.0,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,G,,,Complete,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 18,000",731302,2+kk,8/29/2022,3,Brick,54 m²,Fully furnished,New-build,,,,,31.51,318.45,10.06,91.13,129.35,27.18,280.16,239.27,458.26,223.91,Prague - Holešovice,50.10271,14.45017,G,,,,,,1.0,,,,,
"CZK 17,000","CZK 4,500","CZK 34,000",731225,2+kk,8/25/2022,2,Brick,63 m²,Fully furnished,New-build,,,1.0,1.0,153.7,333.61,320.29,4087.24,225.91,3065.42,236.07,387.04,474.19,187.51,Prague - Běchovice,50.08199,14.6153,B,,,,,1.0,,,,,,
"CZK 37,500","CZK 3,000",CZK 0,710123,5+kk,9/1/2022,3,Brick,130 m²,Unfurnished,Very good,,,,1.0,363.36,234.94,118.19,197.82,177.62,456.08,270.14,407.61,938.65,192.26,"Velehradská, Prague - Vinohrady",50.07888,14.45376,F,,,,,,,,,,,
"CZK 25,000","CZK 2,500","CZK 75,000",731209,3+1,9/1/2022,1,Brick,119 m²,Unfurnished,Good,,,,1.0,272.1,1369.08,701.74,979.35,495.04,998.56,210.47,580.68,831.59,106.18,Prague - Bubeneč,50.10441,14.40947,G,,,,,,,,,,,
"CZK 26,000","CZK 7,900","CZK 50,000",548506,2+kk,8/21/2022,4,Brick,54 m²,Fully furnished,,Personal,,,1.0,196.54,708.6,185.89,175.43,33.46,257.8,76.89,276.1,130.26,252.34,"Vyšehradská, Prague - Nové Město",50.0694781,14.418098,B,,1.0,Complete,Luxurious,,,,Up to 10 years,,,
"CZK 14,000","CZK 3,000","CZK 14,000",726701,Small studio,7/20/2022,2,Brick,30 m²,Partly,Very good,,,,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,G,,1.0,,,,,,,,,
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/17/2022,2,Brick,74 m²,Fully furnished,New-build,Personal,,1.0,1.0,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,B,,1.0,,,1.0,,,,,,"CZK 28,378"
"CZK 13,000","CZK 4,200","CZK 20,000",486379,2+kk,9/12/2022,2,Prefab concrete,36 m²,Partly,Very good,Personal,,1.0,1.0,218.79,264.72,214.37,2051.37,180.86,343.29,800.01,189.83,529.94,287.22,"Horolezecká, Prague - Hostivař",50.0517645,14.5438766,,,1.0,Complete,,,1.0,,,,,
"CZK 23,990","CZK 4,378","CZK 56,736",731237,2+kk,9/17/2022,4,Brick,49 m²,Fully furnished,Very good,Personal,,1.0,1.0,267.67,187.24,39.3,41.26,78.77,106.88,417.33,590.18,371.06,221.83,"Kyjevská, Prague - Dejvice",50.09886527777,14.39817361111,G,,1.0,,,,,,,,,"CZK 28,368"
"CZK 15,200","CZK 2,720","CZK 23,000",670902,2+kk,9/1/2022,11,Prefab concrete,50 m²,Partly,Very good,Cooperative,Central,,1.0,90.25,545.43,456.45,475.3,475.33,469.93,537.33,1015.48,1351.64,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,G,,1.0,Complete,Standard,,1.0,,30 - 50 years,1.0,,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,4,Prefab concrete,64 m²,Fully furnished,Good,,,1.0,1.0,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,C,,1.0,,,,,,,,,
"CZK 24,990","CZK 1,106","CZK 26,096",731169,3+kk,9/17/2022,4,Brick,66 m²,Fully furnished,Very good,Personal,,,,67.68,388.99,216.56,347.61,141.01,364.46,365.92,473.05,330.63,380.94,"Na Zlatnici, Prague - Podolí",50.05788555555,14.42395694444,C,,,,,,,,,,,"CZK 26,096"
"CZK 25,500","CZK 5,000","CZK 25,500",673369,3+kk,9/1/2022,2,Brick,77 m²,Unfurnished,New-build,Personal,Central,1.0,1.0,0.0,1088.74,986.61,2536.53,657.22,1183.26,1009.64,1934.96,676.02,856.46,"Stochovská, Prague - Ruzyně",50.0841721,14.3121812,B,,1.0,,Standard,1.0,1.0,,Up to 10 years,1.0,,
"CZK 21,999","CZK 1,500","CZK 40,000",363249,2+kk,9/1/2022,2,Brick,54 m²,Partly,,Personal,Gas boiler,,,90.36,29.99,9.53,143.04,111.56,98.54,262.06,593.1,533.99,194.58,"Podolská, Prague - Podolí",50.0587881,14.4209115,E,,,Complete,Luxurious,,,,Up to 10 years,,,
"CZK 58,000","CZK 1,900","CZK 119,965",731162,5+1,11/1/2022,,Brick,150 m²,Partly,Very good,,,,,279.85,410.46,253.58,669.89,134.23,550.89,188.53,214.01,385.12,171.64,Prague - Vinohrady,50.07371,14.44602,,,,Interior,Luxurious,,,,,,,
"CZK 8,000","CZK 1,500",CZK 0,729860,Small studio,8/22/2022,3,Brick,13 m²,Fully furnished,New-build,,,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,Prague - Břevnov,50.07573,14.33054,G,,,,Standard,,,1.0,Up to 10 years,,,
"CZK 10,000","CZK 2,500","CZK 12,500",575593,Small studio,8/26/2022,2,Brick,30 m²,Fully furnished,Very good,Personal,Electric boiler,,,59.17,3222.38,3149.47,4640.47,335.04,3459.34,3032.31,4721.04,3685.68,502.9,Prague - Přední Kopanina,50.117916,14.301685,A,,,,,,,,,,,
"CZK 25,900","CZK 2,700","CZK 47,800",558740,3+kk,10/1/2022,1,Brick,94 m²,Partly,Good,Personal,Gas boiler,1.0,,93.85,153.95,23.81,257.54,16.23,257.06,307.72,502.7,285.55,255.73,"Oblouková, Prague - Vršovice",50.0670925,14.4558324,G,,1.0,Interior,Luxurious,,,,Over 50 years,,,
"CZK 20,000","CZK 4,000","CZK 25,000",531932,2 bedroom,10/1/2022,5,Brick,50 m²,Partly,,Personal,,,,35.42,420.61,131.42,161.76,67.56,272.26,361.85,379.4,229.28,240.53,Prague - Vršovice,50.0679028,14.4588789,C,,,,,,,,,,,
"CZK 24,061","CZK 4,100","CZK 48,122",719023,Studio,9/30/2022,6,Brick,34 m²,Fully furnished,Very good,Personal,Electric boiler,,1.0,123.62,331.12,156.76,367.07,102.48,248.42,301.1,639.82,219.3,523.15,"Washingtonova, Prague - Nové Město",50.08065,14.431,G,,,Complete,Standard,,,,Over 50 years,,,
"CZK 9,000","CZK 3,000","CZK 12,000",731042,Small studio,8/31/2022,3,Brick,32 m²,Partly,Very good,,,,,81.9,982.25,81.47,623.36,129.28,293.27,386.95,881.32,327.11,157.06,Prague - Strašnice,50.07003,14.48853,G,,,,,,,,,,,
"CZK 18,000","CZK 8,500","CZK 36,000",511073,2 bedroom,11/1/2022,4,Brick,75 m²,Partly,,Personal,,,,115.25,687.92,89.51,214.74,7.35,83.42,518.41,797.69,441.58,761.65,"Dukelských hrdinů, Prague - Holešovice",50.1027248,14.4328603,,,,,,,,,,,,
"CZK 39,000","CZK 7,000","CZK 70,000",517158,3+1,10/3/2022,3,Brick,85 m²,Fully furnished,Very good,Personal,Gas boiler,1.0,,295.13,929.65,441.84,565.86,439.45,345.14,741.77,802.36,774.4,312.3,Prague - Dejvice,50.101426,14.3708397,G,1.0,,Complete,Luxurious,,,,,,,
"CZK 14,000","CZK 3,920","CZK 28,000",730406,2+kk,8/18/2022,2,Prefab concrete,43 m²,Partly,Very good,,,1.0,1.0,287.95,1241.38,478.44,1198.51,674.52,400.63,173.81,607.72,690.23,341.2,Prague - Kamýk,50.01581,14.43237,G,,1.0,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",730903,3+1,11/1/2022,10,Prefab concrete,78 m²,Partly,Good,Personal,Central,,1.0,100.23,939.76,153.49,621.09,138.91,192.6,264.37,595.16,305.1,220.46,Prague - Strašnice,50.06951,14.49267,G,1.0,1.0,,Standard,,,1.0,30 - 50 years,1.0,,
"CZK 12,000","CZK 1,500","CZK 24,000",505631,1 bedroom,8/15/2022,2,Brick,34 m²,Fully furnished,,Personal,Electric boiler,,,179.37,297.82,106.8,303.76,116.11,358.08,307.02,241.35,495.87,520.5,"Bělehradská, Prague - Vinohrady",50.0713759,14.4333425,,,,Complete,Standard,,,,Up to 10 years,,,
"CZK 14,000","CZK 3,330","CZK 14,000",594523,1 bedroom,7/20/2022,2,Brick,43 m²,Partly,Good,Personal,Distance,,1.0,79.13,566.23,159.14,443.7,244.41,585.8,267.4,220.07,769.82,210.87,"28. Pluku, Prague - Vršovice",50.071726,14.46984,F,,,Interior,,,,,,,,
"CZK 16,500","CZK 5,500","CZK 33,000",554329,2+kk,9/26/2022,3,Brick,49 m²,Partly,New-build,Personal,Central,1.0,,53.93,1077.26,371.37,1459.79,267.87,601.61,689.56,1888.92,880.79,507.37,Prague - Radotín,49.9771246,14.3504332,B,,,,Luxurious,1.0,,,Up to 10 years,,,
"CZK 29,000","CZK 5,500","CZK 60,000",730369,3+kk,9/1/2022,12,Brick,75 m²,Partly,Very good,,,1.0,1.0,107.88,524.34,0.0,172.65,64.52,544.44,488.76,682.57,608.93,127.06,Prague - Strašnice,50.0776705,14.4868989,A,,,,,,,1.0,,1.0,,
"CZK 17,500","CZK 3,500","CZK 17,500",700035,2+kk,9/1/2022,7,Brick,50 m²,Fully furnished,New-build,Personal,Distance,,1.0,146.6,1885.82,1048.5,1644.68,378.3,1292.34,740.14,1353.48,1244.54,662.27,"Pískařská, Prague - Modřany",50.013,14.40077,D,,,,,1.0,,,,1.0,,
"CZK 14,000","CZK 2,500","CZK 15,000",512975,2+kk,9/1/2022,5,Prefab concrete,45 m²,Partly,,Personal,Central,,,243.69,642.56,158.63,321.57,313,374.45,423.16,325.89,434.55,285.31,"Tatarkova, Prague - Háje",50.0292056,14.5275222,C,,,,,,,,,,,
"CZK 11,999",CZK 1,"CZK 11,999",393325,3+kk,12/1/2021,4,Brick,80 m²,Partly,,Other,,1.0,,223.51,319.98,215.63,105.13,77.74,309.27,96.87,566.4,507.29,77.83,"Nedvědovo náměstí, Prague - Podolí",50.0574231,14.4221377,,,,,,,,,,,,
"CZK 17,500","CZK 3,500","CZK 17,000",406355,1 bedroom,8/30/2022,2,Brick,40 m²,Fully furnished,Very good,Personal,,,1.0,245.16,118.28,34.46,158.9,60.95,337.88,188.31,373.21,805.61,74.06,"Milešovská, Prague - Vinohrady",50.0788293,14.4518748,,,,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",695903,2+kk,10/1/2022,2,Prefab concrete,49 m²,Partly,Very good,Personal,,1.0,1.0,529.36,659.28,317.84,800.16,310.73,924.8,208.44,1915.55,924.85,70.01,"Milotická, Prague - Zličín",50.05967,14.28446,C,,,Complete,,,1.0,,,1.0,,
"CZK 20,000","CZK 3,500","CZK 40,000",707900,3+kk,9/15/2022,1,Brick,59 m²,Partly,Good,Personal,Distance,,1.0,37.76,388.4,240.97,329.99,222.21,1351.55,231.54,501.54,1091.17,504.16,"Hlavní, Prague - Záběhlice",50.04828,14.49052,E,,,,Standard,,,,Over 50 years,,,
"CZK 15,000","CZK 3,000","CZK 25,000",730478,2+kk,10/1/2022,6,Prefab concrete,55 m²,Partly,Very good,,,,,225.43,574.02,73.71,488.02,372.56,473.94,197.36,301.9,1112.72,245.33,Prague - Stodůlky,50.04732,14.34568,G,,,,,,,,,,,
"CZK 12,500","CZK 2,500","CZK 20,000",170482,Small studio,10/1/2022,5,Brick,28 m²,Partly,,Personal,,1.0,,61.41,341.82,179.51,195.01,106.03,16.4,255.62,214.73,360.82,170.08,"Tusarova, Prague - Holešovice",50.1013189,14.4495232,,,,,,,,,,,,
"CZK 10,700","CZK 2,360","CZK 21,400",410669,1 bedroom,10/1/2022,3,Brick,34 m²,Partly,,Personal,,,1.0,230.65,1392.41,158.0,877.3,201.79,445.72,362.79,745.16,457.82,104.46,"Primátorská, Prague - Libeň",50.1127192,14.472558,D,,,,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 27,000",730882,3+1,8/28/2022,3,Prefab concrete,76 m²,Partly,Good,,,,,442.67,1565.03,308.03,1557.68,804.05,517.2,342.47,108.55,701.73,262.84,Prague - Kamýk,50.01374,14.43016,A,1.0,,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 45,000",593418,2+kk,10/1/2022,2,Prefab concrete,55 m²,,New-build,Personal,,,1.0,294.21,673.31,134.15,695.24,347.37,573.28,168.91,377.15,1505.14,162.74,"Jelínkova, Prague - Kobylisy",50.132785,14.466411,A,,,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 40,000",474374,3+kk,6/1/2022,3,Prefab concrete,72 m²,Partly,,Cooperative,,1.0,1.0,89.61,422.46,487.67,590.76,265.68,426.8,499.48,593.53,271.32,350.7,"Pod Jarovem, Prague - Žižkov",50.0895199,14.4891951,,1.0,,,,,,,,,,
"CZK 11,200","CZK 3,800","CZK 15,000",730230,2+kk,8/17/2022,,Brick,43 m²,Unfurnished,Very good,,,,,67.67,505.17,66.53,879.75,114.26,596.76,26.0,196.36,1013.91,346.15,Prague - Košíře,50.07069,14.38098,G,,,,,,,,,,,
"CZK 23,000","CZK 4,500","CZK 30,000",730818,3+1,8/22/2022,8,Prefab concrete,80 m²,Unfurnished,Good,Personal,Central,,1.0,200.89,268.35,80.24,612.71,250.02,239.34,164.5,293.43,342.4,133.97,Prague - Žižkov,50.08661,14.45867,E,1.0,1.0,,,,,1.0,,,,
"CZK 18,000","CZK 1,500","CZK 36,000",730815,1 bedroom,8/22/2022,2,Brick,44 m²,Fully furnished,New-build,,,,1.0,214.35,1116.5,130.22,157.07,143.67,173.68,237.67,456.5,423.17,238.58,Prague - Vyšehrad,50.06662,14.42083,G,,,,,,1.0,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,Brick,18 m²,Fully furnished,Very good,Personal,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,,,Complete,Standard,,,,Up to 10 years,,,
"CZK 10,000","CZK 4,500","CZK 14,500",652174,2+kk,9/1/2022,6,Low-energy,43 m²,Partly,Good,Personal,Distance,,1.0,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,G,,1.0,,,,1.0,,,,,
"CZK 14,200","CZK 2,600","CZK 28,400",342199,Studio,10/1/2022,5,Other,65 m²,Partly,New-build,Personal,Central,,1.0,180.9,275.92,211.57,252.38,137.33,251.39,270.69,505.51,363.09,285.71,Prague - Podolí,50.0584062,14.4233332,C,,,Complete,Luxurious,1.0,1.0,,Up to 10 years,1.0,1.0,
"CZK 14,000","CZK 2,500","CZK 20,000",730078,Studio,8/18/2022,,Brick,26 m²,Partly,New-build,Personal,,,,156.17,1760.05,492.72,1615.78,1028.86,485.7,828.8,1350.54,1054.05,304.38,Prague - Vysočany,50.10334,14.51503,G,,,,,1.0,,,,,1.0,
"CZK 23,000","CZK 6,000","CZK 35,000",730656,3+kk,8/21/2022,4,Brick,84 m²,Partly,Very good,,,1.0,1.0,184.94,655.02,3.59,431.68,73.84,430.02,244.62,333.82,572.87,269.17,Prague - Vršovice,50.07191,14.45951,G,,1.0,,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 30,000",564309,4+1,9/1/2022,5,Prefab concrete,90 m²,Unfurnished,Very good,Personal,Distance,,1.0,355.55,874.19,250.25,415.09,350.44,770.08,245.79,688.45,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,B,1.0,1.0,Complete,Standard,,,,10 to 30 years,,,
"CZK 20,000","CZK 6,000","CZK 46,000",730774,2+kk,10/1/2022,3,Brick,63 m²,Fully furnished,Good,,,1.0,1.0,158.74,1188.58,757.59,1555.19,328.52,591.88,877.03,1380.22,1106.35,584.36,Prague - Horní Počernice,50.10818,14.60192,G,,1.0,,Standard,,,,10 to 30 years,1.0,,
"CZK 13,000","CZK 2,500","CZK 11,000",112065,Small studio,,3,Brick,32 m²,Fully furnished,Very good,Cooperative,Gas boiler,,1.0,295.27,769.79,360.39,695.89,310.63,789.36,458.91,343.44,592.3,202.7,"Ruská 90, Prague - Vršovice",50.0729513923,14.4642949104,C,,1.0,Complete,Standard,,,,,,,
"CZK 24,000","CZK 5,000","CZK 75,000",729939,3+kk,8/15/2022,3,Brick,80 m²,Fully furnished,New-build,,Central,1.0,1.0,404.22,627.09,484.92,932.02,709.91,847.27,542.04,621.82,662.9,305.7,Prague - Horní Měcholupy,50.04295,14.54968,G,,1.0,Complete,,1.0,1.0,,10 to 30 years,1.0,,
"CZK 8,300",CZK 0,"CZK 12,000",730065,4+1,10/10/2022,2,Brick,30 m²,Fully furnished,Good,,,,,416.15,1119.2,164.68,682.83,309.93,545.96,146.46,1060.0,596.48,112.48,Prague - Karlín,50.09357,14.46052,G,,1.0,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 30,000",552552,2+kk,9/1/2022,3,Brick,63 m²,Partly,Very good,Personal,,1.0,1.0,280.09,1497.21,807.48,1588.99,980.25,1360.6,1441.37,1351.06,2122.56,1106.49,Prague - Uhříněves,50.034912,14.5808621,,,1.0,,,,,,,,,
"CZK 20,000","CZK 2,091","CZK 44,000",730638,3+kk,9/14/2022,8,Prefab concrete,68 m²,Partly,Very good,,,,1.0,359.8,896.27,372.32,643.41,170.94,405.27,358.15,398.69,688.26,211.72,Prague - Chodov,50.02743,14.52485,C,1.0,1.0,,,,,,,,,
"CZK 21,000","CZK 6,000","CZK 50,000",730609,3+kk,9/1/2022,2,Brick,63 m²,Partly,Very good,,,,,261.41,912.52,281.87,426.36,218.4,429.59,471.08,561.14,311.81,403.98,Prague - Nusle,50.059,14.43643,G,,1.0,,,,,,,,,
"CZK 8,000","CZK 3,000","CZK 11,000",730602,Small studio,8/20/2022,2,Brick,20 m²,Partly,Wrong,Personal,Electric boiler,,1.0,21.66,563.57,388.46,96.14,90.12,213.81,275.66,777.19,740.71,286.45,Prague - Smíchov,50.07176,14.4021,G,,,,,,,,Over 50 years,,,
"CZK 14,900","CZK 3,300","CZK 30,000",570282,Studio,10/1/2022,2,Brick,33 m²,Fully furnished,,Personal,,1.0,1.0,217.82,1579.87,778.68,898.42,525.92,766.94,621.01,720.34,2166.54,559.12,"Štverákova, Prague - Horní Počernice",50.1118599,14.6268181,B,,,,,1.0,,,,,,
"CZK 20,000","CZK 2,500","CZK 22,000",577284,2+kk,10/23/2022,1,Low-energy,62 m²,Partly,New-build,Cooperative,Distance,,1.0,33.11,987.61,363.88,969.16,628.75,914.45,908.02,958.36,839.36,322.99,"Saarinenova, Prague - Hloubětín",50.1067841,14.5284169,,,,,Luxurious,1.0,,,Up to 10 years,,1.0,
"CZK 9,300","CZK 4,500","CZK 15,000",729762,Studio,8/20/2022,2,Brick,26 m²,Partly,Very good,,,1.0,1.0,114.97,208.62,396.31,1615.36,9.96,1381.57,274.93,170.26,414.89,259.12,Prague - Střešovice,50.08912,14.38529,G,,,,,,1.0,,,,,
"CZK 18,000","CZK 3,500","CZK 43,000",730581,Studio,8/20/2022,3,Brick,30 m²,Fully furnished,New-build,,Central,1.0,,249.44,775.46,296.54,454.56,346.44,471.4,754.24,623.73,388.52,189.67,Prague - Strašnice,50.07918,14.48536,C,,,Complete,Luxurious,1.0,,,,,1.0,
"CZK 22,500","CZK 5,000","CZK 45,000",683548,2+kk,10/1/2022,4,Brick,68 m²,Partly,Very good,Personal,Distance,1.0,1.0,231.82,688.19,238.77,396.79,288.67,346.25,666.97,484.38,370.9,167.66,"Janýrova, Prague - Strašnice",50.0792694,14.4866147,D,,1.0,,,,1.0,,,1.0,1.0,
"CZK 12,250","CZK 2,615","CZK 20,000",485661,Studio,9/1/2022,,Prefab concrete,50 m²,Partly,Very good,Personal,Distance,,,227.37,259.16,190.25,329.28,123,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,C,,,Interior,,,,,10 to 30 years,,,
"CZK 8,000","CZK 1,500",CZK 0,666742,Small studio,8/22/2022,1,Brick,14 m²,Fully furnished,Good,Personal,Central,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,"Bělohorská, Prague - Břevnov",50.07573,14.33054,A,,,,Standard,,1.0,,10 to 30 years,,,
"CZK 22,000","CZK 6,500","CZK 42,000",607367,2+kk,9/1/2022,4,Brick,55 m²,Fully furnished,Very good,Personal,Gas boiler,,1.0,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,E,,,Interior,Standard,,,,Up to 10 years,,,
"CZK 13,000","CZK 4,000","CZK 17,000",547090,Studio,9/1/2022,4,Prefab concrete,30 m²,Partly,Very good,Personal,Central,1.0,,102.18,995.39,143.74,941.57,148.56,695.47,686.19,602.9,719.44,255.35,"K Olympiku, Prague - Karlín",50.0979809,14.4663685,,,,Complete,,,,,,,,
"CZK 12,000",CZK 750,"CZK 12,000",730527,1 bedroom,9/1/2022,4,Brick,45 m²,Partly,Good,,,,,153.35,303.75,10.45,286.53,24.33,238.01,302.67,247.29,712.85,737.48,Prague - Vinohrady,50.07217,14.43243,G,,,,,,,,,,,
"CZK 39,900","CZK 7,900","CZK 60,000",677432,2+kk,9/29/2022,3,Low-energy,96 m²,Fully furnished,New-build,Personal,,1.0,1.0,166.67,762.32,499.85,585.69,59.37,484.49,448.28,585.57,856.34,214.37,"Kobrova, Prague - Smíchov",50.07381,14.39677,A,,1.0,,,,1.0,,,1.0,,
"CZK 25,000","CZK 8,000","CZK 50,000",488207,3+kk,10/1/2022,,Brick,68 m²,Partly,Very good,Personal,Gas boiler,,,136.58,210.07,741.46,5420.28,333.42,723.25,620.46,489.5,285.8,101.34,"Velkoosecká, Prague - Vinoř",50.1438182,14.576116,D,,,,Standard,,1.0,,10 to 30 years,1.0,1.0,
"CZK 2,000",CZK 0,CZK 0,369211,Other,8/19/2022,1,Prefab concrete,9 m²,Unfurnished,,Personal,,,,204.31,206.71,126.28,1523.05,151.11,979.08,947.47,574.14,754.43,155.95,"Svitákova, Prague - Stodůlky",50.0472687,14.3039981,,,,,,,1.0,,,1.0,,
"CZK 16,000","CZK 4,500","CZK 20,500",729781,2 bedroom,9/30/2022,2,Brick,58 m²,Partly,Very good,,,,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,G,,,,,,1.0,,,,,
"CZK 37,000","CZK 7,500","CZK 78,000",730479,3+1,8/19/2022,6,Brick,120 m²,Partly,Very good,,,,1.0,257.07,413.9,172.69,369.66,65.95,126.45,206.73,296.92,511.52,310.58,Prague - Nové Město,50.07662,14.42275,G,,,,,,,,,,1.0,
"CZK 44,000","CZK 6,000",CZK 2,358804,4+kk,9/1/2022,2,Brick,130 m²,Fully furnished,,Personal,,1.0,,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,,,,Complete,,,,,,1.0,,
"CZK 16,990","CZK 5,013","CZK 22,003",730413,3+1,9/17/2022,8,Prefab concrete,67 m²,Partly,Very good,Personal,,,1.0,142.33,1028.73,157.64,1021.39,379.02,436.55,471.91,701.13,557.49,431.47,"Olbramovická, Prague - Kamýk",50.01687861111,14.43642138888,G,1.0,1.0,,,,,,,,,"CZK 22,003"
"CZK 30,000","CZK 5,000","CZK 36,000",413976,4+kk,10/1/2022,2,Brick,111 m²,Partly,,Personal,Central,1.0,1.0,239.09,979.8,527.41,944.98,440.24,499.97,912.62,449.03,393.93,401.17,"Melodická, Prague - Stodůlky",50.0515016,14.3302032,C,,,,,1.0,,,,1.0,1.0,
"CZK 23,000","CZK 2,000","CZK 44,000",510077,3+1,9/1/2022,3,Brick,74 m²,Partly,,Personal,Central,,,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,,,1.0,Complete,Standard,,,,,,,
"CZK 10,500","CZK 2,000","CZK 13,500",597400,Small studio,9/1/2022,1,Brick,22 m²,Unfurnished,Good,Personal,Other,,,95.04,732.43,109.54,315.94,102.2,56.39,560.57,736.83,1049.15,353.35,"Trojská, Prague - Kobylisy",50.121955,14.4518,G,,,Complete,Standard,,,,Up to 10 years,,,
"CZK 22,000","CZK 5,500","CZK 44,000",531774,2+kk,8/1/2022,2,Brick,57 m²,Fully furnished,Good,Personal,,,,125.6,843.19,329.07,492.47,121.62,345.28,400.13,325.73,977.92,292.95,"Trmická, Prague - Prosek",50.1180113,14.4964518,,,,,,,,,,,1.0,
"CZK 35,000","CZK 5,000","CZK 40,000",729675,2 bedroom,9/1/2022,3,Brick,52 m²,Fully furnished,Very good,,,,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,G,1.0,,,,,,,,,,
"CZK 13,490","CZK 2,245","CZK 15,735",730281,Studio,9/17/2022,4,Other,32 m²,Unfurnished,New-build,Personal,,,1.0,94.95,1132.45,103.67,538.53,105.16,438.79,18.24,373.78,179.33,116.36,"Kovářská, Prague - Libeň",50.10573416666,14.49143999999,B,,,,,1.0,,,,,,"CZK 15,735"
"CZK 7,880",CZK 0,"CZK 7,000",727583,4+kk,7/27/2022,1,Prefab concrete,75 m²,Partly,Very good,,,,,420.52,1658.05,1076.45,1709.11,538.55,1279.92,1010.73,544.61,894.08,350.84,Prague - Modřany,50.00685,14.43654,C,1.0,1.0,,,,,,,,,
"CZK 14,900","CZK 3,000","CZK 30,000",657536,Studio,11/1/2022,7,Other,39 m²,Partly,New-build,Personal,Central,1.0,1.0,54.47,1047.39,47.89,203.63,180.78,183.66,351.8,729.1,319.84,105.46,"Kurta Konráda, Prague - Libeň",50.10375,14.48892,B,1.0,1.0,,Luxurious,,,,Up to 10 years,,1.0,
