Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,Renovation,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
231034,"CZK 7,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,,23 m²,"CZK 3,000","CZK 6,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,A,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,,Central heating,,,,,,,,,
492410,"CZK 17,000",50.0983131,14.4249055,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,G,218,307,78,180,163,214,176,"1,459",502,426,1 to 10 years years,Premium materials and solutions,Other,Middle floor,Overall,,,,,,,
716806,"CZK 20,000",50.12519,14.46912,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 5,000","CZK 40,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,16. 05. 2022,A,222,574,308,376,177,386,513,672,740,181,,,,,,,,,,,,
716785,"CZK 16,500",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,Excellent,67 m²,"CZK 2,800","CZK 33,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,F,240,223,273,437,194,256,488,269,737,273,,,District heating,Top floor,,,,,,,,
700087,"CZK 19,500",50.07173,14.41968,"Na Hrádku, Prague - Nové Město",2 bedroom,Excellent,50 m²,"CZK 4,000","CZK 19,500",Personal,Brick building,Furnished,,No,No,Yes,No,No,No,No,19. 01. 2022,G,138,519,100,168,160,80,339,287,459,360,,,,,,,,,,,,
324795,"CZK 20,000",50.0410429,14.3224894,"Bellušova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,500","CZK 10,000",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,,384,920,595,566,716,630,330,689,483,215,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,,
716778,"CZK 10,000",50.09795,14.35746,"Evropská, Prague - Vokovice",Small studio,Excellent,22 m²,"CZK 2,600","CZK 20,000",Personal,Prefab concrete building,Partially furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,G,151,395,240,221,121,251,208,104,997,355,,,,,,,,,,,,
509105,"CZK 13,500",50.1058662,14.4495428,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom,,49 m²,"CZK 4,200","CZK 20,000",Cooperative,Brick building,Furnished,4,No,No,No,No,No,Yes,No,,C,134,324,75,137,35,140,340,599,310,417,,,,,,,,,,,,
716190,"CZK 11,400",50.09068,14.45339,"Thámova, Prague - Karlín",Small studio,Excellent,28 m²,CZK 960,"CZK 11,400",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,G,275,621,289,249,52,323,279,834,310,243,,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,416,428,430,598,,,,,,,,,,,,,,,,,,
588838,"CZK 25,000",50.0863375,14.3311049,"Libocká, Prague - Liboc",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 6,500","CZK 50,000",Cooperative,Other,Unfurnished,,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,B,167,612,"1,210",716,"1,193","1,106",239,653,701,,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,,Yes,,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,Good,54 m²,"CZK 4,500","CZK 16,500",Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,G,248,911,152,941,485,"1,055",269,586,238,,,,,,,,,,,,,
599783,"CZK 16,900",50.098652,14.373412,"Zavadilova, Prague - Dejvice",1 bedroom,Excellent,46 m²,"CZK 3,500","CZK 20,400",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 07. 2022,B,231,917,134,751,358,242,"1,013",604,727,152,,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,,,
393866,"CZK 18,000",50.0692954,14.4739425,"Amurská, Prague - Vršovice",2 bedroom,,53 m²,"CZK 1,500","CZK 36,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,,294,442,218,324,110,505,76,195,144,184,,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 5,720","CZK 22,720",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,G,344,729,279,694,682,249,662,777,922,508,1 to 10 years years,Standard materials and solutions,,Middle floor,Interior,,3 m²,,,,,
277546,"CZK 24,999",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 4,999","CZK 60,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,F,184,362,68,779,132,669,370,549,491,244,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
648716,"CZK 12,000",50.04791,14.556934,"Boloňská, Prague - Horní Měcholupy",Studio,Excellent,49 m²,"CZK 5,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,,No,No,Yes,No,Yes,No,No,01. 06. 2022,C,34,904,139,981,346,"1,048",552,404,678,335,1 to 10 years years,,,,,,,,,,,
485350,"CZK 10,000",50.1283194,14.4685875,Prague - Kobylisy,Studio,,25 m²,"CZK 2,200","CZK 10,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,No,No,,,311,185,134,207,250,156,409,409,"1,137",155,,,,,,,,,,,,
538565,"CZK 24,800",50.0355664,14.4120967,"Ke Krči, Prague - Braník",2 bedroom with open-plan kitchen,,82 m²,"CZK 2,200","CZK 24,800",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,18. 05. 2022,A,59,357,126,119,310,307,186,"1,295",325,,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,,,,,,,
698535,"CZK 10,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,Excellent,30 m²,"CZK 2,500","CZK 10,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,G,293,147,573,55,897,651,201,236,80,,,,Central heating,,,,,,,,,
568519,"CZK 11,500",50.0905831,14.4805142,"Jeseniova, Prague - Žižkov",Studio,Excellent,36 m²,"CZK 2,600","CZK 10,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,E,289,904,132,467,227,528,502,127,226,228,,Standard materials and solutions,Gas boiler,,Interior,,,,,,,
716108,"CZK 14,000",50.04626,14.45966,"Hodonínská, Prague - Michle",Studio,Excellent,30 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,B,172,498,97,591,165,570,403,230,189,118,,,,,,,,,,,,
716673,"CZK 22,000",50.0849492,14.3771226,"Bělohorská, Prague - Břevnov",3 bedroom,Excellent,84 m²,"CZK 4,000","CZK 27,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,G,109,881,5,453,0,218,138,341,238,216,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
624625,"CZK 19,000",50.0991748,14.3997706,"Valerije Pavloviče Čkalova, Prague - Bubeneč",2 bedroom,Good,80 m²,"CZK 1,125","CZK 41,326",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,15. 09. 2020,D,225,377,85,131,36,275,278,654,368,180,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
716097,"CZK 16,700",50.08415,14.44908,"Víta Nejedlého, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,47 m²,CZK 500,"CZK 30,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,G,287,125,75,152,66,146,133,200,244,514,,,,,,,,,,,,
691264,"CZK 12,500",50.10614,14.5219,"Nepelova, Prague - Hloubětín",Studio,New build,30 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,15. 05. 2022,G,435,"1,338",677,"1,319",890,686,"1,267","1,297",846,269,,,,,,,,,,,,
716248,"CZK 15,500",50.06945,14.46176,"Arménská, Prague - Vršovice",2 bedroom,Excellent,53 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,G,259,736,287,410,228,522,255,264,614,357,,,,,,,,,,,,
438163,"CZK 15,000",50.1295252,14.4159214,"Ratibořská, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,264","CZK 15,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,Yes,Yes,No,01. 06. 2022,,184,402,362,332,325,409,495,643,"1,423",196,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,82 m²,"CZK 4,950","CZK 36,000",Personal,Brick building,Partially furnished,4,No,Yes,No,No,Yes,Yes,No,02. 05. 2022,C,466,767,175,601,371,567,857,962,704,346,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,Overall,,,,,,,
716625,"CZK 17,000",50.0424646,14.4441971,"Kremličkova, Prague - Krč",2 bedroom,Good,67 m²,"CZK 8,000","CZK 55,000",Cooperative,Brick building,Unfurnished,2,No,No,Yes,No,No,No,No,02. 05. 2022,G,326,335,188,461,218,264,365,196,849,383,,,,,,,,,,,,
563070,"CZK 20,250",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 3,160","CZK 40,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,B,57,656,293,738,469,438,289,277,,,,,,,,,,,,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,200","CZK 23,000",Personal,Brick building,Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,G,184,"1,129",323,565,140,485,462,303,711,319,,Premium materials and solutions,Gas boiler,,Interior,,,,,,,
342318,"CZK 28,000",50.0533340759,14.367026986,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 2,500","CZK 35,000",Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,09. 05. 2022,,353,402,510,208,581,117,"1,004",659,93,,,Premium materials and solutions,,,,Yes,,,,,,
388358,"CZK 38,000",50.1082765,14.395231,"Terronská, Prague - Bubeneč",4 bedroom with open-plan kitchen,Excellent,175 m²,CZK 800,"CZK 76,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 07. 2022,G,109,"1,265",75,616,64,427,292,406,521,219,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,,,,,,,,
57719,"CZK 7,900",50.067,14.451,"Samova, Prague - Vršovice",Studio,,28 m²,"CZK 1,000","CZK 8,900",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,C,304,458,204,355,203,150,261,310,229,385,,,,Middle floor,,,,,,,,
716569,"CZK 15,000",50.07913,14.45767,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 5,000","CZK 22,500",Personal,Brick building,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,G,216,526,87,287,40,357,461,421,749,177,,,,,,,,,,,,
715157,"CZK 11,000",50.0934711,14.5428312,Prague - Kyje,Studio,Excellent,33 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Furnished,1,Yes,No,Yes,Yes,No,No,No,01. 05. 2022,C,96,116,95,652,831,"1,103",224,,,,,,Central heating,,,,,,,,,
690612,"CZK 21,000",50.0619286,14.365565,"Na Pomezí, Prague - Košíře",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,967","CZK 30,000",Personal,Brick building,Furnished,4,Yes,No,No,No,Yes,Yes,Yes,04. 11. 2021,B,42,"1,053","1,047","1,298",921,"1,141",320,437,850,182,,,,,,,,,,,,
716083,"CZK 12,150",50.11318,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,38 m²,"CZK 3,900","CZK 24,000",Personal,Brick building,Furnished,1,No,Yes,No,No,Yes,No,No,01. 05. 2022,G,279,"1,418",561,737,305,683,500,615,,,,Premium materials and solutions,Geothermal heat pump,Middle floor,Interior,,,,,,,
716561,"CZK 12,500",50.06958,14.47544,"Karpatská, Prague - Vršovice",1 bedroom,Excellent,40 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,02. 05. 2022,C,207,340,205,293,187,388,124,94,110,138,,,,,,,,,,,,
712898,"CZK 17,000",50.09525,14.50889,"Mezilehlá, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,New build,61 m²,"CZK 5,700","CZK 40,000",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,B,189,499,654,463,962,728,"1,279","1,091",262,,,,,,,Yes,,,,,,
716039,"CZK 23,000",50.09876,14.40049,"Jaselská, Prague - Bubeneč",3 bedroom,Excellent,73 m²,"CZK 10,000","CZK 33,000",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,01. 05. 2022,C,265,383,113,66,65,280,189,750,443,27,,,Electric boiler,Ground floor,Overall,,,,,,,
617977,"CZK 18,000",50.085434,14.345057,"Volavkova, Prague - Břevnov",2 bedroom,Excellent,55 m²,"CZK 1,000","CZK 18,000",Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,No,No,No,No,01. 07. 2022,B,187,620,176,382,104,400,180,101,609,198,1 to 10 years years,Premium materials and solutions,District heating,Top floor,Overall,,,,,,,
539851,"CZK 14,500",50.0208636,14.4646361,Prague - Kunratice,Studio,Excellent,52 m²,"CZK 3,300","CZK 20,000",Personal,Brick building,Furnished,7,Yes,No,No,No,No,Yes,No,01. 05. 2022,,198,"1,123","1,001",182,331,710,"1,392",294,,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
391791,"CZK 15,000",50.1018961,14.4186782,Prague - Bubeneč,Studio,New build,20 m²,"CZK 2,000","CZK 17,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,C,150,482,75,350,137,567,163,"1,493",189,330,1 to 10 years years,Premium materials and solutions,Electric boiler,Ground floor,,Yes,10 m²,,,,,
715997,"CZK 15,000",50.06641,14.39943,"Bieblova, Prague - Smíchov",1 bedroom,Excellent,50 m²,"CZK 3,000","CZK 15,600",Other,Brick building,Partially furnished,4,No,No,No,No,No,No,No,09. 05. 2022,G,45,276,6,647,218,360,80,274,536,212,,,,,,,,,,,,
593217,"CZK 15,000",50.066406,14.399425,"Bieblova, Prague - Smíchov",1 bedroom,Excellent,55 m²,"CZK 2,500","CZK 15,600",Other,Brick building,Partially furnished,3,No,No,No,No,No,No,No,09. 05. 2022,E,45,276,6,647,218,360,80,274,536,212,,,,,,,,,,,,
716524,"CZK 16,000",50.0606,14.43336,"Lounských, Prague - Nusle",2 bedroom,Excellent,55 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,G,355,974,147,528,124,477,346,656,600,524,,,,,,,,,,,,
716523,"CZK 11,000",50.12617,14.42044,"Hnězdenská, Prague - Troja",Studio,Excellent,37 m²,"CZK 2,500","CZK 11,000",Personal,Prefab concrete building,Partially furnished,11,No,No,No,No,No,Yes,No,02. 05. 2022,G,206,279,292,349,143,293,800,990,"1,268",421,,,,,,,,,,,,
532365,"CZK 25,000",50.0675081,14.4599435,"Moskevská, Prague - Vršovice",2 bedroom with open-plan kitchen,,114 m²,"CZK 2,000","CZK 30,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,No,Yes,No,15. 06. 2022,,83,521,82,275,23,383,474,356,306,272,,Standard materials and solutions,Gas boiler,Top floor,Interior,,,,,,,
713747,"CZK 18,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 3,000","CZK 37,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,G,146,902,104,492,168,134,761,817,290,130,,,,,,,,,,,,
566413,"CZK 11,000",50.0599398,14.4285851,"Na Pankráci, Prague - Nusle",Studio,,30 m²,CZK 880,"CZK 11,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2020,,157,726,41,354,95,245,526,9,172,365,,,,,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,30. 04. 2022,,229,745,314,504,225,206,234,245,512,394,,,,,,,,,,,,
716510,"CZK 29,000",50.10982,14.38248,"Neherovská, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,61 m²,,"CZK 29,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,G,323,432,"1,305",445,739,394,452,838,701,,,,,,,,,,,,,
715924,"CZK 14,000",50.00671,14.433,"Mladenovova, Prague - Modřany",3 bedroom,Excellent,73 m²,"CZK 7,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,02. 05. 2022,G,163,"1,244",583,"1,233",133,"1,229",687,144,495,129,,,,,,,,,,,,
716489,"CZK 17,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,71 m²,CZK 600,"CZK 34,000",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,04. 05. 2022,G,415,"1,073",165,683,310,546,133,"1,032",596,111,,,,,,,,,,,,
716486,"CZK 13,000",50.11522,14.47129,"Vosmíkových, Prague - Libeň",1 bedroom,Excellent,38 m²,CZK 500,"CZK 30,000",Personal,Brick building,Furnished,3,No,No,No,No,Yes,No,No,15. 06. 2022,A,97,"1,138",146,"1,252",41,431,312,"1,297",898,356,,,Gas boiler,,,,,,,,,
713112,"CZK 35,000",50.02094,14.41331,"U Zátiší, Prague - Hodkovičky",2 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 6,000","CZK 60,000",Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,Yes,18. 04. 2022,A,253,"1,412","1,277","1,370",489,"1,491",183,,,,,,,,,,,,,,,
690939,"CZK 14,990",50.090668,14.3081756,"Žukovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 4,500",,Personal,Prefab concrete building,Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,C,177,173,80,67,185,123,375,"1,335","1,464",119,,Standard materials and solutions,District heating,,Overall,,,,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,New build,37 m²,"CZK 2,900","CZK 15,000",Personal,Low-energy building,Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,B,412,,,,,,,,,,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,,Yes,41 m²,,,,,
665746,"CZK 26,000",50.10527,14.44355,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,000",,Personal,Brick building,Furnished,7,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,A,185,451,296,464,326,319,626,804,173,345,,,,,,Yes,,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,Excellent,43 m²,"CZK 1,500","CZK 33,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,C,51,235,42,74,4,202,262,428,550,377,,,,Ground floor,,,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,Good,53 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,G,78,384,92,176,181,245,117,210,706,60,,,,,,,,,,,,
715358,"CZK 15,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 7,000","CZK 30,000",Personal,Prefab concrete building,Furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,C,299,934,97,923,125,"1,013",314,360,338,165,10 to 30 years years,,District heating,,,,,,,,,
712727,"CZK 19,000",50.05563,14.42088,"Podolská, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,04. 04. 2022,G,238,486,271,285,309,483,254,835,279,151,,Premium materials and solutions,Gas boiler,Ground floor,Overall,,,,,,,
716395,"CZK 17,000",50.12684,14.44754,"Třeboradická, Prague - Kobylisy",2 bedroom,Excellent,65 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,02. 05. 2022,G,354,"1,455",318,643,326,323,582,146,983,193,,,,,,,,,,,,
716429,"CZK 31,000",50.07781,14.40239,"Drtinova, Prague - Smíchov",3 bedroom with open-plan kitchen,Excellent,89 m²,"CZK 3,000","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 06. 2022,G,221,424,229,353,40,326,578,851,671,282,,,Central heating,Middle floor,Overall,,,,,,,
716428,"CZK 16,990",50.10263833333,14.56778277777,"Doležalova, Prague - Černý Most",3 bedroom,Good,76 m²,"CZK 3,560","CZK 20,550",Personal,Prefab concrete building,Unfurnished,4,Yes,No,Yes,No,No,Yes,No,,G,220,943,175,"1,241",739,751,382,276,"1,275",347,,,,,,,,"CZK 20,550

                                
                                
                
i",,,,
695231,"CZK 7,000",50.06129,14.59472,"Netlucká, Prague - Dubeč",Small studio,Excellent,25 m²,,"CZK 7,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,27. 05. 2022,A,174,953,256,818,584,919,"1,025",,,,1 to 10 years years,Premium materials and solutions,Central heating,Attic,Overall,,,,,,,
