Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
661555,"CZK 7,772",50.05717,14.49623,"Jabloňová, Prague - Záběhlice",1 bedroom,Good,27 m²,"CZK 3,848","CZK 8,000",Personal,Prefab concrete building,Partially furnished,10,No,No,No,No,No,Yes,No,01. 05. 2022,,,,,,,G,134,561,148,865,325,73,241,684,272,210,,,,,,
712024,"CZK 10,000",50.1264302,14.4948993,"Varnsdorfská, Prague - Střížkov",Studio,Excellent,27 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,,,G,370,556,168,455,236,213,284,138,999,94,,,,,,
613496,"CZK 11,500",50.046463,14.337083,"Modrá, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,District heating,Middle floor,,Exterior,C,414,548,410,577,452,569,463,374,369,76,,,,,,
594688,"CZK 11,500",50.114363,14.47082,"Zenklova, Prague - Libeň",1 bedroom,Excellent,36 m²,CZK 300,"CZK 22,996",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,,,,,,,D,136,"1,122",114,"1,187",173,414,280,"1,350",833,324,,,,,,
659093,"CZK 33,000",50.08457,14.46719,"Pitterova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,128 m²,"CZK 11,000","CZK 44,000",Personal,Other,Furnished,6,No,Yes,Yes,No,No,No,Yes,01. 05. 2022,,,,,,,C,221,234,241,630,210,69,520,374,218,292,,,,,,
708252,"CZK 7,800",50.06964,14.48623,"U Hráze, Prague - Strašnice",Small studio,Excellent,15 m²,"CZK 1,408","CZK 15,600",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,,,,,,,G,235,844,525,596,183,333,543,700,488,408,,,,,,
397506,"CZK 13,000",50.115718873824,14.471034512164,"V Zahradách, Prague - Libeň",Studio,Excellent,33 m²,"CZK 5,500","CZK 18,500",Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,01. 04. 2020,1 to 10 years years,Standard materials and solutions,,Middle floor,,Overall,,175,"1,139",163,"1,331",72,431,329,"1,274",977,373,,,,,,
711674,"CZK 17,000",50.10235,14.42751,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 1,000","CZK 34,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,28. 03. 2022,,,Electric boiler,Middle floor,,,G,179,550,128,276,153,391,78,137,479,,,,,,,
700059,"CZK 14,000",50.0394,14.33838,"Janského, Prague - Stodůlky",3 bedroom,Good,80 m²,"CZK 4,200","CZK 16,000",Personal,Prefab concrete building,Unfurnished,4,No,No,Yes,Yes,Yes,Yes,No,01. 04. 2022,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,Exterior,G,190,684,233,700,192,241,60,403,183,112,,,,,,
546960,"CZK 26,900",50.100675624356,14.529149826459,"Nademlejnská, Prague - Hloubětín",2 bedroom with open-plan kitchen,New build,95 m²,"CZK 4,900","CZK 60,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,478,"1,143",628,"1,125",585,850,838,987,646,168,Yes,,,,,
650053,"CZK 16,500",50.07929,14.455984,"Lucemburská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 2,500","CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,,,G,221,407,85,239,85,436,521,491,832,129,,,,,,
710482,"CZK 11,000",50.11221,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,30 m²,"CZK 2,600","CZK 22,000",Personal,Low-energy building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,,,,,,B,147,668,844,413,576,607,513,,,,,,,,,
641197,"CZK 13,000",50.077158,14.467837,"náměstí Jiřího z Lobkovic, Prague - Vinohrady",Studio,Good,33 m²,"CZK 3,300","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,04. 04. 2022,,Standard materials and solutions,Gas boiler,Middle floor,,,F,111,408,31,263,94,244,58,820,180,80,,,,,,
498982,"CZK 13,000",50.0697947,14.4490602,"Na Královce, Prague - Vršovice",1 bedroom with open-plan kitchen,,35 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 05. 2022,,,Central heating,,,,,211,733,291,280,216,364,263,461,457,228,,,,,,
478318,"CZK 12,000",50.1392824,14.5188443,"Pavla Beneše, Prague - Letňany",Studio,Excellent,30 m²,"CZK 3,000","CZK 24,000",Personal,Other,Partially furnished,2,Yes,No,No,No,No,No,No,,1 to 10 years years,,Central heating,,,,B,280,448,951,"1,034",486,572,848,978,"1,110",150,,,,,,
711995,"CZK 35,000",50.0431626,14.3123334,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,140 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,,,,C,333,560,306,874,759,504,853,634,"1,106",657,,,,,,
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 3,500","CZK 28,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,29. 04. 2019,,,,Middle floor,,,,151,143,206,229,267,233,280,632,234,498,,,,,,
552732,"CZK 18,500",50.1034958,14.3978034,"Rooseveltova, Prague - Bubeneč",1 bedroom with open-plan kitchen,,72 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,District heating,,,,,278,660,220,159,194,305,518,251,337,203,,,,,,
452435,"CZK 16,000",50.0499498,14.3476291,"Seydlerova, Prague - Stodůlky",2 bedroom,Excellent,53 m²,"CZK 1,700","CZK 20,000",Personal,Prefab concrete building,Partially furnished,5,No,No,No,No,No,No,No,01. 04. 2022,,Standard materials and solutions,District heating,Middle floor,,Overall,C,216,514,9,89,33,196,226,63,"1,301",179,,,,,,
473985,"CZK 21,000",50.0473402,14.3031131,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 4,200","CZK 42,000",Personal,Brick building,Partially furnished,12,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,A,285,227,74,223,"1,028",996,623,784,142,,Yes,,,,,
711964,"CZK 13,000",50.02917,14.5313,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 3,000","CZK 16,000",Personal,Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,No,No,30. 03. 2022,,,,,,,A,231,487,196,170,319,380,346,350,441,222,,,,,,
711954,"CZK 10,000",50.09247,14.30791,"Navigátorů, Prague - Liboc",1 bedroom,Excellent,44 m²,"CZK 2,200",,Personal,Prefab concrete building,Partially furnished,,No,No,Yes,No,No,No,No,02. 05. 2022,,,,,,,G,292,349,256,243,343,299,229,"1,386",134,,,,,,,
664503,"CZK 19,900",50.083,14.41534,"Konviktská, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 2,260","CZK 30,000",Personal,Brick building,Furnished,6,No,No,Yes,No,No,Yes,No,01. 06. 2022,,,,,,,G,492,756,118,498,26,413,483,713,441,302,,,,,,
595994,"CZK 28,000",50.066301,14.431111,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 1,000",,Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,No,Yes,28. 03. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,,Overall,C,237,627,167,761,64,289,394,448,223,185,Yes,,,,,
467195,"CZK 12,500",50.055583,14.525417,Prague - Hostivař,Studio,Excellent,34 m²,"CZK 2,800","CZK 12,500",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,,,,,,,B,424,891,326,854,540,895,"1,319",731,579,535,,,,,,
510724,"CZK 15,000",50.0730838,14.3922864,"Holečkova, Prague - Smíchov",2 bedroom,,70 m²,,"CZK 15,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,,,,,,,,,215,"1,058",156,749,21,875,234,798,"1,087",119,,,,,,
711933,"CZK 11,500",50.0651668,14.4575002,"Přípotoční, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,,,,,,,G,217,384,196,539,210,546,311,558,252,124,,,,,,
137084,"CZK 15,900",50.0430796,14.4403574,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 19,900",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,,District heating,,,,A,184,206,207,429,155,234,598,153,594,105,,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,014","CZK 18,706",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,No,,,,,,,,C,584,735,483,794,51,850,423,575,412,560,,"CZK 18,706

                                
                                
                
i",,,,
711409,"CZK 10,500",50.08319,14.5551,"Travná, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 29,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,No,No,23. 03. 2022,,,,,,,G,521,532,570,243,,,,,,,,,,,,
468173,"CZK 23,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 5,800","CZK 30,000",Personal,Low-energy building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,1 to 10 years years,Premium materials and solutions,,Middle floor,,,C,391,821,433,633,148,676,500,368,365,124,Yes,,,,,
601714,"CZK 22,000",50.023325,14.496873,"Nechvílova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 22,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,Premium materials and solutions,,,,Bathroom unit,G,356,661,104,762,456,852,442,579,433,173,,,,,,
711888,"CZK 20,500",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,84 m²,"CZK 4,500","CZK 30,000",Cooperative,Brick building,Unfurnished,4,No,No,No,Yes,No,Yes,Yes,28. 03. 2022,,,,,,,B,150,845,468,387,639,"1,165",809,100,,,,,,,,
711887,"CZK 13,500",50.05169,14.54153,"Horolezecká, Prague - Hostivař",Small studio,Excellent,36 m²,"CZK 1,000","CZK 20,000",Personal,Other,Furnished,12,Yes,No,Yes,No,Yes,Yes,Yes,04. 04. 2022,,,,,,,B,365,418,291,387,544,595,403,731,304,,,,,,,
689368,"CZK 16,900",50.04708,14.48594,"Hlavní, Prague - Záběhlice",3 bedroom,Excellent,77 m²,"CZK 3,500","CZK 33,000",Personal,Brick building,Partially furnished,7,No,No,Yes,Yes,No,Yes,No,15. 04. 2022,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,,Overall,C,131,186,196,199,186,216,390,"1,086",393,,,,,,,
82821,"CZK 23,000",50.098543,14.345522,"V Středu, Prague - Vokovice",2 bedroom with open-plan kitchen,Good,80 m²,"CZK 4,000","CZK 50,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,,Standard materials and solutions,Gas boiler,Top floor,,Interior,G,290,"1,368",270,966,37,484,309,395,255,76,,,,,,
711870,"CZK 11,000",50.10538,14.57035,"Generála Janouška, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 14,500",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 04. 2022,,,,,,,G,368,"1,053",261,837,476,224,256,440,"1,465",172,,,,,,
671973,"CZK 11,900",50.13869,14.52045,"Pavla Beneše, Prague - Letňany",Studio,New build,40 m²,"CZK 3,500","CZK 23,800",Personal,Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,01. 06. 2022,,Premium materials and solutions,Central heating,Ground floor,40 m²,,B,322,455,"1,098","1,022",446,560,849,"1,126","1,111",46,Yes,,,,,
711865,"CZK 19,000",50.06205,14.40525,"Křížová, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,750","CZK 38,000",Personal,Brick building,Partially furnished,5,No,Yes,Yes,No,No,No,No,01. 06. 2022,,,Gas boiler,Top floor,,,G,71,459,153,"1,020",161,86,819,792,799,648,,,,,,
711795,"CZK 16,000",50.1038249,14.4797219,"Sokolovská, Prague - Libeň",2 bedroom,Excellent,74 m²,CZK 600,"CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,Yes,01. 04. 2022,,,,,,,G,86,234,81,291,132,391,427,431,93,325,,,,,,
541309,"CZK 15,490",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,200",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,A,353,993,768,"1,362","1,242",780,,,,,Yes,,,,,
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 4,000","CZK 30,000",Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,,,,159,379,137,87,20,155,398,847,114,372,,,,,,
711855,"CZK 11,000",50.07222,14.38777,"Holečkova, Prague - Košíře",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 04. 2022,,,,,,,G,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,,,,,,
640337,"CZK 12,000",50.111401,14.490304,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,45 m²,"CZK 3,700","CZK 15,700",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 06. 2022,,Premium materials and solutions,,Ground floor,70 m²,Exterior,A,508,952,654,703,359,585,731,666,353,279,,,,,,
685615,"CZK 15,000",50.09219,14.49565,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,36 m²,,"CZK 15,000",Personal,Other,Furnished,5,No,No,Yes,No,No,Yes,No,15. 10. 2021,,,District heating,Top floor,,,G,24,288,238,637,87,310,524,386,788,126,,,,,,
557005,"CZK 16,900",50.077353752656,14.458361973016,"Boleslavská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,46 m²,CZK 700,"CZK 21,300",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,ihned,,,,,,,,64,381,50,68,33,193,620,434,758,244,,,,,,
711848,"CZK 16,000",50.0245103,14.4495026,"V Pláni, Prague - Lhotka",2 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,000","CZK 18,000",Personal,Prefab concrete building,Partially furnished,1,No,Yes,No,No,Yes,No,No,01. 04. 2022,,,,,,,A,271,776,391,"1,348",405,578,346,974,497,4,,,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,,54 m²,"CZK 4,000","CZK 16,500",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,,,,Gas boiler,,,,C,107,625,744,645,878,517,517,535,716,,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 40,000",Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,1 to 10 years years,,,,,,A,82,709,316,521,441,224,371,380,"1,105",307,,,,,,
710791,"CZK 13,500",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 1,100","CZK 14,600",Personal,Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,No,01. 01. 1970,,,,,,,G,204,452,"1,443",518,876,531,472,763,482,,,,,,,
647743,"CZK 24,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500","CZK 55,000",Personal,Brick building,,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,,Premium materials and solutions,Central heating,Top floor,,Overall,G,322,273,32,180,43,69,245,976,163,571,,,,,,
661204,"CZK 15,000",50.08965,14.34427,"Křenova, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 15,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,,,District heating,Top floor,,,A,142,429,68,93,98,162,181,144,748,115,,,,,,
711836,"CZK 19,000",50.0263,14.52415,"Doubravická, Prague - Chodov",4 bedroom,Excellent,75 m²,"CZK 4,000","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,28. 03. 2022,,,,,,,E,215,995,228,755,149,490,336,577,851,89,,,,,,
711832,"CZK 18,900",50.06705015,14.39396804721,"U Nikolajky, Prague - Smíchov",2 bedroom,Excellent,62 m²,CZK 750,"CZK 26,650",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,28. 03. 2022,,,,,,,E,193,436,587,801,231,523,575,788,298,618,,,,,,
711833,"CZK 12,500",50.10283,14.29576,"Na Padesátníku Ⅰ, Prague - Liboc",Studio,New build,43 m²,"CZK 1,900","CZK 14,400",Personal,Low-energy building,Partially furnished,1,No,No,Yes,Yes,Yes,No,No,01. 04. 2022,,,,,,,B,,,,,,,,,,,,,,,,
547868,"CZK 22,000",50.0862258,14.4593371,Prague - Žižkov,1 bedroom with open-plan kitchen,,62 m²,"CZK 2,200","CZK 40,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,,Premium materials and solutions,Gas boiler,Middle floor,,,,186,307,58,537,346,280,213,249,381,105,Yes,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,990","CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,1 to 10 years years,Standard materials and solutions,District heating,Raised ground floor,,Overall,,286,848,109,360,31,305,466,444,944,,,,,,,
505570,"CZK 20,000",50.0508463,14.3451307,"Petržílkova, Prague - Stodůlky",2 bedroom,,89 m²,"CZK 6,500","CZK 26,000",Personal,Brick building,Furnished,19,Yes,No,No,No,No,No,No,,,,,,,,A,115,340,78,122,18,212,188,299,"1,200",252,,,,,,
656143,"CZK 12,700",50.0499,14.33967,"Petržílkova, Prague - Stodůlky",1 bedroom,New build,40 m²,"CZK 3,000","CZK 24,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,No,No,Yes,No,15. 04. 2022,,,,,,,C,215,220,230,155,90,244,254,515,680,91,,,,,,
656146,"CZK 11,700",50.0499,14.33967,"Petržílkova, Prague - Stodůlky",Studio,Excellent,38 m²,"CZK 2,790","CZK 24,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,Yes,No,12. 04. 2021,,,District heating,Middle floor,,,C,215,220,230,155,90,244,254,515,680,91,,,,,,
338474,"CZK 70,000",50.0682662,14.4151719,"Na hrobci, Prague - Nové Město",4 bedroom,,150 m²,"CZK 5,000","CZK 140,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,,,,,,,,,72,"1,027",15,483,28,246,323,377,264,146,,,,,,
471218,"CZK 24,000",50.0697354,14.4846156,"U Hranic, Prague - Strašnice",3 bedroom with open-plan kitchen,,104 m²,"CZK 5,500","CZK 24,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,31. 03. 2022,,,,,,,,280,796,477,542,203,359,586,712,562,482,,,,,,
710381,"CZK 18,300",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,800","CZK 40,000",Personal,Low-energy building,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,22. 03. 2022,,Premium materials and solutions,Central heating,,,,A,79,953,290,"1,197",615,"1,258","1,259",537,,,Yes,,,,,
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,300","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,,,Standard materials and solutions,,Middle floor,,,,357,974,20,485,240,969,372,288,951,307,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 21,500",Personal,Brick building,Furnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,,,,,,,B,114,989,23,10,23,31,353,549,399,398,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 28,700",Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 06. 2022,,,,,,,B,165,981,117,149,162,109,492,669,487,409,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,,20 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,,,,,,,,99,526,165,258,35,162,712,674,123,527,,,,,,
655665,"CZK 13,000",50.08633,14.37393,"Nad Kajetánkou, Prague - Břevnov",1 bedroom,Excellent,38 m²,"CZK 3,400","CZK 16,400",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,,,,,,,G,109,824,339,529,221,232,260,260,537,393,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,,"CZK 3,000","CZK 42,000",Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,28. 03. 2022,,,,,,,G,176,800,136,48,754,418,"1,323","1,438",483,,,,,,,
711819,"CZK 15,000",50.0644788,14.273073582946,"Želetická, Prague - Sobín",1 bedroom with open-plan kitchen,New build,43 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,02. 04. 2022,,,,,,,G,328,"1,143",307,950,,,,,,,,,,,,
263552,"CZK 7,200",50.1129648,14.4732925,"Lindnerova, Prague - Libeň",Small studio,,17 m²,"CZK 2,300","CZK 10,000",Cooperative,Brick building,Furnished,,No,No,Yes,No,Yes,No,No,08. 09. 2021,1 to 10 years years,Standard materials and solutions,,Ground floor,,Interior,,193,"1,417",95,990,164,550,284,"1,342",636,149,,,,,,
546335,"CZK 14,500",50.1030613,14.477571,Prague - Libeň,1 bedroom,,37 m²,"CZK 2,200","CZK 29,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,1 to 10 years years,,,,,Interior,,174,54,76,366,118,252,280,299,126,410,,,,,,
378054,"CZK 16,000",50.0675396,14.3964309,"Tomkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 2,200","CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,,,Central heating,Middle floor,,Interior,,315,260,253,649,55,347,405,617,470,409,,,,,,
666742,"CZK 8,000",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,Good,12 m²,CZK 500,,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 02. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,A,65,502,453,828,554,"1,066",343,,,,,,,,,
