Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Lift,Designe,Reconstruction,Cellar,Plot type,Age,New-build,Balcony,Terrace,Parking,Garage,Administrative fee,Plot space,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 18,000","CZK 3,300","CZK 20,000",604273,2+kk,7/20/2022,1,Brick,Gas boiler,61 m²,Partly,Very good,Personal,B,,45.95,1093.17,702.03,2199.64,255.82,1187.69,725.05,1617.73,372.2,860.89,"Drnovská, Prague - Ruzyně",50.082872,14.310397,,,,,,Up to 10 years,,1.0,,1.0,,,,
"CZK 16,100","CZK 2,823","CZK 40,000",726445,Studio,8/1/2022,1,Brick,,43 m²,Partly,New-build,,A,,7.28,1097.81,154.23,1383.42,609.48,173.41,1516.46,792.03,1017.02,104.89,Prague - Michle,50.05667,14.46891,,,,,,,,,,,,,,
"CZK 16,020","CZK 4,000","CZK 40,000",721677,2+kk,7/1/2022,4,Brick,,45 m²,Partly,Very good,,B,,418.72,1747.18,1059.31,1598.51,833.91,1531.62,1428.09,1672.66,1336.97,846.18,Prague - Kyje,50.11506,14.56703,1.0,,,1.0,,,,1.0,,,,,,
"CZK 17,500","CZK 3,500","CZK 25,000",496322,3+kk,7/1/2020,3,Brick,Gas boiler,103 m²,Partly,,Personal,,1.0,14.6,1221.25,690.26,924.5,384.71,906.82,694.51,585.91,962.13,176.62,"Na Vypichu, Prague - Břevnov",50.083915,14.3410506,,,,,,,,,,,1.0,,,
"CZK 12,500","CZK 3,300","CZK 25,000",723140,Studio,8/1/2022,1,Low-energy,Central,29 m²,Partly,New-build,Personal,C,,28.1,2042.88,1153.87,1928.38,775.52,1162.54,1013.99,1523.3,1860.41,256.08,Prague - Újezd u Průhonic,50.01773,14.52555,1.0,Luxurious,,1.0,,Up to 10 years,1.0,1.0,,1.0,,,,
"CZK 16,300","CZK 3,500","CZK 20,000",726688,1 bedroom,7/20/2022,4,Brick,,38 m²,Partly,Very good,,G,,247.2,509.85,279.35,288.49,304.6,290.19,538.66,721.57,788.84,306.27,Prague - Libeň,50.12064,14.45436,,,,,,,,,1.0,,,,,
"CZK 13,800","CZK 2,500","CZK 15,000",726686,Small studio,9/1/2022,4,Brick,,30 m²,Partly,Very good,,G,,150.49,1046.7,79.93,248.94,178.51,293.03,143.94,630.82,507.58,740.54,Prague - Holešovice,50.09981,14.43615,1.0,,,1.0,,,,,,,,,,
"CZK 48,000","CZK 16,000",,717684,3+1,8/2/2022,5,,,72 m²,Fully furnished,,,,,273.55,299.9,80.57,586.7,68.95,312.33,103.27,252.88,792.89,567.68,"Americká, Prague - Vinohrady",50.0718291,14.4385892,1.0,,,,,,,,,,,,,
"CZK 14,500","CZK 4,500","CZK 15,000",653751,2 bedroom,8/8/2022,3,Brick,Central,59 m²,Partly,Very good,Personal,G,,111.96,1169.81,120.53,844.35,234.19,680.09,120.7,825.34,1109.6,1138.18,Prague - Vysočany,50.1020468,14.504171,,,Exterior,,,,,1.0,,,,,,
"CZK 24,000",CZK 570,"CZK 24,000",261287,3+kk,8/1/2022,6,Brick,,83 m²,Partly,,Personal,,,123.55,771.85,132.99,321.47,126.86,577.47,263.69,344.28,355.73,344.76,"Krymská, Prague - Vršovice",50.0715585,14.4488499,,Luxurious,Complete,1.0,,Over 50 years,,,,,,,,
"CZK 5,500",CZK 0,"CZK 5,500",646478,3+1,7/26/2022,2,Brick,Gas boiler,120 m²,Fully furnished,Very good,Personal,C,,152.63,1270.31,55.35,2613.39,100.83,1738.04,1863.25,2036.1,1591.75,597.67,"K Vilkám, Prague - Dubeč",50.0545417,14.5802806,,Standard,Interior,,,Up to 10 years,,1.0,,,,,,
"CZK 11,900","CZK 3,100","CZK 15,000",717173,Studio,9/1/2022,1,Brick,,40 m²,Partly,New-build,Personal,G,,659.09,2881.74,635.99,2740.27,638.07,2679.02,2052.09,2158.33,1733.09,806.12,"Palmetová, Prague - Komořany",49.98546,14.40753,,,,,,,1.0,,1.0,1.0,,,,
"CZK 15,000","CZK 4,500","CZK 20,000",726668,2+kk,8/14/2022,4,Prefab concrete,,43 m²,Partly,Very good,,G,,145.09,591.38,292.24,889.6,399.45,186.08,315.13,845.68,201.27,184.54,Prague - Záběhlice,50.05742,14.49519,1.0,,,,,,,,,,,,,
"CZK 22,500","CZK 4,800","CZK 22,500",724753,2+kk,7/5/2022,2,Brick,,100 m²,Fully furnished,Very good,,G,,230.89,1382.16,195.7,1323.56,1331.0,1304.51,646.49,1488.0,1035.47,829.75,Prague - Sedlec,50.13195,14.39244,,,,,,,,,,,,,,
"CZK 12,900","CZK 1,900","CZK 25,000",604841,2+kk,7/20/2022,1,Brick,Central,52 m²,Fully furnished,Very good,Personal,,,231.0,1689.79,346.51,1371.87,371.26,1011.11,1113.31,1185.9,386.26,425.4,"Kundratka, Prague - Libeň",50.113733,14.481888,,,Complete,,,,,,,,,,,
"CZK 17,500","CZK 4,739","CZK 30,000",557589,2+kk,9/1/2022,2,Low-energy,Distance,72 m²,Fully furnished,Very good,Personal,C,,183.54,819.94,341.87,478.1,217.26,322.03,458.48,384.09,1071.03,370.39,"Libočanská, Prague - Prosek",50.1187312,14.4967253,1.0,,,,,10 to 30 years,,,,1.0,,,,
"CZK 18,000",CZK 0,"CZK 36,000",462824,3+1,8/8/2022,1,Brick,,70 m²,Partly,Very good,Cooperative,,,147.04,172.53,523.38,2468.5,304.55,568.06,69.71,2550.22,74.18,73.53,"V Soudním, Prague - Klánovice",50.0948598,14.6709575,,,,1.0,,,,1.0,,,,,,
"CZK 20,500","CZK 4,500","CZK 25,000",726634,2+kk,8/1/2022,2,Brick,,65 m²,Fully furnished,Very good,,E,,53.38,405.58,47.34,161.93,21.47,280.04,433.15,238.4,223.86,678.8,Prague - Smíchov,50.07216,14.4068,1.0,,,,,,,,,1.0,1.0,,,
"CZK 31,752","CZK 10,584",,726633,2 bedroom,8/1/2022,7,,,57 m²,Fully furnished,,,,,7.74,76.74,105.28,213.89,45.41,117.47,178.45,327.18,381.26,239.99,"Dělnická, Prague - Holešovice",50.1031132,14.4472134,1.0,,,,,,,1.0,1.0,,,,,
"CZK 28,000","CZK 8,000","CZK 36,000",524714,Studio,8/1/2022,2,Brick,,80 m²,Fully furnished,Very good,Other,,,158.6,380.48,136.82,86.78,19.96,155.0,397.71,846.53,114.09,372.45,"Václavské náměstí, Prague - Nové Město",50.0817465,14.4271892,1.0,,,,,,,,,,,,,
"CZK 12,000","CZK 4,000","CZK 24,000",440364,Studio,7/20/2022,1,Other,Central,43 m²,Partly,Very good,Personal,A,,194.76,1661.38,980.9,1312.76,402.74,753.24,235.49,1001.46,251.71,507.44,"Jeřabinová, Prague - Motol",50.0738579,14.3583628,,Standard,Interior,,,Up to 10 years,,,1.0,,,,,
"CZK 16,250","CZK 3,500","CZK 32,500",388959,1 bedroom,9/1/2022,1,Brick,Central,49 m²,Partly,,Personal,,,122.32,826.95,490.66,525.72,59.97,508.04,509.27,554.18,1182.14,310.03,Prague - Břevnov,50.0874176,14.338491,,Luxurious,Complete,,,,,,,,,,,
"CZK 15,000","CZK 7,000","CZK 20,000",643447,2+kk,7/25/2022,2,Brick,,62 m²,Fully furnished,Very good,Personal,B,,668.88,1015.39,102.16,1060.37,818.31,1093.84,1255.09,921.84,915.62,454.0,"Novobohdalecká, Prague - Michle",50.062911,14.474847,1.0,,,,,,,,1.0,,1.0,,,
"CZK 14,175","CZK 4,725",,726004,Studio,8/24/2022,1,,,19 m²,Fully furnished,,,,,126.19,670.53,145.31,408.99,138.64,543.24,178.24,219.08,298.17,317.3,"Kodaňská, Prague - Vršovice",50.0701958,14.4617404,,,,,,,,,,,,,,
"CZK 22,000","CZK 6,129","CZK 44,000",705001,2+kk,9/1/2022,4,Brick,Distance,53 m²,Fully furnished,New-build,Personal,B,,279.44,406.16,305.12,408.15,265.36,280.16,649.14,507.79,459.33,158.94,"Baarova, Prague - Michle",50.04991,14.45568,1.0,Luxurious,,1.0,,Up to 10 years,1.0,1.0,1.0,1.0,1.0,,,
"CZK 19,000","CZK 5,000","CZK 25,000",364554,2+kk,7/22/2022,4,Brick,Gas boiler,61 m²,Fully furnished,Very good,Personal,,,181.51,364.79,178.26,393.22,270.46,268.39,312.84,412.94,557.41,276.56,Prague - Holešovice,50.1007055095,14.4482184275,,Standard,Interior,,,,,1.0,,,,,,
"CZK 16,500","CZK 2,500","CZK 25,000",404507,2+kk,8/15/2022,3,Brick,Central,44 m²,Unfurnished,Very good,Personal,,,314.12,465.35,344.55,234.05,291.91,454.65,173.32,780.57,389.91,135.89,Prague - Podolí,50.0561286,14.4214707,1.0,Standard,Complete,1.0,,,,1.0,,1.0,,,,
"CZK 27,000","CZK 3,000","CZK 27,000",725907,1 bedroom,7/20/2022,3,Brick,Central,27 m²,Fully furnished,Very good,,G,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,,Luxurious,Complete,,,,,1.0,1.0,,,,,
"CZK 16,500","CZK 5,500","CZK 16,500",581083,3+kk,8/1/2022,4,Brick,,56 m²,Unfurnished,Very good,Personal,G,,12.93,584.69,279.92,529.49,138.63,489.78,263.04,380.49,337.99,632.92,"Husitská, Prague - Žižkov",50.086617,14.447053,,,,,,,,,,,,,,
"CZK 13,000","CZK 2,300","CZK 20,000",726600,Studio,8/1/2022,1,Brick,,35 m²,Unfurnished,Very good,,G,,196.69,543.05,123.99,625.46,78.43,755.09,367.52,329.25,372.2,224.13,Prague - Vršovice,50.07148,14.44466,,,,,,,,,,,1.0,,,
"CZK 13,388","CZK 4,462",,725903,1 bedroom,9/2/2022,,,,70 m²,Fully furnished,,,,,260.78,1360.32,365.6,1032.65,297.3,510.76,338.4,330.67,867.47,176.65,"Žernovská, Prague - Strašnice",50.0671625,14.503678,,,,,,,,1.0,1.0,,,,,
"CZK 15,000","CZK 1,300","CZK 15,000",671574,1 bedroom,7/19/2021,1,Brick,Gas boiler,30 m²,Partly,Very good,Personal,G,,187.71,716.92,121.39,493.57,72.36,491.91,187.24,333.18,597.67,302.31,"Ruská, Prague - Vršovice",50.07227,14.45656,,Standard,Complete,,,Up to 10 years,,,,,,,,
"CZK 50,000","CZK 6,000","CZK 100,000",532968,6+kk,8/1/2022,5,Brick,,240 m²,Partly,Very good,Personal,,,139.7,264.63,83.75,589.32,219.38,340.64,221.78,412.56,570.92,191.08,Prague - Smíchov,50.0670409,14.4001162,1.0,Standard,Complete,,,,,1.0,1.0,,,,,
"CZK 31,000","CZK 4,000","CZK 35,000",630609,3+1,9/1/2022,3,Brick,Central,120 m²,Fully furnished,Very good,Personal,G,,94.56,19.56,183.86,41.41,62.81,238.2,334.32,474.78,487.22,640.45,"Italská, Prague - Vinohrady",50.076241,14.434832,1.0,Standard,,,,,,1.0,,,,,,
"CZK 15,000","CZK 5,000","CZK 30,000",726597,2+kk,7/20/2022,3,Brick,,43 m²,Unfurnished,Good,,G,,118.75,868.69,119.84,295.64,156.78,278.87,440.96,884.18,213.58,479.63,Prague - Dejvice,50.09855,14.40662,,,,,,,,,,,,,,
"CZK 16,500","CZK 5,000","CZK 32,000",665598,3+1,9/1/2022,6,Prefab concrete,Distance,70 m²,Partly,Very good,Personal,A,1.0,60.45,406.53,148.91,385.23,453.89,409.45,628.8,299.94,817.12,295.0,Prague - Lhotka,50.0231546,14.4388284,1.0,Standard,Complete,,,,,,,1.0,,,,
"CZK 10,500","CZK 4,500","CZK 15,000",652174,2+kk,9/1/2022,6,Low-energy,Distance,43 m²,Partly,Good,Personal,G,,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,1.0,,,1.0,,,,,,1.0,,,,
"CZK 17,900","CZK 3,000","CZK 36,000",610315,2+kk,8/1/2022,4,Brick,Central,50 m²,,New-build,Personal,C,,224.27,661.77,250.27,1036.34,270.86,440.41,130.68,352.96,1134.79,502.75,"Plzeňská, Prague - Košíře",50.070903,14.383151,1.0,,,1.0,,,,,,,1.0,,,
"CZK 17,500","CZK 3,500","CZK 20,000",726579,2 bedroom,10/1/2022,5,Brick,,52 m²,Partly,Very good,,D,,289.99,845.36,152.24,549.72,133.45,625.56,433.23,533.28,540.92,121.18,Prague - Bubeneč,50.10223,14.4038,1.0,,,1.0,,,,,,,,,,
"CZK 12,000",CZK 600,"CZK 12,000",666664,Studio,8/1/2022,3,Brick,,27 m²,Unfurnished,Very good,Personal,C,,97.21,518.04,98.91,629.05,76.03,207.7,192.43,272.52,235.36,415.94,Prague - Vršovice,50.0658529,14.4495028,1.0,,,,,,,,,,,,,
"CZK 26,000","CZK 4,000","CZK 30,000",656079,2+kk,8/1/2022,4,Brick,,50 m²,Fully furnished,Very good,Personal,G,,119.1,707.32,147.65,163.62,99.01,233.64,375.23,701.57,467.03,497.55,"Vladislavova, Prague - Nové Město",50.08015,14.42123,,,,,,,,,1.0,1.0,,,,
"CZK 14,500","CZK 5,500","CZK 20,000",535787,2+kk,9/1/2022,4,Prefab concrete,,45 m²,Partly,,Personal,,,400.69,581.2,115.56,801.04,107.93,474.58,190.59,822.58,484.6,103.39,"Hrabákova, Prague - Chodov",50.0296401,14.4837704,1.0,,Complete,,,,,,,,,,,
"CZK 11,500","CZK 3,500","CZK 23,000",726509,2+kk,7/20/2022,4,Prefab concrete,Central,43 m²,Partly,Good,Personal,G,,198.83,809.12,162.78,351.55,170.27,353.71,386.01,173.21,1711.32,229.11,Prague - Stodůlky,50.04951,14.35047,1.0,,,1.0,,,,,,1.0,,,,
"CZK 13,200","CZK 2,200","CZK 20,000",726564,Studio,8/1/2022,10,Brick,,30 m²,Fully furnished,New-build,,B,,334.08,987.47,655.32,611.39,665.74,666.9,338.63,743.64,662.26,207.4,Prague - Stodůlky,50.04112,14.31989,,,,1.0,,,,1.0,,,,,,
"CZK 13,900","CZK 3,500","CZK 25,000",726562,2+kk,8/29/2022,3,Brick,,51 m²,Partly,Very good,,G,,282.79,363.97,260.58,523.51,92.1,493.32,193.38,176.18,203.7,215.15,Prague - Vinohrady,50.07651,14.46514,1.0,,,1.0,,,,,,,,,,
"CZK 9,000","CZK 4,000","CZK 9,000",705554,Studio,7/21/2022,4,Prefab concrete,,35 m²,Fully furnished,Very good,Personal,G,,313.37,1749.43,403.32,1854.26,659.1,538.67,337.41,661.73,2100.59,97.68,"Žichlínská, Prague - Újezd nad Lesy",50.07148,14.68568,,,,,,,,,,,,,,
"CZK 15,500","CZK 3,500","CZK 31,000",684510,2+kk,8/1/2022,3,Brick,,34 m²,Fully furnished,Very good,Personal,B,,411.81,1062.49,744.75,1102.63,395.03,1022.22,757.0,912.84,603.1,244.17,"Přeučilova, Prague - Stodůlky",50.03657,14.3284,1.0,,,1.0,,Up to 10 years,,1.0,,1.0,,,,
"CZK 13,800","CZK 4,100","CZK 17,900",684181,2+kk,8/1/2022,3,Brick,,47 m²,Partly,Very good,Personal,G,,194.9,976.2,138.21,350.67,18.89,401.3,685.65,704.82,517.64,198.63,"Oldřichova, Prague - Nusle",50.06559,14.42642,,,,1.0,,,,,,,,,,
"CZK 14,000","CZK 6,550","CZK 40,000",726496,Studio,9/1/2022,4,Brick,,53 m²,Fully furnished,Very good,,C,1.0,137.11,15.67,57.16,152.03,95.0,200.33,335.18,252.11,379.77,257.08,Prague - Vinohrady,50.07728,14.4628,1.0,,,,,,,,,,,,,
"CZK 21,000","CZK 7,000",,726560,Studio,7/31/2022,12,,,25 m²,Fully furnished,,,,,228.88,257.2,204.55,166.76,173.2,262.96,328.04,408.55,436.47,292.09,"Freyova, Prague - Vysočany",50.108944,14.501028,1.0,,,,,,,,,,,,,
"CZK 32,400","CZK 10,800",,722376,2 bedroom,8/14/2022,2,,,62 m²,Fully furnished,,,,,115.5,432.36,102.25,252.86,101.54,270.19,296.51,392.65,201.07,164.93,"U Obecního dvora, Prague - Staré Město",50.091319,14.4234523,1.0,,,,,,,,,,,,,
"CZK 18,060","CZK 6,020",,724517,1 bedroom,9/1/2022,1,,,50 m²,Fully furnished,,,,,205.31,1124.89,579.04,1117.54,553.77,629.21,687.34,826.77,1417.7,569.07,"Na Výspě, Prague - Hodkovičky",50.0236328,14.420109,,,,,,,,,,,,,,
"CZK 57,000","CZK 19,000",,724522,3+1,9/1/2022,3,,,130 m²,Fully furnished,,,,,293.94,358.82,65.34,231.82,29.61,399.45,202.79,623.36,368.2,458.02,"Michalská, Prague - Staré Město",50.0859057,14.4200254,,,,,,,,,,,1.0,,,
"CZK 19,286","CZK 6,428",,724519,2+kk,9/1/2022,6,,,40 m²,Fully furnished,,,,,275.72,613.97,142.96,237.63,75.92,333.81,397.97,134.84,451.34,420.6,"Na Poříčním právu, Prague - Nové Město",50.0712667,14.4160344,,,,,,,,,,,,,,
"CZK 33,750","CZK 11,250",,724600,2+kk,9/2/2022,4,,,56 m²,Fully furnished,,,,,91.98,204.34,98.75,50.9,42.55,154.76,196.57,433.55,409.29,205.78,"náměstí Bratří Synků, Prague - Nusle",50.0640124,14.439955,,,,,,,,,,,,,,
"CZK 24,225","CZK 8,075",,725228,2+kk,9/13/2022,1,,,40 m²,Fully furnished,,,,,29.42,633.78,151.61,536.89,130.46,316.51,391.7,900.17,984.89,128.97,"Šporkova, Prague - Malá Strana",50.0876289,14.3978335,,,,,,,,,,,,,,
"CZK 23,625","CZK 7,875",,724916,Studio,9/5/2022,1,,,35 m²,Fully furnished,,,,,228.77,340.86,232.94,732.64,115.16,426.24,319.01,539.74,497.03,358.92,"U Nikolajky, Prague - Smíchov",50.0656652,14.3917771,1.0,,,,,,,1.0,1.0,,1.0,,,
"CZK 34,650","CZK 11,550",,726077,2 bedroom,9/15/2022,3,,,100 m²,Fully furnished,,,,,47.36,89.7,50.91,353.17,50.36,559.15,144.5,503.29,323.37,346.2,"Plaská, Prague - Malá Strana",50.0806597,14.4049697,1.0,,,,,,,,,,,,,
"CZK 20,729","CZK 6,910",,725487,2 bedroom,9/10/2022,2,,,47 m²,Fully furnished,,,,,156.38,1229.0,162.03,220.23,25.89,81.62,279.46,502.09,319.11,381.66,"Viklefova, Prague - Žižkov",50.0907344,14.4740295,1.0,,,,,,,1.0,1.0,,,,,
"CZK 53,510","CZK 17,836",,725486,4+1,9/10/2022,7,,,110 m²,Fully furnished,,,,,348.55,940.69,207.03,294.37,97.8,272.7,322.85,445.04,400.99,361.6,"Divadelní, Prague - Staré Město",50.0824664,14.4140344,1.0,,,,,,,1.0,1.0,,,,,
"CZK 27,000","CZK 9,000",,725983,1 bedroom,9/14/2022,2,,,50 m²,Fully furnished,,,,,187.82,338.29,111.0,241.4,39.4,347.76,25.85,486.49,569.58,575.91,"Karmelitská, Prague - Malá Strana",50.08657,14.4033198,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 10,000",725958,1 bedroom,7/15/2022,4,Brick,,30 m²,Fully furnished,Good,,G,,160.62,263.3,82.93,230.93,0.89,71.44,476.86,485.58,507.33,241.97,Prague - Karlín,50.09342,14.44809,,,,1.0,,,,,1.0,,,,,
"CZK 34,500","CZK 11,500",,724514,2 bedroom,9/1/2022,5,,,76 m²,Fully furnished,,,,,173.24,237.07,170.98,194.52,84.53,150.25,482.36,158.74,537.92,88.5,"Slezská, Prague - Vinohrady",50.076837,14.4602531,1.0,,,,,,,,,,,,,
"CZK 18,750","CZK 6,250",,726550,Studio,9/18/2022,1,,,25 m²,Fully furnished,,,,,272.71,301.68,85.68,246.48,43.26,206.77,19.97,254.25,110.99,588.48,"Štítného, Prague - Žižkov",50.0855201,14.4494539,,,,,,,,,,,,,,
"CZK 13,500","CZK 1,500","CZK 15,000",415497,Studio,8/1/2022,4,Brick,,24 m²,Partly,,Personal,,,232.84,1024.63,101.62,302.23,66.83,125.14,346.79,301.25,401.11,327.19,"Buchovcova, Prague - Žižkov",50.0905227,14.4724595,,,,,,,,1.0,,,,,,
"CZK 13,500","CZK 3,500","CZK 20,000",723915,1 bedroom,6/28/2022,2,Brick,,38 m²,Fully furnished,Very good,,E,,143.93,918.06,70.87,636.72,48.74,284.46,233.75,395.0,379.56,180.62,Prague - Libeň,50.10703,14.49249,,,,,,,,,,,,,,
"CZK 21,019","CZK 7,006",,726510,Studio,8/8/2022,1,,,32 m²,Fully furnished,,,,,447.58,805.32,396.64,450.11,197.32,945.56,256.47,627.41,458.07,336.59,"Nad Kolčavkou A, Prague - Libeň",50.1080609,14.4828384,,,,,,,,,,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",685259,1 bedroom,8/1/2022,1,Brick,Central,38 m²,,Good,Personal,G,,182.33,913.11,131.11,399.45,101.96,534.77,326.2,247.84,391.71,371.31,"Na Hlídce, Prague - Žižkov",50.09262,14.4794,,,,,,,,,,,,,,
"CZK 15,000","CZK 5,500","CZK 30,000",726506,2+kk,7/19/2022,13,Prefab concrete,Central,44 m²,Partly,Very good,,G,,215.93,295.36,218.93,2616.52,271.82,262.51,304.72,1672.13,1318.21,146.24,Prague - Ruzyně,50.08964,14.30656,1.0,,Complete,,,,,1.0,,1.0,,,,
"CZK 14,000",CZK 0,"CZK 14,000",726501,Small studio,8/1/2022,2,Prefab concrete,,29 m²,Partly,Good,,G,,182.5,605.65,164.8,602.96,170.94,422.38,496.93,127.01,693.43,59.53,Prague - Hlubočepy,50.03114,14.37105,1.0,,,,,,,,,,,,,
"CZK 13,000","CZK 2,300","CZK 26,000",726500,Studio,9/1/2022,3,Brick,,40 m²,Fully furnished,Very good,,G,,78.05,781.99,253.45,416.85,74.07,277.12,421.99,367.12,957.48,217.33,Prague - Prosek,50.11793,14.49745,1.0,,,1.0,,,,1.0,,1.0,,,,
"CZK 31,500","CZK 2,100","CZK 50,000",726497,3+1,8/1/2022,3,Brick,,104 m²,Unfurnished,Very good,,G,,3.91,381.44,229.01,260.45,16.48,466.6,148.75,1136.15,147.38,206.85,Prague - Bubeneč,50.10095,14.41842,,,,,,,,,,,,,,
"CZK 16,000","CZK 6,500","CZK 30,000",726483,2+kk,7/19/2022,1,Brick,Central,61 m²,Partly,Very good,Personal,G,,300.04,508.32,336.88,637.4,193.96,610.62,115.03,232.53,370.25,191.83,Prague - Vinohrady,50.07344,14.44654,1.0,,,1.0,,,,,,,,,,
"CZK 22,478","CZK 7,492",,726498,Studio,8/4/2022,3,,,30 m²,Fully furnished,,,,,99.26,361.63,490.78,556.87,427.65,345.52,452.0,519.02,404.9,293.38,"Olšanská, Prague - Žižkov",50.0830187,14.4654473,1.0,,,,,,,,,,1.0,,,
"CZK 20,000","CZK 4,000","CZK 20,000",490650,2 bedroom,9/1/2022,2,Brick,,60 m²,Fully furnished,,Personal,C,,222.28,914.17,194.12,545.04,399.08,272.21,272.34,642.3,210.38,158.47,"Pivovarnická, Prague - Libeň",50.109402009611,14.474792266132,,Standard,Complete,,,,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 30,000",726495,2+kk,7/19/2022,1,Brick,,48 m²,Fully furnished,Very good,,F,,168.52,601.11,188.98,427.62,114.89,345.84,262.68,771.05,114.89,162.44,Prague - Nusle,50.06141,14.43832,,,,,,,,,1.0,,,,,
"CZK 25,000","CZK 5,000","CZK 25,000",726494,2+kk,9/1/2022,1,Brick,,60 m²,Fully furnished,Very good,,G,,179.64,657.51,195.05,670.2,72.18,145.32,351.24,1010.16,403.73,262.77,Prague - Holešovice,50.10811,14.44456,,,,1.0,,,,,,,,,,
"CZK 29,925","CZK 9,975",,723520,1 bedroom,7/23/2022,3,,,30 m²,Fully furnished,,,,,22.29,481.37,107.82,95.32,6.34,158.39,351.4,425.94,380.79,468.94,"Legerova, Prague - Vinohrady",50.0749602,14.4305105,1.0,,,,,,,,,,,,,
"CZK 16,125","CZK 5,375",,725589,3+1,7/29/2022,5,,,90 m²,Fully furnished,,,,,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,1.0,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",,720700,2+kk,7/23/2022,2,,,60 m²,Fully furnished,,,,,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,1.0,,,,,,,,,,,,,
"CZK 15,000","CZK 3,700","CZK 15,000",268449,1 bedroom,9/1/2022,2,Brick,,42 m²,Partly,,Personal,D,,85.3,498.4,69.9,1055.48,125.73,52.65,854.53,766.24,831.73,643.11,"Pod Barvířkou, Prague - Smíchov",50.0619695,14.4048035,,,,1.0,,,,,,,,,,
"CZK 15,000","CZK 2,700","CZK 18,000",535601,Studio,8/1/2022,2,Brick,Distance,32 m²,Fully furnished,New-build,Personal,B,,434.1,1219.68,725.34,3829.56,414.97,668.78,1059.56,3252.21,1183.89,372.97,"Honzíkova, Prague - Dolní Měcholupy",50.0670162,14.5542436,1.0,Standard,,,,Up to 10 years,1.0,1.0,,,,,,
"CZK 14,000","CZK 3,850","CZK 28,000",726487,Studio,9/15/2022,5,Brick,,35 m²,Fully furnished,Very good,,C,,163.65,378.26,112.58,177.1,77.67,255.9,400.4,359.51,258.37,335.06,Prague - Holešovice,50.10228,14.45192,1.0,,,,,,,1.0,,1.0,,,,
"CZK 24,413","CZK 8,137",,724292,1 bedroom,8/6/2022,2,,,46 m²,Fully furnished,,,,,450.08,851.94,613.97,1216.3,634.57,923.06,534.48,156.81,999.06,301.07,"U Pernikářky, Prague - Smíchov",50.0745289,14.3827184,,,,,,,,,,,,,,
"CZK 28,000","CZK 5,600","CZK 28,000",726482,3+1,8/1/2022,3,Brick,,63 m²,Partly,Very good,,G,,221.61,558.77,284.69,373.32,180.51,358.73,156.11,92.72,563.74,490.1,Prague - Břevnov,50.08562,14.37086,1.0,,,1.0,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 25,000",726479,2+kk,8/13/2022,4,Brick,,62 m²,Partly,New-build,Personal,G,,28.26,579.24,253.35,1.5,35.74,1007.55,268.75,231.78,568.37,325.55,Prague - Záběhlice,50.06039,14.50577,1.0,,,1.0,,,1.0,1.0,,1.0,,,,
"CZK 23,000","CZK 3,000","CZK 46,000",725839,2+kk,7/14/2022,2,Low-energy,,72 m²,Fully furnished,New-build,,B,,101.52,2185.38,1619.87,2958.42,328.37,2921.25,2581.95,2236.24,2935.96,218.67,Prague - Nedvězí u Říčan,50.01682,14.65416,,,,,,,1.0,,,1.0,,,,
"CZK 15,000","CZK 2,000","CZK 17,000",620723,Studio,8/1/2022,3,Brick,Distance,29 m²,Fully furnished,New-build,Personal,B,,214.85,111.86,183.29,1264.57,201.57,1099.51,477.0,709.91,746.45,109.54,"Hugo Haase, Prague - Hlubočepy",50.029126,14.363101,1.0,,,,,Up to 10 years,1.0,1.0,,,,,,
"CZK 38,040","CZK 12,680",,724143,2 bedroom,7/23/2022,5,,,70 m²,Fully furnished,,,,,92.39,704.33,6.31,418.26,11.89,396.59,447.42,561.87,517.82,191.93,"Karoliny Světlé, Prague - Staré Město",50.0841726,14.4139535,,,,,,,,,,,,,,
"CZK 29,250","CZK 9,750",,725020,2 bedroom,8/22/2022,3,,,65 m²,Fully furnished,,,,,163.79,319.88,110.55,226.38,103.86,407.78,227.16,243.22,785.75,360.1,"Na Zbořenci, Prague - Nové Město",50.0769346,14.4169603,1.0,,,,,,,,,,,,,
