Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,New building,Age,Design,Heating,Total number of floors,PENB,Condition,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
718967,"CZK 13,000",50.03184,14.61163,"Václava Trojana, Prague - Uhříněves",Studio,29 m²,"CZK 4,000",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,20. 05. 2022,93,"1,196",113,"1,204",703,"1,149",721,"1,224",865,197,"CZK 26,000",Personal,Brick building,,,,,,B,New build,,,,,,,
572011,"CZK 17,000",50.0796951,14.4226227,"Vodičkova, Prague - Nové Město",Studio,35 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,26. 04. 2022,32,662,17,27,49,163,134,701,448,424,"CZK 19,000",Personal,Brick building,,,,,,D,Excellent,,,,,,,
718968,"CZK 17,000",50.07306,14.43085,"Tyršova, Prague - Nové Město",Studio,26 m²,"CZK 3,000",Furnished,2,Yes,No,No,No,No,Yes,No,10. 06. 2022,183,529,119,213,30,197,368,453,637,687,"CZK 20,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,B,New build,Overall,,,,,,
718966,"CZK 18,000",50.06954,14.29798,"Žalanského, Prague - Řepy",2 bedroom,105 m²,"CZK 5,000",Partially furnished,3,No,No,No,No,Yes,No,No,01. 07. 2022,191,"1,227",207,"1,262",26,940,751,629,360,,"CZK 36,000",Personal,Other,,,,,,G,Excellent,,,,,,,
555722,"CZK 30,000",50.092778667827,14.497693376196,"Spojovací, Prague - Hrdlořezy",3 bedroom with open-plan kitchen,94 m²,"CZK 7,000",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,29,558,174,908,184,221,535,337,794,249,"CZK 60,000",Personal,Low-energy building,Yes,1 to 10 years years,,District heating,Middle floor,B,New build,,,,,,,
718959,"CZK 18,000",50.05241,14.43289,"Pujmanové, Prague - Nusle",2 bedroom with open-plan kitchen,69 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,18. 05. 2022,223,962,460,305,316,220,255,168,385,162,"CZK 40,000",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
716850,"CZK 15,000",50.02136,14.41189,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,41 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,Yes,Yes,No,14. 05. 2022,278,"1,437","1,082","1,396",515,"1,143",209,,,,"CZK 15,000",Personal,Prefab concrete building,,,,District heating,Raised ground floor,G,Excellent,,,,,,,
502408,"CZK 13,000",50.044295221471,14.516757287311,"Bratislavská, Prague - Hostivař",Studio,45 m²,"CZK 3,000",Furnished,1,Yes,No,No,No,No,No,No,,215,105,171,160,974,306,"1,227",120,,,"CZK 25,000",Personal,Brick building,,1 to 10 years years,,,,,,,,,,,,
488054,"CZK 12,500",50.0869774,14.5608294,"Staňkovská, Prague - Hostavice",2 bedroom,70 m²,"CZK 4,000",Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,200,371,309,337,,,,,,,"CZK 22,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Ground floor,D,,,,,,,,
718952,"CZK 8,000",50.09105,14.35543,"Na Petřinách, Prague - Veleslavín",1 bedroom,35 m²,"CZK 4,000",Partially furnished,-1,No,No,Yes,No,No,No,No,01. 06. 2022,317,580,330,906,570,361,399,286,529,221,"CZK 12,000",Personal,Brick building,,,,,,G,Good,,,,,,,
540333,"CZK 18,500",50.054241,14.4389927,Prague - Nusle,2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,18,891,274,380,138,358,680,176,503,478,"CZK 45,000",Personal,Brick building,,,,Central heating,,C,Excellent,,,,,,,
501198,"CZK 14,000",50.0665558,14.4340008,"Rejskova, Prague - Vinohrady",Studio,41 m²,"CZK 1,000",Furnished,,No,No,No,No,No,No,No,01. 06. 2022,320,595,317,729,257,512,385,438,284,403,"CZK 14,000",Personal,Brick building,,30 to 50 years years,Standard materials and solutions,Geothermal heat pump,Ground floor,E,Excellent,Interior,,,,,,
501025,"CZK 20,500",50.0944607,14.3498207,"Pod dvorem, Prague - Veleslavín",Studio,40 m²,"CZK 4,500",Furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,17. 05. 2022,306,986,351,"1,015",331,303,506,614,815,533,"CZK 30,000",Personal,Low-energy building,,1 to 10 years years,Standard materials and solutions,District heating,Top floor,B,,,,,,,,
544719,"CZK 12,700",50.1291352,14.4935568,"Makedonská, Prague - Střížkov",Studio,37 m²,"CZK 1,899",Partially furnished,3,Yes,Yes,No,No,No,Yes,No,01. 06. 2022,199,947,45,872,473,319,446,323,"1,026",154,"CZK 25,000",Personal,Brick building,Yes,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,,,,,,,
608664,"CZK 13,000",50.04688,14.346961,"Ovčí hájek, Prague - Stodůlky",1 bedroom with open-plan kitchen,48 m²,"CZK 3,000",Furnished,3,No,No,No,No,Yes,Yes,No,01. 07. 2022,82,687,189,448,203,580,169,477,"1,229",246,"CZK 13,000",Personal,Prefab concrete building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,B,Excellent,Bathroom unit,,,,,,
496542,"CZK 13,000",50.1402095,14.5198279,"Miroslava Hajna, Prague - Letňany",Studio,40 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,408,553,"1,056","1,140",257,677,954,"1,010","1,213",234,"CZK 13,000",Personal,Brick building,,1 to 10 years years,,District heating,Middle floor,,New build,,,,,,,
658603,"CZK 19,000",50.08556,14.36784,"Junácká, Prague - Břevnov",1 bedroom with open-plan kitchen,68 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,Yes,Yes,No,01. 08. 2022,242,378,290,380,309,190,272,277,433,482,"CZK 38,000",Personal,Brick building,,,,Central heating,Middle floor,B,Excellent,Overall,30 m²,,,,,
718384,"CZK 12,500",50.08665,14.44945,"Husitská, Prague - Žižkov",Small studio,15 m²,"CZK 2,700",Furnished,2,No,No,No,No,No,No,No,16. 05. 2022,95,437,111,407,83,414,220,370,220,650,"CZK 12,500",Personal,Brick building,,,,,,G,Good,,,,,,,
718394,"CZK 28,000",50.07433,14.43571,"Belgická, Prague - Vinohrady",3 bedroom,102 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,No,Yes,No,13. 05. 2022,174,203,115,212,4,103,154,311,768,893,"CZK 28,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
601337,"CZK 12,500",50.09029,14.469048,"Koněvova, Prague - Žižkov",Studio,18 m²,"CZK 2,500",Unfurnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,32,841,113,156,3,128,463,481,545,433,"CZK 12,500",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Other,Middle floor,G,Excellent,Overall,,,,,,
718943,"CZK 19,500",50.06434,14.41028,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,211,382,250,989,170,745,811,"1,049",388,543,"CZK 21,500",Personal,Brick building,,,,,,A,New build,,,,,,,
718098,"CZK 27,848",50.0640089,14.5104168,"Konojedská, Prague - Strašnice",1 bedroom with open-plan kitchen,114 m²,"CZK 9,282",Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 06. 2022,321,574,"1,181",15,565,319,392,406,312,,,,,,,,,,,,,,,,,,
718940,"CZK 19,900",50.08528027777,14.56309333333,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,46 m²,"CZK 2,539",Furnished,1,No,No,Yes,No,Yes,Yes,No,,337,345,596,186,,,,,,,"CZK 22,529",Personal,Brick building,Yes,,,,,C,New build,,,"CZK 22,529

                                
                                
                
i",,,,
718914,"CZK 16,500",50.06357,14.50691,"Přetlucká, Prague - Strašnice",2 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,23. 05. 2022,217,"1,062",645,738,384,689,687,656,545,525,"CZK 20,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
715217,"CZK 16,000",50.13348,14.36849,"Špačkova, Prague - Suchdol",1 bedroom with open-plan kitchen,37 m²,"CZK 3,500",Partially furnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,124,"1,123",422,757,655,"1,104","1,301","1,113","1,139",260,"CZK 16,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
608892,"CZK 12,500",50.1089546,14.5569481,"Za černým mostem, Prague - Kyje",Studio,30 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,15. 06. 2022,163,788,123,36,742,405,"1,310","1,425",496,,"CZK 12,500",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,G,Excellent,Interior,,,,,,
718934,"CZK 13,990",50.10159944444,14.43093722222,"Veletržní, Prague - Holešovice",1 bedroom,51 m²,"CZK 1,283",Unfurnished,2,No,No,Yes,No,No,Yes,No,,184,446,180,282,181,281,301,287,665,,"CZK 15,273",Personal,Brick building,,,,,,G,Good,,,"CZK 15,273

                                
                                
                
i",,,,
27966,"CZK 18,000",50.0757964,14.4035156,"Štefánikova, Prague - Smíchov",1 bedroom,52 m²,"CZK 2,000",Unfurnished,3,No,Yes,No,No,No,No,No,01. 06. 2022,28,239,70,78,57,33,265,"1,013",833,438,"CZK 20,000",Personal,Brick building,,,,Other,Middle floor,G,,,,,,,,
362081,"CZK 30,000",50.0689681,14.399637,Prague - Smíchov,1 bedroom with open-plan kitchen,59 m²,"CZK 6,000",Furnished,4,Yes,No,No,No,No,Yes,No,,190,45,57,430,174,151,335,560,774,312,"CZK 36,000",Personal,Brick building,,1 to 10 years years,,,Middle floor,,,,,,,,,
718923,"CZK 37,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,60 m²,"CZK 12,500",Furnished,4,Yes,No,No,No,No,Yes,No,16. 06. 2022,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,,,,,,,
718922,"CZK 30,000",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",Studio,45 m²,"CZK 10,000",Furnished,5,No,No,No,No,No,Yes,No,09. 06. 2022,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,,,,,,,
718921,"CZK 37,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,60 m²,"CZK 12,500",Furnished,2,No,No,No,No,No,Yes,No,04. 07. 2022,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,,,,,,,
718920,"CZK 37,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,60 m²,"CZK 12,500",Furnished,3,No,Yes,No,No,No,Yes,No,01. 07. 2022,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,,,,,,,
718918,"CZK 17,000",50.03627,14.33514,"Petrbokova, Prague - Stodůlky",Studio,43 m²,"CZK 2,000",Furnished,3,Yes,No,No,No,No,No,No,01. 06. 2022,146,663,192,990,143,607,310,577,370,243,"CZK 34,000",Personal,Other,,,,,,A,Excellent,,,,,,,
714217,"CZK 79,000",50.09653,14.34031,"Ke Dvoru, Prague - Vokovice",2 bedroom with open-plan kitchen,164 m²,"CZK 20,000",Furnished,4,No,Yes,Yes,No,Yes,Yes,No,17. 05. 2022,394,719,228,720,786,603,890,166,618,,"CZK 158,000",Personal,Other,,,,,,B,New build,,,,,,,
708271,"CZK 11,000",50.08458,14.47054,"Jana Želivského, Prague - Žižkov",Studio,29 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,15. 05. 2022,76,143,67,473,86,349,656,604,456,529,"CZK 22,000",Personal,Brick building,,,Standard materials and solutions,Gas boiler,Middle floor,D,Good,Interior,,,,,,
375504,"CZK 16,600",50.0678382,14.3706854,Prague - Košíře,1 bedroom with open-plan kitchen,58 m²,"CZK 2,773",Partially furnished,2,No,No,No,No,Yes,Yes,No,21. 05. 2022,348,583,98,393,284,341,406,"1,061",433,249,"CZK 16,600",Personal,Brick building,,1 to 10 years years,,,Middle floor,,Excellent,,,,,,,
659457,"CZK 12,000",50.08643,14.44377,"Řehořova, Prague - Žižkov",1 bedroom,40 m²,"CZK 3,600",Furnished,3,No,No,No,No,No,No,No,01. 06. 2021,261,751,429,540,378,737,510,550,592,744,"CZK 30,000",Personal,Brick building,,,,District heating,Middle floor,G,Excellent,Interior,,,,,,
718908,"CZK 22,000",50.1012,14.37707,"Komornická, Prague - Dejvice",2 bedroom,72 m²,"CZK 2,800",Partially furnished,4,No,No,Yes,Yes,No,No,No,01. 08. 2022,329,"1,376",416,989,530,568,453,586,485,517,"CZK 20,000",Cooperative,Brick building,,1 to 10 years years,Standard materials and solutions,Central heating,Top floor,G,Good,Interior,,,,,,
718906,"CZK 15,999",50.0586031,14.3773019,"Peroutkova, Prague - Jinonice",1 bedroom with open-plan kitchen,32 m²,"CZK 3,000",Furnished,4,No,No,Yes,No,No,Yes,No,06. 06. 2022,224,560,239,988,377,756,"1,151",453,"1,164",130,"CZK 20,000",Personal,Other,,,,,,C,Excellent,,,,,,,
644690,"CZK 13,000",50.080194,14.416768,"V Jirchářích, Prague - Nové Město",1 bedroom,37 m²,"CZK 2,000",Furnished,,No,No,Yes,No,No,Yes,No,16. 05. 2022,279,730,79,243,30,221,216,329,224,472,"CZK 13,000",Personal,Brick building,,,Standard materials and solutions,,Ground floor,G,Excellent,,,,,,,
658733,"CZK 10,500",50.02158,14.41483,"Pod Lysinami, Prague - Hodkovičky",Studio,29 m²,"CZK 2,000",Partially furnished,4,No,No,No,No,Yes,Yes,No,01. 07. 2022,308,"1,235","1,191","1,266",545,"1,482",239,,,,"CZK 10,500",Personal,Prefab concrete building,,,,,,G,Excellent,,,,,,,
718903,"CZK 20,000",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,000",Partially furnished,5,Yes,No,No,No,Yes,No,No,17. 05. 2022,79,953,290,"1,197",615,"1,258","1,259",537,,,"CZK 25,000",Personal,Brick building,,,,,,B,New build,,,,,,,
346191,"CZK 8,800",49.9626584276,14.3836001307,"Neumannova, Prague - Zbraslav",Small studio,23 m²,"CZK 1,200",Partially furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,337,263,367,551,768,128,163,,,,"CZK 20,000",Personal,Brick building,Yes,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,B,New build,,,,,,,
718901,"CZK 20,000",50.08336,14.36169,"Bělohorská, Prague - Břevnov",2 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Partially furnished,2,No,No,Yes,No,No,Yes,No,17. 05. 2022,103,285,132,108,160,175,345,829,246,419,"CZK 20,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
718899,"CZK 17,000",50.07538,14.37513,"Pod Hybšmankou, Prague - Smíchov",1 bedroom with open-plan kitchen,52 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 06. 2022,132,927,550,"1,121",623,"1,103",966,788,425,367,"CZK 17,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
718898,"CZK 19,500",50.06558,14.42558,"Oldřichova, Prague - Nusle",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,144,"1,036",163,291,28,250,631,648,466,259,"CZK 30,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
718894,"CZK 11,000",50.120687,14.55298,"Za Černým Mostem, Prague - Hloubětín",Studio,26 m²,"CZK 2,077",Furnished,5,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,"1,124","1,310","1,350",,,,,,,,"CZK 15,000",Personal,Other,,,,,,G,New build,,,,,,,
710025,"CZK 13,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,27 m²,"CZK 1,800",Partially furnished,5,Yes,No,No,No,No,Yes,No,24. 05. 2022,176,800,136,48,754,418,"1,323","1,438",483,,"CZK 20,000",Personal,Prefab concrete building,Yes,1 to 10 years years,,,,B,New build,,,,,,,
718893,"CZK 22,000",50.08594,14.45368,"Prokopova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 4,500",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,129,280,56,403,157,288,138,242,310,318,"CZK 45,000",Personal,Prefab concrete building,,,,,,G,New build,,,,,,,
462935,"CZK 11,300",50.1392729,14.5201499,Prague - Letňany,Studio,34 m²,"CZK 2,600",Furnished,3,Yes,No,No,No,No,Yes,No,17. 05. 2022,406,522,"1,074","1,089",365,626,915,"1,102","1,177",127,"CZK 11,300",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,C,New build,,,,,,,
662737,"CZK 22,000",50.05047,14.53359,"Nad Botičem, Prague - Hostivař",3 bedroom with open-plan kitchen,115 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,15. 06. 2022,433,"1,022",766,"1,339",369,"1,022",451,872,736,739,"CZK 22,000",Personal,Brick building,,,,Gas boiler,,F,Excellent,Interior,,,,,,
673789,"CZK 11,000",50.06065,14.40255,"Nad Koulkou, Prague - Smíchov",1 bedroom with open-plan kitchen,38 m²,"CZK 6,400",Partially furnished,1,No,No,No,No,No,No,No,23. 05. 2022,60,763,278,"1,167",222,236,843,964,904,618,"CZK 17,400",Personal,Brick building,,,,,,G,Excellent,,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,13. 05. 2022,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,"CZK 40,000",Personal,Prefab concrete building,,10 to 30 years years,Standard materials and solutions,Central heating,Ground floor,G,Excellent,,24 m²,,,,,
443009,"CZK 18,000",50.0792699,14.458398,"Lucemburská, Prague - Žižkov",2 bedroom,50 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,264,535,156,356,58,452,479,380,709,186,"CZK 25,000",Personal,Brick building,,,Standard materials and solutions,Central heating,Middle floor,,Excellent,Overall,,,,,,
717540,"CZK 13,000",50.00861,14.41813,"Botevova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,500",Furnished,2,No,No,No,No,Yes,Yes,No,01. 06. 2022,272,674,461,465,534,490,207,779,"1,191",602,"CZK 25,000",Personal,Prefab concrete building,,,,,,C,Excellent,,,,,,,
718884,"CZK 17,000",50.07382,14.43183,"Rumunská, Prague - Vinohrady",2 bedroom,60 m²,CZK 800,Unfurnished,1,No,No,No,No,No,No,No,01. 06. 2022,183,428,73,94,46,21,192,311,569,636,"CZK 34,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
718861,"CZK 13,500",50.10143,14.42118,"Čechova, Prague - Bubeneč",Studio,45 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,266,266,180,206,65,351,217,490,362,,"CZK 30,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
680837,"CZK 23,500",50.0856796,14.4465529,"Husinecká, Prague - Žižkov",2 bedroom with open-plan kitchen,77 m²,CZK 670,Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2022,29,448,22,86,83,468,370,198,529,422,"CZK 30,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,C,Excellent,Overall,,,,,,
654037,"CZK 20,500",50.074545,14.4428032,Prague - Vinohrady,1 bedroom with open-plan kitchen,55 m²,"CZK 1,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,195,0,134,506,77,431,179,311,548,303,"CZK 20,500",Personal,Brick building,,,,Gas boiler,Middle floor,B,Excellent,Overall,500 m²,,,,,
717523,"CZK 20,000",50.02973,14.59703,"Oty Bubeníčka, Prague - Uhříněves",Studio,32 m²,"CZK 3,000",Furnished,3,No,No,Yes,Yes,Yes,Yes,No,15. 06. 2022,153,292,295,401,213,265,711,814,918,101,"CZK 50,000",Personal,Brick building,,,,,,B,New build,,,,,,,
657490,"CZK 13,500",50.03215,14.37221,"Werichova, Prague - Hlubočepy",3 bedroom with open-plan kitchen,80 m²,"CZK 8,024",Partially furnished,1,No,No,No,Yes,Yes,Yes,No,01. 07. 2022,125,477,280,457,289,508,629,219,844,298,"CZK 30,000",Cooperative,Prefab concrete building,,,Standard materials and solutions,District heating,Raised ground floor,C,Good,,,,,,,
699667,"CZK 34,500",50.08581,14.46733,"Pitterova, Prague - Žižkov",1 bedroom with open-plan kitchen,106 m²,"CZK 7,500",Furnished,13,No,Yes,No,No,Yes,Yes,No,15. 05. 2022,414,428,459,605,193,334,656,302,197,59,"CZK 35,000",Personal,Other,,,,,,C,New build,,,,,,,
581196,"CZK 10,500",50.127672,14.420039,"Olštýnská, Prague - Troja",Studio,26 m²,"CZK 2,500",Partially furnished,17,No,No,Yes,No,No,Yes,No,20. 06. 2022,325,244,275,314,51,222,726,979,"1,136",350,"CZK 15,000",Personal,Prefab concrete building,,30 to 50 years years,Standard materials and solutions,Central heating,Middle floor,C,Excellent,,,,,,,
574401,"CZK 16,000",50.0979657,14.4846656,"Odlehlá, Prague - Vysočany",1 bedroom with open-plan kitchen,67 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,Yes,No,No,01. 07. 2022,300,"1,086",528,"1,000",446,849,569,485,540,176,"CZK 32,000",Personal,Brick building,,,,Central heating,Attic,,,Overall,,,,,,
718317,"CZK 16,000",50.02676,14.53331,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,53 m²,"CZK 5,000",Unfurnished,2,Yes,No,Yes,No,No,Yes,Yes,15. 06. 2022,206,781,535,510,630,751,318,636,811,321,"CZK 30,000",Personal,Brick building,,,,,,G,New build,,,,,,,
718863,"CZK 21,000",50.05636,14.44453,"Sdružení, Prague - Nusle",1 bedroom with open-plan kitchen,95 m²,"CZK 4,000",Furnished,5,Yes,Yes,Yes,No,No,No,No,21. 05. 2022,212,"1,058",62,614,282,823,239,211,875,161,"CZK 25,000",Personal,Brick building,,,,,,B,Excellent,,,,,,,
718860,"CZK 11,000",50.10374,14.51252,"Podkovářská, Prague - Vysočany",Studio,31 m²,"CZK 3,870",Furnished,3,Yes,No,No,No,No,Yes,No,01. 06. 2022,144,254,"1,308",959,452,690,"1,125",849,227,,"CZK 14,870",Personal,Brick building,,,,,,G,New build,,,,,,,
631335,"CZK 20,000",50.051167,14.377494,Prague - Jinonice,1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Furnished,,No,Yes,Yes,No,Yes,Yes,No,17. 05. 2022,736,977,905,952,781,"1,088","1,139","1,069",,,"CZK 40,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,Central heating,Ground floor,B,New build,,38 m²,,,,,
352108,"CZK 12,000",50.025866,14.5230072,"Doubravická, Prague - Chodov",1 bedroom,41 m²,"CZK 2,000",Partially furnished,9,Yes,No,No,No,No,No,No,01. 07. 2022,123,903,136,854,253,398,440,506,950,186,"CZK 12,000",Personal,Prefab concrete building,,,,District heating,,,Excellent,,,,,,,
716016,"CZK 27,000",50.08622,14.44951,"Dalimilova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,300",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,250,377,223,384,63,344,89,302,89,726,"CZK 54,000",Personal,Brick building,,,,,,F,Excellent,,,,,,,
630704,"CZK 16,000",50.106159,14.485637,"Podvinný Mlýn, Prague - Libeň",2 bedroom,54 m²,,,5,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,216,363,111,307,195,581,269,551,454,197,"CZK 20,000",Personal,Prefab concrete building,,,,District heating,Middle floor,G,Excellent,Interior,,,,,,
718807,"CZK 10,000",50.02214,14.45663,"Sládkovičova, Prague - Krč",Studio,26 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,23. 05. 2022,437,793,681,363,328,528,"1,234",745,627,,"CZK 15,000",Personal,Prefab concrete building,,,,,,E,Good,,,,,,,
718852,"CZK 18,000",50.09053,14.46987,"Koněvova, Prague - Žižkov",2 bedroom,54 m²,"CZK 5,000",Furnished,2,No,No,Yes,No,No,Yes,No,01. 06. 2022,43,905,49,220,61,192,462,416,541,388,"CZK 25,000",Personal,Brick building,,,,,,G,Excellent,,,,,,,
718417,"CZK 29,815",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom,58 m²,"CZK 9,938",Furnished,3,No,Yes,No,No,No,Yes,Yes,18. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
717599,"CZK 59,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,90 m²,"CZK 19,750",Furnished,2,No,No,No,No,No,Yes,No,19. 05. 2022,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,,,,,,,,,,
717703,"CZK 51,000",50.0903205,14.4200069,"Elišky Krásnohorské, Prague - Josefov",2 bedroom,110 m²,"CZK 17,000",Furnished,5,No,No,No,No,No,Yes,No,25. 06. 2022,110,373,218,256,23,273,141,384,214,476,,,,,,,,,,,,,,,,,
