Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Design,Total number of floors,Renovation,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
704035,"CZK 18,000",50.0679,14.45706,"Orelská, Prague - Vršovice",2 bedroom,Excellent,80 m²,CZK 700,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 02. 2022,,G,104,261,67,209,52,221,312,465,358,354,"CZK 18,000",,,,,,,,,,
682677,"CZK 23,500",50.09891,14.42388,"Dobrovského, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 2,114",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,Other,G,202,233,97,164,127,198,275,387,563,,"CZK 25,000",Standard materials and solutions,Middle floor,Interior,30 to 50 years years,,,,,,
478637,"CZK 18,700",50.097891,14.4666881,"K Olympiku, Prague - Karlín",2 bedroom with open-plan kitchen,,66 m²,"CZK 4,500",Cooperative,Prefab concrete building,Furnished,3,No,No,No,Yes,No,No,No,28. 02. 2022,District heating,C,243,897,286,843,159,632,738,370,603,277,"CZK 38,000",,,Overall,1 to 10 years years,,,,,,
704173,"CZK 15,000",50.09831,14.42497,"Ovenecká, Prague - Holešovice",1 bedroom,Excellent,42 m²,"CZK 2,500",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,,G,219,309,79,182,161,215,174,"1,457",501,425,"CZK 15,000",,,,,,,,,,
692106,"CZK 20,200",50.0739,14.43092,"Rumunská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 5,800",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,Gas boiler,C,181,526,82,168,46,95,310,379,542,609,"CZK 20,000",Premium materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
704172,"CZK 13,000",50.02809,14.49069,"Hráského, Prague - Chodov",2 bedroom,Excellent,44 m²,"CZK 3,500",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,No,Yes,No,28. 01. 2022,,G,355,439,170,445,214,236,646,312,369,325,,,,,,,,,,,
700553,"CZK 18,000",50.0008691,14.4086635,"Dolnocholupická, Prague - Modřany",3 bedroom,Excellent,100 m²,"CZK 5,000",Personal,Brick building,Unfurnished,2,Yes,No,No,No,Yes,No,No,01. 02. 2022,,B,249,983,679,"1,103",46,527,664,653,600,380,,,,,,,,,,,
614427,"CZK 11,000",50.021055,14.46433,"Pod Haltýřem, Prague - Kunratice",Studio,Good,30 m²,"CZK 3,000",Personal,Brick building,Furnished,6,No,No,No,No,No,No,No,01. 02. 2022,,G,183,"1,081",959,214,289,668,"1,350",326,,,"CZK 14,000",,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 4,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,,G,379,234,713,,,,,,,,"CZK 17,000",,,,,,,,,,
669336,"CZK 20,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,50 m²,CZK 133,Personal,Other,Furnished,13,No,Yes,Yes,No,Yes,Yes,No,07. 02. 2022,,A,,,,,,,,,,,"CZK 40,600",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,1304
693963,"CZK 19,100",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,Excellent,52 m²,CZK 133,Personal,Other,Furnished,10,No,No,Yes,No,Yes,Yes,No,14. 01. 2022,,A,,,,,,,,,,,"CZK 38,200",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,1016
681607,"CZK 24,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,67 m²,CZK 133,Personal,Other,Furnished,1308,No,Yes,Yes,No,Yes,Yes,No,07. 02. 2022,District heating,A,,,,,,,,,,,"CZK 49,000",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,711
693967,"CZK 23,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",3 bedroom,New build,79 m²,CZK 133,Personal,Other,Furnished,4,No,Yes,Yes,No,Yes,Yes,No,20. 01. 2022,,A,,,,,,,,,,,"CZK 47,800",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,418
690538,"CZK 12,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Studio,New build,27 m²,CZK 133,Personal,Other,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,26. 11. 2021,,A,,,,,,,,,,,"CZK 25,800",,,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,708
694185,"CZK 16,000",50.04957,14.34645,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500",Personal,Prefab concrete building,Furnished,7,No,No,Yes,No,No,Yes,No,01. 03. 2022,District heating,C,248,491,135,161,72,293,99,189,"1,277",52,"CZK 32,000",Standard materials and solutions,Middle floor,Overall,10 to 30 years years,,,,,,
608784,"CZK 15,500",50.088792,14.34589,"Na Petřinách, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000",Personal,Prefab concrete building,Unfurnished,6,No,No,No,No,No,No,No,01. 03. 2022,District heating,G,97,270,81,166,181,147,279,315,589,188,"CZK 30,000",Premium materials and solutions,,Interior,,,,,,,
699347,"CZK 15,500",50.0264651,14.5296696,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000",Personal,Brick building,Partially furnished,6,Yes,No,No,No,Yes,Yes,No,24. 01. 2022,,B,151,"1,027",435,684,362,758,210,526,818,426,"CZK 31,000",,,,,,,,,,
603030,"CZK 13,500",50.089743,14.469509,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,700",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,15. 06. 2020,Other,G,107,769,38,114,13,87,391,360,473,409,"CZK 17,200",Standard materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
699584,"CZK 14,957",50.0945763,14.4951344,"U Kněžské louky, Prague - Žižkov",1 bedroom with open-plan kitchen,,50 m²,"CZK 4,986",,,Furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,,,131,383,269,715,80,405,303,544,447,208,,,,,,,,,,,
697101,"CZK 18,675",50.0667869,14.4553047,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 6,225",,,Furnished,2,No,Yes,No,No,No,No,No,01. 02. 2022,,,79,38,77,287,79,287,384,531,326,376,,,,,,,,,,,
679948,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,,30 m²,"CZK 6,142",,,Furnished,3,No,No,No,No,No,No,Yes,01. 02. 2022,,,99,368,492,556,426,352,496,585,430,491,,,,,,,,,,,
700539,"CZK 11,500",50.07913,14.45767,"Baranova, Prague - Žižkov",Small studio,Excellent,27 m²,"CZK 2,500",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,,D,216,526,87,287,40,357,461,421,749,177,"CZK 14,000",,,,,,,,,,
699509,"CZK 18,500",50.10779,14.47553,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 1,890",Personal,Other,Partially furnished,6,Yes,No,Yes,No,No,Yes,Yes,01. 03. 2022,District heating,B,339,694,171,420,182,388,359,517,407,250,"CZK 35,000",,Middle floor,,,,,,,,
700534,"CZK 9,800",50.0256242,14.5113589,"Šalounova, Prague - Chodov",Studio,Excellent,29 m²,"CZK 1,802",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 03. 2022,District heating,G,317,"1,003",277,377,504,557,557,"1,447",189,,"CZK 11,602",Standard materials and solutions,,,,,,,,,
700533,"CZK 15,000",49.96188,14.39462,"Žitavského, Prague - Zbraslav",Studio,Excellent,53 m²,"CZK 1,000",Personal,Brick building,Unfurnished,1,No,No,No,No,Yes,No,No,24. 01. 2022,,G,260,593,"1,177","1,363","1,185",875,"1,293",,,,"CZK 15,000",,,,,,,,,,
608060,"CZK 10,700",50.008761,14.415273,"Československého exilu, Prague - Modřany",Studio,New build,39 m²,"CZK 2,410",Personal,Brick building,,5,Yes,No,No,No,No,Yes,No,01. 03. 2022,,B,68,475,402,376,445,401,241,541,"1,086",425,CZK 1,,,,,Yes,,,,,
700360,"CZK 23,000",50.1010477,14.4212469,"Keramická, Prague - Bubeneč",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 1,500",Personal,Brick building,Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,,G,223,224,138,164,23,309,174,447,371,,"CZK 46,000",,,,,,,,,,
693718,"CZK 15,000",50.1401161,14.5074049,"Místecká, Prague - Letňany",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,000",Personal,Brick building,Furnished,8,No,No,No,No,No,Yes,No,Ihned,,G,245,774,94,784,270,100,302,359,458,179,"CZK 30,000",Premium materials and solutions,Middle floor,Overall,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,,,96,"1,112",343,721,186,792,491,465,675,180,"CZK 12,500",Standard materials and solutions,,Overall,1 to 10 years years,,,,,,
704159,"CZK 6,000",50.0078582,14.4200745,"Pejevové, Prague - Modřany",Studio,Good,34 m²,"CZK 4,000",Personal,Prefab concrete building,Unfurnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,,G,421,481,323,334,403,359,270,"1,037",976,510,"CZK 10,000",,,,,,,,,,
690967,"CZK 12,500",50.09141,14.48205,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,46 m²,CZK 420,Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,01. 02. 2022,Other,G,153,713,127,404,127,337,488,155,161,256,"CZK 37,500",,Attic,Interior,,,,,,,
700527,"CZK 15,000",50.10766,14.38886,"Na Dionysce, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,24. 01. 2022,,G,134,"1,406",95,813,192,267,417,149,521,419,"CZK 15,000",,,,,,,,,,
690719,"CZK 47,235",50.0824664,14.4140344,"Divadelní, Prague - Staré Město",4 bedroom,,110 m²,"CZK 15,745",,,Furnished,7,No,Yes,No,No,No,Yes,No,20. 02. 2022,,,260,938,207,294,98,143,489,445,401,362,,,,,,,,,,,
699715,"CZK 15,675",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,,30 m²,"CZK 5,225",,,Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,,,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,
694943,"CZK 10,790",50.10325,14.51949,"Poděbradská, Prague - Vysočany",Studio,New build,28 m²,"CZK 2,800",Personal,Low-energy building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,15. 02. 2022,Gas boiler,A,34,"1,407",235,"1,389",736,245,"1,075","1,433",982,495,"CZK 10,790",,Middle floor,,1 to 10 years years,,,,,,
679037,"CZK 22,000",50.12288,14.49904,"Mimoňská, Prague - Prosek",2 bedroom with open-plan kitchen,Excellent,104 m²,"CZK 4,500",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,District heating,G,450,157,67,246,236,549,245,237,"1,283",187,"CZK 35,000",,,,1 to 10 years years,,,,,,
689896,"CZK 14,000",50.12379,14.48473,"Teplická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 4,996",Personal,Prefab concrete building,Furnished,2,Yes,No,No,Yes,No,Yes,No,15. 01. 2022,District heating,C,178,"1,241",193,"1,180",304,514,262,259,265,207,"CZK 19,500",Premium materials and solutions,,Overall,10 to 30 years years,,,,,,
413102,"CZK 4,000",50.0842092,14.5135598,Prague - Malešice,Studio,,24 m²,"CZK 1,000",Personal,Prefab concrete building,Furnished,2,Yes,No,No,No,No,No,No,12. 05. 2021,,,254,"1,034",373,992,265,395,869,995,313,78,"CZK 5,000",,,,,,,,,,
704153,"CZK 16,000",50.09805,14.42445,"Letohradská, Prague - Holešovice",Studio,Excellent,52 m²,"CZK 3,500",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,31. 01. 2022,,C,364,304,145,327,98,210,104,"1,388",525,356,"CZK 19,500",,,,,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,74 m²,CZK 810,,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,01. 05. 2022,Gas boiler,D,120,255,151,447,58,317,291,355,291,496,"CZK 37,000",Premium materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
700478,"CZK 18,000",50.07486,14.3615,"Na Císařce, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,750",Personal,Other,Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,Central heating,G,523,"1,109","1,464",797,"1,041",670,325,130,,,"CZK 27,000",Premium materials and solutions,Ground floor,Overall,1 to 10 years years,,30 m²,,,,
700478,"CZK 18,000",50.07486,14.3615,"Na Císařce, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,750",Personal,Other,Partially furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,Central heating,G,523,"1,109","1,464",797,"1,041",670,325,130,,,"CZK 27,000",Premium materials and solutions,Ground floor,Overall,1 to 10 years years,,30 m²,,,,
694414,"CZK 14,000",50.1049402,14.448922,"U Průhonu, Prague - Holešovice",2 bedroom,Excellent,54 m²,"CZK 4,000",Cooperative,Brick building,Partially furnished,2,No,No,Yes,No,Yes,No,No,18. 01. 2022,Gas boiler,C,81,271,148,37,100,87,487,546,273,384,"CZK 10,000",Standard materials and solutions,Middle floor,Interior,over 50 years years,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,Good,25 m²,"CZK 3,000",Other,Brick building,Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,,E,216,344,70,346,22,280,306,274,647,724,,,,,,,,,,,
567748,"CZK 15,500",50.1042544,14.5125689,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,,50 m²,"CZK 4,379",Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,01. 03. 2022,,,197,228,"1,328",981,475,804,"1,048",771,229,,"CZK 40,000",,,,1 to 10 years years,Yes,,,,,
704149,"CZK 13,000",50.05236,14.51505,"Mattioliho, Prague - Záběhlice",Studio,Excellent,38 m²,"CZK 3,000",Personal,Brick building,Furnished,1,Yes,No,No,No,No,No,Yes,28. 01. 2022,District heating,G,421,380,370,328,168,376,"1,032","1,072",521,337,"CZK 39,000",,,,,,,,,,
691753,"CZK 21,375",50.0776816,14.4596393,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,63 m²,"CZK 7,125",,,Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,,,139,286,63,144,80,96,617,515,661,148,,,,,,,,,,,
704147,"CZK 16,000",50.07235,14.40795,"Lidická, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 1,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,05. 02. 2022,,G,13,460,17,137,16,345,506,881,"1,167",653,"CZK 32,000",,,,,,,,,,
530853,"CZK 17,000",50.0532112,14.4206756,"U Kublova, Prague - Podolí",Other,Excellent,69 m²,"CZK 1,000",Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,Other,B,298,810,184,610,212,807,580,"1,099",214,345,"CZK 34,000",Premium materials and solutions,Attic,Overall,1 to 10 years years,,,,,,
566493,"CZK 18,000",50.0953699,14.4507411,"U Mlýnského kanálu, Prague - Karlín",Studio,,40 m²,"CZK 2,800",Personal,Other,Furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,,C,163,468,144,109,88,281,782,"1,417",437,515,"CZK 25,000",,Middle floor,Overall,,Yes,,,,,
574721,"CZK 13,500",50.0564901,14.3741029,"Kačírkova, Prague - Jinonice",Studio,New build,32 m²,"CZK 1,500",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 02. 2022,,B,166,109,260,"1,261",69,170,681,162,"1,173",120,"CZK 13,500",,,,,Yes,,,,,
700225,"CZK 19,000",50.1228,14.50531,"Zárybská, Prague - Prosek",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 3,500",Cooperative,Prefab concrete building,Partially furnished,1,Yes,No,No,No,No,Yes,No,20. 01. 2022,,G,155,691,194,721,178,633,285,592,"1,378",224,"CZK 48,000",,,,,,,,,,
616496,"CZK 23,000",50.0939758,14.3559859,Prague - Vokovice,1 bedroom with open-plan kitchen,Excellent,110 m²,"CZK 4,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,No,No,01. 05. 2022,Gas boiler,C,538,651,467,646,495,478,356,768,"1,160",140,"CZK 23,000",Premium materials and solutions,Middle floor,Overall,1 to 10 years years,,,,,,
642088,"CZK 13,000",50.053542,14.419334,"U Kublova, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,04. 09. 2021,Other,G,198,758,84,580,111,777,561,"1,132",114,258,"CZK 26,000",Standard materials and solutions,Ground floor,Overall,1 to 10 years years,,,,,,
580408,"CZK 9,500",50.076402,14.431207,"Mikovcova, Prague - Vinohrady",Small studio,New build,20 m²,"CZK 2,300",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,05. 11. 2019,Central heating,D,106,404,68,93,28,193,418,558,282,519,"CZK 12,000",Standard materials and solutions,,Interior,1 to 10 years years,,,,,,
694519,"CZK 37,500",50.0916806,14.4282136,"Klimentská, Prague - Nové Město",3 bedroom with open-plan kitchen,,120 m²,"CZK 12,500",,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,,148,292,154,129,85,207,183,424,376,309,,,,,,,,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,,30 m²,"CZK 6,420",,,Furnished,3,No,No,No,No,No,Yes,Yes,01. 02. 2022,,,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,
704134,"CZK 19,900",50.02361,14.57837,"V Pitkovičkách, Prague - Pitkovice",2 bedroom with open-plan kitchen,New build,105 m²,"CZK 4,500",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,Other,B,86,"1,438","1,260",177,,,,,,,"CZK 36,000",Standard materials and solutions,Top floor,,1 to 10 years years,Yes,,,,,
704119,"CZK 11,500",50.07142,14.45467,"Kodaňská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 500,Personal,Brick building,Unfurnished,-1,No,No,Yes,No,No,No,No,05. 03. 2022,Electric boiler,D,196,620,77,397,37,395,171,165,572,135,"CZK 34,500",Premium materials and solutions,,Overall,1 to 10 years years,,,,,,
296838,"CZK 18,500",50.0883777,14.4683123,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,500",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,Gas boiler,,55,598,87,24,67,177,270,344,290,393,"CZK 40,000",Premium materials and solutions,,Overall,,,,,,,
704133,"CZK 10,500",50.13923,14.51988,"Miroslava Hajna, Prague - Letňany",Small studio,New build,35 m²,"CZK 2,403",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,02. 02. 2022,,G,378,511,"1,062","1,079",375,616,905,"1,090","1,167",127,"CZK 20,000",,,,,,,,,,
658807,"CZK 13,900",50.0657329,14.5055674,Prague - Strašnice,1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 1,500",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,04. 02. 2022,Central heating,C,173,"1,135",450,810,342,501,486,479,820,322,"CZK 13,900",Standard materials and solutions,Middle floor,Interior,10 to 30 years years,,,,,,
703473,"CZK 11,500",50.12212,14.45149,"Trojská, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,27. 01. 2022,,C,93,765,2,323,69,51,497,701,"1,111",388,"CZK 15,000",,,,,,,,,,
694842,"CZK 29,228",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,32 m²,"CZK 9,742",,,Furnished,4,No,No,No,No,No,Yes,Yes,01. 02. 2022,,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
696416,"CZK 36,000",50.0740202,14.4399148,"Francouzská, Prague - Vinohrady",2 bedroom with open-plan kitchen,,87 m²,"CZK 12,000",,,Furnished,7,No,Yes,No,No,No,Yes,No,28. 02. 2022,,,154,287,73,428,33,408,72,565,703,470,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,,46 m²,"CZK 12,455",,,Furnished,2,No,No,No,No,No,Yes,No,28. 02. 2022,,,2,191,16,48,1,127,128,306,209,259,,,,,,,,,,,
696414,"CZK 14,175",50.073014,14.4308483,"Tyršova, Prague - Nové Město",Studio,,24 m²,"CZK 4,725",,,Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,,,182,528,118,213,29,198,369,452,636,686,,,,,,,,,,,
704130,"CZK 15,500",50.03266,14.58886,"Sušilova, Prague - Uhříněves",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 2,800",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,Central heating,G,514,975,826,"1,067",894,927,"1,060",825,882,,"CZK 31,000",,Top floor,,,,,,,,
565798,"CZK 10,990",50.1043332,14.4510465,"Přístavní, Prague - Holešovice",Studio,,24 m²,"CZK 1,690",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,Central heating,,125,223,118,177,14,161,522,484,352,425,"CZK 15,000",,,,,,,,,,
656240,"CZK 10,500",50.07128,14.45162,"Kodaňská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,,G,29,628,29,211,0,483,70,355,283,305,"CZK 13,500",,,,,,,,,,
670959,"CZK 15,500",50.08411,14.37886,"Šlikova, Prague - Břevnov",2 bedroom,Excellent,69 m²,"CZK 3,000",Personal,Brick building,Furnished,1,No,No,Yes,No,Yes,No,No,27. 01. 2022,Gas boiler,G,246,965,187,759,114,499,420,397,142,273,"CZK 18,500",Standard materials and solutions,Ground floor,Interior,30 to 50 years years,,,,,,
652158,"CZK 15,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 4,500",Personal,Brick building,Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,District heating,G,148,399,245,166,207,39,666,818,361,398,"CZK 20,000",Premium materials and solutions,Middle floor,,1 to 10 years years,Yes,,,,,
704128,"CZK 15,500",50.03943,14.3221,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,New build,69 m²,"CZK 5,000",Personal,Brick building,Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,,C,251,"1,081",726,939,570,"1,002",640,"1,021",667,117,"CZK 31,000",,,,,,,,,,
704024,"CZK 20,500",50.00216,14.43193,"Urbánkova, Prague - Modřany",3 bedroom,Excellent,75 m²,"CZK 3,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,Yes,Yes,Yes,No,27. 01. 2022,,G,485,"1,473","1,304",715,220,161,"1,069",144,,,"CZK 23,500",,,,,,,,,,
607626,"CZK 35,000",50.10628,14.46818,"Smrčkova, Prague - Libeň",1 bedroom with open-plan kitchen,New build,76 m²,"CZK 4,500",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,,B,608,"1,396",719,810,364,731,571,"1,222",253,367,"CZK 39,500",Premium materials and solutions,Ground floor,,1 to 10 years years,Yes,,,,,
704127,"CZK 11,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 2,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,G,257,556,290,355,329,553,325,907,208,171,"CZK 22,000",,,,,,,,,,
