Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Age,Design,Heating,Total number of floors,Front garden,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Renovation,Kindergarten,Sports field,Playground,Developer name,Project name,Kód jednotky,Administration fee
566034,"CZK 9,890",50.06427,14.44503,"Čestmírova, Prague - Nusle",Studio,,20 m²,"CZK 1,980","CZK 11,870",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,No,No,No,01. 02. 2022,,,,,,G,322,514,3,257,265,264,555,,793,760,666,,,,
697204,"CZK 14,500",50.02962,14.53492,"Hlavatého, Prague - Háje",2 bedroom with open-plan kitchen,Good,57 m²,"CZK 4,000","CZK 18,500",Personal,Prefab concrete building,,Partially furnished,6,Yes,No,No,Yes,No,Yes,No,01. 01. 2022,,,,Middle floor,,C,306,448,338,344,526,622,148,Bathroom unit,501,683,260,,,,
69549,"CZK 13,200",50.0776548,14.4725134,"Kouřimská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,52 m²,CZK 858,"CZK 17,999",Personal,Brick building,,Partially furnished,3,Yes,No,No,No,No,No,No,25. 10. 2021,,Standard materials and solutions,Other,Middle floor,,,67,686,238,86,117,136,342,Overall,"1,099",218,277,,,,
502610,"CZK 18,000",50.023912,14.5137377,Prague - Chodov,2 bedroom with open-plan kitchen,Excellent,69 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,8,Yes,No,No,No,No,Yes,No,04. 10. 2021,,Premium materials and solutions,District heating,,,,127,"1,083",96,381,103,75,638,Overall,152,,,,,,
685139,"CZK 15,000",50.0923991,14.370472,"Pod Bateriemi, Prague - Střešovice",3 bedroom,Excellent,75 m²,"CZK 4,000","CZK 19,000",Personal,Other,,Unfurnished,3,No,No,No,No,No,No,No,01. 01. 2022,,,Gas boiler,Attic,,G,67,"1,187",413,"1,392",358,716,582,,"1,168",352,214,,,,
644422,"CZK 15,000",50.038135,14.331004,"Jaroslava Foglara, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,500","CZK 15,000",Cooperative,Brick building,,Furnished,1,No,No,No,No,No,No,No,03. 01. 2021,,,,,,C,476,"1,019",509,989,399,628,703,,859,525,267,,,,
696326,"CZK 13,500",50.05141,14.43507,"Plamínkové, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,196","CZK 27,000",Personal,Prefab concrete building,,Partially furnished,5,No,No,No,No,No,Yes,No,17. 12. 2021,,,,,,G,211,686,172,1,212,196,264,,237,527,111,,,,
697178,"CZK 19,000",50.01266,14.43129,"Imrychova, Prague - Kamýk",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,600","CZK 30,000",Personal,Prefab concrete building,,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,,,,,,G,557,442,796,587,292,254,615,,115,,,,,,
697065,"CZK 15,000",50.03107,14.51873,"Vejvanovského, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 4,400","CZK 30,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,No,Yes,Yes,Yes,No,01. 01. 2022,,,,,,G,192,153,89,879,159,185,673,,84,841,125,,,,
696904,"CZK 12,500",50.0925,14.44382,"Sokolovská, Prague - Karlín",Studio,Good,36 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,,Furnished,6,No,Yes,No,No,No,Yes,No,02. 01. 2022,,Standard materials and solutions,Central heating,Top floor,,G,113,295,83,294,18,293,279,,"1,017",374,318,,,,
697161,"CZK 11,000",50.076814,14.4686562,"V Horní Stromce, Prague - Vinohrady",1 bedroom,Good,29 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,,Partially furnished,5,No,Yes,No,No,No,Yes,No,01. 01. 2022,,,,,,G,220,530,97,253,223,237,186,,948,308,203,,,,
665095,"CZK 16,000",50.05923,14.42791,"Marie Cibulkové, Prague - Nusle",2 bedroom,Excellent,65 m²,"CZK 6,000","CZK 16,000",Cooperative,Brick building,,Partially furnished,4,Yes,No,No,No,No,Yes,No,24. 05. 2021,,Standard materials and solutions,Central heating,Top floor,,G,141,711,239,450,186,356,603,,290,180,345,,,,
690427,"CZK 16,500",50.08606,14.38197,"Na Malovance, Prague - Střešovice",1 bedroom,Excellent,38 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,,Furnished,2,No,No,No,No,No,No,No,14. 11. 2021,1 to 10 years years,Premium materials and solutions,Electric boiler,Middle floor,,F,115,644,190,883,90,648,551,Overall,526,381,186,,,,
692856,"CZK 6,500",50.06111,14.39057,"Štorkánova, Prague - Smíchov",1 bedroom,Good,30 m²,"CZK 7,000","CZK 13,500",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,22. 11. 2021,,,,,,G,151,683,513,470,136,"1,129",685,,191,578,21,,,,
619918,"CZK 10,000",50.07184,14.429817,Prague - Nové Město,Small studio,Good,27 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,,,6,No,Yes,No,No,No,Yes,No,27. 12. 2021,,,,,,D,210,480,156,340,181,149,276,,410,716,539,,,,
147062,"CZK 13,000",50.0945187,14.3486786,"Veleslavínská, Prague - Veleslavín",1 bedroom with open-plan kitchen,,45 m²,CZK 400,"CZK 13,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,,,,,,,,164,896,219,925,253,171,374,,482,683,401,,,,
518592,"CZK 11,500",50.110883522209,14.466236658197,"Na Košince, Prague - Libeň",Studio,,25 m²,"CZK 1,500","CZK 13,000",Personal,Brick building,,Furnished,,No,No,No,No,No,No,No,09. 11. 2021,1 to 10 years years,Standard materials and solutions,,Raised ground floor,,B,595,604,992,736,583,565,"1,402",Overall,612,582,,,,,
667741,"CZK 14,000",50.10046,14.43701,"Heřmanova, Prague - Holešovice",Small studio,Good,18 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,,Furnished,6,No,Yes,No,No,No,Yes,No,06. 11. 2021,,,,,,B,16,"1,093",87,301,235,295,282,,"1,317",591,877,,,,
691650,"CZK 14,500",50.10805,14.44539,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,Good,35 m²,"CZK 2,000","CZK 16,500",Personal,Brick building,,Furnished,6,No,No,No,No,No,Yes,No,20. 11. 2021,,,,,,G,131,598,201,611,66,207,292,,954,438,220,,,,
697146,"CZK 9,000",50.07847,14.44563,"Polská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Good,55 m²,CZK 800,"CZK 9,000",Personal,Brick building,,Partially furnished,-1,No,No,No,No,No,No,No,01. 01. 2022,,,,,,G,391,639,26,496,37,339,315,,78,245,393,,,,
696886,"CZK 9,000",50.068811,14.4347,"Pod Zvonařkou, Prague - Vinohrady",Small studio,Excellent,28 m²,"CZK 4,500","CZK 13,500",Personal,Brick building,,Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,,,,,,G,155,681,172,702,139,721,603,,599,399,486,,,,
697135,"CZK 13,000",50.0723,14.47152,"Bělocerkevská, Prague - Vršovice",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 26,000",Personal,Brick building,,Partially furnished,5,Yes,No,Yes,No,No,Yes,No,27. 12. 2021,,,,,,D,118,490,84,442,310,26,495,,384,603,224,,,,
688160,"CZK 7,900",50.11391,14.47995,"U Pekařky, Prague - Libeň",Small studio,Excellent,22 m²,"CZK 1,900","CZK 15,000",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,,,,Middle floor,,G,186,177,"1,338",332,980,"1,133","1,350",Overall,939,315,,,,,
604268,"CZK 16,000",50.090546,14.424117,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,000","CZK 18,000",Personal,Brick building,,,2,No,No,No,No,No,No,No,13. 12. 2021,,,,,,C,46,369,51,149,35,141,315,,297,169,171,,,,
605618,"CZK 14,950",50.071305,14.474587,"Bajkalská, Prague - Vršovice",2 bedroom,Excellent,59 m²,"CZK 3,300","CZK 18,250",Personal,Brick building,,Partially furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,B,233,195,241,464,195,285,321,Overall,306,398,242,,,,
697128,"CZK 9,000",50.04686,14.46257,"Na Úlehli, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,000","CZK 13,000",Personal,Prefab concrete building,,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,,,,,,G,246,696,147,758,204,688,224,,258,418,317,,,,
697008,"CZK 17,500",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",2 bedroom,Excellent,54 m²,"CZK 3,900","CZK 20,000",Personal,Brick building,,Unfurnished,2,No,Yes,No,No,Yes,No,Yes,01. 02. 2022,10 to 30 years years,Premium materials and solutions,Central heating,Middle floor,,G,141,"1,115","1,080","1,052","1,157","1,223","1,333",Interior,356,,,,,,
693764,"CZK 14,000",50.07587,14.4085,"Janáčkovo nábřeží, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,500","CZK 15,000",Personal,Brick building,,Furnished,2,Yes,No,No,No,No,Yes,No,25. 11. 2021,,,,,,C,258,244,365,361,47,397,172,,860,"1,038",288,,,,
361571,"CZK 16,000",50.0409166,14.435996,"Panuškova, Prague - Krč",1 bedroom with open-plan kitchen,New build,84 m²,"CZK 4,800",,Personal,Brick building,,Furnished,10,Yes,Yes,No,No,Yes,Yes,Yes,03. 02. 2022,1 to 10 years years,Premium materials and solutions,District heating,Top floor,,C,144,633,105,343,111,535,830,,268,502,87,,,,
695903,"CZK 14,000",50.05967,14.28446,"Milotická, Prague - Zličín",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 2,000","CZK 16,000",Personal,Prefab concrete building,,Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,03. 01. 2022,,,,Middle floor,,C,525,707,890,819,604,944,214,Overall,916,70,,,,,
264227,"CZK 14,500",50.036686941,14.3459946397,"Klausova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,75 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,,Furnished,1,No,Yes,No,No,No,No,No,,1 to 10 years years,,District heating,,,,697,395,689,773,435,344,416,,842,456,,,,,
547598,"CZK 24,000",50.0888403,14.4215983,"Dušní, Prague - Staré Město",1 bedroom with open-plan kitchen,,62 m²,"CZK 3,500","CZK 24,000",Personal,Brick building,,Furnished,5,Yes,No,No,No,No,No,No,14. 01. 2022,,,Electric boiler,Top floor,,,113,354,15,135,47,54,151,,240,248,323,,,,
696792,"CZK 20,000",50.05889,14.42858,"Marie Cibulkové, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,600","CZK 40,000",Personal,Brick building,,Partially furnished,6,No,Yes,No,No,No,No,Yes,15. 01. 2022,,,,,,C,341,772,319,428,192,295,664,,351,371,284,,,,
628248,"CZK 10,000",50.040586,14.568464,"Modenská, Prague - Horní Měcholupy",Studio,New build,33 m²,"CZK 2,200","CZK 12,200",Personal,Brick building,,,3,Yes,No,No,No,No,Yes,No,01. 10. 2020,,,,,,B,255,901,508,713,633,416,497,,572,"1,297",406,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,82 m²,"CZK 4,500","CZK 18,000",Personal,Brick building,,Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,03. 01. 2022,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,,C,466,767,175,601,371,567,857,Overall,962,704,346,,,,
465579,"CZK 19,000",50.0887865,14.4671627,"Žerotínova, Prague - Žižkov",2 bedroom,Excellent,70 m²,CZK 550,"CZK 30,000",Personal,Brick building,,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,,,Other,,,B,165,729,52,150,161,178,401,Overall,424,370,262,,,,
696914,"CZK 9,000",50.02244,14.4279,"Vavřenova, Prague - Braník",Studio,Excellent,28 m²,"CZK 2,500","CZK 10,000",Personal,Prefab concrete building,,Furnished,3,No,No,No,No,No,Yes,No,01. 01. 2022,,,,,,D,110,596,246,589,393,353,100,,471,776,133,,,,
599085,"CZK 17,000",50.073142,14.317896,"Krolmusova, Prague - Řepy",3 bedroom,Excellent,61 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,,Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,2000 m²,,321,"1,410",537,"1,477",394,"1,224","1,044",Interior,99,272,88,,,,
656975,"CZK 14,757",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,New build,26 m²,"CZK 4,610","CZK 19,367",Other,Other,Yes,Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,1 to 10 years years,,,,,G,203,"1,202",318,"1,023",78,445,306,,355,606,,,,,
497115,"CZK 10,000",50.1450753,14.4498921,Prague - Dolní Chabry,1 bedroom,Good,29 m²,"CZK 1,000","CZK 12,000",Personal,Brick building,,Furnished,-1,No,No,No,No,No,No,No,01. 01. 2022,1 to 10 years years,Standard materials and solutions,Central heating,,300 m²,C,191,274,226,123,203,"1,035",970,Interior,340,,,,,,
530111,"CZK 15,000",50.0069043,14.4296917,"Vitošská, Prague - Modřany",3 bedroom,,75 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,,Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,31. 10. 2021,,,District heating,,,D,82,973,349,962,210,"1,046",512,,194,478,87,,,,
545400,"CZK 7,000",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,000","CZK 3,000",Other,Brick building,,Furnished,,No,No,No,No,No,No,No,25. 11. 2021,,,,,,,514,627,473,447,573,399,312,,784,,,,,,
571370,"CZK 11,000",50.0620946,14.4431171,"Svatoslavova, Prague - Nusle",Studio,,25 m²,"CZK 2,500","CZK 22,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,No,No,01. 01. 2022,,,Electric boiler,Top floor,,,180,595,197,300,242,323,444,,827,379,341,,,,
249017,"CZK 10,500",50.0886376054,14.4097052903,"U lužického semináře, Prague - Malá Strana",Small studio,Excellent,19 m²,"CZK 2,500","CZK 13,000",Personal,Brick building,,Unfurnished,4,No,Yes,No,No,No,No,No,01. 01. 2022,1 to 10 years years,Premium materials and solutions,Electric boiler,Top floor,10 m²,,297,440,112,418,0,718,476,Overall,322,958,176,,,,
696834,"CZK 15,000",50.09712,14.34857,"K Červenému vrchu, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 34,000",Personal,Prefab concrete building,,Furnished,10,No,No,Yes,Yes,No,Yes,No,22. 12. 2021,,,,,,A,184,"1,160",166,909,419,319,274,,110,388,177,,,,
696830,"CZK 11,000",50.07146,14.44815,"Krymská, Prague - Vršovice",1 bedroom,Excellent,38 m²,"CZK 2,000","CZK 25,000",Personal,Brick building,,Partially furnished,,No,No,No,No,No,No,No,22. 12. 2021,,,,,,G,135,665,130,370,71,629,313,,580,182,300,,,,
566063,"CZK 12,500",50.0683118,14.3123636,"Laudova, Prague - Řepy",Studio,Excellent,35 m²,"CZK 1,500","CZK 25,000",Personal,Prefab concrete building,,Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,,D,110,698,596,765,619,505,275,Interior,159,889,70,,,,
532484,"CZK 15,000",50.07118,14.40823,Prague - Smíchov,1 bedroom with open-plan kitchen,Excellent,36 m²,"CZK 3,500","CZK 37,000",Personal,Brick building,,Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,E,177,595,136,91,139,402,655,Overall,"1,014",940,426,,,,
614513,"CZK 13,500",50.067194,14.554102,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,000","CZK 27,000",Personal,Brick building,Yes,,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,,,,,,B,599,"1,293",437,356,616,"1,117","1,258",,415,,,,,,
360151,"CZK 9,000",50.0742802,14.4041058,Prague - Smíchov,Small studio,,33 m²,"CZK 3,750",,Personal,Other,,Partially furnished,1,No,No,No,No,No,No,No,,,,,,,C,157,257,119,77,70,175,321,,"1,193","1,001",336,,,,
689342,"CZK 17,000",50.04783,14.55994,"Boloňská, Prague - Horní Měcholupy",3 bedroom,Excellent,74 m²,"CZK 1,000","CZK 17,000",Personal,Prefab concrete building,,Partially furnished,6,No,No,No,No,No,No,No,01. 12. 2021,,,,,,C,349,959,491,"1,037",69,"1,104",231,,238,749,84,,,,
697062,"CZK 14,500",50.09717,14.35575,"Evropská, Prague - Vokovice",2 bedroom,Excellent,53 m²,"CZK 3,880","CZK 14,500",Personal,Prefab concrete building,,Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,1 to 10 years years,Standard materials and solutions,District heating,Top floor,,G,162,484,363,339,330,361,386,,344,888,131,,,,
696745,"CZK 17,000",50.0911875,14.4319975,"Petrské náměstí, Prague - Nové Město",2 bedroom,Good,50 m²,CZK 650,"CZK 34,000",Personal,Brick building,,Unfurnished,3,No,No,No,No,No,Yes,No,20. 12. 2021,,,,,,G,38,352,77,386,21,111,162,,66,428,369,,,,
468880,"CZK 17,500",50.0238396,14.5233479,"Bohúňova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 17,500",Cooperative,Prefab concrete building,,Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,,Premium materials and solutions,District heating,Middle floor,,C,421,"1,208",408,"1,104",235,687,261,Overall,811,"1,200",179,,,,
697053,"CZK 20,000",50.06543,14.44301,"Ctiradova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,75 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,,Partially furnished,3,No,No,Yes,No,Yes,Yes,Yes,27. 12. 2021,,,,,,B,185,355,219,261,269,249,558,,657,636,602,,,,
696805,"CZK 9,000",50.06817,14.4553,"Žitomírská, Prague - Vršovice",Studio,Excellent,28 m²,"CZK 1,000","CZK 15,000",Personal,Brick building,,Partially furnished,5,No,No,No,No,No,Yes,No,01. 01. 2022,,,,,,E,114,289,133,138,82,115,206,,372,198,419,,,,
486676,"CZK 19,900",50.0702306,14.3803335,"Prachnerova, Prague - Košíře",2 bedroom with open-plan kitchen,,68 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,,Furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,,,Central heating,Middle floor,,,60,591,35,745,106,852,126,,614,"1,011",345,,,,
161336,"CZK 18,500",50.0603446,14.4488616,"Pod pramenem, Prague - Nusle",2 bedroom,Excellent,70 m²,"CZK 2,900","CZK 40,000",Personal,Brick building,,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2020,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,C,27,834,62,281,29,580,364,Overall,429,842,250,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,New build,42 m²,CZK 600,"CZK 50,000",Personal,Brick building,,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,,,,,,G,268,205,138,165,112,227,370,,608,498,263,,,,
686181,"CZK 22,999",50.09174,14.44246,"Prvního pluku, Prague - Karlín",2 bedroom,Excellent,63 m²,"CZK 3,500","CZK 30,000",Personal,Brick building,,Furnished,2,No,No,Yes,Yes,No,No,No,04. 10. 2021,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,G,208,408,151,207,58,181,363,,930,293,284,,,,
697038,"CZK 20,000",50.13785,14.5124,"Křivoklátská, Prague - Letňany",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 1,000","CZK 40,000",Personal,Brick building,,Partially furnished,2,Yes,Yes,No,No,No,No,No,27. 12. 2021,,,,,,D,264,355,424,747,180,256,321,,791,588,146,,,,
693070,"CZK 12,000",50.13512,14.51009,"Třinecká, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 4,500","CZK 16,500",Other,Prefab concrete building,,Partially furnished,,No,No,No,No,No,Yes,No,01. 02. 2022,,,,Ground floor,,G,125,722,292,570,257,201,278,,688,331,429,,,,
487074,"CZK 16,000",50.0679582,14.3986123,"Ostrovského, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,,Partially furnished,4,No,No,No,No,No,Yes,No,,,,Gas boiler,Middle floor,,,223,103,96,468,105,190,312,Overall,525,750,307,,,,
697033,"CZK 14,000",50.03535,14.42213,"Branická, Prague - Braník",Studio,Excellent,31 m²,"CZK 1,000","CZK 40,000",Personal,Prefab concrete building,,Furnished,4,No,No,Yes,No,No,No,No,01. 02. 2022,10 to 30 years years,Premium materials and solutions,Gas boiler,,,D,49,992,460,485,539,764,739,Overall,"1,039",255,,,,,
696267,"CZK 12,500",50.08297,14.56202,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 2,500","CZK 12,500",Personal,Brick building,Yes,Unfurnished,2,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,,,,,,A,629,677,784,190,,,,,,,,,,,
462928,"CZK 15,900",50.0704997,14.4102303,"Hořejší nábřeží, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,39 m²,"CZK 3,000","CZK 31,800",Cooperative,Brick building,,Furnished,4,Yes,No,No,No,No,No,No,01. 10. 2021,,Premium materials and solutions,Gas boiler,,,,364,802,37,278,102,396,831,Overall,965,737,224,,,,
696823,"CZK 12,500",50.0904854,14.4474066,"Peckova, Prague - Karlín",1 bedroom,Good,35 m²,"CZK 3,160","CZK 25,000",Cooperative,Brick building,,Partially furnished,4,Yes,No,Yes,No,No,No,No,01. 01. 2022,,,,Top floor,,G,288,394,178,570,132,594,130,,"1,146",669,286,,,,
693213,"CZK 14,000",50.09892,14.37099,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 6,690","CZK 41,380",Personal,Brick building,,Partially furnished,3,No,No,No,No,No,No,No,01. 12. 2021,,Standard materials and solutions,Other,Top floor,,G,117,834,274,542,177,5,965,,668,748,204,,,,
162764,"CZK 14,900",50.0734544149,14.4467500516,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,,51 m²,"CZK 3,300","CZK 18,200",Personal,Brick building,,Partially furnished,2,No,No,No,No,No,Yes,No,,10 to 30 years years,Standard materials and solutions,Gas boiler,Middle floor,,,326,380,302,620,290,600,557,,362,356,207,,,,
431109,"CZK 20,000",50.1203909,14.4542282,"Kubišova, Prague - Libeň",2 bedroom with open-plan kitchen,,87 m²,"CZK 4,000",CZK 1,Personal,Brick building,,Unfurnished,2,No,Yes,No,No,No,No,No,,,,,,,B,452,508,425,629,388,389,682,,769,932,712,,,,
422240,"CZK 13,000",50.0563801,14.3269444,"Za Mototechnou, Prague - Stodůlky",1 bedroom with open-plan kitchen,Good,66 m²,"CZK 4,000","CZK 14,500",Other,Brick building,,Partially furnished,3,Yes,No,Yes,No,No,No,No,,10 to 30 years years,Standard materials and solutions,District heating,Top floor,,G,140,"1,482",433,"1,447",604,"1,116","1,415",Exterior,"1,042",643,516,,,,
