Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Design,Heating,Total number of floors,PENB,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
577138,"CZK 12,500",50.0314873,14.3630764,Prague - Hlubočepy,Studio,37 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,421,"1,171",494,"1,152",468,"1,251",681,714,"1,005",451,New build,"CZK 30,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,G,Overall,1 to 10 years years,,,,,,,
707195,"CZK 15,500",50.06561,14.55216,"Kryšpínova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,48 m²,"CZK 4,000",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,235,929,367,286,538,"1,064",894,124,,,New build,"CZK 19,500",Personal,Brick building,,,,G,,,,,,,,,
203428,"CZK 14,000",50.0776859,14.4225904,"Příčná, Prague - Nové Město",2 bedroom,45 m²,"CZK 6,000",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,243,511,104,251,45,204,316,452,448,390,,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,,,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 1,432",Furnished,5,No,No,No,No,No,Yes,No,,277,349,465,"1,083",310,523,291,373,412,196,Excellent,"CZK 11,922",Cooperative,Prefab concrete building,,,,C,,,,"CZK 11,922

                                
                                
                
i",,,,,
658089,"CZK 12,700",50.06792,14.37031,"Tůmova, Prague - Košíře",Studio,50 m²,"CZK 2,800",Partially furnished,2,Yes,No,No,Yes,No,Yes,No,01. 04. 2022,299,572,49,381,235,292,395,"1,070",442,280,New build,"CZK 15,500",Personal,Brick building,Standard materials and solutions,Gas boiler,Middle floor,A,,1 to 10 years years,Yes,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,40 m²,"CZK 1,600",Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,187,746,406,601,143,440,468,285,745,626,Excellent,"CZK 15,000",Cooperative,Brick building,,District heating,Middle floor,G,Overall,,,,50 m²,,,,
644540,"CZK 17,500",50.108302,14.484137,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,558,709,488,570,246,905,338,593,429,418,Excellent,"CZK 25,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,B,,10 to 30 years years,,,,,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,32 m²,"CZK 2,335",Furnished,,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,New build,"CZK 20,000",Personal,Brick building,Standard materials and solutions,District heating,Ground floor,C,,1 to 10 years years,Yes,,33 m²,,,,
557442,"CZK 16,000",50.0472024,14.4798817,"Severní III, Prague - Záběhlice",1 bedroom with open-plan kitchen,65 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,20. 04. 2022,213,634,405,382,220,"1,341",410,748,658,263,,"CZK 30,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Ground floor,,Interior,1 to 10 years years,,,,,,,
598806,"CZK 14,000",50.061468,14.436259,Prague - Nusle,1 bedroom,46 m²,"CZK 1,500",Furnished,2,Yes,No,No,No,No,Yes,No,01. 09. 2020,113,667,97,589,90,511,174,498,327,282,Excellent,,Cooperative,Brick building,Standard materials and solutions,Other,Middle floor,C,Interior,30 to 50 years years,,,,,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,700",Partially furnished,,No,No,No,No,No,Yes,No,27. 02. 2022,49,706,228,667,179,531,418,234,"1,463",427,Excellent,"CZK 14,700",Personal,Prefab concrete building,,,,C,,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,70 m²,"CZK 6,000",Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,Excellent,"CZK 33,000",Personal,Brick building,,,,G,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1,
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,33 m²,"CZK 1,600",Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,224,465,185,453,176,457,321,461,208,186,Good,"CZK 10,900",Personal,Prefab concrete building,,,,C,,,,,,,,,
705302,"CZK 19,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,45 m²,"CZK 6,000",Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,"CZK 25,000",,Brick building,Premium materials and solutions,District heating,,G,,1 to 10 years years,,,,,,,
708035,"CZK 16,000",50.0166848,14.3524656,Prague - Slivenec,1 bedroom with open-plan kitchen,64 m²,"CZK 6,000",Unfurnished,1,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,475,835,906,953,989,"1,141",570,,,,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,,,1 to 10 years years,,,,,,,
647107,"CZK 16,500",50.105966,14.490815,"Drahobejlova, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 2,000",Partially furnished,1,No,Yes,Yes,No,No,Yes,No,07. 03. 2022,161,166,43,332,113,418,108,350,48,93,Excellent,"CZK 30,000",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,G,,1 to 10 years years,Yes,,,,,,
707121,"CZK 23,000",50.0809956,14.419024,"Ostrovní, Prague - Nové Město",1 bedroom with open-plan kitchen,63 m²,"CZK 2,000",Furnished,5,No,Yes,No,No,No,No,No,01. 03. 2022,55,733,88,104,15,126,90,448,99,556,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
708024,"CZK 11,500",50.10508,14.48764,"Drahobejlova, Prague - Libeň",1 bedroom,45 m²,"CZK 1,000",Furnished,2,No,No,Yes,No,No,No,No,23. 02. 2022,209,91,147,149,151,309,365,573,208,75,Good,"CZK 11,500",Personal,Brick building,,,,G,,,,,,,,,
707118,"CZK 14,000",50.08288,14.40794,"Říční, Prague - Malá Strana",1 bedroom,39 m²,"CZK 2,700",Partially furnished,1,No,No,No,No,No,No,No,18. 02. 2022,170,476,373,601,0,489,336,599,461,86,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,,
707117,"CZK 26,800",50.0809956,14.419024,"Ostrovní, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 2,200",Furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,55,733,88,104,15,126,90,448,99,556,Excellent,"CZK 25,000",Personal,Brick building,,,,G,,,,,,,,,
542575,"CZK 45,000",50.0801188,14.4072304,Prague - Malá Strana,4 bedroom with open-plan kitchen,120 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 07. 2022,221,263,41,417,115,165,43,690,510,418,Good,"CZK 45,000",Personal,Brick building,,,,B,,,,,,,,,
708008,"CZK 14,000",50.08317,14.45166,"Čajkovského, Prague - Žižkov",1 bedroom,55 m²,"CZK 4,500",Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,229,113,143,184,162,223,391,442,486,471,Excellent,"CZK 28,000",Personal,Brick building,,,,D,,,,,,,,,
704342,"CZK 16,000",50.04299,14.44352,"Kremličkova, Prague - Krč",2 bedroom,67 m²,"CZK 2,200",Furnished,4,No,No,No,No,No,No,No,01. 04. 2022,268,251,149,449,234,284,364,207,765,302,Good,"CZK 18,200",Cooperative,Prefab concrete building,Standard materials and solutions,Geothermal heat pump,Middle floor,G,,,,,,,,,
652158,"CZK 16,000",50.111064,14.497588,"Paříkova, Prague - Vysočany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,5,Yes,No,No,Yes,Yes,Yes,Yes,01. 06. 2021,148,399,245,166,207,39,666,818,361,398,New build,"CZK 20,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,G,,1 to 10 years years,Yes,,,,,,
707986,"CZK 11,000",50.06897,14.35061,"Zahradníčkova, Prague - Košíře",Studio,50 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,No,Yes,No,23. 02. 2022,283,451,281,877,796,"1,287",328,957,,,New build,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,,
699917,"CZK 14,800",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,42 m²,"CZK 1,200",Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,235,487,69,299,155,303,302,761,400,361,Excellent,"CZK 16,000",Personal,Brick building,,,,D,,,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,45 m²,"CZK 2,100",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,166,905,275,496,315,720,523,277,891,334,Excellent,"CZK 16,000",Personal,Brick building,Standard materials and solutions,Other,Middle floor,G,Overall,30 to 50 years years,,,,,,,
707972,"CZK 23,000",50.09314,14.45965,"Kubova, Prague - Karlín",1 bedroom with open-plan kitchen,53 m²,"CZK 1,900",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,356,980,203,581,238,444,101,"1,170",495,26,Excellent,"CZK 23,000",Personal,Brick building,,,,C,,,,,,,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,25 m²,"CZK 1,700",Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,150,397,110,388,95,207,304,316,662,421,Excellent,"CZK 18,000",Personal,Brick building,,,,B,,,,,,,,,
645404,"CZK 18,500",50.0764092,14.4160062,"Záhořanského, Prague - Nové Město",1 bedroom with open-plan kitchen,61 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,241,280,290,308,83,370,192,444,865,504,Good,"CZK 50,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,F,Interior,,,,,,,,
472976,"CZK 11,000",50.0931211,14.4835126,"V Domově, Prague - Žižkov",Small studio,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,255,628,234,375,97,235,414,302,334,347,Excellent,"CZK 22,000",Personal,Brick building,,Gas boiler,Ground floor,C,,,,,,,,,
307617,"CZK 15,000",50.0983929,14.4063804,"Muchova, Prague - Dejvice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,22. 02. 2022,86,829,143,258,151,243,394,"1,030",182,503,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,,"CZK 12,500",Personal,Brick building,Standard materials and solutions,District heating,Middle floor,C,,1 to 10 years years,Yes,,,,,,
707946,"CZK 10,990",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,28 m²,"CZK 2,366",Unfurnished,13,No,No,Yes,No,No,Yes,No,,53,483,315,587,138,767,408,397,963,300,Good,"CZK 13,356",Cooperative,Prefab concrete building,,,,C,,,,"CZK 13,356

                                
                                
                
i",,,,,
707942,"CZK 23,000",50.044817347407,14.304346950857,"Ferrariho, Prague - Stodůlky",1 bedroom with open-plan kitchen,61 m²,"CZK 4,000",Unfurnished,6,No,Yes,No,No,Yes,Yes,Yes,01. 05. 2022,270,209,261,243,"1,040","1,137",743,903,196,,New build,,Cooperative,Brick building,Premium materials and solutions,Central heating,Middle floor,E,,,,,,,,,
707925,"CZK 11,000",49.98422,14.36705,"Výpadová, Prague - Radotín",1 bedroom with open-plan kitchen,44 m²,"CZK 2,700",Partially furnished,1,No,No,Yes,No,Yes,No,No,23. 02. 2022,423,985,357,404,477,466,940,807,765,620,Good,"CZK 11,000",Personal,Brick building,,,,G,,,,,,,,,
542908,"CZK 17,900",50.1012001,14.4340583,"Šternberkova, Prague - Holešovice",2 bedroom,50 m²,"CZK 3,500",Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,94,737,147,94,71,308,267,480,816,,,"CZK 17,900",Personal,Brick building,,District heating,Middle floor,,,,,,,,,,
707917,"CZK 22,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,73 m²,"CZK 1,519",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,100,596,94,110,196,382,291,484,998,533,Good,"CZK 24,509",Personal,Brick building,,,,C,,,,"CZK 24,509

                                
                                
                
i",,,,,
707915,"CZK 11,000",50.04579,14.48991,"Svojšovická, Prague - Záběhlice",Studio,30 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,192,316,425,362,316,426,788,"1,356",339,,Excellent,"CZK 14,000",Cooperative,Brick building,,,,G,,,,,,,,,
646406,"CZK 22,000",50.03728,14.327401,"Přeučilova, Prague - Stodůlky",2 bedroom with open-plan kitchen,77 m²,"CZK 3,700",Partially furnished,1,Yes,No,Yes,No,No,No,Yes,01. 03. 2022,299,"1,014",816,984,273,949,858,981,485,24,New build,"CZK 26,000",Personal,Other,,,,G,,,,,,,,,
707901,"CZK 35,000",50.10253,14.50298,"Freyova, Prague - Vysočany",Other,120 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,04. 03. 2022,107,"1,034",19,577,192,590,146,799,"1,017",527,Good,"CZK 38,500",Personal,Brick building,,,,D,,,,,,,,,
707899,"CZK 8,490",50.05774,14.50888,"Jahodová, Prague - Záběhlice",1 bedroom,40 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,244,633,160,491,297,"1,007",174,315,"1,235",101,Excellent,"CZK 10,990",Personal,Prefab concrete building,,,,G,,,,,,,,,
707900,"CZK 13,500",50.04828,14.49052,"Hlavní, Prague - Záběhlice",2 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Unfurnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,45,388,241,330,222,"1,351",232,502,"1,076",504,Good,"CZK 27,000",Personal,Brick building,Standard materials and solutions,District heating,Raised ground floor,E,,over 50 years years,,,,,,,
385132,"CZK 16,000",50.0237321,14.432622,"Jílovská, Prague - Lhotka",2 bedroom with open-plan kitchen,69 m²,"CZK 4,500",Furnished,7,Yes,No,No,Yes,No,Yes,No,,191,201,103,194,206,175,499,528,548,78,Excellent,"CZK 32,000",Personal,Prefab concrete building,,,Middle floor,,,,,,,,,,
687790,"CZK 6,000",50.06909,14.45658,"Moskevská, Prague - Vršovice",Studio,20 m²,"CZK 2,500",Partially furnished,5,No,No,No,No,No,No,No,18. 10. 2021,92,288,46,30,30,63,146,300,362,307,New build,"CZK 8,000",Personal,Brick building,Standard materials and solutions,,,D,Interior,1 to 10 years years,,,,,,,
454911,"CZK 12,500",50.1268798,14.4222701,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,47 m²,"CZK 3,300",Furnished,12,No,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,386,336,58,407,200,350,675,"1,006","1,092",317,Excellent,"CZK 33,000",Personal,Low-energy building,Premium materials and solutions,District heating,Middle floor,B,Overall,1 to 10 years years,,,,,,,
699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,64 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 03. 2022,172,"1,305",153,"1,274",325,778,735,"1,091",229,365,Good,"CZK 27,000",Personal,Brick building,,,,C,,,,,,,,,
401324,"CZK 25,000",50.1007334,14.3663379,"U Beránky, Prague - Dejvice",4 bedroom,100 m²,"CZK 2,000",Furnished,1,Yes,Yes,No,Yes,No,No,No,01. 04. 2022,398,804,770,441,479,651,933,730,"1,088",155,,"CZK 25,000",Personal,Brick building,,,Middle floor,,,,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,42 m²,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,"CZK 12,000",Personal,Brick building,,Central heating,Middle floor,,Overall,1 to 10 years years,,,,,,,
706968,"CZK 16,000",50.07743,14.30115,"Karlovarská, Prague - Ruzyně",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,107,841,801,951,"1,252",,,,,,Excellent,"CZK 20,000",Personal,Brick building,,,,C,,,,,,,,,
684879,"CZK 25,000",50.09797,14.39792,"Wuchterlova, Prague - Dejvice",1 bedroom with open-plan kitchen,42 m²,CZK 600,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,268,205,138,165,112,227,370,608,498,263,New build,"CZK 50,000",Personal,Brick building,,,,G,,,,,,,,,
576805,"CZK 9,500",50.0410667,14.3186558,"Holýšovská, Prague - Stodůlky",Studio,27 m²,"CZK 2,600",Furnished,2,Yes,No,No,No,No,No,Yes,01. 04. 2022,73,727,393,585,928,648,286,667,695,171,New build,"CZK 12,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,B,,1 to 10 years years,Yes,,,,,,
707646,"CZK 15,500",50.06796,14.51684,"Běžná, Prague - Strašnice",1 bedroom with open-plan kitchen,75 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,113,648,700,778,937,777,"1,426",607,,,New build,"CZK 30,000",Personal,Low-energy building,Premium materials and solutions,Geothermal heat pump,Middle floor,A,Overall,,,,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,15. 06. 2022,5,538,0,513,298,393,607,931,490,,New build,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,,
639342,"CZK 14,000",50.083251,14.502362,"Káranská, Prague - Malešice",2 bedroom,54 m²,"CZK 4,500",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,306,317,348,336,448,518,445,246,842,133,Excellent,"CZK 14,000",Personal,Other,,,,D,,,,,,,,,
707795,"CZK 18,000",50.07509,14.45867,"Korunní, Prague - Vinohrady",1 bedroom with open-plan kitchen,57 m²,"CZK 3,000",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,100,582,99,321,142,484,393,300,742,353,New build,"CZK 18,000",Personal,Low-energy building,,,,B,,,,,,,,,
457605,"CZK 18,000",50.0450286,14.4444703,"Herálecká III, Prague - Krč",2 bedroom,52 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 04. 2022,272,447,226,378,222,312,296,343,756,328,Good,"CZK 36,000",Personal,Prefab concrete building,,District heating,Middle floor,,Overall,,,,,,,,
707768,"CZK 14,990",50.00690527777,14.42277916666,"Jordana Jovkova, Prague - Modřany",3 bedroom,62 m²,"CZK 3,643",Unfurnished,2,No,No,Yes,Yes,No,Yes,No,,182,522,527,500,500,596,495,773,842,470,Good,"CZK 18,633",Personal,Prefab concrete building,,,,G,,,,"CZK 18,633

                                
                                
                
i",,,,,
707763,"CZK 23,000",50.09357,14.46052,"Na Střelnici, Prague - Karlín",3 bedroom with open-plan kitchen,93 m²,"CZK 1,400",Partially furnished,5,No,No,Yes,No,No,No,No,25. 02. 2022,415,"1,073",165,683,310,546,133,"1,032",596,111,Excellent,"CZK 40,000",Personal,Brick building,,,,G,,,,,,,,,
706882,"CZK 14,500",50.05628,14.37275,Prague - Jinonice,Studio,29 m²,"CZK 2,000",Furnished,1,No,No,Yes,No,Yes,Yes,Yes,19. 02. 2022,185,186,210,"1,337",145,46,622,297,"1,148",245,New build,"CZK 20,000",Personal,Low-energy building,,,,G,,,,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,47 m²,"CZK 12,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,187,867,168,370,190,330,531,343,280,330,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,,
532900,"CZK 12,500",50.0690181,14.4604519,Prague - Vršovice,Studio,35 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,145,621,205,295,114,407,370,181,500,242,Excellent,"CZK 15,000",Personal,Brick building,,District heating,Middle floor,C,Overall,,,,,,,,
705109,"CZK 12,500",50.05162,14.34429,"Petržílkova, Prague - Stodůlky",Studio,39 m²,"CZK 2,200",Partially furnished,8,Yes,No,Yes,No,Yes,No,No,04. 02. 2022,204,389,115,347,139,252,92,182,"1,142",103,Good,"CZK 12,500",Personal,Brick building,,,,G,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,18 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 12,500",Personal,Brick building,Standard materials and solutions,,,,Overall,1 to 10 years years,,,,,,,
695198,"CZK 13,000",50.1045735,14.5472988,Prague - Hloubětín,1 bedroom,52 m²,"CZK 4,000",,,Yes,No,No,No,No,No,No,Ihned,234,780,129,798,549,849,137,665,844,84,Excellent,"CZK 13,000",Cooperative,Prefab concrete building,,,,C,,,,,,,,,
706855,"CZK 27,000",50.07376,14.4094,"Janáčkovo nábřeží, Prague - Smíchov",3 bedroom,116 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,06. 03. 2022,262,441,205,366,124,520,448,"1,069","1,283",675,Excellent,"CZK 54,000",Personal,Brick building,Premium materials and solutions,Gas boiler,Middle floor,G,Overall,,,,,,,,
698706,"CZK 12,500",50.1095021,14.4754433,"Pivovarnická, Prague - Libeň",1 bedroom,41 m²,"CZK 2,700",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,271,902,243,593,391,321,372,594,339,150,Good,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,,
648503,"CZK 14,500",50.0812,14.50015,"Počernická, Prague - Malešice",Studio,40 m²,"CZK 5,600",Furnished,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,160,320,71,140,191,53,337,714,946,142,New build,"CZK 25,000",Personal,Brick building,Premium materials and solutions,District heating,Middle floor,A,Interior,1 to 10 years years,Yes,,5 m²,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,425,779,668,351,314,585,"1,221",720,601,,Excellent,"CZK 20,000",Personal,Prefab concrete building,Standard materials and solutions,Central heating,Raised ground floor,,Overall,,,,,,,,
707694,"CZK 13,490",50.05653277777,14.43214805555,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,58 m²,"CZK 2,399",Unfurnished,3,No,No,Yes,No,No,Yes,No,,129,955,179,262,173,390,730,456,162,260,Excellent,"CZK 15,889",Personal,Brick building,,,,D,,,,"CZK 15,889

                                
                                
                
i",,,,,
