Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Heating,Total number of floors,Renovation,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
705383,"CZK 19,000",50.07341,14.47172,"Ruská, Prague - Vršovice",3 bedroom,Excellent,71 m²,CZK 500,"CZK 38,000",Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,01. 03. 2022,G,15,549,184,511,341,271,537,555,626,350,,,,,,,,,,,,
516235,"CZK 15,000",50.0415375,14.3203404,"Holýšovská, Prague - Stodůlky",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,500","CZK 18,500",Personal,Low-energy building,Unfurnished,3,Yes,No,No,No,No,No,No,,,179,"1,119",534,575,864,639,276,698,631,161,,,,,,,,,,,,
594631,"CZK 16,000",49.991628,14.368893,"Radkovská, Prague - Radotín",3 bedroom,Good,105 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,,1,Yes,No,No,No,No,No,No,01. 03. 2020,E,83,"1,364","1,061","1,156",656,"1,093","1,135",514,702,"1,180",,,,,,,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,33 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,,
704720,"CZK 23,000",50.04464,14.51424,Prague - Hostivař,2 bedroom with open-plan kitchen,Excellent,102 m²,"CZK 7,000",,Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,Yes,01. 03. 2022,B,191,344,361,350,"1,138",490,"1,267",121,,,,1 to 10 years years,Premium materials and solutions,Central heating,,,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,New build,33 m²,"CZK 2,500","CZK 34,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,B,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,
705374,"CZK 13,900",50.03673,14.56318,"Rezlerova, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,900","CZK 41,700",Personal,Prefab concrete building,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,C,164,648,239,573,546,509,379,674,574,129,,,,,,,,,,,,
695133,"CZK 10,000",50.10577,14.54779,"Rochovská, Prague - Hloubětín",Studio,Excellent,30 m²,"CZK 3,000","CZK 10,000",Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,Yes,Yes,No,13. 02. 2022,G,119,828,283,860,470,914,291,585,962,221,,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,
705357,"CZK 18,800",50.08633,14.34324,"Ulrychova, Prague - Břevnov",2 bedroom,Excellent,55 m²,CZK 1,"CZK 18,800",Cooperative,Prefab concrete building,Furnished,1,Yes,No,No,No,No,No,No,01. 03. 2022,C,177,667,324,392,190,409,175,303,760,164,,,,,,,,,,,,
704704,"CZK 33,000",50.10545,14.46595,"Menclova, Prague - Libeň",2 bedroom with open-plan kitchen,New build,86 m²,"CZK 6,100","CZK 50,000",Personal,Other,Furnished,3,No,Yes,No,No,No,Yes,Yes,01. 04. 2022,B,392,"1,103",544,666,320,515,786,"1,166",541,483,,,,,,,,,,,,
704707,"CZK 14,000",50.06597,14.49684,"Strančická, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,G,162,159,"1,182",251,525,370,326,898,414,,,,,,,,,,,,,
705353,"CZK 13,000",50.14219,14.52242,"Hlučkova, Prague - Letňany",Studio,New build,36 m²,"CZK 3,300","CZK 20,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,A,594,949,"1,278",226,"1,073","1,349","1,196",884,189,,,,,,,,,,,,,
705119,"CZK 29,500",50.099856,14.4351456,Prague - Holešovice,2 bedroom with open-plan kitchen,Excellent,90 m²,"CZK 2,500","CZK 29,500",Personal,Brick building,Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,C,180,995,110,191,93,200,88,"1,407",450,695,,1 to 10 years years,Premium materials and solutions,,Middle floor,,,,,,,
705346,"CZK 11,000",50.03182,14.39323,"Lumiérů, Prague - Hlubočepy",1 bedroom,Excellent,37 m²,"CZK 3,900","CZK 15,000",Cooperative,Brick building,Furnished,3,No,No,No,No,Yes,No,No,01. 03. 2022,G,90,"1,440",754,"1,347",208,"1,406",101,,,,,,,District heating,,,,,,,,
704392,"CZK 17,000",50.08181,14.45783,"Sudoměřská, Prague - Žižkov",3 bedroom,Excellent,70 m²,"CZK 3,550","CZK 17,000",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,G,137,469,115,130,99,678,246,71,400,354,,,,,,,,,,,,
691651,"CZK 25,000",50.0890685,14.4651147,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,69 m²,"CZK 2,000","CZK 50,000",Cooperative,Brick building,Unfurnished,2,Yes,No,Yes,No,No,Yes,No,14. 02. 2022,G,220,676,147,93,19,297,599,595,541,242,,over 50 years years,Premium materials and solutions,Gas boiler,Middle floor,Interior,80 m²,,,,,
486847,"CZK 22,000",50.0783916,14.4563703,"Přemyslovská, Prague - Vinohrady",1 bedroom with open-plan kitchen,,65 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,No,No,,,127,336,85,145,47,342,466,581,922,219,,,,,,,,,,,,
705316,"CZK 12,500",50.1328881,14.506906,"Tupolevova, Prague - Letňany",Studio,New build,50 m²,"CZK 4,100","CZK 20,000",Personal,Other,Furnished,1,No,No,No,Yes,No,Yes,No,07. 02. 2022,B,188,"1,146",309,470,487,624,401,215,307,473,,,,,,,,,,,,
633993,"CZK 12,500",50.107067,14.451414,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,700","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,01. 03. 2022,G,276,693,97,505,132,461,258,966,227,176,,,Standard materials and solutions,Other,Top floor,Interior,,,,,,
426337,"CZK 12,000",50.1170531,14.4737959,"Na Stráži, Prague - Libeň",Studio,Excellent,43 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,,73,"1,305",316,321,597,662,"1,197","1,286",700,,,,,Electric boiler,,,,,,,,
612130,"CZK 13,000",50.115234,14.504986,"Na Krocínce, Prague - Vysočany",1 bedroom with open-plan kitchen,Good,40 m²,"CZK 4,300","CZK 30,000",Personal,Brick building,,1,No,No,No,No,No,No,No,01. 04. 2022,F,284,861,618,577,449,751,880,646,502,369,,,,Gas boiler,Raised ground floor,,,,,,,
705285,"CZK 12,500",50.10618,14.48583,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,500","CZK 16,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,Yes,No,Yes,No,07. 02. 2022,,162,309,9,343,155,527,305,466,351,233,,,,District heating,,Overall,,,,,,
705292,"CZK 14,100",50.06262,14.44769,"U Křížku, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 970,"CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,07. 02. 2022,C,222,814,262,526,238,564,711,549,820,606,,,,,,,,,,,,
482945,"CZK 15,000",50.0448907,14.4872031,"Božkovská, Prague - Záběhlice",3 bedroom,Good,71 m²,"CZK 3,200",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,,,234,329,405,342,329,302,745,"1,034",534,,,,,District heating,,,,,,,,
705283,"CZK 15,000",50.0718599,14.4069708,"Staropramenná, Prague - Smíchov",Small studio,Excellent,30 m²,,"CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,06. 02. 2022,G,84,431,29,122,32,316,525,"1,005","1,152",639,,,,,,Interior,,,,,,
670314,"CZK 17,000",49.96831,14.38631,"Pelzova, Prague - Zbraslav",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 2,831","CZK 36,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,C,122,"1,089",68,"1,240",367,102,498,329,149,,,1 to 10 years years,,District heating,Middle floor,,,,,,,
643640,"CZK 11,700",50.114484,14.479922,"U Pekařky, Prague - Libeň",Studio,New build,41 m²,"CZK 2,400","CZK 18,000",Personal,Brick building,Furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,C,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Yes,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
581867,"CZK 14,900",50.055637,14.503357,"Hvozdíková, Prague - Záběhlice",2 bedroom,Excellent,54 m²,"CZK 3,500","CZK 38,000",Personal,Other,Partially furnished,3,Yes,No,No,Yes,No,No,No,01. 04. 2022,G,158,294,628,838,268,559,648,414,756,266,,,,,,,,,,,,
704573,"CZK 5,500",50.04268,14.61387,"K Netlukám, Prague - Uhříněves",3 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 1,000",,Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,No,No,,,156,"1,490",,,,,,,,,,,,,,,,,,,,
704560,"CZK 9,900",50.0522,14.53259,"Hornoměcholupská, Prague - Hostivař",Small studio,Excellent,24 m²,"CZK 2,640","CZK 12,640",Personal,Brick building,Furnished,,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,203,"1,050",479,"1,104",42,"1,050",480,698,562,565,,1 to 10 years years,,District heating,Ground floor,Overall,,,,,,
524714,"CZK 22,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 3,000","CZK 25,000",Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,04. 05. 2020,,159,379,137,87,20,155,398,847,114,372,,,,,,,,,,,,
693247,"CZK 21,000",50.08758,14.45659,"Lukášova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 5,600","CZK 21,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,203,100,38,451,36,34,164,333,69,281,,,,,,,,,,,,
21053,"CZK 20,000",50.0564497,14.4410954,"Na Veselí, Prague - Nusle",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 24,500",Personal,Brick building,Furnished,3,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,G,23,"1,207",191,696,169,586,386,360,"1,078",160,,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,
401769,"CZK 12,800",50.05825,14.44248,"Pod Lázní, Prague - Nusle",1 bedroom,,45 m²,"CZK 1,200","CZK 15,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,04. 02. 2022,,150,"1,074",411,776,240,802,545,519,647,234,,,,,,,,,,,,
704494,"CZK 13,000",50.12007,14.46058,"U Třešňovky, Prague - Kobylisy",Studio,Excellent,38 m²,"CZK 2,700","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,07. 02. 2022,G,82,53,104,537,201,139,753,388,897,455,,,,District heating,,,48 m²,,,,,
705235,"CZK 14,000",50.0558,14.43316,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 3,500","CZK 14,000",Personal,Brick building,Furnished,3,No,No,No,Yes,No,Yes,No,01. 04. 2022,G,104,"1,181",8,234,259,298,590,317,198,115,,,,,,,,,,,,
614674,"CZK 9,950",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Studio,New build,42 m²,CZK 10,"CZK 19,000",Personal,Brick building,Partially furnished,3,No,No,No,No,Yes,No,No,10. 02. 2022,A,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,Yes,1 to 10 years years,,,,,,,,,,
607379,"CZK 14,500",50.074462,14.414953,"Gorazdova, Prague - Nové Město",Studio,Excellent,24 m²,"CZK 2,900","CZK 30,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 09. 2021,E,149,414,72,318,57,331,326,674,890,457,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,,
556733,"CZK 11,000",50.0296923,14.6049737,"K Sokolovně, Prague - Uhříněves",1 bedroom,,35 m²,"CZK 1,000","CZK 13,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,12. 01. 2022,C,101,550,223,559,0,503,130,560,163,419,,,,,,,,,,,,
517918,"CZK 13,000",50.0452897,14.4379986,Prague - Krč,1 bedroom,,29 m²,"CZK 2,500","CZK 26,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,ihned,,196,595,187,737,450,696,230,296,300,177,,,,Central heating,,Overall,,,,,,
698046,"CZK 13,000",50.0540688,14.5375894,"Plukovníka Mráze, Prague - Hostivař",2 bedroom,Good,68 m²,"CZK 4,000","CZK 13,000",Personal,Prefab concrete building,Partially furnished,7,Yes,No,Yes,No,No,Yes,No,06. 01. 2022,G,43,994,692,227,"1,132",438,997,591,606,,,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,Bathroom unit,,,,,,
231034,"CZK 6,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,,23 m²,"CZK 3,000","CZK 6,000",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,,A,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,,,Central heating,,,,,,,,
704308,"CZK 18,000",50.05812,14.45611,"Pod Stárkou, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,500","CZK 22,500",Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,Yes,Yes,Yes,01. 04. 2022,B,522,884,677,552,271,"1,287",470,770,459,211,,1 to 10 years years,Premium materials and solutions,Geothermal heat pump,Middle floor,,,,,,,
648807,"CZK 12,900",50.101446,14.361034,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,No,No,No,Yes,No,12. 02. 2021,G,482,693,572,553,463,583,397,304,"1,440",100,,,,,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,,70 m²,"CZK 2,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,,249,431,949,940,317,"1,051",250,650,194,,,,,,,,50 m²,,,,,
632221,"CZK 12,000",50.136433,14.43676,"K Ládví, Prague - Čimice",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 5,000","CZK 34,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,Yes,No,No,01. 03. 2022,B,48,"1,008",337,802,951,497,383,907,339,,,,,,Attic,,,,,,,
392789,"CZK 12,000",50.1230046,14.4894172,"Bílinská, Prague - Prosek",3 bedroom,Excellent,53 m²,"CZK 4,500","CZK 24,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,Yes,No,Yes,No,01. 02. 2022,G,438,769,152,708,481,409,308,216,411,83,,,Standard materials and solutions,District heating,Top floor,Bathroom unit,,,,,,
589941,"CZK 19,000",50.105895,14.387305,"Božkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,G,214,"1,339",217,783,140,181,244,425,797,246,,,,Gas boiler,,Interior,,,,,,
695267,"CZK 14,990",50.06684194444,14.49703777777,"Průběžná, Prague - Strašnice",3 bedroom,Good,75 m²,"CZK 4,431","CZK 19,421",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,,G,44,"1,366",53,"1,069",68,336,393,136,737,225,,,,,,,,"CZK 19,421

                                
                                
                
i",,,,
137974,"CZK 15,500",50.1248844,14.4942227,"Jablonecká, Prague - Střížkov",3 bedroom,Excellent,68 m²,"CZK 3,700","CZK 46,500",Personal,Prefab concrete building,Partially furnished,9,No,No,No,Yes,No,Yes,No,01. 02. 2022,,268,371,84,309,75,98,477,391,816,44,,,,District heating,,,,,,,,
553239,"CZK 37,000",50.0580982,14.2806085,Prague - Zličín,3 bedroom with open-plan kitchen,New build,172 m²,"CZK 5,000","CZK 74,000",Personal,Low-energy building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,18. 04. 2022,B,435,897,970,899,949,"1,024",371,"1,246",147,,Yes,1 to 10 years years,Premium materials and solutions,Other,Top floor,,,,,,,
703954,"CZK 24,500",50.07122,14.38658,"Starokošířská, Prague - Košíře",2 bedroom with open-plan kitchen,Excellent,102 m²,"CZK 2,500","CZK 27,000",Personal,Brick building,Unfurnished,2,Yes,No,Yes,No,Yes,No,No,28. 01. 2022,G,143,767,190,947,165,"1,054",349,652,957,412,,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
704396,"CZK 27,500",50.07615,14.44338,"Slezská, Prague - Vinohrady",2 bedroom,Excellent,80 m²,"CZK 5,000","CZK 50,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,30. 01. 2022,G,143,315,155,356,63,177,470,57,393,388,,,,,,,,,,,,
704397,"CZK 11,000",50.10676,14.56703,"Volkova, Prague - Černý Most",Studio,Excellent,40 m²,"CZK 4,000","CZK 22,000",Personal,Prefab concrete building,Partially furnished,8,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,D,215,783,266,"1,034",723,436,533,465,"1,469",193,,,,,,,,,,,,
550637,"CZK 13,000",50.0596965,14.4979775,"Narcisová, Prague - Záběhlice",Studio,Excellent,29 m²,"CZK 2,000","CZK 15,000",Personal,Prefab concrete building,Furnished,8,No,No,No,No,No,Yes,No,01. 11. 2019,G,431,646,563,663,697,541,671,685,611,346,,,,,,,,,,,,
704366,"CZK 21,000",50.02278,14.45455,"Sládkovičova, Prague - Krč",3 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 3,800","CZK 21,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,D,296,652,540,222,187,604,"1,093",590,629,,,,,,,,,,,,,
424920,"CZK 13,000",50.0912619,14.4438703,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,Good,43 m²,CZK 450,"CZK 35,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 03. 2022,C,179,464,13,403,33,378,166,"1,071",490,253,,,Standard materials and solutions,Other,Top floor,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 4,000","CZK 17,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,G,379,234,713,,,,,,,,,,,,,,,,,,,
596906,"CZK 23,800",50.054838,14.399466,"U Dívčích Hradů, Prague - Smíchov",2 bedroom with open-plan kitchen,New build,64 m²,"CZK 3,300","CZK 23,800",Personal,Other,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 03. 2022,B,136,"1,107",533,"1,024",522,"1,094",614,608,557,,Yes,1 to 10 years years,Premium materials and solutions,,,,28 m²,,,,,
478637,"CZK 18,700",50.097891,14.4666881,"K Olympiku, Prague - Karlín",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,500","CZK 38,000",Cooperative,Prefab concrete building,Furnished,3,No,No,No,Yes,No,No,No,28. 02. 2022,C,243,897,286,843,159,632,738,370,603,277,,1 to 10 years years,,District heating,Middle floor,Overall,,,,,,
439611,"CZK 16,500",50.0238639,14.4867919,"Urešova, Prague - Kunratice",2 bedroom,Excellent,68 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 04. 2022,C,353,"1,090",212,"1,001",291,243,489,260,702,131,,10 to 30 years years,Premium materials and solutions,District heating,Middle floor,Interior,,,,,,
703791,"CZK 14,500",50.08964,14.3295,"Naardenská, Prague - Liboc",Studio,Excellent,44 m²,"CZK 3,500","CZK 29,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,G,267,383,"1,225",203,"1,265","1,081",131,540,115,,,,,,,,,,,,,
705140,"CZK 11,500",50.06256,14.44555,"Rostislavova, Prague - Nusle",Studio,Excellent,38 m²,CZK 800,"CZK 11,500",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,04. 02. 2022,G,136,675,172,378,151,421,563,699,733,606,,,,,,,,,,,,
571823,"CZK 12,000",50.0625659,14.4455431,"Rostislavova, Prague - Nusle",2 bedroom,,39 m²,CZK 800,"CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,30. 08. 2019,G,137,674,173,377,152,420,562,699,734,607,,,,,,,,,,,,
698322,"CZK 17,000",50.07683,14.46802,"náměstí Jiřího z Lobkovic, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,66 m²,"CZK 2,200","CZK 34,000",Personal,Brick building,Partially furnished,3,No,No,Yes,Yes,No,Yes,No,07. 02. 2022,D,147,439,67,299,57,280,20,784,143,118,,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Overall,,,,,,
696770,"CZK 14,000",50.087738,14.4790685,Prague - Žižkov,Studio,New build,36 m²,"CZK 2,500","CZK 33,000",Personal,Low-energy building,Partially furnished,1,No,No,No,No,No,No,No,21. 12. 2021,B,251,"1,122",716,881,615,944,796,580,679,539,,,,,,,,,,,,
704329,"CZK 21,500",50.01763,14.40109,"Mezi Vodami, Prague - Modřany",1 bedroom with open-plan kitchen,New build,71 m²,"CZK 3,000","CZK 43,000",Personal,Brick building,Partially furnished,13,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 02. 2022,B,196,281,"1,184",690,"1,317",,,,,,Yes,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,,,,,,
698066,"CZK 1,200",50.08159,14.42553,"Vodičkova, Prague - Nové Město",Other,Good,20 m²,CZK 300,,Other,Other,Partially furnished,5,No,No,No,No,No,No,No,12. 01. 2022,G,16,375,196,0,13,11,256,877,148,402,,1 to 10 years years,Standard materials and solutions,District heating,Top floor,,,,,,,
613378,"CZK 17,000",50.060145,14.426566,"Marie Cibulkové, Prague - Nusle",2 bedroom,Excellent,66 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,No,Yes,No,27. 03. 2022,,56,628,143,350,86,458,457,204,80,251,,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,Good,82 m²,"CZK 3,900","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,24. 01. 2022,C,466,767,175,601,371,567,857,962,704,346,,10 to 30 years years,Standard materials and solutions,Gas boiler,Top floor,Overall,,,,,,
