Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,New building,Front garden,Administration fee,Renovation,Developer name,Project name,Kód jednotky,Investment Advisor
27966,"CZK 15,000",50.0757964,14.4035156,"Štefánikova, Prague - Smíchov",1 bedroom,52 m²,"CZK 2,000",Unfurnished,3,No,Yes,No,No,No,No,No,01. 06. 2022,28,239,70,78,57,33,265,"1,013",833,438,,"CZK 17,000",Personal,Brick building,G,,,Other,Middle floor,,,,,,,,
571056,"CZK 12,000",50.021604,14.412494,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,228,"1,387","1,252","1,346",464,"1,193",158,,,,Good,"CZK 16,000",Personal,Prefab concrete building,B,10 to 30 years years,,Central heating,Middle floor,,,,Bathroom unit,,,,
717671,"CZK 30,744",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",1 bedroom,45 m²,"CZK 10,248",Furnished,2,No,No,No,No,No,Yes,Yes,05. 06. 2022,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,,,,,,,,,,
717655,"CZK 46,530",50.0918754,14.4250902,"Řásnovka, Prague - Staré Město",2 bedroom,48 m²,"CZK 15,510",Furnished,2,No,No,No,No,No,No,No,25. 05. 2022,158,249,155,246,113,320,391,409,155,114,,,,,,,,,,,,,,,,,
717663,"CZK 51,225",50.0908563,14.4202783,"Dušní, Prague - Josefov",1 bedroom with open-plan kitchen,80 m²,"CZK 17,075",Furnished,6,No,Yes,No,No,No,Yes,No,07. 07. 2022,120,466,224,270,88,288,156,399,230,467,,,,,,,,,,,,,,,,,
717644,"CZK 43,500",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 14,500",Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,,
717607,"CZK 41,250",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",2 bedroom,50 m²,"CZK 13,750",Furnished,-1,No,No,No,No,No,No,No,02. 07. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
650378,"CZK 29,000",50.075118,14.458767,Prague - Vinohrady,1 bedroom with open-plan kitchen,67 m²,"CZK 6,000",Furnished,2,Yes,No,No,No,No,No,No,15. 02. 2021,100,582,99,321,142,484,393,300,742,353,New build,"CZK 35,000",Personal,Brick building,B,,,,,,,,,,,,
717668,"CZK 35,153",50.0925119,14.4502616,"Křižíkova, Prague - Karlín",2 bedroom,80 m²,"CZK 11,717",Furnished,5,No,No,No,No,No,Yes,Yes,01. 06. 2022,81,251,125,181,24,205,369,"1,216",241,212,,,,,,,,,,,,,,,,,
717637,"CZK 31,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 10,475",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,,
717643,"CZK 51,656",50.0865843,14.4323212,"Dlážděná, Prague - Nové Město",1 bedroom with open-plan kitchen,60 m²,"CZK 17,219",Furnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,110,274,157,129,77,143,300,496,282,367,,,,,,,,,,,,,,,,,
717629,"CZK 38,625",50.0895308,14.4237131,"Masná, Prague - Staré Město",1 bedroom,38 m²,"CZK 12,875",Furnished,4,No,No,No,No,No,Yes,No,22. 06. 2022,69,269,125,89,15,106,70,52,156,144,,,,,,,,,,,,,,,,,
717696,"CZK 14,611",50.086414,14.4459075,"Orebitská, Prague - Žižkov",Studio,15 m²,"CZK 4,870",Furnished,5,No,No,No,No,No,Yes,No,01. 07. 2022,85,599,358,554,76,567,334,374,416,568,,,,,,,,,,,,,,,,,
717685,"CZK 36,338",50.0183023,14.5625656,"Ibišková, Prague - Křeslice",4 bedroom with open-plan kitchen,180 m²,"CZK 12,112",Furnished,1,Yes,Yes,No,No,No,No,Yes,01. 07. 2022,695,843,921,,,,,,,,,,,,,,,,,,,,,,,,
611162,"CZK 16,000",50.030212,14.364044,"Kováříkova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Partially furnished,2,No,Yes,No,No,No,Yes,No,01. 06. 2022,380,"1,101",366,"1,082",244,"1,143",471,586,796,326,Excellent,"CZK 16,000",Personal,Brick building,E,1 to 10 years years,,District heating,Middle floor,Yes,,,,,,,
184845,"CZK 16,500",50.1472098,14.5321309,"Rýnská, Prague - Čakovice",1 bedroom with open-plan kitchen,67 m²,"CZK 3,100",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 07. 2022,149,"1,196",589,823,530,"1,257",772,713,,,New build,"CZK 20,000",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Yes,,,,,,,
385690,"CZK 16,000",50.0444069,14.5181806,Prague - Hostivař,1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,113,28,"1,492",75,86,872,252,966,178,,,"CZK 25,000",Personal,Brick building,B,10 to 30 years years,,District heating,Middle floor,,,,,,,,
530313,"CZK 12,500",50.05242745,14.315713639552,"Chalabalova, Prague - Stodůlky",1 bedroom with open-plan kitchen,35 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,No,No,22. 05. 2022,343,990,850,892,815,793,672,673,623,86,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,Standard materials and solutions,Central heating,Ground floor,,,,Interior,,,,
648837,"CZK 10,900",50.066802,14.367999,"Dubrovnická, Prague - Košíře",1 bedroom,30 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,523,867,344,676,530,587,557,"1,051",423,504,Excellent,"CZK 13,000",Cooperative,Prefab concrete building,F,,,,,,,,,,,,
719247,"CZK 16,300",50.12412,14.44052,"Písečná, Prague - Troja",2 bedroom,40 m²,"CZK 3,600",Unfurnished,3,No,No,No,No,No,No,No,21. 05. 2022,284,"1,322",69,920,301,251,424,295,380,160,Excellent,,Personal,Prefab concrete building,G,,,,,,,,,,,,
718076,"CZK 19,500",50.07623,14.48954,"Starostrašnická, Prague - Strašnice",2 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 06. 2022,48,306,17,69,74,215,212,667,729,257,Excellent,"CZK 39,000",Personal,Brick building,E,,,Gas boiler,Middle floor,,,,Overall,,,,
711643,"CZK 24,500",50.1010194,14.4039856,"Dr. Zikmunda Wintra, Prague - Bubeneč",2 bedroom,77 m²,"CZK 1,500",Unfurnished,5,No,No,No,No,No,No,No,Ihned,212,796,195,522,181,453,386,649,412,364,Excellent,"CZK 45,000",Personal,Brick building,G,,Standard materials and solutions,,,,,,,,,,
155706,"CZK 17,500",50.0846857,14.4473613,Prague - Žižkov,1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 09. 2022,210,206,12,233,26,227,145,48,306,527,,"CZK 25,000",Personal,Brick building,,,,,,,,,,,,,
719238,"CZK 15,000",50.10415,14.53457,"Hloubětínská, Prague - Hloubětín",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,,No,No,No,No,No,No,No,25. 05. 2022,175,469,431,450,335,130,173,446,199,267,Good,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
719229,"CZK 24,000",50.14237,14.57582,"Českodubská, Prague - Vinoř",3 bedroom with open-plan kitchen,93 m²,"CZK 6,000",Partially furnished,1,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,324,465,929,396,912,808,624,474,133,,Excellent,"CZK 50,000",Personal,Brick building,D,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
719228,"CZK 15,624",50.03254,14.52555,"Anežky Malé, Prague - Háje",1 bedroom with open-plan kitchen,42 m²,"CZK 2,356",Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,215,658,316,349,140,205,257,311,277,149,Good,"CZK 30,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
454993,"CZK 14,000",50.0462954,14.4431616,"Za Zelenou liškou, Prague - Krč",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,2,No,No,Yes,No,No,No,No,,315,480,146,303,120,260,235,545,654,284,Excellent,"CZK 28,000",Personal,Brick building,B,,Standard materials and solutions,Gas boiler,Middle floor,,,,Interior,,,,
25538,"CZK 10,000",50.12683,14.46463,"Kyselova, Prague - Kobylisy",Small studio,25 m²,"CZK 4,500",Partially furnished,11,No,No,No,No,Yes,Yes,No,25. 05. 2022,269,510,258,278,243,472,163,205,823,210,Excellent,"CZK 14,500",Personal,Prefab concrete building,A,30 to 50 years years,Standard materials and solutions,District heating,Middle floor,,,,Interior,,,,
719222,"CZK 18,000",50.0460324,14.3076886,"Klementova, Prague - Stodůlky",1 bedroom with open-plan kitchen,62 m²,"CZK 3,800",Furnished,6,No,No,Yes,Yes,Yes,Yes,Yes,30. 05. 2022,64,198,268,"1,279",192,713,810,416,576,351,New build,"CZK 43,600",Cooperative,Brick building,A,,,,,,,,,,,,
719210,"CZK 9,500",50.0692301,14.4167304,"Na Výtoni, Prague - Nové Město",Small studio,26 m²,"CZK 2,600",,4,No,No,No,No,No,No,No,19. 05. 2022,260,839,97,297,47,256,150,189,204,162,,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
454800,"CZK 18,500",50.0773435,14.4009876,"Holečkova, Prague - Smíchov",2 bedroom with open-plan kitchen,83 m²,CZK 800,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,188,514,319,533,229,506,480,942,762,354,,"CZK 30,000",Personal,Brick building,,,,,,,,,,,,,
575119,"CZK 12,400",49.9952142,14.4690521,"Švihovská, Prague - Písnice",Studio,31 m²,"CZK 2,500",Furnished,3,Yes,No,No,No,Yes,No,No,01. 06. 2022,113,"1,177",573,971,966,543,,,,,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,,
664545,"CZK 12,900",50.10117,14.36018,"Tobrucká, Prague - Vokovice",Studio,35 m²,"CZK 3,000",Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,523,733,612,593,503,623,437,344,"1,218",113,Excellent,"CZK 15,900",Personal,Prefab concrete building,G,10 to 30 years years,,,Middle floor,,,,Interior,,,,
719203,"CZK 21,000",50.1021,14.42169,"Šmeralova, Prague - Bubeneč",1 bedroom with open-plan kitchen,56 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,396,397,364,337,86,482,347,526,325,,Good,"CZK 42,000",Personal,Brick building,G,,,,,,,,,,,,
609192,"CZK 13,500",50.027439,14.609663,Prague - Uhříněves,1 bedroom with open-plan kitchen,55 m²,"CZK 4,364",Furnished,1,No,No,No,No,No,No,Yes,01. 01. 1970,146,"1,222",867,"1,231",766,"1,175",856,590,603,682,New build,"CZK 30,000",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
719121,"CZK 9,500",50.0555956,14.4406954,"Na Veselí, Prague - Nusle",Studio,30 m²,"CZK 2,500",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 07. 2022,89,"1,117",242,606,60,478,436,295,652,211,Good,"CZK 12,000",Personal,Brick building,E,,,District heating,,,,,,,,,
719200,"CZK 13,000",50.07275,14.50122,"Oravská, Prague - Strašnice",2 bedroom,55 m²,"CZK 4,050",Partially furnished,1,No,No,Yes,No,No,No,No,01. 06. 2022,117,"1,027",244,817,434,801,330,601,748,187,Excellent,"CZK 30,000",Cooperative,Brick building,G,,Standard materials and solutions,Central heating,Middle floor,,,,Overall,,,,
415092,"CZK 15,000",50.0852733,14.5625575,Prague - Hostavice,1 bedroom with open-plan kitchen,51 m²,"CZK 4,100",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,319,352,552,214,,,,,,,Excellent,"CZK 20,000",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
418810,"CZK 12,000",50.0711036,14.4445816,"Kozácká 1, Prague - Vršovice",Small studio,18 m²,"CZK 1,600",Furnished,,No,No,Yes,No,No,No,No,23. 05. 2022,292,535,41,643,85,609,531,296,468,74,Good,"CZK 24,000",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,Central heating,Ground floor,,30 m²,,Interior,,,,
647743,"CZK 23,900",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,900",,6,No,Yes,No,No,Yes,Yes,No,31. 05. 2022,322,273,32,180,43,69,245,976,163,571,Excellent,,Personal,Brick building,G,,Premium materials and solutions,Central heating,Top floor,,,,Overall,,,,
719191,"CZK 15,641",50.103702121876,14.51986776637,"U Elektry, Prague - Hloubětín",1 bedroom with open-plan kitchen,57 m²,"CZK 2,750",Unfurnished,4,No,No,No,Yes,Yes,Yes,Yes,25. 05. 2022,65,"1,412",300,"1,394",742,309,"1,140","1,369",917,431,New build,"CZK 31,282",Personal,Low-energy building,B,,,,,,,,,,,,
719187,"CZK 14,980",50.10552,14.44651,"Osadní, Prague - Holešovice",2 bedroom,56 m²,"CZK 1,200",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,19. 05. 2022,242,247,91,260,122,115,448,600,316,401,Excellent,"CZK 30,000",Personal,Brick building,A,1 to 10 years years,Standard materials and solutions,Other,Raised ground floor,,200 m²,,Overall,,,,
695122,"CZK 14,000",50.14774165,14.4489425,"Bolebořská, Prague - Dolní Chabry",2 bedroom,63 m²,"CZK 5,130",Unfurnished,2,No,No,Yes,No,Yes,No,No,28. 04. 2022,159,299,405,368,359,822,757,631,,,Excellent,"CZK 18,000",Cooperative,Brick building,G,,,,,,,,,,,,
719182,"CZK 10,600",50.05991,14.39984,"Pod Kesnerkou, Prague - Smíchov",1 bedroom,35 m²,"CZK 5,400",Partially furnished,2,No,No,No,No,No,No,No,20. 05. 2022,315,"1,019",342,"1,040",335,498,716,855,777,620,Excellent,"CZK 16,000",Personal,Brick building,C,,,,,,,,,,,,
718550,"CZK 18,000",50.08032,14.42395,"Vodičkova, Prague - Nové Město",2 bedroom,44 m²,CZK 500,Partially furnished,3,No,No,No,No,No,No,No,14. 05. 2022,81,592,124,39,5,72,76,697,363,331,Excellent,"CZK 36,000",Personal,Brick building,B,,,,,,,,,,,,
686568,"CZK 21,900",50.07386,14.41527,"Gorazdova, Prague - Nové Město",Studio,26 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,105,431,45,391,67,341,472,466,787,541,New build,"CZK 44,000",Personal,Brick building,E,,,,,,,,,,,,
719169,"CZK 14,000",50.06782,14.45545,"Žitomírská, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 1,500",Unfurnished,1,No,No,No,No,No,No,No,19. 05. 2022,155,94,125,165,53,156,238,400,191,419,Good,"CZK 15,500",Personal,Brick building,G,,,,,,,,,,,,
719164,"CZK 12,000",50.02323,14.57816,"V Pitkovičkách, Prague - Pitkovice",Other,20 m²,CZK 1,Furnished,1,No,No,No,No,Yes,No,No,15. 06. 2022,48,"1,476","1,222",139,,,,,,,New build,"CZK 24,000",Other,Brick building,C,,,,,,,,,,,,
718649,"CZK 16,000",50.10641,14.45274,"U Uranie, Prague - Holešovice",1 bedroom,54 m²,"CZK 2,000",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,261,594,82,406,39,359,385,857,177,126,Excellent,"CZK 16,000",Personal,Brick building,G,,Standard materials and solutions,Other,Middle floor,,,,,,,,
223403,"CZK 15,900",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,45 m²,"CZK 2,970",Furnished,4,Yes,No,Yes,No,No,No,No,20. 05. 2022,574,822,443,815,518,917,"1,422",168,,,Good,CZK 2,Personal,Prefab concrete building,C,,Premium materials and solutions,District heating,Middle floor,,,,Overall,,,,
273191,"CZK 20,000",50.0534654,14.3358042,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,66 m²,"CZK 5,000",Furnished,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,154,704,278,669,657,337,636,481,645,448,,"CZK 27,000",Personal,Brick building,,1 to 10 years years,Premium materials and solutions,,,Yes,,,,,,,
573663,"CZK 19,900",50.0899503,14.3420175,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,65 m²,"CZK 3,900",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,188,582,118,232,196,272,254,118,913,245,New build,"CZK 30,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Central heating,Top floor,Yes,,,,,,,
715898,"CZK 26,000",50.07245,14.39363,"Plzeňská, Prague - Smíchov",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,42,871,178,562,166,691,172,997,907,293,New build,"CZK 45,000",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,,,,,,,,,,
694996,"CZK 15,000",50.1017062589,14.452718765784,"Tusarova, Prague - Holešovice",Studio,30 m²,"CZK 3,000",Furnished,2,No,No,Yes,No,No,Yes,No,20. 05. 2022,181,538,88,261,18,197,399,362,105,253,New build,"CZK 18,000",Personal,Brick building,B,,,,,Yes,,,,,,,
719150,"CZK 32,000",50.11091,14.49956,"Bratří Dohalských, Prague - Vysočany",2 bedroom with open-plan kitchen,96 m²,"CZK 5,000",Furnished,6,Yes,Yes,No,Yes,Yes,Yes,Yes,19. 05. 2022,87,250,116,92,150,145,452,716,360,250,New build,"CZK 32,000",Personal,Brick building,B,,,,,,,,,,,,
376088,"CZK 16,500",50.0725559,14.4683321,Prague - Vršovice,2 bedroom,52 m²,"CZK 1,513",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 07. 2022,164,697,279,532,272,293,463,347,658,77,,"CZK 33,000",Personal,Brick building,,,,,,,,,Interior,,,,
626079,"CZK 18,000",50.036192,14.335173,"Petrbokova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",,2,Yes,No,No,No,No,Yes,Yes,01. 07. 2022,97,616,144,988,192,606,263,530,369,213,New build,"CZK 22,500",Personal,Brick building,C,,,,,,,,,,,,
717804,"CZK 33,000",50.05311,14.39944,"Tetínská, Prague - Radlice",2 bedroom with open-plan kitchen,71 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,No,Yes,Yes,01. 08. 2022,250,"1,303",844,"1,220",833,"1,406",925,919,868,,New build,"CZK 33,000",Personal,Brick building,B,,,,,,,,,,,,
718506,"CZK 14,000",50.13845,14.42821,"Vánková, Prague - Čimice",1 bedroom with open-plan kitchen,58 m²,"CZK 5,000",Partially furnished,5,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,217,647,534,330,630,642,594,"1,335",36,,New build,"CZK 20,000",Personal,Prefab concrete building,B,,Premium materials and solutions,District heating,,,,,,,,,
395613,"CZK 12,000",50.1071289,14.4458363,"U Městských domů, Prague - Holešovice",1 bedroom,46 m²,"CZK 1,000",Furnished,4,Yes,No,No,No,No,No,No,23. 05. 2022,165,615,255,628,292,307,346,971,421,273,,"CZK 13,000",Cooperative,Brick building,,,,Other,,,,,,,,,
719115,"CZK 19,500",50.0874493,14.4570175,"Lukášova, Prague - Žižkov",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Partially furnished,3,No,No,Yes,No,No,Yes,Yes,18. 05. 2022,191,88,24,470,64,59,150,321,106,259,Excellent,"CZK 40,000",Personal,Other,G,,,,,,,,,,,,
527854,"CZK 24,000",50.0714479,14.449111,"Krymská, Prague - Vršovice",2 bedroom with open-plan kitchen,80 m²,"CZK 3,140",Unfurnished,5,Yes,No,No,No,No,No,No,01. 06. 2022,192,729,198,304,139,563,246,531,248,369,,"CZK 24,000",Personal,Brick building,,,Premium materials and solutions,Central heating,Middle floor,,,,Overall,,,,
257946,"CZK 18,500",50.0723918,14.4059555,"Lidická, Prague - Smíchov",1 bedroom with open-plan kitchen,46 m²,"CZK 1,000",Furnished,3,No,No,No,No,Yes,No,No,25. 02. 2021,100,437,82,124,1,340,531,"1,038","1,232",691,Excellent,"CZK 18,500",Personal,Brick building,C,1 to 10 years years,Standard materials and solutions,Other,Middle floor,,,,Overall,,,,
718500,"CZK 16,500",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,150,845,468,387,639,"1,165",809,100,,,New build,"CZK 33,000",Cooperative,Brick building,A,,,,,,,,,,,,
663157,"CZK 10,900",50.06411,14.28597,"Strojírenská, Prague - Zličín",Studio,26 m²,"CZK 2,736",Partially furnished,2,No,No,Yes,No,No,No,Yes,16. 05. 2022,182,208,"1,171","1,016",919,"1,381",594,,,,New build,"CZK 10,900",Personal,Brick building,B,1 to 10 years years,Premium materials and solutions,Other,Middle floor,,,,,,,,
108759,"CZK 10,900",50.0483486747,14.5587515831,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,500",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,385,"1,033",497,"1,111",184,"1,178",346,312,823,191,,"CZK 29,000",Personal,Brick building,C,,,,,,,,,,,,
719087,"CZK 22,990",50.03828527777,14.41014416666,"Na Mlejnku, Prague - Braník",2 bedroom,71 m²,"CZK 4,447",Furnished,4,No,No,No,Yes,No,Yes,No,,181,344,199,241,393,251,475,"1,250",245,,Excellent,"CZK 27,437",Personal,Brick building,D,,,,,,,"CZK 27,437

                                
                                
                
i",,,,,
684648,"CZK 13,000",50.10236,14.43543,"Veletržní, Prague - Holešovice",1 bedroom,33 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 07. 2022,280,785,49,297,55,328,316,495,994,,Good,"CZK 20,000",Cooperative,Brick building,G,1 to 10 years years,Standard materials and solutions,Central heating,Raised ground floor,,,,Interior,,,,
486251,"CZK 10,000",50.056076,14.497009,"Jabloňová, Prague - Záběhlice",1 bedroom,32 m²,"CZK 3,800",Partially furnished,2,Yes,No,No,No,No,No,No,,55,492,120,"1,017",287,0,191,543,277,360,,"CZK 12,000",Personal,Prefab concrete building,G,,,District heating,,,,,Bathroom unit,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,18. 05. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 55,000",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
719064,"CZK 17,000",50.05787,14.44751,"Družstevní ochoz, Prague - Nusle",1 bedroom,35 m²,"CZK 2,500",,1,No,No,No,No,No,No,No,19. 05. 2022,369,870,98,381,243,958,596,418,842,137,,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
656973,"CZK 11,075",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,15 m²,"CZK 3,675",Furnished,3,No,No,No,No,No,Yes,No,01. 07. 2022,203,"1,202",318,"1,023",78,445,306,355,606,,New build,"CZK 14,750",Other,Other,G,1 to 10 years years,,,,,,,,,,,
718468,"CZK 18,500",50.06941,14.43306,"U Zvonařky, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Furnished,1,No,No,No,No,No,No,No,01. 08. 2022,5,504,82,513,147,567,412,435,420,507,Excellent,"CZK 25,000",Personal,Brick building,D,,,,,,,,,,,,
719055,"CZK 16,000",50.0648,14.38848,"Peroutkova, Prague - Smíchov",2 bedroom,54 m²,"CZK 3,000",Unfurnished,2,No,No,No,No,No,No,No,01. 06. 2022,21,"1,190",36,976,98,"1,392","1,055",365,706,245,Excellent,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,,
673770,"CZK 14,900",50.1281,14.423,"Lešenská, Prague - Troja",3 bedroom,74 m²,"CZK 5,600",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 08. 2021,428,502,258,572,328,444,584,865,950,205,Excellent,"CZK 20,500",Personal,Prefab concrete building,G,,,,,,,,,,,,
706559,"CZK 22,000",50.0923343,14.4901038,"Koněvova, Prague - Žižkov",2 bedroom,76 m²,"CZK 3,900",,3,No,No,No,No,Yes,No,Yes,01. 06. 2022,154,132,233,218,33,110,265,268,459,218,Excellent,"CZK 44,000",Personal,Brick building,C,,,,Attic,,,,,,,,
718455,"CZK 12,000",50.10238,14.50301,"Freyova, Prague - Vysočany",1 bedroom with open-plan kitchen,37 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,20. 05. 2022,90,"1,051",2,560,175,573,129,816,"1,034",544,Excellent,"CZK 12,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Ground floor,,,,Overall,,,,
