Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Floor,Heating,Total number of floors,Renovation,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,700","CZK 40,000",Personal,Prefab concrete building,Partially furnished,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,G,1,Central heating,Ground floor,,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,Standard materials and solutions,,10 to 30 years years,24 m²,,,,
181391,"CZK 11,000",50.1082733,14.4857072,"Kovanecká, Prague - Libeň",Studio,Excellent,30 m²,"CZK 3,000","CZK 11,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,Yes,,,5,District heating,Middle floor,,336,487,266,545,242,705,397,370,207,416,Standard materials and solutions,,10 to 30 years years,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,New build,100 m²,"CZK 6,000",,Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,02. 04. 2022,C,1,,,,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 4,500","CZK 17,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,E,3,,,,134,"1,188",701,844,84,737,559,715,108,501,,,,,,,,
621451,"CZK 11,000",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",2 bedroom,Excellent,51 m²,"CZK 2,100","CZK 11,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 05. 2022,G,1,,,,220,"1,006",357,800,699,786,300,321,"1,201",51,,,,,,,,
401112,"CZK 11,000",50.0861115,14.5036988,"Prorektorská, Prague - Malešice",Studio,Excellent,30 m²,"CZK 3,000","CZK 11,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 05. 2022,A,,District heating,Ground floor,,242,693,716,793,434,898,657,463,729,407,Standard materials and solutions,Yes,,,,,,
713433,"CZK 14,500",50.0445,14.51572,"Budapešťská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 2,900","CZK 25,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,No,Yes,No,14. 04. 2022,D,4,,,,257,199,264,253,"1,067",401,"1,230",1,,,,,,,,,,
711996,"CZK 16,000",50.09485,14.50428,"Nad Smetankou, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 21,000",Personal,Brick building,Unfurnished,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,B,1,,,,554,910,520,"1,455",731,567,847,884,"1,348",232,,,,,,,,
680160,"CZK 15,000",50.01324,14.42381,"Daškova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,300","CZK 15,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,No,Yes,Yes,No,01. 05. 2022,C,9,District heating,Middle floor,,205,"1,462",372,"1,363",834,"1,101",260,513,897,182,,,,,,,,
712480,"CZK 22,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,Excellent,42 m²,CZK 133,"CZK 44,000",Personal,Other,Furnished,No,No,Yes,No,Yes,Yes,Yes,22. 07. 2022,A,13,,,,,,,,,,,,,,,Yes,,,,Luka Residential s.r.o.,Luka Living Rental apartments,1301
712518,"CZK 36,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,81 m²,CZK 133,"CZK 72,000",Personal,Other,Furnished,No,Yes,No,No,No,No,No,01. 05. 2022,A,3,,,,,,,,,,,,,,,Yes,,,,Luka Residential s.r.o.,Luka Living Rental apartments,309
713427,"CZK 21,990",50.06769694444,14.55528666666,"Honzíkova, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,89 m²,"CZK 6,251","CZK 28,241",Cooperative,Brick building,Unfurnished,Yes,No,No,No,Yes,Yes,Yes,,B,2,,,,686,"1,380",523,442,702,"1,204","1,344",502,,,,Yes,,,"CZK 28,241

                                
                                
                
i",,,
647985,"CZK 12,000",50.036556,14.417238,"Vlnitá, Prague - Braník",1 bedroom,Excellent,50 m²,"CZK 4,000","CZK 5,000",Personal,Brick building,Unfurnished,No,Yes,No,No,Yes,No,No,25. 04. 2022,C,,Central heating,Ground floor,,514,627,473,447,572,399,312,784,,,,,,,,,,
713410,"CZK 16,500",50.0694498,14.3546634,"Zahradníčkova, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,000","CZK 39,000",Personal,Other,Partially furnished,No,No,Yes,No,No,No,No,01. 05. 2022,G,3,,,,128,799,"1,247",498,"1,226",453,"1,132",560,802,,,,,,,,,
383816,"CZK 14,000",50.0655629,14.4289828,"Oldřichova, Prague - Nusle",1 bedroom with open-plan kitchen,,46 m²,CZK 720,"CZK 14,720",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,01. 05. 2022,,4,,,,167,793,73,534,202,218,503,614,335,232,,,,,,,,
713415,"CZK 15,990",50.13219944444,14.50963111111,"Chlebovická, Prague - Letňany",2 bedroom,Excellent,57 m²,"CZK 3,936","CZK 19,926",Personal,Prefab concrete building,,No,No,Yes,Yes,No,Yes,No,,C,2,,,,165,"1,020",411,489,573,576,224,148,405,281,,,,,"CZK 19,926

                                
                                
                
i",,,
642537,"CZK 15,500",50.064937,14.372582,"Hübnerové, Prague - Košíře",2 bedroom,Excellent,57 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Unfurnished,Yes,No,Yes,No,Yes,No,No,01. 01. 2021,A,2,Gas boiler,Middle floor,Overall,183,"1,017",657,831,805,862,306,"1,046","1,016",382,Standard materials and solutions,,10 to 30 years years,,,,,
610794,"CZK 13,000",50.155715,14.514947,"Tryskovická, Prague - Čakovice",Studio,New build,51 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 08. 2022,B,4,District heating,Middle floor,,598,"1,043",282,211,"1,048",997,158,190,,,Standard materials and solutions,Yes,1 to 10 years years,,,,,
710879,"CZK 19,000",50.08726,14.40593,"Mostecká, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 7,000","CZK 25,000",Personal,Other,Partially furnished,No,No,No,No,No,No,No,15. 04. 2022,G,1,,,,136,135,21,108,13,355,165,470,644,326,,,,,,,,
693933,"CZK 11,990",50.10984638888,14.55812166666,"Lipnická, Prague - Kyje",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 2,943","CZK 14,933",Personal,Prefab concrete building,Furnished,Yes,No,No,No,No,Yes,No,,C,4,,,,178,963,191,183,917,452,"1,343",320,,,,,,,"CZK 14,933

                                
                                
                
i",,,
713406,"CZK 40,000",50.07726,14.46341,"Hradecká, Prague - Vinohrady",2 bedroom with open-plan kitchen,Excellent,306 m²,"CZK 6,000","CZK 80,000",Personal,Brick building,Furnished,No,Yes,No,No,Yes,Yes,No,14. 04. 2022,B,8,,,,145,66,8,176,59,252,279,629,324,278,,,,,,,,
707651,"CZK 13,500",50.12695,14.49098,"Jablonecká, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 4,000","CZK 27,000",Personal,Prefab concrete building,Partially furnished,Yes,No,No,No,No,Yes,No,09. 04. 2022,,2,,,Overall,183,701,364,601,216,257,696,537,752,20,,,,,,,,
713379,"CZK 16,000",50.12931,14.49382,"Makedonská, Prague - Střížkov",Studio,New build,42 m²,"CZK 2,600","CZK 30,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,18. 04. 2022,D,6,District heating,Top floor,Overall,208,909,53,834,481,327,408,285,"1,035",155,Premium materials and solutions,Yes,1 to 10 years years,,,,,
550879,"CZK 13,900",50.0639544,14.2854037,"Lačnovská, Prague - Zličín",Studio,New build,36 m²,"CZK 2,839","CZK 27,800",Personal,Low-energy building,Furnished,No,Yes,No,No,Yes,No,No,01. 05. 2022,B,2,Other,Ground floor,,304,361,"1,215","1,060",875,"1,338",551,,,,Premium materials and solutions,Yes,1 to 10 years years,30 m²,,,,
661288,"CZK 16,000",50.06703,14.55347,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 4,000","CZK 32,000",Personal,Brick building,Partially furnished,Yes,No,No,No,No,Yes,No,01. 06. 2022,B,2,,,,487,"1,181",396,315,575,"1,077","1,145",334,,,,Yes,1 to 10 years years,,,,,
711506,"CZK 16,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom,Excellent,56 m²,"CZK 8,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,No,Yes,No,15. 04. 2022,G,10,,,,299,934,97,923,125,"1,013",314,360,338,165,,,,,,,,
712913,"CZK 14,000",50.07101,14.38412,"Plzeňská, Prague - Košíře",Studio,New build,30 m²,"CZK 2,200","CZK 28,000",Personal,Brick building,Partially furnished,No,No,No,No,Yes,Yes,No,05. 04. 2022,G,2,,,,205,828,259,"1,203",272,"1,311",202,505,"1,046",502,,,,,,,,
713350,"CZK 16,000",50.04735,14.44738,"Přímětická, Prague - Michle",2 bedroom with open-plan kitchen,Good,70 m²,"CZK 5,500","CZK 21,500",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 05. 2022,G,5,,,,258,578,113,103,92,146,307,736,709,395,,,,,,,,
552412,"CZK 32,000",50.10777,14.52681,"Saarinenova, Prague - Hloubětín",2 bedroom with open-plan kitchen,New build,80 m²,"CZK 4,000","CZK 32,000",Personal,Brick building,Unfurnished,No,Yes,Yes,No,Yes,Yes,Yes,01. 06. 2022,A,1,District heating,Ground floor,,117,"1,157",556,"1,138",820,954,"1,104",903,"1,030",363,Premium materials and solutions,Yes,1 to 10 years years,70 m²,,,,
713346,"CZK 14,990",50.01205444444,14.39988166666,"Vrátnická, Prague - Modřany",Studio,New build,40 m²,"CZK 2,047","CZK 17,037",Personal,Other,Unfurnished,Yes,No,Yes,No,No,Yes,No,,A,3,,,,198,"1,078",373,"1,322",740,"1,383","1,378",662,,,,Yes,,,"CZK 17,037

                                
                                
                
i",,,
713338,"CZK 19,900",50.05831,14.37501,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 4,000",CZK 2,Personal,Other,Furnished,Yes,No,No,No,No,Yes,Yes,25. 04. 2022,C,2,,,,141,358,416,"1,145",318,444,949,267,"1,321",184,,,,,,,,
621379,"CZK 9,800",50.056553,14.495605,"Jabloňová, Prague - Záběhlice",Small studio,Excellent,25 m²,"CZK 3,200","CZK 18,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,11. 04. 2022,,8,,,,59,616,149,989,200,50,166,658,166,283,,,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,Good,71 m²,"CZK 3,800","CZK 33,600",Personal,Prefab concrete building,Furnished,No,No,No,Yes,No,Yes,No,02. 04. 2022,G,6,,,,252,431,162,595,403,325,455,608,576,198,,,,,,,,
713317,"CZK 23,000",50.08855,14.48348,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,167","CZK 30,000",Personal,Brick building,Unfurnished,No,Yes,Yes,No,No,Yes,No,07. 05. 2022,B,1,,,,369,861,465,630,188,673,497,363,360,142,,,,,,,,
664283,"CZK 15,900",50.1294079,14.4512939,Prague - Kobylisy,2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 31,800",Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,No,Yes,No,01. 06. 2022,G,6,,,,143,6,689,299,350,768,507,"1,366",185,,,,,,,,,
516267,"CZK 16,900",50.0067804,14.4354836,Prague - Modřany,2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 5,500","CZK 30,000",Personal,Prefab concrete building,Furnished,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,C,8,District heating,Middle floor,Overall,245,"1,432",771,"1,421",406,"1,249",897,332,705,154,Premium materials and solutions,,1 to 10 years years,,,,,
713311,"CZK 25,000",50.09075,14.42626,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Furnished,No,No,Yes,No,No,No,No,01. 06. 2022,G,3,,,,55,233,30,96,7,184,186,258,152,202,,,,,,,,
710907,"CZK 14,900",50.0897,14.46926,"Biskupcova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,600","CZK 30,000",Personal,Brick building,Unfurnished,No,No,Yes,No,No,Yes,No,18. 03. 2022,E,1,,,,89,751,57,96,32,69,373,378,454,390,,,,,,,,
503703,"CZK 14,000",50.0716385,14.4535707,"Estonská, Prague - Vršovice",1 bedroom,Excellent,34 m²,"CZK 2,006","CZK 18,000",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,,,5,Gas boiler,Middle floor,Interior,196,708,196,352,163,483,119,252,413,204,Standard materials and solutions,,1 to 10 years years,,,,,
563249,"CZK 16,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Partially furnished,Yes,No,No,No,Yes,No,No,01. 05. 2022,,1,Gas boiler,Ground floor,Overall,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Standard materials and solutions,,,,,,,
712632,"CZK 30,000",50.0795183,14.4256008,"Štěpánská, Prague - Nové Město",3 bedroom,Excellent,106 m²,CZK 800,"CZK 60,000",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,04. 04. 2022,F,4,,,,252,745,218,228,59,227,265,537,518,474,,,,,,,,
443850,"CZK 12,500",50.0517995,14.3653519,"Polívkova, Prague - Jinonice",1 bedroom with open-plan kitchen,,45 m²,"CZK 4,000","CZK 12,500",Personal,Prefab concrete building,Unfurnished,No,No,No,No,No,No,No,,,2,District heating,Middle floor,,245,401,719,361,790,326,"1,046",459,201,,,,,,,,,
640142,"CZK 1,000",50.104144,14.549458,"Kukelská, Prague - Hloubětín",2 bedroom,Good,107 m²,"CZK 3,900",,Personal,Prefab concrete building,Furnished,Yes,No,Yes,No,Yes,Yes,No,07. 04. 2022,G,5,,,,137,942,134,960,611,909,186,827,731,76,,,,,,,,
446124,"CZK 19,500",50.0058372,14.4149292,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,,49 m²,"CZK 3,500","CZK 19,500",Personal,Brick building,Unfurnished,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,B,2,District heating,Middle floor,,246,257,379,339,405,40,617,740,869,72,Premium materials and solutions,Yes,1 to 10 years years,,,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 17,000",Personal,Other,Furnished,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,B,1,District heating,Middle floor,,259,742,402,"1,228",354,643,425,"1,074",601,344,Standard materials and solutions,,1 to 10 years years,,,,,
704676,"CZK 14,500",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,New build,25 m²,"CZK 3,000","CZK 17,500",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,15. 04. 2022,G,1,Central heating,,Overall,259,641,512,240,238,214,699,"1,065",467,443,,,,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Good,51 m²,"CZK 2,400",,Personal,Prefab concrete building,Partially furnished,No,No,No,Yes,No,Yes,No,15. 04. 2022,G,2,,,,349,430,336,639,658,403,483,637,577,225,,,,,,,,
704555,"CZK 18,000",50.1037268,14.4539924,"V Háji, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 02. 2022,G,1,,,,60,629,33,219,91,134,665,627,217,509,,,,,,,,
713261,"CZK 14,500",50.13373,14.51058,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,000","CZK 14,500",Personal,Brick building,Furnished,No,No,Yes,No,No,Yes,No,01. 05. 2022,C,10,,,,97,753,403,335,416,420,281,383,249,43,,,,,,,,
556880,"CZK 25,500",50.0775372,14.4192713,"Karlovo náměstí, Prague - Nové Město",3 bedroom,Good,83 m²,"CZK 6,500","CZK 30,000",Personal,Brick building,Partially furnished,No,No,No,No,No,Yes,No,01. 07. 2022,D,3,Central heating,Middle floor,,76,276,60,33,22,244,199,387,508,418,,,,,,,,
664249,"CZK 10,500",50.08677,14.46824,"Malešická, Prague - Žižkov",Small studio,Excellent,33 m²,CZK 720,"CZK 10,500",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,01. 05. 2022,G,2,,,,177,465,110,256,134,400,433,319,335,358,,,,,,,,
713109,"CZK 18,000",50.10684,14.60743,"Bříšťanská, Prague - Horní Počernice",3 bedroom,Excellent,115 m²,"CZK 6,000","CZK 45,000",Personal,Brick building,Furnished,Yes,No,No,No,Yes,No,No,07. 04. 2022,C,1,,,,286,"1,098","1,057",349,886,283,,,,,,,,,,,,
589375,"CZK 25,000",50.090582,14.450551,"Pernerova, Prague - Karlín",2 bedroom,Excellent,97 m²,"CZK 2,000","CZK 25,000",Cooperative,Brick building,Partially furnished,No,No,Yes,No,Yes,No,No,01. 01. 1970,G,1,Gas boiler,Middle floor,Overall,327,394,162,391,192,458,44,"1,048",452,353,Standard materials and solutions,,,,,,,
713214,"CZK 20,000",50.12435,14.48724,"Rumburská, Prague - Střížkov",2 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,G,2,,,,206,"1,039",386,977,405,361,397,242,200,139,,,,,,,,
448384,"CZK 16,500",50.0453146,14.5146362,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,,85 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,No,Yes,No,Yes,No,Yes,No,01. 05. 2022,,8,District heating,Top floor,,165,329,302,291,"1,060",398,"1,325",135,,,Standard materials and solutions,,,,,,,
602963,"CZK 14,500",50.070717,14.446995,"Donská, Prague - Vršovice",Studio,Good,34 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,No,Yes,No,No,No,Yes,No,01. 05. 2022,C,2,Central heating,Middle floor,,148,677,142,462,0,498,447,535,324,290,,,1 to 10 years years,,,,,
712580,"CZK 13,700",50.12639,14.42051,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 04. 2022,G,2,,,,231,254,267,324,118,268,776,965,"1,244",396,,,,,,,,
713205,"CZK 29,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,600","CZK 40,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 06. 2022,C,5,,,,237,333,118,340,77,301,68,161,205,648,,,,,,,,
443504,"CZK 18,000",50.060275596721,14.288100429608,"Mladých, Prague - Zličín",3 bedroom,,70 m²,"CZK 2,000",,Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 05. 2022,,1,,,,249,431,949,940,317,"1,051",250,650,194,,,,,50 m²,,,,
713199,"CZK 9,990",50.10572333333,14.547835,"Rochovská, Prague - Hloubětín",Studio,Excellent,29 m²,"CZK 1,646","CZK 11,636",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,,B,2,,,,124,832,279,864,474,918,287,590,958,217,,,,,"CZK 11,636

                                
                                
                
i",,,
713192,"CZK 14,000",50.05011,14.54659,"Tenisová, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,195","CZK 27,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,07. 04. 2022,G,14,Gas boiler,Top floor,Overall,271,269,294,275,118,704,235,586,174,,,,,,,,,
712154,"CZK 20,000",50.07146,14.44815,"Krymská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,840","CZK 20,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,01. 04. 2022,G,5,,,,135,665,130,370,71,629,313,580,182,300,,,,,,,,
713163,"CZK 16,000",50.09833,14.37579,"Velvarská, Prague - Dejvice",2 bedroom,Excellent,60 m²,CZK 800,"CZK 32,000",Personal,Brick building,Partially furnished,No,Yes,No,No,No,No,No,15. 04. 2022,G,1,,,,156,"1,047",127,923,318,517,933,339,811,106,,,,,,,,
571007,"CZK 14,000",50.0480462,14.4424127,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,01. 05. 2022,C,3,Gas boiler,Middle floor,Overall,166,180,105,363,172,320,435,773,521,343,Standard materials and solutions,,10 to 30 years years,,,,,
661549,"CZK 26,500",50.09369,14.4555,"Šaldova, Prague - Karlín",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 2,500","CZK 45,000",Personal,Brick building,Partially furnished,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,F,4,,,,335,642,2,270,74,133,283,"1,339",184,325,,,,,,,,
594087,"CZK 18,600",50.059241,14.434281,"5. Května, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,60 m²,CZK 650,"CZK 36,000",Personal,Brick building,Furnished,Yes,Yes,No,No,No,Yes,No,01. 05. 2022,G,2,Gas boiler,Middle floor,,358,"1,074",217,530,170,478,463,658,451,647,Premium materials and solutions,,1 to 10 years years,,,,,
713155,"CZK 23,000",50.07849,14.45635,"Přemyslovská, Prague - Vinohrady",2 bedroom,Excellent,82 m²,"CZK 1,200","CZK 23,000",Cooperative,Brick building,Partially furnished,No,No,No,No,No,Yes,No,11. 04. 2022,G,6,,,,127,336,85,145,47,342,467,581,922,219,,,,,,,,
466224,"CZK 13,000",50.0855445,14.3729816,"Mládeže, Prague - Břevnov",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Partially furnished,No,No,Yes,No,No,No,No,30. 04. 2022,,3,,,,229,745,314,504,225,206,234,245,512,394,,,,,,,,
569904,"CZK 12,800",50.0789302,14.457653,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,48 m²,"CZK 3,000","CZK 12,800",Personal,Brick building,Partially furnished,No,No,Yes,No,No,Yes,No,01. 02. 2022,,5,Gas boiler,Middle floor,,194,505,65,266,61,335,483,442,771,198,Standard materials and solutions,,,,,,,
9448,"CZK 16,900",50.0554029275,14.4239115715,"Pod Klaudiánkou, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 2,900","CZK 33,000",Personal,Brick building,Furnished,No,Yes,No,No,No,No,Yes,23. 04. 2022,B,,Other,Ground floor,,296,647,467,506,392,644,447,807,207,410,Premium materials and solutions,,10 to 30 years years,41 m²,,,,
