Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,New building,Design,Heating,Total number of floors,Renovation,Administration fee,Age,Developer name,Project name,Kód jednotky,Front garden,Investment Advisor
717004,"CZK 16,000",50.04505,14.4027,"Nad Zlíchovem, Prague - Hlubočepy",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,09. 05. 2022,93,617,769,740,829,"1,224",323,,,,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,,
639668,"CZK 12,000",50.133324,14.455523,Prague - Kobylisy,Studio,40 m²,"CZK 4,500",Unfurnished,7,Yes,No,Yes,No,No,Yes,No,15. 05. 2022,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,Good,"CZK 22,000",Personal,Brick building,B,,Standard materials and solutions,Central heating,Top floor,Overall,,,,,,,
595378,"CZK 19,000",50.109744,14.49792,"Bassova, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 3,550",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,99,282,60,174,25,196,526,702,267,335,New build,"CZK 25,000",Personal,Prefab concrete building,B,,,District heating,,,,1 to 10 years years,,,,,
716909,"CZK 23,000",50.1049556,14.4905151,"Ocelářská, Prague - Libeň",1 bedroom with open-plan kitchen,70 m²,"CZK 3,900",Partially furnished,3,Yes,Yes,No,No,No,Yes,No,10. 05. 2022,280,213,157,195,145,289,128,514,240,212,New build,"CZK 23,000",Personal,Brick building,B,,Premium materials and solutions,Central heating,,,,,,,,,
282174,"CZK 15,500",50.0700211,14.3958844,"Mrázovka, Prague - Smíchov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,Yes,No,01. 01. 1970,318,508,500,524,51,593,275,976,402,164,Excellent,,Personal,Brick building,,,,Gas boiler,Middle floor,,,,,,,,
716680,"CZK 21,500",50.09593,14.36114,"Na Dlouhém lánu, Prague - Vokovice",2 bedroom with open-plan kitchen,61 m²,"CZK 3,200",Partially furnished,1,No,No,Yes,No,No,No,No,06. 05. 2022,354,217,70,343,111,140,288,565,"1,176",407,Excellent,"CZK 21,500",Personal,Brick building,G,,,,,,,,,,,,
541377,"CZK 18,000",50.0898814,14.3429244,"Na Okraji, Prague - Veleslavín",1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,01. 07. 2022,129,524,89,187,192,257,195,59,854,186,,"CZK 33,000",Cooperative,Brick building,,,,District heating,Middle floor,Overall,,,,,,,
662021,"CZK 17,000",50.08702,14.34672,"Nad Alejí, Prague - Břevnov",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,Yes,No,No,No,01. 07. 2022,225,387,240,326,173,264,130,123,485,137,Excellent,"CZK 34,000",Municipal,Prefab concrete building,C,,Premium materials and solutions,District heating,Middle floor,Overall,,,,,,,
686568,"CZK 21,900",50.07386,14.41527,"Gorazdova, Prague - Nové Město",Studio,26 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,105,431,45,391,67,341,472,466,787,541,New build,"CZK 44,000",Personal,Brick building,E,,,,,,,,,,,,
704205,"CZK 20,500",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,New build,"CZK 30,000",Personal,Low-energy building,B,,,Central heating,Middle floor,,,1 to 10 years years,,,,,
624896,"CZK 13,500",50.0973,14.362884,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,400",Partially furnished,5,No,No,Yes,No,Yes,No,No,01. 06. 2022,227,104,237,300,260,291,511,417,"1,174",243,Excellent,"CZK 27,000",Personal,Brick building,C,,Premium materials and solutions,Gas boiler,Top floor,Overall,,1 to 10 years years,,,,,
716531,"CZK 17,000",50.0693304,14.4608713,"Arménská, Prague - Vršovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,800",Furnished,4,No,No,No,No,No,Yes,No,06. 05. 2022,217,693,244,367,186,479,321,221,572,314,Excellent,"CZK 12,000",Personal,Brick building,D,,,District heating,,Overall,,,,,,,
494735,"CZK 17,500",50.1155396,14.5633862,"Farkašova, Prague - Kyje",2 bedroom with open-plan kitchen,63 m²,"CZK 4,350",Furnished,2,Yes,No,No,No,No,No,No,01. 07. 2022,204,910,685,"1,279","1,219",697,,,,,New build,"CZK 20,000",Personal,Prefab concrete building,C,,Premium materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
716333,"CZK 45,000",50.0931,14.36735,"Nový lesík, Prague - Střešovice",5 bedroom,170 m²,"CZK 5,000",Partially furnished,2,Yes,Yes,Yes,No,No,No,Yes,01. 05. 2022,266,928,710,"1,132",274,883,879,"1,234",325,288,Good,"CZK 50,000",Personal,Brick building,G,,,,,,,,,,,,
505339,"CZK 12,500",50.0969546,14.4652086,Prague - Karlín,Small studio,28 m²,"CZK 3,000",Partially furnished,5,No,Yes,Yes,No,No,Yes,No,09. 05. 2022,108,"1,177",92,"1,032",226,771,442,685,901,149,,"CZK 15,000",Personal,Other,,,,District heating,,,,,,,,,
716322,"CZK 16,500",50.10325,14.50045,"Na Harfě, Prague - Vysočany",1 bedroom with open-plan kitchen,57 m²,"CZK 4,500",Partially furnished,4,Yes,No,No,No,Yes,Yes,No,15. 07. 2022,368,"1,126",301,531,354,432,401,891,936,619,Excellent,"CZK 30,000",Personal,Other,G,,,,,,,,,,,,
716919,"CZK 14,000",50.07714,14.47583,"U Vinohradské nemocnice, Prague - Vinohrady",2 bedroom,45 m²,"CZK 4,200",Partially furnished,5,No,No,No,No,No,No,No,15. 05. 2022,54,820,41,350,101,148,605,881,207,13,Excellent,"CZK 30,000",Personal,Brick building,D,,,,,,,,,,,,
610714,"CZK 14,000",50.054134,14.483781,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,44 m²,"CZK 3,153",,2,Yes,No,No,No,No,Yes,No,01. 08. 2022,190,"1,150",551,"1,092",231,"1,176",938,747,372,191,New build,"CZK 14,000",Personal,Brick building,B,,,,,,,,,,,,
657758,"CZK 10,000",50.0981031,14.3582803,"Evropská, Prague - Vokovice",Small studio,23 m²,"CZK 2,200",Unfurnished,11,No,No,Yes,Yes,No,Yes,No,02. 05. 2022,90,334,179,160,60,190,155,133,"1,075",294,Excellent,"CZK 10,000",Cooperative,Prefab concrete building,C,,,District heating,Middle floor,,,,,,,,
350671,"CZK 13,000",50.1376179,14.5200178,"Nepomuckých, Prague - Letňany",Studio,31 m²,"CZK 2,000",Unfurnished,3,No,No,No,No,No,No,No,06. 05. 2022,225,358,"1,013",926,501,463,752,"1,276","1,014",203,,"CZK 15,000",Personal,Brick building,B,Yes,Premium materials and solutions,District heating,Middle floor,,,1 to 10 years years,,,,,
713073,"CZK 16,000",50.07784,14.49749,"Vrátkovská, Prague - Strašnice",2 bedroom,52 m²,"CZK 5,756",Partially furnished,2,No,No,Yes,No,No,No,No,01. 05. 2022,242,489,146,575,314,529,552,469,"1,195",154,Good,"CZK 40,000",Cooperative,Prefab concrete building,D,,,District heating,Middle floor,,,,,,,,
630614,"CZK 10,500",50.090374,14.307124,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",,2,No,No,No,No,No,Yes,No,04. 05. 2022,248,322,228,215,274,272,307,"1,484","1,396",213,Good,"CZK 20,000",Personal,Prefab concrete building,G,,,,Middle floor,,,,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,286,848,109,360,31,305,466,444,944,,Excellent,"CZK 15,000",Personal,Brick building,,,Standard materials and solutions,District heating,Raised ground floor,Overall,,1 to 10 years years,,,,,
540297,"CZK 21,500",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,258,485,231,799,821,429,778,559,"1,031",582,New build,"CZK 40,000",Personal,Brick building,B,,Premium materials and solutions,Central heating,Middle floor,,,1 to 10 years years,,,,,
688668,"CZK 19,000",50.07413,14.3961,"Holečkova, Prague - Smíchov",Studio,40 m²,"CZK 3,400",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,70,937,289,648,121,632,234,"1,083","1,005",390,New build,"CZK 40,000",Personal,Brick building,G,,,,,,,,,,,,
716244,"CZK 15,000",50.01163,14.41707,"Hausmannova, Prague - Modřany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,200",Unfurnished,,No,No,Yes,No,No,No,No,01. 05. 2022,96,817,288,719,734,710,315,348,"1,429",424,Excellent,"CZK 30,000",Cooperative,Prefab concrete building,G,,Standard materials and solutions,District heating,,Interior,,,,,,,
716843,"CZK 17,000",50.08879,14.3488,"Šantrochova, Prague - Břevnov",2 bedroom,54 m²,"CZK 6,000",Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 07. 2022,86,132,241,428,132,227,194,128,300,194,Excellent,"CZK 34,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,51 m²,"CZK 2,400",Partially furnished,2,No,No,No,Yes,No,Yes,No,15. 04. 2022,349,430,336,639,658,403,483,637,577,225,Good,,Personal,Prefab concrete building,G,,,,,,,,,,,,
716826,"CZK 8,700",50.12182,14.4878556,"Bílinská, Prague - Prosek",Studio,26 m²,"CZK 2,300",Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2022,344,852,231,791,620,469,142,190,303,212,Excellent,"CZK 8,700",Personal,Prefab concrete building,C,,,,,,,,,,,,
649185,"CZK 18,000",50.092787,14.451795,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 1,000",Unfurnished,3,No,No,No,No,No,Yes,No,01. 06. 2021,43,348,50,55,66,84,443,"1,093",116,310,Excellent,"CZK 40,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Middle floor,,,1 to 10 years years,,,,,
640912,"CZK 6,100",50.035171,14.411621,"Zelinářská, Prague - Braník",Small studio,38 m²,CZK 800,Partially furnished,3,No,No,No,No,No,No,No,12. 05. 2022,125,412,167,101,268,349,144,"1,229",260,,Excellent,"CZK 12,000",Personal,Brick building,G,,,,,,,,,,,,
585738,"CZK 18,000",50.129377,14.551176,"Hornopočernická, Prague - Kbely",2 bedroom with open-plan kitchen,100 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,No,No,No,28. 04. 2022,95,832,202,381,217,958,918,831,299,,Excellent,"CZK 22,000",Personal,Brick building,G,,,Central heating,,,,,,,,,
716780,"CZK 11,000",50.06522,14.51057,"Královická, Prague - Strašnice",1 bedroom,37 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,Yes,No,No,16. 05. 2022,445,463,"1,228",200,454,290,329,566,258,,Excellent,"CZK 11,000",Personal,Brick building,C,,,,,,,,,,,,
231034,"CZK 7,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,23 m²,"CZK 3,000",Unfurnished,1,No,No,No,No,No,No,No,,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,"CZK 6,000",Personal,Brick building,A,,,Central heating,,,,,,,,,
492410,"CZK 17,000",50.0983131,14.4249055,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,40 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,218,307,78,180,163,214,176,"1,459",502,426,Excellent,"CZK 25,000",Personal,Brick building,G,,Premium materials and solutions,Other,Middle floor,Overall,,1 to 10 years years,,,,,
716806,"CZK 20,000",50.12519,14.46912,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 5,000",Furnished,4,Yes,No,Yes,No,No,Yes,Yes,16. 05. 2022,222,574,308,376,177,386,513,672,740,181,Excellent,"CZK 40,000",Personal,Brick building,A,,,,,,,,,,,,
716785,"CZK 16,500",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,67 m²,"CZK 2,800",Furnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,240,223,273,437,194,256,488,269,737,273,Excellent,"CZK 33,000",Personal,Brick building,F,,,District heating,Top floor,,,,,,,,
700087,"CZK 19,500",50.07173,14.41968,"Na Hrádku, Prague - Nové Město",2 bedroom,50 m²,"CZK 4,000",Furnished,,No,No,Yes,No,No,No,No,19. 01. 2022,138,519,100,168,160,80,339,287,459,360,Excellent,"CZK 19,500",Personal,Brick building,G,,,,,,,,,,,,
324795,"CZK 20,000",50.0410429,14.3224894,"Bellušova, Prague - Stodůlky",2 bedroom with open-plan kitchen,73 m²,"CZK 3,500",Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,384,920,595,566,716,630,330,689,483,215,Excellent,"CZK 10,000",Personal,Prefab concrete building,,,Premium materials and solutions,District heating,Middle floor,Overall,,10 to 30 years years,,,,,
716778,"CZK 10,000",50.09795,14.35746,"Evropská, Prague - Vokovice",Small studio,22 m²,"CZK 2,600",Partially furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,151,395,240,221,121,251,208,104,997,355,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
509105,"CZK 13,500",50.1058662,14.4495428,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom,49 m²,"CZK 4,200",Furnished,4,No,No,No,No,No,Yes,No,,134,324,75,137,35,140,340,599,310,417,,"CZK 20,000",Cooperative,Brick building,C,,,,,,,,,,,,
716190,"CZK 11,400",50.09068,14.45339,"Thámova, Prague - Karlín",Small studio,28 m²,CZK 960,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,275,621,289,249,52,323,279,834,310,243,Excellent,"CZK 11,400",Personal,Brick building,G,,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Furnished,12,No,No,Yes,No,No,Yes,No,01. 04. 2022,416,428,430,598,,,,,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,B,,,,,,,,,,,,
588838,"CZK 25,000",50.0863375,14.3311049,"Libocká, Prague - Liboc",1 bedroom with open-plan kitchen,62 m²,"CZK 6,500",Unfurnished,,Yes,No,Yes,No,Yes,Yes,No,01. 05. 2022,167,612,"1,210",716,"1,193","1,106",239,653,701,,New build,"CZK 50,000",Cooperative,Other,B,Yes,Premium materials and solutions,Central heating,Ground floor,,,1 to 10 years years,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,248,911,152,941,485,"1,055",269,586,238,,Good,"CZK 16,500",Personal,Brick building,G,,,,,,,,,,,,
599783,"CZK 16,900",50.098652,14.373412,"Zavadilova, Prague - Dejvice",1 bedroom,46 m²,"CZK 3,500",Furnished,2,No,No,Yes,No,No,No,No,01. 07. 2022,231,917,134,751,358,242,"1,013",604,727,152,Excellent,"CZK 20,400",Personal,Brick building,B,,Standard materials and solutions,Central heating,Middle floor,Overall,,,,,,,
393866,"CZK 18,000",50.0692954,14.4739425,"Amurská, Prague - Vršovice",2 bedroom,53 m²,"CZK 1,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,294,442,218,324,110,505,76,195,144,184,,"CZK 36,000",Personal,Brick building,,,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,64 m²,"CZK 5,720",Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,344,729,279,694,682,249,662,777,922,508,New build,"CZK 22,720",Personal,Brick building,G,,Standard materials and solutions,,Middle floor,Interior,,1 to 10 years years,,,,3 m²,
277546,"CZK 24,999",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,76 m²,"CZK 4,999",Furnished,2,No,No,No,No,No,No,No,01. 05. 2022,184,362,68,779,132,669,370,549,491,244,Excellent,"CZK 60,000",Personal,Brick building,F,,Premium materials and solutions,Gas boiler,Middle floor,Interior,,10 to 30 years years,,,,,
648716,"CZK 12,000",50.04791,14.556934,"Boloňská, Prague - Horní Měcholupy",Studio,49 m²,"CZK 5,000",Partially furnished,,No,No,Yes,No,Yes,No,No,01. 06. 2022,34,904,139,981,346,"1,048",552,404,678,335,Excellent,"CZK 15,000",Personal,Prefab concrete building,C,,,,,,,1 to 10 years years,,,,,
485350,"CZK 10,000",50.1283194,14.4685875,Prague - Kobylisy,Studio,25 m²,"CZK 2,200",Partially furnished,6,No,No,No,No,No,No,No,,311,185,134,207,250,156,409,409,"1,137",155,,"CZK 10,000",Personal,Prefab concrete building,,,,,,,,,,,,,
538565,"CZK 24,800",50.0355664,14.4120967,"Ke Krči, Prague - Braník",2 bedroom with open-plan kitchen,82 m²,"CZK 2,200",Furnished,3,Yes,No,No,No,No,No,No,18. 05. 2022,59,357,126,119,310,307,186,"1,295",325,,,"CZK 24,800",Personal,Brick building,A,,Premium materials and solutions,Gas boiler,Attic,Overall,,1 to 10 years years,,,,,
698535,"CZK 10,000",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,293,147,573,55,897,651,201,236,80,,Excellent,"CZK 10,000",Personal,Prefab concrete building,G,,,Central heating,,,,,,,,,
568519,"CZK 11,500",50.0905831,14.4805142,"Jeseniova, Prague - Žižkov",Studio,36 m²,"CZK 2,600",Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,289,904,132,467,227,528,502,127,226,228,Excellent,"CZK 10,000",Personal,Brick building,E,,Standard materials and solutions,Gas boiler,,Interior,,,,,,,
716108,"CZK 14,000",50.04626,14.45966,"Hodonínská, Prague - Michle",Studio,30 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,172,498,97,591,165,570,403,230,189,118,Excellent,"CZK 28,000",Personal,Brick building,B,,,,,,,,,,,,
716673,"CZK 22,000",50.0849492,14.3771226,"Bělohorská, Prague - Břevnov",3 bedroom,84 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,109,881,5,453,0,218,138,341,238,216,Excellent,"CZK 27,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,over 50 years years,,,,,
624625,"CZK 19,000",50.0991748,14.3997706,"Valerije Pavloviče Čkalova, Prague - Bubeneč",2 bedroom,80 m²,"CZK 1,125",Unfurnished,1,Yes,No,No,No,No,No,No,15. 09. 2020,225,377,85,131,36,275,278,654,368,180,Good,"CZK 41,326",Personal,Brick building,D,,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
716097,"CZK 16,700",50.08415,14.44908,"Víta Nejedlého, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,287,125,75,152,66,146,133,200,244,514,New build,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
691264,"CZK 12,500",50.10614,14.5219,"Nepelova, Prague - Hloubětín",Studio,30 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,15. 05. 2022,435,"1,338",677,"1,319",890,686,"1,267","1,297",846,269,New build,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,,
716248,"CZK 15,500",50.06945,14.46176,"Arménská, Prague - Vršovice",2 bedroom,53 m²,"CZK 2,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,259,736,287,410,228,522,255,264,614,357,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,,
438163,"CZK 15,000",50.1295252,14.4159214,"Ratibořská, Prague - Bohnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,264",Partially furnished,7,No,No,No,No,Yes,Yes,No,01. 06. 2022,184,402,362,332,325,409,495,643,"1,423",196,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,Standard materials and solutions,District heating,Middle floor,Overall,,1 to 10 years years,,,,,
697090,"CZK 18,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,82 m²,"CZK 4,950",Partially furnished,4,No,Yes,No,No,Yes,Yes,No,02. 05. 2022,466,767,175,601,371,567,857,962,704,346,Good,"CZK 36,000",Personal,Brick building,C,,Standard materials and solutions,Gas boiler,Top floor,Overall,,10 to 30 years years,,,,,
716625,"CZK 17,000",50.0424646,14.4441971,"Kremličkova, Prague - Krč",2 bedroom,67 m²,"CZK 8,000",Unfurnished,2,No,No,Yes,No,No,No,No,02. 05. 2022,326,335,188,461,218,264,365,196,849,383,Good,"CZK 55,000",Cooperative,Brick building,G,,,,,,,,,,,,
563070,"CZK 20,250",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,64 m²,"CZK 3,160",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,57,656,293,738,469,438,289,277,,,,"CZK 40,500",Personal,Brick building,B,,,,,,,,,,,,
683821,"CZK 23,000",50.05484,14.44049,"Spolupráce, Prague - Nusle",2 bedroom with open-plan kitchen,60 m²,"CZK 3,200",Furnished,5,No,Yes,No,No,No,No,No,01. 04. 2022,184,"1,129",323,565,140,485,462,303,711,319,Excellent,"CZK 23,000",Personal,Brick building,G,,Premium materials and solutions,Gas boiler,,Interior,,,,,,,
342318,"CZK 28,000",50.0533340759,14.367026986,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,74 m²,"CZK 2,500",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,09. 05. 2022,353,402,510,208,581,117,"1,004",659,93,,New build,"CZK 35,000",Personal,Brick building,,Yes,Premium materials and solutions,,,,,,,,,,
388358,"CZK 38,000",50.1082765,14.395231,"Terronská, Prague - Bubeneč",4 bedroom with open-plan kitchen,175 m²,CZK 800,Partially furnished,5,Yes,No,No,No,No,Yes,No,01. 07. 2022,109,"1,265",75,616,64,427,292,406,521,219,Excellent,"CZK 76,000",Personal,Brick building,G,,Standard materials and solutions,Gas boiler,Top floor,,,10 to 30 years years,,,,,
57719,"CZK 7,900",50.067,14.451,"Samova, Prague - Vršovice",Studio,28 m²,"CZK 1,000",Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,304,458,204,355,203,150,261,310,229,385,,"CZK 8,900",Personal,Brick building,C,,,,Middle floor,,,,,,,,
716569,"CZK 15,000",50.07913,14.45767,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,47 m²,"CZK 5,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,216,526,87,287,40,357,461,421,749,177,Excellent,"CZK 22,500",Personal,Brick building,G,,,,,,,,,,,,
