Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Administration fee,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Front garden,Investment Advisor,Developer name,Project name,Kód jednotky
609937,"CZK 24,500",50.071388,14.409515,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,84 m²,"CZK 4,500",Furnished,5,No,No,No,No,No,Yes,No,15. 03. 2022,217,656,136,152,145,384,684,958,810,369,Excellent,"CZK 25,000",,Personal,Brick building,,Premium materials and solutions,Gas boiler,Attic,,B,,,,,,
709446,"CZK 18,000",50.07202,14.41038,"Na Bělidle, Prague - Smíchov",2 bedroom,75 m²,"CZK 1,400",Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,232,671,152,167,160,501,676,811,821,380,Excellent,"CZK 18,000",,Personal,Brick building,,,Gas boiler,Ground floor,,G,,,,,,
709433,"CZK 13,400",50.08967,14.34076,"Na Okraji, Prague - Veleslavín",2 bedroom,50 m²,"CZK 3,500",Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,282,677,212,293,258,333,348,212,996,292,Excellent,"CZK 13,000",,Personal,Brick building,,,,,,B,,,,,,
709430,"CZK 24,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,85 m²,"CZK 1,500",Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,237,333,118,340,77,301,68,161,205,648,New build,"CZK 35,000",,Personal,Brick building,,,,,,B,,,,,,
594681,"CZK 23,500",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,69 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,236,281,437,333,536,245,781,823,218,,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Interior,C,,,,,,
6827,"CZK 22,500",50.078068,14.458059,"Baranova, Prague - Žižkov",1 bedroom with open-plan kitchen,99 m²,"CZK 4,500",Furnished,6,No,Yes,No,No,No,Yes,No,,95,426,69,168,77,236,547,654,801,288,Excellent,,,Personal,Brick building,,,,,,,,,,,,
708753,"CZK 12,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,27 m²,"CZK 1,900",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,176,800,136,48,754,418,"1,323","1,438",483,,New build,"CZK 12,000",,Personal,Brick building,,,,,,B,,,,,,
237071,"CZK 29,000",50.1008217,14.6871026,"Holekova, Prague - Klánovice",3 bedroom,140 m²,"CZK 2,000",Partially furnished,1,Yes,Yes,No,No,Yes,No,Yes,15. 03. 2022,343,400,"1,280",810,,,,,,,Excellent,"CZK 34,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Attic,,,,200 m²,,,,
708255,"CZK 13,500",50.13111,14.4717,"Famfulíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,7,No,No,No,No,No,No,No,25. 02. 2022,183,447,257,545,243,423,323,407,"1,474",102,Excellent,"CZK 27,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
709402,"CZK 24,500",50.14901,14.58026,"Labětínská, Prague - Vinoř",3 bedroom with open-plan kitchen,105 m²,"CZK 3,600",Partially furnished,2,No,No,Yes,No,Yes,No,Yes,01. 06. 2022,524,762,875,800,858,634,444,591,504,,Excellent,"CZK 55,000",,Personal,Wooden building,,,,,,G,,,,,,
708190,"CZK 14,000",50.0526728,14.5442451,"Bělinského, Prague - Hostivař",2 bedroom,61 m²,"CZK 3,500",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,30. 04. 2022,383,435,308,404,578,856,305,471,255,,Good,"CZK 20,000",,Personal,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,,C,,,,,,
703606,"CZK 14,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,43 m²,"CZK 2,500",Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,95,196,132,161,230,141,304,398,759,126,Excellent,"CZK 28,000",,Personal,Prefab concrete building,,,,,,A,,,,,,
708654,"CZK 16,000",50.1086532,14.4894381,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,56 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,313,464,153,647,195,416,382,67,39,112,New build,"CZK 16,000",,Personal,Brick building,10 to 30 years years,,District heating,,,G,,,,,,
703789,"CZK 12,700",50.05981,14.44846,"Dolní, Prague - Nusle",Studio,31 m²,"CZK 1,673",Unfurnished,1,No,No,Yes,No,No,No,No,25. 02. 2022,137,918,172,285,125,690,367,533,799,140,Excellent,"CZK 12,700",,Personal,Brick building,over 50 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
709365,"CZK 12,600",50.08268,14.45364,"Bořivojova, Prague - Žižkov",Studio,31 m²,"CZK 2,000",Furnished,4,No,No,No,No,No,Yes,No,21. 03. 2022,195,99,69,331,20,281,280,412,633,299,Good,"CZK 12,600",,Personal,Brick building,,,,,,G,,,,,,
519699,"CZK 16,000",50.0834044,14.4554487,"Chelčického, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 1,500",Furnished,2,No,No,No,No,Yes,No,No,,170,384,171,314,119,255,95,321,400,161,,"CZK 32,000",,Personal,Low-energy building,,,,,,B,,,,,,
647743,"CZK 19,500",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,500",Unfurnished,6,No,Yes,No,No,Yes,Yes,No,01. 06. 2022,322,273,32,180,43,69,245,976,163,571,Excellent,,,Personal,Brick building,,,Central heating,Top floor,Overall,G,,,,,,
202471,"CZK 26,900",50.098086,14.403609,"Dejvická, Prague - Dejvice",4 bedroom,120 m²,CZK 400,Partially furnished,1,Yes,No,No,No,No,No,No,01. 06. 2022,135,620,1,202,74,22,174,983,101,292,,"CZK 53,800",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
708601,"CZK 24,000",50.07528,14.42415,"Lípová, Prague - Nové Město",2 bedroom with open-plan kitchen,86 m²,"CZK 5,000",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,60,474,25,277,54,284,123,135,483,281,Excellent,"CZK 49,000",,Personal,Brick building,,,,,,E,,,,,,
492867,"CZK 33,000",50.124281,14.4762426,"Společná, Prague - Libeň",4 bedroom,115 m²,"CZK 5,000",Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,,308,801,313,831,556,751,277,315,"1,053",216,,"CZK 35,000",,Personal,Brick building,,Premium materials and solutions,Electric boiler,,Overall,,,,,,,
708589,"CZK 9,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,21 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,294,"1,036",883,529,956,891,788,593,512,,New build,"CZK 11,000",,Personal,Brick building,,,,,,A,,,,,,
708585,"CZK 17,000",50.03741,14.41868,"Nad Křížkem, Prague - Braník",2 bedroom,80 m²,"CZK 2,500",Furnished,,No,Yes,No,No,No,No,No,02. 05. 2022,482,748,593,544,693,519,433,557,,,Excellent,"CZK 17,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Ground floor,Interior,D,,,,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,77 m²,"CZK 2,400",,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,198,731,34,243,67,246,302,569,950,,Excellent,"CZK 24,000",,Personal,Brick building,,,,,,B,,,,,,
424824,"CZK 13,000",50.1013364,14.526239,"Nademlejnská, Prague - Hloubětín",Studio,45 m²,"CZK 4,000",Furnished,6,No,No,No,No,No,No,No,01. 06. 2022,573,"1,245",690,"1,227",239,"1,255","1,252","1,292","1,109",804,,"CZK 26,000",,Personal,Low-energy building,,,,,,C,Yes,,,,,
709332,"CZK 15,900",50.05227,14.4613,"Psárská, Prague - Michle",1 bedroom with open-plan kitchen,52 m²,"CZK 2,900",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,402,804,499,977,372,962,487,664,871,371,Excellent,"CZK 30,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,13 m²,"CZK 1,950",Partially furnished,1,No,No,No,No,No,No,No,28. 02. 2022,132,567,84,270,174,313,455,733,633,592,Excellent,"CZK 10,000",,Personal,Other,,,,,,C,,,,,,
174164,"CZK 10,500",50.0163872,14.5847222,"Holubinková, Prague - Pitkovice",1 bedroom with open-plan kitchen,51 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,14. 01. 2021,141,"1,052",,,,,,,,,Excellent,"CZK 15,000",,Personal,Brick building,10 to 30 years years,Standard materials and solutions,,Middle floor,,C,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,41 m²,"CZK 3,500",Partially furnished,3,No,No,No,No,No,Yes,No,15. 03. 2022,167,338,"1,221",191,382,347,339,"1,245",168,,Excellent,"CZK 25,000",,Personal,Prefab concrete building,,,,,,G,,,,,,
704205,"CZK 22,000",50.01239,14.40096,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,Yes,01. 03. 2022,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,New build,"CZK 30,000",,Personal,Low-energy building,,,Central heating,,,B,,,,,,
704721,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,36 m²,"CZK 2,500",Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,B,,,,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,36 m²,"CZK 2,500",Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,B,,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,164 m²,"CZK 4,900",Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,142,108,94,612,75,377,285,257,475,229,Excellent,,,Personal,Brick building,,,,,,B,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 01. 1970,459,383,480,389,33,259,773,611,901,105,Excellent,"CZK 40,000",,Personal,Brick building,,Premium materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
587270,"CZK 22,000",50.08898,14.417158,"Široká, Prague - Josefov",1 bedroom,39 m²,"CZK 1,300",Furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,61,143,110,127,39,497,225,617,198,373,Excellent,,,Personal,Brick building,,Premium materials and solutions,Electric boiler,Middle floor,Overall,G,,,,,,
464793,"CZK 15,000",50.0904126,14.429803,"Truhlářská, Prague - Nové Město",2 bedroom,63 m²,"CZK 2,700",Unfurnished,1,No,No,No,No,No,No,No,,206,507,186,226,196,363,384,223,585,507,,"CZK 10,000",,Other,Brick building,,,,,,,,,,,,
700594,"CZK 14,500",50.05446,14.48328,"Podle Náhonu, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,2,Yes,No,No,No,No,Yes,Yes,07. 03. 2022,118,"1,266",479,"1,207",316,"1,104","1,104",852,457,276,New build,"CZK 20,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,B,,,,,,
83256,"CZK 15,000",50.0676244,14.4965034,"nučická, Prague - Strašnice",2 bedroom,68 m²,"CZK 3,600",Partially furnished,3,No,No,Yes,No,No,No,No,01. 05. 2022,113,"1,244",108,948,92,253,484,226,695,260,Excellent,"CZK 20,000",,Personal,Other,,,District heating,Middle floor,Overall,A,,,,,,
708491,"CZK 18,000",50.03033,14.3636,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,74 m²,"CZK 5,000",Furnished,4,No,Yes,No,No,Yes,Yes,Yes,27. 02. 2022,401,"1,151",454,"1,132",328,"1,230",556,673,881,430,Excellent,"CZK 18,000",,Personal,Brick building,,,,,,B,,,,,,
708471,"CZK 40,000",50.08383,14.41542,"Betlémská, Prague - Staré Město",3 bedroom,100 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,248,671,89,424,19,264,437,567,463,120,Excellent,"CZK 80,000",,Personal,Brick building,,,Gas boiler,,,G,,,,,,
705514,"CZK 24,500",50.07366,14.43832,"Varšavská, Prague - Vinohrady",4 bedroom,87 m²,CZK 800,Partially furnished,,No,No,No,No,No,No,No,01. 03. 2022,183,251,85,429,92,342,130,296,812,634,Excellent,"CZK 49,000",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Raised ground floor,Interior,G,,,,,,
708656,"CZK 18,500",50.08719,14.46056,"Ostromečská, Prague - Žižkov",3 bedroom,85 m²,"CZK 3,000",Partially furnished,7,Yes,No,Yes,Yes,No,Yes,No,01. 04. 2022,27,408,125,507,199,379,382,428,298,191,Good,"CZK 40,000",,Personal,Prefab concrete building,,Standard materials and solutions,District heating,Top floor,Exterior,G,,,,,,
633488,"CZK 12,000",50.053457,14.48892,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,184",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,177,"1,102",201,"1,044",353,732,631,860,362,312,Excellent,"CZK 24,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,Top floor,,B,,,,,,
398053,"CZK 15,500",50.0443911,14.5658259,"Na Křečku, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,58 m²,"CZK 3,800",Partially furnished,5,Yes,No,No,No,No,No,No,01. 04. 2022,66,793,638,750,430,227,604,485,904,282,Excellent,"CZK 20,000",,Personal,Brick building,1 to 10 years years,,,Middle floor,,C,,,,,,
709272,"CZK 16,990",50.09061555555,14.49657888888,"Pod lipami, Prague - Žižkov",1 bedroom with open-plan kitchen,53 m²,"CZK 2,821",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,,209,503,154,806,104,534,837,154,752,237,Excellent,"CZK 19,811","CZK 19,811

                                
                                
                
i",Personal,Brick building,,,,,,G,,,,,,
708594,"CZK 14,500",50.07206,14.38986,"Plzeňská, Prague - Smíchov",3 bedroom,55 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,194,"1,231",107,823,149,953,414,909,"1,140",247,Excellent,"CZK 19,000",,Personal,Brick building,,,,,,F,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",,Personal,Brick building,,,,,,G,,,,,,
709265,"CZK 18,000",50.01043,14.42486,"Rakovského, Prague - Modřany",4 bedroom,90 m²,"CZK 6,000",Partially furnished,1,No,No,No,Yes,No,Yes,No,15. 03. 2022,583,"1,002",496,863,469,888,154,657,593,204,Excellent,"CZK 25,000",,Cooperative,Prefab concrete building,,,,,,C,,,,,,
612196,"CZK 13,600",50.079953,14.453535,"Velehradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,45 m²,CZK 600,Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,470,305,106,305,59,567,442,552,815,321,Excellent,"CZK 25,000",,Personal,Brick building,,,,,,G,,,,,,
709262,"CZK 12,000",50.06843,14.46089,"Kavkazská, Prague - Vršovice",2 bedroom,58 m²,"CZK 4,000",Furnished,6,Yes,No,No,No,No,Yes,No,05. 03. 2022,110,607,212,243,55,355,438,304,458,119,Good,"CZK 24,000",,Personal,Brick building,,,,,,D,,,,,,
549560,"CZK 9,900",50.1053168,14.5019662,"Freyova, Prague - Vysočany",Studio,24 m²,"CZK 2,900",Partially furnished,7,No,No,No,No,No,Yes,No,01. 04. 2022,430,815,371,484,356,768,498,612,692,308,,"CZK 20,000",,Personal,Low-energy building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,B,,,,,,
706124,"CZK 12,000",50.08898,14.30448,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,3,No,No,No,No,Yes,Yes,No,15. 03. 2022,225,486,448,435,346,492,357,"1,259",47,,Excellent,"CZK 15,500",,Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Overall,B,,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,117,832,337,527,229,230,258,254,535,387,,"CZK 15,800",,Personal,Brick building,,,,,,,,,,,,
578495,"CZK 17,000",50.151005,14.536383,"Vrátenská, Prague - Miškovice",1 bedroom with open-plan kitchen,52 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,No,No,No,25. 04. 2022,615,"1,408",706,812,484,"1,495","1,407",943,,,New build,"CZK 34,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,,C,,,,,,
704537,"CZK 35,000",50.07621,14.42885,"Hálkova, Prague - Nové Město",4 bedroom,114 m²,CZK 500,Partially furnished,1,No,No,No,No,No,No,No,01. 01. 1970,158,603,131,173,31,68,243,317,159,223,Excellent,"CZK 40,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,Overall,B,,,,,,
595695,"CZK 25,000",50.076482,14.459036,"Boleslavská, Prague - Vinohrady",2 bedroom with open-plan kitchen,103 m²,"CZK 3,000",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 01. 1970,75,380,155,238,138,282,462,353,658,214,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Middle floor,,B,,,,,,
563640,"CZK 12,500",50.0799478,14.458484,"Sudoměřská, Prague - Žižkov",Studio,25 m²,"CZK 1,100",Furnished,2,No,No,Yes,No,No,Yes,No,01. 05. 2022,279,550,222,342,12,466,458,283,611,200,Excellent,"CZK 25,000",,Personal,Brick building,,Standard materials and solutions,Other,Middle floor,Overall,,,,,,,
358923,"CZK 10,000",50.1194763,14.4982421,Prague - Prosek,Studio,30 m²,"CZK 3,500",Furnished,3,Yes,No,No,No,No,No,No,,26,556,131,181,70,111,403,544,"1,072",243,,"CZK 10,000",,Personal,Prefab concrete building,,,District heating,Middle floor,Overall,C,,,,,,
700037,"CZK 16,500",50.06615,14.43427,"Na Folimance, Prague - Vinohrady",1 bedroom with open-plan kitchen,63 m²,"CZK 4,216",Partially furnished,2,No,No,No,No,No,Yes,No,18. 02. 2022,299,493,296,627,224,427,282,335,241,381,Excellent,"CZK 35,000",,Personal,Brick building,,Standard materials and solutions,Other,Middle floor,Overall,G,,,,,,
107715,"CZK 12,000",50.1269242,14.4089477,"Krynická, Prague - Troja",1 bedroom,30 m²,,Unfurnished,12,No,No,No,No,No,Yes,No,leden,388,792,344,727,609,603,395,173,321,,,"CZK 12,000",,Cooperative,Prefab concrete building,,,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,300,442,115,421,2,720,478,325,960,178,Excellent,"CZK 50,000",,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,,,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,42 m²,"CZK 8,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,344,516,175,300,231,257,414,608,874,175,Good,"CZK 16,000",,Cooperative,Brick building,,Standard materials and solutions,,Middle floor,,G,,,,,,
708362,"CZK 11,400",50.02937,14.59657,"Oty Bubeníčka, Prague - Uhříněves",Studio,34 m²,"CZK 3,300",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,191,331,288,440,259,304,749,830,956,140,New build,"CZK 20,000",,Personal,Low-energy building,,,,,,B,Yes,,,,,
704541,"CZK 15,500",50.04714,14.42878,"Na Vrstvách, Prague - Podolí",1 bedroom with open-plan kitchen,45 m²,"CZK 2,460",Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,283,"1,079",242,722,92,776,298,402,822,277,Excellent,"CZK 30,000",,Personal,Brick building,,,,,,D,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",,Personal,Brick building,,,,,,G,,,,,,
368598,"CZK 21,900",50.07371,14.44602,"Chodská, Prague - Vinohrady",2 bedroom,85 m²,"CZK 2,900",Partially furnished,2,No,No,No,No,No,No,No,,285,298,243,651,208,556,477,272,379,166,,"CZK 24,800",,Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
709110,"CZK 12,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 2,139",Partially furnished,1,Yes,No,No,No,No,Yes,No,,137,407,"1,155",771,446,538,"1,265",988,380,,New build,"CZK 15,309","CZK 15,309

                                
                                
                
i",Personal,Other,,,,,,B,Yes,,,,,
709109,"CZK 12,900",50.06824,14.39848,"Astlova, Prague - Smíchov",Studio,22 m²,"CZK 1,500",Partially furnished,2,No,No,Yes,No,Yes,No,No,03. 03. 2022,230,104,97,469,73,191,324,536,661,319,Excellent,"CZK 25,000",,Personal,Brick building,,,,,,G,,,,,,
709106,"CZK 18,600",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,62 m²,"CZK 4,100",Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,367,619,"1,082",628,"1,294","1,097",890,112,,,Excellent,"CZK 25,000",,Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Middle floor,,G,,,,,,
641729,"CZK 12,500",50.098799,14.481534,"Novovysočanská, Prague - Libeň",Studio,27 m²,"CZK 2,559",Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,62,"1,492",591,"1,153",512,"1,255",701,694,828,422,New build,"CZK 15,059",,Personal,Low-energy building,1 to 10 years years,Standard materials and solutions,,Ground floor,,B,Yes,117 m²,,,,
709091,"CZK 16,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",1 bedroom with open-plan kitchen,49 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,No,No,No,07. 03. 2022,53,915,509,892,124,768,934,"1,058","1,195",526,New build,"CZK 32,000",,Personal,Brick building,,Premium materials and solutions,Central heating,,,D,,,,,,
