Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Renovation,Age,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
715862,"CZK 13,800",50.09118,14.34546,"Krásného, Prague - Veleslavín",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,4,No,No,Yes,No,No,No,No,01. 05. 2022,G,144,382,95,309,314,284,183,208,689,39,,,,,,,,,,,
24757,"CZK 7,500",50.0939141,14.5324196,Prague - Hloubětín,Studio,,28 m²,"CZK 3,000","CZK 10,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,Ihned,B,293,747,"1,083","1,062","1,356","1,185","1,300",688,557,,,Central heating,,,,,,,,,
645018,"CZK 15,000",50.086305,14.422709,"Kamzíková, Prague - Staré Město",1 bedroom,Excellent,25 m²,"CZK 5,000","CZK 20,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 06. 2021,G,328,441,85,176,39,224,174,429,297,437,,Other,Middle floor,,,,,,,,
715256,"CZK 16,000",50.09179,14.44168,"Sokolovská, Prague - Karlín",Studio,Excellent,18 m²,"CZK 2,500","CZK 18,500",Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,25. 04. 2022,G,170,423,142,168,13,109,427,891,261,225,,,,,,,,,,,
35209,"CZK 16,400",50.0709893,14.5034918,"Sečská 21, Prague - Strašnice",2 bedroom,,65 m²,"CZK 3,000","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,4,No,No,No,No,No,No,No,21. 05. 2018,,268,"1,308",227,"1,096",483,613,251,400,960,64,Standard materials and solutions,District heating,Top floor,Overall,30 to 50 years years,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,,164 m²,"CZK 3,000","CZK 31,000",Personal,Brick building,Furnished,4,No,No,No,No,No,No,No,01. 07. 2022,G,212,199,123,98,33,92,321,131,259,513,,Gas boiler,Attic,,,,,,,,
715849,"CZK 12,000",50.06067,14.43501,"Žateckých, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 630,"CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,26. 04. 2022,D,174,819,29,613,88,562,214,528,450,342,,,,,,,,,,,
665746,"CZK 26,000",50.10527,14.44355,"Argentinská, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 3,000",,Personal,Brick building,Furnished,7,No,Yes,Yes,No,Yes,Yes,No,01. 05. 2022,A,185,451,296,464,326,319,626,804,173,345,,,,,,Yes,,,,,
703675,"CZK 23,500",50.09054,14.42611,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 1,800","CZK 49,580",Personal,Brick building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 06. 2022,G,77,200,48,62,30,211,200,222,145,196,Premium materials and solutions,Central heating,Middle floor,Interior,,,,,,,
715582,"CZK 30,000",50.0848162,14.4690502,"Pitterova, Prague - Žižkov",Studio,,50 m²,"CZK 10,000",,,,Furnished,6,Yes,Yes,No,No,No,Yes,Yes,22. 05. 2022,,130,178,103,494,73,222,671,527,372,445,,,,,,,,,,,
715239,"CZK 18,000",50.0886644,14.484117,"Olgy Havlové, Prague - Žižkov",Studio,New build,38 m²,"CZK 1,500","CZK 54,000",Personal,Brick building,Partially furnished,7,Yes,No,Yes,No,Yes,Yes,No,20. 04. 2022,A,381,810,423,623,137,666,490,358,355,113,Premium materials and solutions,Central heating,Middle floor,,1 to 10 years years,,,,,,
715839,"CZK 15,000",50.0406073,14.4348978,"Hudečkova, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,46 m²,,"CZK 15,000",Personal,Prefab concrete building,Furnished,1,No,No,Yes,Yes,No,No,No,15. 05. 2022,G,181,741,120,386,116,610,939,235,501,102,,,,,,,,,,,
596203,"CZK 12,700",50.0144,14.58426,"Chorošová, Prague - Pitkovice",Studio,New build,37 m²,"CZK 2,900","CZK 15,000",Personal,Low-energy building,Partially furnished,1,Yes,Yes,Yes,No,No,Yes,No,01. 06. 2022,B,412,,,,,,,,,,Premium materials and solutions,Central heating,Ground floor,,1 to 10 years years,Yes,,41 m²,,,
715481,"CZK 35,175",50.0769346,14.4169603,"Na Zbořenci, Prague - Nové Město",2 bedroom,,65 m²,"CZK 11,725",,,,Furnished,3,No,No,No,No,No,Yes,No,02. 06. 2022,,168,319,99,227,101,409,227,243,632,429,,,,,,,,,,,
715833,"CZK 12,900",50.102466,14.562647,"Dobrovolného, Prague - Černý Most",Studio,Excellent,35 m²,"CZK 3,500","CZK 25,800",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 05. 2022,A,108,574,484,"1,489",859,639,584,239,806,325,,District heating,,,,,,,,,
81884,"CZK 14,000",50.070642,14.677549,"Rohožnická, Prague - Újezd nad Lesy",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,No,No,10. 07. 2022,,377,132,424,197,380,62,,,,,Standard materials and solutions,District heating,,Interior,1 to 10 years years,,,,,,
715236,"CZK 24,000",50.10014,14.40155,"Jilemnického, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 06. 2022,D,55,538,169,224,154,376,206,581,398,277,,,,,,,,,,,
715831,"CZK 23,000",50.04981,14.48307,"Střimelická, Prague - Záběhlice",3 bedroom,Excellent,68 m²,"CZK 3,400","CZK 46,000",Personal,Brick building,Unfurnished,6,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,C,88,583,115,563,197,"1,395",409,259,841,204,Standard materials and solutions,Central heating,Top floor,Bathroom unit,over 50 years years,,,,,,
698766,"CZK 16,500",50.07717,14.41919,"Karlovo náměstí, Prague - Nové Město",1 bedroom,Excellent,43 m²,"CZK 1,500","CZK 33,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,C,51,235,42,74,4,202,262,428,550,377,,,Ground floor,,,,,,,,
715826,"CZK 17,500",50.10089,14.349,"Nad Jenerálkou, Prague - Vokovice",1 bedroom with open-plan kitchen,Excellent,70 m²,CZK 1,"CZK 20,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,25. 04. 2022,C,378,"1,483",429,"1,310",445,714,615,554,414,288,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,,96,"1,112",343,721,186,792,491,465,675,180,Standard materials and solutions,,,Overall,1 to 10 years years,,,,,,
678488,"CZK 13,000",50.09024,14.34522,"Na Okraji, Prague - Veleslavín",2 bedroom,Good,53 m²,"CZK 4,000","CZK 13,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,01. 09. 2021,G,78,384,92,176,181,245,117,210,706,60,,,,,,,,,,,
706675,"CZK 12,990",50.10241638888,14.47648416666,"Sokolovská, Prague - Libeň",1 bedroom,Excellent,44 m²,"CZK 3,479","CZK 16,469",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,,B,130,222,63,270,198,305,184,230,208,532,,,,,,,"CZK 16,469

                                
                                
                
i",,,,
522467,"CZK 14,000",50.036731,14.3283986,Prague - Stodůlky,1 bedroom,,43 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,2,Yes,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,,437,"1,079",740,"1,116",412,"1,007",773,929,617,264,Premium materials and solutions,Geothermal heat pump,Middle floor,,,Yes,,,,,
704963,"CZK 15,500",50.06535,14.43616,"Závišova, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,000","CZK 20,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,G,88,289,320,423,244,526,254,238,213,191,,,,,,,,,,,
683216,"CZK 21,000",50.1038054,14.4320472,"Strojnická, Prague - Holešovice",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,900","CZK 40,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,06. 05. 2022,G,77,674,231,359,0,62,438,302,713,,,District heating,,,,,,,,,
589495,"CZK 15,000",50.058519,14.377489,"Peroutkova, Prague - Jinonice",1 bedroom,New build,31 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,C,268,604,268,"1,017",406,800,"1,195",497,"1,194",159,Standard materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,Yes,,,,,
714464,"CZK 15,000",50.04483,14.41961,"Gončarenkova, Prague - Braník",2 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,No,No,Yes,No,No,19. 04. 2022,G,168,416,"1,419",395,"1,154","1,289",936,845,,,,,,,,,,400 m²,,,
539134,"CZK 14,000",50.1127222,14.4733194,"Lindnerova, Prague - Libeň",1 bedroom with open-plan kitchen,,45 m²,CZK 600,"CZK 14,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,,220,"1,444",122,"1,017",191,577,311,"1,315",663,176,,Gas boiler,,,,,,,,,
705611,"CZK 15,000",50.07741,14.41775,"Na Zbořenci, Prague - Nové Město",1 bedroom,Excellent,45 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,G,86,394,74,147,32,369,241,311,550,497,,,,,,,,,,,
659654,"CZK 10,000",50.0754406,14.4923271,Prague - Strašnice,Studio,Excellent,32 m²,"CZK 2,230","CZK 13,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,G,235,115,149,272,125,269,246,414,721,295,,Electric boiler,,,,,,,,,
715687,"CZK 20,000",50.0441,14.33704,"Jeremiášova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 5,000","CZK 40,000",Personal,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,124,449,65,478,249,470,197,379,667,90,Premium materials and solutions,District heating,Middle floor,,10 to 30 years years,,,,,,
683556,"CZK 12,000",50.05945,14.43391,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,37 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,No,No,30. 04. 2022,G,323,"1,039",182,495,135,443,428,623,486,612,Standard materials and solutions,Other,,,over 50 years years,,,,,,
191761,"CZK 14,600",50.0842085,14.3727813,"Bělohorská, Prague - Břevnov",2 bedroom,Good,52 m²,CZK 700,"CZK 24,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,28. 04. 2022,,141,651,4,203,11,103,192,461,471,437,Standard materials and solutions,Electric boiler,Middle floor,Overall,,,,,,,
661478,"CZK 21,000",50.1393591,14.4272136,Prague - Čimice,1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,000","CZK 42,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,06. 06. 2022,C,350,407,294,327,389,775,525,"1,468",325,,Standard materials and solutions,Central heating,Middle floor,,1 to 10 years years,,,,,,
649871,"CZK 9,000",50.091464,14.473323,"Koněvova, Prague - Žižkov",Small studio,Excellent,28 m²,CZK 900,"CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,G,120,"1,178",93,151,131,99,217,440,250,313,Standard materials and solutions,Other,Middle floor,Overall,,,,,,,
715658,"CZK 9,000",50.00195,14.42693,"Urbánkova, Prague - Modřany",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 2,650","CZK 18,000",Personal,Prefab concrete building,Unfurnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,B,449,"1,133","1,379","1,200",502,"1,207",106,243,"1,180",305,,,,,,,,,,,
715212,"CZK 16,000",50.0699457,14.4570461,"Žitomírská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,60 m²,CZK 500,"CZK 32,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,20. 04. 2022,G,162,360,72,137,90,134,172,134,434,209,,,,,,,,,,,
473621,"CZK 33,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,,300,442,115,421,2,720,478,325,960,178,Premium materials and solutions,Gas boiler,Attic,Overall,1 to 10 years years,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,,C,277,349,465,"1,083",310,523,291,373,412,196,,,,,,,"CZK 11,922

                                
                                
                
i",,,,
715746,"CZK 23,100",50.0709,14.38315,"Plzeňská, Prague - Košíře",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 4,600","CZK 25,000",Personal,Other,Furnished,3,No,Yes,Yes,No,Yes,Yes,Yes,25. 04. 2022,C,236,757,217,"1,132",273,"1,240",131,522,"1,117",573,,,,,,,,,,,
698456,"CZK 11,000",50.05759,14.53231,"Štěrboholská, Prague - Hostivař",1 bedroom,Good,35 m²,"CZK 2,000","CZK 10,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,15. 01. 2022,G,218,515,327,"1,148","1,230","1,136",413,449,,,,,,,,,,,,,
563148,"CZK 9,800",50.0397083,14.4584435,"Budějovická, Prague - Krč",Studio,New build,19 m²,"CZK 1,771","CZK 19,600",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,B,245,"1,205",382,928,252,528,887,"1,030","1,163",582,,,,,,Yes,,,,,
715735,"CZK 25,000",49.99902,14.41595,"Dolnocholupická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,68 m²,"CZK 5,230","CZK 50,000",Personal,Brick building,Furnished,5,No,Yes,Yes,No,Yes,Yes,Yes,01. 05. 2022,C,75,874,923,969,679,976,965,942,847,327,,,,,,,,,,,
715170,"CZK 16,000",50.00325,14.39601,"K Sádkám, Prague - Velká Chuchle",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,C,539,"1,244","1,144","1,202","1,249","1,300","1,079",,,,,,,,,,,,,,
680782,"CZK 10,000",50.08588,14.37037,"Nad Kajetánkou, Prague - Břevnov",Studio,Excellent,40 m²,"CZK 1,600","CZK 15,000",Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,23. 08. 2021,G,187,746,406,601,143,440,468,285,745,626,,District heating,Middle floor,Overall,,,,50 m²,,,
715371,"CZK 19,000",50.0317701,14.447565,"Višňová, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 4,000","CZK 19,000",Personal,Prefab concrete building,Furnished,3,Yes,Yes,Yes,No,No,No,Yes,01. 06. 2022,B,69,406,395,817,928,"1,323",905,726,,,Premium materials and solutions,Central heating,Top floor,,1 to 10 years years,Yes,,,,,
715731,"CZK 11,800",50.01441,14.44614,"Pšenčíkova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 15,800",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,B,377,879,377,636,518,590,372,596,115,,,,,,,,,,,,
439122,"CZK 21,000",50.0780926,14.4961297,Prague - Strašnice,3 bedroom,Excellent,71 m²,"CZK 6,500","CZK 63,000",Personal,Prefab concrete building,Partially furnished,,Yes,No,No,No,No,Yes,No,,,257,447,215,535,448,488,665,427,"1,129",57,,District heating,Raised ground floor,Overall,,,,,,,
621246,"CZK 16,000",50.117855,14.475694,"Na Sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 20,000",,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,C,174,"1,483",516,506,775,847,"1,055","1,259",572,,Premium materials and solutions,Electric boiler,,Overall,1 to 10 years years,,,200 m²,,,
715724,"CZK 17,500",50.06505,14.55267,"Františka Jansy, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 3,500","CZK 35,000",Cooperative,Brick building,Partially furnished,4,No,No,No,Yes,No,Yes,No,25. 04. 2022,A,178,872,476,395,647,"1,173",837,72,,,,,,,,,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,Good,54 m²,"CZK 4,500","CZK 16,500",Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,01. 06. 2022,G,248,911,152,941,485,"1,055",269,586,238,,,,,,,,,,,,
500192,"CZK 12,000",50.056036,14.505237,"Jabloňová, Prague - Záběhlice",Studio,,25 m²,"CZK 1,900","CZK 25,000",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,18. 05. 2022,C,191,467,454,725,179,741,648,500,937,363,,District heating,Middle floor,Overall,,,,,,,
519806,"CZK 15,500",50.1184842,14.3885308,Prague - Dejvice,1 bedroom with open-plan kitchen,,55 m²,"CZK 3,500","CZK 15,500",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,,355,"1,031",912,988,796,852,,,,,,Gas boiler,,,,,,,,,
586444,"CZK 13,000",50.065122,14.360649,"V Cibulkách, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 3,500","CZK 16,500",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 05. 2022,B,123,"1,431",908,"1,113",280,"1,005",811,395,304,400,,Other,,,,,,,,,
715714,"CZK 16,200",50.06133,14.39786,"Radlická, Prague - Smíchov",2 bedroom,Excellent,47 m²,CZK 650,"CZK 16,200",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,25. 04. 2022,G,32,953,43,803,4,498,416,516,623,501,,,,,,,,,,,
715713,"CZK 12,000",50.06851,14.43809,"Perucká, Prague - Vinohrady",Studio,New build,25 m²,"CZK 3,000","CZK 24,000",Personal,Brick building,Partially furnished,3,No,Yes,No,No,No,No,No,30. 04. 2022,G,543,662,441,769,469,743,529,451,635,750,Standard materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,,,,,,
715567,"CZK 30,000",50.08245,14.41407,"Divadelní, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,82 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,23. 04. 2022,D,262,940,205,293,96,141,487,443,399,363,Premium materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
715136,"CZK 17,000",50.10576,14.47402,"Světova, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 4,000","CZK 21,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,22. 04. 2022,G,108,659,106,144,91,160,270,445,414,316,,,,,,,,,,,
418600,"CZK 13,000",50.1263568,14.4202859,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,,38 m²,"CZK 3,000","CZK 15,000",Personal,Prefab concrete building,Partially furnished,9,No,No,No,No,No,Yes,No,01. 07. 2022,,226,259,273,329,123,274,781,971,"1,249",401,Standard materials and solutions,Central heating,Middle floor,,10 to 30 years years,,,,,,
713833,"CZK 22,000",50.01114,14.40825,"Karasova, Prague - Modřany",3 bedroom,Good,77 m²,"CZK 7,000","CZK 66,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,Yes,19. 04. 2022,G,165,"1,132",902,"1,034",420,952,626,"1,073",604,,Standard materials and solutions,Gas boiler,Middle floor,Interior,over 50 years years,,,800 m²,,,
715133,"CZK 18,800",50.06,14.45019,"Jivenská, Prague - Michle",3 bedroom,Excellent,78 m²,"CZK 4,400","CZK 37,600",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,22. 04. 2022,C,74,829,15,235,86,731,263,318,743,273,Standard materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,,
683534,"CZK 10,000",49.98923,14.36024,"Na Říháku, Prague - Radotín",1 bedroom,Excellent,34 m²,"CZK 1,000","CZK 10,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,12. 09. 2021,B,194,952,675,770,333,707,662,571,316,768,,,,,,,,,,,
714366,"CZK 13,000",50.1290825,14.4317262,"Čimická, Prague - Bohnice",1 bedroom with open-plan kitchen,Good,36 m²,"CZK 3,800","CZK 25,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,24. 04. 2022,D,153,285,293,"1,102",335,853,354,134,304,184,,District heating,Middle floor,Overall,,,,,,,
715699,"CZK 17,000",50.1240484,14.4385896,"K Sadu, Prague - Troja",3 bedroom,Excellent,74 m²,"CZK 6,500","CZK 25,000",Personal,Prefab concrete building,Furnished,7,No,No,No,Yes,No,Yes,No,01. 05. 2022,G,429,"1,285",143,"1,044",445,395,531,317,210,305,Standard materials and solutions,District heating,Top floor,Overall,,,,,,,
715694,"CZK 17,500",50.13303,14.42247,"Hlivická, Prague - Bohnice",2 bedroom,Excellent,52 m²,"CZK 4,862","CZK 35,000",Personal,Prefab concrete building,Partially furnished,16,No,Yes,Yes,No,No,Yes,No,01. 05. 2022,G,297,"1,101",173,"1,048",765,246,140,978,"1,220",40,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 5,720","CZK 22,720",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,03. 01. 2022,G,344,729,279,694,682,249,662,777,922,508,Standard materials and solutions,,Middle floor,Interior,1 to 10 years years,,,3 m²,,,
715677,"CZK 10,500",50.0349825,14.5274258,"Kryštofova, Prague - Háje",1 bedroom,Excellent,36 m²,"CZK 3,500","CZK 14,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,Yes,No,Yes,No,24. 04. 2022,C,152,750,437,444,292,229,353,266,388,327,,,,,,,,,,,
371956,"CZK 11,490",50.0583938,14.2812233,"Milotická, Prague - Zličín",Studio,,32 m²,"CZK 1,339","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,C,406,848,920,850,900,974,321,"1,196",98,,,,,,,,,,,,
715673,"CZK 14,500",50.0561373,14.4358754,"Sevřená, Prague - Nusle",2 bedroom,Excellent,58 m²,"CZK 2,500","CZK 17,000",Personal,Brick building,Furnished,2,Yes,No,No,Yes,No,Yes,No,24. 04. 2022,G,112,"1,140",117,244,78,96,694,163,227,204,,,,,,,,,,,
570590,"CZK 15,000",50.0353343,14.3859513,"Chlupáčova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 4,000","CZK 14,998",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 05. 2022,B,158,"1,100",500,"1,007",339,"1,065","1,232","1,218","1,143",364,,,,,,Yes,,,,,
714150,"CZK 22,000",50.1092756,14.4491917,"U Pergamenky, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500","CZK 50,000",Personal,Brick building,Furnished,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,19. 04. 2022,A,268,744,225,595,299,395,184,"1,058",526,289,,District heating,Top floor,,,Yes,,,,,
597290,"CZK 17,000",50.00415,14.41197,"Ke Zvonici, Prague - Modřany",2 bedroom,Excellent,56 m²,"CZK 2,200","CZK 34,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,03. 03. 2020,G,340,525,594,619,550,345,502,418,"1,118",97,,Gas boiler,Middle floor,Interior,,,,350 m²,,,
