Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,Front garden,Renovation,Age,Administration fee,New building,Developer name,Project name,Kód jednotky
529237,"CZK 15,500",50.0077566,14.4193998,"Pejevové, Prague - Modřany",3 bedroom,Excellent,69 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,1,No,Yes,Yes,No,No,Yes,No,08. 12. 2021,,433,483,264,307,344,300,322,978,993,451,Standard materials and solutions,District heating,,,Overall,,,,,,
699628,"CZK 10,000",50.0318202,14.3932341,"Lumiérů, Prague - Hlubočepy",1 bedroom,Excellent,37 m²,"CZK 5,400","CZK 15,000",Cooperative,Brick building,Furnished,2,No,No,No,No,Yes,No,No,01. 02. 2022,G,90,"1,440",755,"1,348",208,"1,406",101,,,,,District heating,,,,,,,,,
699258,"CZK 12,500",50.0628447,14.4477943,"U Křížku, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,800","CZK 20,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,13. 01. 2022,G,250,790,290,506,266,541,691,577,848,634,,,,,,,,,,,
699953,"CZK 13,500",50.05513,14.4865,"Záběhlická, Prague - Záběhlice",1 bedroom with open-plan kitchen,Good,64 m²,"CZK 3,000","CZK 27,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,24. 01. 2022,C,172,"1,305",153,"1,274",325,778,735,"1,091",229,365,,,,,,,,,,,
553305,"CZK 15,000",50.068802,14.4651121,Prague - Vršovice,Studio,New build,43 m²,"CZK 2,650","CZK 19,000",Personal,Low-energy building,Furnished,2,No,Yes,No,No,No,No,No,25. 03. 2022,B,124,442,376,118,356,695,178,473,593,506,Premium materials and solutions,District heating,Middle floor,100 m²,,1 to 10 years years,,Yes,,,
223862,"CZK 10,990",50.0586145,14.2829816,"Tulešická, Prague - Zličín",Studio,New build,27 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,Yes,No,24. 01. 2022,,344,843,834,763,800,888,234,"1,110",109,,,District heating,Ground floor,25 m²,,1 to 10 years years,,,,,
620672,"CZK 16,000",50.065369,14.5102,"Královická, Prague - Strašnice",2 bedroom,Excellent,70 m²,"CZK 3,500","CZK 24,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,G,435,432,"1,197",231,423,321,360,597,289,,Premium materials and solutions,District heating,,,,,,,,,
699917,"CZK 14,800",50.10681,14.44864,"Poupětova, Prague - Holešovice",1 bedroom,Excellent,42 m²,"CZK 1,200","CZK 16,000",Personal,Brick building,Unfurnished,6,No,Yes,No,No,No,No,No,18. 01. 2022,D,235,487,69,299,155,303,302,761,400,361,,,,,,,,,,,
688565,"CZK 21,000",50.0862173,14.5035851,"Prorektorská, Prague - Malešice",2 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,No,01. 12. 2021,G,239,690,719,790,437,895,654,461,726,404,,,,,,,,,,,
257664,"CZK 9,500",50.0898148,14.3427368,Prague - Veleslavín,Small studio,,21 m²,"CZK 2,500","CZK 15,000",Cooperative,Brick building,Partially furnished,,No,No,No,No,No,No,No,18. 01. 2022,,144,538,103,201,182,257,210,74,869,201,,District heating,Ground floor,,,,,,,,
699885,"CZK 18,500",50.06634,14.42854,"Sekaninova, Prague - Nusle",2 bedroom,Excellent,53 m²,"CZK 3,000","CZK 37,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,G,273,888,203,554,315,325,609,642,279,176,,,,,,,,,,,
699212,"CZK 21,000",50.04336,14.39668,"Na Žvahově, Prague - Hlubočepy",3 bedroom,Excellent,84 m²,"CZK 3,500","CZK 30,000",Cooperative,Brick building,Partially furnished,1,No,Yes,No,Yes,Yes,No,Yes,01. 02. 2022,G,359,612,660,926,713,818,674,,,,Standard materials and solutions,Gas boiler,Middle floor,,Exterior,30 to 50 years years,,,,,
699209,"CZK 17,000",50.0702,14.67902,"Žiželická, Prague - Újezd nad Lesy",2 bedroom with open-plan kitchen,Excellent,63 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,B,435,206,494,205,389,49,,,,,,,,,,,,,,,
699204,"CZK 16,000",50.00954,14.45242,"Pavlíkova, Prague - Kamýk",3 bedroom,Good,74 m²,"CZK 3,000","CZK 32,000",Cooperative,Prefab concrete building,Unfurnished,8,No,No,No,No,No,Yes,No,12. 01. 2022,C,262,925,177,515,"1,096",510,"1,187",555,98,,,,,,,,,,,,
699852,"CZK 15,500",50.10361,14.50819,"Kabešova, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,900","CZK 31,000",Personal,Brick building,Furnished,1,No,No,No,Yes,No,Yes,No,01. 03. 2022,A,522,210,"1,300",794,"1,124","1,437","1,160",230,,,,,,,,,,,,,
699854,"CZK 9,500",50.09229,14.48014,"Koněvova, Prague - Žižkov",Studio,Excellent,44 m²,CZK 800,"CZK 9,500",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,No,No,01. 02. 2022,G,94,825,43,388,14,447,314,269,382,310,,,,,,,,,,,
696356,"CZK 22,000",50.07975,14.41832,"Opatovická, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,65 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,G,230,595,135,286,20,310,120,331,190,615,,,,,,,,,,,
699847,"CZK 12,000",50.14184,14.57585,"Českodubská, Prague - Vinoř",1 bedroom with open-plan kitchen,Excellent,38 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,G,223,406,986,338,969,865,565,533,192,,,,,,,,,,,,
699845,"CZK 19,990",50.08036,14.45009,"Fibichova, Prague - Žižkov",2 bedroom,Excellent,85 m²,CZK 600,"CZK 20,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 02. 2022,G,410,370,240,424,83,339,343,383,698,317,,,,,,,,,,,
699843,"CZK 14,500",50.12898,14.47246,"Taussigova, Prague - Kobylisy",2 bedroom with open-plan kitchen,Good,64 m²,"CZK 4,500","CZK 20,000",Personal,Prefab concrete building,Furnished,6,No,No,No,Yes,No,Yes,No,17. 01. 2022,D,371,240,195,370,308,284,255,565,"1,310",281,Standard materials and solutions,Central heating,,,,10 to 30 years years,,,,,
351462,"CZK 13,600",50.1086158,14.4850226,"Kovanecká, Prague - Libeň",1 bedroom,Excellent,35 m²,"CZK 3,400","CZK 25,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,21. 01. 2022,,419,570,349,613,248,774,389,453,290,469,Standard materials and solutions,District heating,Middle floor,,,10 to 30 years years,,,,,
538613,"CZK 10,800",50.0456068,14.4379265,Prague - Krč,1 bedroom,,28 m²,"CZK 2,700","CZK 14,000",Cooperative,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,01. 02. 2022,,127,592,266,696,381,724,161,267,231,110,Standard materials and solutions,Central heating,Middle floor,,Exterior,,,,,,
526598,"CZK 9,000",50.1039246,14.5656797,"Generála Janouška, Prague - Černý Most",Studio,,25 m²,"CZK 2,000","CZK 11,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,No,No,01. 01. 1970,,219,678,213,"1,213",860,597,379,72,"1,076",235,,,,,,,,,,,
699019,"CZK 12,500",50.0541789,14.510672,"Jasmínová, Prague - Záběhlice",1 bedroom,Excellent,35 m²,"CZK 3,000","CZK 12,500",Cooperative,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,C,256,600,550,641,487,595,699,832,989,223,,,,,,,,,,,
656209,"CZK 15,000",50.02218,14.45055,"Sulická, Prague - Lhotka",3 bedroom,Excellent,54 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,,153,449,421,"1,379",271,445,492,782,699,324,Standard materials and solutions,District heating,Middle floor,,Overall,,,,,,
490462,"CZK 15,000",50.1057853,14.4544575,"U Uranie, Prague - Holešovice",2 bedroom,,56 m²,"CZK 3,000","CZK 40,000",Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,,,158,633,144,445,126,399,526,898,318,266,,,,,,,,,,,
518593,"CZK 13,000",50.1112905,14.5010464,"Zbuzkova, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,000","CZK 32,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,15. 05. 2018,,163,332,243,119,29,254,389,701,241,39,Standard materials and solutions,District heating,Attic,,Overall,,,,,,
