Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Age,Design,Heating,Total number of floors,Renovation,Administration fee,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
706206,"CZK 16,170",50.0699993,14.3820262,"Hlaváčkova, Prague - Košíře",Studio,35 m²,"CZK 5,390",Furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,202,523,119,828,248,936,219,756,"1,073",529,,,,,,,,,,,,,,,,,
706205,"CZK 30,113",50.0626569,14.3913498,"Xaveriova, Prague - Smíchov",4 bedroom,102 m²,"CZK 10,037",Furnished,2,Yes,No,No,No,No,No,No,17. 02. 2022,188,955,416,742,203,"1,118",820,240,504,294,,,,,,,,,,,,,,,,,
706200,"CZK 19,238",50.0717643,14.4385436,"Americká, Prague - Vinohrady",Studio,27 m²,"CZK 6,412",Furnished,4,No,No,No,No,No,Yes,No,20. 02. 2022,272,322,70,607,60,509,83,250,792,565,,,,,,,,,,,,,,,,,
706194,"CZK 18,720",50.0713305,14.4638794,"Na Míčánkách, Prague - Vršovice",1 bedroom with open-plan kitchen,49 m²,"CZK 6,240",Furnished,2,No,No,No,No,No,Yes,No,17. 02. 2022,84,743,87,659,277,595,408,307,678,198,,,,,,,,,,,,,,,,,
706193,"CZK 12,188",50.0818597,14.4470199,"Kubelíkova, Prague - Žižkov",Studio,29 m²,"CZK 4,062",Furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,545,394,28,488,19,62,291,302,621,394,,,,,,,,,,,,,,,,,
706192,"CZK 17,925",50.0860727,14.431655,"Senovážné náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,81 m²,"CZK 5,975",Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,162,346,220,126,95,114,272,559,345,339,,,,,,,,,,,,,,,,,
706190,"CZK 18,000",50.101287,14.4274794,"Veletržní, Prague - Holešovice",1 bedroom,,"CZK 6,000",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,159,212,112,187,64,141,210,116,549,,,,,,,,,,,,,,,,,,
706189,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,35 m²,"CZK 6,309",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,234,341,228,706,128,428,324,536,546,328,,,,,,,,,,,,,,,,,
706188,"CZK 29,250",50.0830689,14.4668702,"Olšanská d, Prague - Žižkov",1 bedroom with open-plan kitchen,85 m²,"CZK 9,750",Furnished,4,No,Yes,No,No,No,Yes,Yes,02. 03. 2022,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,,,,,,,
706187,"CZK 13,425",50.1002217,14.4370969,"Bubenská, Prague - Holešovice",Studio,30 m²,"CZK 4,475",Furnished,7,No,Yes,No,No,No,Yes,No,17. 02. 2022,57,"1,134",128,342,249,255,241,"1,276",671,837,,,,,,,,,,,,,,,,,
706186,"CZK 17,456",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,35 m²,"CZK 5,819",Furnished,3,No,No,No,No,No,Yes,No,17. 02. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,,
706185,"CZK 60,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 20,000",Furnished,4,No,No,No,No,No,Yes,Yes,17. 02. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
706182,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,30 m²,"CZK 8,693",Furnished,5,No,No,No,No,No,Yes,Yes,17. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,,
706181,"CZK 15,750",50.0606339,14.4505709,"K Podjezdu, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 5,250",Furnished,2,No,No,No,No,No,Yes,No,03. 04. 2022,78,912,99,319,139,735,347,274,826,357,,,,,,,,,,,,,,,,,
706180,"CZK 24,900",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,68 m²,"CZK 8,300",Furnished,2,No,No,No,No,No,Yes,No,02. 03. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,,
706179,"CZK 17,243",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,30 m²,"CZK 5,747",Furnished,3,No,No,No,No,No,Yes,Yes,17. 02. 2022,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,,,,,,,
706178,"CZK 18,000",50.0830689,14.4668702,"Olšanská, Prague - Žižkov",1 bedroom,42 m²,"CZK 6,000",Furnished,2,No,No,No,No,No,Yes,Yes,01. 04. 2022,213,228,353,747,332,258,643,491,336,409,,,,,,,,,,,,,,,,,
706177,"CZK 45,000",50.082182161145,14.415757035582,"Karoliny Světlé, Prague - Staré Město",2 bedroom,72 m²,"CZK 15,000",Furnished,3,No,No,No,No,No,Yes,No,17. 02. 2022,186,811,109,132,85,110,274,275,231,398,,,,,,,,,,,,,,,,,
706175,"CZK 23,250",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 7,750",Furnished,2,No,No,No,No,No,Yes,No,21. 03. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,,
706174,"CZK 15,300",50.0236328,14.420109,"Na Výspě, Prague - Hodkovičky",1 bedroom,50 m²,"CZK 5,100",Furnished,1,No,No,No,No,No,No,No,15. 03. 2022,205,"1,125",579,"1,118",554,629,856,827,"1,391",591,,,,,,,,,,,,,,,,,
706173,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,30 m²,"CZK 6,142",Furnished,3,No,No,No,No,No,No,Yes,24. 02. 2022,99,368,492,556,426,352,496,585,430,491,,,,,,,,,,,,,,,,,
706172,"CZK 20,175",50.0564738,14.5142373,"Švehlova, Prague - Záběhlice",1 bedroom with open-plan kitchen,65 m²,"CZK 6,725",Furnished,4,No,Yes,No,No,No,Yes,Yes,08. 03. 2022,88,519,253,482,504,524,542,798,830,228,,,,,,,,,,,,,,,,,
706171,"CZK 18,600",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",Studio,29 m²,"CZK 6,200",Furnished,5,No,Yes,No,No,No,Yes,No,03. 03. 2022,472,536,115,535,55,394,404,513,675,431,,,,,,,,,,,,,,,,,
706168,"CZK 24,000",50.1148427,14.4750191,"V Zahradách, Prague - Libeň",1 bedroom with open-plan kitchen,67 m²,"CZK 8,000",Furnished,2,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,188,"1,403",485,"1,260",182,737,559,"1,425",906,405,,,,,,,,,,,,,,,,,
706167,"CZK 22,500",50.0633339,14.4440155,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,56 m²,"CZK 7,500",Furnished,5,No,No,No,No,No,Yes,No,17. 02. 2022,243,541,100,272,177,315,457,820,635,594,,,,,,,,,,,,,,,,,
706166,"CZK 45,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 15,000",Furnished,4,No,No,No,No,No,Yes,Yes,20. 02. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,,
706164,"CZK 15,600",50.086972,14.4554985,"Rokycanova, Prague - Žižkov",1 bedroom with open-plan kitchen,40 m²,"CZK 5,200",Furnished,2,Yes,No,No,No,No,Yes,No,21. 02. 2022,90,96,45,567,44,161,206,255,106,371,,,,,,,,,,,,,,,,,
706163,"CZK 17,567",50.0388338,14.3231874,"Kakosova, Prague - Řeporyje",1 bedroom with open-plan kitchen,60 m²,"CZK 5,855",Furnished,4,No,Yes,No,No,No,Yes,Yes,03. 03. 2022,188,"1,187",832,"1,111",550,983,731,"1,127",688,53,,,,,,,,,,,,,,,,,
641544,"CZK 12,500",50.104841,14.488342,"Kurta Konráda, Prague - Libeň",Studio,42 m²,"CZK 2,000",Furnished,4,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,195,105,145,78,192,251,362,575,206,16,New build,,Personal,Brick building,B,,,District heating,,,,,,,,,
694634,"CZK 12,990",50.08934972222,14.46700694444,"Zelenky-Hajského, Prague - Žižkov",1 bedroom,41 m²,"CZK 2,399",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,,102,791,10,132,114,160,463,487,433,200,Excellent,"CZK 15,389",Cooperative,Brick building,G,,,,,,"CZK 15,389

                                
                                
                
i",,,,,,
693921,"CZK 9,990",50.10177138888,14.56268694444,"Mrázkova, Prague - Černý Most",Studio,27 m²,"CZK 2,818",,3,No,No,No,No,No,Yes,No,,208,685,583,970,750,695,338,783,217,,New build,"CZK 12,808",Personal,Brick building,B,,,,,,"CZK 12,808

                                
                                
                
i",Yes,,,,,
693947,"CZK 10,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,34 m²,"CZK 3,721",Unfurnished,2,No,No,Yes,No,No,Yes,No,,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,Excellent,"CZK 14,711",Personal,Brick building,D,,,,,,"CZK 14,711

                                
                                
                
i",,,,,,
693949,"CZK 12,990",50.10847194444,14.50895277777,"U vysočanského pivovaru, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,728",Partially furnished,6,No,No,Yes,No,No,No,No,,312,782,436,584,412,741,485,305,808,688,Excellent,"CZK 16,718",Personal,Brick building,G,,,,,,"CZK 16,718

                                
                                
                
i",,,,,,
459187,"CZK 17,000",50.0199331,14.4536045,"V Štíhlách, Prague - Krč",1 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Furnished,10,Yes,No,Yes,No,Yes,No,No,,137,250,134,"1,494",348,238,910,962,844,544,New build,,Personal,Other,B,1 to 10 years years,,,Middle floor,,,,,,,,
705889,"CZK 14,000",50.01378,14.45408,"Mirotická, Prague - Lhotka",2 bedroom,60 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 02. 2022,113,818,637,271,"1,156","1,051","1,142","1,095",571,,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
685806,"CZK 13,000",50.10277,14.58471,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,45 m²,"CZK 4,259",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,498,807,489,742,738,"1,048","1,452",881,438,,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,District heating,Middle floor,Overall,,,,,,,
705550,"CZK 14,000",50.04395,14.32171,"Neustupného, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,7,No,No,Yes,No,No,Yes,No,01. 04. 2022,367,823,328,299,630,362,170,422,427,270,Good,"CZK 28,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
177743,"CZK 14,500",50.1110331231,14.4889452368,"Podvinný mlýn, Prague - Libeň",Studio,55 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,No,Yes,Yes,01. 07. 2020,572,936,718,782,252,650,624,730,449,360,Excellent,"CZK 15,800",Personal,Brick building,,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
705545,"CZK 22,500",50.03169,14.48471,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,95 m²,"CZK 5,000",Unfurnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,283,540,30,653,288,408,248,758,313,91,Excellent,"CZK 27,500",Personal,Prefab concrete building,G,,Premium materials and solutions,District heating,,Overall,,,,,,,
407331,"CZK 14,000",50.0367847,14.3970151,"Švábova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,50 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 04. 2022,292,"1,226",980,"1,291","1,116","1,028",686,,,,Excellent,"CZK 16,000",Personal,Brick building,C,,,Gas boiler,Raised ground floor,,,,50 m²,,,,
529255,"CZK 18,000",50.0629126,14.3665609,Prague - Košíře,Studio,45 m²,"CZK 2,500",Furnished,1,No,Yes,Yes,No,No,No,No,01. 03. 2022,89,"1,226","1,013","1,187",751,"1,269",209,537,751,187,Excellent,"CZK 36,000",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,Gas boiler,Ground floor,Overall,,,81 m²,,,,
613055,"CZK 23,000",50.0884568,14.4176069,"Žatecká, Prague - Josefov",2 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Furnished,1,Yes,No,No,No,No,Yes,No,28. 03. 2022,30,57,35,130,20,437,236,626,208,409,Excellent,"CZK 20,000",Personal,Brick building,C,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Overall,,,,,,,
705541,"CZK 10,500",50.07697,14.46556,"Slezská, Prague - Vinohrady",1 bedroom,53 m²,"CZK 4,600",Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,147,327,188,434,176,401,101,719,145,122,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
488785,"CZK 17,900",50.0678137,14.3904656,"U Mrázovky, Prague - Smíchov",2 bedroom,70 m²,"CZK 2,100",,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,158,782,486,981,527,869,751,916,333,600,Good,"CZK 30,000",Personal,Brick building,,,,Central heating,,,,,,,,,
631005,"CZK 23,000",50.065192,14.425791,"Jaromírova, Prague - Nusle",3 bedroom,100 m²,"CZK 6,000",Furnished,2,No,No,No,No,No,Yes,No,28. 03. 2022,22,"1,004",47,331,96,291,667,566,384,318,Excellent,"CZK 18,000",Personal,Brick building,C,1 to 10 years years,Standard materials and solutions,Electric boiler,Middle floor,Overall,,,,,,,
648810,"CZK 17,500",50.073982,14.492003,"Věšínova, Prague - Strašnice",1 bedroom with open-plan kitchen,64 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,201,298,148,88,223,102,193,508,542,260,Excellent,"CZK 17,500",Personal,Brick building,G,,,District heating,Top floor,Interior,,,,,,,
557807,"CZK 13,500",50.0432966,14.4553842,"Počátecká, Prague - Michle",1 bedroom with open-plan kitchen,53 m²,"CZK 1,000",Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,152,801,540,456,154,214,258,625,712,134,,"CZK 14,500",Personal,Brick building,,1 to 10 years years,Standard materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
510979,"CZK 15,000",50.1070678,14.4751028,"U Libeňského pivovaru, Prague - Libeň",1 bedroom with open-plan kitchen,57 m²,"CZK 2,000",Furnished,2,No,No,Yes,No,No,Yes,No,01. 03. 2022,307,621,98,346,109,363,285,443,436,177,Excellent,"CZK 15,000",Personal,Brick building,,,,Gas boiler,Middle floor,Overall,,,,,,,
548310,"CZK 15,100",50.0884157,14.4643962,"Žerotínova, Prague - Žižkov",1 bedroom,46 m²,"CZK 1,500",Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,243,665,254,239,166,379,602,597,543,388,Excellent,"CZK 30,000",Personal,Brick building,,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,,,
706120,"CZK 40,000",50.09478,14.45848,"Petra Slezáka, Prague - Karlín",4 bedroom,160 m²,"CZK 1,000",Partially furnished,3,Yes,No,No,No,No,No,No,14. 02. 2022,158,862,99,563,102,426,255,"1,038",476,175,Excellent,"CZK 80,000",Personal,Brick building,G,,,,,,,,,,,,
700500,"CZK 15,000",50.0844739,14.5623533,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,50 m²,"CZK 4,500",Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 04. 2022,463,494,600,326,,,,,,,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
485055,"CZK 12,000",50.0779528,14.5026837,"Malínská, Prague - Strašnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,01. 04. 2022,128,569,279,513,143,441,548,496,"1,318",447,,"CZK 15,500",Personal,Brick building,,,,,,,,,,,,,
706114,"CZK 14,000",50.06761,14.46392,"Turkmenská, Prague - Vršovice",2 bedroom,57 m²,"CZK 2,500",Partially furnished,7,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,161,534,174,484,155,715,595,109,309,575,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
694414,"CZK 15,000",50.1049402,14.448922,"U Průhonu, Prague - Holešovice",2 bedroom,54 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,18. 01. 2022,81,271,148,37,100,87,487,546,273,384,Excellent,"CZK 10,000",Cooperative,Brick building,C,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,Interior,,,,,,,
7347,"CZK 9,000",50.043883,14.478443,"Roztylské sady, Prague - Záběhlice",1 bedroom with open-plan kitchen,48 m²,"CZK 3,000",Furnished,3,Yes,Yes,No,Yes,Yes,No,Yes,01. 03. 2022,82,732,435,409,241,366,336,422,291,,Excellent,"CZK 12,000",Personal,Brick building,B,over 50 years years,Standard materials and solutions,Gas boiler,Top floor,Interior,,,100 m²,,,,
706112,"CZK 12,000",50.11986,14.49196,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,7,No,No,No,Yes,No,Yes,No,01. 03. 2022,335,770,225,645,533,337,75,309,674,167,Good,"CZK 16,000",Personal,Prefab concrete building,G,,,,,,,,,,,,
695439,"CZK 13,000",50.01627,14.62809,"Bazalková, Prague - Kolovraty",Studio,44 m²,"CZK 2,749",Furnished,1,Yes,No,Yes,No,Yes,No,No,10. 12. 2021,444,505,930,863,607,901,526,"1,071",157,,New build,"CZK 26,000",Personal,Brick building,G,,,,,,,,,,,,
705330,"CZK 14,500",50.1335941,14.5110567,"Chlebovická, Prague - Letňany",1 bedroom with open-plan kitchen,58 m²,"CZK 3,200",Partially furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 03. 2022,134,745,440,328,453,456,317,420,285,45,Excellent,,Personal,Brick building,D,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,,,Yes,,,,,
706110,"CZK 16,500",50.0654448,14.443234,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 4,500",Furnished,4,No,No,Yes,No,Yes,Yes,No,19. 02. 2022,201,371,235,277,285,265,575,674,652,619,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,,
512687,"CZK 14,000",50.0479965,14.437225,"Bartákova, Prague - Krč",2 bedroom with open-plan kitchen,56 m²,"CZK 3,900",Partially furnished,8,No,No,Yes,Yes,No,Yes,No,01. 03. 2022,206,447,203,435,158,438,339,479,190,204,Excellent,"CZK 25,000",Personal,Prefab concrete building,C,,Standard materials and solutions,District heating,Top floor,Overall,,,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 45,000",Personal,Low-energy building,B,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
697214,"CZK 13,500",50.06194,14.43608,"Petra Rezka, Prague - Nusle",1 bedroom,49 m²,"CZK 2,500",Unfurnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,167,614,151,528,121,457,121,445,399,278,Excellent,"CZK 32,000",Personal,Other,G,,,,,,,,,,,,
706105,"CZK 12,000",49.98899,14.41387,"Na Komořsku, Prague - Komořany",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,12. 02. 2022,309,360,375,"1,397",574,,,,,,Good,"CZK 36,000",Personal,Prefab concrete building,G,30 to 50 years years,Standard materials and solutions,Central heating,Ground floor,,,,,,,,
695844,"CZK 25,500",50.06294,14.44052,"Táborská, Prague - Nusle",3 bedroom,102 m²,"CZK 5,000",Partially furnished,4,Yes,Yes,No,No,No,Yes,No,01. 02. 2022,38,363,17,179,39,63,96,513,295,234,New build,"CZK 30,500",Personal,Brick building,G,1 to 10 years years,Standard materials and solutions,Central heating,Top floor,,,,,,,,
706103,"CZK 14,900",50.09088,14.49593,"Pod Lipami, Prague - Žižkov",2 bedroom,50 m²,"CZK 4,500",Partially furnished,2,No,No,Yes,No,No,No,No,14. 02. 2022,266,458,164,761,114,412,876,164,708,168,Excellent,"CZK 30,000",Personal,Brick building,G,,,,,,,,,,,,
705478,"CZK 45,000",50.07848,14.42791,"Krakovská, Prague - Nové Město",2 bedroom with open-plan kitchen,110 m²,"CZK 9,000",Furnished,5,Yes,Yes,No,No,No,Yes,Yes,07. 02. 2022,243,661,215,230,104,322,458,539,202,445,New build,"CZK 45,000",Personal,Prefab concrete building,A,,,,,,,,,,,,
423835,"CZK 10,000",50.1270946,14.4765722,Prague - Libeň,1 bedroom with open-plan kitchen,19 m²,"CZK 1,000",Partially furnished,2,No,No,No,No,No,No,No,07. 01. 2022,167,626,373,658,352,427,350,323,"1,071",355,Excellent,"CZK 11,000",Personal,Brick building,A,,Standard materials and solutions,Central heating,,,,,,,,,
184301,"CZK 20,000",50.104264,14.3717157,"Na Hanspaulce, Prague - Dejvice",2 bedroom,68 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,137,"1,357",115,993,123,69,401,534,434,79,,"CZK 20,000",Personal,Brick building,,,,Gas boiler,Raised ground floor,,,,,,,,
650321,"CZK 10,500",50.020821,14.40306,Prague - Hodkovičky,Small studio,33 m²,"CZK 2,990",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 04. 2022,419,659,"1,181",370,"1,106",,,,,,New build,"CZK 10,500",Personal,Brick building,A,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,,Yes,,,,,
578296,"CZK 13,000",50.0440381,14.4186066,"V Podhájí, Prague - Podolí",1 bedroom with open-plan kitchen,60 m²,"CZK 2,400",Partially furnished,,No,No,Yes,No,No,No,No,14. 02. 2022,117,"1,213",455,21,"1,469","1,096","1,179","1,058",479,,Good,"CZK 13,000",Personal,Brick building,B,,Standard materials and solutions,Gas boiler,,,,,,,,,
666873,"CZK 9,000",50.05472,14.40524,"Křížová, Prague - Smíchov",Studio,27 m²,"CZK 4,000",Partially furnished,5,No,No,No,No,Yes,Yes,No,10. 01. 2022,521,"1,286",968,"1,315",901,0,"1,252",,,,Excellent,"CZK 13,000",Personal,Brick building,B,1 to 10 years years,Standard materials and solutions,Central heating,,,,,,,,,
502639,"CZK 29,000",50.0705362,14.45,"Charkovská, Prague - Vršovice",2 bedroom with open-plan kitchen,96 m²,"CZK 4,829",Unfurnished,3,Yes,No,Yes,No,No,Yes,No,,156,669,167,215,94,511,208,468,398,384,Excellent,,Personal,Other,,,,,,,,,,,,,
705461,"CZK 19,900",50.06194,14.43608,"Petra Rezka, Prague - Nusle",3 bedroom,97 m²,"CZK 3,400",Unfurnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,167,614,151,528,121,457,121,445,399,278,Excellent,"CZK 46,600",Personal,Other,G,,,,,,,,,,,,
706088,"CZK 15,000",50.10508,14.48432,"Sokolovská, Prague - Libeň",2 bedroom,50 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 03. 2022,114,404,14,117,163,870,142,661,471,118,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,10 to 30 years years,Standard materials and solutions,District heating,Middle floor,Interior,,,,,,,
421559,"CZK 8,550",50.056173,14.5453454,Prague - Hostivař,Studio,36 m²,CZK 650,Partially furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,198,"1,062","1,331",207,"1,377",838,922,,,,,"CZK 10,000",Cooperative,Brick building,,,,,,,,,,,,,
219179,"CZK 13,000",50.0520127,14.3340922,"Wiedermannova, Prague - Stodůlky",Studio,48 m²,"CZK 2,300",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,07. 02. 2022,279,664,214,629,617,184,597,712,857,444,Excellent,"CZK 15,000",Personal,Brick building,C,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
