Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Design,Heating,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 4,000","CZK 35,000",,Personal,Prefab concrete building,Furnished,13,No,No,No,Yes,Yes,Yes,No,G,248,361,245,432,290,974,"1,069",895,656,,01. 05. 2022,,,Central heating,Middle floor,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,New build,37 m²,"CZK 3,200","CZK 20,000",,Personal,Brick building,Furnished,2,Yes,No,No,No,No,No,No,B,452,563,"1,404",572,972,"1,255","1,221",294,133,,01. 05. 2022,,,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,Excellent,72 m²,"CZK 4,500","CZK 35,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,G,311,762,258,352,250,361,291,585,379,318,01. 04. 2022,,,,,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 35,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,G,128,334,130,181,125,343,247,698,465,172,01. 05. 2022,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,600","CZK 15,000",,Cooperative,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,B,834,671,590,850,"1,352","1,492",650,,,,14. 03. 2022,,,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,Excellent,182 m²,CZK 500,"CZK 29,000",,Personal,Brick building,Partially furnished,4,No,Yes,No,No,No,Yes,No,G,366,767,307,317,1,330,23,447,454,379,07. 03. 2022,,,,,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 36,000",,Personal,Prefab concrete building,Furnished,2,Yes,No,Yes,No,No,Yes,Yes,B,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,01. 05. 2022,,,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,75 m²,"CZK 5,000","CZK 54,000",,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,G,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,01. 06. 2022,,,,,,,,,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,Good,28 m²,"CZK 2,859","CZK 12,849","CZK 12,849

                                
                                
                
i",Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,G,216,681,568,922,838,635,868,471,,,,,,,,,,,,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,850","CZK 30,000",,Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,Yes,G,355,"1,128",602,846,475,445,393,,,,01. 05. 2022,,,,,,,,,,
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,,54 m²,"CZK 3,200","CZK 25,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,C,338,"1,295","1,172",125,464,648,154,,,,01. 05. 2022,,,,,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,Excellent,46 m²,"CZK 3,072","CZK 20,000",,Cooperative,Prefab concrete building,Unfurnished,7,No,No,Yes,No,No,Yes,No,B,147,602,403,532,526,417,576,"1,072","1,256",213,07. 03. 2022,,Standard materials and solutions,District heating,Middle floor,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,55 m²,CZK 500,"CZK 18,000",,Personal,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,G,77,528,199,185,134,113,178,326,"1,199",203,01. 04. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,Good,74 m²,"CZK 5,500","CZK 17,500",,Personal,Prefab concrete building,Partially furnished,9,Yes,No,No,No,Yes,Yes,No,G,346,387,347,359,434,413,766,190,"1,016",195,15. 04. 2022,,,,,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,,50 m²,"CZK 3,500","CZK 22,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,238,556,185,374,136,83,194,243,327,288,01. 06. 2022,,,Central heating,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 2,388",,,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,151","CZK 13,141","CZK 13,141

                                
                                
                
i",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,C,225,965,229,"1,246",744,804,435,414,"1,250",333,,,,,,,,,,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,92 m²,,,,Personal,Low-energy building,Furnished,3,Yes,No,No,No,Yes,No,No,C,72,79,73,507,170,109,748,448,956,514,01. 04. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Top floor,Overall,Yes,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,32 m²,"CZK 4,000","CZK 25,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,G,97,"1,011",149,702,163,793,227,941,"1,059",361,01. 04. 2022,,,,,,,,,,
650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,Excellent,27 m²,"CZK 2,000","CZK 20,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,G,448,"1,073",220,673,331,537,194,"1,124",587,67,01. 04. 2022,,,Other,Raised ground floor,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",,Personal,Brick building,Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,G,285,"1,315",723,"1,481",316,793,716,746,565,137,30. 10. 2021,,Premium materials and solutions,,Top floor,,,,,,
709620,"CZK 12,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 13,827","CZK 13,827

                                
                                
                
i",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,E,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,,,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",,Personal,Brick building,Furnished,,No,No,No,No,No,No,No,C,481,545,76,818,122,721,324,85,854,384,05. 09. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Ground floor,Overall,,10 m²,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",,Personal,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,Yes,No,F,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,09. 03. 2022,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,New build,21 m²,"CZK 2,000","CZK 10,000",,Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,G,294,"1,036",883,529,956,891,788,593,512,,22. 03. 2022,1 to 10 years years,,,Ground floor,Interior,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,Excellent,13 m²,"CZK 1,950","CZK 10,000",,Personal,Other,Partially furnished,1,No,No,No,No,No,No,No,C,132,567,84,270,174,313,455,733,633,592,28. 02. 2022,,,,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,500","CZK 25,000",,Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,G,167,338,"1,221",191,382,347,339,"1,245",168,,01. 05. 2022,,Standard materials and solutions,District heating,Middle floor,Interior,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,,Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,B,142,108,94,612,75,377,285,257,475,229,28. 02. 2022,,,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,78 m²,"CZK 3,000","CZK 33,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,G,251,321,336,323,663,,,,,,02. 03. 2022,,,,,,,,,,
573384,"CZK 15,000",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,,44 m²,"CZK 1,200","CZK 15,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,117,832,337,527,229,230,258,254,535,387,01. 06. 2022,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,,300,442,115,421,2,720,478,325,960,178,01. 05. 2022,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,,,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,Good,42 m²,"CZK 8,000","CZK 16,000",,Cooperative,Brick building,Partially furnished,3,No,No,Yes,No,No,No,No,G,344,516,175,300,231,257,414,608,874,175,01. 04. 2022,,Standard materials and solutions,,Middle floor,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,G,251,321,336,323,663,,,,,,02. 03. 2022,,,,,,,,,,
709110,"CZK 10,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 13,309","CZK 13,309

                                
                                
                
i",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,B,137,407,"1,155",771,446,538,"1,265",988,380,,,,,,,,Yes,,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",,Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,G,225,508,498,551,257,504,945,874,761,446,19. 01. 2022,,,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,No,No,B,188,806,833,819,685,637,730,"1,285",528,,01. 01. 2022,,Premium materials and solutions,Central heating,Ground floor,Overall,,400 m²,,,
708817,"CZK 12,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 13,899","CZK 13,899

                                
                                
                
i",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,G,262,866,58,258,76,285,186,141,550,295,,,,,,,,,,,
708786,"CZK 17,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 21,939","CZK 21,939

                                
                                
                
i",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,D,161,630,144,170,10,330,214,535,575,472,,,,,,,,,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,C,616,635,679,601,597,633,102,,,,Ihned,,,,,,,,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,100","CZK 16,000",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,B,162,361,105,219,130,170,647,472,736,207,01. 05. 2022,,,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,A,204,353,71,"1,315",572,409,460,631,"1,299",338,16. 03. 2022,,,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",,Cooperative,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,G,149,"1,491",806,"1,399",240,"1,457",128,,,,16. 02. 2022,,,,,,,,,,
667734,"CZK 15,000",50.12418,14.50187,"Novoborská, Prague - Prosek",3 bedroom,Good,61 m²,"CZK 4,000","CZK 19,000",,Cooperative,Prefab concrete building,Furnished,2,No,No,Yes,No,No,No,No,E,329,420,311,509,242,707,335,191,204,,20. 04. 2022,,,,,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",,Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,G,186,360,229,249,340,367,374,"1,197",192,,21. 02. 2022,,Standard materials and solutions,Central heating,,Interior,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",,Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,Yes,No,G,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,11. 03. 2022,,,,,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,800","CZK 17,800",,Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,No,No,A,99,76,76,"1,426","1,021",126,842,867,,,01. 03. 2022,,,,,,,30 m²,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,Excellent,67 m²,"CZK 4,500","CZK 33,600",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,No,,302,839,466,"1,326",305,474,512,354,751,609,21. 02. 2022,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,39 m²,"CZK 3,000",,,Personal,Prefab concrete building,Furnished,2,No,No,No,No,Yes,Yes,No,G,514,563,440,487,523,834,"1,462",667,500,,21. 02. 2022,,,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,Excellent,30 m²,"CZK 1,432","CZK 11,922","CZK 11,922

                                
                                
                
i",Cooperative,Prefab concrete building,Furnished,5,No,No,No,No,No,Yes,No,C,277,349,465,"1,083",310,523,291,373,412,196,,,,,,,,,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,New build,32 m²,"CZK 2,335","CZK 20,000",,Personal,Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,C,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,01. 03. 2022,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,,Yes,33 m²,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,700","CZK 14,700",,Personal,Prefab concrete building,Partially furnished,,No,No,No,No,No,Yes,No,C,49,706,228,667,179,531,418,234,"1,463",427,27. 02. 2022,,,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 6,000","CZK 33,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,G,,,,,,,,,,,11. 05. 2022,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,Good,33 m²,"CZK 1,600","CZK 10,900",,Personal,Prefab concrete building,Partially furnished,6,No,No,No,Yes,No,Yes,No,C,224,465,185,453,176,457,321,461,208,186,27. 02. 2022,,,,,,,,,,
705302,"CZK 20,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,New build,45 m²,"CZK 6,000","CZK 26,000",,,Brick building,Furnished,7,No,No,No,No,Yes,Yes,Yes,G,205,213,65,159,76,25,315,317,"1,004",211,06. 02. 2022,1 to 10 years years,Premium materials and solutions,District heating,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,Excellent,45 m²,"CZK 2,100","CZK 16,000",,Personal,Brick building,Furnished,3,No,No,Yes,Yes,No,Yes,No,G,166,905,275,496,315,720,523,277,891,334,01. 06. 2022,30 to 50 years years,Standard materials and solutions,Other,Middle floor,Overall,,,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,25 m²,"CZK 1,700","CZK 18,000",,Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,B,150,397,110,388,95,207,304,316,662,421,01. 04. 2022,,,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,,47 m²,"CZK 3,000","CZK 12,500",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,C,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,01. 04. 2022,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,Yes,,,,
707946,"CZK 9,990",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,Good,28 m²,"CZK 2,366","CZK 12,356","CZK 12,356

                                
                                
                
i",Cooperative,Prefab concrete building,Unfurnished,13,No,No,Yes,No,No,Yes,No,C,53,483,315,587,138,767,408,397,963,300,,,,,,,,,,,
707917,"CZK 21,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,Good,73 m²,"CZK 1,519","CZK 23,509","CZK 23,509

                                
                                
                
i",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,C,100,596,94,110,196,382,291,484,998,533,,,,,,,,,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,New build,42 m²,"CZK 3,400","CZK 12,000",,Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,,1 to 10 years years,,Central heating,Middle floor,Overall,,,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 4,000","CZK 44,000",,Personal,Brick building,Furnished,5,Yes,No,No,No,Yes,Yes,Yes,G,5,538,0,513,298,393,607,931,490,,15. 06. 2022,,,,,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,Excellent,47 m²,"CZK 12,000","CZK 10,000",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,No,No,G,187,867,168,370,190,330,531,343,280,330,01. 03. 2022,,,,,,,,,,
706855,"CZK 27,000",50.07376,14.4094,"Janáčkovo nábřeží, Prague - Smíchov",3 bedroom,Excellent,116 m²,"CZK 1,000","CZK 54,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,G,262,441,205,366,124,520,448,"1,069","1,283",675,06. 03. 2022,,Premium materials and solutions,Gas boiler,Middle floor,Overall,,,,,
707694,"CZK 12,490",50.05653277777,14.43214805555,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,399","CZK 14,889","CZK 14,889

                                
                                
                
i",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,Yes,No,D,129,955,179,262,173,390,730,456,162,260,,,,,,,,,,,
454623,"CZK 9,500",50.1272299,14.4532347,"Přemyšlenská, Prague - Kobylisy",Studio,Excellent,25 m²,"CZK 2,000","CZK 12,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,112,"1,168",179,446,188,184,423,558,"1,032",278,01. 03. 2022,,Standard materials and solutions,Other,Ground floor,Interior,,,,,
706776,"CZK 12,800",50.1265557,14.4956688,"Varnsdorfská, Prague - Střížkov",3 bedroom,Good,53 m²,"CZK 3,000","CZK 25,600",,Personal,Prefab concrete building,Unfurnished,5,Yes,No,Yes,No,No,Yes,No,G,265,575,193,480,264,240,239,334,"1,024",216,15. 02. 2022,,,District heating,,,,,,,
707202,"CZK 28,990",50.10296333333,14.43471,"Schnirchova, Prague - Holešovice",2 bedroom,Excellent,80 m²,"CZK 2,249","CZK 31,239","CZK 31,239

                                
                                
                
i",Personal,Brick building,Partially furnished,6,No,No,No,No,No,Yes,No,G,177,833,68,345,76,160,373,455,920,,,,,,,,,,,,
