Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,New building,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Heating,Total number of floors,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Renovation,Administration fee,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
707806,"CZK 58,000",50.06149,14.36633,"Na Pomezí, Prague - Košíře",4 bedroom,New build,159 m²,"CZK 9,000","CZK 58,000",Personal,Low-energy building,Yes,Unfurnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,District heating,Ground floor,B,198,901,894,"1,454","1,077",988,476,505,"1,076",337,1 to 10 years years,Premium materials and solutions,,,221 m²,,,,
708393,"CZK 11,000",50.0596288,14.446459273258,Prague - Nusle,Studio,Good,20 m²,"CZK 2,400","CZK 10,000",Personal,Other,,Furnished,3,No,No,No,No,No,No,No,01. 03. 2022,,,A,252,"1,011",50,462,265,813,545,694,734,281,,,,,,,,,
707785,"CZK 18,000",50.08678,14.45512,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,67 m²,CZK 300,"CZK 30,000",Cooperative,Brick building,,Partially furnished,1,Yes,No,No,No,No,No,No,21. 02. 2022,,,G,55,105,21,581,35,170,189,220,163,360,,,,,,,,,
708391,"CZK 12,000",50.03941,14.32119,"Wiesenthalova, Prague - Řeporyje",Studio,New build,34 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Yes,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,District heating,,B,293,"1,025",669,882,729,946,583,965,874,238,1 to 10 years years,Premium materials and solutions,,,,,,,
548310,"CZK 15,100",50.0884157,14.4643962,"Žerotínova, Prague - Žižkov",1 bedroom,Excellent,46 m²,"CZK 1,500","CZK 30,000",Personal,Brick building,,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,Gas boiler,Middle floor,,243,665,254,239,166,379,602,597,543,388,,Premium materials and solutions,Overall,,,,,,
708390,"CZK 15,000",50.0830406,14.4543538,"Táboritská, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 2,800","CZK 18,000",Personal,Brick building,,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,,,G,81,284,1,358,149,205,259,322,612,309,,,,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,,38 m²,"CZK 2,500",,Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,,,,,148,378,49,568,362,350,283,319,451,176,,,,,,,,,
707767,"CZK 15,000",50.03345,14.61061,"Václava Trojana, Prague - Uhříněves",2 bedroom with open-plan kitchen,New build,73 m²,"CZK 4,500","CZK 30,000",Personal,Brick building,,Partially furnished,5,No,Yes,Yes,No,No,Yes,Yes,01. 04. 2022,,,G,134,"1,224",357,"1,233",731,"1,177",749,"1,252",894,164,,,,,,,,,
581272,"CZK 12,500",50.010477,14.448764,"Smotlachova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 3,300","CZK 25,000",Personal,Prefab concrete building,,Partially furnished,12,No,No,Yes,No,No,Yes,No,01. 03. 2022,District heating,Top floor,C,531,"1,218",548,501,"1,095",493,856,541,261,,,Standard materials and solutions,Overall,,,,,,
396329,"CZK 22,000",50.074603057385,14.316885061377,"Třanovského, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,No,No,21. 02. 2022,Gas boiler,,,214,717,181,"1,370","1,195",334,446,352,,,,Standard materials and solutions,Overall,,50 m²,,,,
705442,"CZK 16,500",50.06164,14.36178,"Naskové, Prague - Košíře",1 bedroom with open-plan kitchen,New build,47 m²,"CZK 3,500","CZK 33,000",Personal,Prefab concrete building,,Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,,,B,449,"1,154","1,147",965,"1,241",791,422,"1,082",653,,,,,,,,,,
708343,"CZK 16,900",50.1316,14.40655,"Eledrova, Prague - Bohnice",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 2,950","CZK 16,900",Personal,Prefab concrete building,,Furnished,9,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,District heating,Top floor,C,300,"1,112",352,"1,042",301,"1,108",319,570,384,,,,,,,,,,
363750,"CZK 14,000",50.0039004,14.4056705,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,,50 m²,"CZK 4,100","CZK 20,000",Personal,Other,,Partially furnished,2,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,,,,140,"1,036",153,"1,077",109,130,138,177,787,73,,,,,,,,,
591862,"CZK 21,500",50.088415,14.484876,"Na Vackově, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 4,500","CZK 30,000",Personal,Prefab concrete building,Yes,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,01. 03. 2022,District heating,Middle floor,B,294,812,336,656,139,702,523,318,315,146,1 to 10 years years,Premium materials and solutions,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,,,A,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,,,,
640586,"CZK 13,000",50.081969,14.615186,"Mladých Běchovic, Prague - Běchovice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 26,000",Personal,Brick building,,Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,,,G,179,342,329,234,243,395,495,169,,,,,,,,,,,
704127,"CZK 11,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,Excellent,25 m²,"CZK 2,000","CZK 22,000",Personal,Brick building,,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,,G,257,556,290,355,329,553,325,907,208,171,,,,,,,,,
122866,"CZK 22,000",50.0506294,14.3434968,"Sluneční Nám., Prague - Stodůlky",2 bedroom with open-plan kitchen,,102 m²,"CZK 4,000","CZK 22,000",Cooperative,Other,,Furnished,19,No,No,No,No,No,No,No,25. 02. 2022,,,,163,252,109,131,84,124,255,257,"1,017",142,,,,,,,,,
400631,"CZK 10,900",50.0157727,14.352559,"U Svahu, Prague - Slivenec",Studio,,35 m²,"CZK 2,940","CZK 13,840",Personal,Brick building,Yes,Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,Central heating,,B,377,736,808,855,891,"1,042",471,,,,1 to 10 years years,Premium materials and solutions,,,,,,,
623090,"CZK 14,500",50.098557,14.377386,"Velvarská, Prague - Dejvice",1 bedroom with open-plan kitchen,Good,53 m²,"CZK 2,400","CZK 14,500",Personal,Brick building,,Unfurnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,,Ground floor,G,328,"1,163",244,806,202,633,"1,050",223,927,354,,,Interior,,,,,,
683781,"CZK 13,000",50.06923265,14.307376426764,Prague - Řepy,1 bedroom with open-plan kitchen,New build,39 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,,Partially furnished,,No,No,No,No,No,No,No,15. 03. 2022,Other,Ground floor,,379,798,414,"1,017",401,487,383,523,"1,407",344,,,,,40 m²,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Cooperative,Brick building,,Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,,,G,149,"1,491",806,"1,399",240,"1,457",128,,,,,,,,,,,,
