Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Sklep 2 m²,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Balcony,Terrace,Lodžie 7.5 m²,Parking,Balkón 5 m²,Terasa 16.1 m²,Sklep 3.1 m²,Lodžie 7 m²,Age,Designe,Terasa 8 m²,Sklep 3 m²,New-build,Lodžie 4 m²,Sklep 4 m²,Administrative fee,Sklep 1 m²,Cellar,Domácí mazlíčci vítáni,Garage,Balkón 1 m²,Balkón 7 m²,Lodžie 3 m²,Lodžie 9 m²,Enclosed balcony,Balkón 6 m²,Sklep 8 m²,Balkón 9 m²,Terasa 10 m²,Sklep 5 m²,Balkón 3 m²,Lodžie 5 m²,Sklep 7 m²,Sklep 6 m²,Balkón 8 m²,Terasa 20 m²,Balkón 2 m²,Terasa 12 m²,Balkón 4 m²,Lodžie 8 m²,Balkón 13 m²,Sklep 1.2 m²,Lodžie 2.7 m²,Lodžie 13 m²,Lodžie 6 m²,Terasa 19 m²,Balkón 12 m²,Sklep 20 m²,Terasa 30 m²,Terasa 7 m²,Lodžie 10 m²,Balkón 10 m²,Sklep 4.1 m²,Sklep 3.5 m²,Sklep 30 m²,Lodžie 1 m²,Lodžie 2 m²,Terasa 14 m²,Balkón 6.1 m²,Terasa 10.1 m²,Terasa 5 m²,Terasa 14.1 m²,Sklep 10 m²,Sklep 6.4 m²,Terasa 40 m²,Balkón 35 m²,Terasa 16 m²,Balkón 33 m²,Balkón 60 m²,Balkón 32 m²,Terasa 32 m²,Water,Sewage,Balkón 70 m²,Plot space,Sklep 44 m²
"CZK 20,000","CZK 5,000","CZK 20,000",745050,2 bedroom,1/2/2023,6,Brick,,59 m²,Fully furnished,Very good,,G,,,1.0,67.7,199.8,126.83,640.35,111.39,70.94,284.54,284.54,307.97,239.17,"Kubánské náměstí, Prague - Vršovice",50.07052,14.47844,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,800","CZK 6,600",,744347,3+1,10/31/2022,5,,,90 m²,Fully furnished,,,,,,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 5,000","CZK 30,000",741037,3+kk,10/1/2022,2,Brick,Other,86 m²,Partly,New-build,Personal,A,,,1.0,215.86,646.3,97.29,444.91,98.85,617.11,559.33,677.46,638.21,226.22,Prague - Žižkov,50.08699,14.46262,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,900","CZK 7,000","CZK 25,000",744441,3+1,10/10/2022,1,Brick,,110 m²,Partly,Good,,G,,,,516.65,2160.58,669.07,1586.35,645.48,1009.63,752.46,700.65,959.15,774.61,"Na Zavadilce, Prague - Dejvice",50.10959,14.3794,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,600","CZK 3,244","CZK 43,688",519664,2+kk,11/1/2022,2,Brick,Central,60 m²,Unfurnished,New-build,Personal,C,,,1.0,187.9,402.07,259.91,707.0,575.45,622.25,335.74,405.5,468.62,150.08,"Nad Přehradou, Prague - Horní Měcholupy",50.0424016,14.5519466,,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,000","CZK 1,000","CZK 20,000",744439,2+kk,10/8/2022,2,Brick,,57 m²,Partly,Very good,,G,,,,187.83,205.05,192.0,596.83,33.81,290.44,278.07,498.79,548.51,286.2,"Zoubkova, Prague - Smíchov",50.06746,14.39771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 5,200","CZK 40,000",744438,3+kk,10/8/2022,1,Brick,,80 m²,Partly,New-build,,G,,,,413.9,589.18,486.8,726.98,196.48,550.08,606.46,333.51,524.3,33.52,"Nová kolonie, Prague - Stodůlky",50.04882,14.33125,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 4,000","CZK 29,999",351303,2+kk,10/13/2022,5,Brick,Distance,45 m²,Fully furnished,Very good,Personal,,Complete,,1.0,170.74,375.75,126.9,208.1,120.32,159.79,605.77,282.16,725.6,211.66,"Sudoměřská, Prague - Žižkov",50.0781493,14.4591794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 13,000","CZK 3,500","CZK 26,000",361151,Studio,10/11/2022,4,Brick,,32 m²,Partly,,Personal,B,,,1.0,215.32,438.18,296.02,743.11,644.93,658.37,353.14,432.92,563.02,240.72,"Nad přehradou, Prague - Horní Měcholupy",50.042408,14.5513031,,,,1.0,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 28,000","CZK 4,000","CZK 30,000",742179,2+kk,11/1/2022,7,Brick,,61 m²,Partly,New-build,Personal,B,,,1.0,172.2,1299.14,576.09,1184.48,701.14,936.2,1129.77,777.73,684.67,355.99,Prague - Strašnice,50.0848,14.484,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 34,000",743484,Studio,10/23/2022,2,Low-energy,,27 m²,Fully furnished,New-build,,B,,,1.0,94.6,720.43,71.85,473.52,480.0,299.37,620.93,407.98,367.97,370.97,"Na Palouku, Prague - Strašnice",50.08065,14.48774,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 4,000","CZK 25,000",744678,1 bedroom,11/1/2022,1,Brick,,40 m²,Partly,Very good,,G,,1.0,,195.39,371.11,113.17,318.76,4.68,177.3,352.42,361.14,291.98,366.55,Prague - Karlín,50.09224,14.44274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 18,500","CZK 2,000","CZK 25,000",476398,2+kk,12/1/2022,5,Brick,,48 m²,Fully furnished,,Personal,,,,,315.66,467.84,146.44,303.55,120.03,260.61,235.31,544.52,653.7,278.03,"Za Zelenou liškou, Prague - Krč",50.0462954,14.4431616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,500","CZK 2,800","CZK 21,500",741787,2+kk,9/22/2022,3,Brick,,45 m²,Partly,Very good,,G,,,,35.53,614.36,25.84,555.93,70.67,207.72,360.89,175.88,510.9,268.33,Prague - Žižkov,50.0814,14.44541,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,500","CZK 3,000","CZK 23,000",500371,Studio,10/13/2022,2,Prefab concrete,,33 m²,Partly,,Personal,,,,,371.93,515.15,329.08,561.25,353.75,336.23,244.28,185.99,1266.94,173.15,"Blattného, Prague - Stodůlky",50.0531367,14.3437074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000",CZK 570,"CZK 28,000",191528,2+kk,11/1/2022,2,Brick,,48 m²,Partly,,Personal,,,,,256.21,373.61,215.13,765.39,147.92,459.0,346.45,567.17,529.79,327.7,"U Nikolajky, Prague - Smíchov",50.066729016086,14.3962244431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,900","CZK 4,936","CZK 25,000",272233,2+kk,10/15/2022,6,Brick,Central,51 m²,Fully furnished,New-build,Personal,G,Interior,,1.0,207.14,431.77,59.18,244.14,99.94,247.69,274.55,703.1,310.97,333.54,"Poupětova, Prague - Holešovice",50.1066008,14.4492252,,,,,,,,,Up to 10 years,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,990","CZK 2,500","CZK 19,500",621567,2+kk,11/1/2022,3,Brick,Central,55 m²,Fully furnished,New-build,Personal,C,Complete,,,91.39,310.67,92.06,91.12,15.07,54.1,374.99,679.58,586.87,437.09,"Čestmírova, Prague - Nusle",50.064342,14.442252,,,,1.0,,,,,Up to 10 years,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 24,000",745028,2+kk,11/1/2022,2,Brick,,60 m²,Fully furnished,New-build,,G,,,,187.81,311.95,177.73,249.12,151.38,343.53,933.6,114.51,1876.61,188.66,Prague - Jinonice,50.05665,14.37218,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,500","CZK 4,400","CZK 55,000",565913,3+kk,7/1/2019,5,Brick,Distance,91 m²,Partly,Very good,Personal,C,,,1.0,290.46,1247.59,1124.79,2529.49,92.33,396.92,721.61,1660.1,1534.23,172.0,"V Zeleném údolí, Prague - Kunratice",50.0214074,14.4662731,,,,1.0,1.0,,,,10 to 30 years,Luxurious,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,900","CZK 2,900","CZK 29,800",325227,Studio,12/1/2020,3,Low-energy,,44 m²,Partly,New-build,Personal,C,Complete,,1.0,183.17,273.65,209.31,250.12,135.06,249.12,268.42,507.79,365.37,283.44,"Sinkulova, Prague - Podolí",50.058468,14.423327,,,,1.0,,,,,Up to 10 years,Luxurious,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,000","CZK 6,000","CZK 32,000",745026,3+kk,12/1/2022,2,Brick,,70 m²,Fully furnished,Very good,,E,Complete,,1.0,128.5,815.68,431.75,432.47,131.2,190.57,235.21,639.83,725.81,110.71,"Počátecká, Prague - Michle",50.04304,14.45581,,,,1.0,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 26,250","CZK 8,750",,745025,1 bedroom,12/2/2022,5,,,56 m²,Fully furnished,,,,,,1.0,152.25,672.65,40.42,444.62,81.03,447.64,262.25,308.06,547.1,276.36,"Slovinská, Prague - Vršovice",50.0716124,14.4594622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 12,000","CZK 3,500","CZK 15,000",745024,1 bedroom,10/13/2022,1,Brick,,38 m²,Unfurnished,Very good,,G,,,,216.79,807.44,95.38,480.2,230.51,604.73,565.13,688.42,625.05,286.59,"Pod Vilami, Prague - Nusle",50.06056,14.44615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 34,898","CZK 11,632",,744188,2 bedroom,12/5/2022,4,,,90 m²,Fully furnished,,,,,,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 33,750","CZK 11,250",,743215,2+kk,11/9/2022,6,,,45 m²,Fully furnished,,,,,,1.0,73.01,281.28,58.33,478.54,20.37,379.07,102.37,138.49,668.56,481.36,"Francouzská, Prague - Vinohrady",50.0739894,14.440101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,600","CZK 9,200",,745022,Studio,12/12/2022,1,,,35 m²,Fully furnished,,,,,,1.0,237.21,722.71,270.23,1114.48,162.06,485.4,549.42,612.82,571.2,287.12,"U Nikolajky, Prague - Smíchov",50.0656652,14.3917771,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 6,000","CZK 35,000",744283,2+kk,10/10/2022,1,Brick,,47 m²,Fully furnished,Very good,Personal,G,Complete,,,121.08,1260.83,187.54,558.47,184.02,180.26,493.95,367.83,474.02,332.32,Prague - Dejvice,50.10817,14.39365,,,,,,,,,,Luxurious,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,400","CZK 30,000",745002,3+kk,11/1/2022,4,Brick,,65 m²,Partly,Very good,,G,,,1.0,193.25,1008.45,25.5,662.04,61.11,397.89,146.88,259.24,306.97,12.29,"Kovářská, Prague - Libeň",50.10673,14.49094,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 20,000","CZK 4,000","CZK 40,000",744999,2+kk,10/12/2022,5,Brick,Central,50 m²,Fully furnished,Good,,G,,,1.0,244.58,546.29,193.58,371.77,118.18,85.38,194.71,244.42,296.64,284.57,"Sámova, Prague - Vršovice",50.06721,14.44996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 4,500","CZK 40,000",744996,2+kk,10/12/2022,2,Other,,50 m²,Fully furnished,New-build,,B,,,,307.51,829.45,202.21,367.05,302.4,722.04,235.81,640.42,545.12,277.96,Prague - Libeň,50.1069,14.48546,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 32,000","CZK 6,000","CZK 32,000",744995,5+kk,11/1/2022,1,Prefab concrete,Central,100 m²,Unfurnished,Very good,,G,Complete,,,332.92,496.76,464.44,2244.27,482.91,368.22,126.22,1304.29,1307.45,476.97,"Navigátorů, Prague - Liboc",50.09243,14.31163,,,,1.0,,,,,Up to 10 years,Luxurious,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 6,000","CZK 30,000",372209,2+kk,11/1/2022,2,Brick,Central,60 m²,Partly,Very good,Personal,,,,1.0,354.91,496.96,401.51,4003.13,433.12,453.78,3252.94,3425.79,436.53,442.07,"Nad mlýnským potokem, Prague - Dubeč",50.062422,14.592583,,,,1.0,,,,,10 to 30 years,Standard,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 40,000","CZK 4,000","CZK 40,000",744994,2+kk,11/14/2022,1,Brick,,50 m²,Fully furnished,Very good,,C,,,1.0,136.45,583.45,58.33,538.99,246.19,402.08,557.3,380.6,249.56,172.3,"Brabcova, Prague - Podolí",50.0578,14.42706,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 16,000","CZK 3,500","CZK 30,000",660950,Studio,10/1/2022,1,Brick,Distance,37 m²,Fully furnished,Very good,Personal,D,Interior,,1.0,58.78,415.44,123.63,280.09,0.14,348.3,97.19,129.32,470.2,310.79,"Soukenická, Prague - Nové Město",50.09157,14.43123,,,,1.0,,,,,,Standard,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 5,000","CZK 14,000",744990,1 bedroom,10/12/2022,1,Brick,,65 m²,Partly,Very good,,G,,,1.0,134.88,918.25,123.31,215.89,41.31,188.32,304.34,475.7,697.01,209.97,"Nikoly Tesly, Prague - Dejvice",50.10586,14.39406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 15,500","CZK 4,500","CZK 20,000",744989,2+kk,11/7/2022,10,Prefab concrete,,45 m²,Partly,Very good,,C,,,1.0,466.42,1334.94,399.5,1217.7,452.45,921.35,332.27,483.5,427.81,136.99,"Hasova, Prague - Modřany",50.01168,14.42791,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,000","CZK 22,000",472976,Small studio,3/1/2022,1,Brick,Gas boiler,30 m²,Fully furnished,Very good,Personal,C,,,,254.54,628.17,233.96,374.62,97.09,234.99,492.8,301.47,333.29,336.8,"V Domově, Prague - Žižkov",50.0931211,14.4835126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,750","CZK 8,250",,744147,1 bedroom,12/4/2022,2,,,33 m²,Fully furnished,,,,,,,135.92,324.33,21.29,391.1,0.72,128.36,277.99,286.71,365.94,338.43,"Sokolovská, Prague - Karlín",50.0922065,14.4436651,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 2,100","CZK 19,000",744982,2+kk,12/1/2022,5,Brick,,56 m²,Fully furnished,Very good,,G,,1.0,,137.07,126.64,8.03,93.34,22.38,67.09,242.0,396.84,354.99,434.46,Prague - Žižkov,50.08438,14.45175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,500","CZK 3,300","CZK 17,800",490770,Studio,11/1/2022,2,Brick,,34 m²,Partly,,Personal,B,,,,157.66,930.52,390.82,506.22,476.58,466.33,268.76,402.27,309.16,185.15,"Chlebovická, Prague - Letňany",50.1328445,14.5098086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 35,000","CZK 4,000","CZK 25,000",744981,6+1,10/17/2022,3,Brick,,160 m²,Fully furnished,Very good,,B,,,,243.72,504.53,239.16,560.9,372.26,450.14,300.84,472.43,630.78,356.18,"Bieblova, Prague - Smíchov",50.06594,14.40218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,500","CZK 6,000","CZK 35,000",723652,2+kk,10/18/2022,3,Brick,Central,58 m²,Partly,New-build,,B,,,1.0,262.65,484.16,230.56,802.92,722.65,428.82,704.38,573.08,1007.93,286.91,Prague - Stodůlky,50.04304,14.31343,,,,1.0,,,,,Up to 10 years,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 2,800","CZK 25,000",671335,1 bedroom,9/4/2022,1,Brick,Gas boiler,55 m²,Unfurnished,Very good,Personal,D,,,1.0,218.96,279.22,100.73,113.01,48.6,155.53,81.44,237.22,685.21,722.44,"Londýnská, Prague - Vinohrady",50.07377,14.43387,1.0,,,,,,,,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,500","CZK 8,500",,732231,2+kk,11/2/2022,3,,,48 m²,Fully furnished,,,,,,1.0,188.32,492.36,64.31,169.76,16.44,202.35,307.51,551.4,544.96,488.43,"Řeznická, Prague - Nové Město",50.0781758,14.4220203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 11,000","CZK 3,500","CZK 29,000",584725,Studio,9/30/2022,1,Brick,,25 m²,Unfurnished,Very good,Personal,A,Complete,,,182.35,694.45,457.04,483.78,51.72,338.84,693.38,657.65,1141.66,220.23,"Kounická, Prague - Strašnice",50.078599,14.504137,,,,,,,,,Up to 10 years,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,000","CZK 3,000","CZK 27,000",500712,2 bedroom,11/1/2022,1,Brick,Gas boiler,63 m²,Fully furnished,Very good,Personal,,Complete,,1.0,173.15,400.25,158.6,79.65,4.44,238.55,346.65,501.12,162.79,316.02,"Legerova, Prague - Vinohrady",50.0769276,14.4305623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 19,000","CZK 5,000","CZK 19,000",743686,2 bedroom,10/3/2022,2,Prefab concrete,,55 m²,Partly,Very good,,G,,,,148.31,759.34,123.46,524.74,246.98,542.51,325.17,161.33,386.71,217.82,"Na Klášterním, Prague - Břevnov",50.08412,14.34603,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 24,000","CZK 1,500","CZK 26,000",744829,3+1,10/11/2022,5,Prefab concrete,,72 m²,Fully furnished,Very good,,G,,,1.0,184.33,611.76,188.97,1359.56,470.3,711.39,419.48,262.07,475.66,201.48,"Machkova, Prague - Chodov",50.03347,14.51228,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,900","CZK 2,151","CZK 43,800",744633,2+kk,11/1/2022,4,Prefab concrete,,48 m²,Fully furnished,Very good,,G,,,1.0,255.94,1086.12,210.61,1032.3,212.19,842.0,542.24,582.92,810.18,149.22,"Nekvasilova, Prague - Karlín",50.09668,14.46726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 14,000","CZK 3,500","CZK 28,000",744962,2+kk,10/17/2022,2,Prefab concrete,,40 m²,Fully furnished,New-build,,G,,,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,"Farkašova, Prague - Kyje",50.11584,14.56331,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 10,000",CZK 600,"CZK 10,000",693006,Small studio,11/1/2022,5,Brick,,25 m²,Unfurnished,Good,Personal,G,,,,37.44,203.26,55.84,66.81,72.48,42.31,131.9,302.54,290.28,340.36,"Žitomírská, Prague - Vršovice",50.06879,14.45567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 48,435","CZK 16,145",,730649,3+1,10/20/2022,3,,,108 m²,Fully furnished,,,,,,1.0,170.36,424.31,260.04,428.7,73.65,305.75,38.65,29.43,439.38,720.46,"Balbínova, Prague - Vinohrady",50.0795643,14.4361068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 27,750","CZK 9,250",,730836,2+kk,10/31/2022,1,,,40 m²,Fully furnished,,,,,,,29.42,633.78,151.61,536.89,130.46,316.51,391.7,900.17,984.89,128.97,"Šporkova, Prague - Malá Strana",50.0876289,14.3978335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 21,000","CZK 7,000",,731156,2+kk,11/25/2022,2,,,49 m²,Fully furnished,,,,,,1.0,84.02,732.97,86.86,659.07,276.51,744.0,408.19,306.62,634.43,198.98,"Na Míčánkách, Prague - Vršovice",50.0713305,14.4638794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,250","CZK 5,750",,744960,3+1,11/7/2022,5,,,90 m²,Fully furnished,,,,,,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 25,920","CZK 8,640",,744959,2+kk,10/16/2022,2,,,50 m²,Fully furnished,,,,,,1.0,256.88,230.57,115.16,212.72,190.01,251.36,415.49,530.5,578.5,441.78,"Čajkovského, Prague - Žižkov",50.0830128,14.4521943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 17,000","CZK 3,000","CZK 20,000",661869,2 bedroom,10/30/2022,3,Brick,Other,49 m²,Fully furnished,Very good,Personal,B,Complete,,1.0,348.87,382.42,142.37,565.11,185.36,289.15,279.58,428.31,720.24,249.01,Prague - Holešovice,50.1012385,14.445747,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CZK 22,050","CZK 7,350",,734261,3+1,11/7/2022,-1,,,35 m²,Fully furnished,,,,,,1.0,36.05,792.81,20.0,597.08,172.08,638.36,366.32,329.81,486.26,346.96,"Dvacátého osmého pluku, Prague - Vršovice",50.0707338,14.4627954,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
