Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Age,Total number of floors,Design,Front garden,Heating,Renovation,New building,Developer name,Project name,Kód jednotky
563070,"CZK 21,450",50.1086988,14.375396,"Na Pískách, Prague - Dejvice",2 bedroom with open-plan kitchen,,64 m²,"CZK 2,400","CZK 42,900",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,B,57,656,293,738,469,438,289,277,,,01. 06. 2022,,,,,,,,,,
711554,"CZK 14,000",50.08352,14.50419,"Káranská, Prague - Malešice",2 bedroom,Good,50 m²,"CZK 6,000","CZK 28,000",,Cooperative,Prefab concrete building,Unfurnished,4,No,No,Yes,No,No,No,No,A,262,477,435,496,302,651,605,342,906,168,24. 03. 2022,,,,,,,,,,
512262,"CZK 9,800",50.0699333,14.3923511,"Nad Bertramkou, Prague - Smíchov",Studio,Good,27 m²,"CZK 2,500","CZK 25,000",,Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,,217,799,671,878,468,885,690,"1,102",346,542,15. 04. 2022,,Raised ground floor,Standard materials and solutions,,Central heating,,,,,
712063,"CZK 11,000",50.09254,14.45351,"Křižíkova, Prague - Karlín",Small studio,Excellent,28 m²,"CZK 2,700","CZK 22,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,G,120,469,30,70,34,67,505,"1,140",9,505,01. 04. 2022,,,,,,,,,,
540297,"CZK 19,999",50.04304,14.31343,"Toufarova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,500","CZK 40,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,B,258,485,231,799,821,429,778,559,"1,031",582,01. 04. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,Central heating,,,,,
662917,"CZK 13,300",50.10595,14.58328,"Bryksova, Prague - Černý Most",1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 13,300",,Personal,Prefab concrete building,Furnished,7,Yes,No,No,No,Yes,Yes,No,C,581,630,372,420,456,767,"1,395",600,567,,17. 05. 2021,,,,,,,,,,
711539,"CZK 8,000",50.0834856,14.5676132,"Úpická, Prague - Dolní Počernice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 5,000","CZK 10,000",,Personal,Other,Furnished,1,No,No,No,No,Yes,No,No,C,481,"1,328",674,896,"1,493",407,,,,,01. 05. 2022,,,,,,,,,,
611162,"CZK 16,000",50.030212,14.364044,"Kováříkova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 3,800","CZK 16,000",,Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,Yes,No,G,380,"1,101",366,"1,082",244,"1,143",471,586,796,326,01. 04. 2022,1 to 10 years years,Middle floor,,,District heating,,Yes,,,
557832,"CZK 19,000",50.1474836,14.5326938,"Rýnská, Prague - Čakovice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 2,400","CZK 38,000",,Personal,Low-energy building,Furnished,2,Yes,No,Yes,No,Yes,No,No,C,219,"1,266",658,892,600,"1,327",842,782,,,01. 05. 2022,,,,,,,Yes,,,
561746,"CZK 22,000",50.0672879,14.5526084,"Honzíkova, Prague - Dolní Měcholupy",Studio,New build,86 m²,"CZK 4,000","CZK 40,000",,Personal,Brick building,Partially furnished,7,No,Yes,No,No,No,No,Yes,,511,"1,208",327,246,506,"1,008","1,178",306,,,01. 04. 2022,1 to 10 years years,,,,Central heating,,,,,
197009,"CZK 11,000",50.1233776,14.4844013,"Teplická, Prague - Střížkov",Studio,Excellent,35 m²,"CZK 2,990","CZK 25,000",,Personal,Brick building,Partially furnished,8,No,No,No,No,No,Yes,No,C,250,"1,200",182,"1,139",341,586,251,304,136,43,10. 04. 2022,,Middle floor,Standard materials and solutions,,District heating,,,,,
712033,"CZK 12,500",50.08663,14.45971,"Jeseniova, Prague - Žižkov",Small studio,Excellent,38 m²,"CZK 2,500","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,3,No,No,Yes,No,No,Yes,No,C,104,346,17,618,321,318,251,298,420,143,01. 04. 2022,,,,,,,,,,
711483,"CZK 19,500",50.12559,14.50694,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,000","CZK 45,000",,Personal,Other,Furnished,4,No,No,No,Yes,No,Yes,No,A,301,800,140,"1,106",354,"1,031",133,752,"1,495",181,10. 04. 2022,,,,,,,,,,
712029,"CZK 24,990",50.10301055555,14.43322222222,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 1,234","CZK 26,224","CZK 26,224

                                
                                
                
i",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,A,114,770,169,294,55,98,477,456,857,,,,,,,,,,,,
712024,"CZK 10,000",50.1264302,14.4948993,"Varnsdorfská, Prague - Střížkov",Studio,Excellent,27 m²,"CZK 3,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,Yes,No,G,370,556,168,455,236,213,284,138,999,94,01. 04. 2022,,,,,,,,,,
397506,"CZK 13,000",50.115718873824,14.471034512164,"V Zahradách, Prague - Libeň",Studio,Excellent,33 m²,"CZK 5,500","CZK 18,500",,Personal,Brick building,Furnished,3,No,Yes,No,No,No,No,No,,175,"1,139",163,"1,331",72,431,329,"1,274",977,373,01. 04. 2020,1 to 10 years years,Middle floor,Standard materials and solutions,,,Overall,,,,
711674,"CZK 17,000",50.10235,14.42751,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 1,000","CZK 34,000",,Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,G,179,550,128,276,153,391,78,137,479,,28. 03. 2022,,Middle floor,,,Electric boiler,,,,,
710482,"CZK 11,000",50.11221,14.62601,"Ve Žlíbku, Prague - Horní Počernice",Studio,Excellent,30 m²,"CZK 2,600","CZK 22,000",,Personal,Low-energy building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,B,147,668,844,413,576,607,513,,,,01. 04. 2022,,,,,,,,,,
478318,"CZK 12,000",50.1392824,14.5188443,"Pavla Beneše, Prague - Letňany",Studio,Excellent,30 m²,"CZK 3,000","CZK 24,000",,Personal,Other,Partially furnished,2,Yes,No,No,No,No,No,No,B,280,448,951,"1,034",486,572,848,978,"1,110",150,,1 to 10 years years,,,,Central heating,,,,,
711995,"CZK 35,000",50.0431626,14.3123334,"Toufarova, Prague - Stodůlky",2 bedroom with open-plan kitchen,New build,140 m²,"CZK 6,000","CZK 50,000",,Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,C,333,560,306,874,759,504,853,634,"1,106",657,28. 03. 2022,,,,,,,,,,
473985,"CZK 21,000",50.0473402,14.3031131,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 4,200","CZK 42,000",,Personal,Brick building,Partially furnished,12,No,Yes,No,No,Yes,Yes,Yes,A,285,227,74,223,"1,028",996,623,784,142,,01. 03. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,District heating,,Yes,,,
711964,"CZK 13,000",50.02917,14.5313,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,Good,41 m²,"CZK 3,000","CZK 16,000",,Personal,Prefab concrete building,Partially furnished,11,No,No,Yes,No,No,No,No,A,231,487,196,170,319,380,346,350,441,222,30. 03. 2022,,,,,,,,,,
664503,"CZK 19,900",50.083,14.41534,"Konviktská, Prague - Staré Město",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 2,260","CZK 30,000",,Personal,Brick building,Furnished,6,No,No,Yes,No,No,Yes,No,G,492,756,118,498,26,413,483,713,441,302,01. 06. 2022,,,,,,,,,,
595994,"CZK 28,000",50.066301,14.431111,"Sekaninova, Prague - Nusle",2 bedroom with open-plan kitchen,New build,74 m²,"CZK 1,000",,,Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,No,Yes,C,237,627,167,761,64,289,394,448,223,185,28. 03. 2022,1 to 10 years years,Top floor,Premium materials and solutions,,Gas boiler,Overall,Yes,,,
467195,"CZK 12,500",50.055583,14.525417,Prague - Hostivař,Studio,Excellent,34 m²,"CZK 2,800","CZK 12,500",,Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,No,B,424,891,326,854,540,895,"1,319",731,579,535,01. 05. 2022,,,,,,,,,,
137084,"CZK 15,900",50.0430796,14.4403574,"Olbrachtova, Prague - Krč",2 bedroom,Excellent,60 m²,"CZK 4,000","CZK 19,900",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,A,184,206,207,429,155,234,598,153,594,105,01. 05. 2022,,,,,District heating,,,,,
703902,"CZK 15,990",50.11035555555,14.4866525,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,014","CZK 18,706","CZK 18,706

                                
                                
                
i",Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,No,C,584,735,483,794,51,850,423,575,412,560,,,,,,,,,,,
468173,"CZK 23,000",50.0886582,14.4839684,"Olgy Havlové, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 5,800","CZK 30,000",,Personal,Low-energy building,Partially furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,C,391,821,433,633,148,676,500,368,365,124,01. 05. 2022,1 to 10 years years,Middle floor,Premium materials and solutions,,,,Yes,,,
601714,"CZK 22,000",50.023325,14.496873,"Nechvílova, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 3,500","CZK 22,000",,Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,G,356,661,104,762,456,852,442,579,433,173,01. 05. 2022,,,Premium materials and solutions,,,Bathroom unit,,,,
689368,"CZK 16,900",50.04708,14.48594,"Hlavní, Prague - Záběhlice",3 bedroom,Excellent,77 m²,"CZK 3,500","CZK 33,000",,Personal,Brick building,Partially furnished,7,No,No,Yes,Yes,No,Yes,No,C,131,186,196,199,186,216,390,"1,086",393,,15. 04. 2022,30 to 50 years years,Middle floor,Standard materials and solutions,,District heating,Overall,,,,
82821,"CZK 23,000",50.098543,14.345522,"V Středu, Prague - Vokovice",2 bedroom with open-plan kitchen,Good,80 m²,"CZK 4,000","CZK 50,000",,Personal,Brick building,Furnished,2,No,Yes,No,No,No,No,No,G,290,"1,368",270,966,37,484,309,395,255,76,01. 04. 2022,,Top floor,Standard materials and solutions,,Gas boiler,Interior,,,,
524714,"CZK 26,000",50.0817465,14.4271892,"Václavské náměstí, Prague - Nové Město",Studio,,80 m²,"CZK 4,000","CZK 30,000",,Other,Brick building,Furnished,2,No,No,No,No,No,Yes,No,,159,379,137,87,20,155,398,847,114,372,01. 04. 2022,,,,,,,,,,
711855,"CZK 11,000",50.07222,14.38777,"Holečkova, Prague - Košíře",Studio,Excellent,25 m²,"CZK 3,000","CZK 22,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,121,"1,138",108,973,168,"1,096",421,817,"1,255",307,01. 04. 2022,,,,,,,,,,
640337,"CZK 12,000",50.111401,14.490304,"Podvinný mlýn, Prague - Libeň",Studio,Excellent,45 m²,"CZK 3,700","CZK 15,700",,Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,A,508,952,654,703,359,585,731,666,353,279,01. 06. 2022,,Ground floor,Premium materials and solutions,70 m²,,Exterior,,,,
685615,"CZK 15,000",50.09219,14.49565,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,36 m²,,"CZK 15,000",,Personal,Other,Furnished,5,No,No,Yes,No,No,Yes,No,G,24,288,238,637,87,310,524,386,788,126,15. 10. 2021,,Top floor,,,District heating,,,,,
557005,"CZK 16,900",50.077353752656,14.458361973016,"Boleslavská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 1,200","CZK 21,800",,Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,,64,381,50,68,33,193,620,434,758,244,01. 01. 1970,,,,,,,,,,
490850,"CZK 12,500",50.135346,14.5420411,"Toužimská, Prague - Kbely",1 bedroom with open-plan kitchen,,54 m²,"CZK 4,000","CZK 16,500",,Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,C,107,625,744,645,878,517,517,535,716,,,,,,,Gas boiler,,,,,
710791,"CZK 13,500",50.10938,14.37939,"Na Zavadilce, Prague - Dejvice",1 bedroom,Excellent,54 m²,"CZK 1,100","CZK 14,600",,Personal,Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,No,G,204,452,"1,443",518,876,531,472,763,482,,01. 01. 1970,,,,,,,,,,
661204,"CZK 15,000",50.08965,14.34427,"Křenova, Prague - Veleslavín",2 bedroom,Excellent,58 m²,"CZK 3,000","CZK 15,000",,Cooperative,Brick building,Partially furnished,3,No,No,No,No,No,No,No,A,142,429,68,93,98,162,181,144,748,115,01. 06. 2021,,Top floor,,,District heating,,,,,
711832,"CZK 18,900",50.06705015,14.39396804721,"U Nikolajky, Prague - Smíchov",2 bedroom,Excellent,62 m²,CZK 750,"CZK 26,650",,Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,E,193,436,587,801,231,523,575,788,298,618,28. 03. 2022,,,,,,,,,,
202649,"CZK 11,990",50.1026222,14.436082,"U smaltovny, Prague - Holešovice",Studio,Excellent,30 m²,"CZK 2,990","CZK 15,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,,286,848,109,360,31,305,466,444,944,,01. 06. 2022,1 to 10 years years,Raised ground floor,Standard materials and solutions,,District heating,Overall,,,,
505570,"CZK 20,000",50.0508463,14.3451307,"Petržílkova, Prague - Stodůlky",2 bedroom,,89 m²,"CZK 6,500","CZK 26,000",,Personal,Brick building,Furnished,19,Yes,No,No,No,No,No,No,A,115,340,78,122,18,212,188,299,"1,200",252,,,,,,,,,,,
710381,"CZK 18,300",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,800","CZK 40,000",,Personal,Low-energy building,Partially furnished,5,Yes,No,Yes,No,Yes,Yes,Yes,A,79,953,290,"1,197",615,"1,258","1,259",537,,,22. 03. 2022,,,Premium materials and solutions,,Central heating,,Yes,,,
355381,"CZK 13,000",50.0566973,14.4460626,"U družstva Ideál, Prague - Nusle",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,300","CZK 15,000",,Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,,357,974,20,485,240,969,372,288,951,307,02. 04. 2022,,Middle floor,Standard materials and solutions,,,,,,,
685106,"CZK 17,500",50.06662,14.42307,"Horská, Prague - Nové Město",Studio,New build,33 m²,"CZK 4,000","CZK 21,500",,Personal,Brick building,Furnished,5,Yes,No,No,No,No,No,No,B,114,989,23,10,23,31,353,549,399,398,01. 06. 2022,,,,,,,,,,
685115,"CZK 23,000",50.06636,14.42333,"Horská, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 5,700","CZK 28,700",,Personal,Brick building,Furnished,4,No,No,No,Yes,Yes,Yes,Yes,B,165,981,117,149,162,109,492,669,487,409,01. 06. 2022,,,,,,,,,,
263448,"CZK 10,000",50.1035108,14.4551188,Prague - Holešovice,Small studio,,20 m²,"CZK 2,000","CZK 12,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,99,526,165,258,35,162,712,674,123,527,21. 02. 2022,,,,,,,,,,
711824,"CZK 14,000",50.10907,14.5569,"Za černým mostem, Prague - Kyje",Studio,New build,,"CZK 3,000","CZK 42,000",,Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,G,176,800,136,48,754,418,"1,323","1,438",483,,28. 03. 2022,,,,,,,,,,
546335,"CZK 14,500",50.1030613,14.477571,Prague - Libeň,1 bedroom,,37 m²,"CZK 2,200","CZK 29,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,174,54,76,366,118,252,280,299,126,410,01. 06. 2022,1 to 10 years years,,,,,Interior,,,,
378054,"CZK 16,000",50.0675396,14.3964309,"Tomkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 2,200","CZK 20,000",,Personal,Brick building,Partially furnished,2,No,No,Yes,Yes,No,Yes,No,,315,260,253,649,55,347,405,617,470,409,01. 05. 2022,,Middle floor,,,Central heating,Interior,,,,
666742,"CZK 9,500",50.07573,14.33054,"Bělohorská, Prague - Břevnov",Small studio,Good,22 m²,"CZK 1,000",,,Personal,Brick building,Furnished,1,No,No,No,No,Yes,No,No,A,65,502,453,828,554,"1,066",343,,,,02. 04. 2022,10 to 30 years years,Middle floor,Standard materials and solutions,,Central heating,,,,,
711808,"CZK 19,500",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 4,235","CZK 19,500",,Personal,Brick building,Furnished,6,Yes,No,Yes,No,Yes,Yes,Yes,B,48,825,83,843,397,816,556,419,"1,060",533,01. 08. 2022,,,,,,,,,,
706911,"CZK 15,000",50.03934,14.32273,"Kakosova, Prague - Řeporyje",Studio,New build,43 m²,"CZK 4,000","CZK 45,000",,Personal,Brick building,Furnished,2,Yes,No,Yes,No,No,Yes,No,G,246,"1,135",780,964,603,"1,028",665,"1,075",672,112,01. 03. 2022,1 to 10 years years,,Standard materials and solutions,,Central heating,,Yes,,,
617429,"CZK 15,000",50.112013,14.514579,"Moravcových, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,500","CZK 25,000",,Personal,Brick building,,3,No,Yes,Yes,No,No,No,Yes,B,497,350,"1,498",360,"1,042","1,141",452,560,,,01. 05. 2022,1 to 10 years years,Middle floor,,,Central heating,,Yes,,,
639881,"CZK 17,990",50.020821,14.40306,"Šífařská, Prague - Hodkovičky",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 4,500","CZK 30,000",,Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,Yes,Yes,Yes,B,419,659,"1,181",370,"1,106",,,,,,01. 01. 2022,1 to 10 years years,Top floor,Premium materials and solutions,,District heating,,Yes,,,
711773,"CZK 20,000",50.06695,14.50271,"Žernovská, Prague - Strašnice",2 bedroom with open-plan kitchen,New build,87 m²,"CZK 6,000","CZK 40,000",,Personal,Brick building,Unfurnished,3,No,No,No,No,Yes,No,No,G,197,"1,323",313,998,222,602,413,406,"1,089",248,26. 03. 2022,,,,,,,,,,
698706,"CZK 12,500",50.1095021,14.4754433,"Pivovarnická, Prague - Libeň",1 bedroom,Good,41 m²,"CZK 2,700","CZK 20,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,G,271,902,243,593,391,321,372,594,339,150,01. 03. 2022,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,96,"1,112",343,721,186,792,491,465,675,180,02. 01. 2022,1 to 10 years years,,Standard materials and solutions,,,Overall,,,,
711763,"CZK 25,000",50.05705,14.28087,"Sazovická, Prague - Zličín",2 bedroom with open-plan kitchen,New build,75 m²,"CZK 6,500","CZK 30,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,Yes,Yes,Yes,Yes,B,298,"1,016",947,877,962,"1,001",351,"1,223",183,,01. 04. 2022,1 to 10 years years,Middle floor,,,District heating,,,,,
703630,"CZK 17,990",50.14239166666,14.43428722222,"Žalovská, Prague - Čimice",3 bedroom,Excellent,75 m²,"CZK 5,565","CZK 23,555","CZK 23,555

                                
                                
                
i",Cooperative,Prefab concrete building,Unfurnished,2,Yes,No,No,No,No,Yes,No,G,367,571,605,285,589,694,641,190,,,,,,,,,,,,,
180770,"CZK 10,800",50.1011439,14.4909093,"Prokopka, Prague - Vysočany",1 bedroom,,37 m²,CZK 900,"CZK 12,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,165,"1,206",215,849,308,"1,301",108,193,636,240,20. 01. 2022,,,Standard materials and solutions,,Other,,,,,
338040,"CZK 16,000",50.0400835249,14.4973857442,"Babická, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 5,000","CZK 42,000",,Personal,Brick building,Furnished,4,Yes,No,Yes,No,Yes,Yes,Yes,C,209,"1,219",338,"1,359",220,"1,098",826,"1,054",721,489,01. 06. 2022,10 to 30 years years,Top floor,Standard materials and solutions,,District heating,,,,,
577064,"CZK 17,100",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,Excellent,63 m²,"CZK 2,850","CZK 18,000",,Cooperative,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,D,261,"1,397",338,"1,034",337,306,502,635,535,425,11. 04. 2022,over 50 years years,Raised ground floor,Standard materials and solutions,,Gas boiler,Interior,,,,
711743,"CZK 9,000",50.12099,14.45387,"Kubišova, Prague - Libeň",1 bedroom with open-plan kitchen,Good,44 m²,"CZK 1,000","CZK 9,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,G,272,618,256,255,290,339,474,693,"1,207",468,20. 04. 2022,,,,,,,,,,
683933,"CZK 12,000",50.1351227,14.379389,"Internacionální, Prague - Suchdol",3 bedroom,Good,75 m²,"CZK 5,500","CZK 17,500",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,G,97,120,232,148,162,101,709,316,771,605,01. 04. 2022,,Middle floor,,,Gas boiler,,,,,
598547,"CZK 19,900",50.091983,14.43848,"Pobřežní, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 1,000","CZK 25,000",,Cooperative,Brick building,Furnished,3,Yes,No,Yes,No,No,No,No,,144,519,224,117,121,116,688,694,188,722,01. 05. 2022,1 to 10 years years,Middle floor,Standard materials and solutions,,Electric boiler,Interior,,,,
593464,"CZK 16,500",50.054531,14.514522,"Práčská, Prague - Záběhlice",2 bedroom,Excellent,57 m²,"CZK 4,500",,,Personal,Prefab concrete building,Furnished,7,Yes,No,Yes,No,No,Yes,No,C,310,317,306,358,181,313,790,"1,045",706,205,01. 05. 2022,,Middle floor,Premium materials and solutions,,District heating,Overall,,,,
711726,"CZK 35,000",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Other,Excellent,1 m²,CZK 133,CZK 1,,Personal,Other,Furnished,15,No,Yes,Yes,No,Yes,Yes,No,A,,,,,,,,,,,14. 04. 2022,,,,,,,Yes,Luka Residential s.r.o.,Luka Living Rental apartments,000
711070,"CZK 16,900",50.0573177,14.4207856,Prague - Podolí,1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 3,100","CZK 25,000",,Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,Yes,No,C,172,280,180,81,167,277,67,681,458,95,01. 04. 2022,,,,,,,,,,
