Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Condition,Ownership,EPC,Balcony,Cellar,New-build,Parking,Terrace,Heating,Age,Designe,Reconstruction,Garage,Enclosed balcony,Administrative fee,Plot type,"You will rent this apartment for approximately CZK 26,625 CZK"
"CZK 16,900","CZK 3,100",617632,2+kk,6/25/2022,44 m²,Partly,2,1.0,339.5,258.78,154.1,328.9,36.49,237.37,731.05,965.96,1127.37,353.92,"Olštýnská, Prague - Troja",50.127794,14.42029,"CZK 30,000",Prefab concrete,Very good,Personal,B,1.0,,,,,Distance,Up to 10 years,Standard,Interior,,,,,
"CZK 14,000","CZK 3,500",728851,2+kk,8/6/2022,48 m²,Partly,7,1.0,323.73,543.77,162.94,367.56,278.32,379.7,183.91,391.08,1201.9,200.66,Prague - Stodůlky,50.04795,14.34584,"CZK 15,000",Prefab concrete,Very good,,A,,,,,,,,,,,1.0,,,
"CZK 12,000","CZK 5,500",728850,2+kk,8/6/2022,45 m²,Unfurnished,3,1.0,440.25,1018.99,373.61,930.43,430.66,296.16,152.56,483.28,1509.67,219.52,Prague - Černý Most,50.10502,14.5704,"CZK 24,000",Prefab concrete,Good,,G,,,,,,,,,,,,,,
"CZK 28,235","CZK 5,289",728132,4+kk,9/1/2022,99 m²,Partly,1,,202.61,529.78,235.18,323.22,88.92,261.38,106.14,367.73,96.61,432.73,Prague - Vinohrady,50.07836,14.44153,"CZK 60,000",Brick,Good,,B,,,,1.0,,,,,,,,,,
"CZK 17,000","CZK 4,000",713312,2+kk,9/1/2022,65 m²,Partly,2,,320.54,804.25,643.24,6158.2,842.45,668.33,418.35,358.48,633.23,430.5,"Moravanská, Prague - Vinoř",50.1484241,14.58219925,"CZK 21,000",Brick,Very good,Personal,B,,,,1.0,,Electric boiler,Up to 10 years,Luxurious,Complete,,,,,
"CZK 15,000",CZK 1,728843,2+kk,8/6/2022,44 m²,Fully furnished,1,1.0,372.09,593.05,404.08,544.94,232.84,661.41,484.93,445.73,305.51,614.24,Prague - Libeň,50.09979,14.47154,"CZK 25,000",Brick,New-build,,C,,,,,1.0,,,,,,,,,
"CZK 11,500","CZK 4,500",308727,Studio,8/15/2022,26 m²,Partly,1,,321.61,1313.49,216.96,1113.77,394.42,254.78,164.22,156.5,890.05,246.07,"Na výhledech, Prague - Strašnice",50.0684525,14.5009037,"CZK 16,000",Brick,Very good,Personal,,,,,,,Electric boiler,Over 50 years,Standard,,,,,,
"CZK 10,000","CZK 5,000",573912,2+kk,9/1/2022,60 m²,Fully furnished,,,335.77,1228.06,224.6,959.03,263.3,1106.47,165.98,416.9,771.61,539.0,"Nad Ondřejovem, Prague - Podolí",50.0456918,14.42738,"CZK 6,000",Brick,,Personal,,,,,,,,,,,,,,,
"CZK 20,000","CZK 3,507",650519,2+kk,8/7/2022,52 m²,Fully furnished,6,1.0,136.7,1077.13,126.49,1050.98,248.92,238.37,624.06,381.19,1394.91,157.34,"Holečkova, Prague - Smíchov",50.072369,14.387819,"CZK 25,000",Brick,New-build,Personal,B,,,,1.0,,,Up to 10 years,Luxurious,,1.0,,,,
"CZK 24,000","CZK 3,450",607624,2 bedroom,9/1/2022,51 m²,Fully furnished,1,1.0,380.08,416.78,27.72,443.71,116.89,197.01,431.98,528.25,576.4,623.56,"Krásova, Prague - Žižkov",50.082061,14.447904,"CZK 24,000",Brick,Very good,Personal,C,,,,,,Central,,,Interior,,,,,
"CZK 25,000","CZK 5,000",500515,2+kk,8/12/2022,103 m²,Fully furnished,4,,189.28,393.86,49.24,211.27,122.74,302.45,375.63,426.77,334.57,400.38,"Dobrovského, Prague - Holešovice",50.0991768,14.4268341,"CZK 30,000",Brick,Very good,Personal,,,,,,,Gas boiler,,,,,,,,
"CZK 25,000","CZK 5,000",727482,3+kk,9/1/2022,86 m²,Partly,3,,172.72,458.64,105.84,514.2,376.61,373.91,148.36,180.95,702.86,215.33,Prague - Vršovice,50.07291,14.47198,"CZK 25,000",Brick,Very good,,F,1.0,,,,,,,,Complete,,,,,
"CZK 37,500","CZK 12,500",718920,2+kk,8/11/2022,60 m²,Fully furnished,3,1.0,241.61,542.2,98.71,270.79,176.01,313.55,455.64,821.55,633.96,593.3,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,1.0,,,,1.0,,,,,,,,,
"CZK 20,000","CZK 4,000",549773,2+kk,9/1/2022,56 m²,Fully furnished,2,1.0,176.69,403.88,153.94,1565.43,431.87,1526.66,1975.05,314.94,747.91,539.36,Prague - Troja,50.116926967792,14.418454054492,"CZK 40,000",Brick,Very good,Personal,A,1.0,1.0,,1.0,,Central,Up to 10 years,Standard,,1.0,,,,
"CZK 45,000","CZK 15,000",723086,2+kk,8/21/2022,70 m²,Fully furnished,4,1.0,285.3,547.87,69.97,206.93,9.84,222.16,245.36,617.77,369.53,523.86,"Ve Smečkách, Prague - Nové Město",50.0795975,14.4273504,,,,,,,,,,,,,,,,,,,
"CZK 25,808","CZK 8,602",725069,2 bedroom,9/23/2022,54 m²,Fully furnished,5,,221.57,827.75,176.34,604.4,98.94,602.74,417.35,332.18,571.22,245.6,"Bulharská, Prague - Vršovice",50.0720218,14.4618189,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",717602,2+kk,8/11/2022,56 m²,Fully furnished,5,1.0,242.69,541.12,99.79,271.87,177.08,314.62,456.71,820.48,635.04,594.38,"Mečislavova, Prague - Nusle",50.0633339,14.4440155,,,,,,,,,,,,,,,,,,,
"CZK 22,950","CZK 7,650",725228,2+kk,9/22/2022,40 m²,Fully furnished,1,,29.42,633.78,151.61,536.89,130.46,316.51,391.7,900.17,984.89,128.97,"Šporkova, Prague - Malá Strana",50.0876289,14.3978335,,,,,,,,,,,,,,,,,,,
"CZK 48,645","CZK 16,215",726073,3+1,9/15/2022,55 m²,Fully furnished,2,,158.42,248.82,154.82,246.13,112.68,264.3,390.21,408.3,154.53,114.55,"Řásnovka, Prague - Staré Město",50.0918754,14.4250902,,,,,,,,,,,,,,,,,,,
"CZK 32,175","CZK 10,725",726162,2+kk,9/16/2022,62 m²,Fully furnished,7,1.0,99.26,361.63,490.78,556.87,427.65,345.52,452.0,519.02,404.9,293.38,"Olšanská h, Prague - Žižkov",50.0830187,14.4654473,,,,,,,,,,,,,,,,,,,
"CZK 34,650","CZK 11,550",726077,2 bedroom,9/15/2022,100 m²,Fully furnished,3,1.0,47.36,89.7,50.91,353.17,50.36,559.15,144.5,503.29,323.37,346.2,"Plaská, Prague - Malá Strana",50.0806597,14.4049697,,,,,,,,,,,,,,,,,,,
"CZK 30,750","CZK 10,250",726074,2 bedroom,9/15/2022,70 m²,Fully furnished,5,,285.02,1187.16,200.89,227.74,84.78,244.35,168.54,468.48,402.84,169.45,"Neklanova, Prague - Vyšehrad",50.0668376,14.4198946,,,,,,,,,,,,,,,,,,,
"CZK 33,825","CZK 11,275",726076,2 bedroom,9/15/2022,79 m²,Fully furnished,5,1.0,270.45,1172.6,186.32,213.17,97.89,229.78,181.65,481.59,415.95,182.56,"Neklanova, Prague - Vyšehrad",50.0667103,14.4200265,,,,,,,,,,,,,,,,,,,
"CZK 34,898","CZK 11,632",726071,2 bedroom,9/4/2022,90 m²,Fully furnished,4,1.0,82.8,397.93,96.94,404.98,135.48,353.78,131.46,217.55,654.74,661.34,"Blanická, Prague - Vinohrady",50.0746503,14.439294,,,,,,,,,,,,,,,,,,,
"CZK 37,500","CZK 12,500",725775,2+kk,9/12/2022,60 m²,Fully furnished,4,1.0,239.73,541.75,45.52,270.79,35.61,285.18,465.63,625.46,639.52,581.38,"Mečislavova, Prague - Nusle",50.0633237,14.4440058,,,,,,,,,,,,,,,,,,,
"CZK 25,500","CZK 8,500",727015,1 bedroom,9/21/2022,35 m²,Fully furnished,3,1.0,97.26,259.91,105.72,291.36,79.07,194.41,340.41,525.24,106.28,298.87,"Koněvova, Prague - Žižkov",50.088447,14.458108,,,,,,,,,,,,,,,1.0,,,,
"CZK 27,000","CZK 9,000",728060,1 bedroom,9/30/2022,50 m²,Fully furnished,2,,187.82,338.29,111.0,241.4,39.4,347.76,25.85,486.49,569.58,575.91,"Karmelitská, Prague - Malá Strana",50.08657,14.4033198,,,,,,,,,,,,,,,,,,,
"CZK 24,225","CZK 8,075",726381,2 bedroom,9/22/2022,50 m²,Fully furnished,2,,153.56,470.42,120.26,269.32,119.55,286.64,325.43,408.05,238.94,203.1,"U Obecního dvora, Prague - Staré Město",50.0911861,14.4228786,,,,,,,,,,,,,,,,,,,
"CZK 15,000","CZK 3,900",633986,2+kk,8/1/2022,43 m²,Fully furnished,3,1.0,248.73,517.92,177.98,409.83,52.97,388.62,89.35,255.17,74.96,226.55,"Šrobárova, Prague - Vinohrady",50.076081,14.468274,"CZK 30,000",Brick,Very good,Cooperative,G,,,,,,,,,Complete,,,,,
"CZK 22,900","CZK 5,000",614644,2 bedroom,9/12/2022,72 m²,Partly,2,,253.67,124.62,380.19,1791.68,236.21,1752.91,2175.33,307.58,828.46,476.79,"Sádky, Prague - Troja",50.116483,14.420261,"CZK 30,000",Brick,Very good,Personal,,1.0,,,1.0,,Gas boiler,,Luxurious,Interior,1.0,,,,
"CZK 20,000","CZK 3,000",728576,2+kk,8/8/2022,44 m²,Partly,5,1.0,196.69,677.01,256.56,657.16,221.18,681.35,602.45,691.62,282.08,467.75,Prague - Žižkov,50.08773,14.48911,"CZK 23,000",Brick,Very good,Cooperative,C,,1.0,,,,Central,,,,,,,,
"CZK 12,000","CZK 3,500",728811,Studio,8/5/2022,35 m²,Fully furnished,4,1.0,526.76,1019.91,431.15,1156.37,479.61,952.31,597.42,464.21,605.37,264.73,Prague - Háje,50.0379,14.52104,"CZK 15,500",Low-energy,Very good,Personal,B,,1.0,,1.0,,,Up to 10 years,,,,,,,
"CZK 19,000","CZK 5,000",193582,2 bedroom,7/31/2022,57 m²,Partly,7,1.0,71.1,445.44,253.63,398.38,322.26,468.05,273.05,406.17,864.91,145.43,"Počernická, Prague - Malešice",50.0808128,14.4959816,"CZK 38,000",Prefab concrete,Very good,Personal,C,,,,,,Distance,30 - 50 years,Standard,Complete,,,,,
"CZK 16,500","CZK 5,500",300762,2+kk,7/27/2022,50 m²,Fully furnished,2,,114.15,887.83,107.96,2021.89,149.44,841.67,553.62,1091.14,902.1,416.97,"Pelušková, Prague - Kyje",50.1091281,14.5583137,"CZK 16,500",Brick,Very good,Personal,E,1.0,1.0,,,,,10 to 30 years,Standard,,,,,,
"CZK 17,000","CZK 2,500",728803,2+kk,10/1/2022,48 m²,Fully furnished,5,1.0,160.89,142.85,141.1,376.12,54.48,63.95,91.19,239.91,480.67,100.29,Prague - Holešovice,50.10146,14.44676,"CZK 20,000",Brick,Very good,Personal,G,,,,,,,Up to 10 years,,Complete,,,,,
"CZK 6,000","CZK 1,500",728799,Small studio,8/5/2022,10 m²,Partly,,,141.27,868.37,321.05,1189.72,278.75,457.4,584.57,454.44,744.58,647.73,Prague - Libeň,50.11853,14.46926,"CZK 7,500",Brick,Good,,G,,,,,,,,,,,,,,
"CZK 22,500","CZK 5,500",728787,3+1,8/5/2022,72 m²,Partly,3,,404.53,2369.09,2104.76,2215.83,589.64,2245.65,1415.45,2046.91,2089.33,1160.52,Prague - Dejvice,50.11274,14.35484,"CZK 36,000",Brick,Very good,,G,1.0,1.0,,,,,,,,,,,,
"CZK 15,000","CZK 3,150",327299,Studio,8/31/2022,44 m²,Fully furnished,3,1.0,386.11,337.87,327.6,420.89,126.16,333.83,1007.3,712.74,535.42,295.41,"Mattioliho, Prague - Záběhlice",50.0527787,14.5150765,"CZK 20,000",Brick,Very good,Personal,C,1.0,,1.0,,,Central,10 to 30 years,Luxurious,Interior,,1.0,,,
"CZK 28,500","CZK 6,600",691271,3+kk,9/30/2022,75 m²,Fully furnished,3,1.0,203.17,1204.35,397.85,1051.32,518.69,1097.6,996.62,686.7,724.63,557.62,"U Staré cihelny, Prague - Žižkov",50.08634,14.48319,"CZK 40,000",Brick,New-build,Personal,B,1.0,1.0,1.0,1.0,,Central,Up to 10 years,,,1.0,,,,
"CZK 35,000","CZK 7,500",726113,4+kk,7/17/2022,116 m²,Partly,3,1.0,213.16,1557.4,113.33,1597.38,167.25,156.32,725.71,314.88,1252.41,63.57,Prague - Hostivař,50.04466,14.51691,"CZK 70,000",Brick,Very good,Personal,C,1.0,1.0,,1.0,,Central,,,,1.0,,,,
"CZK 27,900","CZK 6,000",662851,2+kk,10/1/2022,55 m²,Fully furnished,4,1.0,233.81,263.79,224.72,209.67,157.54,237.24,550.05,558.77,525.3,270.97,"Rohanské nábřeží, Prague - Karlín",50.09419,14.44737,"CZK 70,000",Brick,New-build,Personal,A,,,1.0,1.0,1.0,Central,,,,1.0,,,,
"CZK 25,000","CZK 8,000",728764,Studio,8/5/2022,82 m²,Fully furnished,2,1.0,166.76,694.81,55.67,243.87,46.46,228.56,428.25,860.22,357.81,495.77,Prague - Nové Město,50.08387,14.42349,"CZK 30,000",Other,Very good,,A,,,,,,,,,,,,,,
"CZK 8,000","CZK 2,000",727894,2+kk,8/15/2022,48 m²,Fully furnished,3,,332.16,1254.98,633.39,1353.74,116.68,980.22,599.21,648.4,1031.63,492.97,Prague - Kobylisy,50.13567,14.47728,"CZK 10,000",Brick,Very good,,G,,,,1.0,,Electric boiler,,,Complete,,,,,
"CZK 14,990","CZK 3,800",728776,2+kk,8/10/2022,45 m²,Fully furnished,4,,239.27,613.24,226.59,701.74,305.81,228.21,419.76,1176.72,370.12,345.62,"U staré plynárny, Prague - Holešovice",50.10730138888,14.44518555555,"CZK 18,790",Brick,Very good,Personal,C,,1.0,,,,,,,,,,"CZK 18,790",,
"CZK 19,990","CZK 1,449",728775,2 bedroom,8/10/2022,95 m²,Partly,3,,27.68,589.87,87.15,419.98,107.79,345.37,211.74,624.54,248.02,81.33,"Táborská, Prague - Nusle",50.06168027777,14.43761222222,"CZK 21,439",Brick,Good,Cooperative,G,1.0,,,,,,,,,,,"CZK 21,439",,
"CZK 24,000","CZK 3,000",692045,2+kk,8/5/2022,52 m²,Partly,2,,145.0,718.69,125.96,417.88,53.2,281.02,287.46,1009.3,331.54,303.16,"Petra Slezáka, Prague - Karlín",50.09435,14.45664,"CZK 24,000",Brick,Very good,Personal,G,,,,,,,,Luxurious,Complete,,,,,
"CZK 22,500","CZK 4,000",728770,3+kk,11/1/2022,61 m²,Fully furnished,4,1.0,414.0,826.24,265.09,764.61,549.7,474.75,212.05,211.22,373.3,256.14,Prague - Prosek,50.122,14.48876,"CZK 50,000",Prefab concrete,Very good,,D,,,,,,,,,,,1.0,,,
"CZK 14,990","CZK 2,836",728768,2+kk,8/10/2022,43 m²,Fully furnished,4,1.0,107.44,156.77,60.01,805.86,110.11,100.1,468.11,174.74,750.31,129.86,"Podjavorinské, Prague - Chodov",50.03165166666,14.51930527777,"CZK 17,826",Prefab concrete,Very good,Personal,C,1.0,1.0,,,,,,,,,,"CZK 17,826",,
"CZK 22,000","CZK 4,500",690221,2 bedroom,9/1/2022,57 m²,Partly,1,,259.93,488.8,226.16,438.92,226.5,366.06,82.89,236.77,472.03,152.16,"Boučkova, Prague - Břevnov",50.08624,14.34766,"CZK 20,000",Prefab concrete,Very good,Personal,G,,,,,,,,,,,1.0,,,
"CZK 19,900","CZK 5,000",726434,2 bedroom,7/19/2022,61 m²,Partly,4,,201.58,1053.15,693.11,1257.44,290.29,956.58,761.47,1370.07,215.61,162.54,Prague - Střešovice,50.09338,14.36867,"CZK 39,800",Brick,Very good,,G,,1.0,,,,,,,,,1.0,,,
"CZK 59,000","CZK 9,500",432912,5+kk,9/1/2022,240 m²,Fully furnished,6,1.0,174.74,280.54,98.82,188.39,115.11,446.45,286.03,336.05,977.41,264.84,Prague - Vinohrady,50.078327416966,14.455739663754,"CZK 118,000",Brick,,Personal,,1.0,,,,1.0,,,Luxurious,,,,,,
"CZK 33,900",CZK 133,728639,2+kk,9/1/2022,80 m²,Fully furnished,3,1.0,,,,,,,,,,,Prague - Stodůlky,50.04595,14.32223,"CZK 67,800",Other,Very good,,A,,1.0,1.0,,1.0,,,,,1.0,,,,
"CZK 17,990","CZK 6,177",728762,2 bedroom,8/9/2022,67 m²,Fully furnished,2,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,"CZK 24,167",Brick,Very good,Personal,D,,1.0,,,,,,,,,,"CZK 24,167",,
"CZK 17,990","CZK 6,177",728763,2 bedroom,8/9/2022,67 m²,Fully furnished,2,,245.13,370.18,234.69,424.52,164.09,388.29,84.2,130.02,822.88,147.43,"Lvovská, Prague - Vršovice",50.06947277777,14.47482444444,"CZK 24,167",Brick,Very good,Personal,D,,1.0,,,,,,,,,,"CZK 24,167",,
"CZK 16,990","CZK 3,774",728759,2+kk,8/9/2022,53 m²,Unfurnished,5,1.0,470.4,1535.92,900.16,4153.14,589.79,876.87,1259.61,3402.64,1334.32,512.78,"Honzíkova, Prague - Dolní Měcholupy",50.06813972222,14.55724305555,"CZK 20,764",Brick,New-build,Cooperative,B,1.0,,1.0,1.0,,,,,,,,"CZK 20,764",,
"CZK 15,000","CZK 2,630",728758,Studio,8/5/2022,32 m²,Partly,3,,447.53,1576.21,480.27,1471.64,559.49,1039.86,1323.51,1227.95,281.37,129.45,Prague - Vysočany,50.10835,14.51666,"CZK 30,000",Low-energy,New-build,,B,,1.0,,,,,,,,,,,,
"CZK 79,000","CZK 20,000",714217,3+kk,7/1/2022,164 m²,Fully furnished,4,1.0,384.26,1775.9,682.53,228.18,659.39,778.18,602.6,888.16,165.88,617.77,"Ke Dvoru, Prague - Vokovice",50.09653,14.34031,"CZK 158,000",Other,New-build,Personal,B,,1.0,,1.0,1.0,Distance,,Luxurious,,,,,,
"CZK 14,500","CZK 3,500",638486,2+kk,11/12/2020,46 m²,Partly,5,1.0,306.75,623.82,97.76,347.36,108.73,363.67,337.77,449.29,436.64,155.98,"U Libeňského pivovaru, Prague - Libeň",50.1070664,14.4751144,"CZK 18,000",Brick,Very good,Personal,G,,1.0,,,,Gas boiler,,,Complete,,,,,
"CZK 17,999","CZK 2,900",728750,Studio,8/8/2022,35 m²,Fully furnished,3,,136.17,533.73,148.82,399.01,113.9,218.9,246.18,258.55,606.75,369.32,Prague - Nové Město,50.07448,14.42355,"CZK 20,000",Low-energy,Very good,,B,,,,,,,,,,,,,,
"CZK 15,000","CZK 2,500",182624,Studio,9/1/2022,33 m²,Fully furnished,4,1.0,221.28,138.83,200.68,375.89,50.46,59.93,90.35,239.08,476.65,103.98,Prague - Holešovice,50.1016514,14.4463916,"CZK 17,500",Brick,Very good,Personal,,1.0,,,,,,Up to 10 years,Luxurious,Complete,,,,,
"CZK 19,500","CZK 2,000",728746,2+kk,8/5/2022,56 m²,Partly,4,,199.87,349.72,33.78,144.5,44.1,157.86,563.28,571.99,420.91,328.39,Prague - Karlín,50.09372,14.44921,"CZK 30,000",Brick,Very good,,G,,1.0,,,,,,,,,,,,
"CZK 18,000","CZK 6,000",585738,3+kk,8/8/2022,100 m²,Partly,3,,108.08,1010.98,201.95,3775.99,380.68,217.35,1114.14,856.3,993.72,336.9,"Hornopočernická, Prague - Kbely",50.129377,14.551176,"CZK 23,000",Brick,Very good,Personal,G,,1.0,,,1.0,Gas boiler,,,,,,,,
"CZK 12,000","CZK 4,000",156031,Studio,,30 m²,Partly,2,,432.98,1498.76,401.42,727.27,413.92,405.83,625.37,247.22,1113.21,158.6,"Veleňská, Prague - Kobylisy",50.1279628,14.4474614,"CZK 12,500",Brick,,Personal,,,1.0,,,,Electric boiler,,,,,,,,
"CZK 16,000","CZK 2,500",661437,Studio,5/2/2021,42 m²,Fully furnished,1,1.0,205.82,1571.02,95.85,1610.99,162.36,151.43,739.32,259.73,1200.79,118.49,"Bratislavská, Prague - Hostivař",50.04417,14.51701,"CZK 16,000",Brick,New-build,Personal,C,,1.0,1.0,,1.0,Central,Up to 10 years,Standard,Complete,,,,,
