Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Design,Heating,Total number of floors,Renovation,Age,Front garden,Developer name,Project name,Kód jednotky,Administration fee
694519,"CZK 37,500",50.0916806,14.4282136,"Klimentská, Prague - Nové Město",3 bedroom with open-plan kitchen,,120 m²,"CZK 12,500",,,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,148,292,154,129,85,207,183,424,376,309,,,,,,,,,,,
693471,"CZK 11,500",50.036732,14.5934079,"V Bytovkách, Prague - Uhříněves",2 bedroom with open-plan kitchen,Good,57 m²,"CZK 3,500","CZK 15,000",Cooperative,Brick building,Furnished,1,No,No,Yes,No,No,No,No,06. 12. 2021,G,248,"1,034",386,829,727,815,329,350,"1,230",80,,,,,,,,,,,
412397,"CZK 18,000",50.1251937,14.5074785,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,New build,91 m²,"CZK 3,000","CZK 45,000",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,No,No,Yes,01. 01. 1970,C,243,800,198,"1,024",296,973,191,706,164,,Yes,,Central heating,,,1 to 10 years years,,,,,
578482,"CZK 8,800",50.135817,14.368359,"Kosova, Prague - Suchdol",Small studio,Excellent,25 m²,"CZK 1,800","CZK 9,000",Personal,Brick building,Unfurnished,,No,No,No,No,No,No,No,17. 01. 2022,B,203,"1,191",477,825,723,"1,172","1,322","1,181","1,206",416,,Standard materials and solutions,Central heating,,Overall,1 to 10 years years,,,,,
698960,"CZK 10,000",50.0066403,14.4203976,"Jordana Jovkova, Prague - Modřany",Small studio,Excellent,30 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,Yes,No,17. 01. 2022,B,273,336,361,318,404,410,375,970,828,430,,Standard materials and solutions,District heating,,Overall,1 to 10 years years,,,,,
673330,"CZK 23,800",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,70 m²,CZK 133,"CZK 47,600",Personal,Other,Furnished,14,No,Yes,Yes,No,Yes,Yes,No,07. 01. 2022,A,,,,,,,,,,,Yes,Premium materials and solutions,,Middle floor,,1 to 10 years years,,Luka Residential s.r.o.,Luka Living Rental apartments,1408,
693971,"CZK 18,600",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,New build,40 m²,CZK 133,"CZK 37,200",Personal,Other,Furnished,4,No,No,Yes,No,Yes,Yes,No,14. 01. 2022,A,,,,,,,,,,,Yes,,,,,,,Luka Residential s.r.o.,Luka Living Rental apartments,401,
421559,"CZK 8,550",50.056173,14.5453454,Prague - Hostivař,Studio,,36 m²,CZK 550,"CZK 10,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,Yes,No,No,01. 03. 2022,,198,"1,062","1,331",207,"1,377",838,922,,,,,,,,,,,,,,
699089,"CZK 14,500",50.0694218,14.3759387,"Pod Klamovkou, Prague - Košíře",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Furnished,4,No,No,No,No,No,No,Yes,12. 01. 2022,C,118,183,324,399,354,506,309,871,875,346,,,Central heating,Middle floor,,,,,,,
698934,"CZK 15,500",50.06815,14.40189,"Radlická, Prague - Smíchov",2 bedroom,Excellent,44 m²,"CZK 3,400","CZK 15,500",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,11. 01. 2022,G,136,252,182,269,66,154,443,645,907,195,,,Gas boiler,Middle floor,Interior,,,,,,
436381,"CZK 8,000",50.035351,14.5098249,"Šperlova, Prague - Chodov",1 bedroom,,35 m²,CZK 500,"CZK 8,500",Personal,Brick building,Partially furnished,1,Yes,Yes,No,No,Yes,No,No,,,167,514,180,"1,490",387,679,466,480,472,405,,Premium materials and solutions,,,,1 to 10 years years,,,,,
692907,"CZK 13,395",50.0236328,14.420109,"Na Výspě, Prague - Hodkovičky",1 bedroom,,18 m²,"CZK 4,465",,,,Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,,205,"1,125",579,"1,118",554,629,856,827,"1,391",591,,,,,,,,,,,
691729,"CZK 14,500",50.0470652,14.552277,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 3,000","CZK 40,000",Personal,Prefab concrete building,Partially furnished,1,No,Yes,No,No,No,Yes,Yes,15. 11. 2021,C,253,945,169,"1,160",256,848,813,663,306,554,,,Central heating,,,,,,,,
692479,"CZK 20,880",50.0713305,14.4638794,"Na Míčánkách, Prague - Vršovice",1 bedroom with open-plan kitchen,,49 m²,"CZK 6,960",,,,Furnished,2,No,No,No,No,No,Yes,No,17. 01. 2022,,84,743,87,659,277,595,408,307,678,198,,,,,,,,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,30 m²,"CZK 8,693",,,,Furnished,5,No,No,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
682342,"CZK 21,000",50.0728478,14.4409103,"Jana Masaryka, Prague - Vinohrady",Studio,,35 m²,"CZK 7,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,17. 01. 2022,,66,280,58,636,44,592,271,416,582,395,,,,,,,,,,,
694842,"CZK 29,228",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,,32 m²,"CZK 9,742",,,,Furnished,4,No,No,No,No,No,Yes,Yes,01. 02. 2022,,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,
696907,"CZK 15,375",50.0236328,14.420109,"Na Výspě, Prague - Hodkovičky",Studio,,40 m²,"CZK 5,125",,,,Furnished,2,No,Yes,No,No,No,No,No,21. 02. 2022,,205,"1,125",579,"1,118",554,629,856,827,"1,391",591,,,,,,,,,,,
696838,"CZK 45,000",50.090911,14.4295366,"Soukenická, Prague - Nové Město",1 bedroom with open-plan kitchen,,50 m²,"CZK 15,000",,,,Furnished,4,No,No,No,No,No,Yes,Yes,20. 02. 2022,,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,
696415,"CZK 30,638",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",3 bedroom,,92 m²,"CZK 10,212",,,,Furnished,7,No,Yes,No,No,No,Yes,No,15. 02. 2022,,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,,30 m²,"CZK 6,420",,,,Furnished,3,No,No,No,No,No,Yes,Yes,01. 02. 2022,,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,,60 m²,"CZK 7,200",,,,Furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,,276,508,376,863,221,634,685,923,376,417,,,,,,,,,,,
690579,"CZK 22,500",50.0633237,14.4440058,"Mečislavova, Prague - Nusle",1 bedroom with open-plan kitchen,,65 m²,"CZK 7,500",,,,Furnished,2,Yes,No,No,No,No,No,No,17. 01. 2022,,242,542,99,271,176,314,456,822,634,593,,,,,,,,,,,
498334,"CZK 11,000",50.026953342758,14.427036993918,"Vavřenova, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,500","CZK 30,000",Cooperative,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,No,No,01. 03. 2022,,240,727,390,713,248,309,378,320,"1,305",115,,Standard materials and solutions,,Middle floor,Overall,,,,,,
697484,"CZK 16,097",50.0865462,14.4320578,"Dlážděná, Prague - Nové Město",Studio,,36 m²,"CZK 5,365",,,,Furnished,2,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,,123,287,160,141,79,130,287,500,285,354,,,,,,,,,,,
697482,"CZK 20,250",50.0719171,14.4429188,"Rybalkova, Prague - Vinohrady",1 bedroom with open-plan kitchen,,48 m²,"CZK 6,750",,,,Furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,,195,408,97,765,42,717,415,296,511,225,,,,,,,,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,,41 m²,"CZK 8,500",,,,Furnished,5,No,No,No,No,No,No,No,20. 02. 2022,,394,499,253,432,280,389,317,725,696,412,,,,,,,,,,,
689254,"CZK 25,500",50.0876118,14.4080467,"Míšeňská, Prague - Malá Strana",1 bedroom with open-plan kitchen,,46 m²,"CZK 8,500",,,,Furnished,2,No,No,No,No,No,No,No,17. 01. 2022,,249,259,109,237,65,537,295,274,806,231,,,,,,,,,,,
697468,"CZK 22,350",50.1148427,14.4750191,"V Zahradách, Prague - Libeň",1 bedroom with open-plan kitchen,,67 m²,"CZK 7,450",,,,Furnished,2,Yes,Yes,No,No,No,Yes,Yes,01. 03. 2022,,188,"1,403",485,"1,260",182,737,559,"1,425",906,405,,,,,,,,,,,
564243,"CZK 14,000",50.0791085,14.445115,Prague - Vinohrady,1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 2,000","CZK 16,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 02. 2022,,428,735,129,554,140,360,418,181,266,304,,Standard materials and solutions,Gas boiler,Top floor,Overall,,400 m²,,,,
206029,"CZK 13,500",50.0969521,14.431454,"Skalecká, Prague - Holešovice",Studio,,38 m²,"CZK 2,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,,,216,839,114,275,273,227,83,"1,243",345,275,,,,,,,,,,,
265438,"CZK 13,000",49.9901491,14.4134231,"K Petrově komoře, Prague - Modřany",2 bedroom with open-plan kitchen,Good,61 m²,"CZK 2,500","CZK 10,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,No,No,,C,248,300,315,"1,337",514,,,,,,,,Central heating,Attic,Interior,,,,,,
698383,"CZK 22,700",50.0777828,14.4649234,"Písecká, Prague - Vinohrady",3 bedroom,Good,101 m²,"CZK 3,290","CZK 22,700",Personal,Brick building,Partially furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,150,186,26,220,183,299,236,764,280,235,,,,,,,,,,,
265681,"CZK 10,000",50.0577867,14.4946574,"Jetelová, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 2,300","CZK 15,000",Personal,Other,Partially furnished,4,No,No,No,Yes,No,Yes,No,01. 02. 2022,B,119,673,233,948,396,242,372,865,166,186,,Standard materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,,,,,
699061,"CZK 15,000",50.07247,14.46345,"Na Míčánkách, Prague - Vršovice",1 bedroom,Excellent,38 m²,CZK 540,"CZK 15,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,18. 01. 2022,G,212,822,215,773,266,723,536,421,550,70,,Standard materials and solutions,,,Interior,,,,,,
698897,"CZK 18,000",50.03612,14.41637,"Pod Křížkem, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,103 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,Yes,No,Yes,01. 02. 2022,G,678,672,517,492,617,444,357,829,,,,Premium materials and solutions,Gas boiler,,,,,,,,
699068,"CZK 16,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 18,000",Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,11. 01. 2022,G,89,569,28,167,0,101,552,"1,042","1,020",600,,,Central heating,Middle floor,Interior,,,,,,
699067,"CZK 15,000",50.13287,14.50548,"Tupolevova, Prague - Letňany",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 2,900","CZK 35,008",Personal,Brick building,Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,G,219,"1,224",398,420,358,702,520,477,231,52,,,,,,,,,,,
682608,"CZK 8,950",50.11254,14.49513,"U Vinných sklepů, Prague - Vysočany",Studio,Excellent,26 m²,"CZK 2,950","CZK 11,900",Personal,Other,Furnished,2,No,No,No,No,No,No,No,03. 09. 2021,G,236,703,550,471,512,353,745,812,502,381,,Standard materials and solutions,Central heating,Middle floor,Overall,1 to 10 years years,,,,,
698959,"CZK 11,000",49.9572694,14.3716705,"Jílovišťská, Prague - Lipence",1 bedroom,Excellent,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,13. 01. 2022,G,13,"1,077",850,"1,278","1,312",,,,,,,,,,,,,,,,
699054,"CZK 15,000",50.04471,14.51522,"Berlínská, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 4,200","CZK 30,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,Yes,11. 01. 2022,G,239,270,287,276,"1,064",432,"1,273",84,,,,Standard materials and solutions,District heating,,,,,,,,
502071,"CZK 9,800",50.0315059,14.3703657,"Werichova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,,41 m²,"CZK 3,386","CZK 19,600",Personal,Prefab concrete building,Partially furnished,4,No,No,No,No,No,No,No,,D,149,633,203,614,240,649,480,193,695,251,,,,,,,,,,,
698367,"CZK 12,740",50.02901,14.36168,"Vítové, Prague - Hlubočepy",Studio,New build,29 m²,CZK 830,"CZK 13,000",Cooperative,Prefab concrete building,Furnished,1,Yes,No,Yes,No,Yes,Yes,No,01. 02. 2022,A,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,,Standard materials and solutions,Central heating,Middle floor,,1 to 10 years years,,,,,
424661,"CZK 11,700",50.05735,14.4468662,"U Družstva Repo, Prague - Nusle",1 bedroom,,43 m²,"CZK 3,300","CZK 20,000",Cooperative,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,17. 01. 2022,,370,881,92,392,198,982,383,299,853,230,,,,,Interior,,,,,,
698296,"CZK 16,000",50.06799,14.55658,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Partially furnished,7,Yes,No,No,No,Yes,Yes,No,01. 02. 2022,A,784,"1,478",621,540,800,"1,302","1,442",600,,,,,,Top floor,,,,,,,
544208,"CZK 22,000",50.1036763,14.4361403,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Furnished,6,No,No,No,No,No,No,No,01. 03. 2022,,327,981,217,493,171,298,607,299,798,,Yes,,Electric boiler,Middle floor,,,,,,,
698512,"CZK 14,000",50.0675563,14.3694493,"Musílkova, Prague - Košíře",Studio,New build,44 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 02. 2022,B,401,673,151,483,336,394,417,970,342,341,,,,,,,,,,,
699033,"CZK 14,500",50.03949,14.33924,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,500","CZK 14,500",Cooperative,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,Yes,No,11. 01. 2022,G,155,618,168,765,229,307,167,368,220,47,,,,,,,,,,,
699034,"CZK 11,000",50.07448,14.5503,"Laudonova, Prague - Štěrboholy",Studio,Excellent,43 m²,"CZK 4,000","CZK 22,000",Personal,Low-energy building,Partially furnished,2,No,No,No,No,No,Yes,Yes,11. 01. 2022,C,327,825,790,518,771,567,617,589,,,,,,,,,,,,,
3423,"CZK 25,500",50.066621,14.434258,"Rejskova, Prague - Vinohrady",3 bedroom,Excellent,110 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,Furnished,5,No,No,Yes,Yes,No,Yes,No,01. 01. 2022,,310,586,307,720,267,522,375,428,293,413,,Standard materials and solutions,Gas boiler,Middle floor,Overall,1 to 10 years years,20 m²,,,,
593839,"CZK 8,200",50.097409,14.366927,"Na Dlouhém Lánu, Prague - Vokovice",Small studio,Excellent,28 m²,"CZK 2,500","CZK 12,000",Personal,Brick building,,,No,No,No,No,No,No,No,10. 01. 2022,G,460,334,370,455,184,87,587,676,"1,052",106,,,,,,,,,,,
697239,"CZK 17,500",50.11506,14.46829,"Chlumčanského, Prague - Libeň",2 bedroom,Excellent,62 m²,"CZK 2,500","CZK 30,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 02. 2022,G,121,962,143,"1,269",163,201,185,"1,239",889,214,,,,,,,,,,,
698875,"CZK 15,700",50.01525,14.44295,"Liškova, Prague - Kamýk",2 bedroom,Excellent,52 m²,"CZK 2,312","CZK 30,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,Yes,No,Yes,No,15. 02. 2022,E,178,863,225,"1,487",781,326,651,91,813,191,,Premium materials and solutions,District heating,,Interior,,,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",Personal,Prefab concrete building,Furnished,1,No,No,No,No,No,Yes,No,01. 02. 2022,G,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,,,,,,,,,,,
698329,"CZK 8,000",50.094907,14.4526706,"Pobřežní, Prague - Karlín",Studio,Excellent,30 m²,"CZK 6,000","CZK 10,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,10. 02. 2022,G,159,464,139,190,155,277,628,"1,413",432,510,,,District heating,Middle floor,Overall,,,,,,
699025,"CZK 22,000",50.10904,14.44733,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,52 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,15. 01. 2022,A,167,654,39,587,258,432,138,"1,015",529,133,,Standard materials and solutions,,Middle floor,Overall,,,,,,
583096,"CZK 10,000",50.080924,14.496629,"Počernická, Prague - Malešice",Small studio,Excellent,27 m²,"CZK 2,500","CZK 12,500",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,Yes,No,03. 03. 2022,B,111,386,195,339,263,436,287,523,907,149,,,,,,,,,,,
697785,"CZK 8,824",50.0230294,14.4564669,"Sládkovičova, Prague - Krč",1 bedroom,Good,30 m²,"CZK 3,417","CZK 12,241",Personal,Other,,1,No,No,No,No,No,No,No,01. 02. 2022,,519,862,614,444,397,479,"1,304",637,586,,,,,,,,,,,,
699019,"CZK 12,500",50.0541789,14.510672,"Jasmínová, Prague - Záběhlice",1 bedroom,Excellent,35 m²,"CZK 3,000","CZK 12,500",Cooperative,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,C,256,600,550,641,487,595,699,832,989,223,,,,,,,,,,,
693515,"CZK 14,219",50.046684,14.4391279,"Na Strži, Prague - Krč",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 2,935","CZK 17,000",Personal,Other,,1,No,No,No,No,No,No,No,16. 11. 2021,,65,417,271,541,289,567,274,397,344,83,,,,,,,,,,,
691990,"CZK 17,650",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,47 m²,"CZK 3,823","CZK 21,000",,Other,,1,No,No,No,No,Yes,No,No,01. 12. 2021,,40,177,122,399,130,154,109,657,647,271,,,,,,,,,,,
691991,"CZK 19,450",50.05393,14.44023,"5. května, Prague - Nusle",1 bedroom with open-plan kitchen,Good,65 m²,"CZK 4,927","CZK 25,000",,Other,,1,No,No,No,No,Yes,No,No,24. 11. 2021,,40,177,122,399,130,154,109,657,647,271,,,,,,,,,,,
198973,"CZK 10,000",50.0464879,14.4427116,"U nových domů III, Prague - Krč",Studio,Excellent,31 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 06. 2021,C,291,414,111,356,137,313,174,583,593,332,,Standard materials and solutions,Gas boiler,Raised ground floor,Overall,,300 m²,,,,
691358,"CZK 11,990",50.02901,14.36168,"Vítové, Prague - Hlubočepy",Studio,New build,29 m²,"CZK 2,000","CZK 11,990",Cooperative,Prefab concrete building,Furnished,5,Yes,No,No,No,No,Yes,No,11. 01. 2022,G,437,"1,318",559,"1,298",301,"1,336",529,769,854,542,,,,Middle floor,,1 to 10 years years,,,,,
697249,"CZK 15,000",50.09387,14.48846,"Na Vrcholu, Prague - Žižkov",2 bedroom,Excellent,52 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,No,No,10. 01. 2022,G,215,357,51,283,253,212,236,145,268,115,,Premium materials and solutions,District heating,Middle floor,Overall,1 to 10 years years,,,,,
667571,"CZK 15,294",50.068,14.49942,"Dubečská, Prague - Strašnice",2 bedroom,Good,72 m²,"CZK 3,350","CZK 18,500",Personal,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,13. 01. 2022,B,340,"1,260",145,"1,049",285,141,374,200,827,72,,,,,,,,,,,
694143,"CZK 14,118",50.0812798,14.4589888,"Křišťanova, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,48 m²,"CZK 1,998","CZK 16,116",Personal,Other,,1,No,No,No,No,No,No,No,30. 11. 2021,,150,606,253,208,189,649,384,209,457,460,,,,,,,,,,,
698757,"CZK 12,855",50.0485817,14.4886408,"Bojanovická, Prague - Záběhlice",1 bedroom,Good,38 m²,"CZK 3,157","CZK 16,012",Personal,Other,,1,No,No,No,No,No,No,No,01. 02. 2022,,134,343,229,284,106,"1,370",82,352,926,354,,,,,,,,,,,
699017,"CZK 17,000",50.04931,14.48245,"Na Chodovci, Prague - Záběhlice",3 bedroom,Good,70 m²,"CZK 6,000","CZK 17,000",Personal,Brick building,Partially furnished,5,Yes,No,Yes,No,No,No,No,10. 02. 2022,G,87,476,66,489,179,"1,240",421,366,922,308,,,,,,,,,,,
485450,"CZK 13,500",50.0631412,14.4044623,"Radlická, Prague - Smíchov",1 bedroom,,45 m²,"CZK 2,200","CZK 15,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,,28,453,78,852,18,206,643,616,794,538,,,Electric boiler,Middle floor,,,,,,,
652539,"CZK 17,527",50.070272,14.483102,"V Předpolí, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 1,973","CZK 35,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,Yes,No,10. 01. 2022,E,317,574,255,326,248,380,668,519,552,359,,,District heating,,Interior,,,,,,
694414,"CZK 14,000",50.1049402,14.448922,"U Průhonu, Prague - Holešovice",2 bedroom,Excellent,54 m²,"CZK 4,000","CZK 10,000",Cooperative,Brick building,Partially furnished,2,No,No,Yes,No,Yes,No,No,10. 01. 2022,C,81,271,148,37,100,87,487,546,273,384,,Standard materials and solutions,Gas boiler,Middle floor,Interior,over 50 years years,,,,,
513154,"CZK 15,500",50.0514104,14.4579141,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,,56 m²,"CZK 3,250","CZK 18,750",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2022,,3,676,93,678,33,557,383,658,659,379,,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,
448215,"CZK 7,500",50.0539099,14.3425226,"Běhounkova, Prague - Stodůlky",Studio,,34 m²,"CZK 4,000",,Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,No,No,No,,G,264,571,261,577,480,226,399,199,"1,175",166,,,,,,,,,,,
699013,"CZK 16,000",50.03934,14.56644,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,355","CZK 48,000",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,11. 01. 2022,G,139,624,330,552,501,144,245,441,"1,127",155,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,02. 01. 2022,,96,"1,112",343,721,186,792,491,465,675,180,,Standard materials and solutions,,,Overall,1 to 10 years years,,,,,
691182,"CZK 11,500",50.14213,14.38053,"Nad Dolíky, Prague - Suchdol",2 bedroom,Good,44 m²,"CZK 2,500","CZK 14,990",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,08. 11. 2021,G,358,850,"1,122",854,335,771,512,703,387,,,,,,,,,,,,
699009,"CZK 17,000",50.10109,14.42392,"Ovenecká, Prague - Bubeneč",Studio,Excellent,31 m²,"CZK 3,200",,Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 02. 2022,G,153,201,31,125,44,158,406,275,237,,,,,,,,,,,,
698961,"CZK 11,500",50.07179,14.38585,"Holečkova, Prague - Košíře",2 bedroom,Excellent,50 m²,"CZK 1,500","CZK 13,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,17. 01. 2022,G,171,980,159,"1,024",219,"1,147",405,520,"1,304",441,,,,,,,,,,,
