Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Heating,Total number of floors,New building,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
661977,"CZK 12,000",50.0637847,14.2924383,Prague - Zličín,Studio,39 m²,"CZK 3,200",Partially furnished,3,Yes,No,Yes,No,No,Yes,No,08. 05. 2022,New build,"CZK 12,000",Personal,Brick building,A,467,411,"1,346",768,904,"1,062",662,,,,,,,,,,,,,,,
118686,"CZK 30,000",50.0695036,14.3174676,"Na Fialce II, Prague - Řepy",2 bedroom with open-plan kitchen,110 m²,"CZK 7,000",Furnished,2,Yes,No,No,No,No,No,Yes,01. 06. 2022,Excellent,"CZK 70,000",Personal,Brick building,D,358,"1,261",962,"1,327",648,"1,114",770,535,577,211,10 to 30 years years,Premium materials and solutions,Gas boiler,Middle floor,,,,,,,,
653851,"CZK 13,000",50.08344,14.509,"Počernická, Prague - Malešice",Studio,35 m²,"CZK 3,400",Furnished,5,Yes,No,Yes,No,No,Yes,Yes,01. 06. 2022,New build,"CZK 15,000",Personal,Brick building,A,40,740,80,680,33,602,868,643,644,288,1 to 10 years years,,Central heating,,,,,,,,,
717552,"CZK 21,000",50.07037,14.47724,"Kubánské náměstí, Prague - Vršovice",2 bedroom with open-plan kitchen,60 m²,"CZK 2,970",Partially furnished,4,No,No,Yes,No,No,Yes,No,16. 05. 2022,Excellent,"CZK 21,000",Personal,Brick building,G,63,135,54,208,90,179,308,213,278,156,,,,,,,,,,,,
532257,"CZK 12,500",50.0041441,14.4153289,"Soukalova, Prague - Modřany",Studio,35 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,No,15. 05. 2022,New build,"CZK 25,000",Personal,Prefab concrete building,,197,249,536,368,397,227,817,708,846,221,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,,,,,,
530371,"CZK 12,800",50.1128959,14.515145,"Strnadových, Prague - Vysočany",Studio,37 m²,"CZK 3,640",Furnished,5,No,No,No,No,No,No,Yes,01. 06. 2022,New build,"CZK 17,000",Personal,Brick building,B,559,697,707,"1,472","1,390","1,488",523,350,,,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Yes,,,,,,,
717547,"CZK 12,700",50.1404,14.51908,"Škrábkových, Prague - Letňany",Studio,43 m²,"CZK 2,200",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,07. 05. 2022,New build,"CZK 12,000",Personal,Brick building,B,393,613,"1,056","1,199",291,737,"1,013",969,"1,247",285,,,District heating,,Yes,,,,,,,
634659,"CZK 16,000",50.0648563,14.4259116,"Jaromírova, Prague - Nusle",2 bedroom,64 m²,"CZK 2,200",Partially furnished,4,No,No,No,No,No,No,No,01. 07. 2022,Good,"CZK 10,000",Personal,Brick building,G,116,668,3,331,58,394,647,566,384,330,,Standard materials and solutions,,,,,,,,,,
601507,"CZK 33,000",50.035333,14.389324,"Devonská, Prague - Hlubočepy",2 bedroom with open-plan kitchen,90 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,New build,"CZK 33,000",Personal,Brick building,A,228,"1,312",695,"1,220",668,"1,278","1,298","1,297","1,231",117,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,Yes,,,,,,,
649500,"CZK 17,000",50.059194,14.403452,"Pod Kesnerkou, Prague - Smíchov",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Furnished,1,No,No,No,No,Yes,No,Yes,01. 05. 2022,Excellent,"CZK 21,000",Personal,Brick building,G,15,858,411,"1,303",399,415,979,"1,118",996,258,,Standard materials and solutions,Gas boiler,,,,,,,,,
716689,"CZK 15,500",50.09936,14.42266,"Jirečkova, Prague - Holešovice",2 bedroom,78 m²,"CZK 3,700",Unfurnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,Good,"CZK 20,000",Personal,Brick building,G,176,147,165,167,41,207,277,550,376,,,,,,,,,,,,,
717540,"CZK 14,000",50.00861,14.41813,"Botevova, Prague - Modřany",1 bedroom,31 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,Yes,Yes,No,16. 05. 2022,Excellent,"CZK 25,000",Personal,Prefab concrete building,C,272,674,461,465,534,490,207,779,"1,191",602,,,,,,,,,,,,
717539,"CZK 19,000",50.0817642,14.4593369,"Jičínská, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Partially furnished,2,Yes,No,No,No,No,No,No,01. 08. 2022,Excellent,"CZK 19,000",Personal,Brick building,G,56,578,198,113,94,651,321,219,362,420,,,,,,,,,,,,
716686,"CZK 15,000",50.00921,14.40993,"Na Holém vrchu, Prague - Modřany",2 bedroom,60 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 07. 2022,Good,"CZK 18,000",Personal,Brick building,D,200,854,774,756,562,674,535,899,"1,465",519,,,,,,,,,,,,
619545,"CZK 12,000",50.103554,14.47585,Prague - Libeň,1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 15,000",Personal,Brick building,D,115,226,141,166,73,28,189,382,341,388,10 to 30 years years,Standard materials and solutions,Central heating,Middle floor,,,,,,,,
717533,"CZK 14,900",50.06535,14.43616,"Závišova, Prague - Nusle",1 bedroom with open-plan kitchen,48 m²,"CZK 1,000",Partially furnished,3,No,No,Yes,No,No,No,No,09. 05. 2022,Excellent,"CZK 20,000",Personal,Brick building,G,88,289,320,423,244,526,254,238,213,191,,,,,,,,,,,,
547868,"CZK 22,000",50.0862258,14.4593371,Prague - Žižkov,1 bedroom with open-plan kitchen,62 m²,"CZK 2,200",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,,"CZK 40,000",Personal,Brick building,,186,307,58,537,346,280,213,249,381,105,,Premium materials and solutions,Gas boiler,Middle floor,Yes,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,Excellent,"CZK 35,000",Personal,Brick building,A,361,626,69,"1,243",574,"1,042",547,475,481,469,,,District heating,,,,,,,,,
716674,"CZK 11,000",50.07342,14.50766,"V Olšinách, Prague - Strašnice",Studio,30 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 25,000",Personal,Brick building,G,130,"1,413",284,"1,266",254,664,373,764,"1,235",451,,,,,,,,,,,,
717531,"CZK 9,900",50.08927,14.38383,"Za Hládkovem, Prague - Střešovice",Small studio,25 m²,"CZK 3,093",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 9,900",Personal,Brick building,G,614,415,458,196,"1,321",481,376,384,265,,,,,,,,,,,,,
166213,"CZK 24,999",50.0808055,14.4197518,"Spálená, Prague - Nové Město",2 bedroom,72 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 27,999",Personal,Brick building,C,43,650,75,105,60,114,171,530,170,544,1 to 10 years years,Premium materials and solutions,Gas boiler,,,116 m²,Overall,,,,,
716664,"CZK 16,000",50.08584,14.34099,"Mahulenina, Prague - Břevnov",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,15. 05. 2022,Excellent,"CZK 16,000",Personal,Prefab concrete building,C,173,832,481,536,337,518,225,387,925,306,,,,,,,,,,,,
681854,"CZK 19,500",50.09687,14.46518,"Molákova, Prague - Karlín",2 bedroom,41 m²,"CZK 5,500",Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 07. 2022,Excellent,"CZK 25,000",Personal,Other,G,116,"1,185",101,"1,040",234,780,434,694,909,141,,,Central heating,,,,,,,,,
463258,"CZK 17,900",50.0648387,14.4266126,"Nezamyslova, Prague - Nusle",1 bedroom with open-plan kitchen,44 m²,CZK 590,Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 07. 2022,Good,"CZK 17,900",Personal,Brick building,,118,606,34,402,51,332,587,637,455,268,,Standard materials and solutions,Other,Middle floor,,,Overall,,,,,
510207,"CZK 18,000",50.0889731,14.3043643,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Partially furnished,5,No,No,No,No,No,Yes,No,,Excellent,"CZK 20,000",Personal,Prefab concrete building,C,225,486,448,435,345,492,357,"1,259",46,,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,Overall,,,,,
717517,"CZK 16,000",50.0729,14.3939,"Grafická, Prague - Smíchov",1 bedroom,37 m²,"CZK 3,351",Partially furnished,1,No,No,Yes,No,No,Yes,No,17. 05. 2022,Excellent,"CZK 19,000",Personal,Brick building,G,121,924,13,615,8,706,65,966,973,267,1 to 10 years years,Standard materials and solutions,,Raised ground floor,,,Overall,,,,,
59119,"CZK 14,000",50.0947838,14.356154,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,,,"CZK 17,000",Personal,Brick building,,420,522,338,495,366,348,275,617,"1,158",137,,,,,,,,,,,,
697081,"CZK 44,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,96 m²,"CZK 6,560",Furnished,1,No,No,Yes,No,No,Yes,No,25. 05. 2022,Excellent,"CZK 88,000",Personal,Brick building,B,310,517,418,403,183,453,300,306,676,106,,,,,,,,,,,,
717523,"CZK 20,000",50.02973,14.59703,"Oty Bubeníčka, Prague - Uhříněves",Studio,32 m²,"CZK 3,000",Furnished,3,No,No,Yes,Yes,Yes,Yes,No,15. 06. 2022,New build,"CZK 50,000",Personal,Brick building,B,153,292,295,401,213,265,711,814,918,101,,,,,,,,,,,,
717524,"CZK 10,000",50.10688,14.45152,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,66 m²,"CZK 2,500",Furnished,1,Yes,No,No,No,Yes,No,No,07. 05. 2022,Excellent,,Personal,Brick building,G,236,564,95,376,107,339,284,835,138,98,,,,,,,,,,,,
717522,"CZK 19,500",50.10816,14.40704,"Za Císařským mlýnem, Prague - Bubeneč",2 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,Yes,No,No,09. 05. 2022,Excellent,"CZK 19,500",Personal,Wooden building,A,513,"1,016","1,050",564,"1,291",760,549,413,667,,,,,,,,,,,,,
536098,"CZK 14,000",50.090469220676,14.451218128051,"Pernerova, Prague - Karlín",Studio,33 m²,"CZK 1,500",Unfurnished,2,No,No,No,No,No,Yes,No,01. 07. 2022,Excellent,"CZK 30,000",Personal,Brick building,,367,465,234,364,151,430,172,992,425,360,,,Other,,,,,,,,,
537608,"CZK 12,000",50.0088538,14.4201081,"Plevenská, Prague - Modřany",1 bedroom,30 m²,"CZK 4,000",Furnished,4,No,No,No,No,No,Yes,No,05. 05. 2022,,"CZK 20,000",Cooperative,Prefab concrete building,,452,608,459,469,538,494,143,958,"1,044",637,,Standard materials and solutions,,,,,,,,,,
275083,"CZK 21,900",50.0855268,14.4464269,"Krásova, Prague - Žižkov",2 bedroom with open-plan kitchen,71 m²,CZK 790,Unfurnished,2,No,No,No,No,No,No,No,06. 05. 2022,,"CZK 23,000",Personal,Brick building,,159,357,61,299,88,378,280,107,439,583,1 to 10 years years,Standard materials and solutions,,Middle floor,,,Interior,,,,,
717519,"CZK 15,000",50.1272,14.49618,"Varnsdorfská, Prague - Střížkov",1 bedroom with open-plan kitchen,31 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,Yes,No,Yes,No,07. 05. 2022,Excellent,"CZK 30,000",Personal,Prefab concrete building,G,202,625,263,550,331,308,176,262,"1,093",135,,,,,,,,,,,,
506510,"CZK 15,500",50.1026476,14.5617838,"Truhlářova, Prague - Černý Most",1 bedroom with open-plan kitchen,40 m²,"CZK 4,500",Furnished,3,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 07. 2022,New build,"CZK 30,000",Personal,Brick building,,207,518,473,802,582,528,337,852,248,,1 to 10 years years,Standard materials and solutions,District heating,,Yes,,,,,,,
709620,"CZK 11,990",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 1,339",Unfurnished,2,No,No,No,No,No,No,No,,Good,"CZK 13,327",Personal,Brick building,E,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,,,,,"CZK 13,327

                                
                                
                
i",,,,
384014,"CZK 14,500",50.0624402,14.4490808,"ulice Kloboučnická, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 2,600",Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,,"CZK 20,000",Personal,Brick building,,250,901,344,544,248,651,572,405,884,462,,,Gas boiler,,,,,,,,,
683613,"CZK 16,000",50.01222,14.63183,"K Říčanům, Prague - Kolovraty",1 bedroom with open-plan kitchen,52 m²,"CZK 1,500",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,Excellent,"CZK 32,000",Personal,Brick building,C,63,330,700,634,801,672,395,"1,026",424,,1 to 10 years years,Standard materials and solutions,,,,,,,,,,
361523,"CZK 12,000",50.1390794,14.5127743,"Stará náves, Prague - Letňany",Studio,35 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,Excellent,"CZK 16,000",Cooperative,Brick building,,404,397,572,851,300,348,458,750,708,159,10 to 30 years years,Standard materials and solutions,,Middle floor,,,,,,,,
717486,"CZK 7,500",50.09231,14.49379,"Koněvova, Prague - Žižkov",Small studio,20 m²,"CZK 1,500",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Good,"CZK 15,000",Personal,Brick building,C,168,216,120,525,269,238,372,408,636,167,10 to 30 years years,Standard materials and solutions,District heating,Raised ground floor,,,Bathroom unit,,,,,
717482,"CZK 16,500",50.0605,14.43398,"Žateckých, Prague - Nusle",2 bedroom with open-plan kitchen,74 m²,"CZK 2,400",Unfurnished,2,Yes,No,No,No,No,No,No,09. 05. 2022,Excellent,,Personal,Brick building,G,258,901,55,529,124,477,273,592,539,427,,,,,,,,,,,,
717479,"CZK 20,500",50.04779,14.4379,"Bartákova, Prague - Krč",2 bedroom with open-plan kitchen,55 m²,"CZK 6,500",Unfurnished,3,No,No,Yes,Yes,No,Yes,No,15. 06. 2022,Excellent,,Personal,Prefab concrete building,C,252,415,234,487,210,490,369,510,242,135,,,,,,,,,,,,
448701,"CZK 16,000",50.0769189,14.4655804,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Unfurnished,5,No,No,No,No,No,Yes,No,23. 05. 2022,Excellent,"CZK 32,000",Personal,Brick building,,146,326,187,433,176,400,100,720,144,121,,,Gas boiler,,,,Interior,,,,,
576447,"CZK 15,000",50.0582331,14.4521541,"Magistrů, Prague - Michle",Studio,40 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,New build,"CZK 30,000",Personal,Brick building,B,260,631,391,300,42,983,184,518,385,394,1 to 10 years years,Standard materials and solutions,Central heating,,Yes,,Exterior,,,,,
545754,"CZK 16,500",50.0833811,14.4649759,"Olšanská, Prague - Žižkov",Studio,42 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,Yes,Yes,No,01. 06. 2022,New build,"CZK 30,000",Personal,Low-energy building,A,69,338,462,526,396,322,466,595,399,460,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,Yes,,,,,,,
647743,"CZK 24,900",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,900",,6,No,Yes,No,No,Yes,Yes,No,31. 05. 2022,Excellent,,Personal,Brick building,G,322,273,32,180,43,69,245,976,163,571,,Premium materials and solutions,Central heating,Top floor,,,Overall,,,,,
713305,"CZK 11,000",50.00967,14.46089,"Libušská, Prague - Libuš",Studio,36 m²,"CZK 4,500",Furnished,1,No,No,Yes,No,Yes,No,No,01. 06. 2022,New build,"CZK 30,000",Cooperative,Brick building,A,69,141,357,222,334,876,"1,339",973,,,,,Gas boiler,Middle floor,,,,,,,,
717443,"CZK 13,200",50.06958,14.44909,"Na Královce, Prague - Vršovice",1 bedroom with open-plan kitchen,40 m²,"CZK 1,500",Partially furnished,4,No,No,No,No,No,No,No,01. 08. 2022,Excellent,"CZK 26,400",Personal,Brick building,G,225,748,294,294,202,350,277,446,472,214,,,,,,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,New build,"CZK 33,000",Personal,Brick building,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
709594,"CZK 15,500",50.1250814,14.5069297,"Kytlická, Prague - Prosek",2 bedroom with open-plan kitchen,71 m²,"CZK 5,500",Partially furnished,,No,No,No,No,No,No,No,01. 05. 2022,Excellent,"CZK 21,000",Personal,Prefab concrete building,G,273,794,162,"1,032",290,982,154,742,195,,,,District heating,Ground floor,,,Overall,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,New build,"CZK 33,000",Personal,Brick building,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
716016,"CZK 28,000",50.08622,14.44951,"Dalimilova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 3,300",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Excellent,"CZK 56,000",Personal,Brick building,F,250,377,223,384,63,344,89,302,89,726,,,,,,,,,,,,
695052,"CZK 21,500",50.06543,14.44301,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,New build,"CZK 53,000",Personal,Other,G,185,355,219,261,269,249,558,657,636,602,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
711233,"CZK 14,990",50.1085429,14.5254683,"Granitova, Prague - Hloubětín",Studio,44 m²,"CZK 2,990",Partially furnished,5,No,Yes,Yes,No,Yes,Yes,No,21. 03. 2022,New build,,Personal,Low-energy building,A,280,"1,320",719,"1,302","1,077","1,144","1,212","1,015","1,196",524,1 to 10 years years,Premium materials and solutions,District heating,,Yes,,,,,,,
715714,"CZK 16,200",50.06133,14.39786,"Radlická, Prague - Smíchov",2 bedroom,47 m²,CZK 650,Partially furnished,3,Yes,No,No,No,No,No,No,25. 04. 2022,Excellent,"CZK 16,200",Personal,Brick building,G,32,953,43,803,4,498,416,516,623,501,,,,,,,,,,,,
689623,"CZK 17,000",50.06851,14.43809,"Perucká, Prague - Vinohrady",Studio,27 m²,"CZK 2,900",Partially furnished,5,No,Yes,Yes,No,No,Yes,No,08. 05. 2022,New build,"CZK 20,000",Personal,Brick building,C,543,662,441,769,469,743,529,451,635,750,,,,,Yes,,,,,,,
716526,"CZK 18,000",50.1261106,14.5002253,"Českolipská, Prague - Prosek",3 bedroom,52 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,02. 05. 2022,Excellent,"CZK 36,000",Personal,Prefab concrete building,G,161,460,223,490,504,604,180,138,"1,324",208,,,,,,,,,,,,
534143,"CZK 14,000",50.0699577,14.4427519,"U Havlíčkových sadů, Prague - Vinohrady",Small studio,30 m²,CZK 700,Partially furnished,4,No,No,No,No,No,Yes,No,15. 05. 2022,,"CZK 20,000",Personal,Brick building,,465,693,187,816,193,782,472,142,570,197,,,Gas boiler,Middle floor,,,,,,,,
348494,"CZK 16,500",50.019622,14.4673797,"Muškova, Prague - Kunratice",1 bedroom with open-plan kitchen,60 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,No,Yes,Yes,01. 07. 2022,,"CZK 30,000",Personal,Brick building,,418,"1,389","1,267",212,569,561,"1,500",166,,,10 to 30 years years,,District heating,Raised ground floor,,,,,,,,
717459,"CZK 13,500",50.13832,14.4328,"Ke Hřišti, Prague - Čimice",Studio,36 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,No,No,09. 05. 2022,Excellent,"CZK 16,500",Personal,Brick building,G,287,584,320,320,602,387,405,"1,181",417,,,,,,,,,,,,,
662698,"CZK 28,000",50.11535,14.56755,"Sicherova, Prague - Kyje",3 bedroom with open-plan kitchen,85 m²,"CZK 7,000",Unfurnished,3,Yes,No,No,No,No,Yes,Yes,01. 07. 2022,New build,"CZK 56,000",Personal,Prefab concrete building,G,471,"1,112",886,"1,479","1,481","1,346",899,,,,,,,,Yes,,,,,,,
710906,"CZK 26,000",50.012127,14.5157941,"K Rozkoši, Prague - Šeberov",3 bedroom with open-plan kitchen,120 m²,"CZK 6,000",Unfurnished,3,Yes,No,No,No,Yes,No,Yes,01. 05. 2022,Excellent,"CZK 30,000",Personal,Brick building,C,145,384,222,442,987,190,,,,,10 to 30 years years,Standard materials and solutions,Gas boiler,Attic,,,,,,,,
716522,"CZK 32,000",50.0613873,14.3654246,"Na Pomezí, Prague - Košíře",3 bedroom with open-plan kitchen,110 m²,"CZK 3,500",Partially furnished,2,Yes,No,No,Yes,No,Yes,No,01. 07. 2022,Excellent,"CZK 64,000",Personal,Low-energy building,G,153,946,939,"1,409","1,031","1,033",431,460,961,292,,,,,,,,,,,,
644909,"CZK 15,000",50.115454,14.625849,"Ve Žlíbku, Prague - Horní Počernice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Partially furnished,2,No,No,No,No,Yes,No,No,01. 02. 2021,Excellent,"CZK 10,000",Personal,Brick building,A,29,"1,247",490,566,127,845,295,444,,,1 to 10 years years,Standard materials and solutions,Gas boiler,Top floor,,,,,,,,
715186,"CZK 19,000",50.09337,14.48937,"K Lučinám, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Partially furnished,7,No,Yes,No,No,No,Yes,No,01. 05. 2022,Excellent,"CZK 30,000",Personal,Other,G,278,307,64,270,164,285,185,208,320,139,,,,,,,,,,,,
717404,"CZK 18,000",50.10161,14.42644,"Kamenická, Prague - Bubeneč",1 bedroom with open-plan kitchen,53 m²,"CZK 2,600",Partially furnished,5,No,No,No,No,No,No,No,06. 05. 2022,New build,"CZK 18,000",Personal,Brick building,G,281,406,31,220,103,147,212,75,458,,,,,,,,,,,,,
200313,"CZK 17,000",50.0963583,14.3570728,"Africká, Prague - Vokovice",Studio,41 m²,"CZK 3,000",Furnished,,Yes,No,No,No,No,No,No,,,"CZK 34,000",Personal,Brick building,,334,366,231,255,280,229,299,516,"1,057",106,1 to 10 years years,Standard materials and solutions,District heating,Ground floor,,10 m²,Overall,,,,,
501746,"CZK 10,000",50.0225003,14.4280058,"Vavřenova, Prague - Braník",Studio,25 m²,"CZK 1,200",Furnished,9,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,Excellent,"CZK 20,000",Personal,Prefab concrete building,,67,590,253,583,374,360,57,466,771,140,1 to 10 years years,Standard materials and solutions,District heating,Middle floor,,,Overall,,,,,
445260,"CZK 17,500",50.0742417,14.3977477,"Kobrova, Prague - Smíchov",Studio,41 m²,"CZK 4,300",Furnished,4,Yes,No,No,No,Yes,Yes,No,01. 09. 2022,New build,"CZK 35,000",Personal,Brick building,,220,670,323,521,223,378,268,"1,212","1,039",136,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,,,,,,,
273191,"CZK 22,000",50.0534654,14.3358042,"Nárožní, Prague - Stodůlky",1 bedroom with open-plan kitchen,66 m²,"CZK 5,000",Furnished,2,Yes,Yes,Yes,Yes,Yes,Yes,Yes,01. 07. 2022,,"CZK 27,000",Personal,Brick building,,154,704,278,669,657,337,636,481,645,448,1 to 10 years years,Premium materials and solutions,,,Yes,,,,,,,
717425,"CZK 14,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Studio,30 m²,CZK 950,Partially furnished,4,No,No,No,No,No,Yes,No,06. 05. 2022,Excellent,"CZK 20,000",Personal,Brick building,C,184,143,6,326,135,425,130,356,84,98,,,,,,,,,,,,
672892,"CZK 33,000",50.07274,14.43888,"Záhřebská, Prague - Vinohrady",2 bedroom,72 m²,"CZK 1,700",Furnished,5,No,No,No,No,No,Yes,No,17. 05. 2022,Excellent,"CZK 33,000",Personal,Brick building,,264,319,157,536,54,438,208,365,791,604,,,,,,,,,,,,
651246,"CZK 16,000",50.131103,14.465863,"Bojasova, Prague - Kobylisy",2 bedroom,65 m²,"CZK 2,900",Unfurnished,4,No,No,No,Yes,No,Yes,No,01. 05. 2022,Excellent,"CZK 25,000",Personal,Prefab concrete building,D,332,564,168,489,540,464,274,123,"1,273",231,,,,,,,,,,,,
603238,"CZK 17,000",50.045824,14.414752,"Podolská, Prague - Podolí",2 bedroom with open-plan kitchen,64 m²,CZK 610,Partially furnished,1,No,No,No,No,No,No,No,08. 05. 2022,Excellent,"CZK 20,000",Other,Brick building,G,112,"1,117",101,"1,454",178,"1,286","1,186","1,146",620,525,,,Gas boiler,Raised ground floor,,,Bathroom unit,,,,,
644353,"CZK 13,500",50.114394,14.475412,"Zenklova, Prague - Libeň",1 bedroom with open-plan kitchen,44 m²,"CZK 1,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 12. 2021,Excellent,"CZK 13,500",Personal,Brick building,B,165,"1,452",368,"1,148",159,745,537,"1,302",868,396,,,,,,,,,,,,
476289,"CZK 25,500",50.0943979,14.4570713,"Petra Slezáka, Prague - Karlín",1 bedroom with open-plan kitchen,51 m²,"CZK 3,000",Furnished,2,No,No,Yes,No,No,Yes,No,,Excellent,"CZK 40,000",Personal,Brick building,C,114,757,111,448,84,312,261,"1,147",362,284,10 to 30 years years,Premium materials and solutions,Electric boiler,Middle floor,,,Overall,,,,,
369009,"CZK 12,800",50.0539858,14.5274748,"Zemské právo, Prague - Hostivař",Studio,32 m²,"CZK 1,860",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 06. 2022,New build,"CZK 12,800",Personal,Brick building,B,316,874,170,837,424,879,960,574,423,426,,,,,Yes,-1 m²,,,,,,
507636,"CZK 13,000",50.126902049845,14.471852389549,"Střelničná, Prague - Kobylisy",1 bedroom,35 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,,,"CZK 26,000",Cooperative,Brick building,G,85,224,154,277,22,197,539,591,"1,029",293,,,,,,,,,,,,
