Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Refundable security deposit,Ownership Type,Building Type,Condition,Heating,Total number of floors,PENB,Renovation,Age,Design,Front garden,New building,Administration fee,Developer name,Project name,Kód jednotky
714032,"CZK 14,500",50.12857325,14.501452520416,"Chotěšovská, Prague - Letňany",1 bedroom with open-plan kitchen,47 m²,"CZK 3,300",Partially furnished,4,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,360,976,167,"1,005",748,913,494,654,143,,"CZK 20,000",Personal,Brick building,Excellent,District heating,Middle floor,G,,10 to 30 years years,Standard materials and solutions,,,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Unfurnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,367,340,71,443,29,561,401,395,712,217,"CZK 38,000",Personal,Brick building,Excellent,Central heating,,A,Overall,1 to 10 years years,,,,,,,
446569,"CZK 18,500",50.0886908,14.4828424,"Olgy Havlové, Prague - Žižkov",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,3,Yes,No,Yes,No,No,No,No,24. 04. 2022,413,883,458,643,229,686,510,323,373,136,,Personal,Brick building,New build,,,,,1 to 10 years years,,,,,,,
714387,"CZK 10,000",50.1521164,14.5330516,"Zámišova, Prague - Čakovice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,184,"1,008",275,421,217,"1,095","1,261",853,,,"CZK 12,000",Personal,Brick building,Good,District heating,Ground floor,G,,,Standard materials and solutions,,,,,,
16673,"CZK 17,000",50.0367232,14.4391774,"Pod vrstevnicí, Prague - Krč",2 bedroom,65 m²,"CZK 3,500",Unfurnished,2,Yes,No,Yes,No,No,No,No,01. 05. 2022,357,"1,127",609,719,578,996,"1,359",915,860,805,"CZK 41,000",Personal,Brick building,Excellent,Central heating,Middle floor,,Interior,10 to 30 years years,Premium materials and solutions,,,,,,
611162,"CZK 16,000",50.030212,14.364044,"Kováříkova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,800",Partially furnished,2,No,Yes,No,No,No,Yes,No,01. 06. 2022,380,"1,101",366,"1,082",244,"1,143",471,586,796,326,"CZK 16,000",Personal,Brick building,Excellent,District heating,Middle floor,G,,1 to 10 years years,,,Yes,,,,
713830,"CZK 15,000",50.05542,14.51693,"Strašnická, Prague - Hostivař",1 bedroom with open-plan kitchen,43 m²,"CZK 2,800",Partially furnished,5,No,No,Yes,No,No,Yes,No,01. 05. 2022,345,473,447,435,457,477,800,"1,055",783,56,"CZK 30,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
714374,"CZK 23,000",50.04247,14.34236,"U Albrechtova vrchu, Prague - Stodůlky",2 bedroom with open-plan kitchen,120 m²,"CZK 4,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,389,847,682,"1,034",145,707,940,645,779,535,"CZK 30,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
714373,"CZK 16,800",50.04842,14.42603,"Pod Pekařkou, Prague - Podolí",1 bedroom with open-plan kitchen,50 m²,"CZK 4,200",Furnished,4,No,No,Yes,No,No,Yes,No,15. 06. 2022,397,"1,349",499,801,268,940,567,671,"1,211",650,"CZK 20,000",Personal,Brick building,Excellent,,,C,,,,,,,,,
714371,"CZK 10,000",50.05974,14.2945,"Na Radosti, Prague - Zličín",Studio,30 m²,"CZK 4,800",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,91,898,798,906,80,"1,016",679,"1,166",92,520,"CZK 12,000",Personal,Brick building,New build,,,E,,,,,,,,,
713817,"CZK 13,000",50.06122,14.40449,"Na Neklance, Prague - Smíchov",Studio,35 m²,CZK 410,Partially furnished,5,No,No,No,No,No,No,No,01. 05. 2022,73,643,191,"1,114",293,124,953,905,819,564,"CZK 20,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
713815,"CZK 14,500",50.0369,14.33773,"Přecechtělova, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Furnished,1,No,No,Yes,No,No,Yes,No,11. 04. 2022,260,481,208,917,203,478,292,396,212,92,"CZK 29,000",Personal,Prefab concrete building,Excellent,,,C,,,,,,,,,
713806,"CZK 9,500",49.99684,14.3205,"Na Cikánce, Prague - Radotín",Studio,25 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,127,,,,,,,,,,"CZK 22,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
714370,"CZK 22,843",50.10098,14.42605,"Veletržní, Prague - Bubeneč",2 bedroom,86 m²,"CZK 1,890",Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,239,292,136,205,89,33,319,132,480,,"CZK 24,733",Personal,Brick building,Excellent,,,G,,,,,,,,,
713802,"CZK 11,000",50.11776,14.45693,"Valčíkova, Prague - Libeň",1 bedroom,40 m²,CZK 800,Partially furnished,1,No,No,No,No,Yes,No,No,18. 04. 2022,33,847,764,990,119,550,531,"1,108",725,455,"CZK 10,000",Personal,Brick building,New build,Gas boiler,Ground floor,C,Interior,,Standard materials and solutions,,,,,,
288880,"CZK 20,900",50.1022043,14.4276994,"Umělecká, Prague - Holešovice",1 bedroom,40 m²,"CZK 5,232",Furnished,3,No,No,No,No,No,No,No,23. 04. 2022,155,636,117,335,211,192,65,126,503,,"CZK 26,132",Personal,Brick building,,,,,,,,,,,,,
543611,"CZK 23,000",50.100966,14.430497,"Františka Křížka, Prague - Holešovice",2 bedroom,65 m²,"CZK 5,000",Furnished,1,No,No,No,No,No,Yes,No,01. 06. 2022,204,466,140,276,72,172,293,179,556,,"CZK 23,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,D,Overall,over 50 years years,Standard materials and solutions,,,,,,
507391,"CZK 14,000",50.096701450562,14.346599984656,Prague - Vokovice,1 bedroom,44 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,k dispozici,49,"1,202",146,759,317,210,56,239,414,306,"CZK 14,000",Personal,Brick building,,,,,,,,,,,,,
713110,"CZK 23,000",50.1056794,14.4916437,"Kovářská, Prague - Libeň",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Furnished,7,No,No,Yes,No,No,Yes,No,15. 05. 2022,59,268,110,330,11,423,6,380,151,122,,Personal,Brick building,New build,,,G,,,,,,,,,
714363,"CZK 27,000",50.09478,14.50282,"Nad Smetankou, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,106 m²,"CZK 7,000",Furnished,2,No,Yes,No,No,Yes,Yes,Yes,19. 04. 2022,536,"1,045",460,"1,370",670,507,943,824,"1,203",196,"CZK 54,000",Personal,Brick building,Excellent,,,D,,,,,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,45 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,129,59,413,154,169,20,560,497,952,785,"CZK 30,000",Personal,Brick building,Excellent,Central heating,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
572023,"CZK 18,000",50.0853905,14.3438632,"Nad Alejí, Prague - Břevnov",2 bedroom,54 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,215,648,278,410,132,428,77,197,638,226,"CZK 30,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,,Overall,1 to 10 years years,Premium materials and solutions,,,,,,
713747,"CZK 19,500",50.07719,14.47697,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,47 m²,"CZK 3,000",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 05. 2022,146,902,104,492,168,134,761,817,290,130,"CZK 39,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
361523,"CZK 12,000",50.1390794,14.5127743,"Stará náves, Prague - Letňany",Studio,35 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,404,397,572,851,300,348,458,750,708,159,"CZK 15,000",Cooperative,Brick building,Excellent,,Middle floor,,,10 to 30 years years,Standard materials and solutions,,,,,,
714352,"CZK 15,000",50.12934,14.47498,"Střekovská, Prague - Kobylisy",2 bedroom,60 m²,"CZK 6,000",Partially furnished,13,Yes,No,No,Yes,No,Yes,No,16. 04. 2022,231,482,179,582,167,583,276,361,"1,418",140,"CZK 30,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
711694,"CZK 14,300",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,46 m²,"CZK 2,980",Furnished,3,No,Yes,Yes,No,No,Yes,No,15. 04. 2022,699,818,597,886,615,859,685,606,752,906,"CZK 20,000",Personal,Prefab concrete building,New build,Central heating,,C,Overall,1 to 10 years years,Premium materials and solutions,,Yes,,,,
714349,"CZK 35,000",50.09099,14.42074,"Bílkova, Prague - Staré Město",3 bedroom,125 m²,"CZK 5,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,25. 05. 2022,166,512,178,306,63,299,202,445,233,420,"CZK 60,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
290196,"CZK 12,000",50.0863558,14.4597572,"Jeseniova, Prague - Žižkov",Studio,38 m²,"CZK 2,500",Furnished,1,No,No,No,No,No,No,No,,148,378,49,568,362,350,283,319,451,176,,Personal,Brick building,,,,,,,,,,,,,
714347,"CZK 8,000",50.0864,14.44595,"Orebitská, Prague - Žižkov",Small studio,16 m²,"CZK 1,500",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,88,602,361,557,79,570,337,377,418,571,"CZK 10,000",Personal,Brick building,Good,,,G,,,,,,,,,
561107,"CZK 26,500",50.067138793,14.399408500327,"U Santošky, Prague - Smíchov",2 bedroom with open-plan kitchen,82 m²,"CZK 3,440",Furnished,2,No,No,No,No,No,Yes,No,23. 05. 2022,51,182,26,521,128,268,140,356,618,125,"CZK 29,940",Personal,Brick building,Excellent,District heating,Middle floor,,Overall,,,,,,,,
669723,"CZK 14,000",50.0921664,14.4969774,"Koněvova, Prague - Žižkov",Small studio,33 m²,CZK 600,,4,No,Yes,No,No,No,Yes,No,01. 01. 1970,119,382,144,732,7,341,605,292,870,131,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,,
713728,"CZK 35,000",50.07792,14.42263,"Příčná, Prague - Nové Město",4 bedroom,89 m²,"CZK 8,000",Unfurnished,2,No,No,No,No,No,Yes,No,11. 04. 2022,216,537,130,225,29,230,302,479,475,416,"CZK 35,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
589443,"CZK 23,000",50.140024,14.519857,"Veselská, Prague - Letňany",2 bedroom with open-plan kitchen,90 m²,"CZK 5,000",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,408,535,"1,038","1,122",278,659,935,"1,066","1,197",213,"CZK 30,000",Personal,Brick building,New build,District heating,,B,,1 to 10 years years,Standard materials and solutions,,,,,,
714336,"CZK 12,500",50.09061,14.44044,"Za Poříčskou bránou, Prague - Karlín",Studio,27 m²,"CZK 2,675",Partially furnished,6,No,Yes,No,No,No,Yes,No,01. 05. 2022,204,720,323,398,14,454,483,930,566,408,"CZK 25,000",Personal,Brick building,Excellent,,,G,,,,,,,,,
714334,"CZK 18,000",50.04723,14.46067,"Michelská, Prague - Michle",1 bedroom with open-plan kitchen,55 m²,"CZK 2,800",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,25. 04. 2022,244,553,100,615,18,614,406,412,371,270,"CZK 20,000",Personal,Brick building,Excellent,District heating,,G,,,,,,,,,
714324,"CZK 22,000",50.06703,14.46242,"Uzbecká, Prague - Vršovice",2 bedroom with open-plan kitchen,84 m²,"CZK 5,000",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,120,617,133,442,113,673,553,108,366,490,"CZK 22,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
714118,"CZK 15,000",50.06662,14.42083,"Neklanova, Prague - Vyšehrad",1 bedroom with open-plan kitchen,52 m²,"CZK 3,880",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 06. 2022,163,"1,117",132,158,145,195,238,464,424,492,"CZK 17,000",Cooperative,Brick building,Excellent,,,F,,,,,,,,,
713699,"CZK 16,000",50.04177,14.44966,"U Krčské vodárny, Prague - Krč",2 bedroom,68 m²,"CZK 1,500",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 05. 2022,187,753,252,446,151,140,295,504,"1,130",482,"CZK 20,000",Personal,Brick building,Excellent,,,B,,,,,,,,,
713209,"CZK 14,500",50.02559,14.43177,"Novodvorská, Prague - Braník",3 bedroom,68 m²,"CZK 5,000",Partially furnished,2,No,No,No,Yes,No,No,No,01. 05. 2022,137,277,207,284,217,303,270,249,843,372,"CZK 19,500",Personal,Prefab concrete building,Good,,,G,,,,,,,,,
714315,"CZK 10,500",50.08104,14.49664,"Počernická, Prague - Malešice",Small studio,25 m²,"CZK 1,500",Furnished,11,No,No,No,No,No,No,No,01. 05. 2022,110,386,194,339,263,412,286,522,906,148,"CZK 12,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
599878,"CZK 19,300",50.0996,14.400202,"V. P. Čkalova, Prague - Bubeneč",1 bedroom with open-plan kitchen,51 m²,"CZK 1,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 06. 2022,162,387,28,74,14,283,215,591,329,187,"CZK 30,000",Personal,Brick building,Excellent,Gas boiler,Middle floor,G,Interior,,Standard materials and solutions,,,,,,
440844,"CZK 12,000",50.0824141,14.4467213,"Bořivojova, Prague - Žižkov",Studio,31 m²,"CZK 4,500",Furnished,4,No,No,No,No,No,No,No,01. 06. 2022,447,398,145,425,61,159,194,301,558,369,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,,
714314,"CZK 29,000",50.07562,14.36124,"Na Císařce, Prague - Smíchov",2 bedroom with open-plan kitchen,90 m²,"CZK 4,000",Partially furnished,,Yes,No,No,No,Yes,Yes,Yes,15. 04. 2022,479,"1,125",844,"1,087",717,373,87,,,,"CZK 58,000",Personal,Brick building,New build,Central heating,Middle floor,C,,,,,,,,,
714313,"CZK 39,000",50.09127,14.44921,"Kollárova, Prague - Karlín",1 bedroom with open-plan kitchen,54 m²,"CZK 5,000",Partially furnished,2,No,Yes,Yes,No,Yes,No,No,17. 04. 2022,272,210,23,387,96,411,132,"1,232",486,170,"CZK 10,000",Personal,Brick building,New build,,,C,,,,,,,,,
462973,"CZK 21,000",50.12788964285,14.459168762427,"Bořanovická, Prague - Kobylisy",1 bedroom with open-plan kitchen,62 m²,"CZK 3,000",Furnished,3,Yes,No,No,No,No,No,No,01. 06. 2022,196,998,36,766,86,285,604,317,674,380,"CZK 21,000",Personal,Brick building,,,,B,,1 to 10 years years,Standard materials and solutions,,,,,,
714307,"CZK 18,000",50.10058,14.39145,"Evropská, Prague - Dejvice",2 bedroom with open-plan kitchen,72 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,19. 04. 2022,79,532,108,145,170,433,795,331,506,262,"CZK 18,000",Personal,Brick building,Good,,,D,,,,,,,,,
369322,"CZK 12,000",50.1101579,14.5084088,"Pod Strojírnami, Prague - Vysočany",Studio,30 m²,"CZK 1,800",Furnished,2,No,No,No,No,No,No,No,,56,661,180,477,156,597,380,438,553,559,"CZK 12,000",Personal,Brick building,Excellent,,,,,1 to 10 years years,Standard materials and solutions,,,,,,
714299,"CZK 15,500",50.1059511,14.4731393,Prague - Libeň,1 bedroom with open-plan kitchen,62 m²,"CZK 6,500",,,No,No,No,No,No,Yes,No,Ihned,44,595,43,80,28,96,206,509,351,252,"CZK 22,000",Personal,Brick building,Good,,,,,,,,,,,,
713679,"CZK 24,000",50.04415,14.45549,"Sedlčanská, Prague - Michle",2 bedroom,60 m²,"CZK 1,600",Furnished,3,Yes,No,No,No,No,Yes,No,19. 04. 2022,265,711,439,470,107,327,289,536,622,222,"CZK 48,000",Personal,Brick building,Excellent,Central heating,Middle floor,F,Interior,over 50 years years,Standard materials and solutions,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,21. 04. 2022,419,521,337,494,365,347,274,616,"1,157",136,,Personal,Brick building,,,,,,,,,,,,,
693947,"CZK 10,990",50.115312,14.4721862,"Na Dědince, Prague - Libeň",1 bedroom with open-plan kitchen,34 m²,"CZK 3,281",Unfurnished,2,No,No,Yes,No,No,Yes,No,,74,"1,232",240,"1,230",134,524,406,"1,390",876,343,"CZK 14,271",Personal,Brick building,Excellent,,,D,,,,,,"CZK 14,271

                                
                                
                
i",,,
714283,"CZK 21,900",50.05814,14.37359,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,03. 05. 2022,156,365,313,"1,248",325,427,967,164,"1,424",210,CZK 2,Personal,Brick building,New build,,,C,,,,,,,,,
711506,"CZK 16,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom,56 m²,"CZK 8,000",Partially furnished,10,No,No,No,Yes,No,Yes,No,15. 04. 2022,299,934,97,923,125,"1,013",314,360,338,165,"CZK 30,000",Personal,Prefab concrete building,Excellent,,,G,,,,,,,,,
713653,"CZK 25,000",50.09913,14.3737,"Evropská, Prague - Dejvice",4 bedroom,86 m²,"CZK 4,776",Partially furnished,4,No,No,Yes,No,No,No,No,11. 04. 2022,133,"1,029",112,716,325,208,915,506,815,206,"CZK 50,000",Personal,Brick building,Good,,,D,,,,,,,,,
713651,"CZK 14,590",50.13057,14.41146,"Zelenohorská, Prague - Bohnice",2 bedroom with open-plan kitchen,68 m²,"CZK 5,500",Partially furnished,2,No,No,No,Yes,No,No,No,09. 04. 2022,397,790,342,720,85,786,589,418,343,,"CZK 30,000",Personal,Prefab concrete building,Excellent,District heating,Middle floor,C,,,,,,,,,
647743,"CZK 25,000",50.0814214,14.4299039,"Opletalova, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 3,900",,6,No,Yes,No,No,Yes,Yes,No,31. 05. 2022,322,273,32,180,43,69,245,976,163,571,,Personal,Brick building,Excellent,Central heating,Top floor,G,Overall,,Premium materials and solutions,,,,,,
617461,"CZK 19,900",50.076875,14.404795,"Arbesovo Náměstí, Prague - Smíchov",1 bedroom,28 m²,"CZK 5,500",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,96,197,46,97,76,133,205,938,758,387,"CZK 25,000",Personal,Brick building,Excellent,Electric boiler,Middle floor,B,Interior,1 to 10 years years,Standard materials and solutions,,,,,,
714275,"CZK 16,500",50.08336,14.36169,"Bělohorská, Prague - Břevnov",2 bedroom,55 m²,"CZK 3,600",Partially furnished,2,No,No,No,No,No,Yes,No,01. 06. 2022,103,285,132,108,160,175,345,829,246,419,"CZK 16,500",Personal,Brick building,Good,,,B,,,,,,,,,
403568,"CZK 18,000",50.1055949,14.4562403,"Jankovcova, Prague - Holešovice",Studio,46 m²,"CZK 3,700",Furnished,5,No,No,No,No,No,Yes,Yes,01. 07. 2022,112,878,245,551,47,485,672,982,361,307,"CZK 25,000",Personal,Brick building,New build,Central heating,Middle floor,A,,1 to 10 years years,Premium materials and solutions,,Yes,,,,
714274,"CZK 15,990",50.05662583333,14.50300583333,"Jabloňová, Prague - Záběhlice",2 bedroom,52 m²,"CZK 2,520",Unfurnished,1,No,No,Yes,No,No,Yes,No,,95,141,454,638,269,478,541,539,674,145,"CZK 18,510",Personal,Brick building,Excellent,,,C,,,,,,"CZK 18,510

                                
                                
                
i",,,
714268,"CZK 15,490",50.03919638888,14.33609361111,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,44 m²,"CZK 2,684",Unfurnished,4,No,No,Yes,No,No,Yes,No,,82,574,225,545,234,233,237,599,225,112,"CZK 18,174",Personal,Prefab concrete building,Excellent,,,G,,,,,,"CZK 18,174

                                
                                
                
i",,,
705981,"CZK 13,500",50.08524,14.44984,"Štítného, Prague - Žižkov",Studio,30 m²,CZK 830,Partially furnished,3,No,No,No,No,No,Yes,No,14. 04. 2022,255,222,50,211,7,189,62,278,94,553,"CZK 25,000",Personal,Other,Excellent,Other,Middle floor,C,Overall,1 to 10 years years,Standard materials and solutions,,,,,,
462910,"CZK 14,900",50.1027301,14.5485237,"Slévačská, Prague - Hloubětín",1 bedroom,55 m²,"CZK 4,000",Furnished,8,No,No,Yes,Yes,Yes,Yes,No,08. 03. 2021,89,976,186,994,652,941,333,853,666,209,,Personal,Prefab concrete building,,District heating,,B,Overall,,,,,,,,
587207,"CZK 15,000",50.126437,14.505518,"Kytlická, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,339,959,153,988,362,"1,079",146,634,"1,406",195,"CZK 18,200",Personal,Brick building,Excellent,District heating,Middle floor,G,,1 to 10 years years,Standard materials and solutions,,,,,,
453714,"CZK 13,000",50.102741,14.475753,"Heydukova, Prague - Libeň",1 bedroom,35 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,76,110,138,203,46,88,182,266,290,551,"CZK 16,500",Personal,Brick building,Excellent,Electric boiler,Middle floor,,Interior,,Premium materials and solutions,,,,,,
714182,"CZK 16,999",50.13583,14.43442,"K Ládví, Prague - Čimice",2 bedroom,70 m²,"CZK 3,000",Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,17. 04. 2022,167,913,204,695,925,512,529,812,243,,CZK 1,Personal,Prefab concrete building,Excellent,District heating,,C,,,,,,,,,
714233,"CZK 11,000",50.07258,14.42761,"Ke Karlovu, Prague - Nové Město",Small studio,24 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,Yes,No,18. 04. 2022,32,712,303,460,10,37,337,383,602,637,"CZK 11,000",Personal,Brick building,Excellent,,,F,,,,,,,,,
649333,"CZK 11,000",50.108253,14.47255,"Zenklova, Prague - Libeň",Studio,35 m²,"CZK 1,500",Partially furnished,3,No,No,Yes,No,Yes,Yes,Yes,15. 05. 2022,22,857,45,342,289,112,85,751,88,284,"CZK 11,000",Personal,Brick building,New build,,,B,,,,,Yes,,,,
714217,"CZK 79,000",50.09653,14.34031,"Ke Dvoru, Prague - Vokovice",2 bedroom with open-plan kitchen,164 m²,"CZK 13,000",Furnished,4,No,Yes,Yes,No,Yes,Yes,No,18. 04. 2022,394,719,228,720,786,603,890,166,618,,"CZK 158,000",Personal,Other,New build,,,B,,,,,,,,,
713594,"CZK 14,000",50.0293758,14.5967803,"Oty Bubeníčka, Prague - Uhříněves",1 bedroom with open-plan kitchen,51 m²,"CZK 2,500",Partially furnished,4,No,No,No,Yes,No,Yes,Yes,01. 08. 2022,178,317,291,426,238,290,736,817,943,127,"CZK 30,000",Personal,Brick building,New build,,,C,,,,,,,,,
36608,"CZK 31,000",50.0677387,14.3991773,"U Santošky , Prague - Smíchov",3 bedroom,81 m²,"CZK 7,000",Furnished,1,No,No,Yes,No,No,Yes,No,01. 03. 2022,109,104,97,460,186,191,198,411,751,199,"CZK 40,000",Personal,Brick building,,,Middle floor,,Overall,,Premium materials and solutions,44 m²,,,,,
526567,"CZK 20,000",50.0227826,14.4347777,"U Koupadel, Prague - Lhotka",1 bedroom with open-plan kitchen,85 m²,"CZK 4,000",Furnished,2,No,Yes,No,No,No,No,Yes,01. 06. 2022,153,219,239,212,279,193,589,696,565,218,"CZK 40,000",Personal,Other,,,Top floor,,,,,,,,,,
220725,"CZK 19,400",50.0524391,14.3234207,Prague - Stodůlky,1 bedroom with open-plan kitchen,66 m²,"CZK 3,600",Partially furnished,2,Yes,Yes,No,No,Yes,No,No,10. 02. 2020,324,"1,401",846,"1,024",736,930,"1,176",684,427,586,"CZK 23,000",Personal,Brick building,New build,Gas boiler,Middle floor,B,Overall,1 to 10 years years,Premium materials and solutions,18 m²,Yes,,,,
714191,"CZK 15,000",50.08909,14.46321,"Domažlická, Prague - Žižkov",Studio,53 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,82,598,306,130,79,456,643,754,413,284,"CZK 35,000",Personal,Brick building,Excellent,Central heating,Attic,G,,,Standard materials and solutions,,,,,,
