Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Heating,Floor space,Fully furnished,Condition,Ownership,EPC,Reconstruction,Balcony,Parking,Cellar,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Age,Designe,Enclosed balcony,Domácí mazlíčci vítáni,Terrace,Garage,New-build,Administrative fee
"CZK 38,000","CZK 6,140","CZK 60,000",714349,3+1,9/1/2022,4,Brick,,125 m²,Partly,Very good,Personal,G,Interior,,,1.0,1.0,169.6,512.43,178.1,306.01,36.59,299.49,192.69,443.73,233.23,420.28,"Bílkova, Prague - Staré Město",50.09099,14.42074,,,,,,,,
"CZK 14,000","CZK 2,600","CZK 14,000",174167,1 bedroom,9/1/2022,1,Brick,Gas boiler,47 m²,Fully furnished,Very good,Personal,,Complete,,,,,269.91,482.78,119.66,1225.34,219.91,809.9,389.5,379.4,327.15,23.4,"Za Pohořelcem, Prague - Střešovice",50.0864318,14.3834355,,Standard,,,,,,
"CZK 33,000","CZK 10,000","CZK 33,000",729540,3+kk,9/1/2022,5,Other,,136 m²,Fully furnished,Very good,,G,,,,1.0,1.0,414.08,771.69,477.5,878.68,3.32,463.98,336.19,409.67,481.2,613.02,"Na Výsledku II, Prague - Nusle",50.05555665,14.44677365,,,,,1.0,,,
"CZK 21,000","CZK 4,000","CZK 42,000",731348,2+kk,1/3/2023,11,Brick,Distance,60 m²,Unfurnished,New-build,Personal,B,,1.0,1.0,1.0,1.0,242.34,1352.77,303.49,1027.31,364.56,863.04,303.66,1008.3,1292.55,839.42,Prague - Vysočany,50.10109,14.5057,Up to 10 years,Standard,,,,1.0,1.0,
"CZK 19,500","CZK 4,300","CZK 45,000",730680,2+kk,11/1/2022,3,Prefab concrete,,51 m²,Fully furnished,Very good,Personal,D,,,,1.0,1.0,77.89,806.6,238.19,510.21,346.43,332.17,116.14,372.1,179.0,189.14,Prague - Letňany,50.13414,14.50913,,,1.0,,,,,
"CZK 23,000","CZK 2,256","CZK 50,512",727374,2+kk,10/1/2022,5,Brick,,50 m²,Partly,Very good,Personal,E,Complete,,,1.0,1.0,229.92,458.16,132.37,16.18,66.74,348.3,271.86,425.85,412.95,347.61,"Smolenská, Prague - Vršovice",50.0694328,14.45145165,,,,,,,,
"CZK 26,000","CZK 3,200","CZK 58,400",727402,2 bedroom,10/15/2022,4,Brick,,70 m²,Partly,Very good,Personal,E,Complete,1.0,,,,294.31,695.6,57.95,472.25,12.23,470.59,243.7,242.01,491.49,211.15,"Ruská, Prague - Vršovice",50.07222495,14.45512555,,,,,,,,
"CZK 19,800","CZK 2,000","CZK 24,000",606361,2 bedroom,9/1/2022,1,Brick,Electric boiler,67 m²,Partly,Very good,Personal,B,Complete,,,,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,,Standard,,,,,,
"CZK 12,500","CZK 3,000","CZK 25,000",494175,Studio,10/1/2022,2,Brick,Gas boiler,37 m²,Partly,,Personal,C,,1.0,,,,47.67,1568.73,316.33,6476.7,1240.54,1317.99,1068.01,1008.14,1397.71,1080.16,"Rosická, Prague - Vinoř",50.1531832,14.5860847,Up to 10 years,,,,,,,
"CZK 14,900","CZK 2,750","CZK 20,000",731312,Studio,9/1/2022,1,Brick,,30 m²,Fully furnished,New-build,,G,Complete,,,,1.0,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 18,000",731302,2+kk,8/29/2022,3,Brick,,54 m²,Fully furnished,New-build,,G,,,1.0,,,31.51,318.45,10.06,91.13,129.35,27.18,280.16,239.27,458.26,223.91,Prague - Holešovice,50.10271,14.45017,,,,,,,,
"CZK 17,000","CZK 4,500","CZK 34,000",731225,2+kk,8/25/2022,2,Brick,,63 m²,Fully furnished,New-build,,B,,1.0,,,1.0,153.7,333.61,320.29,4087.24,225.91,3065.42,236.07,387.04,474.19,187.51,Prague - Běchovice,50.08199,14.6153,,,,,,,1.0,
"CZK 37,500","CZK 3,000",CZK 0,710123,5+kk,10/1/2022,3,Brick,,130 m²,Unfurnished,Very good,,F,,,,,1.0,363.36,234.94,118.19,197.82,177.62,456.08,270.14,407.61,938.65,192.26,"Velehradská, Prague - Vinohrady",50.07888,14.45376,,,,,,,,
"CZK 25,000","CZK 2,500","CZK 75,000",731209,3+1,9/1/2022,1,Brick,,119 m²,Unfurnished,Good,,G,,,,,1.0,272.1,1369.08,701.74,979.35,495.04,998.56,210.47,580.68,831.59,106.18,Prague - Bubeneč,50.10441,14.40947,,,,,,,,
"CZK 26,000","CZK 7,900","CZK 50,000",548506,2+kk,8/21/2022,4,Brick,,54 m²,Fully furnished,,Personal,B,Complete,,,1.0,1.0,196.54,708.6,185.89,175.43,33.46,257.8,76.89,276.1,130.26,252.34,"Vyšehradská, Prague - Nové Město",50.0694781,14.418098,Up to 10 years,Luxurious,,,,,,
"CZK 14,000","CZK 3,000","CZK 14,000",726701,Small studio,7/20/2022,2,Brick,,30 m²,Partly,Very good,,G,,,,1.0,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,,,,,,,,
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/21/2022,2,Brick,,74 m²,Fully furnished,New-build,Personal,B,,1.0,,1.0,1.0,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,,,,,,,1.0,"CZK 28,378"
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/21/2022,2,Brick,,74 m²,Fully furnished,New-build,Personal,B,,1.0,,1.0,1.0,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,,,,,,,1.0,"CZK 28,378"
"CZK 13,000","CZK 4,200","CZK 20,000",486379,2+kk,9/12/2022,2,Prefab concrete,,36 m²,Partly,Very good,Personal,,Complete,1.0,1.0,1.0,1.0,218.79,264.72,214.37,2051.37,180.86,343.29,800.01,189.83,529.94,287.22,"Horolezecká, Prague - Hostivař",50.0517645,14.5438766,,,,,,,,
"CZK 23,990","CZK 4,378","CZK 56,736",731237,2+kk,9/20/2022,4,Brick,,49 m²,Fully furnished,Very good,Personal,G,,1.0,,1.0,1.0,267.67,187.24,39.3,41.26,78.77,106.88,417.33,590.18,371.06,221.83,"Kyjevská, Prague - Dejvice",50.09886527777,14.39817361111,,,,,,,,"CZK 28,368"
"CZK 15,200","CZK 2,720","CZK 23,000",670902,2+kk,9/1/2022,11,Prefab concrete,Central,50 m²,Partly,Very good,Cooperative,G,Complete,,1.0,1.0,1.0,90.25,545.43,456.45,475.3,475.33,469.93,537.33,1015.48,1351.64,157.08,"Poznaňská, Prague - Bohnice",50.13047,14.4184,30 - 50 years,Standard,,,,1.0,,
"CZK 20,000","CZK 5,952","CZK 20,000",726780,3+kk,10/1/2022,4,Prefab concrete,,64 m²,Fully furnished,Good,,C,,1.0,,1.0,1.0,345.23,623.49,250.81,666.17,543.85,826.38,191.26,253.62,543.85,183.03,Prague - Malešice,50.08374,14.49535,,,,,,,,
"CZK 24,990","CZK 1,106","CZK 26,096",731169,3+kk,9/21/2022,4,Brick,,66 m²,Fully furnished,Very good,Personal,C,,,,,,67.68,388.99,216.56,347.61,141.01,364.46,365.92,473.05,330.63,380.94,"Na Zlatnici, Prague - Podolí",50.05788555555,14.42395694444,,,,,,,,"CZK 26,096"
"CZK 25,500","CZK 5,000","CZK 25,500",673369,3+kk,9/1/2022,2,Brick,Central,77 m²,Unfurnished,New-build,Personal,B,,1.0,1.0,1.0,1.0,0.0,1088.74,986.61,2536.53,657.22,1183.26,1009.64,1934.96,676.02,856.46,"Stochovská, Prague - Ruzyně",50.0841721,14.3121812,Up to 10 years,Standard,,,,1.0,1.0,
"CZK 21,999","CZK 1,500","CZK 40,000",363249,2+kk,9/1/2022,2,Brick,Gas boiler,54 m²,Partly,,Personal,E,Complete,,,,,90.36,29.99,9.53,143.04,111.56,98.54,262.06,593.1,533.99,194.58,"Podolská, Prague - Podolí",50.0587881,14.4209115,Up to 10 years,Luxurious,,,,,,
"CZK 68,000","CZK 2,000","CZK 130,000",731162,5+1,10/1/2022,,Brick,,150 m²,Partly,Very good,,,Interior,,,,,279.85,410.46,253.58,669.89,134.23,550.89,188.53,214.01,385.12,171.64,Prague - Vinohrady,50.07371,14.44602,,Luxurious,,,,,,
"CZK 8,000","CZK 1,500",CZK 0,729860,Small studio,8/22/2022,3,Brick,,13 m²,Fully furnished,New-build,,G,,,,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,Prague - Břevnov,50.07573,14.33054,Up to 10 years,Standard,,1.0,,,,
"CZK 10,000","CZK 2,500","CZK 12,500",575593,Small studio,8/26/2022,2,Brick,Electric boiler,30 m²,Fully furnished,Very good,Personal,A,,,,,,59.17,3222.38,3149.47,4640.47,335.04,3459.34,3032.31,4721.04,3685.68,502.9,Prague - Přední Kopanina,50.117916,14.301685,,,,,,,,
"CZK 8,000","CZK 1,000","CZK 9,000",685013,6+kk,9/1/2022,2,Brick,,150 m²,Fully furnished,Very good,Other,G,,1.0,,,,293.92,1315.64,723.43,1721.17,455.86,718.94,1138.4,1565.83,1233.41,647.96,"Studnická, Prague - Horní Počernice",50.1088652,14.5988617,,,,,,,,
"CZK 25,900","CZK 2,700","CZK 47,800",558740,3+kk,10/1/2022,1,Brick,Gas boiler,94 m²,Partly,Good,Personal,G,Interior,1.0,,1.0,,93.85,153.95,23.81,257.54,16.23,257.06,307.72,502.7,285.55,255.73,"Oblouková, Prague - Vršovice",50.0670925,14.4558324,Over 50 years,Luxurious,,,,,,
"CZK 20,000","CZK 4,000","CZK 25,000",531932,2 bedroom,10/1/2022,5,Brick,,50 m²,Partly,,Personal,C,,,,,,35.42,420.61,131.42,161.76,67.56,272.26,361.85,379.4,229.28,240.53,Prague - Vršovice,50.0679028,14.4588789,,,,,,,,
"CZK 24,061","CZK 4,100","CZK 48,122",719023,Studio,9/30/2022,6,Brick,Electric boiler,34 m²,Fully furnished,Very good,Personal,G,Complete,,,,1.0,123.62,331.12,156.76,367.07,102.48,248.42,301.1,639.82,219.3,523.15,"Washingtonova, Prague - Nové Město",50.08065,14.431,Over 50 years,Standard,,,,,,
"CZK 9,000","CZK 3,000","CZK 12,000",731042,Small studio,8/31/2022,3,Brick,,32 m²,Partly,Very good,,G,,,,,,81.9,982.25,81.47,623.36,129.28,293.27,386.95,881.32,327.11,157.06,Prague - Strašnice,50.07003,14.48853,,,,,,,,
"CZK 18,000","CZK 8,500","CZK 36,000",511073,2 bedroom,11/1/2022,4,Brick,,75 m²,Partly,,Personal,,,,,,,115.25,687.92,89.51,214.74,7.35,83.42,518.41,797.69,441.58,761.65,"Dukelských hrdinů, Prague - Holešovice",50.1027248,14.4328603,,,,,,,,
"CZK 39,000","CZK 7,000","CZK 70,000",517158,3+1,10/3/2022,3,Brick,Gas boiler,85 m²,Fully furnished,Very good,Personal,G,Complete,1.0,,,,295.13,929.65,441.84,565.86,439.45,345.14,741.77,802.36,774.4,312.3,Prague - Dejvice,50.101426,14.3708397,,Luxurious,1.0,,,,,
"CZK 14,000","CZK 3,920","CZK 28,000",730406,2+kk,8/18/2022,2,Prefab concrete,,43 m²,Partly,Very good,,G,,1.0,,1.0,1.0,287.95,1241.38,478.44,1198.51,674.52,400.63,173.81,607.72,690.23,341.2,Prague - Kamýk,50.01581,14.43237,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",730903,3+1,11/1/2022,10,Prefab concrete,Central,78 m²,Partly,Good,Personal,G,,,,1.0,1.0,100.23,939.76,153.49,621.09,138.91,192.6,264.37,595.16,305.1,220.46,Prague - Strašnice,50.06951,14.49267,30 - 50 years,Standard,1.0,1.0,,1.0,,
"CZK 12,000","CZK 1,500","CZK 24,000",505631,1 bedroom,8/15/2022,2,Brick,Electric boiler,34 m²,Fully furnished,,Personal,,Complete,,,,,179.37,297.82,106.8,303.76,116.11,358.08,307.02,241.35,495.87,520.5,"Bělehradská, Prague - Vinohrady",50.0713759,14.4333425,Up to 10 years,Standard,,,,,,
"CZK 14,000","CZK 3,330","CZK 14,000",594523,1 bedroom,7/20/2022,2,Brick,Distance,43 m²,Partly,Good,Personal,F,Interior,,,,1.0,79.13,566.23,159.14,443.7,244.41,585.8,267.4,220.07,769.82,210.87,"28. Pluku, Prague - Vršovice",50.071726,14.46984,,,,,,,,
"CZK 16,500","CZK 5,500","CZK 33,000",554329,2+kk,9/26/2022,3,Brick,Central,49 m²,Partly,New-build,Personal,B,,1.0,,,,53.93,1077.26,371.37,1459.79,267.87,601.61,689.56,1888.92,880.79,507.37,Prague - Radotín,49.9771246,14.3504332,Up to 10 years,Luxurious,,,,,1.0,
"CZK 29,000","CZK 5,500","CZK 60,000",730369,3+kk,9/1/2022,12,Brick,,75 m²,Partly,Very good,,A,,1.0,,,1.0,107.88,524.34,0.0,172.65,64.52,544.44,488.76,682.57,608.93,127.06,Prague - Strašnice,50.0776705,14.4868989,,,,1.0,,1.0,,
"CZK 17,500","CZK 3,500","CZK 17,500",700035,2+kk,9/1/2022,7,Brick,Distance,50 m²,Fully furnished,New-build,Personal,D,,,,,1.0,146.6,1885.82,1048.5,1644.68,378.3,1292.34,740.14,1353.48,1244.54,662.27,"Pískařská, Prague - Modřany",50.013,14.40077,,,,,,1.0,1.0,
"CZK 14,000","CZK 2,500","CZK 15,000",512975,2+kk,9/1/2022,5,Prefab concrete,Central,45 m²,Partly,,Personal,C,,,,,,243.69,642.56,158.63,321.57,313,374.45,423.16,325.89,434.55,285.31,"Tatarkova, Prague - Háje",50.0292056,14.5275222,,,,,,,,
"CZK 11,999",CZK 1,"CZK 11,999",393325,3+kk,12/1/2021,4,Brick,,80 m²,Partly,,Other,,,1.0,,,,223.51,319.98,215.63,105.13,77.74,309.27,96.87,566.4,507.29,77.83,"Nedvědovo náměstí, Prague - Podolí",50.0574231,14.4221377,,,,,,,,
"CZK 17,500","CZK 3,500","CZK 17,000",406355,1 bedroom,8/30/2022,2,Brick,,40 m²,Fully furnished,Very good,Personal,,,,,,1.0,245.16,118.28,34.46,158.9,60.95,337.88,188.31,373.21,805.61,74.06,"Milešovská, Prague - Vinohrady",50.0788293,14.4518748,,,,,,,,
"CZK 17,000","CZK 3,500","CZK 25,000",695903,2+kk,10/1/2022,2,Prefab concrete,,49 m²,Partly,Very good,Personal,C,Complete,1.0,1.0,,1.0,529.36,659.28,317.84,800.16,310.73,924.8,208.44,1915.55,924.85,70.01,"Milotická, Prague - Zličín",50.05967,14.28446,,,,,,1.0,,
"CZK 20,000","CZK 3,500","CZK 40,000",707900,3+kk,9/15/2022,1,Brick,Distance,59 m²,Partly,Good,Personal,E,,,,,1.0,37.76,388.4,240.97,329.99,222.21,1351.55,231.54,501.54,1091.17,504.16,"Hlavní, Prague - Záběhlice",50.04828,14.49052,Over 50 years,Standard,,,,,,
"CZK 15,000","CZK 3,000","CZK 25,000",730478,2+kk,10/1/2022,6,Prefab concrete,,55 m²,Partly,Very good,,G,,,,,,225.43,574.02,73.71,488.02,372.56,473.94,197.36,301.9,1112.72,245.33,Prague - Stodůlky,50.04732,14.34568,,,,,,,,
"CZK 12,500","CZK 2,500","CZK 20,000",170482,Small studio,10/1/2022,5,Brick,,28 m²,Partly,,Personal,,,1.0,,,,61.41,341.82,179.51,195.01,106.03,16.4,255.62,214.73,360.82,170.08,"Tusarova, Prague - Holešovice",50.1013189,14.4495232,,,,,,,,
"CZK 10,700","CZK 2,360","CZK 21,400",410669,1 bedroom,10/1/2022,3,Brick,,34 m²,Partly,,Personal,D,,,,,1.0,230.65,1392.41,158.0,877.3,201.79,445.72,362.79,745.16,457.82,104.46,"Primátorská, Prague - Libeň",50.1127192,14.472558,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 27,000",730882,3+1,8/28/2022,3,Prefab concrete,,76 m²,Partly,Good,,A,,,,,,442.67,1565.03,308.03,1557.68,804.05,517.2,342.47,108.55,701.73,262.84,Prague - Kamýk,50.01374,14.43016,,,1.0,,,,,
"CZK 18,000","CZK 3,500","CZK 45,000",593418,2+kk,10/1/2022,2,Prefab concrete,,55 m²,,New-build,Personal,A,,,,,1.0,294.21,673.31,134.15,695.24,347.37,573.28,168.91,377.15,1505.14,162.74,"Jelínkova, Prague - Kobylisy",50.132785,14.466411,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 40,000",474374,3+kk,6/1/2022,3,Prefab concrete,,72 m²,Partly,,Cooperative,,,1.0,,,1.0,89.61,422.46,487.67,590.76,265.68,426.8,499.48,593.53,271.32,350.7,"Pod Jarovem, Prague - Žižkov",50.0895199,14.4891951,,,1.0,,,,,
"CZK 11,200","CZK 3,800","CZK 15,000",730230,2+kk,8/17/2022,,Brick,,43 m²,Unfurnished,Very good,,G,,,,,,67.67,505.17,66.53,879.75,114.26,596.76,26.0,196.36,1013.91,346.15,Prague - Košíře,50.07069,14.38098,,,,,,,,
"CZK 18,000","CZK 1,500","CZK 36,000",730815,1 bedroom,8/22/2022,2,Brick,,44 m²,Fully furnished,New-build,,G,,,1.0,,1.0,214.35,1116.5,130.22,157.07,143.67,173.68,237.67,456.5,423.17,238.58,Prague - Vyšehrad,50.06662,14.42083,,,,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,Brick,,18 m²,Fully furnished,Very good,Personal,,Complete,,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,Up to 10 years,Standard,,,,,,
"CZK 10,000","CZK 4,500","CZK 14,500",652174,2+kk,9/1/2022,6,Low-energy,Distance,43 m²,Partly,Good,Personal,G,,,1.0,1.0,1.0,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,,,,,,,,
"CZK 14,200","CZK 2,600","CZK 28,400",342199,Studio,10/1/2022,5,Other,Central,65 m²,Partly,New-build,Personal,C,Complete,,1.0,,1.0,180.9,275.92,211.57,252.38,137.33,251.39,270.69,505.51,363.09,285.71,Prague - Podolí,50.0584062,14.4233332,Up to 10 years,Luxurious,,,1.0,1.0,1.0,
"CZK 15,000","CZK 2,000","CZK 15,000",574723,Studio,10/1/2022,1,Brick,Central,42 m²,Fully furnished,Very good,Personal,,,1.0,1.0,,1.0,327.17,1748.1,1747.45,2463.07,1816.23,1796.45,2542.09,2557.41,1457.07,1222.39,"Penízovková, Prague - Pitkovice",50.0148387,14.5845553,10 to 30 years,,,,,,1.0,
"CZK 23,000","CZK 6,000","CZK 35,000",730656,3+kk,8/21/2022,4,Brick,,84 m²,Partly,Very good,,G,,1.0,,1.0,1.0,184.94,655.02,3.59,431.68,73.84,430.02,244.62,333.82,572.87,269.17,Prague - Vršovice,50.07191,14.45951,,,,,,,,
"CZK 25,000","CZK 5,000","CZK 30,000",564309,4+1,9/1/2022,5,Prefab concrete,Distance,90 m²,Unfurnished,Very good,Personal,B,Complete,,,1.0,1.0,355.55,874.19,250.25,415.09,350.44,770.08,245.79,688.45,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,10 to 30 years,Standard,1.0,,,,,
"CZK 20,000","CZK 6,000","CZK 46,000",730774,2+kk,10/1/2022,3,Brick,,63 m²,Fully furnished,Good,,G,,1.0,,1.0,1.0,158.74,1188.58,757.59,1555.19,328.52,591.88,877.03,1380.22,1106.35,584.36,Prague - Horní Počernice,50.10818,14.60192,10 to 30 years,Standard,,,,1.0,,
"CZK 13,000","CZK 2,500","CZK 11,000",112065,Small studio,,3,Brick,Gas boiler,32 m²,Fully furnished,Very good,Cooperative,C,Complete,,,1.0,1.0,295.27,769.79,360.39,695.89,310.63,789.36,458.91,343.44,592.3,202.7,"Ruská 90, Prague - Vršovice",50.0729513923,14.4642949104,,Standard,,,,,,
"CZK 24,000","CZK 5,000","CZK 75,000",729939,3+kk,8/15/2022,3,Brick,Central,80 m²,Fully furnished,New-build,,G,Complete,1.0,1.0,1.0,1.0,404.22,627.09,484.92,932.02,709.91,847.27,542.04,621.82,662.9,305.7,Prague - Horní Měcholupy,50.04295,14.54968,10 to 30 years,,,,,1.0,1.0,
"CZK 8,300",CZK 0,"CZK 12,000",730065,4+1,10/10/2022,2,Brick,,30 m²,Fully furnished,Good,,G,,,,1.0,,416.15,1119.2,164.68,682.83,309.93,545.96,146.46,1060.0,596.48,112.48,Prague - Karlín,50.09357,14.46052,,,,,,,,
"CZK 21,000","CZK 6,000","CZK 50,000",730609,3+kk,9/1/2022,2,Brick,,63 m²,Partly,Very good,,G,,,,1.0,,261.41,912.52,281.87,426.36,218.4,429.59,471.08,561.14,311.81,403.98,Prague - Nusle,50.059,14.43643,,,,,,,,
"CZK 20,000","CZK 2,500","CZK 22,000",577284,2+kk,10/23/2022,1,Low-energy,Distance,62 m²,Partly,New-build,Cooperative,,,,,,1.0,33.11,987.61,363.88,969.16,628.75,914.45,908.02,958.36,839.36,322.99,"Saarinenova, Prague - Hloubětín",50.1067841,14.5284169,Up to 10 years,Luxurious,,,1.0,,1.0,
"CZK 9,300","CZK 4,500","CZK 15,000",729762,Studio,8/20/2022,2,Brick,,26 m²,Partly,Very good,,G,,1.0,1.0,,1.0,114.97,208.62,396.31,1615.36,9.96,1381.57,274.93,170.26,414.89,259.12,Prague - Střešovice,50.08912,14.38529,,,,,,,,
"CZK 22,500","CZK 5,000","CZK 45,000",683548,2+kk,10/1/2022,4,Brick,Distance,68 m²,Partly,Very good,Personal,D,,1.0,1.0,1.0,1.0,231.82,688.19,238.77,396.79,288.67,346.25,666.97,484.38,370.9,167.66,"Janýrova, Prague - Strašnice",50.0792694,14.4866147,,,,,1.0,1.0,,
"CZK 12,250","CZK 2,615","CZK 20,000",485661,Studio,9/1/2022,,Prefab concrete,Distance,50 m²,Partly,Very good,Personal,C,Interior,,,,,227.37,259.16,190.25,329.28,123,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,10 to 30 years,,,,,,,
"CZK 8,000","CZK 1,500",CZK 0,666742,Small studio,8/22/2022,1,Brick,Central,14 m²,Fully furnished,Good,Personal,A,,,1.0,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,"Bělohorská, Prague - Břevnov",50.07573,14.33054,10 to 30 years,Standard,,,,,,
"CZK 22,000","CZK 6,500","CZK 42,000",607367,2+kk,9/1/2022,4,Brick,Gas boiler,55 m²,Fully furnished,Very good,Personal,E,Interior,,,,1.0,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,Up to 10 years,Standard,,,,,,
"CZK 25,000","CZK 8,000","CZK 50,000",488207,3+kk,10/1/2022,,Brick,Gas boiler,68 m²,Partly,Very good,Personal,D,,,1.0,,,136.58,210.07,741.46,5420.28,333.42,723.25,620.46,489.5,285.8,101.34,"Velkoosecká, Prague - Vinoř",50.1438182,14.576116,10 to 30 years,Standard,,,1.0,1.0,,
"CZK 16,000","CZK 4,500","CZK 20,500",729781,2 bedroom,9/30/2022,2,Brick,,58 m²,Partly,Very good,,G,,,1.0,,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,,,,,,,,
"CZK 44,000","CZK 6,000",CZK 2,358804,4+kk,9/1/2022,2,Brick,,130 m²,Fully furnished,,Personal,,Complete,1.0,,,,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,,,,,,1.0,,
"CZK 16,990","CZK 5,013","CZK 22,003",730413,3+1,9/20/2022,8,Prefab concrete,,67 m²,Partly,Very good,Personal,G,,,,1.0,1.0,142.33,1028.73,157.64,1021.39,379.02,436.55,471.91,701.13,557.49,431.47,"Olbramovická, Prague - Kamýk",50.01687861111,14.43642138888,,,1.0,,,,,"CZK 22,003"
"CZK 30,000","CZK 5,000","CZK 36,000",413976,4+kk,10/1/2022,2,Brick,Central,111 m²,Partly,,Personal,C,,1.0,,,1.0,239.09,979.8,527.41,944.98,440.24,499.97,912.62,449.03,393.93,401.17,"Melodická, Prague - Stodůlky",50.0515016,14.3302032,,,,,1.0,1.0,1.0,
"CZK 22,000","CZK 5,500","CZK 44,000",531774,2+kk,8/1/2022,2,Brick,,57 m²,Fully furnished,Good,Personal,,,,,,,125.6,843.19,329.07,492.47,121.62,345.28,400.13,325.73,977.92,292.95,"Trmická, Prague - Prosek",50.1180113,14.4964518,,,,,1.0,,,
"CZK 35,000","CZK 5,000","CZK 40,000",729675,2 bedroom,9/1/2022,3,Brick,,52 m²,Fully furnished,Very good,,G,,,,,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,,,1.0,,,,,
"CZK 13,490","CZK 2,245","CZK 15,735",730281,Studio,9/20/2022,4,Other,,32 m²,Unfurnished,New-build,Personal,B,,,,,1.0,94.95,1132.45,103.67,538.53,105.16,438.79,18.24,373.78,179.33,116.36,"Kovářská, Prague - Libeň",50.10573416666,14.49143999999,,,,,,,1.0,"CZK 15,735"
"CZK 7,880",CZK 0,"CZK 7,000",727583,4+kk,7/27/2022,1,Prefab concrete,,75 m²,Partly,Very good,,C,,,,1.0,,420.52,1658.05,1076.45,1709.11,538.55,1279.92,1010.73,544.61,894.08,350.84,Prague - Modřany,50.00685,14.43654,,,1.0,,,,,
"CZK 14,900","CZK 3,000","CZK 30,000",657536,Studio,11/1/2022,7,Other,Central,39 m²,Partly,New-build,Personal,B,,1.0,,1.0,1.0,54.47,1047.39,47.89,203.63,180.78,183.66,351.8,729.1,319.84,105.46,"Kurta Konráda, Prague - Libeň",50.10375,14.48892,Up to 10 years,Luxurious,1.0,,1.0,,,
"CZK 12,990","CZK 2,312","CZK 15,302",730236,Studio,9/20/2022,4,Brick,,40 m²,Fully furnished,Very good,Personal,D,,,,,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,,,,,,,,"CZK 15,302"
"CZK 12,990","CZK 2,312","CZK 15,302",730237,Studio,9/20/2022,4,Brick,,40 m²,Fully furnished,Very good,Personal,D,,,,,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,,,,,,,,"CZK 15,302"
"CZK 19,500","CZK 4,000","CZK 20,000",593841,2+kk,9/1/2022,3,Brick,Distance,56 m²,Partly,New-build,Personal,G,,1.0,1.0,,1.0,262.67,736.25,283.72,756.23,562.34,942.85,698.71,478.02,754.83,151.91,"Univerzitní, Prague - Malešice",50.086497,14.503346,Up to 10 years,Standard,,,,1.0,1.0,
"CZK 46,000","CZK 10,000","CZK 92,000",607655,4+1,1/15/2022,1,Brick,,145 m²,Fully furnished,Very good,Personal,G,,1.0,,,1.0,311.3,589.1,133.67,266.28,158.68,250.34,458.19,609.91,273.19,516.0,"Krakovská, Prague - Nové Město",50.079114,14.428088,,,,,,,,
