Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,Building type,Age,Floor space,Fully furnished,Condition,Ownership,EPC,New-build,Enclosed balcony,Lift,Cellar,Parking,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Reconstruction,Designe,Terrace,Domácí mazlíčci vítáni,Garage,Administrative fee,Balcony,Plot type
"CZK 25,000","CZK 7,500","CZK 32,500",166213,2 bedroom,9/11/2022,3,Brick,Up to 10 years,72 m²,Fully furnished,Very good,Personal,C,,,,,,43.02,651.84,58.12,105.85,62.56,114.65,182.82,529.84,274.61,537.47,"Spálená, Prague - Nové Město",50.0808055,14.4197518,Gas boiler,Complete,Standard,,,,,,
"CZK 24,000","CZK 6,000","CZK 60,000",731081,2 bedroom,8/24/2022,5,Brick,,100 m²,Partly,Very good,,B,,,1.0,,,235.55,493.01,200.15,848.96,210.37,578.39,187.76,372.32,530.67,339.18,Prague - Smíchov,50.06561,14.39664,,,,,1.0,,,,
"CZK 35,000","CZK 2,500","CZK 20,000",731561,3+kk,8/29/2022,1,Brick,,84 m²,Fully furnished,Very good,,G,,,,,,172.33,591.68,145.8,184.34,72.85,80.56,257.4,331.94,145.71,238.03,Prague - Nové Město,50.07638,14.42886,,,,,,,,,
"CZK 17,400","CZK 1,200","CZK 25,000",634161,3+kk,9/12/2022,1,Brick,,82 m²,Partly,Very good,Personal,G,,,,,,668.11,1132.02,617.56,1283.62,600.92,813.32,905.77,1076.68,530.89,497.59,Prague - Strašnice,50.066691,14.486618,,,,,,,,1.0,
"CZK 29,800","CZK 5,000","CZK 34,800",685115,2+kk,9/26/2022,4,Brick,,50 m²,Fully furnished,New-build,Personal,B,,1.0,1.0,,1.0,165.09,980.83,116.92,149.04,162.49,108.73,492.07,669.13,487.28,408.51,"Horská, Prague - Nové Město",50.06636,14.42333,,,,,,1.0,,,
"CZK 22,500","CZK 4,000","CZK 26,500",685106,Studio,10/1/2022,5,Brick,,33 m²,Fully furnished,New-build,Personal,B,,,,,,114.38,989.04,22.52,9.61,23.07,30.73,352.74,549.13,398.64,398.33,"Horská, Prague - Nové Město",50.06662,14.42307,,,,,,,,1.0,
"CZK 14,900","CZK 3,500","CZK 14,900",730755,2+kk,8/22/2022,4,Brick,,43 m²,Partly,New-build,,G,,,,,,198.02,1003.12,215.83,1191.11,171.61,335.89,625.08,714.44,1142.37,275.55,Prague - Košíře,50.07016,14.38685,Central,Complete,Standard,1.0,,,,,
"CZK 9,000",CZK 390,"CZK 10,000",731103,3+1,8/24/2022,5,Prefab concrete,,76 m²,Fully furnished,Very good,,B,,,1.0,1.0,,79.74,770.57,132.58,1368.56,281.73,214.96,533.26,309.42,828.07,181.57,Prague - Kamýk,50.01571,14.4436,,,,,,,,1.0,
"CZK 15,900","CZK 4,100","CZK 20,000",575066,2+kk,9/1/2022,2,Brick,Up to 10 years,39 m²,Partly,New-build,Personal,C,1.0,,,,,294.15,1090.88,1361.47,2008.89,273.84,2133.53,1506.12,2642.51,2083.45,916.82,"Želetická, Prague - Sobín",50.0641756,14.27305515,Gas boiler,,Luxurious,,,1.0,,1.0,
"CZK 16,000","CZK 1,500","CZK 32,000",730986,3+1,8/23/2022,5,Prefab concrete,,70 m²,Fully furnished,Good,,G,,1.0,,,,506.34,876.91,392.91,811.74,806.41,696.49,646.62,295.96,2042.79,195.9,Prague - Troja,50.12536,14.41058,Central,Exterior,Standard,,,,,,
"CZK 15,000","CZK 4,500","CZK 19,500",483606,Studio,10/1/2022,3,Brick,,42 m²,Partly,New-build,Personal,A,,,,,,59.17,832.58,69.81,317.47,265.17,136.69,236.43,732.66,112.87,308.78,Prague - Libeň,50.1080371,14.4724508,,,,,,,,,
"CZK 8,000","CZK 2,500","CZK 10,500",354692,Other,6/27/2022,1,Brick,,20 m²,Fully furnished,,Personal,G,,,,,,47.34,1364.56,146.9,862.47,60.54,597.08,709.83,707.89,933.65,594.52,"Klapkova, Prague - Kobylisy",50.1295387,14.4551659,,,,,,,,,
"CZK 25,000","CZK 4,000","CZK 60,000",731508,2 bedroom,10/1/2022,1,Brick,,85 m²,Unfurnished,Very good,,G,,,,,,223.5,588.45,113.57,276.92,0,88.29,193.47,741.77,211.16,180.39,Prague - Dejvice,50.09862,14.40305,,,,,,1.0,,,
"CZK 14,000","CZK 4,000","CZK 28,000",678488,2 bedroom,10/1/2022,2,Brick,,53 m²,Fully furnished,Good,Personal,G,,,,1.0,,78.03,383.9,92.18,175.57,466.9,245.42,117.37,209.6,941.96,59.8,"Na Okraji, Prague - Veleslavín",50.09024,14.34522,Distance,,,,,,,,
"CZK 19,500","CZK 3,940","CZK 39,000",731437,2 bedroom,9/1/2022,3,Prefab concrete,,54 m²,Partly,Very good,,D,,1.0,,1.0,,65.28,370.35,165.49,192.24,245.23,107.2,449.59,579.16,1092.76,101.85,Prague - Malešice,50.08066,14.50205,,,,,,,,,
"CZK 28,000","CZK 3,000","CZK 28,000",681871,2+kk,10/1/2022,2,Brick,,50 m²,Fully furnished,New-build,Personal,G,,,1.0,,,181.84,271.59,65.24,146.03,134.72,180.18,306.17,594.3,353.1,492.87,"Dobrovského, Prague - Holešovice",50.09897,14.42431,,,,,,,,,
"CZK 15,500","CZK 1,500","CZK 17,000",407973,1 bedroom,10/1/2022,4,Brick,,42 m²,Fully furnished,,Personal,,,,,,,267.72,411.12,158.25,820.92,224.92,282.86,548.34,423.55,621.23,195.96,"V Olšinách, Prague - Vršovice",50.0712949,14.4820543,Electric boiler,Interior,,1.0,,,,,
"CZK 26,000","CZK 4,000","CZK 26,000",730957,3+1,10/1/2022,4,Brick,,78 m²,Fully furnished,Good,,E,,,1.0,,,229.29,267.2,191.71,497.58,0.14,344.3,161.61,153.41,836.91,649.72,Prague - Vinohrady,50.07265,14.43826,,,,,,,,,
"CZK 13,300","CZK 2,700","CZK 18,000",558315,Studio,10/1/2022,1,Prefab concrete,,27 m²,Fully furnished,,Cooperative,,,1.0,1.0,1.0,1.0,235.42,1472.13,168.49,1354.89,681.99,789.99,410.75,252.5,565.0,240.54,"Hasova, Prague - Modřany",50.0133907,14.4273209,,Complete,Luxurious,,,,,,
"CZK 17,000","CZK 2,900","CZK 40,000",730677,2+kk,9/1/2022,3,Brick,,48 m²,Partly,Very good,,C,,,1.0,1.0,,127.28,833.45,0.95,1967.51,86.67,787.29,490.85,1036.75,847.71,404.51,Prague - Kyje,50.10906,14.55753,,,,,,1.0,,1.0,
"CZK 20,000","CZK 4,900","CZK 24,900",486388,2+kk,10/1/2022,2,Brick,,70 m²,Fully furnished,Very good,Personal,,,,,,,121.36,784.7,346.8,960.08,589.09,899.5,373.04,268.68,423.1,127.11,"Na Vršku, Prague - Smíchov",50.0745045,14.3736779,Central,Interior,Luxurious,,,,,,
"CZK 10,000","CZK 4,000",CZK 2,485483,Studio,1/1/2021,1,Brick,,24 m²,Partly,,Personal,,,,,,,238.79,1182.2,322.05,1037.62,0.13,694.74,895.99,537.45,1022.62,376.81,"Mašínova, Prague - Kobylisy",50.130805,14.45657,,,,,,,,,
"CZK 24,000","CZK 5,000","CZK 29,000",389695,3+1,10/1/2022,4,Prefab concrete,,103 m²,Partly,,Personal,C,,1.0,1.0,,,213.95,640.16,267.15,268.06,207.81,187.11,185.54,362.22,1395.5,129.39,"Nušlova, Prague - Stodůlky",50.0529616,14.3490188,Central,,,,,,,1.0,
"CZK 28,800","CZK 5,800","CZK 45,000",566375,2 bedroom,9/1/2022,1,Brick,,65 m²,Fully furnished,,Personal,G,,,1.0,,,124.79,451.96,157.36,293.51,128.12,183.56,213.19,293.47,135.81,471.93,"Mánesova, Prague - Vinohrady",50.0779063,14.4417343,Gas boiler,,,,,,,1.0,
"CZK 20,000","CZK 7,000","CZK 45,000",730773,2 bedroom,9/1/2022,2,Brick,30 - 50 years,55 m²,Partly,Very good,Personal,G,,,,,,142.89,368.6,396.96,381.66,287.22,1332.25,334.52,695.43,956.12,622.84,Prague - Záběhlice,50.04715,14.48291,Central,Exterior,,,1.0,,,1.0,
"CZK 18,000","CZK 5,000","CZK 22,000",425185,2+kk,8/28/2022,1,Brick,Up to 10 years,56 m²,Fully furnished,,Personal,C,,,,1.0,,85.3,212.78,59.97,163.18,127.61,304.28,276.4,561.91,304.53,301.03,"Za Poštou, Prague - Strašnice",50.0761964,14.4905813,Other,,Luxurious,,,,,,
"CZK 9,200","CZK 1,050","CZK 10,000",731390,,8/27/2022,,,,23 m²,,,,,,,,,,115.09,1032.67,80.25,311.2,75.8,134.11,370.43,418.92,410.08,300.64,Prague - Žižkov,50.09084,14.47161,,,,,,,,,
"CZK 29,900","CZK 4,000","CZK 29,900",731449,2+kk,8/28/2022,3,Brick,,58 m²,Unfurnished,New-build,,B,1.0,,1.0,1.0,1.0,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,,,,1.0,,,,,
"CZK 13,900","CZK 3,000","CZK 15,000",86915,2+kk,9/2/2022,3,Brick,,48 m²,Fully furnished,Very good,,,,,1.0,1.0,,212.9,699.7,163.89,65.56,30.73,313.69,616.42,611.95,557.41,214.92,"Hájkova, Prague - Žižkov",50.0892301,14.4649476,,,,,,,,,
"CZK 24,800","CZK 5,000","CZK 30,000",730883,2+kk,10/3/2022,5,Brick,,57 m²,Fully furnished,Very good,Personal,G,,,1.0,1.0,,137.12,489.32,75.46,171.04,0.13,363.78,516.89,322.14,307.6,687.91,Prague - Smíchov,50.07184,14.40625,,,,,1.0,,,,
"CZK 17,500","CZK 4,200","CZK 36,000",731440,1 bedroom,8/27/2022,1,Brick,,34 m²,Partly,Good,Personal,D,,,,1.0,,309.93,1324.95,228.84,710.35,257.19,425.17,569.56,583.75,698.96,307.13,Prague - Bubeneč,50.11009,14.39572,,,,,1.0,,,,
"CZK 20,900","CZK 2,800","CZK 20,900",731435,Studio,8/27/2022,2,Brick,,36 m²,Unfurnished,New-build,,B,1.0,,1.0,1.0,1.0,140.56,577.97,113.5,130.14,152.77,131.11,432.29,632.55,509.18,241.35,Prague - Libeň,50.1046,14.47194,,,,1.0,,,,,
"CZK 16,000","CZK 1,744","CZK 16,000",628460,Studio,9/1/2022,1,Brick,,43 m²,Unfurnished,Good,Personal,G,,,1.0,,,327.31,584.04,205.09,356.41,172.42,367.7,158.25,176.48,373.62,150.08,"Kamenická, Prague - Holešovice",50.0976,14.427997,Distance,,,,,,,,
"CZK 8,000","CZK 4,000","CZK 12,000",731432,1 bedroom,8/27/2022,3,Brick,,25 m²,Fully furnished,Good,,C,,,,,,225.84,998.78,156.94,498.46,315.81,461.06,478.73,438.76,758.62,198.52,Prague - Prosek,50.11597,14.49889,,,,,,,,1.0,
"CZK 12,000","CZK 4,000","CZK 12,000",731430,2+kk,8/27/2022,11,Prefab concrete,,43 m²,Fully furnished,Good,,G,,,1.0,,1.0,489.24,1034.37,631.38,1131.4,174.27,1012.6,255.64,332.1,843.47,121.89,Prague - Horní Měcholupy,50.04789,14.5613,,,,,,,,,
"CZK 18,500","CZK 1,500","CZK 20,000",501933,2+kk,8/28/2022,3,Brick,,52 m²,Fully furnished,,Cooperative,G,,,1.0,,,147.19,236.94,131.18,98.74,64.88,145.53,351.54,660.68,472.17,473.71,"Jirečkova, Prague - Holešovice",50.0992787,14.4239293,,,,,,,,,
"CZK 19,000","CZK 2,000","CZK 38,000",605812,Studio,9/7/2022,5,Brick,,42 m²,Partly,Very good,Personal,,,,1.0,,,165.64,741.92,52.41,96.6,104.88,171.12,251.74,483.54,150.69,593.26,"Veverkova, Prague - Holešovice",50.100125,14.431629,Central,,,1.0,,,,,
"CZK 28,500","CZK 3,000","CZK 31,500",716384,3+kk,8/15/2022,7,Brick,Up to 10 years,77 m²,Partly,Very good,Personal,G,,1.0,1.0,,1.0,333.31,299.19,45.56,214.52,54.5,38.78,271.42,790.21,190.1,583.95,"Opletalova, Prague - Nové Město",50.08123,14.42982,Distance,Interior,Luxurious,,,,,1.0,
"CZK 11,000",CZK 730,"CZK 12,000",43967,1 bedroom,8/30/2022,1,Brick,,29 m²,Fully furnished,Good,Personal,G,,,,,,147.75,856.85,252.64,493.2,99.8,557.31,391.63,366.22,734.94,339.63,"U Družstev, Prague - Nusle",50.0540439,14.441087,,,,,,,,1.0,
"CZK 16,500","CZK 3,000","CZK 15,000",641182,Studio,9/6/2022,3,Brick,,25 m²,Fully furnished,Good,Personal,B,,,,,,356.6,734.94,453.36,352.96,373.61,572.79,1041.05,326.27,1013.88,65.21,"Buštěhradská, Prague - Střešovice",50.096835,14.389714,Central,Bathroom unit,Standard,,,,,,
"CZK 12,000",CZK 0,"CZK 12,000",731407,Studio,9/1/2022,1,Brick,,26 m²,Partly,New-build,,G,,,,,,162.27,207.98,82.45,179.03,67.54,172.94,262.52,414.76,310.06,369.39,Prague - Vršovice,50.06795,14.45627,,,,,,,,,
"CZK 22,000","CZK 4,500","CZK 50,000",728893,Studio,9/12/2022,5,Low-energy,,39 m²,Partly,New-build,,B,1.0,1.0,1.0,1.0,1.0,292.74,597.07,273.19,266.0,167.75,409.2,830.45,1028.64,565.09,367.73,Prague - Karlín,50.09629,14.45175,,,,1.0,,1.0,,,
"CZK 14,000",CZK 0,"CZK 14,000",583578,,8/30/2022,1,Brick,10 to 30 years,15 m²,Fully furnished,Good,Cooperative,C,,1.0,1.0,1.0,,205.33,658.07,330.79,666.41,147.84,610.89,238.11,457.49,14.87,566.93,"Krouzova, Prague - Modřany",50.012335913975,14.418793902307,Gas boiler,Complete,Standard,,,,,,
"CZK 18,000","CZK 3,800","CZK 36,000",392925,2+kk,9/1/2022,5,Brick,Up to 10 years,50 m²,Partly,New-build,Personal,B,,,1.0,,1.0,487.64,1059.79,268.72,1038.86,696.6,637.22,559.36,510.6,1320.66,97.89,Prague - Střížkov,50.1308869,14.4954099,Distance,,Luxurious,,,,,1.0,
"CZK 18,500","CZK 4,600","CZK 37,000",462793,Studio,10/1/2022,4,Brick,,58 m²,Fully furnished,,Personal,,,,1.0,,,243.2,1045.68,420.92,402.29,343.22,869.46,807.11,190.63,1167.33,436.4,"Velvarská, Prague - Dejvice",50.0992603,14.3830536,Central,Complete,,,,,,,
"CZK 19,000","CZK 3,000","CZK 44,000",686568,Studio,9/15/2022,2,Brick,Up to 10 years,26 m²,Fully furnished,New-build,Personal,E,,,1.0,,,98.4,430.77,193.81,210.42,67.47,366.05,461.93,467.64,787.48,452.05,"Gorazdova, Prague - Nové Město",50.07386,14.41527,,Complete,,,,,,,
"CZK 23,000","CZK 4,000","CZK 27,000",730804,3+1,10/1/2022,2,Brick,,77 m²,Partly,Very good,,G,,,,1.0,1.0,473.84,1388.43,450.65,1215.14,466.26,729.37,635.55,575.59,435.22,232.77,Prague - Vokovice,50.10084,14.34982,,,,,1.0,,,,
"CZK 4,900","CZK 1,000",CZK 0,686626,2 bedroom,9/1/2022,4,Brick,,50 m²,Fully furnished,Very good,Personal,G,,,,,,180.5,668.29,52.54,601.09,271.63,449.0,151.53,1025.29,424.12,87.77,"Ortenovo náměstí, Prague - Holešovice",50.10915,14.44742,Central,,,,,,,,
"CZK 60,000","CZK 6,000","CZK 120,000",731171,4+kk,8/25/2022,5,Brick,,130 m²,Partly,Very good,,G,,,,1.0,,264.54,188.83,342.77,281.35,223.32,522.66,177.43,189.95,990.47,464.35,Prague - Malá Strana,50.08904,14.40703,,Complete,,1.0,,,,1.0,
"CZK 31,000","CZK 8,000","CZK 50,000",472794,4+kk,10/1/2022,2,Brick,,105 m²,Partly,Very good,Personal,,,,,,,144.2,197.38,28.0,235.07,11.48,250.9,340.48,492.72,328.98,306.07,Prague - Vršovice,50.0674451,14.4566149,,Complete,,,,,,1.0,
"CZK 16,000","CZK 3,000","CZK 32,000",731388,2+kk,9/1/2022,3,Brick,,58 m²,Partly,Very good,,C,,,1.0,,,239.32,721.27,303.79,535.82,218.67,196.36,205.9,255.22,502.0,327.73,Prague - Břevnov,50.08527,14.37305,Central,,,,,,,1.0,
"CZK 17,400","CZK 2,500","CZK 17,400",531248,2+kk,8/29/2022,3,Brick,,40 m²,Fully furnished,Very good,Personal,A,,,,,,232.35,639.23,694.32,275.43,313.44,544.84,723.66,511.93,1205.5,201.79,"Vostrovská, Prague - Dejvice",50.1001838,14.3671741,Central,Complete,Standard,,,,,,
"CZK 44,000","CZK 5,000","CZK 50,000",616335,4+1,8/30/2022,2,Brick,,150 m²,Partly,Very good,Personal,A,,,,,,187.19,1435.35,170.17,1071.56,167.78,148.85,445.52,578.95,458.41,194.93,Prague - Dejvice,50.104941,14.371193,Central,Complete,Luxurious,1.0,,,,1.0,
"CZK 20,000","CZK 5,000","CZK 40,000",731383,3+kk,8/29/2022,4,Prefab concrete,,68 m²,Partly,Very good,,G,,1.0,1.0,,,188.87,571.91,441.15,1615.09,114.43,1040.11,728.55,1013.12,597.88,292.79,Prague - Krč,50.02256,14.45293,Central,,Standard,,,,,,
"CZK 15,000","CZK 3,000","CZK 30,000",147926,2+kk,11/1/2022,3,Brick,,45 m²,Partly,Very good,Personal,B,,,,,,140.36,1538.25,310.84,1816.92,368.3,357.37,945.26,368.13,1082.06,17.82,"Bratislavská, Prague - Hostivař",50.0437706,14.5156536,Central,,Standard,,,,,1.0,
"CZK 38,000","CZK 6,140","CZK 60,000",714349,3+1,9/1/2022,4,Brick,,125 m²,Partly,Very good,Personal,G,,,1.0,1.0,,169.6,512.43,178.1,306.01,36.59,299.49,192.69,443.73,233.23,420.28,"Bílkova, Prague - Staré Město",50.09099,14.42074,,Interior,,,,,,,
"CZK 27,500","CZK 7,200","CZK 55,000",584777,3+1,9/1/2022,6,Brick,,110 m²,Fully furnished,Very good,Personal,G,,,1.0,,,286.67,574.75,38.34,342.06,12.03,299.95,392.01,283.12,620.33,292.11,"Sudoměřská, Prague - Žižkov",50.079945,14.458475,,Complete,Standard,1.0,,,,,
"CZK 18,000","CZK 3,500","CZK 35,000",731347,2+kk,9/1/2022,2,Brick,,55 m²,Fully furnished,New-build,,C,1.0,,1.0,1.0,,299.06,447.73,942.69,1026.69,418.21,563.91,853.15,911.69,315.13,230.56,Prague - Letňany,50.13989,14.51874,,,,,,,,1.0,
"CZK 21,500","CZK 3,058","CZK 32,250",386583,2+kk,9/5/2022,6,Prefab concrete,Up to 10 years,66 m²,Partly,New-build,Personal,,1.0,,1.0,1.0,,200.44,899.67,116.64,347.09,27.75,327.12,327.09,562.48,353.21,44.52,"Kurta Konráda, Prague - Libeň",50.1050691,14.4879729,Central,,Standard,,,1.0,,1.0,
"CZK 33,000","CZK 10,000","CZK 33,000",729540,3+kk,9/1/2022,5,Other,,136 m²,Fully furnished,Very good,,G,,,1.0,1.0,,414.08,771.69,477.5,878.68,3.32,463.98,336.19,409.67,481.2,613.02,"Na Výsledku II, Prague - Nusle",50.05555665,14.44677365,,,,1.0,,,,,
"CZK 23,000","CZK 5,730","CZK 23,000",731351,3+1,8/26/2022,2,Brick,,73 m²,Fully furnished,Very good,,G,,,,,,195.03,167.22,83.77,41.96,99.88,440.81,270.05,289.72,1038.17,276.75,Prague - Vinohrady,50.07799,14.45415,,,,,1.0,,,,
"CZK 21,000","CZK 4,000","CZK 42,000",731348,2+kk,1/3/2023,11,Brick,Up to 10 years,61 m²,Unfurnished,New-build,Personal,B,1.0,,1.0,1.0,1.0,242.34,1352.77,303.49,1027.31,364.56,863.04,303.66,1008.3,1292.55,839.42,Prague - Vysočany,50.10109,14.5057,Distance,,Standard,,,1.0,,1.0,
"CZK 12,500","CZK 1,000","CZK 13,500",598559,Studio,9/15/2022,3,Brick,Up to 10 years,25 m²,Partly,New-build,Personal,B,,,,1.0,1.0,91.39,310.67,92.06,91.12,15.07,54.1,374.99,679.58,586.87,437.09,"Čestmírova, Prague - Nusle",50.064342,14.442252,,Complete,Luxurious,,,,,1.0,
"CZK 19,500","CZK 4,300","CZK 45,000",730680,2+kk,11/1/2022,3,Prefab concrete,,51 m²,Fully furnished,Very good,Personal,D,,1.0,1.0,1.0,,77.89,806.6,238.19,510.21,346.43,332.17,116.14,372.1,179.0,189.14,Prague - Letňany,50.13414,14.50913,,,,,,,,,
"CZK 23,000","CZK 2,256","CZK 50,512",727374,2+kk,10/1/2022,5,Brick,,50 m²,Partly,Very good,Personal,E,,,1.0,1.0,,229.92,458.16,132.37,16.18,66.74,348.3,271.86,425.85,412.95,347.61,"Smolenská, Prague - Vršovice",50.0694328,14.45145165,,Complete,,,,,,,
"CZK 26,000","CZK 3,200","CZK 58,400",727402,2 bedroom,10/1/2022,4,Brick,,70 m²,Partly,Very good,Personal,E,,,,,,294.31,695.6,57.95,472.25,12.23,470.59,243.7,242.01,491.49,211.15,"Ruská, Prague - Vršovice",50.07222495,14.45512555,,Complete,,,,,,1.0,
"CZK 19,485",CZK 949,"CZK 20,500",731337,2+kk,8/15/2022,1,Other,,40 m²,,Good,Personal,,,,,,,133.2,734.92,342.02,599.67,131.95,302.7,365.01,319.07,608.33,405.73,"Nad Kajetánkou, Prague - Břevnov",50.0861501,14.3723843,,,,,,,"CZK 2,923",,
"CZK 14,000","CZK 3,600","CZK 14,000",505470,2+kk,10/1/2022,7,Prefab concrete,,43 m²,Partly,Very good,Personal,D,,,1.0,,,97.07,518.62,175.18,614.86,171.34,492.91,345.02,334.45,1585.25,88.37,"Famfulíkova, Prague - Kobylisy",50.1318409,14.4711883,Distance,Bathroom unit,,,,,,,
"CZK 19,800","CZK 2,000","CZK 24,000",606361,2 bedroom,9/1/2022,1,Brick,,67 m²,Partly,Very good,Personal,B,,,,,,131.48,515.69,253.55,394.7,118.91,600.85,270.67,1270.4,155.34,163.32,"Jana Zajíce, Prague - Bubeneč",50.100818,14.417075,Electric boiler,Complete,Standard,,,,,,
"CZK 12,500","CZK 3,000","CZK 25,000",494175,Studio,10/1/2022,2,Brick,Up to 10 years,37 m²,Partly,,Personal,C,,,,,,47.67,1568.73,316.33,6476.7,1240.54,1317.99,1068.01,1008.14,1397.71,1080.16,"Rosická, Prague - Vinoř",50.1531832,14.5860847,Gas boiler,,,,,,,1.0,
"CZK 19,500","CZK 4,500","CZK 39,000",731322,2 bedroom,9/1/2022,4,Brick,,56 m²,Fully furnished,Very good,,G,,,1.0,1.0,,188.1,194.17,38.22,206.86,69.14,61.65,394.66,543.39,153.34,384.84,Prague - Holešovice,50.10488,14.44655,,,,,,,,1.0,
"CZK 20,000","CZK 4,500","CZK 40,000",461130,3+kk,9/12/2022,1,Brick,Up to 10 years,62 m²,Fully furnished,,Personal,C,,,1.0,,1.0,245.07,1603.95,923.29,2129.19,697.88,1650.4,1292.07,1787.3,1232.57,710.16,"Farkašova, Prague - Kyje",50.1158365,14.5628399,,,,1.0,,,,,
"CZK 14,900","CZK 2,750","CZK 20,000",731312,Studio,9/1/2022,1,Brick,,30 m²,Fully furnished,New-build,,G,,,1.0,,,176.41,649.83,330.27,562.13,263.45,522.46,374.06,579.0,711.15,324.72,Prague - Michle,50.05069,14.45507,,Complete,,,,,,,
"CZK 25,000","CZK 4,900","CZK 25,000",197587,2 bedroom,9/1/2022,3,Brick,,61 m²,Unfurnished,,Personal,,,,1.0,,,280.18,564.46,136.33,351.39,55.11,370.66,313.06,353.83,691.04,109.51,"Baranova, Prague - Žižkov",50.0797815,14.4578475,,,,,,,,,
"CZK 18,000","CZK 3,300","CZK 18,000",731302,2+kk,8/29/2022,3,Brick,,54 m²,Fully furnished,New-build,,G,,,,,1.0,31.51,318.45,10.06,91.13,129.35,27.18,280.16,239.27,458.26,223.91,Prague - Holešovice,50.10271,14.45017,,,,,,,,,
"CZK 22,000","CZK 5,000","CZK 25,000",539856,2+kk,9/15/2021,1,Brick,,55 m²,Fully furnished,,Personal,,1.0,1.0,1.0,1.0,,223.43,981.59,819.74,1191.68,381.56,450.67,479.9,1171.22,401.22,333.31,"Radouňova, Prague - Řeporyje",50.0379471,14.3129703,Electric boiler,Complete,,,,1.0,,,
"CZK 17,000","CZK 4,500","CZK 34,000",731225,2+kk,8/25/2022,2,Brick,,63 m²,Fully furnished,New-build,,B,1.0,,1.0,,,153.7,333.61,320.29,4087.24,225.91,3065.42,236.07,387.04,474.19,187.51,Prague - Běchovice,50.08199,14.6153,,,,,,,,1.0,
"CZK 37,500","CZK 3,000",CZK 0,710123,5+kk,9/1/2022,3,Brick,,130 m²,Unfurnished,Very good,,F,,,1.0,,,363.36,234.94,118.19,197.82,177.62,456.08,270.14,407.61,938.65,192.26,"Velehradská, Prague - Vinohrady",50.07888,14.45376,,,,,,,,,
"CZK 25,000","CZK 2,500","CZK 75,000",731209,3+1,9/1/2022,1,Brick,,119 m²,Unfurnished,Good,,G,,,1.0,,,272.1,1369.08,701.74,979.35,495.04,998.56,210.47,580.68,831.59,106.18,Prague - Bubeneč,50.10441,14.40947,,,,,,,,,
"CZK 26,000","CZK 7,900","CZK 50,000",548506,2+kk,8/21/2022,4,Brick,Up to 10 years,54 m²,Fully furnished,,Personal,B,,,1.0,1.0,,196.54,708.6,185.89,175.43,33.46,257.8,76.89,276.1,130.26,252.34,"Vyšehradská, Prague - Nové Město",50.0694781,14.418098,,Complete,Luxurious,,,,,,
"CZK 13,000","CZK 2,100","CZK 13,000",652345,1 bedroom,9/1/2022,,Brick,,40 m²,Partly,Good,Personal,G,,,,,,14.76,532.06,110.16,126.78,31.89,417.58,621.51,459.08,764.16,368.41,"Palackého Náměstí, Prague - Nové Město",50.073482,14.414506,,,,,,,,,
"CZK 26,000","CZK 5,000","CZK 50,000",661356,3+1,11/1/2022,2,Brick,,85 m²,Partly,Very good,Cooperative,A,,,,1.0,,151.93,919.59,152.74,271.19,117.07,205.89,341.82,555.9,1112.85,364.44,"Pod Kynclovkou, Prague - Kobylisy",50.12279,14.45007,Distance,,,,,,,1.0,
"CZK 22,000","CZK 4,000","CZK 44,000",731269,2+kk,9/15/2022,6,Prefab concrete,,60 m²,Unfurnished,New-build,,G,1.0,1.0,1.0,1.0,,147.68,1130.21,207.48,950.91,592.24,852.41,487.07,64.17,842.73,74.21,Prague - Strašnice,50.07235,14.5026,,,,,,1.0,,,
"CZK 11,500","CZK 2,700","CZK 23,000",731264,Studio,10/1/2022,2,Brick,,30 m²,Partly,Very good,,G,,,,,,91.83,807.35,52.77,443.32,82.54,376.43,473.94,213.65,219.21,253.28,Prague - Žižkov,50.09156,14.48126,,,,,,,,,
"CZK 15,000","CZK 3,000","CZK 15,000",726701,Small studio,7/20/2022,2,Brick,,30 m²,Partly,Very good,,G,,,,1.0,,252.15,174.67,201.91,195.35,157.71,187.08,81.76,421.52,87.59,299.91,Prague - Strašnice,50.07473,14.49243,,,,,,,,,
"CZK 11,500","CZK 3,500","CZK 15,000",498710,Studio,9/1/2022,5,Brick,Up to 10 years,33 m²,Fully furnished,,Personal,,,,1.0,1.0,,364.88,651.13,290.15,777.35,153.31,417.5,421.99,617.13,102.69,182.72,"Na Folimance, Prague - Vinohrady",50.066905652166,14.431690307952,,Complete,Standard,,,,,,
"CZK 24,990","CZK 3,388","CZK 28,378",731246,3+kk,9/8/2022,2,Brick,,74 m²,Fully furnished,New-build,Personal,B,1.0,,1.0,1.0,,146.07,1733.58,871.94,1739.22,710.76,1359.51,1622.85,1351.31,1109.11,193.83,"Škvorecká, Prague - Stodůlky",50.06,14.33,,,,,,,"CZK 28,378",1.0,
"CZK 13,000","CZK 5,500","CZK 20,000",486379,2+kk,9/12/2022,2,Prefab concrete,,36 m²,Partly,Very good,Personal,,,,1.0,1.0,1.0,218.79,264.72,214.37,2051.37,180.86,343.29,800.01,189.83,529.94,287.22,"Horolezecká, Prague - Hostivař",50.0517645,14.5438766,,Complete,,,,,,1.0,
