Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Heating,Total number of floors,Renovation,Design,New building,Age,Front garden,Administration fee,Developer name,Project name,Kód jednotky
419449,"CZK 12,000",50.0544343,14.5127755,"Práčská, Prague - Záběhlice",2 bedroom,52 m²,"CZK 3,000",Furnished,2,No,No,Yes,Yes,Yes,Yes,No,24. 01. 2022,214,442,432,483,306,438,648,903,831,140,,"CZK 24,000",Personal,Prefab concrete building,B,District heating,Middle floor,,,,,,,,,
680054,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,1,No,No,No,No,No,Yes,No,20. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
695225,"CZK 17,670",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,33 m²,"CZK 5,890",Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
699510,"CZK 9,000",50.1080926,14.4372154,"Na Zátorách, Prague - Holešovice",Studio,15 m²,"CZK 2,000",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,203,"1,203",318,"1,023",78,446,307,355,606,,New build,"CZK 11,000",Other,Brick building,G,,,,,,,,,,,
300275,"CZK 14,500",50.0571704,14.4306015,"Na Klikovce, Prague - Nusle",Studio,31 m²,"CZK 2,000",Furnished,4,No,No,Yes,No,No,Yes,No,,72,881,246,300,61,222,770,436,103,209,Excellent,"CZK 20,000",Personal,Brick building,,Central heating,Middle floor,Interior,Premium materials and solutions,,,,,,,
699508,"CZK 14,000",50.03693,14.33671,"Přecechtělova, Prague - Stodůlky",3 bedroom,83 m²,"CZK 5,500",Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,241,573,238,823,194,512,283,487,203,62,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,
649872,"CZK 45,000",50.076742,14.432595,"Londýnská, Prague - Vinohrady",2 bedroom with open-plan kitchen,98 m²,"CZK 5,000",Unfurnished,4,Yes,No,No,No,No,Yes,No,10. 01. 2022,103,247,2,100,45,229,381,458,327,481,Excellent,"CZK 80,000",Personal,Brick building,G,District heating,Middle floor,Interior,Premium materials and solutions,,,,,,,
695000,"CZK 8,900",50.0557,14.48176,"Záběhlická, Prague - Záběhlice",1 bedroom,45 m²,"CZK 3,000",Unfurnished,3,No,No,No,No,No,No,No,17. 01. 2022,149,"1,394",438,"1,407",523,858,"1,163","1,052",488,483,Excellent,"CZK 12,000",Personal,Brick building,G,Gas boiler,Top floor,,Standard materials and solutions,,,,,,,
567748,"CZK 16,000",50.1042544,14.5125689,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 4,379",Furnished,3,Yes,No,No,No,No,No,No,01. 03. 2022,197,228,"1,328",981,475,804,"1,048",771,229,,,"CZK 40,000",Personal,Brick building,,,,,,Yes,1 to 10 years years,,,,,
582412,"CZK 17,000",50.10246,14.445221,"Tovární, Prague - Holešovice",1 bedroom with open-plan kitchen,80 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,166,190,216,428,170,107,135,287,571,94,Excellent,"CZK 30,000",Personal,Brick building,C,District heating,Ground floor,Overall,Premium materials and solutions,,1 to 10 years years,,,,,
690503,"CZK 26,400",50.0779159,14.4375296,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 8,800",Furnished,7,No,No,No,No,No,Yes,No,20. 01. 2022,75,316,151,67,35,51,260,350,400,731,,,,,,,,,,,,,,,,
699502,"CZK 11,000",50.04586,14.32411,"U Jezera, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 5,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,17. 01. 2022,311,678,307,232,230,309,215,72,278,70,Good,"CZK 20,000",Personal,Prefab concrete building,G,,,,,,,,,,,
699500,"CZK 10,000",50.05161,14.40666,"Křížová, Prague - Smíchov",Studio,30 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,14. 02. 2022,141,619,466,"1,117","1,340",668,958,"1,258",,,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
312078,"CZK 6,000",50.08753,14.367477,"Radimova, Prague - Břevnov",1 bedroom,35 m²,"CZK 3,000",Furnished,,No,No,No,No,No,No,No,01. 02. 2022,445,564,202,716,34,215,114,606,632,560,Good,"CZK 6,000",Personal,Brick building,,Other,,Interior,Standard materials and solutions,,10 to 30 years years,,,,,
699368,"CZK 9,800",50.0449099,14.4214217,"Jeremenkova, Prague - Braník",1 bedroom,34 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,150,329,"1,308",455,"1,447",959,"1,152","1,140",907,,Excellent,"CZK 22,000",Personal,Brick building,G,,,,,,,,,,,
697593,"CZK 17,500",50.04428,14.51449,"Rižská, Prague - Hostivař",1 bedroom with open-plan kitchen,56 m²,"CZK 3,500",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,236,377,442,431,"1,160",511,"1,293",142,,,New build,"CZK 35,000",Personal,Brick building,B,District heating,Middle floor,,Standard materials and solutions,,1 to 10 years years,,,,,
648181,"CZK 21,000",50.034849,14.385641,"Silurská, Prague - Hlubočepy",3 bedroom with open-plan kitchen,100 m²,"CZK 7,000",Partially furnished,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,201,924,451,831,287,890,"1,056","1,042","1,010",425,Excellent,"CZK 21,000",Personal,Other,C,District heating,Top floor,,Standard materials and solutions,,10 to 30 years years,,,,,
479493,"CZK 20,000",50.0802798,14.367959,"Tomanova, Prague - Břevnov",3 bedroom,56 m²,"CZK 3,200",Partially furnished,2,Yes,No,Yes,No,No,No,No,15. 01. 2022,77,901,612,652,614,791,736,912,704,229,,"CZK 30,000",Personal,Brick building,G,Central heating,,,,,,50 m²,,,,
698552,"CZK 9,500",50.12478,14.49745,"Českolipská, Prague - Střížkov",Small studio,33 m²,"CZK 2,800",Partially furnished,7,No,No,Yes,Yes,No,Yes,No,16. 01. 2022,229,271,291,224,257,419,389,218,"1,137",194,Excellent,"CZK 20,000",Personal,Prefab concrete building,G,Central heating,Top floor,,Standard materials and solutions,,30 to 50 years years,,,,,
680093,"CZK 32,400",50.091319,14.4234523,"U Obecního dvora, Prague - Staré Město",2 bedroom,62 m²,"CZK 10,800",Furnished,2,No,No,No,No,No,Yes,No,20. 01. 2022,116,432,102,253,102,270,297,393,201,165,,,,,,,,,,,,,,,,
