Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,Total number of floors,Renovation,PENB,New building,Administration fee,Front garden,Developer name,Project name,Kód jednotky
327297,"CZK 17,500",50.0795223,14.4589054,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,55 m²,"CZK 1,704",Partially furnished,6,No,No,Yes,No,No,Yes,No,,230,500,173,357,41,417,511,336,665,151,New build,"CZK 20,000",Personal,Brick building,,,Gas boiler,Attic,,,Yes,,,,,
609646,"CZK 9,990",50.037252,14.594891,"Křemenná, Prague - Uhříněves",Small studio,40 m²,CZK 1,,3,No,No,No,No,Yes,No,No,15. 01. 2022,474,"1,259",611,"1,045",952,"1,032",545,575,"1,455",309,New build,"CZK 18,000",Personal,Brick building,,,,,,A,Yes,,,,,
698894,"CZK 16,000",50.012400271582,14.401224848854,"Vrátnická, Prague - Modřany",Studio,42 m²,"CZK 2,600",Partially furnished,,No,Yes,Yes,No,No,Yes,No,21. 03. 2022,117,991,328,"1,235",653,"1,296","1,298",575,,,New build,"CZK 16,000",Personal,Low-energy building,,Premium materials and solutions,Central heating,Ground floor,,B,Yes,,20 m²,,,
630938,"CZK 20,900",50.055091,14.455218,"U Plynárny, Prague - Michle",3 bedroom,70 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,No,01. 03. 2022,81,64,202,596,200,"1,109",523,740,614,764,Excellent,"CZK 24,400",Personal,Brick building,,Premium materials and solutions,District heating,Middle floor,Overall,G,,,,,,
698330,"CZK 10,500",50.0078,14.41962,"Pejevové, Prague - Modřany",Small studio,32 m²,"CZK 2,500",Partially furnished,4,No,No,Yes,No,No,Yes,No,06. 01. 2022,451,501,281,293,361,317,302,996,998,468,Good,"CZK 10,500",Personal,Prefab concrete building,,,,,,D,,,,,,
378003,"CZK 12,500",50.1315915,14.4246538,"Katovická, Prague - Bohnice",1 bedroom with open-plan kitchen,44 m²,"CZK 4,000",Partially furnished,6,No,No,No,No,No,Yes,No,15. 01. 2022,140,917,114,"1,057",668,176,384,794,"1,068",205,,"CZK 16,500",Cooperative,Prefab concrete building,,,,,,,,,,,,
664280,"CZK 12,000",50.12308,14.48964,"Bílinská, Prague - Prosek",Studio,34 m²,"CZK 2,000",Partially furnished,7,No,No,No,Yes,No,Yes,No,07. 01. 2022,421,752,134,690,463,392,326,233,428,83,Excellent,"CZK 12,000",Personal,Prefab concrete building,,,District heating,Top floor,Interior,G,,,,,,
619894,"CZK 9,885",50.036582,14.593744,"V Bytovkách, Prague - Uhříněves",Studio,45 m²,CZK 100,,2,No,No,No,No,No,No,No,20. 01. 2022,220,"1,006",357,800,699,786,300,321,"1,201",51,New build,"CZK 18,000",Personal,Brick building,,,,,,A,,,,,,
619896,"CZK 9,880",50.024706,14.523331,"Jažlovická, Prague - Chodov",Studio,40 m²,CZK 100,,3,No,No,No,No,No,No,No,15. 01. 2022,506,"1,293",493,"1,040",320,772,346,844,"1,137",115,New build,"CZK 18,000",Personal,Brick building,,,,,,A,,,,,,
504664,"CZK 18,500",50.0764113,14.4569736,"Slezská, Prague - Vinohrady",1 bedroom with open-plan kitchen,40 m²,"CZK 1,198",Partially furnished,4,No,No,No,No,No,Yes,No,10. 01. 2022,166,470,133,154,179,372,252,456,839,375,,"CZK 18,500",Personal,Brick building,,,Gas boiler,Middle floor,,,,,,,,
699447,"CZK 9,600",50.12836,14.501,"Kostomlatská, Prague - Letňany",Studio,48 m²,"CZK 3,900",Partially furnished,1,No,No,No,Yes,No,Yes,No,14. 01. 2022,455,"1,071",262,"1,100",843,"1,008",589,749,107,,New build,"CZK 13,500",Personal,Brick building,,,District heating,,,C,,,,,,
623669,"CZK 12,000",50.108034,14.472442,"Zenklova, Prague - Libeň",Studio,28 m²,"CZK 1,500",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,47,832,70,317,264,137,60,726,113,309,New build,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,,Overall,C,Yes,,,,,
614648,"CZK 13,500",50.086026,14.450557,"Cimburkova, Prague - Žižkov",Studio,28 m²,"CZK 3,100",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,149,310,156,317,114,277,13,366,14,659,Excellent,"CZK 27,000",Personal,Brick building,,Premium materials and solutions,,Top floor,Overall,B,,,,,,
662427,"CZK 13,500",50.132329,14.410746,"Cafourkova, Prague - Bohnice",1 bedroom with open-plan kitchen,58 m²,"CZK 3,500",Furnished,11,No,No,Yes,No,No,Yes,No,10. 05. 2021,124,"1,038",182,968,266,"1,035",568,583,364,,Excellent,"CZK 13,500",Personal,Prefab concrete building,,,,,,,,,,,,
694961,"CZK 11,000",50.1106825,14.5052999,"Špitálská, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 2,300",Partially furnished,1,Yes,No,No,No,No,No,No,16. 01. 2022,45,450,62,266,43,386,166,484,342,348,Excellent,"CZK 17,300",Cooperative,Brick building,,,,Middle floor,Interior,G,,,,,,
694990,"CZK 24,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,185,542,92,265,22,202,404,366,110,249,New build,"CZK 24,000",Personal,Brick building,1 to 10 years years,,,,,B,,,,,,
252450,"CZK 11,000",50.0712944,14.4655148,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom,43 m²,"CZK 2,830",Partially furnished,2,Yes,No,No,No,No,No,No,,47,610,174,526,170,489,289,179,808,150,,"CZK 11,000",Personal,Brick building,,,District heating,,,,,,,,,
674093,"CZK 14,000",50.03029,14.53333,"Steinerova, Prague - Háje",3 bedroom,69 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,01. 02. 2022,176,311,193,145,387,447,285,405,507,305,Good,"CZK 14,000",Cooperative,Prefab concrete building,,Standard materials and solutions,District heating,,,B,,,,,,
347295,"CZK 14,500",50.0709344,14.5002474,"Sečská, Prague - Strašnice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,,356,"1,130",446,918,453,588,503,593,782,256,,"CZK 20,000",Cooperative,Brick building,30 to 50 years years,Standard materials and solutions,District heating,Raised ground floor,Exterior,,,,,,,
699429,"CZK 19,000",50.07008,14.47587,"Karpatská, Prague - Vršovice",2 bedroom,66 m²,"CZK 3,000",Partially furnished,7,Yes,No,No,No,No,Yes,No,01. 03. 2022,117,250,114,337,96,297,215,109,200,116,Excellent,"CZK 20,000",Personal,Brick building,,,,,,G,,,,,,
680348,"CZK 16,000",50.10247,14.43634,"Veletržní, Prague - Holešovice",1 bedroom,35 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,288,850,115,362,0,394,468,"1,500",429,929,Excellent,"CZK 28,000",Personal,Brick building,,Standard materials and solutions,Electric boiler,,Overall,C,,,,,,
571789,"CZK 12,400",50.0713444,14.3926417,"Duškova, Prague - Smíchov",1 bedroom,33 m²,"CZK 2,100",Furnished,2,No,No,No,No,No,Yes,No,01. 03. 2022,230,886,247,645,316,795,410,"1,225",891,219,Excellent,"CZK 14,500",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Overall,C,,,,,,
699421,"CZK 10,000",50.10186,14.43699,"Bubenská, Prague - Holešovice",Small studio,20 m²,"CZK 1,000",Furnished,4,No,No,No,No,No,No,No,14. 01. 2022,179,976,232,341,135,430,416,"1,439",478,977,Good,"CZK 11,000",Personal,Brick building,,,,,,C,,,,,,
565932,"CZK 14,000",50.0811709,14.4961243,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,01. 07. 2019,59,371,298,340,367,512,272,471,855,252,,"CZK 28,000",Personal,Prefab concrete building,,,,,,,,,,,,
669346,"CZK 21,000",50.07244,14.44058,"Jana Masaryka, Prague - Vinohrady",2 bedroom with open-plan kitchen,65 m²,"CZK 4,000",Partially furnished,1,Yes,No,Yes,Yes,Yes,Yes,No,22. 06. 2021,126,331,136,697,112,603,258,361,626,439,Excellent,"CZK 20,000",Personal,Brick building,,Standard materials and solutions,Other,Middle floor,Overall,G,,,,,,
679748,"CZK 12,000",50.03868,14.43824,"Na Staré vinici, Prague - Krč",Studio,36 m²,"CZK 2,999",Furnished,1,No,Yes,No,Yes,No,No,No,16. 08. 2021,307,783,265,376,90,653,"1,016",572,893,410,Excellent,"CZK 14,000",Personal,Brick building,,,,,,B,,,,,,
691082,"CZK 15,000",50.07367,14.46134,"Na Zájezdu, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,"CZK 3,500",Unfurnished,,No,No,No,No,No,No,No,14. 01. 2022,226,638,275,582,203,569,520,208,647,299,Excellent,"CZK 15,000",Personal,Brick building,,,,Ground floor,,G,,,,,,
689205,"CZK 26,000",50.07604,14.43068,"Legerova, Prague - Vinohrady",4 bedroom,99 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,09. 01. 2022,89,414,106,108,96,153,342,416,296,443,Excellent,"CZK 27,200",Personal,Brick building,over 50 years years,Standard materials and solutions,Gas boiler,Middle floor,Overall,G,,,,,,
657728,"CZK 10,500",50.01552,14.44335,"Cílkova, Prague - Kamýk",1 bedroom with open-plan kitchen,44 m²,"CZK 2,000",Unfurnished,4,No,No,Yes,No,No,Yes,No,31. 01. 2022,137,822,184,"1,446",740,284,610,133,781,220,Good,"CZK 10,000",Cooperative,Prefab concrete building,,,,,,C,,,,,,
255872,"CZK 12,000",50.1175036,14.4174317,Prague - Troja,Studio,33 m²,CZK 900,Partially furnished,6,Yes,No,No,No,No,Yes,No,20. 01. 2022,55,358,50,"1,460",389,561,211,700,435,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Middle floor,Overall,B,,,,,,
699397,"CZK 16,500",50.10928,14.52629,"Granitova, Prague - Hloubětín",1 bedroom with open-plan kitchen,55 m²,"CZK 3,878",Partially furnished,4,Yes,No,Yes,No,No,No,Yes,01. 02. 2022,241,"1,305",704,"1,287",968,"1,102","1,151",935,"1,083",524,Excellent,"CZK 33,000",Personal,Low-energy building,,,,,,B,,,,,,
699395,"CZK 11,500",50.08511,14.44727,"Blahníkova, Prague - Žižkov",1 bedroom,34 m²,"CZK 2,300",Furnished,3,No,No,No,No,No,No,No,01. 02. 2022,169,264,31,291,84,285,154,75,292,561,Excellent,"CZK 13,800",Personal,Brick building,,,,,,G,,,,,,
698703,"CZK 16,000",50.04316,14.51389,"Athénská, Prague - Hostivař",1 bedroom with open-plan kitchen,54 m²,"CZK 4,359",Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 1970,215,379,446,435,"1,245",391,"1,085",171,,,New build,"CZK 16,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,Middle floor,,G,Yes,,,,,
699045,"CZK 18,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,82,709,316,521,441,224,371,380,"1,105",307,New build,"CZK 60,000",Personal,Brick building,1 to 10 years years,,,,,A,,,,,,
699389,"CZK 20,000",50.10578,14.45444,"U Uranie, Prague - Holešovice",3 bedroom,80 m²,"CZK 5,000",Furnished,1,No,No,Yes,No,No,No,No,14. 01. 2022,159,632,143,444,125,398,525,897,317,266,Good,,Personal,Brick building,,,,,,G,,,,,,
496490,"CZK 24,000",50.0925795,14.4442902,Prague - Karlín,1 bedroom with open-plan kitchen,83 m²,"CZK 1,400",Partially furnished,5,No,No,No,No,No,Yes,No,01. 10. 2021,76,258,50,330,19,329,247,"1,053",411,292,,"CZK 30,000",Cooperative,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,Attic,Overall,,,,,,,
601847,"CZK 34,000",50.078284,14.443172,"Polská, Prague - Vinohrady",2 bedroom with open-plan kitchen,110 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,Yes,No,25. 01. 2022,340,619,153,358,26,243,369,251,124,422,Excellent,"CZK 34,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,,Middle floor,Overall,G,,,,,,
600080,"CZK 11,000",50.083756,14.366549,"8. Listopadu, Prague - Břevnov",Small studio,33 m²,"CZK 2,500",,3,No,No,No,No,No,Yes,No,23. 06. 2021,239,224,51,120,66,45,14,523,140,205,New build,"CZK 20,000",Personal,Brick building,,,,,,C,,,,,,
699373,"CZK 12,000",50.0786299,14.4863993,"Názovská, Prague - Strašnice",Studio,42 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,20. 01. 2022,233,643,324,353,194,277,657,804,476,59,New build,"CZK 20,000",Personal,Brick building,,,,,,C,,,,,,
697383,"CZK 18,000",50.03364,14.50273,"Benkova, Prague - Chodov",1 bedroom with open-plan kitchen,60 m²,"CZK 2,700",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,156,59,248,918,162,357,273,289,641,211,New build,"CZK 36,000",Personal,Brick building,,,,,,A,,,,,,
650135,"CZK 6,950",49.984797,14.364209,Prague - Radotín,Small studio,25 m²,"CZK 2,950",Furnished,3,No,No,No,Yes,Yes,Yes,No,08. 08. 2021,55,616,36,12,175,50,572,621,438,339,Excellent,"CZK 9,900",Personal,Other,1 to 10 years years,Standard materials and solutions,Central heating,Middle floor,Overall,G,,,,,,
620446,"CZK 13,500",50.044534,14.455606,"Jihlavská, Prague - Michle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 01. 2022,323,619,458,509,144,382,309,443,542,130,Excellent,"CZK 30,000",Personal,Brick building,over 50 years years,Standard materials and solutions,District heating,Middle floor,,C,,,,,,
699347,"CZK 15,500",50.0264651,14.5296696,"Jurkovičova, Prague - Háje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,6,Yes,No,No,No,Yes,Yes,No,24. 01. 2022,151,"1,027",435,684,362,758,210,526,818,426,New build,"CZK 31,000",Personal,Brick building,,,,,,B,,,,,,
699342,"CZK 19,000",50.11547,14.47512,"Františka Kadlece, Prague - Libeň",2 bedroom with open-plan kitchen,77 m²,"CZK 2,200",Unfurnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 02. 2022,239,"1,402",434,"1,312",234,696,610,"1,352",958,282,Excellent,"CZK 25,000",Personal,Brick building,10 to 30 years years,,Gas boiler,,,B,,,,,,
699341,"CZK 31,000",50.00736,14.45537,"Kramperova, Prague - Kamýk",2 bedroom with open-plan kitchen,96 m²,"CZK 5,000",Furnished,5,No,Yes,No,Yes,Yes,Yes,Yes,17. 01. 2022,220,706,301,577,692,383,905,539,,,New build,"CZK 62,000",Personal,Brick building,,,,,,B,,,,,,
698594,"CZK 12,000",50.07591,14.49147,"Kralická, Prague - Strašnice",1 bedroom,45 m²,"CZK 2,500",Partially furnished,3,No,No,No,No,No,No,No,10. 01. 2022,146,121,37,254,121,296,260,473,774,308,Excellent,"CZK 12,000",Personal,Brick building,,,,,,E,,,,,,
601016,"CZK 14,900",50.067669,14.401483,"Kováků, Prague - Smíchov",1 bedroom with open-plan kitchen,35 m²,"CZK 2,000",,4,No,No,No,No,No,No,No,14. 01. 2022,132,248,236,371,103,150,403,591,853,162,Excellent,"CZK 15,000",Personal,Brick building,,,,,,G,,,,,,
699336,"CZK 14,500",50.1056561,14.5198189,"U Elektry, Prague - Vysočany",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",Partially furnished,3,No,No,No,Yes,No,Yes,Yes,15. 01. 2022,276,"1,499",517,"1,481",891,527,"1,253","1,151",700,221,New build,"CZK 30,000",Personal,Other,,,,,,B,,,,,,
427407,"CZK 17,700",50.1091682,14.5338204,"Zelenečská, Prague - Hloubětín",1 bedroom with open-plan kitchen,52 m²,"CZK 2,250",Partially furnished,1,No,No,Yes,No,No,No,No,,356,656,311,637,553,473,465,269,766,276,,"CZK 35,400",Personal,Brick building,,Premium materials and solutions,District heating,Raised ground floor,Overall,C,,,,,,
699331,"CZK 14,500",50.02978,14.53488,"Hlavatého, Prague - Háje",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,1,No,No,No,Yes,No,Yes,No,13. 01. 2022,288,430,320,326,509,605,166,483,665,278,Excellent,"CZK 14,500",Personal,Prefab concrete building,,,,,,B,,,,,,
666946,"CZK 17,500",50.07529,14.48864,"Krátká, Prague - Strašnice",3 bedroom,89 m²,CZK 500,Partially furnished,2,Yes,No,No,No,No,No,No,16. 08. 2021,105,346,109,210,97,252,187,686,680,192,Good,"CZK 35,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Middle floor,,C,,,,,,
698098,"CZK 14,500",50.04099,14.42687,"Roškotova, Prague - Braník",1 bedroom with open-plan kitchen,50 m²,"CZK 2,719",Furnished,5,No,No,No,No,No,Yes,No,14. 02. 2022,169,"1,331",483,"1,190",235,"1,346","1,084",660,816,273,Excellent,"CZK 26,000",Personal,Prefab concrete building,,,,,,G,,,,,,
699326,"CZK 16,000",50.1079,14.54644,"Lehovecká, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 4,500",Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,07. 03. 2022,48,825,83,843,397,816,556,419,"1,060",533,New build,"CZK 32,000",Personal,Other,,,,,,B,,,,,,
699322,"CZK 17,000",50.1092756,14.4491917,"U Pergamenky, Prague - Holešovice",1 bedroom with open-plan kitchen,50 m²,"CZK 4,000",Partially furnished,4,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,268,744,225,595,299,395,184,"1,058",526,289,New build,"CZK 42,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,Middle floor,,A,,,,,,
699318,"CZK 11,500",50.09215,14.35501,"Pod Novým lesem, Prague - Veleslavín",1 bedroom,37 m²,"CZK 2,500",Furnished,4,Yes,No,Yes,No,Yes,Yes,No,13. 01. 2022,523,"1,097",884,"1,126",230,635,196,915,"1,189",91,New build,,Personal,Brick building,,,District heating,,,G,,,,,,
695601,"CZK 13,500",50.11884,14.49549,"Litoměřická, Prague - Prosek",1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,08. 12. 2021,152,704,501,439,286,481,436,406,"1,140",379,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Middle floor,,G,,,,,,
432104,"CZK 12,500",50.033473,14.520034,"Hněvkovského, Prague - Chodov",1 bedroom with open-plan kitchen,43 m²,"CZK 3,081",Furnished,3,No,No,Yes,No,No,No,No,10. 01. 2022,213,408,156,773,266,264,353,439,445,248,Excellent,"CZK 15,581",Cooperative,Prefab concrete building,,Standard materials and solutions,District heating,Middle floor,,,,,,,,
688202,"CZK 35,000",50.0658205,14.3845171,"náměstí Josefa Machka, Prague - Košíře",4 bedroom,159 m²,"CZK 7,000",Partially furnished,5,Yes,Yes,Yes,No,No,Yes,Yes,10. 01. 2022,369,"1,235",341,"1,301",370,"1,428","1,086",549,951,458,Excellent,,Personal,Brick building,,,,,,G,,,,,,
696397,"CZK 17,000",50.07799,14.42672,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,42 m²,"CZK 2,800",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,109,731,75,282,110,180,323,424,224,330,Excellent,"CZK 17,000",Personal,Brick building,,,,,,G,,,,,,
344561,"CZK 11,500",50.08922,14.46875,"Jana Želivského, Prague - Žižkov",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,14,676,29,41,8,38,298,407,380,359,,"CZK 25,000",Personal,Brick building,,,Other,,,,,,,,,
516138,"CZK 13,500",50.1320755,14.5512892,Prague - Kbely,1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",Furnished,3,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,175,554,223,331,182,698,444,571,112,,,"CZK 13,500",Personal,Brick building,,,District heating,,,B,Yes,,,,,
400631,"CZK 10,900",50.0157727,14.352559,"U Svahu, Prague - Slivenec",Studio,35 m²,"CZK 2,940",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 02. 2022,377,736,808,855,891,"1,042",471,,,,,"CZK 13,840",Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,,B,Yes,,,,,
665981,"CZK 10,000",50.03896,14.33062,"Jaroslava Foglara, Prague - Stodůlky",Studio,31 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 12. 2021,399,942,432,912,492,551,691,"1,107",428,401,Excellent,"CZK 13,000",,Brick building,,,,,,C,,,,,,
699287,"CZK 12,900",50.04046,14.32791,"Jeremiášova, Prague - Stodůlky",Studio,33 m²,"CZK 2,600",Partially furnished,1,No,No,No,No,Yes,No,No,13. 01. 2022,176,635,653,605,304,613,490,744,6,320,Excellent,"CZK 20,003",Other,Other,1 to 10 years years,Standard materials and solutions,Central heating,,,G,,,,,,
698545,"CZK 12,000",50.07248,14.47525,"Jakutská, Prague - Vršovice",1 bedroom,39 m²,"CZK 3,000",Unfurnished,3,No,No,Yes,No,No,Yes,No,24. 01. 2022,316,203,321,479,177,241,204,408,604,425,Good,"CZK 24,000",Personal,Brick building,,,,,,C,,,,,,
699279,"CZK 17,000",50.10697,14.39777,"náměstí Interbrigády, Prague - Bubeneč",1 bedroom with open-plan kitchen,62 m²,"CZK 4,000",Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 02. 2022,266,"1,107",269,490,268,409,62,261,785,210,Excellent,"CZK 17,000",Personal,Brick building,,,,,,B,,,,,,
699273,"CZK 13,000",50.04675,14.44458,"Za Zelenou Liškou, Prague - Krč",1 bedroom with open-plan kitchen,56 m²,"CZK 4,300",Partially furnished,1,No,No,No,Yes,No,No,No,01. 02. 2022,229,401,60,184,115,141,358,633,776,151,Good,"CZK 28,000",Personal,Brick building,,,,,,G,,,,,,
699271,"CZK 15,000",50.04502,14.27986,"K Řeporyjím, Prague - Třebonice",1 bedroom with open-plan kitchen,95 m²,"CZK 5,000",Partially furnished,,No,Yes,No,No,Yes,No,No,01. 03. 2022,48,"1,378",311,452,,,,,,,Excellent,"CZK 30,000",Personal,Brick building,,Standard materials and solutions,Geothermal heat pump,Ground floor,Interior,G,,,,,,
698539,"CZK 26,000",50.0578952,14.4041541,"Pod Kesnerkou, Prague - Smíchov",3 bedroom,108 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,135,952,261,"1,479",249,509,"1,081","1,211","1,041",219,Excellent,"CZK 26,000",Personal,Brick building,,,,,,B,,,,,,
692849,"CZK 8,300",50.03722,14.41341,"Školní, Prague - Braník",Studio,34 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,Yes,No,19. 11. 2021,330,324,169,144,325,2,206,"1,467",481,,Excellent,"CZK 15,000",Personal,Brick building,,,,,,G,,,,,,
698535,"CZK 8,900",50.13068,14.43328,"Bukolská, Prague - Bohnice",Studio,30 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,293,147,573,55,897,651,201,236,80,,Good,,Personal,Prefab concrete building,,,Central heating,,,G,,,,,,
492198,"CZK 12,000",50.0487061,14.4910263,"Na Chodovci, Prague - Záběhlice",1 bedroom,39 m²,"CZK 2,100",Furnished,4,No,No,No,No,No,No,No,01. 01. 1970,98,501,224,442,334,"1,180",233,462,914,465,,"CZK 12,000",Personal,Brick building,,,,,,C,,,,,,
