Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Heating,Total number of floors,PENB,Age,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee
631005,"CZK 13,900",50.065192,14.425791,"Jaromírova, Prague - Nusle",1 bedroom with open-plan kitchen,55 m²,"CZK 4,100",Furnished,5,No,No,No,No,No,Yes,No,01. 02. 2022,22,"1,004",47,331,96,291,667,566,384,318,Excellent,"CZK 18,000",Personal,Brick building,,Electric boiler,Middle floor,C,1 to 10 years years,Standard materials and solutions,Overall,,,,,
693370,"CZK 20,000",50.09409,14.44915,"Pobřežní, Prague - Karlín",2 bedroom,76 m²,"CZK 2,500",Partially furnished,2,No,No,Yes,Yes,No,Yes,No,27. 12. 2021,245,413,67,184,0,310,627,"1,379",466,392,Excellent,"CZK 20,000",Cooperative,Brick building,,,,G,,,,,,,,
685615,"CZK 15,000",50.09219,14.49565,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,36 m²,,Furnished,5,No,No,Yes,No,No,Yes,No,15. 10. 2021,24,288,238,637,87,310,524,386,788,126,Excellent,"CZK 15,000",Personal,Other,,District heating,Top floor,G,,,,,,,,
375542,"CZK 11,000",50.1031123,14.4490865,"Dělnická, Prague - Holešovice",Small studio,24 m²,"CZK 1,800",Partially furnished,2,No,No,No,No,No,No,No,15. 11. 2021,119,210,62,80,36,153,312,328,465,310,Excellent,"CZK 22,000",Personal,Brick building,,District heating,Middle floor,,1 to 10 years years,Standard materials and solutions,Overall,,,,,
446720,"CZK 18,500",50.1179583,14.4615076,"V Holešovičkách, Prague - Libeň",3 bedroom,71 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,01. 03. 2022,243,689,606,832,393,496,846,907,"1,353",793,,"CZK 25,000",Personal,Brick building,,Gas boiler,Middle floor,,,,,,,,,
644891,"CZK 12,950",50.003607,14.405193,"Komořanská, Prague - Modřany",1 bedroom with open-plan kitchen,46 m²,"CZK 3,600",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 03. 2022,118,"1,077",191,"1,118",40,98,176,224,704,94,New build,"CZK 20,000",Personal,Brick building,,Central heating,Middle floor,B,10 to 30 years years,Standard materials and solutions,,,,,,
189247,"CZK 19,200",50.059906,14.2857151,"Vřesovická, Prague - Zličín",2 bedroom with open-plan kitchen,82 m²,"CZK 3,800",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,,383,565,963,892,503,"1,017",280,836,92,,Excellent,,Personal,Brick building,,,,,,,,,,,,
147926,"CZK 14,000",50.0437706,14.5156536,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,Yes,01. 02. 2022,136,308,365,354,"1,168",365,"1,109",14,,,Excellent,"CZK 28,000",Personal,Brick building,,Central heating,,B,,Standard materials and solutions,,,,,,
697148,"CZK 14,500",50.02415,14.52312,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Furnished,5,No,No,Yes,Yes,No,Yes,No,03. 01. 2022,318,"1,105",304,"1,035",296,586,247,708,"1,131",210,Excellent,"CZK 14,500",Cooperative,Prefab concrete building,,,,C,,,,,,,,
430821,"CZK 11,700",50.0597161,14.4474739,Prague - Nusle,1 bedroom with open-plan kitchen,34 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,243,917,44,368,208,695,451,616,828,187,Excellent,"CZK 15,000",Personal,Brick building,,Gas boiler,,C,,,Overall,,,,,
347295,"CZK 14,500",50.0709344,14.5002474,"Sečská, Prague - Strašnice",2 bedroom,54 m²,"CZK 3,500",Partially furnished,1,No,No,Yes,No,No,Yes,No,,356,"1,130",446,918,453,588,503,593,782,256,,"CZK 20,000",Cooperative,Brick building,,District heating,Raised ground floor,,30 to 50 years years,Standard materials and solutions,Exterior,,,,,
697578,"CZK 14,490",50.04893,14.33069,"Nová kolonie, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,700",Partially furnished,2,No,No,Yes,No,Yes,Yes,Yes,01. 01. 2022,416,621,519,650,229,552,639,366,557,50,New build,"CZK 20,000",Personal,Brick building,Yes,Central heating,Middle floor,G,,,Interior,,,,,
697151,"CZK 12,500",50.05394,14.40524,Prague - Smíchov,1 bedroom with open-plan kitchen,38 m²,"CZK 3,500",,,No,No,No,No,No,Yes,No,01. 02. 2022,44,"1,417",911,758,"1,032","1,255",960,872,"1,061",,Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
697589,"CZK 15,900",50.07157,14.44717,"Krymská, Prague - Vršovice",2 bedroom,67 m²,CZK 550,Partially furnished,3,No,No,No,No,No,No,No,01. 01. 2022,65,594,59,440,0,621,383,509,241,230,Excellent,"CZK 17,000",Personal,Brick building,,Gas boiler,Middle floor,G,1 to 10 years years,Premium materials and solutions,Interior,,,,,
639682,"CZK 8,500",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,30. 01. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,C,1 to 10 years years,,Overall,,,,,
241625,"CZK 10,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom,34 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,No,No,27. 12. 2021,186,177,"1,337",331,980,"1,134","1,350",939,316,,,"CZK 15,000",Personal,Brick building,,Gas boiler,Middle floor,,10 to 30 years years,Premium materials and solutions,Overall,,,,,
157460,"CZK 17,500",50.1136507599,14.4678697476,Prague - Libeň,2 bedroom,70 m²,"CZK 2,500",Partially furnished,3,Yes,No,No,No,No,No,No,01. 12. 2021,323,"1,198",180,"1,166",281,432,99,"1,475",785,246,New build,"CZK 20,000",Cooperative,Brick building,,,Middle floor,,,Premium materials and solutions,Interior,800 m²,,,,
697125,"CZK 34,000",50.09075,14.4411,"Za Poříčskou bránou, Prague - Karlín",2 bedroom with open-plan kitchen,78 m²,"CZK 8,500",Furnished,2,Yes,No,No,No,No,Yes,No,29. 12. 2021,254,671,196,429,5,404,433,980,516,358,Excellent,"CZK 34,000",Personal,Brick building,,Gas boiler,,G,,,Interior,,,,,
697575,"CZK 10,900",50.08617,14.56353,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,57 m²,"CZK 3,408",Partially furnished,1,No,No,Yes,Yes,No,Yes,Yes,01. 01. 2022,225,232,568,133,,,,,,,New build,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
694006,"CZK 15,500",50.10793,14.51617,"Svatošových, Prague - Vysočany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,621",Partially furnished,4,Yes,No,Yes,No,No,No,No,03. 01. 2022,367,"1,423",477,"1,318",487,"1,086","1,170","1,136",209,164,New build,,Personal,Low-energy building,,,,B,,,,,,,,
649780,"CZK 13,000",50.127476,14.492986,Prague - Střížkov,1 bedroom with open-plan kitchen,40 m²,"CZK 2,650",Partially furnished,3,No,No,No,No,Yes,Yes,No,10. 01. 2022,256,761,306,661,219,292,430,255,950,269,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,D,,,,,,,,
685363,"CZK 18,500",50.1017,14.44638,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,68 m²,"CZK 2,800",Furnished,5,Yes,No,No,Yes,No,Yes,No,01. 01. 1970,222,139,201,377,51,61,91,243,550,105,Excellent,"CZK 18,500",Personal,Brick building,,Other,Middle floor,G,1 to 10 years years,Standard materials and solutions,Exterior,,,,,
691713,"CZK 14,900",50.11102,14.48837,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,47 m²,"CZK 4,900",Partially furnished,4,No,No,Yes,No,Yes,Yes,Yes,03. 01. 2022,612,896,644,822,212,689,584,736,489,400,Excellent,"CZK 19,800",Personal,Brick building,,,,G,,,,,,,,
697096,"CZK 11,500",50.0554,14.45155,"Nuselská, Prague - Michle",Studio,28 m²,"CZK 1,500",Furnished,3,Yes,No,No,No,No,Yes,No,01. 01. 2022,186,252,115,322,129,"1,128",433,733,699,490,New build,"CZK 19,000",Personal,Brick building,,,,G,,,,,,,,
694165,"CZK 18,000",50.0535403,14.4327517,"Plamínkové, Prague - Nusle",3 bedroom,80 m²,"CZK 3,500",Unfurnished,6,No,No,No,No,No,Yes,No,01. 01. 1970,225,"1,052",316,457,284,327,310,91,227,88,Good,"CZK 18,000",Personal,Brick building,,Central heating,Middle floor,A,,Standard materials and solutions,Bathroom unit,,,,,
697557,"CZK 15,000",50.0818132,14.5007052,"Počernická, Prague - Malešice",2 bedroom with open-plan kitchen,70 m²,"CZK 2,500",Partially furnished,3,Yes,No,Yes,Yes,No,Yes,No,01. 02. 2022,26,174,84,79,116,180,257,456,848,122,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,G,,,,,,,,
697091,"CZK 21,500",50.0834958,14.4520146,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,63 m²,"CZK 3,500",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,149,185,155,167,78,206,312,425,468,452,New build,"CZK 21,500",Personal,Brick building,,,Top floor,C,,Premium materials and solutions,Overall,,,,,
658765,"CZK 15,000",50.02408,14.51633,"Ke Škole, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,956",Partially furnished,5,No,No,No,Yes,Yes,Yes,No,01. 02. 2022,177,"1,050",160,"1,343",391,354,318,605,"1,439",226,Excellent,"CZK 45,000",Personal,Prefab concrete building,,,,G,,,,,,,,
620718,"CZK 18,500",50.091259,14.443862,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,84 m²,CZK 500,Partially furnished,2,No,No,Yes,No,No,No,No,01. 01. 2022,178,465,14,403,33,378,166,"1,070",489,252,Excellent,"CZK 39,000",Personal,Brick building,,Gas boiler,Middle floor,G,,Standard materials and solutions,Interior,,,,,
614648,"CZK 40,000",50.086026,14.450557,"Cimburkova, Prague - Žižkov",2 bedroom with open-plan kitchen,81 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 03. 2022,149,310,156,317,114,277,13,366,14,659,Excellent,"CZK 80,000",Personal,Brick building,,,Top floor,B,,Premium materials and solutions,Overall,,,,,
695961,"CZK 16,000",50.0447894,14.5176232,"náměstí Přátelství, Prague - Hostivař",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,7,No,Yes,Yes,Yes,No,Yes,Yes,01. 02. 2022,143,144,60,49,903,282,996,92,,,Good,"CZK 32,000",Personal,Brick building,,Central heating,,C,,Standard materials and solutions,,,,,,
694362,"CZK 7,500",50.06872,14.49112,"Pitkovická, Prague - Strašnice",Small studio,21 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,05. 01. 2022,82,"1,127",250,723,49,445,362,655,407,200,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,
693665,"CZK 11,000",50.0067412,14.4376047,"Vazovova, Prague - Modřany",Studio,30 m²,"CZK 2,200",Furnished,6,No,No,No,No,No,Yes,No,24. 11. 2021,340,"1,001",354,"1,187",851,479,817,202,,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,,C,,,,,,,,
697521,"CZK 15,000",50.10712,14.49347,"Drahobejlova, Prague - Libeň",1 bedroom,42 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,191,385,113,596,91,184,270,495,282,223,Excellent,"CZK 30,000",Cooperative,Brick building,,,,G,,,,,,,,
692955,"CZK 13,000",50.0376426,14.3402209,"Kurzova, Prague - Stodůlky",3 bedroom,73 m²,"CZK 5,700",Partially furnished,6,No,No,No,No,No,No,No,19. 12. 2021,429,378,106,996,254,375,229,314,263,203,Good,"CZK 20,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
697507,"CZK 20,000",50.0886,14.34208,"Pláničkova, Prague - Veleslavín",1 bedroom with open-plan kitchen,69 m²,"CZK 5,300",Partially furnished,3,No,Yes,No,No,Yes,Yes,Yes,01. 02. 2022,209,553,208,189,154,225,399,287,851,218,Excellent,"CZK 40,000",Personal,Brick building,,District heating,Middle floor,G,10 to 30 years years,Premium materials and solutions,,,,,,
168132,"CZK 15,000",50.0557855,14.4922111,"Na Slatince, Prague - Záběhlice",1 bedroom with open-plan kitchen,70 m²,"CZK 4,125",Unfurnished,5,Yes,No,No,No,No,Yes,No,15. 01. 2022,130,863,434,"1,267",301,336,329,810,144,329,New build,"CZK 20,000",Personal,Brick building,Yes,District heating,,B,1 to 10 years years,,,,,,,
285928,"CZK 14,000",50.0969546,14.4652086,"Molákova, Prague - Karlín",Studio,28 m²,"CZK 3,000",Furnished,10,No,Yes,No,No,No,Yes,No,,108,"1,177",92,"1,032",226,771,442,685,901,149,,"CZK 30,000",Personal,Other,,,,,,,,,,,,
594659,"CZK 11,000",50.06888,14.433909,"Pod Zvonařkou, Prague - Vinohrady",Studio,30 m²,CZK 800,Partially furnished,1,No,No,Yes,No,No,No,No,10. 01. 2022,90,622,113,712,173,657,489,522,335,422,Good,"CZK 15,000",Personal,Brick building,,,Raised ground floor,C,30 to 50 years years,Standard materials and solutions,Interior,50 m²,,,,
619815,"CZK 11,000",50.081986,14.625491,"Na Vaňhově, Prague - Běchovice",2 bedroom with open-plan kitchen,75 m²,"CZK 4,000",,,No,No,No,No,No,No,No,01. 02. 2022,220,437,659,742,793,853,686,896,,,Excellent,"CZK 15,000",,Other,,,,C,,,,,,,,
344771,"CZK 14,000",50.1393916,14.5196612,"Miroslava Hajna, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,420,536,"1,087","1,103",351,640,930,"1,114","1,191",151,,"CZK 20,000",Personal,Brick building,Yes,,,B,,,,,,,,
697496,"CZK 16,000",50.08422,14.36744,"Bělohorská, Prague - Břevnov",2 bedroom,56 m²,"CZK 3,300",Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,278,268,83,23,140,98,135,394,201,351,Excellent,"CZK 40,000",Personal,Brick building,,,Middle floor,G,,,,,,,,
581839,"CZK 16,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,01. 02. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 45,000",Personal,Low-energy building,Yes,District heating,Middle floor,B,1 to 10 years years,Premium materials and solutions,,,,,,
605739,"CZK 11,500",50.10469,14.479042,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,41 m²,"CZK 1,000",,4,No,No,No,No,No,Yes,No,01. 01. 2022,54,335,162,334,29,288,357,446,198,393,Excellent,"CZK 20,000",Personal,Brick building,,Gas boiler,Middle floor,G,,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,93 m²,"CZK 5,000",Furnished,2,No,Yes,No,No,Yes,No,No,01. 01. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,"CZK 24,900",Personal,Brick building,,District heating,,A,,,,,,,,
697010,"CZK 19,000",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",1 bedroom with open-plan kitchen,72 m²,"CZK 3,900",Furnished,3,Yes,No,No,No,Yes,No,Yes,15. 01. 2022,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
670579,"CZK 14,500",50.10742,14.53637,"Mochovská, Prague - Hloubětín",1 bedroom with open-plan kitchen,54 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,254,352,143,333,249,169,324,71,550,149,Excellent,"CZK 18,000",Personal,Brick building,,District heating,,C,,,,,,,,
697441,"CZK 10,000",50.0462798,14.4487533,"Přímětická, Prague - Michle",1 bedroom with open-plan kitchen,42 m²,"CZK 2,500",Partially furnished,8,No,No,No,No,No,Yes,No,01. 02. 2022,171,573,194,238,154,260,171,648,574,384,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,,G,,,,,,,,
405946,"CZK 11,000",50.0538495,14.4395499,"5. května, Prague - Nusle",2 bedroom,51 m²,"CZK 5,200",Partially furnished,3,No,No,No,No,No,No,No,,78,831,334,320,198,418,654,236,562,488,,"CZK 16,200",Personal,Brick building,,,,,,,,,,,,
356168,"CZK 7,500",50.0304077,14.5138397,"Mikulova, Prague - Chodov",Studio,32 m²,"CZK 3,900",Partially furnished,4,No,No,No,No,No,Yes,No,04. 01. 2022,169,361,214,"1,209",545,478,195,340,693,35,Excellent,"CZK 11,000",Personal,Prefab concrete building,,District heating,Middle floor,,30 to 50 years years,Standard materials and solutions,Exterior,,,,,
684064,"CZK 17,000",50.09084,14.35602,"Na Petřinách, Prague - Břevnov",3 bedroom,60 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,22. 11. 2021,272,596,347,922,603,316,338,303,546,237,Good,"CZK 21,000",Personal,Brick building,,,,G,,,,,,,,
484979,"CZK 19,000",50.085944,14.3822687,Prague - Střešovice,2 bedroom,50 m²,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,03. 01. 2022,91,641,166,859,66,623,544,502,357,213,Excellent,"CZK 19,000",Personal,Brick building,,Other,Top floor,C,1 to 10 years years,Premium materials and solutions,Overall,300 m²,,,,
336005,"CZK 9,000",50.012789,14.4315804,"Imrychova, Prague - Kamýk",Small studio,36 m²,"CZK 2,000",Unfurnished,1,Yes,No,Yes,No,No,No,No,,563,448,788,593,298,261,595,95,,,,"CZK 11,000",Personal,Brick building,,,,,,,,,,,,
552322,"CZK 15,000",50.1106949,14.505841,"Kolbenova, Prague - Vysočany",2 bedroom,65 m²,"CZK 4,750",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 01. 2022,52,457,24,273,48,393,204,446,349,355,,"CZK 25,000",Cooperative,Brick building,,,,,,,,,,,,
697425,"CZK 8,200",50.10237,14.47751,"U Pošty, Prague - Libeň",Studio,28 m²,CZK 800,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,221,214,54,362,278,397,276,138,200,524,Excellent,"CZK 9,000",Personal,Brick building,,,,E,,,,,,,,
371759,"CZK 11,500",50.0404002,14.3360865,"Tlumačovská, Prague - Stodůlky",Studio,37 m²,"CZK 2,300",Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,86,612,7,582,361,12,328,593,352,335,New build,"CZK 23,000",Personal,Brick building,,District heating,,,1 to 10 years years,,,,,,,
630760,"CZK 12,900",50.052905,14.503896,"Práčská, Prague - Záběhlice",1 bedroom,50 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,Yes,Yes,No,01. 04. 2022,22,713,905,"1,152",111,917,855,335,"1,166",608,New build,"CZK 25,000",Personal,Brick building,Yes,District heating,Middle floor,B,1 to 10 years years,,,,,,,
449840,"CZK 12,500",50.1053611,14.4883085,Prague - Libeň,2 bedroom,47 m²,"CZK 4,100",Unfurnished,,No,No,Yes,No,No,No,No,17. 12. 2021,205,32,89,151,117,325,306,502,150,75,Good,"CZK 14,500",Personal,Brick building,,Gas boiler,Ground floor,,10 to 30 years years,Standard materials and solutions,,,,,,
506149,"CZK 12,500",50.0793541,14.4586451,"Lucemburská, Prague - Žižkov",1 bedroom,32 m²,"CZK 2,500",Furnished,4,No,No,No,No,No,No,No,01. 01. 1970,246,516,175,372,67,433,498,361,690,167,,"CZK 15,000",Personal,Brick building,,,Middle floor,G,,Standard materials and solutions,Overall,-1 m²,,,,
291342,"CZK 10,000",50.1155914,14.4718609,"V zahradách, Prague - Libeň",1 bedroom,37 m²,"CZK 3,000",Furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,337,"1,208",16,"1,493",75,501,485,"1,331","1,139",530,Excellent,"CZK 10,000",Personal,Brick building,,District heating,Raised ground floor,,,Standard materials and solutions,Interior,,,,,
697390,"CZK 15,000",50.10481,14.45562,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,52 m²,"CZK 2,600",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,8,759,166,454,26,365,692,862,242,326,Excellent,"CZK 15,000",Personal,Brick building,,,,G,,,,,,,,
685308,"CZK 16,000",50.12184,14.47035,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,80 m²,"CZK 4,200",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,06. 12. 2021,573,902,578,995,759,"1,033","1,095",935,"1,086",502,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,B,,,,,,,,
684396,"CZK 13,900",50.11091,14.49956,"Bratří Dohalských, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,87,250,116,92,150,145,452,716,360,250,Excellent,"CZK 27,000",Personal,Brick building,,District heating,Middle floor,C,,Standard materials and solutions,,,,,,
697379,"CZK 12,800",50.08324,14.3746,"Šlikova, Prague - Břevnov",1 bedroom,40 m²,CZK 750,Partially furnished,1,No,No,No,No,No,No,No,30. 12. 2021,362,876,244,376,146,394,342,677,404,536,Excellent,"CZK 12,800",Personal,Brick building,,,,G,,,,,,,,
689553,"CZK 16,000",50.08678,14.45409,"Roháčova, Prague - Žižkov",2 bedroom,57 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,128,178,94,507,109,243,351,293,351,434,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",Studio,32 m²,"CZK 1,500",Furnished,2,No,No,Yes,No,No,Yes,No,20. 01. 2022,163,205,202,443,174,110,138,290,568,91,,"CZK 13,000",Personal,Brick building,,Other,Middle floor,,,,Interior,,,,,
601635,"CZK 22,000",50.074884,14.390641,"Švédská, Prague - Smíchov",2 bedroom,94 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,55,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581,Excellent,"CZK 22,000",Personal,Brick building,,Central heating,Raised ground floor,C,over 50 years years,Premium materials and solutions,Overall,450 m²,,,,
697357,"CZK 16,000",50.0863,14.46149,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,58 m²,"CZK 6,000",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,03. 01. 2022,50,552,65,573,265,525,458,494,374,267,Excellent,"CZK 20,000",Personal,Brick building,,Central heating,,D,1 to 10 years years,Standard materials and solutions,,,,,,
690636,"CZK 14,500",50.10756,14.39299,"Koulova, Prague - Dejvice",1 bedroom,56 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,199,"1,255",183,650,231,98,489,372,570,405,Excellent,"CZK 14,500",Personal,Brick building,,Central heating,Raised ground floor,G,,Standard materials and solutions,Interior,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,145 m²,"CZK 2,400",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,170,234,0,233,74,262,103,243,592,130,Excellent,"CZK 74,000",Personal,Brick building,,,,G,,,,,,,,
697343,"CZK 19,500",50.04547,14.51705,"Chudenická, Prague - Hostivař",2 bedroom with open-plan kitchen,74 m²,"CZK 5,000",Furnished,4,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,180,225,"1,471",157,146,852,212,"1,226",24,,Excellent,"CZK 50,000",Personal,Prefab concrete building,,,,C,,,,,,,,
697334,"CZK 10,000",50.02253,14.44006,"Mariánská, Prague - Kamýk",Studio,29 m²,"CZK 2,500",Partially furnished,6,No,No,No,No,No,Yes,No,15. 01. 2022,83,542,29,516,589,562,554,294,744,289,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
174980,"CZK 17,600",50.0867935517,14.5021835791,"Univerzitní, Prague - Malešice",1 bedroom with open-plan kitchen,55 m²,"CZK 2,400",Furnished,1,No,No,No,No,Yes,Yes,Yes,29. 12. 2021,237,688,719,788,582,893,652,459,724,402,,"CZK 20,000",Personal,Brick building,,Central heating,Ground floor,,,,,,,,,
697249,"CZK 15,000",50.09387,14.48846,"Na Vrcholu, Prague - Žižkov",2 bedroom,52 m²,"CZK 4,000",Furnished,1,Yes,No,Yes,No,No,No,No,28. 12. 2021,215,357,51,283,253,212,236,145,268,115,Excellent,"CZK 20,000",Personal,Brick building,,District heating,Middle floor,G,,Premium materials and solutions,Overall,,,,,
696829,"CZK 16,000",50.092667,14.4571123,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,57 m²,"CZK 5,000",Partially furnished,,No,No,No,No,No,Yes,No,01. 01. 2022,368,826,172,427,2,290,139,"1,410",340,266,Excellent,"CZK 30,000",Cooperative,Brick building,,Electric boiler,Ground floor,G,,,Overall,,,,,
