Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Administration fee,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Available from,Heating,Age,Design,Total number of floors,Renovation,New building,Front garden,Developer name,Project name,Kód jednotky,Investment Advisor
716850,"CZK 15,000",50.02136,14.41189,"Pod Lysinami, Prague - Hodkovičky",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,000","CZK 15,000",,Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,Yes,Yes,No,G,278,"1,437","1,082","1,396",515,"1,143",209,,,,03. 05. 2022,,,,,,,,,,,
716244,"CZK 15,000",50.01163,14.41707,"Hausmannova, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 4,200","CZK 30,000",,Cooperative,Prefab concrete building,Unfurnished,,No,No,Yes,No,No,No,No,G,96,817,288,719,734,710,315,348,"1,429",424,01. 05. 2022,District heating,,Standard materials and solutions,,Interior,,,,,,
599056,"CZK 20,500",50.044159,14.46402,"Na Nivách, Prague - Michle",1 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 3,500","CZK 48,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,G,308,"1,069",423,"1,127",387,543,487,543,759,303,01. 06. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Middle floor,Interior,,,,,,
621214,"CZK 19,000",50.061555,14.364851,"Na Pomezí, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,71 m²,"CZK 2,500","CZK 38,000",,Personal,Brick building,Partially furnished,4,No,Yes,Yes,No,No,Yes,Yes,G,118,"1,036","1,029","1,374",997,"1,123",396,425,926,258,01. 07. 2022,Gas boiler,,,,,,,,,,
716843,"CZK 17,000",50.08879,14.3488,"Šantrochova, Prague - Břevnov",2 bedroom,Excellent,54 m²,"CZK 6,000","CZK 34,000",,Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,Yes,Yes,No,G,86,132,241,428,132,227,194,128,300,194,01. 07. 2022,,,,,,,,,,,
446603,"CZK 15,000",50.1079732,14.3953667,"Terronská, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,500","CZK 18,000",,Personal,Brick building,Partially furnished,,No,No,No,No,No,Yes,No,,144,"1,163",110,562,99,457,257,441,556,200,09. 05. 2022,Gas boiler,,,Ground floor,Interior,,,,,,
713265,"CZK 12,900",50.05891,14.49887,"Ostružinová, Prague - Záběhlice",1 bedroom with open-plan kitchen,Good,51 m²,"CZK 2,400",,,Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,Yes,No,G,349,430,336,639,658,403,483,637,577,225,15. 04. 2022,,,,,,,,,,,
716666,"CZK 9,000",49.99684,14.3205,"Na Cikánce, Prague - Radotín",Studio,Excellent,25 m²,"CZK 2,000","CZK 22,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,G,127,,,,,,,,,,09. 05. 2022,,,,,,,,,,,
315689,"CZK 14,500",50.0275539,14.4906579,"Hráského, Prague - Chodov",2 bedroom,,55 m²,,,,Personal,Prefab concrete building,Furnished,2,No,No,No,No,No,Yes,No,,350,383,114,508,157,179,797,256,313,268,,,1 to 10 years years,,Middle floor,,,,,,,
644750,"CZK 11,500",50.022858,14.40224,"Šífařská, Prague - Hodkovičky",Small studio,New build,33 m²,"CZK 2,900","CZK 11,500",,Personal,Low-energy building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,B,213,213,987,177,913,,,,,,01. 06. 2022,District heating,1 to 10 years years,Premium materials and solutions,Middle floor,,Yes,,,,,
649185,"CZK 18,000",50.092787,14.451795,"Křižíkova, Prague - Karlín",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 1,000","CZK 40,000",,Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,G,43,348,50,55,66,84,443,"1,093",116,310,01. 06. 2021,Gas boiler,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,
658687,"CZK 23,000",50.10168,14.4242,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,Excellent,59 m²,"CZK 2,250","CZK 46,000",,Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,,353,307,138,232,151,290,316,206,220,,01. 06. 2022,Gas boiler,,Premium materials and solutions,Middle floor,,,,,,,
716821,"CZK 27,500",50.07162,14.40618,"Na Bělidle, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 5,500","CZK 55,000",,Personal,Brick building,Furnished,,No,Yes,Yes,No,No,Yes,No,C,152,499,49,172,34,250,593,"1,073","1,203",601,01. 06. 2022,,,,,,,,,,,
688240,"CZK 21,000",50.05428,14.5265,"Vladycká, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 2,600","CZK 42,000",,Personal,Brick building,Furnished,1,Yes,No,No,No,No,Yes,No,G,267,816,120,779,414,820,"1,153",525,373,376,15. 06. 2022,,,Standard materials and solutions,Middle floor,Interior,,,,,,
716818,"CZK 17,000",50.06911,14.50239,"Pod Strání, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 4,000","CZK 30,000",,Personal,Prefab concrete building,Furnished,8,No,No,Yes,Yes,No,Yes,No,G,432,"1,399",356,"1,188",456,363,144,137,966,135,05. 05. 2022,,,,,,,,,,,
640912,"CZK 8,100",50.035171,14.411621,"Zelinářská, Prague - Braník",Small studio,Excellent,38 m²,CZK 800,"CZK 15,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,125,412,167,101,268,349,144,"1,229",260,,01. 05. 2022,,,,,,,,,,,
585738,"CZK 18,000",50.129377,14.551176,"Hornopočernická, Prague - Kbely",2 bedroom with open-plan kitchen,Excellent,100 m²,"CZK 5,000","CZK 22,000",,Personal,Brick building,Partially furnished,2,No,Yes,Yes,No,No,No,No,G,95,832,202,381,217,958,918,831,299,,28. 04. 2022,Central heating,,,,,,,,,,
716390,"CZK 19,200",50.08781,14.4725,"Ambrožova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 2,500",,,Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,B,102,622,257,413,274,484,238,58,551,172,01. 08. 2022,Central heating,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,Yes,,,,,
716780,"CZK 11,000",50.06522,14.51057,"Královická, Prague - Strašnice",1 bedroom,Excellent,37 m²,"CZK 3,500","CZK 11,000",,Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,C,445,463,"1,228",200,454,290,329,566,258,,16. 05. 2022,,,,,,,,,,,
231034,"CZK 7,000",50.133324,14.455523,"Davídkova, Prague - Kobylisy",Small studio,,23 m²,"CZK 3,000","CZK 6,000",,Personal,Brick building,Unfurnished,1,No,No,No,No,No,No,No,A,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,,Central heating,,,,,,,,,,
608547,"CZK 12,000",50.027802,14.367754,"Wassermannova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 3,000","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,5,Yes,No,Yes,No,No,Yes,No,G,124,"1,182",413,"1,163",225,"1,190",84,581,383,408,15. 05. 2022,District heating,,Standard materials and solutions,Middle floor,Overall,,,,,,
492410,"CZK 17,000",50.0983131,14.4249055,"Ovenecká, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,40 m²,"CZK 5,000","CZK 25,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,G,218,307,78,180,163,214,176,"1,459",502,426,01. 07. 2022,Other,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,,,,,,
610898,"CZK 11,500",50.069319,14.372789,"Pod Kavalírkou, Prague - Košíře",1 bedroom,Excellent,23 m²,"CZK 2,500","CZK 14,000",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,D,158,294,197,172,233,279,451,"1,008",786,120,02. 06. 2022,Other,,Standard materials and solutions,Middle floor,Overall,,,,,,
716806,"CZK 20,000",50.12519,14.46912,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 5,000","CZK 40,000",,Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,A,222,574,308,376,177,386,513,672,740,181,16. 05. 2022,,,,,,,,,,,
716792,"CZK 22,000",50.13141,14.47152,"Famfulíkova, Prague - Kobylisy",3 bedroom,Excellent,69 m²,"CZK 5,500","CZK 22,000",,Personal,Prefab concrete building,Partially furnished,7,No,No,No,Yes,Yes,Yes,No,C,148,483,222,580,208,458,315,372,138,,01. 06. 2022,,,,,,,,,,,
716785,"CZK 16,500",50.04257,14.44224,"Krčská, Prague - Krč",2 bedroom,Excellent,67 m²,"CZK 2,800","CZK 33,000",,Personal,Brick building,Furnished,4,No,No,Yes,No,No,No,No,F,240,223,273,437,194,256,488,269,737,273,01. 07. 2022,District heating,,,Top floor,,,,,,,
510207,"CZK 18,000",50.0889731,14.3043643,"U Valu, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,000","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,5,No,No,No,No,No,Yes,No,C,225,486,448,435,345,492,357,"1,259",46,,,Central heating,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,,,,,,
700087,"CZK 19,500",50.07173,14.41968,"Na Hrádku, Prague - Nové Město",2 bedroom,Excellent,50 m²,"CZK 4,000","CZK 19,500",,Personal,Brick building,Furnished,,No,No,Yes,No,No,No,No,G,138,519,100,168,160,80,339,287,459,360,19. 01. 2022,,,,,,,,,,,
324795,"CZK 20,000",50.0410429,14.3224894,"Bellušova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 3,500","CZK 10,000",,Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,Yes,Yes,Yes,Yes,,384,920,595,566,716,630,330,689,483,215,01. 07. 2022,District heating,10 to 30 years years,Premium materials and solutions,Middle floor,Overall,,,,,,
716778,"CZK 10,000",50.09795,14.35746,"Evropská, Prague - Vokovice",Small studio,Excellent,22 m²,"CZK 2,600","CZK 20,000",,Personal,Prefab concrete building,Partially furnished,10,Yes,No,Yes,No,No,Yes,No,G,151,395,240,221,121,251,208,104,997,355,01. 06. 2022,,,,,,,,,,,
509105,"CZK 13,500",50.1058662,14.4495428,"U Měšťanského pivovaru, Prague - Holešovice",1 bedroom,,49 m²,"CZK 4,200","CZK 20,000",,Cooperative,Brick building,Furnished,4,No,No,No,No,No,Yes,No,C,134,324,75,137,35,140,340,599,310,417,,,,,,,,,,,,
716190,"CZK 11,400",50.09068,14.45339,"Thámova, Prague - Karlín",Small studio,Excellent,28 m²,CZK 960,"CZK 11,400",,Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,G,275,621,289,249,52,323,279,834,310,243,28. 04. 2022,,,,,,,,,,,
711585,"CZK 15,000",49.98832,14.41191,"Za Sídlištěm, Prague - Komořany",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 2,000","CZK 20,000",,Personal,Prefab concrete building,Furnished,12,No,No,Yes,No,No,Yes,No,B,416,428,430,598,,,,,,,01. 04. 2022,,,,,,,,,,,
588838,"CZK 25,000",50.0863375,14.3311049,"Libocká, Prague - Liboc",1 bedroom with open-plan kitchen,New build,62 m²,"CZK 6,500","CZK 50,000",,Cooperative,Other,Unfurnished,,Yes,No,Yes,No,Yes,Yes,No,B,167,612,"1,210",716,"1,193","1,106",239,653,701,,01. 05. 2022,Central heating,1 to 10 years years,Premium materials and solutions,Ground floor,,Yes,,,,,
715722,"CZK 12,000",50.12741,14.5036,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,Good,54 m²,"CZK 4,500","CZK 16,500",,Personal,Brick building,Partially furnished,2,Yes,No,Yes,Yes,Yes,Yes,No,G,248,911,152,941,485,"1,055",269,586,238,,01. 06. 2022,,,,,,,,,,,
716761,"CZK 16,500",50.1069,14.56511,"Cíglerova, Prague - Černý Most",3 bedroom,Excellent,75 m²,"CZK 5,500","CZK 35,000",,Personal,Prefab concrete building,Furnished,7,No,No,No,No,No,Yes,No,C,51,506,83,"1,163",725,563,613,697,"1,410",389,09. 05. 2022,,,,,,,,,,,
534510,"CZK 14,500",50.1218065,14.4874006,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,500","CZK 30,000",,Personal,Prefab concrete building,Unfurnished,5,No,No,No,Yes,No,No,No,,298,894,250,832,594,510,96,185,263,171,01. 07. 2022,District heating,,,,Overall,,,,,,
599783,"CZK 16,900",50.098652,14.373412,"Zavadilova, Prague - Dejvice",1 bedroom,Excellent,46 m²,"CZK 3,500","CZK 20,400",,Personal,Brick building,Furnished,2,No,No,Yes,No,No,No,No,B,231,917,134,751,358,242,"1,013",604,727,152,01. 07. 2022,Central heating,,Standard materials and solutions,Middle floor,Overall,,,,,,
393866,"CZK 18,000",50.0692954,14.4739425,"Amurská, Prague - Vršovice",2 bedroom,,53 m²,"CZK 1,500","CZK 36,000",,Personal,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,,294,442,218,324,110,505,76,195,144,184,15. 06. 2022,,,,,,,,,,,
600532,"CZK 59,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",5 bedroom,Excellent,165 m²,"CZK 12,000","CZK 60,000",,Personal,Brick building,Partially furnished,6,No,Yes,No,No,No,Yes,No,G,279,223,344,342,68,418,193,839,"1,059",309,11. 04. 2022,Central heating,1 to 10 years years,Premium materials and solutions,Top floor,,,,,,,
646251,"CZK 12,000",50.065706,14.433726,"Na Folimance, Prague - Vinohrady",Studio,Excellent,35 m²,"CZK 3,000","CZK 15,000",,Personal,Brick building,Furnished,4,Yes,No,No,No,Yes,Yes,No,D,244,444,188,579,162,360,212,265,171,319,06. 05. 2022,,,,,,,,,,,
697903,"CZK 17,000",50.05208,14.33443,"Wiedermannova, Prague - Stodůlky",1 bedroom with open-plan kitchen,New build,64 m²,"CZK 5,720","CZK 22,720",,Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,G,344,729,279,694,682,249,662,777,922,508,03. 01. 2022,,1 to 10 years years,Standard materials and solutions,Middle floor,Interior,,3 m²,,,,
653851,"CZK 13,000",50.08344,14.509,"Počernická, Prague - Malešice",Studio,New build,35 m²,"CZK 3,400","CZK 15,000",,Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,Yes,A,40,740,80,680,33,602,868,643,644,288,01. 06. 2022,Central heating,1 to 10 years years,,,,,,,,,
716153,"CZK 17,000",50.02973,14.59703,"Oty Bubeníčka, Prague - Uhříněves",Studio,New build,32 m²,"CZK 2,000","CZK 50,000",,Personal,Brick building,Furnished,4,No,No,Yes,Yes,Yes,Yes,No,B,153,292,295,401,213,265,711,814,918,101,01. 07. 2022,,,,,,,,,,,
714283,"CZK 21,900",50.05814,14.37359,"Nyklíčkova, Prague - Jinonice",1 bedroom with open-plan kitchen,New build,42 m²,"CZK 4,000",CZK 2,,Personal,Brick building,Furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,C,156,365,313,"1,248",325,427,967,164,"1,424",210,03. 05. 2022,,,,,,,,,,,
277546,"CZK 27,499",50.073377,14.443233,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,76 m²,"CZK 4,999","CZK 65,000",,Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,F,184,362,68,779,132,669,370,549,491,244,01. 05. 2022,Gas boiler,10 to 30 years years,Premium materials and solutions,Middle floor,Interior,,,,,,
648716,"CZK 12,000",50.04791,14.556934,"Boloňská, Prague - Horní Měcholupy",Studio,Excellent,49 m²,"CZK 5,000","CZK 15,000",,Personal,Prefab concrete building,Partially furnished,,No,No,Yes,No,Yes,No,No,C,34,904,139,981,346,"1,048",552,404,678,335,01. 06. 2022,,1 to 10 years years,,,,,,,,,
485350,"CZK 10,000",50.1283194,14.4685875,Prague - Kobylisy,Studio,,25 m²,"CZK 2,200","CZK 10,000",,Personal,Prefab concrete building,Partially furnished,6,No,No,No,No,No,No,No,,311,185,134,207,250,156,409,409,"1,137",155,,,,,,,,,,,,
538565,"CZK 24,800",50.0355664,14.4120967,"Ke Krči, Prague - Braník",2 bedroom with open-plan kitchen,,82 m²,"CZK 2,200","CZK 24,800",,Personal,Brick building,Furnished,3,Yes,No,No,No,No,No,No,A,59,357,126,119,310,307,186,"1,295",325,,18. 05. 2022,Gas boiler,1 to 10 years years,Premium materials and solutions,Attic,Overall,,,,,,
497894,"CZK 37,000",50.0947079,14.4561382,"Březinova, Prague - Karlín",2 bedroom with open-plan kitchen,,76 m²,"CZK 5,000","CZK 70,000",,Personal,Brick building,Furnished,1,No,No,No,No,No,Yes,No,,136,648,119,388,25,295,302,"1,209",346,376,,Central heating,1 to 10 years years,,Middle floor,Overall,,,,,,
