Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Floor,New building,Age,Design,Front garden,Heating,Total number of floors,Renovation,Administration fee,Developer name,Project name,Kód jednotky
699105,"CZK 15,000",50.05272,14.36562,"Bochovská, Prague - Jinonice",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 4,500","CZK 15,000",Personal,Prefab concrete building,Furnished,No,No,No,Yes,Yes,No,No,05. 02. 2022,C,404,318,647,344,718,254,963,583,166,,,,,,,,,,,,,
686324,"CZK 24,000",50.0762,14.40725,"Zborovská, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,73 m²,"CZK 2,000","CZK 24,000",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,17. 01. 2022,G,131,142,272,242,15,278,46,984,911,359,6,,,,,,,,,,,
467644,"CZK 11,000",50.1248027,14.4722446,"U Slovanky, Prague - Libeň",1 bedroom with open-plan kitchen,,43 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,No,No,01. 02. 2022,,62,489,183,497,261,416,535,566,991,248,3,,,Standard materials and solutions,,,Top floor,,,,,
681458,"CZK 18,000",50.08224,14.41475,"Krocínova, Prague - Staré Město",1 bedroom,Excellent,55 m²,"CZK 3,900","CZK 25,000",Personal,Brick building,Furnished,Yes,No,No,No,No,Yes,No,17. 01. 2022,B,251,923,174,197,38,175,385,341,297,346,3,,,,,,,,,,,
691513,"CZK 13,000",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,New build,40 m²,"CZK 2,500","CZK 20,000",Personal,Brick building,Furnished,No,No,Yes,Yes,No,Yes,No,26. 01. 2022,C,222,567,435,426,479,965,"1,472",,,,3,Yes,,Premium materials and solutions,,District heating,,,,,,
698960,"CZK 10,000",50.0066403,14.4203976,"Jordana Jovkova, Prague - Modřany",Small studio,Excellent,30 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,17. 01. 2022,B,273,336,361,318,404,410,375,970,828,430,2,,1 to 10 years years,Standard materials and solutions,,District heating,,Overall,,,,
421559,"CZK 8,550",50.056173,14.5453454,Prague - Hostivař,Studio,,36 m²,CZK 550,"CZK 10,000",Cooperative,Brick building,Partially furnished,No,No,No,No,Yes,No,No,01. 03. 2022,,198,"1,062","1,331",207,"1,377",838,922,,,,2,,,,,,,,,,,
698934,"CZK 15,500",50.06815,14.40189,"Radlická, Prague - Smíchov",2 bedroom,Excellent,44 m²,"CZK 3,400","CZK 15,500",Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,11. 01. 2022,G,136,252,182,269,66,154,443,645,907,195,2,,,,,Gas boiler,Middle floor,Interior,,,,
691729,"CZK 14,500",50.0470652,14.552277,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,48 m²,"CZK 3,000","CZK 40,000",Personal,Prefab concrete building,Partially furnished,No,Yes,No,No,No,Yes,Yes,15. 11. 2021,C,253,945,169,"1,160",256,848,813,663,306,554,1,,,,,Central heating,,,,,,
498334,"CZK 11,000",50.026953342758,14.427036993918,"Vavřenova, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,53 m²,"CZK 5,500","CZK 30,000",Cooperative,Prefab concrete building,Partially furnished,Yes,No,No,No,No,No,No,01. 03. 2022,,240,727,390,713,248,309,378,320,"1,305",115,7,,,Standard materials and solutions,,,Middle floor,Overall,,,,
265681,"CZK 10,000",50.0577867,14.4946574,"Jetelová, Prague - Záběhlice",Studio,Excellent,28 m²,"CZK 2,300","CZK 15,000",Personal,Other,Partially furnished,No,No,No,Yes,No,Yes,No,01. 02. 2022,B,119,673,233,948,396,242,372,865,166,186,4,,1 to 10 years years,Standard materials and solutions,,District heating,Middle floor,Overall,,,,
698959,"CZK 11,000",49.9572694,14.3716705,"Jílovišťská, Prague - Lipence",1 bedroom,Excellent,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Partially furnished,No,No,No,No,Yes,No,No,13. 01. 2022,G,13,"1,077",850,"1,278","1,312",,,,,,1,,,,,,,,,,,
424661,"CZK 11,700",50.05735,14.4468662,"U Družstva Repo, Prague - Nusle",1 bedroom,,43 m²,"CZK 3,300","CZK 20,000",Cooperative,Brick building,Partially furnished,Yes,No,No,No,No,No,No,17. 01. 2022,,370,881,92,392,198,982,383,299,853,230,1,,,,,,,Interior,,,,
699033,"CZK 14,500",50.03949,14.33924,"Janského, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,500","CZK 14,500",Cooperative,Prefab concrete building,Partially furnished,No,No,Yes,No,No,Yes,No,11. 01. 2022,G,155,618,168,765,229,307,167,368,220,47,1,,,,,,,,,,,
593839,"CZK 8,200",50.097409,14.366927,"Na Dlouhém Lánu, Prague - Vokovice",Small studio,Excellent,28 m²,"CZK 1,800","CZK 12,000",Personal,Brick building,,No,No,No,No,No,No,No,10. 01. 2022,G,460,334,370,455,184,87,587,676,"1,052",106,,,,,,,,,,,,
698875,"CZK 15,700",50.01525,14.44295,"Liškova, Prague - Kamýk",2 bedroom,Excellent,52 m²,"CZK 2,312","CZK 30,000",Personal,Prefab concrete building,Partially furnished,No,No,Yes,Yes,No,Yes,No,15. 02. 2022,E,178,863,225,"1,487",781,326,651,91,813,191,6,,,Premium materials and solutions,,District heating,,Interior,,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,Excellent,30 m²,"CZK 4,000","CZK 14,000",Personal,Prefab concrete building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,1,,,,,,,,,,,
698329,"CZK 8,000",50.094907,14.4526706,"Pobřežní, Prague - Karlín",Studio,Excellent,30 m²,"CZK 6,000","CZK 10,000",Personal,Brick building,Furnished,No,No,Yes,No,No,No,No,10. 02. 2022,G,159,464,139,190,155,277,628,"1,413",432,510,4,,,,,District heating,Middle floor,Overall,,,,
699025,"CZK 22,000",50.10904,14.44733,"Ortenovo náměstí, Prague - Holešovice",2 bedroom,Excellent,52 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Partially furnished,No,No,Yes,No,Yes,Yes,No,15. 01. 2022,A,167,654,39,587,258,432,138,"1,015",529,133,3,,,Standard materials and solutions,,,Middle floor,Overall,,,,
583096,"CZK 10,000",50.080924,14.496629,"Počernická, Prague - Malešice",Small studio,Excellent,27 m²,"CZK 2,500","CZK 12,500",Personal,Prefab concrete building,Furnished,No,No,Yes,No,No,Yes,No,03. 03. 2022,B,111,386,195,339,263,436,287,523,907,149,3,,,,,,,,,,,
697249,"CZK 15,000",50.09387,14.48846,"Na Vrcholu, Prague - Žižkov",2 bedroom,Excellent,52 m²,"CZK 4,000","CZK 20,000",Personal,Brick building,Furnished,Yes,No,Yes,No,No,No,No,10. 01. 2022,G,215,357,51,283,253,212,236,145,268,115,1,,1 to 10 years years,Premium materials and solutions,,District heating,Middle floor,Overall,,,,
485450,"CZK 13,500",50.0631412,14.4044623,"Radlická, Prague - Smíchov",1 bedroom,,45 m²,"CZK 2,200","CZK 15,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,01. 03. 2022,,28,453,78,852,18,206,643,616,794,538,2,,,,,Electric boiler,Middle floor,,,,,
652539,"CZK 17,527",50.070272,14.483102,"V Předpolí, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 1,973","CZK 35,000",Personal,Brick building,Unfurnished,No,No,No,No,No,Yes,No,10. 01. 2022,E,317,574,255,326,248,380,668,519,552,359,2,,,,,District heating,,Interior,,,,
448215,"CZK 7,500",50.0539099,14.3425226,"Běhounkova, Prague - Stodůlky",Studio,,34 m²,"CZK 4,000",,Personal,Prefab concrete building,Partially furnished,No,No,No,No,No,No,No,,G,264,571,261,577,480,226,399,199,"1,175",166,7,,,,,,,,,,,
425448,"CZK 10,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,Excellent,18 m²,"CZK 2,000","CZK 12,500",Personal,Brick building,Furnished,No,No,No,No,No,No,No,02. 01. 2022,,96,"1,112",343,721,186,792,491,465,675,180,1,,1 to 10 years years,Standard materials and solutions,,,,Overall,,,,
691182,"CZK 10,500",50.14213,14.38053,"Nad Dolíky, Prague - Suchdol",2 bedroom,Good,44 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Furnished,No,No,No,No,No,No,No,08. 11. 2021,G,358,850,"1,122",854,335,771,512,703,387,,1,,,,,,,,,,,
699009,"CZK 17,000",50.10109,14.42392,"Ovenecká, Prague - Bubeneč",Studio,Excellent,31 m²,"CZK 3,200",,Personal,Brick building,Furnished,No,No,No,No,No,Yes,No,01. 02. 2022,G,153,201,31,125,44,158,406,275,237,,4,,,,,,,,,,,
698961,"CZK 11,500",50.07179,14.38585,"Holečkova, Prague - Košíře",2 bedroom,Excellent,50 m²,"CZK 1,500","CZK 13,000",Personal,Brick building,Partially furnished,No,No,No,No,No,No,No,17. 01. 2022,G,171,980,159,"1,024",219,"1,147",405,520,"1,304",441,2,,,,,,,,,,,
699002,"CZK 17,000",50.04052,14.55645,"Milánská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,Excellent,98 m²,"CZK 4,000","CZK 34,000",Personal,Prefab concrete building,Furnished,No,No,Yes,No,No,Yes,No,01. 03. 2022,G,132,209,208,272,204,158,496,225,682,173,3,,,,,,,,,,,
699000,"CZK 26,000",50.08489,14.46851,"Pitterova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 7,000","CZK 30,000",Personal,Other,Furnished,Yes,Yes,Yes,No,No,Yes,Yes,11. 01. 2022,C,513,533,564,710,298,439,761,407,302,91,1,,1 to 10 years years,Premium materials and solutions,,District heating,Middle floor,,,,,
677878,"CZK 15,000",50.02658,14.52431,"Doubravická, Prague - Chodov",4 bedroom,Good,70 m²,"CZK 4,000","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,No,No,No,No,No,Yes,No,01. 02. 2022,E,248,"1,038",261,733,133,523,320,540,830,153,4,,30 to 50 years years,Standard materials and solutions,,District heating,Middle floor,Overall,,,,
698997,"CZK 14,990",50.08921527777,14.47286222222,"Jeseniova, Prague - Žižkov",2 bedroom,Good,65 m²,"CZK 4,073","CZK 19,063",Personal,Brick building,Furnished,Yes,No,Yes,No,No,No,No,,G,274,794,164,321,181,335,161,114,573,269,1,,,,,,,,"CZK 19,063

                                
                                
                
i",,,
380085,"CZK 9,500",50.0713,14.4820101,"V Olšinách, Prague - Vršovice",Studio,,32 m²,"CZK 1,000","CZK 10,500",Personal,Brick building,Unfurnished,No,No,No,No,No,No,No,01. 02. 2022,,263,408,163,274,228,332,531,427,631,193,3,,,,,,Middle floor,Overall,,,,
