Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,New building,Age,Heating,Total number of floors,PENB,Design,Renovation,Front garden,Developer name,Project name,Kód jednotky,Administration fee,Investment Advisor
715485,"CZK 19,990",50.10162,14.36065,"Tobrucká, Prague - Vokovice",1 bedroom with open-plan kitchen,49 m²,"CZK 3,490",Furnished,5,Yes,No,No,No,No,No,No,15. 05. 2022,516,726,606,587,497,616,430,337,"1,418",133,Excellent,"CZK 27,980",Personal,Prefab concrete building,,,,,G,,,,,,,,
563454,"CZK 13,400",50.1225015,14.4645396,Prague - Libeň,Studio,61 m²,"CZK 1,650",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 08. 2022,539,648,597,647,430,685,715,501,626,123,Excellent,"CZK 25,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Middle floor,C,Premium materials and solutions,Overall,,,,,,
717034,"CZK 12,500",50.13919,14.51845,"Pavla Beneše, Prague - Letňany",Studio,42 m²,"CZK 3,000",Partially furnished,4,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2022,276,460,963,"1,046",502,584,860,990,"1,122",169,Excellent,"CZK 25,000",Personal,Other,,,,,C,,,,,,,,
717935,"CZK 12,000",50.0823383,14.4986466,Prague - Malešice,2 bedroom,51 m²,"CZK 4,450",Partially furnished,2,No,No,Yes,No,No,Yes,No,01. 06. 2022,121,152,174,195,197,359,15,544,725,229,Excellent,"CZK 12,000",Cooperative,Prefab concrete building,,,,,G,,,,,,,,
508128,"CZK 13,500",50.0729214,14.5036142,"Oravská, Prague - Strašnice",2 bedroom,54 m²,"CZK 3,200",Partially furnished,4,Yes,No,No,No,No,No,No,01. 06. 2022,93,"1,199",72,989,574,855,402,665,920,271,Good,"CZK 40,500",Cooperative,Prefab concrete building,,,District heating,Middle floor,D,Standard materials and solutions,Bathroom unit,,,,,,
717564,"CZK 14,900",50.02801,14.36646,"Wassermannova, Prague - Hlubočepy",Studio,33 m²,"CZK 2,900",Partially furnished,3,Yes,No,No,No,No,Yes,No,29. 05. 2022,17,"1,180",411,"1,160",154,"1,188",171,587,470,406,New build,"CZK 24,999",Personal,Brick building,,1 to 10 years years,District heating,Middle floor,B,Standard materials and solutions,,,,,,,
717001,"CZK 11,150",50.10621,14.58504,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,48 m²,"CZK 3,850",Partially furnished,1,No,No,No,No,No,Yes,No,16. 05. 2022,447,496,507,649,591,901,735,434,,,Excellent,"CZK 32,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
717910,"CZK 14,900",50.08741,14.37012,"Na Zástřelu, Prague - Břevnov",1 bedroom with open-plan kitchen,39 m²,"CZK 2,200",Partially furnished,,No,No,No,No,No,No,No,09. 05. 2022,126,756,117,738,124,370,364,422,651,435,Excellent,"CZK 20,000",Personal,Brick building,,,Gas boiler,Ground floor,G,Standard materials and solutions,Interior,,,,,,
227738,"CZK 9,000",50.12848,14.4515098,"Paláskova, Prague - Kobylisy",1 bedroom,34 m²,"CZK 4,000",Partially furnished,11,No,No,No,Yes,No,Yes,No,15. 06. 2022,230,"1,410",163,565,155,240,728,489,"1,337",124,Good,"CZK 13,000",Personal,Prefab concrete building,,,District heating,Middle floor,,Standard materials and solutions,,,,,,,
639682,"CZK 10,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,4,Yes,Yes,No,No,No,No,No,01. 06. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 20,000",Personal,Brick building,,1 to 10 years years,Gas boiler,Middle floor,C,,Overall,15 m²,,,,,
203657,"CZK 16,500",50.1155867,14.4743483,"Na sypkém, Prague - Libeň",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 07. 2022,143,"1,362",395,"1,237",150,656,536,"1,350",883,321,New build,"CZK 20,500",Personal,Brick building,Yes,1 to 10 years years,,Middle floor,,,,,,,,,
716987,"CZK 18,000",50.08337,14.36193,"Bělohorská, Prague - Břevnov",2 bedroom,51 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,Yes,No,04. 05. 2022,86,268,115,91,138,158,328,812,229,401,Excellent,"CZK 36,000",Personal,Brick building,,,,,G,,,,,,,,
222383,"CZK 24,000",50.0792487,14.4494301,Prague - Vinohrady,2 bedroom,104 m²,"CZK 3,000",Partially furnished,5,No,No,Yes,Yes,No,Yes,No,13. 05. 2022,271,335,101,334,95,363,204,204,554,231,Excellent,"CZK 23,000",Personal,Brick building,,1 to 10 years years,Electric boiler,Middle floor,,Standard materials and solutions,Overall,,,,,,
716985,"CZK 12,500",50.0951749,14.5092549,"Mezilehlá, Prague - Hrdlořezy",Small studio,37 m²,"CZK 3,120",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,203,514,668,478,976,743,"1,293","1,106",276,,New build,"CZK 37,000",Personal,Brick building,,,,,A,,,,,,,,
717881,"CZK 21,000",50.0465,14.4053,"Prosluněná, Prague - Hlubočepy",2 bedroom with open-plan kitchen,77 m²,"CZK 3,759",Partially furnished,3,No,No,No,Yes,No,No,No,10. 05. 2022,344,672,520,991,"1,080","1,107",573,,,,Excellent,"CZK 42,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
368508,"CZK 12,500",50.0693725,14.3751814,"Pod Kavalírkou, Prague - Košíře",1 bedroom with open-plan kitchen,45 m²,CZK 850,Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,172,237,369,344,406,452,363,925,892,292,Good,"CZK 12,500",Personal,Brick building,,,,Middle floor,,,,,,,,,
648533,"CZK 16,000",50.0185889,14.4326357,"Ve Lhotce, Prague - Kamýk",1 bedroom with open-plan kitchen,42 m²,"CZK 3,000",Partially furnished,4,No,No,Yes,No,Yes,Yes,No,01. 06. 2022,236,763,439,756,248,665,610,748,233,513,Excellent,"CZK 32,000",Personal,Prefab concrete building,,,District heating,Middle floor,G,,Overall,,,,,,
717878,"CZK 14,500",50.11085,14.49635,"Nepilova, Prague - Vysočany",Studio,50 m²,"CZK 3,000",Unfurnished,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,246,448,295,198,133,133,715,707,218,259,Excellent,"CZK 17,500",Personal,Brick building,,,,,G,,,,,,,,
534510,"CZK 14,500",50.1218065,14.4874006,"Litvínovská, Prague - Prosek",1 bedroom with open-plan kitchen,49 m²,"CZK 3,500",Unfurnished,5,No,No,No,Yes,No,No,No,01. 07. 2022,298,894,250,832,594,510,96,185,263,171,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,District heating,,,,Overall,,,,,,
515070,"CZK 29,000",50.06671,14.456435,"Oblouková, Prague - Vršovice",3 bedroom,80 m²,"CZK 2,940",Furnished,6,No,No,No,No,No,Yes,No,01. 07. 2022,38,225,51,316,42,316,420,560,322,259,Excellent,"CZK 40,000",Personal,Brick building,,1 to 10 years years,District heating,Top floor,,Premium materials and solutions,Overall,,,,,,
559285,"CZK 11,000",50.0566862,14.4888899,Prague - Záběhlice,Studio,28 m²,"CZK 3,200",Furnished,4,Yes,No,No,No,No,Yes,No,,388,"1,104",431,"1,472",570,539,602,"1,133",500,654,,"CZK 22,000",Personal,Low-energy building,Yes,,,Middle floor,B,,,,,,,,
699068,"CZK 20,000",50.07027,14.40493,"Nádražní, Prague - Smíchov",1 bedroom with open-plan kitchen,43 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,Yes,No,01. 07. 2022,89,569,28,167,0,101,552,"1,042","1,020",600,Excellent,"CZK 20,000",Personal,Brick building,,,Central heating,Middle floor,G,,Interior,,,,,,
717811,"CZK 13,500",50.12171,14.46709,"Nad Okrouhlíkem, Prague - Libeň",Studio,46 m²,"CZK 3,500",Furnished,1,No,Yes,No,No,Yes,Yes,Yes,01. 06. 2022,487,828,492,706,469,743,805,681,805,197,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,,G,,,,,,,,
706861,"CZK 17,000",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,75 m²,"CZK 1,500",Partially furnished,,No,No,Yes,No,No,No,No,06. 05. 2022,149,"1,491",806,"1,399",240,"1,457",128,,,,Good,"CZK 18,500",Cooperative,Brick building,,,,,G,,,,,,,,
717809,"CZK 26,000",50.08591,14.42116,"Kožná, Prague - Staré Město",1 bedroom with open-plan kitchen,56 m²,"CZK 2,000",Partially furnished,3,No,No,No,No,No,Yes,No,15. 05. 2022,339,439,87,126,1,185,277,581,449,498,Excellent,,Personal,Brick building,,,,,G,,,,,,,,
421311,"CZK 26,000",50.066155779374,14.393650712938,Prague - Smíchov,2 bedroom with open-plan kitchen,64 m²,"CZK 4,500",Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 07. 2022,204,570,223,936,147,657,469,596,654,552,New build,"CZK 60,000",Personal,Low-energy building,Yes,1 to 10 years years,Central heating,Ground floor,B,Premium materials and solutions,,80 m²,,,,,
577064,"CZK 16,900",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,63 m²,"CZK 3,050",Partially furnished,1,No,No,Yes,No,No,No,No,02. 05. 2022,261,"1,397",338,"1,034",337,306,502,635,535,425,Excellent,"CZK 17,000",Cooperative,Brick building,,over 50 years years,Gas boiler,Raised ground floor,D,Standard materials and solutions,Interior,,,,,,
521475,"CZK 22,000",50.1065558,14.4528197,Prague - Holešovice,1 bedroom with open-plan kitchen,63 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,No,Yes,Yes,ihned,241,602,35,415,68,370,375,870,182,131,New build,"CZK 26,000",Personal,Brick building,,1 to 10 years years,District heating,Middle floor,,Premium materials and solutions,,,,,,,
639908,"CZK 21,900",50.087756,14.366929,"Radimova, Prague - Břevnov",1 bedroom with open-plan kitchen,66 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,Yes,Yes,Yes,01. 06. 2022,327,564,144,651,53,98,134,639,620,539,New build,"CZK 30,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Raised ground floor,,Premium materials and solutions,,,,,,,
717792,"CZK 12,500",50.13701,14.51072,"Dudkova, Prague - Letňany",2 bedroom,49 m²,"CZK 3,138",Partially furnished,2,No,No,Yes,No,No,No,No,09. 05. 2022,231,431,398,668,178,113,174,752,342,155,Excellent,"CZK 25,000",Personal,Brick building,,,,,C,,,,,,,,
265022,"CZK 12,900",50.0372661,14.5076689,"Donovalská, Prague - Chodov",Studio,30 m²,"CZK 2,000",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 07. 2022,91,842,182,263,421,425,414,258,142,,Excellent,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Middle floor,B,Standard materials and solutions,Overall,,,,,,
713030,"CZK 16,500",50.105738,14.4496051,Prague - Holešovice,1 bedroom with open-plan kitchen,58 m²,"CZK 2,000",,,No,No,No,No,No,No,No,Ihned,104,293,79,106,39,109,344,568,279,389,Excellent,"CZK 18,500",Personal,Other,,,,,,,,,,,,,
534157,"CZK 14,000",50.1066786,14.44678,"Poupětova, Prague - Holešovice",1 bedroom,55 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,15. 05. 2022,145,365,209,378,122,255,334,722,311,261,Excellent,"CZK 21,000",Personal,Brick building,,,Gas boiler,,B,,,,,,,,
717785,"CZK 16,000",50.03732,14.42349,"Na Zemance, Prague - Braník",2 bedroom,70 m²,"CZK 5,000",Partially furnished,1,No,No,Yes,No,No,No,No,08. 05. 2022,304,"1,124",970,"1,447",209,"1,070",896,810,"1,468",379,Excellent,"CZK 16,000",Personal,Brick building,,,,,G,,,,,,,,
600532,"CZK 59,000",50.075681,14.408523,"Janáčkovo Nábřeží, Prague - Smíchov",4 bedroom,165 m²,"CZK 12,000",Partially furnished,6,No,Yes,No,No,No,Yes,No,11. 04. 2022,279,223,344,342,68,418,193,839,"1,059",309,Excellent,"CZK 60,000",Personal,Brick building,,1 to 10 years years,Central heating,Top floor,G,Premium materials and solutions,,,,,,,
717766,"CZK 12,990",50.10374861111,14.48891777777,"Kurta Konráda, Prague - Libeň",Studio,33 m²,"CZK 3,269",Unfurnished,8,No,No,Yes,Yes,No,Yes,No,,55,245,168,88,181,184,353,731,346,106,New build,"CZK 16,259",Personal,Brick building,Yes,,,,G,,,,,,,"CZK 16,259

                                
                                
                
i",
699193,"CZK 14,990",50.12992861111,14.41792861111,"Lodžská, Prague - Bohnice",2 bedroom with open-plan kitchen,53 m²,"CZK 2,374",Furnished,10,Yes,No,Yes,No,No,Yes,No,,130,371,361,301,301,408,559,841,"1,392",207,Good,"CZK 17,364",Personal,Prefab concrete building,,,,,G,,,,,,,"CZK 17,364

                                
                                
                
i",
717763,"CZK 19,990",50.05805833333,14.46515972222,"Na křivce, Prague - Michle",4 bedroom,82 m²,"CZK 4,449",Partially furnished,3,Yes,No,No,No,Yes,No,No,,438,"1,333",565,"1,378",692,584,468,"1,307",199,,Excellent,"CZK 24,439",Personal,Brick building,,,,,G,,,,,,,"CZK 24,439

                                
                                
                
i",
717761,"CZK 15,990",50.07745055555,14.50547,"Černokostelecká, Prague - Strašnice",1 bedroom with open-plan kitchen,76 m²,"CZK 2,633",Partially furnished,2,No,No,No,No,No,Yes,No,,46,833,507,724,161,600,651,622,575,,Excellent,"CZK 18,623",Personal,Brick building,,,,,D,,,,,,,"CZK 18,623

                                
                                
                
i",
717759,"CZK 11,990",50.05407666666,14.51184194444,"Práčská, Prague - Záběhlice",2 bedroom,56 m²,"CZK 3,289",Partially furnished,7,Yes,No,Yes,No,No,Yes,No,,137,490,480,532,370,486,727,791,907,227,Excellent,"CZK 15,279",Personal,Prefab concrete building,,,,,G,,,,,,,"CZK 15,279

                                
                                
                
i",
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,71 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,No,No,01. 06. 2022,373,344,395,681,492,430,559,227,660,301,Excellent,"CZK 22,900",Personal,Brick building,,,Gas boiler,Middle floor,C,Standard materials and solutions,Overall,,,,,,
717757,"CZK 13,990",50.05976805555,14.45055611111,"Jivenská, Prague - Michle",2 bedroom,56 m²,"CZK 4,142",Partially furnished,1,No,No,Yes,No,No,Yes,No,,116,856,42,262,113,772,221,359,710,300,Excellent,"CZK 18,132",Personal,Brick building,,,,,G,,,,,,,"CZK 18,132

                                
                                
                
i",
717752,"CZK 15,500",50.0941575,14.4560046,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,43 m²,"CZK 1,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,205,690,81,366,87,230,259,"1,378",280,419,Excellent,"CZK 20,000",Cooperative,Brick building,,,,,G,,Interior,,,,,,
664824,"CZK 16,000",49.97529,14.39465,"Žitavského, Prague - Zbraslav",2 bedroom with open-plan kitchen,64 m²,"CZK 1,800",Partially furnished,3,No,No,No,No,No,No,No,01. 06. 2021,102,216,100,86,154,143,211,915,,,Excellent,"CZK 15,000",Personal,Brick building,,,Gas boiler,Top floor,F,Standard materials and solutions,Overall,,,,,,
551403,"CZK 12,500",50.107715541521,14.527583611115,"Granitova, Prague - Hloubětín",Studio,31 m²,"CZK 3,200",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 06. 2022,62,"1,101",501,"1,083",765,898,"1,048",847,974,320,Excellent,"CZK 20,000",Other,Low-energy building,Yes,1 to 10 years years,Central heating,Middle floor,B,,,,,,,,
644750,"CZK 11,500",50.022858,14.40224,"Šífařská, Prague - Hodkovičky",Small studio,33 m²,"CZK 2,900",Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 06. 2022,213,213,987,177,913,,,,,,New build,"CZK 11,500",Personal,Low-energy building,Yes,1 to 10 years years,District heating,Middle floor,B,Premium materials and solutions,,,,,,,
658687,"CZK 23,000",50.10168,14.4242,"U Studánky, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 2,250",Furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,353,307,138,232,151,290,316,206,220,,Excellent,"CZK 46,000",Personal,Brick building,,,Gas boiler,Middle floor,,Premium materials and solutions,,,,,,,
717728,"CZK 15,000",50.11562,14.47181,"V Zahradách, Prague - Libeň",2 bedroom,60 m²,"CZK 4,000",Unfurnished,3,Yes,No,Yes,No,No,No,No,08. 05. 2022,333,"1,204",21,"1,489",71,496,481,"1,327","1,135",525,Excellent,"CZK 15,000",Personal,Brick building,,,,,G,,,,,,,,
717581,"CZK 17,000",50.10689,14.39512,"Zelená, Prague - Bubeneč",1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,01. 06. 2022,7,995,47,381,30,240,288,504,670,204,Excellent,"CZK 25,000",Personal,Brick building,,,,,E,,,,,,,,
716761,"CZK 16,500",50.1069,14.56511,"Cíglerova, Prague - Černý Most",3 bedroom,75 m²,"CZK 5,500",Furnished,7,No,No,No,No,No,Yes,No,09. 05. 2022,51,506,83,"1,163",725,563,613,697,"1,410",389,Excellent,"CZK 35,000",Personal,Prefab concrete building,,,,,C,,,,,,,,
530371,"CZK 12,800",50.1128959,14.515145,"Strnadových, Prague - Vysočany",Studio,37 m²,"CZK 3,640",Furnished,5,No,No,No,No,No,No,Yes,01. 06. 2022,559,697,707,"1,472","1,390","1,488",523,350,,,New build,"CZK 17,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Middle floor,B,Standard materials and solutions,,,,,,,
601507,"CZK 33,000",50.035333,14.389324,"Devonská, Prague - Hlubočepy",2 bedroom with open-plan kitchen,90 m²,"CZK 3,000",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,228,"1,312",695,"1,220",668,"1,278","1,298","1,297","1,231",117,New build,"CZK 33,000",Personal,Brick building,Yes,1 to 10 years years,Central heating,Middle floor,A,Premium materials and solutions,,,,,,,
716689,"CZK 15,500",50.09936,14.42266,"Jirečkova, Prague - Holešovice",2 bedroom,78 m²,"CZK 3,700",Unfurnished,4,No,No,Yes,No,No,No,No,01. 07. 2022,176,147,165,167,41,207,277,550,376,,Good,"CZK 20,000",Personal,Brick building,,,,,G,,,,,,,,
716686,"CZK 15,000",50.00921,14.40993,"Na Holém vrchu, Prague - Modřany",2 bedroom,60 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 07. 2022,200,854,774,756,562,674,535,899,"1,465",519,Good,"CZK 18,000",Personal,Brick building,,,,,D,,,,,,,,
619545,"CZK 12,000",50.103554,14.47585,Prague - Libeň,1 bedroom with open-plan kitchen,45 m²,"CZK 2,800",Furnished,3,No,No,No,No,No,Yes,No,01. 06. 2022,115,226,141,166,73,28,189,382,341,388,Excellent,"CZK 15,000",Personal,Brick building,,10 to 30 years years,Central heating,Middle floor,D,Standard materials and solutions,,,,,,,
430813,"CZK 19,900",50.1262741,14.4319591,"Velká skála, Prague - Troja",2 bedroom with open-plan kitchen,80 m²,"CZK 5,000",Partially furnished,2,No,Yes,No,No,Yes,No,No,01. 06. 2022,361,626,69,"1,243",574,"1,042",547,475,481,469,Excellent,"CZK 35,000",Personal,Brick building,,,District heating,,A,,,,,,,,
717531,"CZK 9,900",50.08927,14.38383,"Za Hládkovem, Prague - Střešovice",Small studio,25 m²,"CZK 3,093",Furnished,2,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,614,415,458,196,"1,321",481,376,384,265,,Excellent,"CZK 9,900",Personal,Brick building,,,,,G,,,,,,,,
681854,"CZK 19,500",50.09687,14.46518,"Molákova, Prague - Karlín",2 bedroom,41 m²,"CZK 5,500",Furnished,6,No,Yes,Yes,No,No,Yes,No,01. 07. 2022,116,"1,185",101,"1,040",234,780,434,694,909,141,Excellent,"CZK 25,000",Personal,Other,,,Central heating,,G,,,,,,,,
537608,"CZK 12,000",50.0088538,14.4201081,"Plevenská, Prague - Modřany",1 bedroom,30 m²,"CZK 4,000",Furnished,4,No,No,No,No,No,Yes,No,05. 05. 2022,452,608,459,469,538,494,143,958,"1,044",637,,"CZK 20,000",Cooperative,Prefab concrete building,,,,,,Standard materials and solutions,,,,,,,
709620,"CZK 11,990",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,49 m²,"CZK 1,339",Unfurnished,2,No,No,No,No,No,No,No,,108,956,19,"1,404",80,248,375,"1,113","1,094",443,Good,"CZK 13,327",Personal,Brick building,,,,,E,,,,,,,"CZK 13,327

                                
                                
                
i",
384014,"CZK 14,500",50.0624402,14.4490808,"ulice Kloboučnická, Prague - Nusle",1 bedroom with open-plan kitchen,45 m²,"CZK 2,600",Furnished,5,No,No,Yes,No,No,Yes,No,01. 06. 2022,250,901,344,544,248,651,572,405,884,462,,"CZK 20,000",Personal,Brick building,,,Gas boiler,,,,,,,,,,
717486,"CZK 7,500",50.09231,14.49379,"Koněvova, Prague - Žižkov",Small studio,20 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,168,216,120,525,269,238,372,408,636,167,Good,"CZK 15,000",Personal,Brick building,,10 to 30 years years,District heating,Raised ground floor,C,Standard materials and solutions,Bathroom unit,,,,,,
545754,"CZK 16,500",50.0833811,14.4649759,"Olšanská, Prague - Žižkov",Studio,42 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,Yes,Yes,No,01. 06. 2022,69,338,462,526,396,322,466,595,399,460,New build,"CZK 30,000",Personal,Low-energy building,Yes,1 to 10 years years,District heating,Middle floor,A,Premium materials and solutions,,,,,,,
713305,"CZK 11,000",50.00967,14.46089,"Libušská, Prague - Libuš",Studio,36 m²,"CZK 4,500",Furnished,1,No,No,Yes,No,Yes,No,No,01. 06. 2022,69,141,357,222,334,876,"1,339",973,,,New build,"CZK 30,000",Cooperative,Brick building,,,Gas boiler,Middle floor,A,,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,,G,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,,G,,,,,,,,
695052,"CZK 21,500",50.06543,14.44301,"Ctiradova, Prague - Nusle",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,4,Yes,No,No,No,No,Yes,Yes,01. 06. 2022,185,355,219,261,269,249,558,657,636,602,New build,"CZK 53,000",Personal,Other,,1 to 10 years years,Central heating,Middle floor,G,Premium materials and solutions,,,,,,,
