Price,Fees,Listing ID,Layout,Avaliable from,Floor space,Fully furnished,Floor,Lift,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Refundable security deposit,Building type,Age,Reconstruction,Condition,Ownership,EPC,Heating,Designe,Terrace,Balcony,New-build,Garage,Parking,Enclosed balcony,Domácí mazlíčci vítáni,Cellar,Administrative fee
"CZK 10,000","CZK 2,500",730667,Studio,9/1/2022,16 m²,Partly,2,,611.24,780.27,433.45,420.1,219.24,740.32,581.38,100.21,449.61,338.75,Prague - Vysočany,50.10672,14.50538,"CZK 12,500",Other,,,New-build,,B,,,,,1.0,,,,,,
"CZK 8,300",CZK 0,730065,4+1,10/10/2022,30 m²,Fully furnished,2,,416.15,1119.2,164.68,682.83,309.93,545.96,146.46,1060.0,596.48,112.48,Prague - Karlín,50.09357,14.46052,"CZK 12,000",Brick,,,Good,,G,,,,,,,,,,1.0,
"CZK 17,000","CZK 3,500",679463,2+kk,9/1/2022,55 m²,Fully furnished,4,1.0,119.61,1030.22,381.43,913.75,402.76,629.33,272.0,279.05,815.5,41.99,"Valečovská, Prague - Prosek",50.11799,14.49021,"CZK 35,000",Low-energy,,,Very good,Personal,B,Central,Luxurious,,,1.0,,1.0,,,,
"CZK 16,200","CZK 3,800",686230,2+kk,9/1/2022,43 m²,Fully furnished,5,1.0,443.03,2205.5,1833.24,2208.76,443.04,2061.8,1256.25,2082.8,407.15,1143.0,"Šífařská, Prague - Hodkovičky",50.0204964,14.4029624,"CZK 20,000",Brick,,,New-build,Personal,B,,,,1.0,,,,,,1.0,
"CZK 13,000","CZK 5,000",726042,Studio,9/1/2022,32 m²,Fully furnished,3,1.0,249.66,693.57,692.2,1211.41,225.0,494.83,319.69,416.46,396.46,249.66,Prague - Hloubětín,50.10433,14.55168,"CZK 26,000",Brick,Up to 10 years,,Very good,Personal,G,,Standard,,,,,1.0,,,,
"CZK 20,000","CZK 8,000",730639,3+1,10/1/2022,90 m²,Partly,3,,44.22,1189.1,576.92,1480.73,532.01,1178.75,1005.21,708.52,1105.27,393.01,Prague - Braník,50.04159,14.42236,"CZK 28,000",Brick,,,Good,,G,,,,,,,,,,,
"CZK 18,000","CZK 5,000",552552,2+kk,9/1/2022,63 m²,Partly,3,1.0,280.09,1497.21,807.48,1588.99,980.25,1360.6,1441.37,1351.06,2122.56,1106.49,Prague - Uhříněves,50.034912,14.5808621,"CZK 30,000",Brick,,,Very good,Personal,,,,,1.0,,,,,,1.0,
"CZK 23,000","CZK 2,091",730638,3+kk,8/20/2022,68 m²,Partly,8,1.0,359.8,896.27,372.32,643.41,170.94,405.27,358.15,398.69,688.26,211.72,Prague - Chodov,50.02743,14.52485,"CZK 50,000",Prefab concrete,,,Very good,,C,,,,,,,,1.0,,1.0,
"CZK 20,000","CZK 5,000",729979,2+kk,8/15/2022,52 m²,Fully furnished,1,1.0,147.37,951.08,153.05,538.29,374.51,662.93,209.14,1932.17,914.36,242.91,Prague - Zličín,50.05715,14.28452,"CZK 20,000",Other,,,Very good,,G,,,,1.0,,,1.0,,1.0,,
"CZK 14,000","CZK 7,500",621436,Studio,9/1/2022,40 m²,Fully furnished,1,,324.8,935.35,338.0,1038.12,168.04,650.8,580.16,549.31,350.29,231.28,"Nad Závěrkou, Prague - Břevnov",50.082898,14.379058,"CZK 16,000",Brick,,,Very good,Personal,G,,,,,,,,,,1.0,
"CZK 18,000","CZK 4,500",613343,2+kk,10/1/2022,46 m²,,4,1.0,526.76,1019.91,431.15,1156.37,479.61,952.31,597.42,464.21,605.37,264.73,"Mírového Hnutí, Prague - Háje",50.037896,14.521034,"CZK 20,000",Brick,,,Very good,Personal,A,,,,1.0,,1.0,1.0,,,,
"CZK 18,500","CZK 4,000",421225,2+kk,10/1/2022,52 m²,Partly,4,1.0,324.34,473.47,296.86,224.17,158.4,158.73,795.72,748.5,192.56,232.72,"Nepilova, Prague - Vysočany",50.110728,14.4959744,"CZK 35,000",Brick,,,Very good,Personal,A,,,,1.0,,,1.0,,,,
"CZK 16,900","CZK 3,100",617632,2+kk,6/25/2022,44 m²,Partly,2,1.0,339.5,258.78,154.1,328.9,36.49,237.37,731.05,965.96,1127.37,353.92,"Olštýnská, Prague - Troja",50.127794,14.42029,"CZK 30,000",Prefab concrete,Up to 10 years,Interior,Very good,Personal,B,Distance,Standard,,1.0,,,,,,,
"CZK 28,235","CZK 5,289",728132,4+kk,9/1/2022,99 m²,Partly,1,,202.61,529.78,235.18,323.22,88.92,261.38,106.14,367.73,96.61,432.73,Prague - Vinohrady,50.07836,14.44153,"CZK 60,000",Brick,,,Good,,B,,,,,,,1.0,,,,
"CZK 21,000","CZK 6,000",730609,3+kk,9/1/2022,63 m²,Partly,2,,261.41,912.52,281.87,426.36,218.4,429.59,471.08,561.14,311.81,403.98,Prague - Nusle,50.059,14.43643,"CZK 50,000",Brick,,,Very good,,G,,,,,,,,,,1.0,
"CZK 28,000","CZK 4,826",730307,3+kk,10/1/2022,91 m²,Partly,5,1.0,146.4,1732.33,705.79,1697.51,857.78,1365.7,1665.15,1342.58,942.96,164.01,Prague - Stodůlky,50.0587,14.32951,"CZK 56,000",Brick,,,Very good,,G,,,1.0,1.0,,1.0,1.0,,,1.0,
"CZK 17,500","CZK 4,500",177188,2+kk,10/1/2022,50 m²,Fully furnished,4,1.0,129.15,496.6,548.8,535.24,652.16,641.56,642.27,943.64,1359.31,423.04,Prague - Stodůlky,50.0619404,14.3107778,"CZK 22,000",Brick,Up to 10 years,,,Personal,,Electric boiler,,,1.0,1.0,,1.0,,,,
"CZK 8,000","CZK 2,500",730602,Small studio,8/20/2022,20 m²,Partly,2,1.0,21.66,563.57,388.46,96.14,90.12,213.81,275.66,777.19,740.71,286.45,Prague - Smíchov,50.07176,14.4021,"CZK 10,000",Brick,Over 50 years,,Wrong,Personal,G,Electric boiler,,,,,,,,,,
"CZK 14,900","CZK 3,300",570282,Studio,10/1/2022,33 m²,Fully furnished,2,1.0,217.82,1579.87,778.68,898.42,525.92,766.94,621.01,720.34,2166.54,559.12,"Štverákova, Prague - Horní Počernice",50.1118599,14.6268181,"CZK 30,000",Brick,,,,Personal,B,,,,1.0,1.0,,,,,,
"CZK 18,000","CZK 4,124",730266,2+kk,10/1/2022,54 m²,Partly,5,1.0,175.3,564.49,102.46,100.04,144.3,390.19,592.06,397.3,382.76,510.05,Prague - Smíchov,50.07141,14.40787,"CZK 18,000",Brick,,,Good,,G,,Standard,1.0,,,,,,,,
"CZK 13,000",CZK 0,729911,Studio,9/1/2022,36 m²,Fully furnished,,,323.42,1575.2,1109.44,1343.97,1257.51,1799.06,1288.39,1403.21,499.67,448.07,Prague - Hloubětín,50.09394,14.52976,"CZK 13,000",Brick,,,Good,,C,,,,,,,,,,,
"CZK 20,000","CZK 2,500",577284,2+kk,10/23/2022,62 m²,Partly,1,1.0,33.11,987.61,363.88,969.16,628.75,914.45,908.02,958.36,839.36,322.99,"Saarinenova, Prague - Hloubětín",50.1067841,14.5284169,"CZK 22,000",Low-energy,Up to 10 years,,New-build,Cooperative,,Distance,Luxurious,1.0,,1.0,,,,,,
"CZK 9,300","CZK 4,500",729762,Studio,8/20/2022,26 m²,Partly,2,1.0,114.97,208.62,396.31,1615.36,9.96,1381.57,274.93,170.26,414.89,259.12,Prague - Střešovice,50.08912,14.38529,"CZK 15,000",Brick,,,Very good,,G,,,,1.0,,,1.0,,,,
"CZK 20,000","CZK 3,500",730581,Studio,8/20/2022,30 m²,Fully furnished,3,,249.44,775.46,296.54,454.56,346.44,471.4,754.24,623.73,388.52,189.67,Prague - Strašnice,50.07918,14.48536,"CZK 47,000",Brick,,Complete,New-build,,C,Central,Luxurious,1.0,1.0,1.0,,,,,,
"CZK 22,500","CZK 5,000",683548,2+kk,10/1/2022,68 m²,Partly,4,1.0,231.82,688.19,238.77,396.79,288.67,346.25,666.97,484.38,370.9,167.66,"Janýrova, Prague - Strašnice",50.0792694,14.4866147,"CZK 45,000",Brick,,,Very good,Personal,D,Distance,,1.0,1.0,,1.0,1.0,,,1.0,
"CZK 12,250","CZK 2,615",485661,Studio,9/1/2022,50 m²,Partly,,,227.37,259.16,190.25,329.28,123.0,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,"CZK 20,000",Prefab concrete,10 to 30 years,Interior,Very good,Personal,C,Distance,,,,,,,,,,
"CZK 14,000","CZK 3,300",730577,Studio,8/31/2022,37 m²,Unfurnished,,,104.02,730.89,370.9,1062.59,199.68,739.54,425.64,271.77,238.27,354.71,Prague - Smíchov,50.06514,14.39497,"CZK 30,000",Brick,,,Good,,C,,,1.0,,,,,,,,
"CZK 8,000","CZK 1,500",666742,Small studio,8/22/2022,14 m²,Fully furnished,1,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,"Bělohorská, Prague - Břevnov",50.07573,14.33054,CZK 0,Brick,10 to 30 years,,Good,Personal,A,Central,Standard,,,,,1.0,,,,
"CZK 28,000",CZK 700,730414,2 bedroom,8/18/2022,86 m²,Fully furnished,3,1.0,228.51,497.33,58.47,391.83,96.19,311.74,217.56,124.03,354.02,362.52,Prague - Vinohrady,50.07892,14.44711,"CZK 28,000",Brick,,Complete,Very good,Personal,G,,,,,,,,,,,
"CZK 32,000","CZK 6,000",729867,3+kk,9/1/2022,86 m²,Partly,3,1.0,619.74,957.8,1278.08,1960.39,141.51,1073.98,1363.22,1191.22,343.89,293.25,Prague - Letňany,50.14159,14.52344,"CZK 64,000",Brick,,,New-build,,B,,,,1.0,,1.0,,,,,
"CZK 14,900","CZK 2,100",730544,Studio,10/1/2022,40 m²,Fully furnished,1,,238.89,1093.41,192.63,756.92,68.18,369.6,298.96,478.79,220.68,369.05,Prague - Břevnov,50.08357,14.3772,"CZK 29,000",Low-energy,,,New-build,,A,,,1.0,,,,,,,,
"CZK 15,000","CZK 2,700",574643,2 bedroom,9/1/2022,54 m²,Partly,3,,78.31,270.98,111.86,177.77,220.6,148.23,200.59,169.97,686.53,257.79,"Na Petřinách, Prague - Břevnov",50.088277,14.346283,"CZK 22,000",Brick,,Interior,Very good,Personal,D,Distance,,,,,,,1.0,,,
"CZK 22,000","CZK 6,500",607367,2+kk,9/1/2022,55 m²,Fully furnished,4,1.0,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,"CZK 42,000",Brick,Up to 10 years,Interior,Very good,Personal,E,Gas boiler,Standard,,,,,,,,,
"CZK 13,000","CZK 4,000",547090,Studio,9/1/2022,30 m²,Partly,4,,102.18,995.39,143.74,941.57,148.56,695.47,686.19,602.9,719.44,255.35,"K Olympiku, Prague - Karlín",50.0979809,14.4663685,"CZK 17,000",Prefab concrete,,Complete,Very good,Personal,,Central,,,1.0,,,,,,,
"CZK 12,000",CZK 750,730527,1 bedroom,9/1/2022,45 m²,Partly,4,,153.35,303.75,10.45,286.53,24.33,238.01,302.67,247.29,712.85,737.48,Prague - Vinohrady,50.07217,14.43243,"CZK 12,000",Brick,,,Good,,G,,,,,,,,,,,
"CZK 39,900","CZK 7,900",677432,2+kk,9/29/2022,96 m²,Fully furnished,3,1.0,166.67,762.32,499.85,585.69,59.37,484.49,448.28,585.57,856.34,214.37,"Kobrova, Prague - Smíchov",50.07381,14.39677,"CZK 60,000",Low-energy,,,New-build,Personal,A,,,,1.0,,1.0,1.0,,,1.0,
"CZK 25,000","CZK 8,000",488207,3+kk,10/1/2022,68 m²,Partly,,,136.58,210.07,741.46,5420.28,333.42,723.25,620.46,489.5,285.8,101.34,"Velkoosecká, Prague - Vinoř",50.1438182,14.576116,"CZK 50,000",Brick,10 to 30 years,,Very good,Personal,D,Gas boiler,Standard,1.0,,,1.0,1.0,,,,
"CZK 22,000","CZK 3,900",711232,2+kk,10/1/2022,52 m²,Fully furnished,6,1.0,345.18,237.79,213.38,397.33,79.2,429.95,311.53,50.08,190.8,341.51,"Šrobárova, Prague - Vinohrady",50.07588,14.46436,"CZK 20,000",Brick,,,Very good,Personal,A,Central,,1.0,,,,,,,,
"CZK 32,000","CZK 4,604",729774,3+kk,8/13/2022,91 m²,Unfurnished,3,1.0,326.52,558.95,229.44,287.34,32.38,621.26,339.05,1276.69,241.73,262.25,Prague - Bubeneč,50.10305,14.41876,"CZK 64,000",Brick,,,Very good,,A,,,,,,,,,,1.0,
"CZK 2,000",CZK 0,369211,Other,8/19/2022,9 m²,Unfurnished,1,,204.31,206.71,126.28,1523.05,151.11,979.08,947.47,574.14,754.43,155.95,"Svitákova, Prague - Stodůlky",50.0472687,14.3039981,CZK 0,Prefab concrete,,,,Personal,,,,,,,1.0,1.0,,,,
"CZK 14,500","CZK 4,500",459179,2+kk,8/15/2022,41 m²,Partly,8,1.0,202.98,776.1,334.11,511.79,277.82,386.78,173.19,350.18,839.96,141.01,"Litoměřická, Prague - Prosek",50.1188062,14.4937472,"CZK 20,000",Other,10 to 30 years,,Very good,Personal,C,Distance,Standard,,,,,,,,,
"CZK 17,000","CZK 4,000",728678,2+kk,8/4/2022,65 m²,Unfurnished,2,,287.55,835.04,124.2,980.53,396.62,297.16,462.97,263.08,511.43,65.12,Prague - Letňany,50.14089,14.50924,"CZK 17,000",Brick,,,Very good,,B,,,,,,,,,,,
"CZK 16,000","CZK 4,500",729781,2 bedroom,9/30/2022,58 m²,Partly,2,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,"CZK 20,500",Brick,,,Very good,,G,,,,,,,1.0,,,,
"CZK 39,000","CZK 7,500",730479,3+1,8/19/2022,120 m²,Partly,6,1.0,257.07,413.9,172.69,369.66,65.95,126.45,206.73,296.92,511.52,310.58,Prague - Nové Město,50.07662,14.42275,"CZK 78,000",Brick,,,Very good,,G,,,1.0,,,,,,,,
"CZK 44,000","CZK 6,000",358804,4+kk,9/1/2022,130 m²,Fully furnished,2,,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,CZK 2,Brick,,Complete,,Personal,,,,,1.0,,1.0,,,,,
"CZK 18,500","CZK 6,388",730433,2 bedroom,8/18/2022,53 m²,Partly,3,,126.61,867.92,116.61,599.34,153.68,205.03,423.19,810.05,332.86,236.35,Prague - Strašnice,50.07076,14.48734,"CZK 40,000",Brick,,,Good,,C,,,,,,,,,,1.0,
"CZK 17,990","CZK 5,013",730413,3+1,8/30/2022,67 m²,Partly,8,1.0,142.33,1028.73,157.64,1021.39,379.02,436.55,471.91,701.13,557.49,431.47,"Olbramovická, Prague - Kamýk",50.01687861111,14.43642138888,"CZK 23,003",Prefab concrete,,,Very good,Personal,G,,,,,,,,1.0,,1.0,"CZK 23,003"
"CZK 24,500","CZK 4,000",729741,3+1,8/13/2022,83 m²,Fully furnished,3,1.0,147.89,285.42,46.75,257.02,48.45,141.75,104.95,327.3,312.31,377.4,Prague - Žižkov,50.08542,14.45316,"CZK 36,750",Other,,,Very good,,G,,,,,,1.0,1.0,,,,
"CZK 30,000","CZK 5,000",413976,4+kk,10/1/2022,111 m²,Partly,2,1.0,239.09,979.8,527.41,944.98,440.24,499.97,912.62,449.03,393.93,401.17,"Melodická, Prague - Stodůlky",50.0515016,14.3302032,"CZK 36,000",Brick,,,,Personal,C,Central,,1.0,1.0,1.0,1.0,,,,,
"CZK 23,000","CZK 2,000",510077,3+1,9/1/2022,74 m²,Partly,3,,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,"CZK 44,000",Brick,,Complete,,Personal,,Central,Standard,,,,,,,,1.0,
"CZK 10,500","CZK 2,000",597400,Small studio,9/1/2022,22 m²,Unfurnished,1,,95.04,732.43,109.54,315.94,102.2,56.39,560.57,736.83,1049.15,353.35,"Trojská, Prague - Kobylisy",50.121955,14.4518,"CZK 13,500",Brick,Up to 10 years,Complete,Good,Personal,G,Other,Standard,,,,,,,,,
"CZK 16,500",CZK 0,730381,1 bedroom,10/1/2022,46 m²,Fully furnished,5,,266.48,680.57,341.5,362.64,201.55,370.26,247.51,544.13,680.05,142.75,Prague - Michle,50.04544,14.45215,"CZK 30,000",Brick,,,Very good,,G,,,,,,,,,,1.0,
"CZK 38,000","CZK 4,000",730311,3+1,8/22/2022,135 m²,Unfurnished,1,,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,"CZK 60,000",Brick,,,Very good,,C,,,,,,,,,,,
"CZK 22,000","CZK 5,500",531774,2+kk,8/1/2022,57 m²,Fully furnished,2,,125.6,843.19,329.07,492.47,121.62,345.28,400.13,325.73,977.92,292.95,"Trmická, Prague - Prosek",50.1180113,14.4964518,"CZK 44,000",Brick,,,Good,Personal,,,,1.0,,,,,,,,
"CZK 16,500","CZK 4,500",443036,2+kk,10/1/2022,54 m²,Unfurnished,2,1.0,366.55,1891.02,174.93,1565.56,1164.21,652.38,915.51,1300.32,1003.83,7.27,"Pod Harfou, Prague - Vysočany",50.1033467,14.5114565,"CZK 20,000",Brick,10 to 30 years,Interior,,Personal,C,,Standard,,1.0,,1.0,1.0,,,,
"CZK 45,000","CZK 5,000",729675,2 bedroom,9/1/2022,52 m²,Fully furnished,3,,200.51,407.37,72.96,275.48,12.97,109.41,427.03,435.74,261.27,352.53,Prague - Karlín,50.09179,14.44168,"CZK 50,000",Brick,,,Very good,,G,,,1.0,,,,,,,,
"CZK 14,990","CZK 2,245",730281,Studio,8/30/2022,32 m²,Unfurnished,4,1.0,94.95,1132.45,103.67,538.53,105.16,438.79,18.24,373.78,179.33,116.36,"Kovářská, Prague - Libeň",50.10573416666,14.49143999999,"CZK 17,235",Other,,,New-build,Personal,B,,,,,1.0,,,,,,"CZK 17,235"
"CZK 7,880",CZK 0,727583,4+kk,7/27/2022,75 m²,Partly,1,,420.52,1658.05,1076.45,1709.11,538.55,1279.92,1010.73,544.61,894.08,350.84,Prague - Modřany,50.00685,14.43654,"CZK 7,000",Prefab concrete,,,Very good,,C,,,,,,,,1.0,,1.0,
"CZK 17,000",CZK 0,646389,2+kk,9/1/2022,45 m²,Partly,3,1.0,229.05,428.91,317.53,743.48,407.24,177.07,644.95,176.06,563.33,55.22,"Heranova, Prague - Stodůlky",50.04552,14.312901,"CZK 25,000",Prefab concrete,,,Very good,Personal,G,,,,,,,,,,,
"CZK 20,000","CZK 6,000",729802,2 bedroom,8/15/2022,36 m²,Fully furnished,3,,354.21,737.34,455.75,355.35,376.01,575.19,1043.45,328.66,1016.27,67.61,Prague - Střešovice,50.09684,14.38976,"CZK 8,000",Brick,,,Good,,B,,,,,,,1.0,,,,
"CZK 16,490","CZK 1,171",730250,2+kk,8/30/2022,44 m²,Partly,4,1.0,291.46,380.53,115.23,69.0,67.47,276.05,173.81,624.08,397.73,27.54,"Jaselská, Prague - Bubeneč",50.09875527777,14.40048833333,"CZK 17,661",Brick,,,Good,Cooperative,G,,,,,,,,,,,"CZK 17,661"
"CZK 19,000","CZK 1,500",730244,2+kk,10/1/2022,56 m²,Partly,5,1.0,224.14,656.8,214.71,257.03,52.44,140.05,289.35,427.62,159.48,537.34,Prague - Holešovice,50.10079,14.43043,"CZK 38,000",Brick,,,Very good,,G,,,,1.0,,,1.0,,,1.0,
"CZK 50,000","CZK 10,610",682234,5+kk,9/1/2022,162 m²,Partly,11,1.0,163.07,1109.71,303.21,956.68,424.05,1002.96,901.98,592.06,631.83,462.98,"Malešická, Prague - Žižkov",50.0870673,14.4834726,"CZK 100,000",Other,,,New-build,Personal,C,,,1.0,,,1.0,,,,1.0,
"CZK 12,000","CZK 4,000",730158,Small studio,9/1/2022,30 m²,Fully furnished,1,,181.77,836.05,177.05,232.05,126.91,511.38,440.05,285.41,538.27,134.66,Prague - Bubeneč,50.10302,14.40106,"CZK 15,000",Brick,,,Very good,,G,,,,,,,,,,1.0,
"CZK 14,900","CZK 3,000",657536,Studio,11/1/2022,39 m²,Partly,7,1.0,54.47,1047.39,47.89,203.63,180.78,183.66,351.8,729.1,319.84,105.46,"Kurta Konráda, Prague - Libeň",50.10375,14.48892,"CZK 30,000",Other,Up to 10 years,,New-build,Personal,B,Central,Luxurious,1.0,1.0,,,,1.0,,1.0,
"CZK 17,990","CZK 4,517",730240,3+kk,8/30/2022,55 m²,Fully furnished,4,1.0,260.07,811.21,109.09,802.45,407.57,827.12,901.91,419.98,366.49,369.83,"Vladycká, Prague - Hostivař",50.05422138888,14.52650805555,"CZK 22,507",Brick,,,New-build,Personal,C,,,,1.0,1.0,1.0,1.0,,,,"CZK 22,507"
"CZK 12,990","CZK 2,312",730236,Studio,8/31/2022,40 m²,Fully furnished,4,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,"CZK 15,302",Brick,,,Very good,Personal,D,,,,,,,,,,,"CZK 15,302"
"CZK 12,990","CZK 2,312",730237,Studio,8/30/2022,40 m²,Fully furnished,4,,401.67,411.64,243.31,840.09,193.77,176.83,359.85,359.85,318.49,196.9,"Na hroudě, Prague - Strašnice",50.069900512695,14.480400085449,"CZK 15,302",Brick,,,Very good,Personal,D,,,,,,,,,,,"CZK 15,302"
"CZK 11,000","CZK 3,000",730234,Studio,9/1/2022,40 m²,Partly,1,,65.34,218.79,100.4,434.15,28.29,425.13,214.32,91.05,807.08,865.26,Prague - Vinohrady,50.07124,14.43563,"CZK 28,000",Brick,,,Good,,G,,,,,,,,,,,
"CZK 17,000","CZK 6,500",730057,3+1,8/16/2022,108 m²,Unfurnished,1,,138.59,325.23,586.63,2399.76,302.01,1385.97,1143.24,1676.91,1317.12,360.11,Prague - Libuš,50.01141,14.45905,"CZK 17,000",Brick,,,Good,,G,,,,,,,,,1.0,,
"CZK 16,900","CZK 3,000",730217,2+kk,10/1/2022,46 m²,Partly,1,1.0,229.79,293.08,77.08,237.88,34.66,198.17,64.92,281.76,68.07,564.67,Prague - Žižkov,50.08538,14.44998,"CZK 30,000",Other,,,Very good,,C,,,,,,,,,,,
"CZK 10,000",CZK 0,729631,Small studio,8/31/2022,26 m²,Fully furnished,3,1.0,137.3,643.4,595.04,2614.11,519.43,871.16,518.14,518.14,131.53,491.64,Prague - Kbely,50.13535,14.54158,"CZK 20,000",Brick,,,New-build,,C,,,,,1.0,1.0,,,,,
"CZK 30,000","CZK 5,000",730208,3+kk,8/17/2022,88 m²,Fully furnished,4,1.0,617.6,1263.84,484.11,2402.58,455.18,2080.47,784.66,1309.64,1735.19,224.38,Prague - Dolní Chabry,50.13929,14.4453,"CZK 50,000",Low-energy,,,New-build,,G,,,1.0,,1.0,1.0,1.0,,,1.0,
"CZK 18,000","CZK 3,000",730204,2+kk,8/17/2022,43 m²,Fully furnished,6,1.0,429.21,1235.37,367.37,873.84,266.53,904.62,412.98,488.52,959.42,224.87,Prague - Karlín,50.09537,14.4672,"CZK 20,000",Prefab concrete,,,Very good,,E,,,,,,,,1.0,1.0,1.0,
"CZK 24,000","CZK 3,000",730205,3+1,8/17/2022,76 m²,Partly,1,1.0,395.99,509.43,163.26,504.86,440.33,508.9,453.56,279.74,995.17,176.46,Prague - Hlubočepy,50.03685,14.37189,"CZK 24,000",Prefab concrete,,,Very good,,G,,,,1.0,,,,,,,
"CZK 12,000","CZK 3,000",320811,1 bedroom,10/1/2022,40 m²,Fully furnished,2,,46.46,410.4,413.35,2912.61,234.75,528.18,470.99,1222.1,885.46,315.84,"Jizerská, Prague - Čakovice",50.1499895,14.5253636,"CZK 15,000",Brick,Up to 10 years,,,Personal,,Central,Standard,1.0,,,,1.0,,,,
"CZK 19,500","CZK 4,000",593841,2+kk,9/1/2022,56 m²,Partly,3,1.0,262.67,736.25,283.72,756.23,562.34,942.85,698.71,478.02,754.83,151.91,"Univerzitní, Prague - Malešice",50.086497,14.503346,"CZK 20,000",Brick,Up to 10 years,,New-build,Personal,G,Distance,Standard,,1.0,1.0,1.0,1.0,,,,
"CZK 23,000","CZK 4,000",730199,2+kk,8/17/2022,43 m²,Fully furnished,1,1.0,357.59,1747.78,1125.9,1506.46,596.44,846.28,429.19,909.76,445.41,393.7,Prague - Motol,50.07465,14.35863,"CZK 27,000",Brick,Up to 10 years,Complete,Very good,,G,Central,Luxurious,,1.0,,,1.0,,,,
"CZK 22,000","CZK 4,000",197779,2+kk,9/1/2022,60 m²,Fully furnished,5,1.0,195.44,463.66,233.63,209.44,268.34,316.67,397.32,439.16,752.79,118.29,"Pod Kavalírkou, Prague - Košíře",50.069057434,14.3726345429,"CZK 26,000",Low-energy,Up to 10 years,,Very good,Personal,,Central,Luxurious,,1.0,,,,,,1.0,
"CZK 4,500","CZK 2,500",547762,4+1,8/17/2022,10 m²,,4,1.0,343.53,1075.45,138.13,909.28,382.08,380.0,744.17,1267.9,614.52,46.73,"Hrdličkova, Prague - Chodov",50.0363218,14.4851105,"CZK 7,000",Prefab concrete,,,,Personal,,Central,,,1.0,,,,1.0,,,
"CZK 21,000","CZK 3,000",730149,2+kk,9/1/2022,45 m²,Partly,5,1.0,306.88,153.0,186.74,193.61,149.85,433.62,372.85,468.9,989.51,228.08,Prague - Vinohrady,50.07826,14.45382,"CZK 24,000",Brick,,,Very good,,C,,,1.0,,,,,,,1.0,
"CZK 15,499","CZK 1,500",540296,Studio,8/1/2022,33 m²,Unfurnished,3,,328.87,550.39,296.78,869.14,876.08,495.04,770.6,639.3,895.74,648.15,"Toufarova, Prague - Stodůlky",50.04291025,14.31233705,"CZK 40,000",Brick,Up to 10 years,,New-build,Personal,B,Central,Luxurious,,1.0,1.0,,,,,,
"CZK 46,000","CZK 10,000",607655,4+1,1/15/2022,145 m²,Fully furnished,1,1.0,311.3,589.1,133.67,266.28,158.68,250.34,458.19,609.91,273.19,516.0,"Krakovská, Prague - Nové Město",50.079114,14.428088,"CZK 92,000",Brick,,,Very good,Personal,G,,,,1.0,,,,,,,
"CZK 20,990","CZK 4,649",730097,3+kk,8/31/2022,70 m²,Partly,4,,18.89,637.86,620.35,1804.84,624.01,576.78,115.89,801.14,901.7,732.61,"Vlastina, Prague - Liboc",50.09144722222,14.31673388888,"CZK 25,639",Prefab concrete,,,Very good,Personal,G,,,,1.0,,,,,,1.0,"CZK 25,639"
"CZK 6,000","CZK 3,000",661029,Small studio,5/3/2021,20 m²,Fully furnished,3,1.0,145.71,232.54,165.62,167.34,301.43,310.99,241.66,363.24,523.55,380.64,"Vladivostocká, Prague - Vršovice",50.068585,14.4713735,"CZK 9,000",Other,,,Very good,,D,Distance,Standard,,,,,,,,,
"CZK 28,000","CZK 3,904",729808,4+1,8/14/2022,90 m²,Partly,1,1.0,372.64,553.15,87.51,772.99,216.28,446.53,178.69,794.53,458.59,198.12,Prague - Chodov,50.03011,14.48337,"CZK 28,000",Prefab concrete,,,Good,,G,Central,,,,,,,,1.0,1.0,
"CZK 10,500","CZK 1,000",414688,2+kk,9/10/2022,38 m²,Fully furnished,4,,118.09,371.62,7.97,75.43,20.86,115.04,321.87,702.68,523.32,460.15,"Nuselská, Prague - Nusle",50.0635878,14.4426882,"CZK 12,000",Brick,Up to 10 years,,,Personal,C,Central,,,,,,,,,,
"CZK 18,500","CZK 3,296",730004,2+kk,11/1/2022,56 m²,Fully furnished,3,1.0,154.0,292.25,263.42,401.63,213.4,265.17,710.68,813.9,917.59,101.49,Prague - Uhříněves,50.02973,14.59703,"CZK 30,000",Brick,,,New-build,,B,,,,1.0,1.0,,,,,1.0,
