Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee
619918,"CZK 10,000",50.07184,14.429817,Prague - Nové Město,Small studio,27 m²,"CZK 2,000",,6,No,Yes,No,No,No,Yes,No,27. 12. 2021,210,480,156,340,181,149,276,410,716,539,Good,"CZK 10,000",Personal,Brick building,D,,,,,,,,,,,
147062,"CZK 13,000",50.0945187,14.3486786,"Veleslavínská, Prague - Veleslavín",1 bedroom with open-plan kitchen,45 m²,CZK 400,Partially furnished,1,No,No,No,No,No,No,No,,164,896,219,925,253,171,374,482,683,401,,"CZK 13,000",Personal,Brick building,,,,,,,,,,,,
518592,"CZK 11,500",50.110883522209,14.466236658197,"Na Košince, Prague - Libeň",Studio,25 m²,"CZK 1,500",Furnished,,No,No,No,No,No,No,No,09. 11. 2021,595,604,992,736,583,565,"1,402",612,582,,,"CZK 13,000",Personal,Brick building,B,Standard materials and solutions,,,Raised ground floor,1 to 10 years years,,Overall,,,,
147926,"CZK 14,000",50.0437706,14.5156536,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,45 m²,"CZK 3,500",Partially furnished,3,Yes,No,No,No,No,No,Yes,01. 02. 2022,136,308,365,354,"1,168",365,"1,109",14,,,Excellent,"CZK 28,000",Personal,Brick building,B,Standard materials and solutions,Central heating,,,,,,,,,
667741,"CZK 14,000",50.10046,14.43701,"Heřmanova, Prague - Holešovice",Small studio,18 m²,"CZK 1,000",Furnished,6,No,Yes,No,No,No,Yes,No,06. 11. 2021,16,"1,093",87,301,235,295,282,"1,317",591,877,Good,"CZK 15,000",Personal,Brick building,B,,,,,,,,,,,
691650,"CZK 14,500",50.10805,14.44539,"Plynární, Prague - Holešovice",1 bedroom with open-plan kitchen,35 m²,"CZK 2,000",Furnished,6,No,No,No,No,No,Yes,No,20. 11. 2021,131,598,201,611,66,207,292,954,438,220,Good,"CZK 16,500",Personal,Brick building,G,,,,,,,,,,,
697151,"CZK 12,500",50.05394,14.40524,Prague - Smíchov,1 bedroom with open-plan kitchen,38 m²,"CZK 3,500",,,No,No,No,No,No,Yes,No,01. 02. 2022,44,"1,417",911,758,"1,032","1,255",960,872,"1,061",,Excellent,"CZK 20,000",Personal,Brick building,,,,,,,,,,,,
697148,"CZK 14,500",50.02415,14.52312,"Bohúňova, Prague - Chodov",2 bedroom with open-plan kitchen,64 m²,"CZK 3,500",Furnished,5,No,No,Yes,Yes,No,Yes,No,03. 01. 2022,318,"1,105",304,"1,035",296,586,247,708,"1,131",210,Excellent,"CZK 14,500",Cooperative,Prefab concrete building,C,,,,,,,,,,,
694515,"CZK 10,000",50.07075,14.36128,"Pod Kotlářkou, Prague - Smíchov",Studio,22 m²,"CZK 1,500",Furnished,2,Yes,No,No,No,No,No,No,01. 12. 2021,13,"1,118",639,820,556,713,932,"1,187",378,632,Excellent,"CZK 11,500",Personal,Brick building,A,,,,,,,,,,,
697146,"CZK 9,000",50.07847,14.44563,"Polská, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,CZK 800,Partially furnished,-1,No,No,No,No,No,No,No,01. 01. 2022,391,639,26,496,37,339,315,78,245,393,Good,"CZK 9,000",Personal,Brick building,G,,,,,,,,,,,
430821,"CZK 11,700",50.0597161,14.4474739,Prague - Nusle,1 bedroom with open-plan kitchen,34 m²,"CZK 1,500",Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,243,917,44,368,208,695,451,616,828,187,Excellent,"CZK 15,000",Personal,Brick building,C,,Gas boiler,,,,,Overall,,,,
696886,"CZK 9,000",50.068811,14.4347,"Pod Zvonařkou, Prague - Vinohrady",Small studio,28 m²,"CZK 4,500",Furnished,1,No,No,Yes,No,No,Yes,No,01. 02. 2022,155,681,172,702,139,721,603,599,399,486,Excellent,"CZK 13,500",Personal,Brick building,G,,,,,,,,,,,
624907,"CZK 13,000",50.079292,14.43417,Prague - Vinohrady,Studio,27 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,No,No,27. 12. 2021,149,453,187,403,165,154,377,377,597,750,Excellent,"CZK 13,000",Personal,Brick building,D,,,,,,,Overall,,,,
154247,"CZK 12,000",50.070853,14.4482889,"Sevastopolská, Prague - Vršovice",1 bedroom,30 m²,"CZK 2,000",Partially furnished,2,No,No,No,No,No,No,No,30. 12. 2021,207,732,202,383,89,573,358,592,362,360,,"CZK 12,000",Personal,Brick building,,Standard materials and solutions,Other,,Middle floor,1 to 10 years years,,Overall,,,,
639682,"CZK 8,500",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,30. 01. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 15,000",Personal,Brick building,C,,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,
697135,"CZK 13,000",50.0723,14.47152,"Bělocerkevská, Prague - Vršovice",2 bedroom,54 m²,"CZK 4,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,27. 12. 2021,118,490,84,442,310,26,495,384,603,224,Excellent,"CZK 26,000",Personal,Brick building,D,,,,,,,,,,,
241625,"CZK 10,900",50.1138957,14.4798538,"U Pekařky, Prague - Libeň",1 bedroom,34 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,No,No,27. 12. 2021,186,177,"1,337",331,980,"1,134","1,350",939,316,,,"CZK 15,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,,Middle floor,10 to 30 years years,,Overall,,,,
688160,"CZK 7,900",50.11391,14.47995,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,1,No,No,No,No,No,No,No,01. 01. 2022,186,177,"1,338",332,980,"1,133","1,350",939,315,,Excellent,"CZK 15,000",Personal,Brick building,G,,,,Middle floor,,,Overall,,,,
639060,"CZK 22,000",50.08376,14.455893,"Lupáčova, Prague - Žižkov",1 bedroom with open-plan kitchen,50 m²,"CZK 2,550",Furnished,8,No,No,No,No,No,Yes,No,01. 02. 2022,207,451,138,317,99,309,112,228,402,163,New build,"CZK 44,000",Personal,Brick building,A,,,,,,,,,,,
694889,"CZK 12,000",50.0204964,14.4029624,"Šífařská, Prague - Hodkovičky",Studio,30 m²,"CZK 2,500",Partially furnished,5,No,No,Yes,No,No,Yes,No,04. 12. 2021,456,622,"1,217",407,"1,143",,,,,,New build,"CZK 29,000",Personal,Brick building,A,Premium materials and solutions,Central heating,,Top floor,1 to 10 years years,,,,,,
604268,"CZK 16,000",50.090546,14.424117,"Dlouhá, Prague - Staré Město",1 bedroom with open-plan kitchen,60 m²,"CZK 2,000",,2,No,No,No,No,No,No,No,13. 12. 2021,46,369,51,149,35,141,315,297,169,171,Excellent,"CZK 18,000",Personal,Brick building,C,,,,,,,,,,,
605618,"CZK 14,950",50.071305,14.474587,"Bajkalská, Prague - Vršovice",2 bedroom,59 m²,"CZK 3,300",Partially furnished,1,No,No,No,No,No,Yes,No,01. 01. 2022,233,195,241,464,195,285,321,306,398,242,Excellent,"CZK 18,250",Personal,Brick building,B,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
697128,"CZK 9,000",50.04686,14.46257,"Na Úlehli, Prague - Michle",1 bedroom with open-plan kitchen,42 m²,"CZK 4,000",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,246,696,147,758,204,688,224,258,418,317,Excellent,"CZK 13,000",Personal,Prefab concrete building,G,,,,,,,,,,,
697008,"CZK 17,500",50.0983305,14.5134504,"Mezitraťová, Prague - Hrdlořezy",2 bedroom,54 m²,"CZK 3,900",Unfurnished,2,No,Yes,No,No,Yes,No,Yes,01. 02. 2022,141,"1,115","1,080","1,052","1,157","1,223","1,333",356,,,Excellent,"CZK 20,000",Personal,Brick building,G,Premium materials and solutions,Central heating,,Middle floor,10 to 30 years years,,Interior,,,,
607363,"CZK 11,500",50.133324,14.455523,Prague - Kobylisy,Small studio,30 m²,,Partially furnished,9,Yes,No,No,No,No,Yes,No,01. 01. 2022,65,"1,391",325,"1,290",303,995,"1,006",865,"1,478",521,Excellent,"CZK 14,000",Other,Prefab concrete building,C,,District heating,,,,,,,,,
693764,"CZK 14,000",50.07587,14.4085,"Janáčkovo nábřeží, Prague - Smíchov",1 bedroom with open-plan kitchen,49 m²,"CZK 1,500",Furnished,2,Yes,No,No,No,No,Yes,No,25. 11. 2021,258,244,365,361,47,397,172,860,"1,038",288,Excellent,"CZK 15,000",Personal,Brick building,C,,,,,,,,,,,
695122,"CZK 13,500",50.14774165,14.4489425,"Bolebořská, Prague - Dolní Chabry",2 bedroom,63 m²,"CZK 3,480",Unfurnished,2,No,No,Yes,No,Yes,No,No,06. 12. 2021,139,190,252,205,229,886,821,417,,,Excellent,"CZK 18,000",Cooperative,Brick building,G,,,,,,,,,,,
652153,"CZK 8,400",50.071528,14.430216,"Fügnerovo náměstí, Prague - Nové Město",Studio,25 m²,"CZK 4,100",Furnished,3,No,No,No,No,Yes,Yes,Yes,11. 12. 2021,210,499,175,346,159,239,220,429,661,519,Excellent,"CZK 3,000",Personal,Brick building,C,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
361571,"CZK 16,000",50.0409166,14.435996,"Panuškova, Prague - Krč",1 bedroom with open-plan kitchen,84 m²,"CZK 4,800",Furnished,10,Yes,Yes,No,No,Yes,Yes,Yes,03. 02. 2022,144,633,105,343,111,535,830,268,502,87,New build,,Personal,Brick building,C,Premium materials and solutions,District heating,,Top floor,1 to 10 years years,,,,,,
695903,"CZK 14,000",50.05967,14.28446,"Milotická, Prague - Zličín",1 bedroom with open-plan kitchen,49 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,03. 01. 2022,525,707,890,819,604,944,214,916,70,,Excellent,"CZK 16,000",Personal,Prefab concrete building,C,,,,Middle floor,,,Overall,,,,
264227,"CZK 14,500",50.036686941,14.3459946397,"Klausova, Prague - Stodůlky",1 bedroom with open-plan kitchen,75 m²,"CZK 3,000",Furnished,1,No,Yes,No,No,No,No,No,,697,395,689,773,435,344,416,842,456,,New build,"CZK 25,000",Personal,Brick building,,,District heating,,,1 to 10 years years,,,,,,
644544,"CZK 11,900",50.073347,14.429008,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,52 m²,"CZK 5,100",Furnished,3,No,No,No,No,No,Yes,No,30. 12. 2021,165,741,184,331,26,278,415,490,473,523,Excellent,"CZK 5,000",Personal,Brick building,C,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,,Overall,,,,
547598,"CZK 24,000",50.0888403,14.4215983,"Dušní, Prague - Staré Město",1 bedroom with open-plan kitchen,62 m²,"CZK 3,500",Furnished,5,Yes,No,No,No,No,No,No,14. 01. 2022,113,354,15,135,47,54,151,240,248,323,,"CZK 24,000",Personal,Brick building,,,Electric boiler,,Top floor,,,,,,,
686234,"CZK 16,000",50.0052932,14.4150978,"Soukalova, Prague - Modřany",1 bedroom with open-plan kitchen,61 m²,"CZK 3,500",Furnished,4,No,Yes,No,No,Yes,Yes,Yes,01. 01. 2022,226,277,399,359,425,101,679,679,878,107,New build,"CZK 30,000",Personal,Low-energy building,G,,,,,1 to 10 years years,,,,,,
696792,"CZK 20,500",50.05889,14.42858,"Marie Cibulkové, Prague - Nusle",1 bedroom with open-plan kitchen,53 m²,"CZK 4,600",Partially furnished,6,No,Yes,No,No,No,No,Yes,24. 01. 2022,341,772,319,428,192,295,664,351,371,284,Excellent,"CZK 41,000",Personal,Brick building,C,,,,,,,,,,,
628248,"CZK 10,000",50.040586,14.568464,"Modenská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 2,200",,3,Yes,No,No,No,No,Yes,No,01. 10. 2020,255,901,508,713,633,416,497,572,"1,297",406,New build,"CZK 12,200",Personal,Brick building,B,,,,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
694990,"CZK 26,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,185,542,92,265,22,202,404,366,110,249,New build,"CZK 26,000",Personal,Brick building,B,,,,,,,,,,,
694998,"CZK 19,000",50.101655482973,14.452764628089,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
695001,"CZK 17,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 17,000",Personal,Brick building,B,,,,,,,,,,,
695004,"CZK 19,000",50.101747049945,14.452762640491,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,5,Yes,Yes,No,No,No,Yes,No,01. 01. 2022,182,539,89,262,19,199,401,363,107,252,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
697090,"CZK 19,000",50.03557,14.48806,"Koštířova, Prague - Chodov",1 bedroom with open-plan kitchen,82 m²,"CZK 4,900",Partially furnished,4,Yes,Yes,No,Yes,Yes,Yes,No,03. 01. 2022,466,767,175,601,371,567,857,962,704,346,Good,"CZK 19,000",Personal,Brick building,C,Standard materials and solutions,Gas boiler,,Top floor,10 to 30 years years,,Overall,,,,
696767,"CZK 32,000",50.03539,14.38817,"Devonská, Prague - Hlubočepy",3 bedroom with open-plan kitchen,124 m²,"CZK 3,500",Partially furnished,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,10. 01. 2022,94,"1,187",573,"1,095",546,"1,153","1,165","1,164","1,097",171,New build,,Personal,Low-energy building,A,,,,,,,,,,,
696573,"CZK 15,500",50.13497,14.47644,"Ořechová, Prague - Kobylisy",2 bedroom,50 m²,"CZK 2,500",Partially furnished,3,Yes,No,No,No,No,No,No,01. 01. 2022,284,"1,179",547,"1,276",130,949,513,562,"1,066",471,Excellent,"CZK 20,000",Personal,Brick building,G,,,,,,,,,,,
465579,"CZK 19,000",50.0887865,14.4671627,"Žerotínova, Prague - Žižkov",2 bedroom,70 m²,CZK 550,Furnished,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,165,729,52,150,161,178,401,424,370,262,Excellent,"CZK 30,000",Personal,Brick building,B,,Other,,,,,Overall,,,,
697096,"CZK 11,500",50.0554,14.45155,"Nuselská, Prague - Michle",Studio,28 m²,"CZK 1,500",Furnished,3,Yes,No,No,No,No,Yes,No,01. 01. 2022,186,252,115,322,129,"1,128",433,733,699,490,New build,"CZK 19,000",Personal,Brick building,G,,,,,,,,,,,
696914,"CZK 9,000",50.02244,14.4279,"Vavřenova, Prague - Braník",Studio,28 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,Yes,No,01. 01. 2022,110,596,246,589,393,353,100,471,776,133,Excellent,"CZK 10,000",Personal,Prefab concrete building,D,,,,,,,,,,,
697091,"CZK 21,500",50.0834958,14.4520146,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,63 m²,"CZK 3,500",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 01. 2022,149,185,155,167,78,206,312,425,468,452,New build,"CZK 21,500",Personal,Brick building,C,Premium materials and solutions,,,Top floor,,,Overall,,,,
670897,"CZK 13,500",50.06129,14.43673,"Táborská, Prague - Nusle",Studio,40 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,No,No,01. 12. 2021,13,703,5,541,14,462,303,601,245,182,Excellent,"CZK 13,500",Personal,Brick building,D,,,,,,,,,,,
599085,"CZK 17,000",50.073142,14.317896,"Krolmusova, Prague - Řepy",3 bedroom,61 m²,"CZK 3,500",Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,321,"1,410",537,"1,477",394,"1,224","1,044",99,272,88,Excellent,"CZK 30,000",Personal,Brick building,,Standard materials and solutions,District heating,2000 m²,Middle floor,30 to 50 years years,,Interior,,,,
656975,"CZK 14,757",50.10809,14.43722,"Na Zátorách, Prague - Holešovice",Studio,26 m²,"CZK 4,610",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,203,"1,202",318,"1,023",78,445,306,355,606,,New build,"CZK 19,367",Other,Other,G,,,,,1 to 10 years years,Yes,,,,,
620718,"CZK 18,500",50.091259,14.443862,"Křižíkova, Prague - Karlín",2 bedroom with open-plan kitchen,84 m²,CZK 500,Partially furnished,2,No,No,Yes,No,No,No,No,01. 01. 2022,178,465,14,403,33,378,166,"1,070",489,252,Excellent,"CZK 39,000",Personal,Brick building,G,Standard materials and solutions,Gas boiler,,Middle floor,,,Interior,,,,
497115,"CZK 10,000",50.1450753,14.4498921,Prague - Dolní Chabry,1 bedroom,29 m²,"CZK 1,000",Furnished,-1,No,No,No,No,No,No,No,01. 01. 2022,191,274,226,123,203,"1,035",970,340,,,Good,"CZK 12,000",Personal,Brick building,C,Standard materials and solutions,Central heating,300 m²,,1 to 10 years years,,Interior,,,,
492407,"CZK 22,000",50.0860068,14.4516417,Prague - Žižkov,3 bedroom,98 m²,"CZK 5,000",Partially furnished,4,Yes,No,No,No,No,No,No,05/2019,75,238,77,209,21,258,237,477,237,551,,"CZK 20,000",Cooperative,Brick building,C,,,,,,,,,,,
601634,"CZK 14,000",50.127342,14.502952,"Bechlínská, Prague - Letňany",1 bedroom with open-plan kitchen,55 m²,"CZK 3,400",,2,Yes,No,No,No,No,Yes,No,01. 01. 2022,229,845,111,874,564,811,344,568,252,,New build,"CZK 20,000",Personal,Brick building,C,,,,,,,,,,,
570411,"CZK 13,000",50.117378704321,14.509146350386,"U Voborníků, Prague - Vysočany",1 bedroom,32 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 11. 2021,136,"1,279",507,795,187,765,986,268,942,403,New build,"CZK 39,000",Personal,Brick building,,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
644228,"CZK 17,000",50.100287,14.429562,"Heřmanova, Prague - Holešovice",1 bedroom with open-plan kitchen,57 m²,"CZK 2,400",Partially furnished,3,No,No,No,Yes,No,Yes,No,01. 01. 2022,185,556,117,223,75,167,284,151,548,,Excellent,"CZK 16,999",Personal,Brick building,G,Standard materials and solutions,District heating,,Middle floor,,,Interior,,,,
696730,"CZK 9,500",50.08835,14.46802,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Unfurnished,,No,No,No,No,No,No,No,01. 02. 2022,76,619,108,45,88,198,291,365,311,372,Good,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
530111,"CZK 15,000",50.0069043,14.4296917,"Vitošská, Prague - Modřany",3 bedroom,75 m²,"CZK 3,500",Partially furnished,5,No,No,Yes,Yes,Yes,Yes,No,31. 10. 2021,82,973,349,962,210,"1,046",512,194,478,87,,"CZK 30,000",Personal,Prefab concrete building,D,,District heating,,,,,,,,,
577002,"CZK 17,000",50.118464,14.422005,Prague - Troja,1 bedroom with open-plan kitchen,43 m²,"CZK 3,500",Unfurnished,1,No,No,No,No,No,No,No,01. 01. 2022,399,778,398,794,980,582,"1,071",806,,,,"CZK 51,000",Personal,Brick building,C,,,,,,,,,,,
608887,"CZK 13,500",50.070302,14.457132,"Žitomírská, Prague - Vršovice",1 bedroom,48 m²,CZK 500,,,No,No,No,No,No,Yes,No,17. 11. 2021,125,399,45,176,111,174,135,118,474,193,Excellent,"CZK 27,000",Personal,Brick building,,,,,,,,,,,,
545400,"CZK 7,000",50.036559,14.4172471,Prague - Braník,Small studio,25 m²,"CZK 2,000",Furnished,,No,No,No,No,No,No,No,25. 11. 2021,514,627,473,447,573,399,312,784,,,,"CZK 3,000",Other,Brick building,,,,,,,,,,,,
571370,"CZK 11,000",50.0620946,14.4431171,"Svatoslavova, Prague - Nusle",Studio,25 m²,"CZK 2,500",Furnished,3,No,No,No,No,No,No,No,01. 01. 2022,180,595,197,300,242,323,444,827,379,341,,"CZK 22,000",Personal,Brick building,,,Electric boiler,,Top floor,,,,,,,
249017,"CZK 10,500",50.0886376054,14.4097052903,"U lužického semináře, Prague - Malá Strana",Small studio,19 m²,"CZK 2,500",Unfurnished,4,No,Yes,No,No,No,No,No,01. 01. 2022,297,440,112,418,0,718,476,322,958,176,Excellent,"CZK 13,000",Personal,Brick building,,Premium materials and solutions,Electric boiler,10 m²,Top floor,1 to 10 years years,,Overall,,,,
614648,"CZK 40,000",50.086026,14.450557,"Cimburkova, Prague - Žižkov",2 bedroom with open-plan kitchen,81 m²,"CZK 5,000",Furnished,6,No,Yes,No,No,No,Yes,No,01. 03. 2022,149,310,156,317,114,277,13,366,14,659,Excellent,"CZK 80,000",Personal,Brick building,B,Premium materials and solutions,,,Top floor,,,Overall,,,,
697081,"CZK 39,000",50.08294,14.4439,"U Rajské zahrady, Prague - Žižkov",2 bedroom with open-plan kitchen,97 m²,"CZK 5,000",Furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,310,517,418,403,183,453,300,306,676,106,Excellent,"CZK 78,000",Personal,Brick building,B,,,,,,,,,,,
696834,"CZK 17,000",50.09712,14.34857,"K Červenému vrchu, Prague - Vokovice",1 bedroom with open-plan kitchen,45 m²,"CZK 3,000",Furnished,10,No,No,Yes,Yes,No,Yes,No,22. 12. 2021,184,"1,160",166,909,419,319,274,110,388,177,Excellent,"CZK 34,000",Personal,Prefab concrete building,A,,,,,,,,,,,
696830,"CZK 11,000",50.07146,14.44815,"Krymská, Prague - Vršovice",1 bedroom,38 m²,"CZK 2,000",Partially furnished,,No,No,No,No,No,No,No,22. 12. 2021,135,665,130,370,71,629,313,580,182,300,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
566063,"CZK 13,000",50.0683118,14.3123636,"Laudova, Prague - Řepy",Studio,35 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,110,698,596,765,619,505,275,159,889,70,Excellent,"CZK 26,000",Personal,Prefab concrete building,D,Standard materials and solutions,District heating,,Middle floor,30 to 50 years years,,Interior,,,,
532484,"CZK 15,000",50.07118,14.40823,Prague - Smíchov,1 bedroom with open-plan kitchen,36 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,177,595,136,91,139,402,655,"1,014",940,426,Excellent,"CZK 37,000",Personal,Brick building,E,Premium materials and solutions,Gas boiler,,Middle floor,1 to 10 years years,,Overall,,,,
614513,"CZK 13,500",50.067194,14.554102,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 4,000",,6,Yes,No,No,No,No,Yes,No,01. 02. 2022,599,"1,293",437,356,616,"1,117","1,258",415,,,New build,"CZK 27,000",Personal,Brick building,B,,,,,,Yes,,,,,
631179,"CZK 12,000",50.058576,14.422962,Prague - Podolí,Studio,36 m²,"CZK 3,000",,1,No,Yes,No,No,No,Yes,No,19. 10. 2020,151,239,177,218,103,217,237,439,382,221,New build,,Personal,Brick building,G,,,,,,,,,,,
360151,"CZK 9,000",50.0742802,14.4041058,Prague - Smíchov,Small studio,33 m²,"CZK 3,750",Partially furnished,1,No,No,No,No,No,No,No,,157,257,119,77,70,175,321,"1,193","1,001",336,,,Personal,Other,C,,,,,,,,,,,
697064,"CZK 8,500",50.02978,14.44976,"Štúrova, Prague - Krč",Studio,28 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,No,No,No,No,27. 12. 2021,124,"1,295",188,113,701,843,"1,175",560,381,,Excellent,"CZK 15,000",Personal,Prefab concrete building,G,,,,,,,,,,,
689342,"CZK 17,000",50.04783,14.55994,"Boloňská, Prague - Horní Měcholupy",3 bedroom,74 m²,"CZK 1,000",Partially furnished,6,No,No,No,No,No,No,No,01. 12. 2021,349,959,491,"1,037",69,"1,104",231,238,749,84,Excellent,"CZK 17,000",Personal,Prefab concrete building,C,,,,,,,,,,,
