Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,New building,Age,Design,Total number of floors,Front garden,Heating,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
708362,"CZK 11,400",50.02937,14.59657,"Oty Bubeníčka, Prague - Uhříněves",Studio,New build,34 m²,"CZK 3,300","CZK 20,000",Personal,Low-energy building,Furnished,2,No,No,Yes,Yes,Yes,Yes,No,01. 05. 2022,B,191,331,288,440,259,304,749,830,956,140,Yes,,,,,,,,,,,
704541,"CZK 15,500",50.04714,14.42878,"Na Vrstvách, Prague - Podolí",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 2,460","CZK 30,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 03. 2022,D,283,"1,079",242,722,92,776,298,402,822,277,,,,,,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 3,000","CZK 33,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,G,251,321,336,323,663,,,,,,,,,,,,,,,,,
368598,"CZK 21,900",50.07371,14.44602,"Chodská, Prague - Vinohrady",2 bedroom,,85 m²,"CZK 2,900","CZK 24,800",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,,,285,298,243,651,208,556,477,272,379,166,,,Standard materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
645454,"CZK 11,500",50.126732,14.411453,"Krynická, Prague - Troja",1 bedroom,Excellent,32 m²,"CZK 3,000","CZK 29,000",Personal,Prefab concrete building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,234,619,117,554,554,411,418,75,143,,,,Standard materials and solutions,Middle floor,,District heating,Overall,,,,,
699413,"CZK 34,000",50.07847,14.42443,"Školská, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,80 m²,"CZK 4,627","CZK 60,000",Personal,Brick building,Furnished,5,Yes,Yes,No,No,No,Yes,No,01. 05. 2022,G,265,776,62,201,0,278,221,459,442,396,,,Premium materials and solutions,Top floor,,Central heating,Overall,,,,,
709110,"CZK 12,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,New build,33 m²,"CZK 2,139","CZK 15,309",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,No,,B,137,407,"1,155",771,446,538,"1,265",988,380,,Yes,,,,,,,"CZK 15,309

                                
                                
                
i",,,,
709109,"CZK 12,900",50.06824,14.39848,"Astlova, Prague - Smíchov",Studio,Excellent,22 m²,"CZK 1,500","CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,Yes,No,No,03. 03. 2022,G,230,104,97,469,73,191,324,536,661,319,,,,,,,,,,,,
709106,"CZK 18,600",50.10526,14.51782,"Sousedíkova, Prague - Vysočany",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 4,100","CZK 25,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,G,367,619,"1,082",628,"1,294","1,097",890,112,,,,1 to 10 years years,Standard materials and solutions,Middle floor,,,,,,,,
641729,"CZK 12,500",50.098799,14.481534,"Novovysočanská, Prague - Libeň",Studio,New build,27 m²,"CZK 2,559","CZK 15,059",Personal,Low-energy building,Furnished,1,No,No,Yes,No,No,Yes,No,01. 04. 2022,B,62,"1,492",591,"1,153",512,"1,255",701,694,828,422,Yes,1 to 10 years years,Standard materials and solutions,Ground floor,117 m²,,,,,,,
703862,"CZK 18,500",50.05862,14.42969,"Marie Cibulkové, Prague - Nusle",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 3,681",,Personal,Other,Partially furnished,6,No,No,No,No,Yes,Yes,No,01. 02. 2022,C,260,860,224,335,122,200,769,252,290,213,Yes,1 to 10 years years,Premium materials and solutions,,,Central heating,,,,,,
708336,"CZK 13,500",50.08913,14.4619,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,500","CZK 27,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,G,78,523,329,206,91,473,568,802,289,357,,,,,,,,,,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,000","CZK 75,000",Personal,Brick building,Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,G,225,508,498,551,257,504,945,874,761,446,,,,,,,,,,,,
306364,"CZK 15,500",50.103672,14.487398,Prague - Libeň,1 bedroom with open-plan kitchen,,43 m²,"CZK 3,859","CZK 31,000",Personal,Other,Partially furnished,12,No,No,No,No,No,No,No,07. 03. 2022,,57,296,206,139,74,284,340,782,397,157,,,,,,,,,,,,
705377,"CZK 16,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 2,900","CZK 32,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,C,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,,,,Middle floor,,District heating,,,,,,
588250,"CZK 17,000",50.091483,14.433237,"Petrská, Prague - Nové Město",Studio,Excellent,49 m²,"CZK 1,000","CZK 17,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,14. 03. 2022,G,83,352,6,262,26,209,164,160,522,346,,,,,,Gas boiler,,,,,,
700590,"CZK 22,000",50.09611,14.40308,"Tychonova, Prague - Hradčany",3 bedroom,Good,82 m²,"CZK 3,000","CZK 22,000",Personal,Brick building,,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,G,173,922,221,182,83,262,104,"1,263",46,394,,,Standard materials and solutions,Middle floor,,District heating,,,,,,
708677,"CZK 6,000",50.11474,14.47017,"Zenklova, Prague - Libeň",Small studio,Good,20 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,28. 02. 2022,C,152,"1,057",50,"1,251",109,350,216,"1,286",897,260,,,,,,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,New build,83 m²,"CZK 5,500","CZK 50,000",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,B,188,806,833,819,685,637,730,"1,285",528,,,,Premium materials and solutions,Ground floor,400 m²,Central heating,Overall,,,,,
496859,"CZK 18,000",50.0562016,14.3484456,Prague - Jinonice,1 bedroom with open-plan kitchen,New build,53 m²,"CZK 3,834","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,B,305,"1,121",449,817,603,599,470,705,78,,Yes,,,,,,,,,,,
653131,"CZK 16,500",50.05755,14.42509,"Na Dolinách, Prague - Podolí",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 1,200","CZK 29,550",Cooperative,Brick building,Furnished,1,Yes,No,No,No,Yes,No,No,07. 03. 2022,G,129,515,88,393,186,493,411,525,390,281,,,Standard materials and solutions,Raised ground floor,,Gas boiler,Overall,,,,,
634818,"CZK 10,000",50.102926,14.584562,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,Excellent,47 m²,"CZK 5,000","CZK 20,000",Personal,Prefab concrete building,Furnished,7,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,C,506,844,416,710,703,996,"1,395",814,484,,,,Standard materials and solutions,Middle floor,,District heating,Exterior,,,,,
708995,"CZK 12,000",50.11852,14.50724,"Čakovická, Prague - Prosek",2 bedroom,Excellent,58 m²,"CZK 4,500","CZK 12,000",Cooperative,Brick building,Partially furnished,1,No,No,No,No,No,No,No,02. 03. 2022,G,170,"1,006",372,525,238,523,713,507,975,295,,,,,,,,,,,,
673752,"CZK 20,000",50.02275,14.49511,"Zlešická, Prague - Chodov",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 4,000","CZK 23,000",Personal,Prefab concrete building,Partially furnished,6,Yes,No,No,No,No,Yes,No,20. 09. 2021,D,192,736,191,835,515,667,257,497,336,83,,,,,,,,,,,,
671001,"CZK 17,000",50.10294,14.55224,"Sklenská, Prague - Kyje",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 4,000","CZK 17,000",Personal,Other,Furnished,1,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,B,259,742,402,"1,228",354,643,425,"1,074",601,344,,1 to 10 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,
700399,"CZK 16,000",50.125936,14.4236053,Prague - Troja,3 bedroom,Excellent,72 m²,"CZK 3,900","CZK 25,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,01. 04. 2022,,234,533,230,603,396,547,631,946,"1,032",245,,,,,,District heating,,,,,,
529719,"CZK 15,000",50.0666053,14.5132924,"Vyžlovská, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,41 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,C,222,381,"1,432",375,364,444,92,726,158,,,,,Middle floor,,District heating,Overall,,,,,
140674,"CZK 13,000",50.0715118,14.4692524,Prague - Vršovice,1 bedroom with open-plan kitchen,,46 m²,"CZK 3,500","CZK 17,000",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,129,503,233,371,218,246,272,149,730,198,,,,Top floor,,District heating,,,,,,
708953,"CZK 12,000",50.05787,14.42592,"Doudova, Prague - Podolí",1 bedroom,Excellent,36 m²,CZK 800,"CZK 12,800",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,15. 03. 2022,G,241,512,45,491,272,458,509,414,278,237,,,,,,,,,,,,
566145,"CZK 16,000",50.0844139,14.3468361,"Brunclíkova, Prague - Břevnov",2 bedroom,,52 m²,"CZK 4,340","CZK 16,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,No,No,01. 05. 2022,,112,696,47,549,238,567,260,285,380,173,,,,,,,,,,,,
582001,"CZK 13,000",50.04171,14.56964,"Mantovská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,New build,52 m²,"CZK 3,627","CZK 26,000",Personal,Prefab concrete building,Partially furnished,1,Yes,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,B,248,989,534,801,687,504,651,641,"1,291",551,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,
578086,"CZK 14,000",50.0459517,14.4949206,"Choceradská, Prague - Záběhlice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 2,000","CZK 25,000",Personal,Prefab concrete building,Unfurnished,1,No,No,No,No,No,No,No,10. 03. 2022,G,511,908,450,850,683,"1,453",247,"1,119","1,075",562,,,,,,,,,,,,
624813,"CZK 17,000",50.088739,14.459929,"Koněvova, Prague - Žižkov",1 bedroom with open-plan kitchen,New build,45 m²,"CZK 3,500","CZK 34,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,Yes,01. 05. 2022,A,69,391,237,352,57,326,454,624,141,458,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,Central heating,,,,,,
519849,"CZK 21,000",50.0771546,14.4683767,Prague - Vinohrady,2 bedroom,Excellent,59 m²,"CZK 3,500","CZK 24,980",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,,141,452,19,213,144,197,107,869,229,124,,1 to 10 years years,,Middle floor,,Central heating,Interior,,,,,
651316,"CZK 14,500",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,New build,51 m²,"CZK 4,500","CZK 20,000",Personal,Brick building,Partially furnished,4,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,B,269,"1,137",519,463,776,574,573,797,414,,Yes,1 to 10 years years,Premium materials and solutions,Middle floor,,District heating,,,,,,
708878,"CZK 13,000",50.06955,14.48319,"V Předpolí, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,47 m²,CZK 550,"CZK 13,550",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,No,No,01. 03. 2022,G,394,650,331,396,341,475,728,595,472,435,,,,,,,,,,,,
708854,"CZK 13,000",50.10331,14.47473,"Novákových, Prague - Libeň",Studio,New build,36 m²,"CZK 1,000","CZK 14,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,B,120,231,151,82,7,56,105,299,410,472,,,,,,,,,,,,
465337,"CZK 11,800",50.1276836,14.5021292,Prague - Letňany,Studio,Excellent,36 m²,"CZK 3,200","CZK 12,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,,183,799,96,828,660,760,318,477,"1,499",313,,10 to 30 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,
708849,"CZK 15,000",50.07098,14.38725,"Mahenova, Prague - Košíře",2 bedroom,Excellent,72 m²,CZK 600,"CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,15. 03. 2022,G,60,904,97,"1,058",37,"1,192",511,814,"1,092",210,,,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,
528429,"CZK 16,000",50.1013047,14.446693,"Osadní, Prague - Holešovice",1 bedroom,Excellent,45 m²,"CZK 3,500","CZK 16,000",Personal,Brick building,Furnished,6,Yes,No,Yes,No,No,No,No,01. 04. 2022,,183,160,124,393,72,81,108,260,562,117,,,,Top floor,,Gas boiler,,,,,,
596994,"CZK 9,990",50.026395,14.521774,"Opatovská, Prague - Chodov",Studio,New build,38 m²,CZK 1,"CZK 18,000",Personal,Brick building,,3,No,No,No,No,No,No,No,18. 03. 2022,A,93,811,106,828,378,311,421,414,924,222,,,,,,,,,,,,
589631,"CZK 9,990",50.037684,14.591834,"U Uhříněveské Obory, Prague - Uhříněves",Small studio,New build,38 m²,CZK 1,"CZK 23,980",Personal,Brick building,,2,No,No,No,No,No,No,No,19. 03. 2022,A,354,"1,139",491,942,613,928,554,455,"1,335",237,,,,,,,,,,,,
708817,"CZK 14,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,Good,52 m²,"CZK 1,409","CZK 15,899",Personal,Brick building,Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,G,262,866,58,258,76,285,186,141,550,295,,,,,,,,"CZK 15,899

                                
                                
                
i",,,,
708173,"CZK 17,000",50.0736283,14.4448958,"Lužická, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,49 m²,CZK 600,"CZK 17,000",Personal,Brick building,Partially furnished,4,No,No,No,No,No,No,No,01. 03. 2022,G,272,238,225,742,189,508,415,388,606,359,,,,,,,,,,,,
386060,"CZK 13,500",50.0224,14.5125759,"Zdiměřická, Prague - Chodov",3 bedroom,Good,70 m²,"CZK 4,000","CZK 13,500",Personal,Prefab concrete building,Unfurnished,10,No,No,No,Yes,No,No,No,01. 04. 2022,,356,"1,338",218,610,213,312,893,138,,,,,,Middle floor,,District heating,Exterior,,,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,949","CZK 23,939",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,,D,161,630,144,170,10,330,214,535,575,472,,,,,,,,"CZK 23,939

                                
                                
                
i",,,,
708779,"CZK 13,000",50.0357487,14.4120848,"Ke Krči, Prague - Braník",2 bedroom,Excellent,46 m²,CZK 500,"CZK 20,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,G,82,333,116,142,268,314,208,"1,326",340,,,,,,,,,,,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,,90 m²,"CZK 5,000","CZK 25,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,Ihned,C,616,635,679,601,597,633,102,,,,,,,,,,,,,,,
66020,"CZK 18,500",50.0866182,14.4531338,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,74 m²,CZK 810,"CZK 37,000",,Brick building,Partially furnished,1,No,No,No,Yes,No,No,No,01. 05. 2022,D,120,255,151,447,58,317,291,355,291,496,,1 to 10 years years,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
708125,"CZK 22,500",50.08885,14.38529,"Hládkov, Prague - Střešovice",4 bedroom with open-plan kitchen,Excellent,108 m²,"CZK 4,200","CZK 22,500",Personal,Brick building,Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,138,196,384,"1,295",78,"1,376",269,165,484,247,,,,Middle floor,,,Interior,,,,,
626037,"CZK 11,000",50.0002,14.406567,"K Vystrkovu, Prague - Modřany",Studio,New build,26 m²,"CZK 1,500","CZK 12,500",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,31. 03. 2022,B,92,"1,353",650,"1,472",393,498,635,606,383,532,Yes,1 to 10 years years,Standard materials and solutions,Top floor,,Central heating,,,,,,
428451,"CZK 10,500",50.0669491,14.3686364,"Cetyňská, Prague - Košíře",Small studio,,25 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,,,418,786,264,596,450,507,477,971,342,454,,,,Middle floor,,,Overall,,,,,
655768,"CZK 15,000",50.06344,14.45338,"Petrohradská, Prague - Vršovice",2 bedroom,Excellent,53 m²,"CZK 4,500","CZK 20,000",Cooperative,Brick building,Partially furnished,4,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,157,614,155,737,26,597,398,363,402,420,,,Standard materials and solutions,Middle floor,,Gas boiler,,,,,,
671640,"CZK 14,500",50.0789,14.4987,"V Úžlabině, Prague - Strašnice",1 bedroom with open-plan kitchen,Excellent,35 m²,"CZK 1,340","CZK 15,000",Personal,Prefab concrete building,Furnished,2,No,No,Yes,No,No,No,No,01. 04. 2022,D,265,500,203,343,252,297,473,612,"1,125",114,,,,,,,,,,,,
708718,"CZK 12,500",50.09031,14.49512,"Pod Lipami, Prague - Žižkov",2 bedroom,Excellent,53 m²,"CZK 4,000","CZK 12,500",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,01. 04. 2022,G,316,550,261,792,211,554,703,261,642,230,,,,,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,,43 m²,"CZK 1,000","CZK 17,500",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,11. 03. 2022,,419,521,337,494,365,347,274,616,"1,157",136,,,,,,,,,,,,
704620,"CZK 16,000",50.06067,14.43501,"Žateckých, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,43 m²,CZK 630,"CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,01. 03. 2022,D,174,819,29,613,88,562,214,528,450,342,,,,,,,,,,,,
697032,"CZK 15,000",50.0981894,14.3985813,"Kafkova, Prague - Dejvice",1 bedroom with open-plan kitchen,Excellent,60 m²,"CZK 3,500","CZK 18,500",Personal,Brick building,Furnished,,No,No,Yes,No,No,No,No,01. 03. 2022,G,261,202,123,105,108,218,300,604,484,278,,,,,,,,,,,,
379118,"CZK 11,900",49.999400230001,14.410353649738,"Benáčanova, Prague - Modřany",Studio,New build,35 m²,"CZK 2,400",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,,,61,"1,008",908,"1,103",275,756,893,758,461,221,Yes,1 to 10 years years,,,,District heating,,,,,,
708652,"CZK 26,000",50.03905885,14.4462174,"Nad Svahem, Prague - Krč",3 bedroom,Excellent,102 m²,"CZK 2,300","CZK 48,000",Personal,Brick building,,1,No,No,No,No,No,No,No,21. 03. 2022,,453,731,541,613,489,561,527,591,"1,244",308,,,,,,,,,,,,
708651,"CZK 20,000",50.1040152,14.5088524,"Pod Harfou, Prague - Vysočany",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,000",,Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,D,436,134,"1,215",709,"1,038","1,351","1,074",162,,,,,,,,,,,,,,
501064,"CZK 11,900",50.1011137,14.3749753,"U Hadovky, Prague - Dejvice",1 bedroom,Excellent,35 m²,"CZK 2,500","CZK 15,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,19. 04. 2022,,201,"1,248",288,861,402,440,632,555,665,389,,,Premium materials and solutions,Ground floor,,Gas boiler,Interior,,,,,
708642,"CZK 14,000",50.0566151,14.446978,"U Družstva Život, Prague - Nusle",2 bedroom,Good,51 m²,"CZK 2,200","CZK 25,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,16. 03. 2022,,393,915,93,435,329,993,295,211,875,273,,,,,,,,,,,,
691513,"CZK 12,600",50.0085822,14.4666058,"Na Domovině, Prague - Libuš",Studio,New build,40 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,3,No,No,No,Yes,No,Yes,No,17. 03. 2022,C,222,567,435,426,479,965,"1,472",,,,Yes,,Premium materials and solutions,,,District heating,,,,,,
708630,"CZK 11,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,Good,27 m²,"CZK 1,045","CZK 13,035",Cooperative,Prefab concrete building,Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,G,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,,,,,,,,"CZK 13,035

                                
                                
                
i",,,,
707575,"CZK 13,000",50.06601,14.46174,"Baškirská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,34 m²,"CZK 5,041","CZK 15,000",Personal,Prefab concrete building,Furnished,5,No,No,Yes,Yes,No,Yes,No,14. 03. 2022,G,159,666,173,530,192,638,669,166,216,341,,,,Middle floor,,,,,,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,,102 m²,"CZK 1,300","CZK 50,000",Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,G,231,"1,189",577,"1,091",361,"1,057",505,626,611,,,,Premium materials and solutions,Middle floor,,Gas boiler,Overall,,,,,
645343,"CZK 11,000",50.067817,14.397468,Prague - Smíchov,3 bedroom,Excellent,62 m²,CZK 500,"CZK 10,000",Personal,Brick building,Partially furnished,3,Yes,Yes,No,No,Yes,No,No,01. 05. 2022,G,249,180,172,545,26,267,338,551,550,343,,,Standard materials and solutions,Top floor,,Gas boiler,Interior,,,,,
708607,"CZK 26,000",50.064779,14.5525555,"Františka Jansy, Prague - Dolní Měcholupy",2 bedroom with open-plan kitchen,New build,93 m²,"CZK 5,000","CZK 40,000",Cooperative,Brick building,Partially furnished,3,Yes,No,No,No,Yes,No,Yes,01. 04. 2022,D,150,845,468,387,639,"1,165",809,100,,,Yes,1 to 10 years years,Standard materials and solutions,Middle floor,,District heating,Overall,,,,,
