Price,Fees,Refundable security deposit,Listing ID,Layout,Avaliable from,Floor,EPC,Floor space,Fully furnished,Condition,Building type,Cellar,Lift,Domácí mazlíčci vítáni,Enclosed balcony,public_transport,post,shop,bank,restaurant,pharmacy,school,kindergarten,sports_field,playground,District,Latitude,Longitude,Heating,Designe,Ownership,Reconstruction,Age,Terrace,Parking,New-build,Balcony,Garage,Administrative fee,Plot type
"CZK 10,700","CZK 2,360","CZK 21,400",410669,1 bedroom,10/1/2022,3,D,34 m²,Partly,,Brick,,1.0,,,230.65,1392.41,158.0,877.3,201.79,445.72,362.79,745.16,457.82,104.46,"Primátorská, Prague - Libeň",50.1127192,14.472558,,,Personal,,,,,,,,,
"CZK 17,000","CZK 5,000","CZK 34,000",730297,Studio,9/1/2022,5,C,38 m²,Fully furnished,Very good,Low-energy,,1.0,,,280.58,594.53,280.71,334.69,330.61,408.9,573.31,547.03,561.08,221.57,Prague - Strašnice,50.07897,14.48762,,,,,,,1.0,,1.0,,,
"CZK 22,000","CZK 5,000","CZK 27,000",730882,3+1,8/28/2022,3,A,76 m²,Partly,Good,Prefab concrete,,,,1.0,442.67,1565.03,308.03,1557.68,804.05,517.2,342.47,108.55,701.73,262.84,Prague - Kamýk,50.01374,14.43016,,,,,,,,,,,,
"CZK 27,000","CZK 7,000","CZK 30,000",601657,3+kk,9/1/2022,1,G,92 m²,Fully furnished,Very good,Brick,,,,,385.44,258.55,28.35,299.17,17.26,478.16,328.59,513.48,872.36,214.33,"Jagellonská, Prague - Vinohrady",50.079319,14.453,Gas boiler,Standard,Personal,Interior,Up to 10 years,,,,,,,
"CZK 18,000","CZK 4,000","CZK 18,000",730863,2+kk,8/22/2022,4,G,50 m²,Partly,Very good,Brick,1.0,,,,54.15,613.56,19.65,25.54,43.7,138.5,276.11,361.15,306.6,378.5,Prague - Žižkov,50.08869,14.46837,,,,,,,,,,,,
"CZK 18,000","CZK 3,500","CZK 45,000",593418,2+kk,10/1/2022,2,A,55 m²,,New-build,Prefab concrete,,1.0,,,294.21,673.31,134.15,695.24,347.37,573.28,168.91,377.15,1505.14,162.74,"Jelínkova, Prague - Kobylisy",50.132785,14.466411,,,Personal,,,,,,,,,
"CZK 20,000","CZK 3,500","CZK 40,000",474374,3+kk,6/1/2022,3,,72 m²,Partly,,Prefab concrete,,1.0,,1.0,89.61,422.46,487.67,590.76,265.68,426.8,499.48,593.53,271.32,350.7,"Pod Jarovem, Prague - Žižkov",50.0895199,14.4891951,,,Cooperative,,,,,,1.0,,,
"CZK 18,000","CZK 6,500","CZK 24,500",595560,3+kk,10/1/2022,2,G,60 m²,Partly,Very good,Brick,,,,,146.61,999.39,291.59,1038.03,1154.94,1144.35,1305.26,1098.49,829.69,773.79,"Jeremiášova, Prague - Stodůlky",50.056761,14.310367,Electric boiler,,Personal,,,,,,,,,
"CZK 13,800","CZK 4,800","CZK 18,000",341638,Studio,9/4/2022,6,,34 m²,Fully furnished,Very good,Other,,1.0,,,136.45,973.09,67.89,711.09,418.74,835.73,213.02,2078.74,1087.17,96.34,"Míšovická, Prague - Zličín",50.0570375,14.2829647,,Standard,Personal,,10 to 30 years,,,,,,,
"CZK 18,500","CZK 7,500","CZK 37,000",730267,2+kk,9/2/2022,,G,55 m²,Fully furnished,New-build,Other,1.0,1.0,1.0,,134.96,1056.21,507.07,1107.28,363.41,1124.77,648.61,524.6,639.62,315.42,Prague - Modřany,50.00556,14.42918,,Luxurious,Personal,,Up to 10 years,1.0,1.0,1.0,,1.0,,
"CZK 11,200","CZK 3,800","CZK 15,000",730230,2+kk,8/17/2022,,G,43 m²,Unfurnished,Very good,Brick,,,,,67.67,505.17,66.53,879.75,114.26,596.76,26.0,196.36,1013.91,346.15,Prague - Košíře,50.07069,14.38098,,,,,,,,,,,,
"CZK 25,000","CZK 4,500","CZK 35,000",730818,3+1,8/22/2022,8,E,80 m²,Unfurnished,Good,Prefab concrete,1.0,1.0,1.0,1.0,200.89,268.35,80.24,612.71,250.02,239.34,164.5,293.43,342.4,133.97,Prague - Žižkov,50.08661,14.45867,,,,,,,,,,,,
"CZK 16,500","CZK 4,500","CZK 21,000",181296,2+kk,10/1/2022,2,,49 m²,Fully furnished,,Brick,,1.0,,,283.26,1010.99,131.62,469.66,235.83,554.2,304.96,253.85,397.72,318.19,"Biskupcova, Prague - Žižkov",50.09127,14.4787539,,,Personal,Interior,Up to 10 years,,,,1.0,,,
"CZK 12,500","CZK 3,500","CZK 16,000",446173,Small studio,10/1/2022,1,,27 m²,Fully furnished,Very good,Brick,1.0,1.0,,,222.24,645.51,201.94,549.22,68.21,477.87,68.18,441.27,448.28,311.29,"Na Vítězné pláni, Prague - Nusle",50.0620688,14.4355684,Central,,Personal,Interior,Up to 10 years,,,,,,,
"CZK 11,000","CZK 2,000","CZK 13,000",425448,Small studio,9/1/2022,1,,18 m²,Fully furnished,Very good,Brick,,,,,96.37,1112.27,342.53,720.59,185.54,791.77,490.82,465.42,674.92,179.97,"Na Jezerce, Prague - Nusle",50.0582532,14.44353,,Standard,Personal,Complete,Up to 10 years,,,,,,,
"CZK 10,000","CZK 4,500","CZK 14,500",652174,2+kk,9/1/2022,6,G,43 m²,Partly,Good,Low-energy,1.0,1.0,,,123.49,1093.35,507.3,1191.49,86.25,965.89,252.17,125.15,490.24,18.46,"Jakobiho, Prague - Petrovice",50.032251,14.559848,Distance,,Personal,,,,1.0,,,,,
"CZK 12,667","CZK 1,333","CZK 28,000",728104,Studio,10/1/2022,1,C,20 m²,Unfurnished,Good,Brick,,,,,257.3,355.51,136.02,544.38,348.13,356.87,179.85,77.83,658.54,300.0,"Jakutská, Prague - Vršovice",50.0725171,14.47334415,Central,,Personal,Complete,,,,,,,,
"CZK 28,000","CZK 4,000","CZK 35,000",730219,3+kk,9/16/2022,1,G,73 m²,Fully furnished,Very good,Brick,1.0,,,,277.08,786.82,248.92,496.44,271.74,327.01,327.14,612.29,280.72,228.81,Prague - Libeň,50.10861,14.47539,,,Personal,,,,1.0,,1.0,,,
"CZK 13,500","CZK 2,500","CZK 27,000",342199,Studio,10/15/2022,5,C,33 m²,Partly,New-build,Other,,1.0,,,180.9,275.92,211.57,252.38,137.33,251.39,270.69,505.51,363.09,285.71,Prague - Podolí,50.0584062,14.4233332,Central,Luxurious,Personal,Complete,Up to 10 years,,1.0,1.0,,1.0,,
"CZK 14,000","CZK 2,500","CZK 20,000",730078,Studio,8/18/2022,,G,26 m²,Partly,New-build,Brick,,,,,156.17,1760.05,492.72,1615.78,1028.86,485.7,828.8,1350.54,1054.05,304.38,Prague - Vysočany,50.10334,14.51503,,,Personal,,,1.0,,1.0,,,,
"CZK 18,000",CZK 750,"CZK 40,000",730794,3+1,8/22/2022,5,G,72 m²,Partly,Very good,Prefab concrete,1.0,1.0,,,391.46,583.51,405.3,513.38,94.94,580.04,370.59,358.22,1667.49,130.99,Prague - Bohnice,50.12973,14.41257,,,,,,,,,,,,
"CZK 19,900","CZK 3,200","CZK 46,200",730792,2 bedroom,9/1/2022,1,G,80 m²,Unfurnished,Very good,Brick,,,,1.0,166.46,626.55,152.29,530.25,122.81,458.91,122.79,446.38,395.26,292.32,Prague - Nusle,50.06194,14.43608,,,,,,,,,,,,
"CZK 15,000","CZK 2,000","CZK 15,000",574723,Studio,10/1/2022,1,,42 m²,Fully furnished,Very good,Brick,,1.0,,,327.17,1748.1,1747.45,2463.07,1816.23,1796.45,2542.09,2557.41,1457.07,1222.39,"Penízovková, Prague - Pitkovice",50.0148387,14.5845553,Central,,Personal,,10 to 30 years,,1.0,1.0,1.0,,,
"CZK 23,000","CZK 6,000","CZK 35,000",730656,3+kk,8/21/2022,4,G,84 m²,Partly,Very good,Brick,1.0,1.0,,,184.94,655.02,3.59,431.68,73.84,430.02,244.62,333.82,572.87,269.17,Prague - Vršovice,50.07191,14.45951,,,,,,,,,1.0,,,
"CZK 25,000","CZK 5,000","CZK 30,000",564309,4+1,9/1/2022,5,B,90 m²,Unfurnished,Very good,Prefab concrete,1.0,1.0,,1.0,355.55,874.19,250.25,415.09,350.44,770.08,245.79,688.45,593.16,325.92,"Podvinný mlýn, Prague - Libeň",50.10706,14.485427,Distance,Standard,Personal,Complete,10 to 30 years,,,,,,,
"CZK 11,000","CZK 1,000","CZK 12,000",287227,Studio,9/1/2021,2,,25 m²,Partly,,Brick,,,,,323.68,1197.48,307.68,357.49,262.34,316.16,373.23,595.86,400.59,133.66,"Nad Ohradou, Prague - Žižkov",50.0919092,14.4717412,Gas boiler,,Personal,,Up to 10 years,,1.0,,1.0,,,
"CZK 20,000","CZK 6,000","CZK 40,000",730774,2+kk,8/22/2022,3,G,63 m²,Fully furnished,Good,Brick,1.0,1.0,,,158.74,1188.58,757.59,1555.19,328.52,591.88,877.03,1380.22,1106.35,584.36,Prague - Horní Počernice,50.10818,14.60192,,,,,,,,,1.0,1.0,,
"CZK 17,000","CZK 5,000","CZK 34,000",665598,3+1,9/1/2022,6,A,70 m²,Partly,Very good,Prefab concrete,,1.0,,1.0,60.45,406.53,148.91,385.23,453.89,409.45,628.8,299.94,817.12,295.0,Prague - Lhotka,50.0231546,14.4388284,Distance,Standard,Personal,Complete,,,1.0,,,,,
"CZK 16,000","CZK 1,000","CZK 17,000",697622,1 bedroom,9/1/2022,2,B,42 m²,Partly,New-build,Low-energy,,,,1.0,292.69,656.94,498.74,327.69,154.18,1254.37,385.86,685.76,207.05,339.6,"Pod Stárkou, Prague - Michle",50.0576031,14.4536973,,Luxurious,Personal,,,1.0,1.0,,1.0,,,
"CZK 13,000","CZK 2,500","CZK 11,000",112065,Small studio,,3,C,32 m²,Fully furnished,Very good,Brick,1.0,1.0,,,295.27,769.79,360.39,695.89,310.63,789.36,458.91,343.44,592.3,202.7,"Ruská 90, Prague - Vršovice",50.0729513923,14.4642949104,Gas boiler,Standard,Cooperative,Complete,,,,,,,,
"CZK 10,500","CZK 3,000","CZK 15,000",516182,1 bedroom,9/1/2022,1,,33 m²,Partly,Very good,Brick,,,,,167.79,1120.14,581.0,1043.2,374.35,816.86,541.38,694.22,765.96,510.52,"K Mostku, Prague - Řepy",50.0715636,14.3005907,,,Personal,,,,,,,,,
"CZK 21,000","CZK 3,900","CZK 35,000",484018,2+kk,9/1/2022,2,,64 m²,Fully furnished,Very good,Brick,,1.0,,,147.73,398.09,319.69,406.32,74.93,392.19,463.28,254.94,377.71,263.55,"Na Žertvách, Prague - Libeň",50.1051921,14.4782886,,,,,,,1.0,,1.0,1.0,,
"CZK 12,000","CZK 3,000","CZK 19,000",726777,Small studio,8/31/2022,1,G,20 m²,Partly,New-build,Brick,,,,,476.01,1797.91,1520.88,1790.57,730.58,1278.75,570.77,1430.11,944.43,214.45,Prague - Hodkovičky,50.02584,14.40784,,Standard,,,10 to 30 years,,1.0,1.0,,,,
"CZK 24,000","CZK 5,000","CZK 75,000",729939,3+kk,8/15/2022,3,G,80 m²,Fully furnished,New-build,Brick,1.0,1.0,,,404.22,627.09,484.92,932.02,709.91,847.27,542.04,621.82,662.9,305.7,Prague - Horní Měcholupy,50.04295,14.54968,Central,,,Complete,10 to 30 years,,1.0,1.0,1.0,1.0,,
"CZK 10,490","CZK 2,580","CZK 20,000",730161,Studio,9/30/2022,1,A,22 m²,Partly,Very good,Prefab concrete,,1.0,1.0,,313.68,468.15,553.55,2697.95,331.92,485.82,741.2,610.42,1689.93,249.23,Prague - Čimice,50.14157,14.43307,Central,,,Complete,,,1.0,,,,,
"CZK 30,000","CZK 5,000","CZK 60,000",730693,3+1,8/21/2022,6,D,98 m²,Fully furnished,Very good,Brick,1.0,1.0,,,206.4,463.59,26.18,490.53,132.33,56.4,300.37,399.38,623.06,491.83,Prague - Žižkov,50.08145,14.44794,,,,,,1.0,,,1.0,,,
"CZK 43,000","CZK 7,000","CZK 90,000",730080,3+kk,9/1/2022,2,G,90 m²,Partly,New-build,Brick,1.0,1.0,,,78.16,287.71,91.16,102.12,98.71,140.37,133.02,301.56,565.88,477.59,Prague - Nové Město,50.09072,14.4351,,,,,,,,,,,,
"CZK 19,500",CZK 779,"CZK 39,000",697625,2+kk,11/1/2022,3,G,58 m²,Unfurnished,Very good,Brick,,1.0,,1.0,82.7,455.01,98.38,158.1,81.21,239.05,520.06,207.7,804.87,290.93,"Baranova, Prague - Žižkov",50.07806,14.4581,Gas boiler,,Cooperative,,,,,,1.0,,,
"CZK 19,000","CZK 4,500","CZK 34,000",607372,Studio,9/15/2022,1,E,25 m²,Fully furnished,Very good,Brick,,1.0,,,148.83,419.07,71.5,195.07,56.82,331.69,329.58,642.28,911.37,462.1,"Gorazdova, Prague - Nové Město",50.074462,14.414953,Central,Luxurious,Personal,Complete,Up to 10 years,,,,,,,
"CZK 10,000","CZK 2,500","CZK 12,500",730667,Studio,9/1/2022,2,B,16 m²,Partly,New-build,Other,,,,,611.24,780.27,433.45,420.1,219.24,740.32,581.38,100.21,449.61,338.75,Prague - Vysočany,50.10672,14.50538,,,,,,,,1.0,,,,
"CZK 8,300",CZK 0,"CZK 12,000",730065,4+1,10/10/2022,2,G,30 m²,Fully furnished,Good,Brick,1.0,,,,416.15,1119.2,164.68,682.83,309.93,545.96,146.46,1060.0,596.48,112.48,Prague - Karlín,50.09357,14.46052,,,,,,,,,,,,
"CZK 17,200","CZK 3,800","CZK 21,000",686230,2+kk,9/1/2022,5,B,43 m²,Fully furnished,New-build,Brick,1.0,1.0,,,443.03,2205.5,1833.24,2208.76,443.04,2061.8,1256.25,2082.8,407.15,1143.0,"Šífařská, Prague - Hodkovičky",50.0204964,14.4029624,,,Personal,,,,,,1.0,,,
"CZK 13,000","CZK 5,000","CZK 26,000",726042,Studio,9/1/2022,3,G,32 m²,Fully furnished,Very good,Brick,,1.0,,,249.66,693.57,692.2,1211.41,225.0,494.83,319.69,416.46,396.46,249.66,Prague - Hloubětín,50.10433,14.55168,,Standard,Personal,,Up to 10 years,,1.0,,,,,
"CZK 20,000","CZK 8,000","CZK 28,000",730639,3+1,10/1/2022,3,G,90 m²,Partly,Good,Brick,,,,,44.22,1189.1,576.92,1480.73,532.01,1178.75,1005.21,708.52,1105.27,393.01,Prague - Braník,50.04159,14.42236,,,,,,,,,,,,
"CZK 18,000","CZK 5,000","CZK 30,000",552552,2+kk,9/1/2022,3,,63 m²,Partly,Very good,Brick,1.0,1.0,,,280.09,1497.21,807.48,1588.99,980.25,1360.6,1441.37,1351.06,2122.56,1106.49,Prague - Uhříněves,50.034912,14.5808621,,,Personal,,,,,,1.0,,,
"CZK 23,000","CZK 2,091","CZK 50,000",730638,3+kk,8/20/2022,8,C,68 m²,Partly,Very good,Prefab concrete,1.0,1.0,,1.0,359.8,896.27,372.32,643.41,170.94,405.27,358.15,398.69,688.26,211.72,Prague - Chodov,50.02743,14.52485,,,,,,,,,,,,
"CZK 20,000","CZK 5,000","CZK 20,000",729979,2+kk,8/15/2022,1,G,52 m²,Fully furnished,Very good,Other,,1.0,1.0,,147.37,951.08,153.05,538.29,374.51,662.93,209.14,1932.17,914.36,242.91,Prague - Zličín,50.05715,14.28452,,,,,,,1.0,,1.0,,,
"CZK 14,000","CZK 7,500","CZK 16,000",621436,Studio,9/1/2022,1,G,40 m²,Fully furnished,Very good,Brick,1.0,,,,324.8,935.35,338.0,1038.12,168.04,650.8,580.16,549.31,350.29,231.28,"Nad Závěrkou, Prague - Břevnov",50.082898,14.379058,,,Personal,,,,,,,,,
"CZK 18,000","CZK 4,500","CZK 20,000",613343,2+kk,10/1/2022,4,A,46 m²,,Very good,Brick,,1.0,,,526.76,1019.91,431.15,1156.37,479.61,952.31,597.42,464.21,605.37,264.73,"Mírového Hnutí, Prague - Háje",50.037896,14.521034,,,Personal,,,,1.0,,1.0,1.0,,
"CZK 18,500","CZK 4,000","CZK 35,000",421225,2+kk,10/1/2022,4,A,52 m²,Partly,Very good,Brick,,1.0,,,324.34,473.47,296.86,224.17,158.4,158.73,795.72,748.5,192.56,232.72,"Nepilova, Prague - Vysočany",50.110728,14.4959744,,,Personal,,,,1.0,,1.0,,,
"CZK 16,900","CZK 3,100","CZK 30,000",617632,2+kk,6/25/2022,2,B,44 m²,Partly,Very good,Prefab concrete,,1.0,,,339.5,258.78,154.1,328.9,36.49,237.37,731.05,965.96,1127.37,353.92,"Olštýnská, Prague - Troja",50.127794,14.42029,Distance,Standard,Personal,Interior,Up to 10 years,,,,1.0,,,
"CZK 28,235","CZK 5,289","CZK 60,000",728132,4+kk,9/1/2022,1,B,99 m²,Partly,Good,Brick,,,,,202.61,529.78,235.18,323.22,88.92,261.38,106.14,367.73,96.61,432.73,Prague - Vinohrady,50.07836,14.44153,,,,,,,1.0,,,,,
"CZK 21,000","CZK 6,000","CZK 50,000",730609,3+kk,9/1/2022,2,G,63 m²,Partly,Very good,Brick,1.0,,,,261.41,912.52,281.87,426.36,218.4,429.59,471.08,561.14,311.81,403.98,Prague - Nusle,50.059,14.43643,,,,,,,,,,,,
"CZK 8,000","CZK 2,500","CZK 10,000",730602,Small studio,8/20/2022,2,G,20 m²,Partly,Wrong,Brick,,1.0,,,21.66,563.57,388.46,96.14,90.12,213.81,275.66,777.19,740.71,286.45,Prague - Smíchov,50.07176,14.4021,Electric boiler,,Personal,,Over 50 years,,,,,,,
"CZK 14,900","CZK 3,300","CZK 30,000",570282,Studio,10/1/2022,2,B,33 m²,Fully furnished,,Brick,,1.0,,,217.82,1579.87,778.68,898.42,525.92,766.94,621.01,720.34,2166.54,559.12,"Štverákova, Prague - Horní Počernice",50.1118599,14.6268181,,,Personal,,,,,1.0,1.0,,,
"CZK 19,000","CZK 4,124","CZK 19,000",730266,2+kk,10/1/2022,5,G,54 m²,Partly,Good,Brick,,1.0,,,175.3,564.49,102.46,100.04,144.3,390.19,592.06,397.3,382.76,510.05,Prague - Smíchov,50.07141,14.40787,,Standard,,,,1.0,,,,,,
"CZK 13,000",CZK 0,"CZK 13,000",729911,Studio,9/1/2022,,C,36 m²,Fully furnished,Good,Brick,,,,,323.42,1575.2,1109.44,1343.97,1257.51,1799.06,1288.39,1403.21,499.67,448.07,Prague - Hloubětín,50.09394,14.52976,,,,,,,,,,,,
"CZK 20,000","CZK 2,500","CZK 22,000",577284,2+kk,10/23/2022,1,,62 m²,Partly,New-build,Low-energy,,1.0,,,33.11,987.61,363.88,969.16,628.75,914.45,908.02,958.36,839.36,322.99,"Saarinenova, Prague - Hloubětín",50.1067841,14.5284169,Distance,Luxurious,Cooperative,,Up to 10 years,1.0,,1.0,,,,
"CZK 9,300","CZK 4,500","CZK 15,000",729762,Studio,8/20/2022,2,G,26 m²,Partly,Very good,Brick,,1.0,,,114.97,208.62,396.31,1615.36,9.96,1381.57,274.93,170.26,414.89,259.12,Prague - Střešovice,50.08912,14.38529,,,,,,,1.0,,1.0,,,
"CZK 20,000","CZK 3,500","CZK 47,000",730581,Studio,8/20/2022,3,C,30 m²,Fully furnished,New-build,Brick,,,,,249.44,775.46,296.54,454.56,346.44,471.4,754.24,623.73,388.52,189.67,Prague - Strašnice,50.07918,14.48536,Central,Luxurious,,Complete,,1.0,,1.0,1.0,,,
"CZK 22,500","CZK 5,000","CZK 45,000",683548,2+kk,10/1/2022,4,D,68 m²,Partly,Very good,Brick,1.0,1.0,,,231.82,688.19,238.77,396.79,288.67,346.25,666.97,484.38,370.9,167.66,"Janýrova, Prague - Strašnice",50.0792694,14.4866147,Distance,,Personal,,,1.0,1.0,,1.0,1.0,,
"CZK 12,250","CZK 2,615","CZK 20,000",485661,Studio,9/1/2022,,C,50 m²,Partly,Very good,Prefab concrete,,,,,227.37,259.16,190.25,329.28,123.0,273.52,789.96,952.36,1293.57,401.17,"Hnězdenská, Prague - Troja",50.1263568,14.4202859,Distance,,Personal,Interior,10 to 30 years,,,,,,,
"CZK 8,000","CZK 1,500",CZK 0,666742,Small studio,8/22/2022,1,A,14 m²,Fully furnished,Good,Brick,,,,,63.56,2382.3,502.13,2085.54,453.16,1020.53,1623.0,348.67,951.91,676.91,"Bělohorská, Prague - Břevnov",50.07573,14.33054,Central,Standard,Personal,,10 to 30 years,,1.0,,,,,
"CZK 32,000","CZK 6,000","CZK 64,000",729867,3+kk,9/1/2022,3,B,86 m²,Partly,New-build,Brick,,1.0,,,619.74,957.8,1278.08,1960.39,141.51,1073.98,1363.22,1191.22,343.89,293.25,Prague - Letňany,50.14159,14.52344,,,,,,,,,1.0,1.0,,
"CZK 14,900","CZK 2,100","CZK 29,000",730544,Studio,10/1/2022,1,A,40 m²,Fully furnished,New-build,Low-energy,,,,,238.89,1093.41,192.63,756.92,68.18,369.6,298.96,478.79,220.68,369.05,Prague - Břevnov,50.08357,14.3772,,,,,,1.0,,,,,,
"CZK 15,000","CZK 2,700","CZK 22,000",574643,2 bedroom,9/1/2022,3,D,54 m²,Partly,Very good,Brick,,,,1.0,78.31,270.98,111.86,177.77,220.6,148.23,200.59,169.97,686.53,257.79,"Na Petřinách, Prague - Břevnov",50.088277,14.346283,Distance,,Personal,Interior,,,,,,,,
"CZK 22,000","CZK 6,500","CZK 42,000",607367,2+kk,9/1/2022,4,E,55 m²,Fully furnished,Very good,Brick,,1.0,,,198.58,426.93,115.73,304.68,64.1,257.35,115.49,281.56,645.2,300.83,"Mlynářská, Prague - Nové Město",50.0920451,14.4340658,Gas boiler,Standard,Personal,Interior,Up to 10 years,,,,,,,
"CZK 13,000","CZK 4,000","CZK 17,000",547090,Studio,9/1/2022,4,,30 m²,Partly,Very good,Prefab concrete,,,,,102.18,995.39,143.74,941.57,148.56,695.47,686.19,602.9,719.44,255.35,"K Olympiku, Prague - Karlín",50.0979809,14.4663685,Central,,Personal,Complete,,,,,1.0,,,
"CZK 12,000",CZK 750,"CZK 12,000",730527,1 bedroom,9/1/2022,4,G,45 m²,Partly,Good,Brick,,,,,153.35,303.75,10.45,286.53,24.33,238.01,302.67,247.29,712.85,737.48,Prague - Vinohrady,50.07217,14.43243,,,,,,,,,,,,
"CZK 39,900","CZK 7,900","CZK 60,000",677432,2+kk,9/29/2022,3,A,96 m²,Fully furnished,New-build,Low-energy,1.0,1.0,,,166.67,762.32,499.85,585.69,59.37,484.49,448.28,585.57,856.34,214.37,"Kobrova, Prague - Smíchov",50.07381,14.39677,,,Personal,,,,1.0,,1.0,1.0,,
"CZK 25,000","CZK 8,000","CZK 50,000",488207,3+kk,10/1/2022,,D,68 m²,Partly,Very good,Brick,,,,,136.58,210.07,741.46,5420.28,333.42,723.25,620.46,489.5,285.8,101.34,"Velkoosecká, Prague - Vinoř",50.1438182,14.576116,Gas boiler,Standard,Personal,,10 to 30 years,1.0,1.0,,,1.0,,
"CZK 32,000","CZK 4,604","CZK 64,000",729774,3+kk,8/13/2022,3,A,91 m²,Unfurnished,Very good,Brick,1.0,1.0,,,326.52,558.95,229.44,287.34,32.38,621.26,339.05,1276.69,241.73,262.25,Prague - Bubeneč,50.10305,14.41876,,,,,,,,,,,,
"CZK 2,000",CZK 0,CZK 0,369211,Other,8/19/2022,1,,9 m²,Unfurnished,,Prefab concrete,,,,,204.31,206.71,126.28,1523.05,151.11,979.08,947.47,574.14,754.43,155.95,"Svitákova, Prague - Stodůlky",50.0472687,14.3039981,,,Personal,,,,1.0,,,1.0,,
"CZK 14,500","CZK 4,500","CZK 20,000",459179,2+kk,8/15/2022,8,C,41 m²,Partly,Very good,Other,,1.0,,,202.98,776.1,334.11,511.79,277.82,386.78,173.19,350.18,839.96,141.01,"Litoměřická, Prague - Prosek",50.1188062,14.4937472,Distance,Standard,Personal,,10 to 30 years,,,,,,,
"CZK 17,000","CZK 4,000","CZK 17,000",728678,2+kk,8/4/2022,2,B,65 m²,Unfurnished,Very good,Brick,,,,,287.55,835.04,124.2,980.53,396.62,297.16,462.97,263.08,511.43,65.12,Prague - Letňany,50.14089,14.50924,,,,,,,,,,,,
"CZK 16,000","CZK 4,500","CZK 20,500",729781,2 bedroom,9/30/2022,2,G,58 m²,Partly,Very good,Brick,,,,,110.54,815.17,478.87,513.94,156.65,496.26,497.49,582.69,1174.39,298.25,Prague - Břevnov,50.08736,14.3389,,,,,,,1.0,,,,,
"CZK 39,000","CZK 7,500","CZK 78,000",730479,3+1,8/19/2022,6,G,120 m²,Partly,Very good,Brick,,1.0,,,257.07,413.9,172.69,369.66,65.95,126.45,206.73,296.92,511.52,310.58,Prague - Nové Město,50.07662,14.42275,,,,,,1.0,,,,,,
"CZK 44,000","CZK 6,000",CZK 2,358804,4+kk,9/1/2022,2,,130 m²,Fully furnished,,Brick,,,,,332.93,544.63,139.18,267.34,39.05,305.02,264.26,587.07,297.42,107.97,"Betlémské náměstí, Prague - Staré Město",50.0840811,14.4176178,,,Personal,Complete,,,,,1.0,1.0,,
"CZK 18,500","CZK 6,388","CZK 40,000",730433,2 bedroom,8/18/2022,3,C,53 m²,Partly,Good,Brick,1.0,,,,126.61,867.92,116.61,599.34,153.68,205.03,423.19,810.05,332.86,236.35,Prague - Strašnice,50.07076,14.48734,,,,,,,,,,,,
"CZK 17,990","CZK 5,013","CZK 23,003",730413,3+1,9/1/2022,8,G,67 m²,Partly,Very good,Prefab concrete,1.0,1.0,,1.0,142.33,1028.73,157.64,1021.39,379.02,436.55,471.91,701.13,557.49,431.47,"Olbramovická, Prague - Kamýk",50.01687861111,14.43642138888,,,Personal,,,,,,,,"CZK 23,003",
"CZK 24,500","CZK 4,000","CZK 36,750",729741,3+1,8/13/2022,3,G,83 m²,Fully furnished,Very good,Other,,1.0,,,147.89,285.42,46.75,257.02,48.45,141.75,104.95,327.3,312.31,377.4,Prague - Žižkov,50.08542,14.45316,,,,,,,1.0,,,1.0,,
"CZK 30,000","CZK 5,000","CZK 36,000",413976,4+kk,10/1/2022,2,C,111 m²,Partly,,Brick,,1.0,,,239.09,979.8,527.41,944.98,440.24,499.97,912.62,449.03,393.93,401.17,"Melodická, Prague - Stodůlky",50.0515016,14.3302032,Central,,Personal,,,1.0,,1.0,1.0,1.0,,
"CZK 23,000","CZK 2,000","CZK 44,000",510077,3+1,9/1/2022,3,,74 m²,Partly,,Brick,1.0,,,,88.58,653.66,405.19,613.73,454.33,427.44,306.07,248.82,1240.24,316.76,"Novodvorská, Prague - Braník",50.027717,14.4287618,Central,Standard,Personal,Complete,,,,,,,,
"CZK 10,500","CZK 2,000","CZK 13,500",597400,Small studio,9/1/2022,1,G,22 m²,Unfurnished,Good,Brick,,,,,95.04,732.43,109.54,315.94,102.2,56.39,560.57,736.83,1049.15,353.35,"Trojská, Prague - Kobylisy",50.121955,14.4518,Other,Standard,Personal,Complete,Up to 10 years,,,,,,,
"CZK 16,500",CZK 0,"CZK 30,000",730381,1 bedroom,10/1/2022,5,G,46 m²,Fully furnished,Very good,Brick,1.0,,,,266.48,680.57,341.5,362.64,201.55,370.26,247.51,544.13,680.05,142.75,Prague - Michle,50.04544,14.45215,,,,,,,,,,,,
"CZK 38,000","CZK 4,000","CZK 60,000",730311,3+1,8/22/2022,1,C,135 m²,Unfurnished,Very good,Brick,,,,,245.95,829.21,271.92,437.76,294.35,431.58,604.69,77.33,429.89,205.19,Prague - Vinohrady,50.08084,14.44272,,,,,,,,,,,,
"CZK 22,000","CZK 5,500","CZK 44,000",531774,2+kk,8/1/2022,2,,57 m²,Fully furnished,Good,Brick,,,,,125.6,843.19,329.07,492.47,121.62,345.28,400.13,325.73,977.92,292.95,"Trmická, Prague - Prosek",50.1180113,14.4964518,,,Personal,,,1.0,,,,,,
