Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Renovation,Age,Total number of floors,New building,Front garden,Developer name,Project name,Kód jednotky,Administration fee
581545,"CZK 19,000",50.079043,14.450264,"Laubova, Prague - Vinohrady",1 bedroom,50 m²,"CZK 4,000",Furnished,4,No,No,No,No,No,Yes,No,29. 11. 2021,190,255,21,254,95,282,123,285,713,150,Excellent,"CZK 23,000",Cooperative,Brick building,G,,,Overall,over 50 years years,,,,,,,
697853,"CZK 12,500",50.05808,14.28322,"Sazovická, Prague - Zličín",Studio,28 m²,"CZK 1,800",Partially furnished,1,No,No,Yes,Yes,No,Yes,No,03. 01. 2022,289,917,749,679,761,803,150,"1,025",166,,Excellent,"CZK 25,000",Personal,Brick building,G,,,,,,,,,,,
685656,"CZK 11,000",50.09956,14.43598,"Farského, Prague - Holešovice",1 bedroom,39 m²,"CZK 3,500",Partially furnished,,No,No,No,No,No,Yes,No,03. 01. 2022,163,"1,006",92,209,182,117,157,"1,319",530,700,Good,"CZK 11,000",Personal,Brick building,G,,,,,,,,,,,
695314,"CZK 12,700",50.05464,14.44235,"Sdružení, Prague - Nusle",1 bedroom with open-plan kitchen,51 m²,"CZK 2,060",Partially furnished,2,Yes,No,Yes,No,No,No,No,01. 01. 2022,32,968,124,457,34,600,263,237,956,211,Excellent,"CZK 24,000",Personal,Brick building,G,,,,,,,,,,,
697056,"CZK 15,400",50.0668899,14.5528565,"Kardausova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,57 m²,"CZK 4,000",Furnished,2,Yes,No,No,No,Yes,Yes,No,08. 01. 2022,464,"1,158",378,297,557,"1,059","1,229",312,,,New build,"CZK 30,800",Personal,Brick building,B,,,,,,,,,,,
680079,"CZK 56,250",50.0766855,14.4294035,"Sokolská, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 18,750",Furnished,4,No,No,No,No,No,No,No,07. 01. 2022,212,525,185,151,68,162,317,392,109,262,,,,,,,,,,,,,,,,
680059,"CZK 60,289",50.0821872,14.4175604,"Národní, Prague - Staré Město",2 bedroom,,"CZK 20,096",Furnished,1,No,No,No,No,No,No,No,07. 01. 2022,198,801,15,163,39,141,121,304,55,465,,,,,,,,,,,,,,,,
680051,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",Studio,45 m²,"CZK 12,000",Furnished,4,No,No,No,No,No,Yes,No,07. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
682068,"CZK 18,300",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,34 m²,"CZK 6,100",Furnished,2,No,No,No,No,No,Yes,No,07. 01. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
694718,"CZK 18,600",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",Studio,29 m²,"CZK 6,200",Furnished,5,No,Yes,No,No,No,Yes,No,01. 02. 2022,472,536,115,535,55,394,404,513,675,431,,,,,,,,,,,,,,,,
697842,"CZK 11,000",50.09239,14.53345,"Českobrodská, Prague - Hloubětín",Small studio,25 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,03. 01. 2022,25,707,854,"1,145","1,324","1,454",842,584,,,Excellent,"CZK 11,000",Personal,Brick building,G,,,,,,,,,,,
692357,"CZK 22,000",50.09978,14.42468,"Ovenecká, Prague - Holešovice",3 bedroom,82 m²,CZK 450,Partially furnished,1,No,No,Yes,No,No,No,No,01. 01. 1970,67,157,76,45,61,66,352,389,482,,Excellent,,Personal,Brick building,G,,Gas boiler,Interior,,Middle floor,,,,,,
688456,"CZK 19,500",50.07561,14.43276,"Jugoslávská, Prague - Vinohrady",2 bedroom,86 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,No,No,No,01. 01. 2022,104,255,38,49,63,94,273,350,450,566,Excellent,"CZK 19,500",Personal,Brick building,G,,Electric boiler,Exterior,,,,,,,,
619822,"CZK 10,000",50.072607,14.427693,"Ke Karlovu, Prague - Nové Město",Small studio,24 m²,"CZK 2,500",Partially furnished,2,No,No,No,No,No,Yes,No,17. 08. 2020,31,713,303,459,11,36,338,384,601,636,Excellent,"CZK 10,000",Personal,Brick building,D,Standard materials and solutions,Central heating,Overall,,Middle floor,,,,,,
641351,"CZK 12,000",50.089637,14.465475,Prague - Žižkov,1 bedroom,38 m²,CZK 700,Partially furnished,5,No,No,No,No,No,No,No,Ihned,120,768,144,69,54,291,622,652,563,217,Good,"CZK 12,000",Personal,Brick building,G,Standard materials and solutions,Other,,,,,,,,,
697324,"CZK 11,000",50.05428,14.5265,"Vladycká, Prague - Hostivař",Small studio,30 m²,"CZK 2,500",Furnished,4,Yes,No,No,No,No,No,No,01. 02. 2022,267,816,120,779,414,820,"1,153",525,373,376,Excellent,"CZK 11,000",Personal,Brick building,G,,,,,,,,,,,
692278,"CZK 19,000",50.02829,14.50078,"Medkova, Prague - Chodov",2 bedroom with open-plan kitchen,92 m²,"CZK 4,500",Furnished,1,Yes,No,No,No,No,No,No,01. 01. 2022,701,818,445,920,508,660,"1,107",683,"1,475",372,Excellent,"CZK 36,000",Personal,Brick building,G,,,,,,,,,,,
577628,"CZK 12,900",50.1020116,14.5620731,"Rudolfa Holeky, Prague - Černý Most",Studio,31 m²,"CZK 2,500",Furnished,1,No,Yes,Yes,No,No,Yes,No,01. 02. 2022,173,636,549,920,700,646,303,742,357,,New build,"CZK 20,000",Personal,Brick building,G,,,,1 to 10 years years,,,20 m²,,,,
567662,"CZK 13,000",50.0326918,14.5878314,"Františka Diviše, Prague - Uhříněves",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Furnished,1,Yes,No,No,No,No,No,No,01. 01. 2021,539,"1,000",851,"1,092",919,952,"1,085",850,907,,,"CZK 26,000",Personal,Prefab concrete building,B,,,,,,,,,,,
697829,"CZK 22,571",50.0400084,14.4319253,"Zelený pruh, Prague - Krč",4 bedroom,93 m²,"CZK 2,693",,1,No,No,No,No,No,No,No,01. 01. 2022,173,"1,023",318,604,273,832,"1,110",372,639,43,Good,"CZK 25,264",Cooperative,Other,,,,,,,,,,,,
680073,"CZK 30,000",50.0372353,14.482405,"Hněvkovská, Prague - Chodov",1 bedroom with open-plan kitchen,55 m²,"CZK 10,000",Furnished,3,No,No,No,No,No,No,No,07. 01. 2022,469,"1,480",408,"1,340",370,"1,305",889,"1,194",334,309,,,,,,,,,,,,,,,,
680096,"CZK 63,113",50.079674,14.4269813,"Ve Smečkách, Prague - Nové Město",2 bedroom with open-plan kitchen,63 m²,"CZK 21,037",Furnished,6,No,Yes,No,No,No,No,No,07. 01. 2022,310,576,95,235,18,250,217,643,397,538,,,,,,,,,,,,,,,,
680008,"CZK 35,100",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 11,700",Furnished,3,No,No,No,No,No,No,No,07. 01. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,
392789,"CZK 12,000",50.1230046,14.4894172,"Bílinská, Prague - Prosek",3 bedroom,53 m²,"CZK 4,500",Partially furnished,8,No,No,No,Yes,No,Yes,No,01. 01. 2022,438,769,152,708,481,409,308,216,411,83,Excellent,"CZK 24,000",Personal,Prefab concrete building,G,Standard materials and solutions,District heating,Bathroom unit,,Top floor,,,,,,
542450,"CZK 13,500",50.0606518,14.4314985,Prague - Nusle,1 bedroom with open-plan kitchen,47 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,289,"1,193",81,437,200,372,565,402,476,562,,"CZK 13,500",Personal,Brick building,,,,,,,,,,,,
697826,"CZK 6,000",50.0814,14.35271,"Bělohorská, Prague - Břevnov",Small studio,30 m²,CZK 500,Furnished,1,No,No,No,No,No,No,No,03. 01. 2022,637,895,711,765,490,784,894,836,379,559,Good,"CZK 6,000",Personal,Brick building,G,,,,,,,,,,,
519421,"CZK 13,000",49.9943535,14.3668619,Prague - Radotín,1 bedroom with open-plan kitchen,52 m²,"CZK 4,000",Partially furnished,3,No,No,No,No,Yes,No,No,14. 02. 2022,290,"1,228","1,323",886,"1,260","1,215",829,869,"1,321",,,"CZK 13,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,Overall,,Top floor,,,,,,
689519,"CZK 13,000",49.996653165369,14.412188262513,"Sekorova, Prague - Modřany",2 bedroom,70 m²,"CZK 2,000",Furnished,1,No,Yes,No,No,No,No,No,01. 02. 2022,387,"1,331",822,"1,425",672,"1,153",996,"1,094",693,347,Excellent,"CZK 13,000",Personal,Brick building,C,,Gas boiler,,,,,,,,,
697824,"CZK 15,000",50.1296509,14.4920493,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,54 m²,"CZK 3,000",Partially furnished,3,No,No,No,Yes,No,Yes,No,03. 01. 2022,269,"1,086",204,986,543,389,612,478,"1,097",9,Excellent,"CZK 20,000",Personal,Brick building,B,,,,,,,,,,,
697321,"CZK 18,000",50.08729,14.46409,"V Kapslovně, Prague - Žižkov",1 bedroom with open-plan kitchen,58 m²,"CZK 3,200",Partially furnished,1,No,No,No,No,No,Yes,Yes,14. 01. 2022,258,762,141,403,5,581,663,658,583,476,Excellent,"CZK 36,000",Personal,Other,C,,,,,,,,,,,
660702,"CZK 14,000",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",1 bedroom,45 m²,"CZK 2,260",Unfurnished,,No,No,No,No,No,No,No,01. 08. 2021,82,240,76,129,72,4,335,424,475,805,Excellent,,Personal,Brick building,E,,,,,,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,01. 07. 2021,82,240,76,129,72,4,335,424,475,805,Excellent,,Personal,Brick building,F,,,,,,,,,,,
697817,"CZK 16,900",50.03743,14.48474,"Babákova, Prague - Chodov",3 bedroom,90 m²,"CZK 4,900",Furnished,1,No,No,Yes,Yes,Yes,No,No,01. 02. 2022,479,"1,121",179,955,519,920,861,"1,316",483,158,Excellent,"CZK 21,000",Personal,Prefab concrete building,G,Premium materials and solutions,,,,,,,,,,
697312,"CZK 15,400",50.06456,14.432,"Křesomyslova, Prague - Nusle",1 bedroom,53 m²,"CZK 2,450",Furnished,1,No,No,No,No,Yes,No,No,10. 01. 2022,222,514,301,599,318,288,130,320,163,409,Excellent,"CZK 17,850",Personal,Brick building,G,,,,,,,,,,,
623680,"CZK 12,500",50.031109,14.368304,"Trnkovo Náměstí, Prague - Hlubočepy",Studio,56 m²,"CZK 3,500",,3,No,No,No,No,No,Yes,No,01. 09. 2020,74,733,137,713,188,812,331,291,655,74,Excellent,"CZK 16,000",Personal,Brick building,C,,,,,,,,,,,
695225,"CZK 17,670",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,33 m²,"CZK 5,890",Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
625983,"CZK 19,000",50.091307,14.389869,"Nový Svět, Prague - Hradčany",1 bedroom,39 m²,CZK 900,,1,No,No,No,No,No,No,No,26. 11. 2021,375,890,534,843,223,"1,301",465,670,876,109,New build,"CZK 19,000",Personal,Brick building,G,Premium materials and solutions,,Overall,1 to 10 years years,Ground floor,,,,,,
697780,"CZK 7,000",50.0457817,14.4826301,"Hlavní, Prague - Záběhlice",Studio,28 m²,"CZK 2,600",Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 02. 2022,15,349,425,362,94,115,652,690,463,,Good,"CZK 19,200",Cooperative,Prefab concrete building,G,,,,,,,,,,,
664280,"CZK 12,000",50.12308,14.48964,"Bílinská, Prague - Prosek",Studio,34 m²,"CZK 1,800",Partially furnished,7,No,No,No,Yes,No,Yes,No,07. 01. 2022,421,752,134,690,463,392,326,233,428,83,Excellent,"CZK 12,000",Personal,Prefab concrete building,G,,District heating,Interior,,Top floor,,,,,,
604244,"CZK 10,000",50.086888,14.4482,"Jeronýmova, Prague - Žižkov",Studio,27 m²,"CZK 2,500",,1,No,No,Yes,No,No,Yes,No,15. 01. 2022,126,461,217,468,51,428,195,320,277,701,Excellent,"CZK 10,000",Personal,Brick building,D,,,,,,,,,,,
624802,"CZK 14,500",50.0835739,14.377198,"Šlikova, Prague - Břevnov",Studio,40 m²,"CZK 2,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,231,"1,093",193,565,68,370,290,494,221,369,Excellent,"CZK 29,000",Personal,Low-energy building,A,Premium materials and solutions,Central heating,Overall,1 to 10 years years,Middle floor,,,,,,
680072,"CZK 26,250",50.0802704,14.4260824,"Štěpánská, Prague - Nové Město",Studio,30 m²,"CZK 8,750",Furnished,7,No,No,No,No,No,Yes,Yes,07. 01. 2022,288,586,250,131,26,252,214,638,273,511,,,,,,,,,,,,,,,,
697804,"CZK 12,000",50.10309,14.5817,"Kpt. Stránského, Prague - Černý Most",1 bedroom with open-plan kitchen,48 m²,"CZK 5,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,03. 01. 2022,287,"1,030",198,699,647,786,"1,175",599,674,,Excellent,"CZK 12,000",Personal,Prefab concrete building,B,,,,,,,,,,,
533468,"CZK 8,490",50.1184749,14.4611757,"Gabčíkova, Prague - Libeň",Studio,33 m²,"CZK 1,610",Furnished,2,No,No,Yes,No,No,No,No,05. 01. 2022,325,533,449,676,412,414,812,833,"1,278",786,Excellent,"CZK 11,500",Personal,Brick building,,Standard materials and solutions,,,,Middle floor,,,,,,
601774,"CZK 16,000",50.08804,14.42076,"Vodičkova, Prague - Staré Město",Studio,41 m²,"CZK 2,000",Furnished,3,Yes,No,No,No,No,No,No,01. 01. 2022,117,229,110,257,50,160,257,346,348,429,Excellent,"CZK 16,000",Personal,Brick building,F,Premium materials and solutions,Other,Interior,1 to 10 years years,Middle floor,,,,,,
697802,"CZK 13,900",50.10276,14.50918,"Poděbradská, Prague - Vysočany",Studio,47 m²,"CZK 2,300",Partially furnished,2,No,No,No,Yes,No,No,Yes,03. 01. 2022,116,"1,377",485,976,592,625,359,"1,303","1,493",559,Excellent,,Personal,Brick building,G,,,,,,,,,,,
696019,"CZK 20,000",50.1183,14.45433,"Na Úbočí, Prague - Libeň",2 bedroom,59 m²,"CZK 5,000",Partially furnished,1,No,Yes,No,No,Yes,No,No,01. 01. 2022,220,791,707,934,340,672,310,"1,052",592,277,Excellent,"CZK 40,000",Personal,Brick building,G,,,,,,,,,,,
694990,"CZK 26,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,67 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,185,542,92,265,22,202,404,366,110,249,New build,"CZK 26,000",Personal,Brick building,B,,,,,,,,,,,
694998,"CZK 19,000",50.101655482973,14.452764628089,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
695001,"CZK 17,000",50.101841946188,14.452939237593,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,45 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 17,000",Personal,Brick building,B,,,,,,,,,,,
696549,"CZK 13,500",50.1065303,14.4911941,"Kovářská, Prague - Libeň",2 bedroom,47 m²,"CZK 1,500",,4,No,No,Yes,No,No,No,No,01. 01. 1970,165,226,54,409,89,390,112,287,125,16,,"CZK 15,000",Personal,Brick building,,,,,,,,,,,,
695067,"CZK 19,000",50.101887608886,14.45268887592,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,3,No,No,No,No,No,Yes,No,01. 01. 2022,181,539,89,261,7,198,400,363,176,277,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
695004,"CZK 19,000",50.101747049945,14.452762640491,"Tusarova, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,"CZK 3,500",Furnished,5,Yes,Yes,No,No,No,Yes,No,01. 01. 2022,182,539,89,262,19,199,401,363,107,252,New build,"CZK 19,000",Personal,Brick building,B,,,,,,,,,,,
471719,"CZK 15,000",50.0335807,14.4173411,"Nad Strouhou, Prague - Braník",1 bedroom with open-plan kitchen,64 m²,"CZK 3,300",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 02. 2022,254,755,328,265,300,628,490,"1,237",241,,,"CZK 15,000",Personal,Brick building,B,Standard materials and solutions,,Interior,,Middle floor,,,,,,
362591,"CZK 9,900",49.9954294,14.4705257,"Švihovská, Prague - Písnice",Studio,30 m²,"CZK 2,500",Partially furnished,2,Yes,No,No,No,No,No,No,10. 01. 2022,221,"1,285",681,"1,079","1,074",651,,,,,Excellent,"CZK 19,800",Personal,Brick building,B,Standard materials and solutions,Central heating,,1 to 10 years years,Middle floor,,,,,,
697799,"CZK 12,500",50.05336,14.52516,"Švehlova, Prague - Hostivař",Studio,30 m²,"CZK 2,500",Furnished,3,Yes,No,No,No,Yes,Yes,No,04. 01. 2022,60,612,207,575,395,616,940,506,354,171,New build,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
697790,"CZK 9,000",50.03881,14.5083,"Majerského, Prague - Chodov",Studio,30 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,Yes,No,03. 01. 2022,268,"1,019",138,407,150,581,290,412,129,,Excellent,"CZK 12,000",Personal,Prefab concrete building,E,,,,,,,,,,,
680056,"CZK 36,000",50.079465,14.4353199,"Mánesova, Prague - Vinohrady",1 bedroom with open-plan kitchen,59 m²,"CZK 12,000",Furnished,-1,No,No,No,No,No,No,No,07. 01. 2022,156,408,244,342,59,242,281,281,533,788,,,,,,,,,,,,,,,,
680012,"CZK 45,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom,80 m²,"CZK 15,000",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,,,,,,
595127,"CZK 13,000",50.123979,14.4878,"Rumburská, Prague - Prosek",Studio,30 m²,"CZK 3,100",Furnished,3,Yes,No,No,No,No,Yes,No,01. 02. 2022,319,915,273,853,476,440,440,72,271,192,Excellent,"CZK 16,100",Personal,Prefab concrete building,G,Standard materials and solutions,Central heating,Overall,,,,,,,,
697791,"CZK 13,909",50.0789136,14.4256053,"Štěpánská, Prague - Nové Město",1 bedroom with open-plan kitchen,34 m²,"CZK 2,517",,1,No,No,No,No,No,No,No,01. 02. 2022,342,742,283,293,24,306,48,471,430,403,Good,"CZK 20,000",Personal,Other,,,,,,,,,,,,
697787,"CZK 29,000",50.10559,14.52226,"Modrého, Prague - Hloubětín",2 bedroom with open-plan kitchen,187 m²,"CZK 5,000",Furnished,2,Yes,Yes,No,Yes,Yes,Yes,Yes,03. 01. 2022,492,"1,304",694,"1,285",856,742,"1,233","1,301",915,227,New build,"CZK 29,000",Personal,Brick building,A,,,,,,,,,,,
561828,"CZK 13,900",50.0797187,14.5081473,"Tejnická, Prague - Strašnice",2 bedroom,52 m²,"CZK 3,500",Partially furnished,5,No,No,Yes,No,No,No,No,01. 02. 2022,162,911,467,751,301,628,947,914,"1,153",382,,"CZK 13,900",Personal,Brick building,,,,,,,,,,,,
696617,"CZK 11,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Studio,30 m²,CZK 950,Partially furnished,5,No,No,No,No,No,Yes,No,19. 12. 2021,184,143,6,326,135,425,130,356,84,98,Excellent,"CZK 20,000",Personal,Brick building,C,,Electric boiler,Overall,,Middle floor,,,,,,
697781,"CZK 10,990",50.13196833333,14.48740555555,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,33 m²,,Furnished,2,No,No,No,No,No,Yes,No,,576,768,514,761,494,988,"1,368",113,,,Excellent,"CZK 13,921",Personal,Prefab concrete building,C,,,,,,,,,,,"CZK 13,921

                                
                                
                
i"
694814,"CZK 16,000",50.10108,14.44575,"Stupkova, Prague - Holešovice",1 bedroom,45 m²,"CZK 1,500",Furnished,3,No,No,Yes,No,No,Yes,No,01. 01. 2022,388,365,178,548,168,272,262,414,716,231,Good,"CZK 16,000",Cooperative,Brick building,G,,,Overall,,Middle floor,,,,,,
346444,"CZK 12,600",50.0478658367,14.5569324349,"Boloňská, Prague - Horní Měcholupy",Studio,33 m²,"CZK 3,000",Partially furnished,5,Yes,No,Yes,No,No,Yes,No,,35,844,178,921,286,988,492,344,633,275,Excellent,"CZK 20,000",Personal,Brick building,C,,District heating,,,Top floor,,,,,,
430748,"CZK 11,000",50.0527787,14.5150765,"Mattioliho, Prague - Záběhlice",Studio,38 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,Yes,No,01. 02. 2022,432,338,328,286,126,334,990,"1,049",499,295,Excellent,"CZK 20,000",Personal,Brick building,,,,,10 to 30 years years,,,,,,,
474527,"CZK 10,000",50.0242782,14.4551131,"Hurbanova, Prague - Krč",1 bedroom,34 m²,"CZK 3,500",Partially furnished,7,Yes,No,No,No,No,No,No,,372,905,421,461,440,589,"1,340",444,416,,,"CZK 20,000",Personal,Prefab concrete building,,,District heating,Bathroom unit,,Top floor,,,,,,
690499,"CZK 13,500",49.9556717,14.3808711,"K Vejvoďáku, Prague - Zbraslav",Studio,60 m²,"CZK 4,500",Furnished,3,No,No,No,No,No,No,No,07. 01. 2022,68,"1,125","1,351","1,387","1,058","1,076",,,,,,,,,,,,,,,,,,,,
690487,"CZK 15,334",50.0839446,14.4142188,"Karoliny Světlé, Prague - Staré Město",1 bedroom,29 m²,"CZK 5,111",Furnished,2,No,No,No,No,No,No,No,07. 01. 2022,121,731,23,390,14,376,531,533,489,221,,,,,,,,,,,,,,,,
679948,"CZK 18,428",50.0830187,14.4654473,"Olšanská, Prague - Žižkov",Studio,30 m²,"CZK 6,142",Furnished,3,No,No,No,No,No,No,Yes,11. 01. 2022,99,368,492,556,426,352,496,585,430,491,,,,,,,,,,,,,,,,
697775,"CZK 9,000",50.07753,14.46334,"Hradecká, Prague - Vinohrady",1 bedroom,48 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,01. 02. 2022,134,30,44,145,27,221,315,535,359,314,Excellent,"CZK 18,000",Other,Brick building,G,,,,,,,,,,,
502639,"CZK 29,000",50.0705362,14.45,"Charkovská, Prague - Vršovice",2 bedroom with open-plan kitchen,96 m²,"CZK 4,829",Unfurnished,3,Yes,No,Yes,No,No,Yes,No,,156,669,167,215,94,511,208,468,398,384,Excellent,,Personal,Other,,,,,,,,,,,,
627253,"CZK 11,900",50.104796,14.472328,"Vojenova, Prague - Libeň",Studio,36 m²,"CZK 2,600",Furnished,3,Yes,No,No,No,No,Yes,No,01. 03. 2022,107,544,81,96,120,97,348,596,476,142,New build,"CZK 15,000",Personal,Brick building,B,,,,1 to 10 years years,,,,,,,
465966,"CZK 18,000",50.0931427,14.4569598,"Březinova, Prague - Karlín",1 bedroom with open-plan kitchen,49 m²,"CZK 1,100",Partially furnished,2,Yes,No,No,No,No,No,No,01. 02. 2022,314,772,119,373,54,236,192,"1,340",287,436,,"CZK 16,000",Personal,Brick building,A,Standard materials and solutions,,Overall,1 to 10 years years,Middle floor,,50 m²,,,,
562412,"CZK 12,900",50.053939,14.4220743,"Pod Klaudiánkou, Prague - Podolí",2 bedroom,59 m²,"CZK 4,200",Unfurnished,1,No,No,No,No,No,No,No,06. 12. 2021,437,766,373,565,411,763,536,948,37,381,,"CZK 10,000",Personal,Brick building,D,,Other,,,Ground floor,,100 m²,,,,
522281,"CZK 12,900",50.0752439,14.4536006,"Korunní, Prague - Vinohrady",Small studio,36 m²,CZK 800,Unfurnished,5,No,No,No,No,No,No,No,03. 01. 2022,59,333,15,293,51,86,132,512,615,199,Excellent,"CZK 30,000",Personal,Brick building,G,Premium materials and solutions,Electric boiler,Overall,,Attic,,,,,,
697771,"CZK 12,500",50.04581,14.30266,"Svitákova, Prague - Stodůlky",Studio,39 m²,"CZK 2,000",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,07. 02. 2022,258,122,148,95,"1,023","1,120",725,886,110,,New build,"CZK 14,500",Personal,Other,B,,,,,,,,,,,
697770,"CZK 19,900",50.0733476,14.3959227,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,46 m²,"CZK 4,500",Furnished,3,No,No,Yes,No,No,Yes,No,03. 01. 2022,207,"1,068",123,759,92,889,250,857,"1,077",82,New build,"CZK 24,400",Personal,Low-energy building,G,,,,,,,,,,,
628788,"CZK 15,900",50.141463,14.523138,"Kadečkové, Prague - Letňany",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",,1,No,Yes,Yes,No,No,Yes,No,05. 10. 2020,566,921,"1,250",116,"1,045","1,321","1,168",872,258,,New build,,Personal,Brick building,B,,,,,,,,,,,
