Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,PENB,Total number of floors,Front garden,New building,Administration fee,Renovation,Developer name,Project name,Kód jednotky
645848,"CZK 19,000",50.121135,14.463286,"Na Okrouhlíku, Prague - Libeň",3 bedroom,71 m²,"CZK 3,900",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,373,344,395,681,492,430,559,227,660,301,Excellent,"CZK 22,900",Personal,Brick building,,Standard materials and solutions,Gas boiler,C,Middle floor,,,,Overall,,,
712751,"CZK 24,000",50.08737,14.34416,"Brunclíkova, Prague - Břevnov",2 bedroom,57 m²,"CZK 4,500",Partially furnished,6,No,No,Yes,No,No,No,No,05. 04. 2022,139,487,135,200,183,218,300,184,704,68,Excellent,"CZK 30,000",Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,District heating,E,Middle floor,,,,Interior,,,
443559,"CZK 17,000",50.0675078,14.4582497,"Minská, Prague - Vršovice",1 bedroom with open-plan kitchen,65 m²,CZK 800,Furnished,1,No,No,Yes,No,No,No,No,17. 11. 2020,80,465,161,199,83,296,387,462,484,304,Excellent,"CZK 18,000",Personal,Brick building,,,Gas boiler,,,,,,,,,
712262,"CZK 42,075",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 14,025",Furnished,6,No,No,No,No,No,Yes,No,19. 04. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
711727,"CZK 21,038",50.088447,14.458108,"Koněvova, Prague - Žižkov",Studio,35 m²,"CZK 7,012",Furnished,3,Yes,No,No,No,No,Yes,Yes,24. 05. 2022,202,261,167,291,120,196,324,494,176,433,,,,,,,,,,,,,,,,
668168,"CZK 7,800",50.12657,14.56602,"K Lindě, Prague - Satalice",Small studio,16 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 05. 2022,115,698,677,2,"1,402",790,815,667,763,,New build,"CZK 8,000",Personal,Brick building,,,,G,,,,,,,,
496356,"CZK 28,000",50.0896186,14.4324025,"Havlíčkova, Prague - Nové Město",2 bedroom with open-plan kitchen,164 m²,"CZK 3,000",Furnished,4,No,No,No,No,No,No,No,01. 06. 2022,212,199,123,98,33,92,321,131,259,513,,"CZK 31,000",Personal,Brick building,,,Gas boiler,G,Attic,,,,,,,
649051,"CZK 11,000",50.126573,14.566015,"K Lindě, Prague - Satalice",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,2,No,No,No,No,Yes,No,No,04. 04. 2022,115,699,678,2,"1,402",790,815,667,763,,Excellent,"CZK 11,000",Personal,Brick building,,,,G,,,,,,,,
699045,"CZK 16,000",50.04112,14.56669,"Hornoměcholupská, Prague - Horní Měcholupy",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,24. 01. 2022,82,709,316,521,441,224,371,380,"1,105",307,New build,"CZK 40,000",Personal,Brick building,1 to 10 years years,,,A,,,,,,,,
487772,"CZK 12,500",50.0597823,14.4948404,"Slívová, Prague - Záběhlice",1 bedroom with open-plan kitchen,47 m²,"CZK 4,000",Furnished,3,Yes,No,No,Yes,No,No,No,08. 04. 2022,213,752,264,892,632,418,548,918,381,264,,"CZK 16,000",Cooperative,Prefab concrete building,,,,,,,,,,,,
541309,"CZK 15,490",50.1155148,14.5655166,"Federova, Prague - Kyje",1 bedroom with open-plan kitchen,47 m²,"CZK 3,200",Partially furnished,2,Yes,No,No,No,Yes,Yes,Yes,30. 04. 2022,353,993,768,"1,362","1,242",780,,,,,New build,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,A,Middle floor,,Yes,,,,,
712743,"CZK 11,500",50.10449,14.4784,"Novákových, Prague - Libeň",1 bedroom with open-plan kitchen,35 m²,"CZK 1,750",Partially furnished,,No,No,No,No,No,No,No,01. 06. 2022,69,285,111,311,7,237,333,461,213,358,Excellent,"CZK 11,500",Personal,Brick building,,,,A,,,,,,,,
425445,"CZK 11,500",50.0582532,14.44353,"Na Jezerce, Prague - Nusle",Small studio,22 m²,"CZK 2,000",Furnished,1,No,No,No,No,No,No,No,01. 12. 2021,96,"1,112",343,721,186,792,491,465,675,180,Excellent,"CZK 13,500",Personal,Brick building,1 to 10 years years,,,,,,,,Overall,,,
712741,"CZK 33,000",50.0747395,14.424046,"Lípová, Prague - Nové Město",1 bedroom with open-plan kitchen,45 m²,"CZK 11,000",Furnished,5,No,No,No,No,No,No,No,02. 05. 2022,120,534,85,337,48,344,183,195,543,341,,,,,,,,,,,,,,,,
712740,"CZK 31,425",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 10,475",Furnished,2,No,No,No,No,No,Yes,No,19. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
511878,"CZK 24,000",50.0772731,14.4545539,"Vinohradská, Prague - Vinohrady",3 bedroom,104 m²,"CZK 5,000",Furnished,2,Yes,No,No,No,No,Yes,No,,207,217,10,27,71,369,212,536,997,339,,"CZK 24,000",Personal,Brick building,,,,,,,,,,,,
712736,"CZK 13,500",50.04537,14.51573,"Přeštická, Prague - Hostivař",1 bedroom with open-plan kitchen,62 m²,"CZK 3,700",Unfurnished,5,No,No,No,Yes,Yes,Yes,No,01. 05. 2022,264,289,263,252,962,300,"1,332",160,,,Excellent,"CZK 27,000",Personal,Brick building,,,,G,,,,,,,,
709041,"CZK 74,850",50.090911,14.4295366,"Soukenická, Prague - Nové Město",2 bedroom with open-plan kitchen,90 m²,"CZK 24,950",Furnished,4,Yes,Yes,No,No,No,Yes,Yes,12. 05. 2022,144,325,176,152,60,230,49,259,388,439,,,,,,,,,,,,,,,,
712729,"CZK 16,200",50.03251,14.60945,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,700",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,Yes,30. 04. 2022,175,"1,088",254,"1,096",595,"1,041",613,"1,116",758,357,Excellent,"CZK 40,000",Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,Central heating,G,Ground floor,24 m²,,,,,,
712721,"CZK 36,000",50.07289,14.39336,"Grafická, Prague - Smíchov",2 bedroom with open-plan kitchen,83 m²,"CZK 7,200",Furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,04. 04. 2022,86,928,26,619,47,746,105,930,957,229,New build,"CZK 43,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,G,Top floor,,,,,,,
707379,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3,No,No,No,No,No,No,No,15. 05. 2022,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,,,,,
707326,"CZK 48,000",50.0718291,14.4385892,"Americká, Prague - Vinohrady",3 bedroom,72 m²,"CZK 16,000",Furnished,5,No,No,No,No,No,Yes,No,16. 05. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,
712718,"CZK 17,000",50.0670831,14.362062,Prague - Košíře,2 bedroom with open-plan kitchen,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,Yes,No,Yes,Yes,Yes,31. 05. 2022,134,"1,188",701,844,84,737,559,715,108,501,Excellent,"CZK 17,000",Personal,Brick building,,,,E,,,,,,,,
712089,"CZK 17,500",50.0775838,14.4184595,"Odborů, Prague - Nové Město",2 bedroom,81 m²,"CZK 1,900",Partially furnished,4,No,No,No,No,No,No,No,05. 04. 2022,73,348,60,86,70,316,227,312,536,491,Excellent,"CZK 17,500",Personal,Brick building,,,,C,,,,,,,,
711683,"CZK 22,313",50.0699993,14.3820262,"Hlaváčkova, Prague - Košíře",Studio,35 m²,"CZK 7,437",Furnished,6,Yes,No,No,No,No,Yes,Yes,28. 05. 2022,202,523,119,828,248,936,219,756,"1,073",529,,,,,,,,,,,,,,,,
712078,"CZK 12,000",50.10195,14.56331,"Cukrova, Prague - Černý Most",Small studio,35 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,Yes,Yes,No,01. 05. 2022,155,654,422,939,719,628,297,872,98,,New build,"CZK 30,000",Personal,Low-energy building,,,,G,,,,,,,,
413854,"CZK 13,000",50.0652691,14.5053347,"Na Padesátém, Prague - Strašnice",1 bedroom with open-plan kitchen,57 m²,"CZK 8,200",,4,No,No,Yes,No,No,No,No,03. 04. 2022,99,"1,101",484,776,320,535,595,575,746,424,Excellent,"CZK 13,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,C,Top floor,,,,,,,
711694,"CZK 14,900",50.06918,14.43767,"Perucká, Prague - Vinohrady",Studio,46 m²,"CZK 2,980",Furnished,3,No,Yes,Yes,No,No,Yes,No,01. 04. 2022,699,818,597,886,615,859,685,606,752,906,New build,"CZK 20,000",Personal,Prefab concrete building,1 to 10 years years,Premium materials and solutions,Central heating,C,,,Yes,,Overall,,,
707380,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3,No,No,No,No,No,No,No,29. 05. 2022,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,,,,,
707284,"CZK 33,750",50.0718291,14.4385892,"Americká, Prague - Vinohrady",1 bedroom,43 m²,"CZK 11,250",Furnished,4,No,No,No,No,No,Yes,No,16. 05. 2022,274,300,81,587,69,312,103,253,793,568,,,,,,,,,,,,,,,,
712698,"CZK 32,175",50.0643299,14.4102127,"Strakonická, Prague - Smíchov",Studio,30 m²,"CZK 10,725",Furnished,3,No,No,No,No,No,Yes,No,27. 04. 2022,211,382,250,989,170,745,812,"1,050",387,543,,,,,,,,,,,,,,,,
517158,"CZK 30,000",50.101426,14.3708397,Prague - Dejvice,3 bedroom,85 m²,"CZK 6,000",Unfurnished,3,Yes,No,No,Yes,No,No,No,13. 04. 2022,295,930,440,566,439,345,742,855,774,312,,"CZK 60,000",Personal,Brick building,,,Gas boiler,G,Attic,,,,,,,
680915,"CZK 28,500",50.09174,14.44246,"Prvního pluku, Prague - Karlín",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,Yes,Yes,No,Yes,No,No,10. 04. 2022,208,408,151,207,58,181,363,930,293,284,Excellent,"CZK 32,000",Personal,Brick building,,,,G,,,,,,,,
704234,"CZK 20,000",50.09782,14.36655,"Kladenská, Prague - Vokovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,459,383,480,389,33,259,773,611,901,105,Excellent,"CZK 40,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,G,Middle floor,,,,Overall,,,
613033,"CZK 25,500",50.129146,14.494609,"Makedonská, Prague - Střížkov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,3,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,254,937,122,862,499,374,436,313,"1,081",232,New build,"CZK 29,000",Personal,Prefab concrete building,10 to 30 years years,Premium materials and solutions,Central heating,G,Middle floor,,,,Overall,,,
642288,"CZK 21,000",50.087518,14.402865,"Malostranské náměstí, Prague - Malá Strana",1 bedroom,31 m²,"CZK 3,000",Furnished,1,No,No,No,No,Yes,No,No,01. 05. 2022,99,223,61,126,22,188,156,493,579,503,Excellent,"CZK 24,000",Personal,Brick building,over 50 years years,Standard materials and solutions,Gas boiler,G,Middle floor,,,,Interior,,,
650271,"CZK 12,500",50.072818,14.46364,Prague - Vršovice,1 bedroom with open-plan kitchen,45 m²,"CZK 1,000",Partially furnished,1,No,No,No,No,No,Yes,No,01. 05. 2022,247,817,312,744,316,692,507,392,544,154,Excellent,"CZK 15,000",Personal,Brick building,,,,C,,,,,,,,
181837,"CZK 22,500",50.1015738,14.4253932,Prague - Bubeneč,2 bedroom,75 m²,"CZK 3,500",Partially furnished,1,No,No,No,No,No,No,No,01. 05. 2022,293,346,89,276,196,87,262,128,417,,Excellent,"CZK 22,500",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,,Middle floor,,,,Interior,,,
708824,"CZK 63,000",50.0895437,14.4260543,"Rybná, Prague - Staré Město",3 bedroom,86 m²,"CZK 21,000",Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,138,70,36,61,45,257,146,128,234,214,,,,,,,,,,,,,,,,
710752,"CZK 39,000",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,80 m²,"CZK 13,000",Furnished,3,No,No,No,No,No,Yes,No,16. 05. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
712057,"CZK 16,500",50.02426,14.52633,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,50 m²,"CZK 3,600",Partially furnished,3,Yes,No,Yes,No,No,Yes,Yes,30. 03. 2022,514,"1,282",576,977,362,838,360,777,"1,073",198,New build,"CZK 33,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,B,Middle floor,,,,,,,
577787,"CZK 24,000",50.0724568,14.3936394,"Plzenska, Prague - Smíchov",2 bedroom with open-plan kitchen,63 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,Yes,No,30. 03. 2020,42,872,179,563,167,692,172,998,907,294,Excellent,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,C,Middle floor,,,,Overall,,,
685735,"CZK 14,500",50.08873,14.48156,"Olgy Havlové, Prague - Žižkov",Studio,37 m²,"CZK 3,000",Partially furnished,6,Yes,No,Yes,Yes,Yes,Yes,No,29. 09. 2021,323,965,512,725,322,768,592,376,453,347,New build,"CZK 25,000",Personal,Brick building,,,,B,,,,,,,,
536721,"CZK 13,000",50.0292388,14.5304752,"Mnichovická, Prague - Háje",1 bedroom with open-plan kitchen,44 m²,"CZK 2,100",Unfurnished,4,No,No,No,No,No,Yes,No,ihned,187,483,147,166,275,337,407,301,397,260,,"CZK 26,000",Personal,Prefab concrete building,10 to 30 years years,Standard materials and solutions,District heating,,Middle floor,,,,Overall,,,
712039,"CZK 16,000",50.10579,14.37746,"Fetrovská, Prague - Dejvice",1 bedroom with open-plan kitchen,55 m²,"CZK 4,000",Partially furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,433,504,"1,328",544,520,152,29,239,92,,Excellent,"CZK 16,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,G,Ground floor,16 m²,,,Overall,,,
661288,"CZK 16,000",50.06703,14.55347,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 06. 2022,487,"1,181",396,315,575,"1,077","1,145",334,,,New build,"CZK 32,000",Personal,Brick building,1 to 10 years years,,,B,,,Yes,,,,,
712666,"CZK 35,000",50.13003,14.49452,"Zakšínská, Prague - Střížkov",3 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Partially furnished,1,No,Yes,No,No,No,No,No,02. 04. 2022,405,"1,030",257,"1,004",641,531,529,455,"1,222",75,New build,,Personal,Brick building,,,,C,,,,,,,,
661555,"CZK 7,772",50.05717,14.49623,"Jabloňová, Prague - Záběhlice",1 bedroom,27 m²,"CZK 3,848",Partially furnished,10,No,No,No,No,No,Yes,No,01. 05. 2022,134,561,148,865,325,73,241,684,272,210,Good,"CZK 8,000",Personal,Prefab concrete building,,,,G,,,,,,,,
613496,"CZK 11,500",50.046463,14.337083,"Modrá, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 4,000",Partially furnished,8,No,No,Yes,No,No,Yes,No,01. 04. 2022,414,548,410,577,452,569,463,374,369,76,Excellent,"CZK 15,000",Personal,Prefab concrete building,,,District heating,C,Middle floor,,,,Exterior,,,
594688,"CZK 11,500",50.114363,14.47082,"Zenklova, Prague - Libeň",1 bedroom,36 m²,CZK 300,Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,136,"1,122",114,"1,187",173,414,280,"1,350",833,324,Excellent,"CZK 22,996",Personal,Brick building,,,,D,,,,,,,,
584668,"CZK 10,700",50.046155,14.48968,"Svojšovická, Prague - Záběhlice",Studio,28 m²,"CZK 3,300",Furnished,4,No,No,Yes,No,Yes,Yes,No,12. 08. 2021,175,298,407,344,298,450,770,"1,338",363,,Excellent,"CZK 14,000",Personal,Brick building,30 to 50 years years,Standard materials and solutions,District heating,G,Middle floor,,,,Interior,,,
690553,"CZK 13,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",Studio,30 m²,CZK 760,Partially furnished,1,No,No,No,No,No,Yes,No,29. 04. 2022,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 25,000",Personal,Other,1 to 10 years years,Premium materials and solutions,Central heating,B,Middle floor,,,,Overall,,,
659093,"CZK 33,000",50.08457,14.46719,"Pitterova, Prague - Žižkov",2 bedroom with open-plan kitchen,128 m²,"CZK 11,000",Furnished,6,No,Yes,Yes,No,No,No,Yes,01. 05. 2022,221,234,241,630,210,69,520,374,218,292,Excellent,"CZK 44,000",Personal,Other,,,,C,,,,,,,,
712652,"CZK 13,000",50.02923,14.48587,"Petýrkova, Prague - Chodov",2 bedroom with open-plan kitchen,71 m²,"CZK 3,800",Furnished,6,No,No,No,Yes,No,Yes,No,02. 04. 2022,252,431,162,595,403,325,455,608,576,198,Good,"CZK 33,600",Personal,Prefab concrete building,,,,G,,,,,,,,
712651,"CZK 15,000",50.06768,14.45982,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,52 m²,"CZK 3,000",Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,63,594,103,254,44,362,453,355,326,251,Excellent,"CZK 20,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Gas boiler,G,Raised ground floor,,,,Interior,,,
558127,"CZK 13,000",50.0846007,14.362892,"Patočkova, Prague - Břevnov",2 bedroom,52 m²,"CZK 3,500",Partially furnished,3,No,No,No,No,No,No,No,29. 04. 2019,151,143,206,229,267,233,280,632,234,498,,"CZK 28,000",Cooperative,Brick building,,,,,Middle floor,,,,,,,
710568,"CZK 22,000",50.10900315,14.506642726155,Prague - Vysočany,1 bedroom with open-plan kitchen,55 m²,"CZK 3,800",Partially furnished,3,Yes,No,Yes,No,No,No,Yes,21. 03. 2022,233,623,224,469,200,583,244,191,597,574,New build,"CZK 45,000",Personal,Prefab concrete building,,,,A,,,,,,,,
547428,"CZK 16,000",50.108529,14.4738525,"Na Rokytce, Prague - Libeň",2 bedroom,54 m²,"CZK 1,500",Furnished,2,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,163,856,135,412,327,213,265,686,232,223,Excellent,"CZK 16,000",Personal,Brick building,,,Electric boiler,C,Middle floor,,,,Interior,,,
602005,"CZK 15,500",50.12686,14.41907,"Hnězdenská, Prague - Troja",1 bedroom with open-plan kitchen,52 m²,"CZK 4,100",Furnished,1,Yes,No,No,No,No,No,Yes,01. 05. 2022,247,297,292,232,232,339,664,814,"1,433",359,New build,"CZK 40,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,B,Ground floor,,Yes,,,,,
710384,"CZK 11,000",50.12737,14.42118,"Sosnovecká, Prague - Troja",1 bedroom,29 m²,"CZK 2,294",Unfurnished,6,No,No,Yes,No,No,Yes,No,01. 04. 2022,377,296,193,366,124,274,688,"1,030","1,055",326,Excellent,"CZK 13,294",Personal,Prefab concrete building,,,District heating,G,Middle floor,,,,Overall,,,
712638,"CZK 12,000",50.09595,14.35583,"Nad Tratí, Prague - Vokovice",2 bedroom,35 m²,"CZK 3,029",Partially furnished,4,No,No,No,No,No,No,No,01. 05. 2022,245,462,336,360,376,325,195,442,983,129,Good,"CZK 16,000",Personal,Brick building,,,,D,,,,,,,,
712637,"CZK 17,500",50.08355,14.50442,"Káranská, Prague - Malešice",2 bedroom,52 m²,"CZK 2,000",Unfurnished,2,No,No,Yes,Yes,No,No,No,02. 04. 2022,252,467,425,486,292,641,596,332,897,159,Excellent,"CZK 35,000",Cooperative,Prefab concrete building,,,,G,,,,,,,,
555248,"CZK 19,500",50.1062879,14.4529765,"U Uranie, Prague - Holešovice",1 bedroom with open-plan kitchen,47 m²,CZK 550,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,282,615,104,427,61,315,407,878,199,147,Excellent,"CZK 28,000",Personal,Brick building,,,Electric boiler,,,,,,,,,
608859,"CZK 12,000",50.110374,14.508964,"Kolbenova, Prague - Vysočany",1 bedroom,36 m²,"CZK 1,350",Furnished,5,No,Yes,Yes,No,No,No,No,01. 05. 2022,63,682,201,449,177,618,429,528,719,581,Excellent,"CZK 15,000",Personal,Brick building,,,Gas boiler,G,Top floor,,,,,,,
