Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Design,Heating,Total number of floors,New building,Age,Front garden,Renovation,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
706825,"CZK 13,000",50.08634,14.37185,"Patočkova, Prague - Břevnov",Studio,Excellent,30 m²,"CZK 2,500","CZK 13,000",Personal,Brick building,Furnished,3,No,No,Yes,No,No,Yes,No,16. 02. 2022,G,38,667,403,609,64,389,417,281,695,494,,,,,,,,,,,,
704620,"CZK 16,000",50.06067,14.43501,"Žateckých, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,43 m²,CZK 630,"CZK 25,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,No,No,No,21. 02. 2022,D,174,819,29,613,88,562,214,528,450,342,,,,,,,,,,,,
636623,"CZK 16,000",50.06054,14.441286,"Na Květnici, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 2,600","CZK 32,000",Personal,Brick building,Furnished,3,No,No,Yes,No,Yes,No,No,01. 04. 2022,D,348,763,356,468,243,491,510,897,243,323,Standard materials and solutions,,Middle floor,,1 to 10 years years,,Interior,,,,,
705833,"CZK 20,000",50.0448122,14.51824,"náměstí Přátelství, Prague - Hostivař",2 bedroom with open-plan kitchen,New build,60 m²,"CZK 2,431","CZK 23,000",Personal,Brick building,Partially furnished,5,Yes,No,No,No,Yes,Yes,No,15. 02. 2022,C,124,114,11,0,884,263,978,122,,,,,,,,,,,,,,
706962,"CZK 10,900",50.0566093,14.2923605,"Do Zahrádek Ⅰ, Prague - Třebonice",Studio,New build,32 m²,"CZK 2,000","CZK 12,900",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,No,21. 02. 2022,B,289,"1,157",539,483,796,594,593,817,434,,,,,,,,,,,,,
299724,"CZK 11,490",50.1189478,14.453226,"Nad Rokoskou, Prague - Libeň",Studio,,39 m²,"CZK 2,250","CZK 22,980",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,06. 12. 2021,,545,605,521,739,484,486,663,866,914,694,,,Middle floor,,,,,,,,,
661144,"CZK 15,900",50.066599,14.396753,Prague - Smíchov,2 bedroom,Excellent,62 m²,CZK 790,"CZK 16,690",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,No,No,08. 01. 2022,D,223,365,225,754,130,451,312,524,755,325,,Electric boiler,Middle floor,,,,Overall,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,Good,66 m²,"CZK 4,000","CZK 20,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,A,204,353,71,"1,315",572,409,460,631,"1,299",338,,,,,,,,,,,,
707656,"CZK 10,000",50.11014,14.61956,"Pavlišovská, Prague - Horní Počernice",1 bedroom with open-plan kitchen,Good,43 m²,"CZK 4,000","CZK 10,000",Cooperative,Prefab concrete building,Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,G,359,"1,169",342,881,733,133,"1,212",258,,,,,,,,,,,,,,
683123,"CZK 12,000",50.09945,14.4709,"Na Kopečku, Prague - Libeň",1 bedroom,Good,49 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,Yes,No,17. 02. 2022,E,433,656,466,609,383,639,541,265,322,560,Standard materials and solutions,Central heating,Middle floor,,,,,,,,,
122866,"CZK 22,000",50.0506294,14.3434968,"Sluneční Nám., Prague - Stodůlky",2 bedroom with open-plan kitchen,,102 m²,"CZK 4,000","CZK 22,000",Cooperative,Other,Furnished,19,No,No,No,No,No,No,No,25. 02. 2022,,163,252,109,131,84,124,255,257,"1,017",142,,,,,,,,,,,,
651297,"CZK 13,990",50.079409,14.453223,"Jagellonská, Prague - Vinohrady",1 bedroom,Good,37 m²,CZK 400,"CZK 14,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 03. 2022,G,415,295,46,284,35,507,382,549,875,381,,,,,,,,,,,,
639142,"CZK 6,000",50.049512,14.3264238,"Na Dolnici, Prague - Stodůlky",Small studio,Excellent,18 m²,"CZK 1,990",,Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,21. 02. 2022,C,210,852,708,805,201,705,594,349,669,409,Standard materials and solutions,Central heating,Attic,,10 to 30 years years,,Overall,,,,,
544208,"CZK 22,000",50.1036763,14.4361403,"Šimáčkova, Prague - Holešovice",1 bedroom with open-plan kitchen,,45 m²,"CZK 1,000","CZK 22,000",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 03. 2022,,327,981,217,493,171,298,607,299,798,,,Electric boiler,Middle floor,Yes,,,,,,,,
640586,"CZK 13,000",50.081969,14.615186,"Mladých Běchovic, Prague - Běchovice",1 bedroom with open-plan kitchen,Excellent,55 m²,"CZK 3,500","CZK 26,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,Yes,Yes,01. 03. 2022,G,179,342,329,234,243,395,495,169,,,,,,,,,,,,,,
396329,"CZK 22,000",50.074603057385,14.316885061377,"Třanovského, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 3,500","CZK 22,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,21. 02. 2022,,214,717,181,"1,370","1,195",334,446,352,,,Standard materials and solutions,Gas boiler,,,,50 m²,Overall,,,,,
698760,"CZK 19,000",50.07462,14.31678,"Třanovského, Prague - Řepy",2 bedroom with open-plan kitchen,Excellent,72 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,10. 01. 2022,G,206,710,174,"1,363","1,187",341,454,360,,,,Gas boiler,Ground floor,,,50 m²,Overall,,,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,Excellent,164 m²,"CZK 4,900",,Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,B,142,108,94,612,75,377,285,257,475,229,,,,,,,,,,,,
707659,"CZK 32,000",50.07257,14.43893,"Záhřebská, Prague - Vinohrady",3 bedroom with open-plan kitchen,Excellent,115 m²,"CZK 5,900","CZK 48,000",Personal,Brick building,Furnished,4,No,Yes,No,No,No,Yes,No,01. 03. 2022,C,265,320,161,542,59,444,211,349,781,594,,Gas boiler,Top floor,,,,,,,,,
607626,"CZK 35,000",50.10628,14.46818,"Smrčkova, Prague - Libeň",1 bedroom with open-plan kitchen,New build,76 m²,"CZK 4,500","CZK 39,500",Personal,Brick building,Partially furnished,,No,Yes,Yes,No,Yes,Yes,Yes,01. 04. 2022,B,608,"1,396",719,810,364,731,571,"1,222",253,367,Premium materials and solutions,,Ground floor,Yes,1 to 10 years years,,,,,,,
707651,"CZK 12,000",50.12695,14.49098,"Jablonecká, Prague - Střížkov",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 3,500","CZK 24,000",Personal,Prefab concrete building,Partially furnished,2,Yes,No,No,No,No,Yes,No,01. 03. 2022,,183,701,364,601,216,257,696,537,752,20,,,,,,,,,,,,
707655,"CZK 14,000",49.96188,14.39462,"Žitavského, Prague - Zbraslav",Studio,Excellent,53 m²,CZK 600,"CZK 14,000",Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,21. 02. 2022,G,260,593,"1,177","1,363","1,185",875,"1,293",,,,,,,,,,,,,,,
602012,"CZK 10,000",50.017333,14.435375,"U Kamýku, Prague - Kamýk",Studio,Excellent,40 m²,"CZK 4,700","CZK 15,000",,Brick building,Furnished,3,Yes,No,No,No,No,Yes,No,20. 02. 2022,G,100,"1,018",176,"1,010",411,318,482,715,426,329,,Central heating,,,1 to 10 years years,,,,,,,
706085,"CZK 19,600",50.0473,14.43532,"Horáčkova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,64 m²,"CZK 3,591","CZK 25,000",Personal,Prefab concrete building,Partially furnished,11,No,No,No,Yes,No,Yes,No,01. 04. 2022,D,187,688,7,495,112,581,339,227,331,78,,,,,,,,,,,,
619046,"CZK 11,900",50.06071,14.399807,"Na Neklance, Prague - Smíchov",Studio,Excellent,36 m²,"CZK 3,000","CZK 11,900",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,26. 07. 2020,B,169,886,221,935,195,434,611,750,672,550,Standard materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Overall,,,,,
352869,"CZK 11,900",50.0561574,14.5133831,"Jasmínová, Prague - Záběhlice",1 bedroom,Excellent,40 m²,"CZK 3,200","CZK 11,900",Personal,Prefab concrete building,Partially furnished,2,No,No,No,Yes,No,Yes,No,17. 01. 2022,C,67,529,326,492,404,534,549,804,840,192,,District heating,Middle floor,,1 to 10 years years,,Overall,,,,,
707646,"CZK 15,500",50.06796,14.51684,"Běžná, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,75 m²,"CZK 4,000","CZK 30,000",Personal,Low-energy building,Furnished,1,No,No,No,No,Yes,No,No,01. 04. 2022,A,113,648,700,778,937,777,"1,426",607,,,Premium materials and solutions,Geothermal heat pump,Middle floor,,,,Overall,,,,,
631921,"CZK 13,000",50.049596,14.346441,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,46 m²,"CZK 3,000","CZK 13,000",Personal,Prefab concrete building,Partially furnished,7,No,No,No,No,No,Yes,No,28. 02. 2022,G,245,488,132,158,69,290,102,186,"1,275",55,Standard materials and solutions,District heating,,,1 to 10 years years,,,,,,,
707650,"CZK 17,500",50.04017,14.33576,"Tlumačovská, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,51 m²,"CZK 2,500","CZK 35,000",Personal,Prefab concrete building,Furnished,2,No,No,No,No,Yes,Yes,No,04. 03. 2022,D,111,636,0,607,386,13,353,618,377,360,,,,,,,,,,,,
618247,"CZK 14,500",50.070905,14.451851,"Moskevská, Prague - Vršovice",Studio,New build,53 m²,"CZK 1,500","CZK 29,000",Personal,Brick building,,4,No,No,No,No,No,No,No,21. 02. 2022,G,53,582,16,165,45,437,94,344,273,260,,,,,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,Good,75 m²,"CZK 3,000","CZK 18,500",Cooperative,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,G,149,"1,491",806,"1,399",240,"1,457",128,,,,,,,,,,,,,,,
699655,"CZK 19,000",50.0721,14.47159,"Bělocerkevská, Prague - Vršovice",3 bedroom,Excellent,65 m²,"CZK 4,000","CZK 19,000",Personal,Prefab concrete building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,17. 01. 2022,G,123,489,113,398,315,4,495,383,602,229,,,,,,,,,,,,
650135,"CZK 6,950",49.984797,14.364209,Prague - Radotín,Small studio,Excellent,25 m²,"CZK 2,950","CZK 9,900",Personal,Other,Furnished,3,No,No,No,Yes,Yes,Yes,No,08. 08. 2021,G,55,616,36,12,175,50,572,621,438,339,Standard materials and solutions,Central heating,Middle floor,,1 to 10 years years,,Overall,,,,,
705090,"CZK 16,000",50.0925008,14.4438167,"Sokolovská, Prague - Karlín",Studio,Excellent,31 m²,"CZK 2,500","CZK 16,000",Cooperative,Brick building,Furnished,1,No,No,No,No,No,No,No,21. 02. 2022,C,113,295,84,293,18,292,279,"1,016",374,318,Premium materials and solutions,Central heating,Ground floor,,1 to 10 years years,,Overall,,,,,
696248,"CZK 47,000",50.07906,14.44976,"Laubova, Prague - Vinohrady",3 bedroom,Excellent,109 m²,"CZK 6,000","CZK 53,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,Yes,Yes,No,01. 01. 2022,D,209,273,39,272,113,301,142,267,694,169,,,,,,,,,,,,
531724,"CZK 15,000",50.1064556,14.4471687,"Osadní, Prague - Holešovice",Studio,Excellent,49 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,01. 06. 2021,,163,331,175,344,88,237,352,691,345,279,,,,,,,,,,,,
671000,"CZK 19,000",50.0442485,14.4501543,Prague - Krč,2 bedroom,Excellent,104 m²,"CZK 1,500","CZK 38,000",Personal,Brick building,,,No,Yes,No,No,No,Yes,No,01. 04. 2022,,56,796,151,87,71,92,251,664,809,228,,Gas boiler,Top floor,,,,,,,,,
454623,"CZK 9,500",50.1272299,14.4532347,"Přemyšlenská, Prague - Kobylisy",Studio,Excellent,25 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,,112,"1,168",179,446,188,184,423,558,"1,032",278,Standard materials and solutions,Other,Ground floor,,,,Interior,,,,,
707590,"CZK 20,000",50.06379,14.44171,"Nuselská, Prague - Nusle",2 bedroom,Excellent,74 m²,CZK 800,"CZK 20,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,20. 02. 2022,G,69,290,16,5,97,68,321,560,531,400,Standard materials and solutions,Gas boiler,Middle floor,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,Excellent,92 m²,"CZK 6,000","CZK 50,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,,300,442,115,421,2,720,478,325,960,178,Premium materials and solutions,Gas boiler,Attic,,1 to 10 years years,,Overall,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,Excellent,32 m²,"CZK 1,781","CZK 13,000",Cooperative,Brick building,Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,G,186,360,229,249,340,367,374,"1,197",192,,Standard materials and solutions,Central heating,,,,,Interior,,,,,
707521,"CZK 15,000",50.0213,14.45822,"Jánošíkova, Prague - Krč",2 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,4,No,No,No,Yes,No,Yes,No,21. 02. 2022,G,328,768,645,561,460,509,"1,368",908,667,,Standard materials and solutions,District heating,Middle floor,,,,Bathroom unit,,,,,
304590,"CZK 15,000",50.0381683,14.4401383,"Dolnokrčská, Prague - Krč",1 bedroom with open-plan kitchen,Excellent,49 m²,"CZK 3,000","CZK 18,000",Personal,Brick building,Unfurnished,1,No,Yes,No,No,No,No,No,01. 05. 2020,C,248,845,327,437,296,714,"1,132",633,954,523,Standard materials and solutions,Gas boiler,Ground floor,,1 to 10 years years,,,,,,,
545400,"CZK 7,500",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,000","CZK 3,000",Other,Brick building,Furnished,,No,No,No,No,No,No,No,01. 03. 2022,,514,627,473,447,573,399,312,784,,,,,,,,,,,,,,
707178,"CZK 20,500",50.07252,14.40967,"Lidická, Prague - Smíchov",2 bedroom,Excellent,78 m²,CZK 800,"CZK 41,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 03. 2022,G,120,555,108,166,73,469,594,757,954,514,,,,,,,,,,,,
557527,"CZK 17,000",50.0723151,14.4432542,"Francouzská, Prague - Vinohrady",1 bedroom,,45 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,E,150,358,22,716,78,667,366,392,408,274,Premium materials and solutions,Gas boiler,Attic,,,,Overall,,,,,
616112,"CZK 16,500",50.06814,14.557242,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,New build,54 m²,"CZK 3,200","CZK 30,000",Cooperative,Brick building,Furnished,5,Yes,No,No,No,No,Yes,No,01. 03. 2022,G,834,671,590,850,"1,352","1,492",650,,,,,District heating,,,,,,,,,,
705706,"CZK 19,990",50.09798,14.36135,"Kamerunská, Prague - Vokovice",3 bedroom,Excellent,56 m²,"CZK 4,500",,Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,Yes,No,14. 03. 2022,C,183,166,272,253,235,283,427,301,"1,455",391,,,,,,,Overall,,,,,
599171,"CZK 13,000",50.070098,14.487177,"Gutova, Prague - Strašnice",Studio,Excellent,42 m²,"CZK 3,900","CZK 17,000",Personal,Brick building,Furnished,1,No,Yes,No,No,No,Yes,No,01. 03. 2022,B,133,884,546,636,118,281,440,740,385,305,Standard materials and solutions,District heating,Ground floor,,1 to 10 years years,,,,,,,
707489,"CZK 15,000",50.067,14.4976,"Nučická, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Unfurnished,4,No,No,No,No,No,No,No,,G,171,"1,379",165,"1,083",150,259,512,69,830,148,,,,,,,,,,,,
704961,"CZK 16,000",50.06978,14.45612,"Holandská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,42 m²,"CZK 4,500","CZK 16,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,08. 03. 2022,G,141,336,48,113,66,111,193,190,411,203,,,,,,,Interior,,,,,
707614,"CZK 17,000",50.02628,14.53074,"Loosova, Prague - Háje",1 bedroom with open-plan kitchen,New build,50 m²,"CZK 3,000","CZK 34,000",Personal,Low-energy building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,21. 02. 2022,C,98,973,382,630,464,704,311,473,765,410,Standard materials and solutions,District heating,Middle floor,,1 to 10 years years,,,,,,,
620955,"CZK 16,000",50.058032,14.282323,"Sazovická, Prague - Zličín",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,500","CZK 20,000",Personal,Other,Furnished,6,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,C,293,939,815,744,829,869,218,"1,091",161,,,,Middle floor,,,,,,,,,
379118,"CZK 11,900",49.999400230001,14.410353649738,"Benáčanova, Prague - Modřany",Studio,New build,35 m²,"CZK 2,400",,Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,,,61,"1,008",908,"1,103",275,756,893,758,461,221,,District heating,,Yes,1 to 10 years years,,,,,,,
707610,"CZK 14,500",50.11014,14.47633,"Na Rokytce, Prague - Libeň",2 bedroom,Excellent,66 m²,"CZK 3,000","CZK 25,000",Cooperative,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 03. 2022,G,392,"1,024",364,714,359,442,493,755,460,195,,,,,,,,,,,,
620577,"CZK 12,000",50.062619,14.446841,"Družstevní, Prague - Nusle",1 bedroom,,40 m²,"CZK 2,500","CZK 16,000",Personal,Brick building,Partially furnished,6,No,No,Yes,No,No,Yes,No,01. 04. 2022,G,181,773,217,477,197,519,662,645,779,652,,Central heating,Top floor,,,,,,,,,
706761,"CZK 13,500",49.99612,14.41189,Prague - Modřany,Studio,New build,35 m²,"CZK 2,500","CZK 27,000",Personal,Low-energy building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,B,426,"1,386",854,"1,481",703,"1,184","1,052","1,135",638,379,,,,,,,,,,,,
540111,"CZK 11,000",50.0285058,14.6024246,"Za lípou, Prague - Uhříněves",Studio,,34 m²,"CZK 3,000","CZK 12,700",Personal,Low-energy building,Furnished,,No,Yes,No,No,No,No,No,01. 03. 2022,C,156,498,190,507,200,451,369,168,549,509,,,,,,,,,,,,
707607,"CZK 18,000",50.09168,14.42675,"Hradební, Prague - Staré Město",2 bedroom with open-plan kitchen,Excellent,58 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,4,No,No,Yes,No,No,Yes,No,20. 02. 2022,G,118,167,114,138,105,124,223,421,168,290,,,,,,,,,,,,
707604,"CZK 17,000",50.08157,14.45939,"Jičínská, Prague - Žižkov",1 bedroom with open-plan kitchen,Good,43 m²,CZK 843,,Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,No,01. 03. 2022,G,78,600,220,135,116,629,343,241,384,441,,,,,,,,,,,,
707599,"CZK 12,000",50.0857064,14.3688259,"Mládeže, Prague - Břevnov",2 bedroom,Good,52 m²,"CZK 4,000","CZK 24,000",Cooperative,Brick building,Furnished,6,No,No,Yes,No,No,Yes,No,21. 02. 2022,G,370,599,323,414,327,502,520,51,604,690,,,,,,,,,,,,
605423,"CZK 14,900",50.124038,14.449348,"Služská, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 20,000",Personal,Brick building,,1,No,Yes,No,No,No,Yes,No,01. 03. 2022,C,86,"1,032",60,217,277,361,301,510,"1,261",205,,,,,,,,,,,,
111757,"CZK 13,900",50.1398011856,14.5475077629,"Herlíkovická, Prague - Kbely",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,700","CZK 20,000",Personal,Brick building,Furnished,2,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,,177,908,814,762,"1,253",991,856,"1,079",287,,Standard materials and solutions,District heating,Middle floor,,10 to 30 years years,,,,,,,
644906,"CZK 15,900",50.11155,14.497226,"Podnádražní, Prague - Vysočany",Studio,Excellent,38 m²,"CZK 2,400",,Personal,Low-energy building,Furnished,1,No,Yes,No,No,No,No,No,03. 01. 2021,G,102,451,298,219,260,92,724,799,310,374,Premium materials and solutions,Central heating,Ground floor,,,8 m²,Interior,,,,,
290281,"CZK 12,000",50.0441173,14.5165636,"Bratislavská, Prague - Hostivař",Studio,Excellent,40 m²,"CZK 4,000","CZK 12,000",Personal,Brick building,Furnished,6,Yes,No,No,No,No,No,No,,,225,129,196,185,999,293,"1,198",97,,,Standard materials and solutions,,Top floor,,1 to 10 years years,,,,,,,
706743,"CZK 10,500",50.0858459,14.4515982,"Milíčova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,27 m²,"CZK 1,500","CZK 12,000",Personal,Brick building,Furnished,1,No,No,Yes,No,No,No,No,01. 03. 2022,G,92,220,94,192,38,241,243,459,255,534,,,,,,,,,,,,
705467,"CZK 17,647",50.0450873,14.31337468771,"Heranova, Prague - Stodůlky",2 bedroom with open-plan kitchen,Good,77 m²,"CZK 3,061","CZK 20,708",Personal,Other,,4,No,No,No,No,No,No,No,07. 02. 2022,,355,500,389,777,479,193,775,247,616,37,,,,,,,,"CZK 2,647",,,,
700638,"CZK 15,500",50.0124216,14.4017606,"Vrátnická, Prague - Modřany",Studio,New build,41 m²,"CZK 2,000","CZK 15,500",Personal,Low-energy building,Unfurnished,5,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,A,79,953,290,"1,197",615,"1,258","1,259",537,,,,,,Yes,,,,,,,,
707583,"CZK 10,000",50.0685,14.51521,"Mokřanská, Prague - Strašnice",Small studio,New build,20 m²,"CZK 1,000","CZK 10,000",Personal,Brick building,Partially furnished,,No,Yes,No,No,Yes,No,No,25. 02. 2022,G,137,490,542,679,779,619,"1,499",449,,,,,,,,,,,,,,
521531,"CZK 11,000",50.1387483,14.520434,"Pavla Beneše, Prague - Letňany",Studio,Excellent,38 m²,"CZK 4,200","CZK 30,000",Personal,Other,Furnished,4,No,No,No,No,Yes,Yes,No,14. 03. 2022,B,329,462,"1,091","1,029",439,566,855,"1,119","1,117",52,,Central heating,Middle floor,,,,,,,,,
707507,"CZK 10,500",50.023829193966,14.578221067786,"V Pitkovičkách, Prague - Pitkovice",Studio,,38 m²,"CZK 3,400","CZK 22,000",Personal,Brick building,,3,No,No,Yes,No,Yes,No,No,01. 01. 1970,,112,"1,411","1,400",203,,,,,,,,,,Yes,,,,,,,,
