Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Age,Design,Total number of floors,Renovation,Heating,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky,Investment Advisor
642558,"CZK 27,000",50.085989,14.450022,"Dalimilova, Prague - Žižkov",2 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,900","CZK 29,900",Personal,Brick building,Furnished,6,Yes,Yes,No,No,Yes,Yes,No,01. 04. 2022,C,201,328,174,335,112,296,40,351,40,677,1 to 10 years years,Premium materials and solutions,Top floor,Overall,Gas boiler,,,,,,,
708784,"CZK 20,000",50.09088,14.42928,"Soukenická, Prague - Nové Město",1 bedroom,Good,45 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 03. 2022,G,127,307,160,135,57,213,31,277,371,421,,,,,,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,,42 m²,"CZK 2,388",,Personal,Brick building,Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,,,,,,,,,,
623090,"CZK 14,500",50.098557,14.377386,"Velvarská, Prague - Dejvice",1 bedroom with open-plan kitchen,Good,53 m²,"CZK 2,400","CZK 14,500",Personal,Brick building,Unfurnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,G,328,"1,163",244,806,202,633,"1,050",223,927,354,,,Ground floor,Interior,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,151","CZK 13,141",Personal,Prefab concrete building,Furnished,6,No,No,Yes,No,No,Yes,No,,C,225,965,229,"1,246",744,804,435,414,"1,250",333,,,,,,,,"CZK 13,141

                                
                                
                
i",,,,
683054,"CZK 30,000",50.0899,14.42658,"Benediktská, Prague - Staré Město",3 bedroom,Excellent,110 m²,"CZK 1,000","CZK 60,000",Personal,Brick building,Unfurnished,4,Yes,No,No,No,No,Yes,No,14. 02. 2022,G,141,133,97,123,0,261,179,161,266,246,,,,,,,,,,,,
709223,"CZK 15,000",50.0209468,14.4421338,"Rabyňská, Prague - Kamýk",2 bedroom,Excellent,60 m²,"CZK 3,500","CZK 15,000",Personal,Prefab concrete building,Partially furnished,1,Yes,No,No,No,No,Yes,No,04. 03. 2022,G,249,801,290,775,848,467,359,391,889,76,,,,,,,,,,,,
709885,"CZK 11,000",50.10895,14.49978,"Bassova, Prague - Vysočany",1 bedroom,Excellent,37 m²,"CZK 3,000","CZK 11,000",Personal,Prefab concrete building,Partially furnished,1,No,No,No,No,No,Yes,No,15. 03. 2022,C,165,250,164,240,103,251,512,471,437,286,,,,,,,,,,,,
709868,"CZK 25,000",50.06455,14.36044,"Na Výši, Prague - Košíře",3 bedroom,Excellent,89 m²,"CZK 2,800","CZK 50,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,Yes,No,No,01. 04. 2022,G,179,996,"1,219",402,"1,112",732,271,426,321,,,Premium materials and solutions,Raised ground floor,Overall,Gas boiler,,135 m²,,,,,
705073,"CZK 16,000",50.08141,14.49942,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,New build,55 m²,"CZK 3,500",,Personal,Brick building,Furnished,6,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,C,89,180,47,127,51,232,197,572,806,126,,,,,,,,,,,,
709852,"CZK 35,000",50.0987,14.67176,"Slavětínská, Prague - Klánovice",2 bedroom with open-plan kitchen,New build,108 m²,"CZK 4,500","CZK 35,000",Personal,Low-energy building,Partially furnished,1,Yes,Yes,No,Yes,Yes,Yes,No,01. 04. 2022,G,0,444,"1,076",255,8,494,436,633,487,,,,,,,,,,,,,
639682,"CZK 9,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,Excellent,22 m²,"CZK 1,900","CZK 18,000",Personal,Brick building,Partially furnished,4,Yes,Yes,No,No,No,No,No,15. 03. 2022,C,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,1 to 10 years years,,Middle floor,Overall,Gas boiler,,,,,,,
709729,"CZK 27,000",50.12026,14.46009,"Pod Hliništěm, Prague - Kobylisy",2 bedroom with open-plan kitchen,New build,92 m²,,"CZK 30,000",Personal,Low-energy building,Furnished,3,Yes,No,No,No,Yes,No,No,14. 03. 2022,C,72,79,73,507,170,109,748,448,956,514,1 to 10 years years,Premium materials and solutions,Top floor,Overall,Gas boiler,Yes,,,,,,
33641,"CZK 14,000",50.0768071,14.4045114,"Arbesovo náměstí, Prague - Smíchov",1 bedroom,,52 m²,"CZK 2,400","CZK 16,400",Personal,Brick building,Unfurnished,3,No,No,No,Yes,No,No,No,01. 04. 2022,G,85,218,24,76,80,112,226,917,737,366,,,Top floor,Interior,Central heating,,,,,,,
644758,"CZK 29,000",50.0947173,14.4538755,Prague - Karlín,2 bedroom with open-plan kitchen,Excellent,92 m²,"CZK 2,500","CZK 29,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,16. 04. 2021,D,137,489,163,215,59,309,493,"1,339",359,469,1 to 10 years years,Standard materials and solutions,Middle floor,Interior,Gas boiler,,,,,,,
709801,"CZK 23,000",50.07745,14.42659,"Ve Smečkách, Prague - Nové Město",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 5,000","CZK 23,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,01. 01. 1970,C,47,688,13,220,89,119,262,362,162,268,,,Top floor,Interior,District heating,,,,,,,
709800,"CZK 9,000",50.08292,14.38093,"Nad Závěrkou, Prague - Břevnov",1 bedroom,Good,30 m²,CZK 600,"CZK 19,200",Personal,Brick building,Partially furnished,,No,Yes,No,No,No,No,No,01. 06. 2022,G,324,822,466,974,349,779,699,676,323,97,,,Ground floor,Interior,Other,,,,,,,
564661,"CZK 14,000",50.0522232,14.4604065,"Hadovitá, Prague - Michle",Studio,New build,40 m²,"CZK 2,500","CZK 30,000",Personal,Other,Furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,C,269,853,366,951,239,829,536,797,932,505,1 to 10 years years,Premium materials and solutions,,,Central heating,Yes,,,,,,
709793,"CZK 12,000",50.0893948,14.3056149,"Ciolkovského, Prague - Ruzyně",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 12,000",Personal,Prefab concrete building,Partially furnished,10,No,No,Yes,No,No,Yes,No,01. 04. 2022,D,180,403,345,332,258,388,291,"1,278",135,,,,,,,,,,,,,
709790,"CZK 13,990",50.12913444444,14.472445,"Taussigova, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 1,955","CZK 15,945",Personal,Prefab concrete building,Unfurnished,13,Yes,No,Yes,No,No,Yes,No,,C,339,280,234,409,309,323,223,577,"1,339",249,,,,,,,,"CZK 15,945

                                
                                
                
i",,,,
709779,"CZK 17,500",49.99621,14.47328,"Švihovská, Prague - Písnice",2 bedroom with open-plan kitchen,New build,70 m²,"CZK 4,307","CZK 25,000",Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,Yes,No,Yes,19. 04. 2022,B,522,"1,408","1,007","1,202","1,197",804,,,,,1 to 10 years years,,Top floor,,Central heating,,,,,,,
709776,"CZK 12,000",50.0151798,14.4716662,"Pražského povstání, Prague - Kunratice",1 bedroom,,30 m²,CZK 1,"CZK 24,000",Personal,Brick building,Partially furnished,2,No,No,Yes,No,Yes,No,No,08. 04. 2022,,186,"1,068",771,359,753,236,888,"1,021",678,,,,Attic,,Gas boiler,,,,,,,
709617,"CZK 15,000",50.06974,14.67708,"Žiželická, Prague - Újezd nad Lesy",3 bedroom,Excellent,70 m²,"CZK 4,000","CZK 30,000",Personal,Prefab concrete building,Partially furnished,3,Yes,No,No,No,Yes,No,No,07. 03. 2022,C,488,243,535,300,484,5,,,,,,,,,,,,,,,,
709764,"CZK 14,000",50.0736928,14.3940859,"Holečkova, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,32 m²,"CZK 4,000","CZK 25,000",Personal,Brick building,Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,G,97,"1,011",149,702,163,793,227,941,"1,059",361,,,,,,,,,,,,
709119,"CZK 16,000",50.10268,14.43487,"Schnirchova, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,61 m²,"CZK 6,000","CZK 16,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,No,Yes,No,03. 03. 2022,G,267,800,35,312,42,194,339,488,988,,,,,,,,,,,,,
709753,"CZK 16,800",50.063137,14.4447929,"Mojmírova, Prague - Nusle",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 1,200","CZK 18,000",Personal,Brick building,Unfurnished,6,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,G,236,562,93,265,171,308,450,832,628,588,,,,,,,,,,,,
492750,"CZK 13,000",50.049714,14.543265,"Tenisová, Prague - Hostivař",1 bedroom,Excellent,35 m²,"CZK 2,000","CZK 20,000",Personal,Prefab concrete building,Furnished,3,No,No,Yes,No,No,No,No,01. 06. 2022,,145,178,203,184,196,457,461,655,188,,,,,Overall,District heating,,,,,,,
709075,"CZK 38,000",50.0579,14.40415,"Pod Kesnerkou, Prague - Smíchov",Other,Excellent,177 m²,"CZK 8,000","CZK 38,000",Personal,Brick building,Unfurnished,3,No,No,No,No,No,No,No,01. 05. 2022,B,134,951,261,"1,479",250,508,"1,081","1,210","1,041",219,,,Top floor,,Gas boiler,,,,,,,
650471,"CZK 9,000",50.093122,14.460505,"Pernerova, Prague - Karlín",Small studio,Excellent,27 m²,"CZK 2,000","CZK 20,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 04. 2022,G,448,"1,073",220,673,331,537,194,"1,124",587,67,,,Raised ground floor,,Other,,,,,,,
709056,"CZK 13,000",50.01368,14.43367,"Zárubova, Prague - Kamýk",1 bedroom with open-plan kitchen,Excellent,52 m²,"CZK 5,500","CZK 13,000",Personal,Prefab concrete building,Partially furnished,3,No,No,No,No,No,Yes,No,01. 04. 2022,G,410,"1,496",339,"1,488",843,330,156,416,651,281,,,,,,,,,,,,
249017,"CZK 11,500",50.0886376054,14.4097052903,"U lužického semináře, Prague - Malá Strana",Small studio,Excellent,19 m²,"CZK 2,500","CZK 14,000",Personal,Brick building,Unfurnished,4,No,Yes,No,No,No,No,No,01. 03. 2022,,297,440,112,418,0,718,476,322,958,176,1 to 10 years years,Premium materials and solutions,Top floor,Overall,Other,,10 m²,,,,,
709594,"CZK 15,500",50.1250814,14.5069297,"Kytlická, Prague - Prosek",2 bedroom with open-plan kitchen,Excellent,71 m²,"CZK 5,500","CZK 21,000",Personal,Prefab concrete building,Partially furnished,,No,No,No,No,No,No,No,07. 03. 2022,G,273,794,162,"1,032",290,982,154,742,195,,,,,,,,,,,,,
586138,"CZK 15,500",50.090389,14.47392,"Viklefova, Prague - Žižkov",Studio,New build,36 m²,"CZK 4,000","CZK 31,000",Personal,Low-energy building,Unfurnished,6,Yes,No,No,No,No,Yes,No,01. 04. 2022,A,198,"1,019",141,262,9,110,321,339,361,424,1 to 10 years years,Premium materials and solutions,Attic,Overall,Electric boiler,Yes,,,,,,
709670,"CZK 17,000",50.05287,14.40159,"Děvínská, Prague - Smíchov",1 bedroom,Excellent,70 m²,"CZK 5,000","CZK 44,000",Personal,Brick building,Furnished,2,No,No,No,No,Yes,No,No,08. 03. 2022,G,382,"1,382",808,"1,299",796,"1,369",888,"1,292",882,832,,,Attic,,,,,,,,,
678461,"CZK 20,000",50.08458,14.36419,"Břevnovská, Prague - Břevnov",2 bedroom,Excellent,81 m²,"CZK 3,500","CZK 40,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,06. 08. 2021,G,134,0,130,199,145,111,236,588,113,444,10 to 30 years years,Standard materials and solutions,Middle floor,,District heating,,,,,,,
681098,"CZK 19,900",50.04305,14.50172,"Šternovská, Prague - Chodov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 3,500","CZK 20,000",Personal,Brick building,Partially furnished,5,No,Yes,No,No,Yes,Yes,Yes,30. 10. 2021,G,285,"1,315",723,"1,481",316,793,716,746,565,137,,Premium materials and solutions,Top floor,,,,,,,,,
332636,"CZK 10,000",50.0923038,14.5401226,"Zvíkovská, Prague - Kyje",1 bedroom with open-plan kitchen,,42 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,Partially furnished,,No,No,No,No,No,No,No,,,174,305,331,840,"1,019","1,366",220,,,,,Standard materials and solutions,Raised ground floor,Interior,Gas boiler,,,,,,,
667783,"CZK 16,000",50.07054,14.48633,"Na Hroudě, Prague - Strašnice",2 bedroom,Excellent,55 m²,"CZK 4,500","CZK 35,000",Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,02. 04. 2022,G,185,789,470,541,137,264,430,645,406,326,,Standard materials and solutions,Middle floor,Overall,District heating,,,,,,,
709621,"CZK 21,500",50.12878,14.49267,"Lovosická, Prague - Střížkov",1 bedroom with open-plan kitchen,Excellent,62 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Partially furnished,8,No,Yes,No,No,Yes,Yes,No,07. 03. 2022,B,119,936,97,836,393,239,456,328,947,121,,Premium materials and solutions,Top floor,,Central heating,,,,,,,
709620,"CZK 13,490",50.11624833333,14.46934333333,"Na stráži, Prague - Libeň",1 bedroom with open-plan kitchen,Good,49 m²,"CZK 1,339","CZK 14,827",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,,E,108,956,19,"1,404",80,248,375,"1,113","1,094",443,,,,,,,,"CZK 14,827

                                
                                
                
i",,,,
527124,"CZK 17,000",50.0655687,14.4278338,"Oldřichova, Prague - Nusle",1 bedroom,Excellent,34 m²,"CZK 2,950","CZK 17,000",Personal,Brick building,Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,,242,875,155,452,120,300,585,696,417,246,,,,,,,,,,,,
709599,"CZK 12,990",50.01976,14.46685,"Za Valem, Prague - Kunratice",Studio,Excellent,42 m²,"CZK 3,500","CZK 16,000",Personal,Brick building,Partially furnished,3,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,G,396,"1,353","1,230",175,532,557,"1,496",213,,,,,,,,,,,,,,
709597,"CZK 18,500",50.08952,14.35216,"Na Větrníku, Prague - Břevnov",2 bedroom,Excellent,50 m²,"CZK 3,000","CZK 18,500",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,A,114,311,77,637,255,436,416,207,186,242,,,,,,,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,Excellent,101 m²,"CZK 5,000","CZK 30,000",Personal,Brick building,Furnished,,No,No,No,No,No,No,No,01. 09. 2022,C,481,545,76,818,122,721,324,85,854,384,10 to 30 years years,Standard materials and solutions,Ground floor,Overall,Central heating,,10 m²,,,,,
586037,"CZK 13,300",50.076915,14.486097,"Vinohradská, Prague - Strašnice",Studio,New build,33 m²,"CZK 2,950","CZK 30,000",Personal,Other,Furnished,3,Yes,No,No,Yes,No,Yes,No,01. 04. 2022,B,53,529,156,231,117,164,489,840,700,222,1 to 10 years years,Premium materials and solutions,Middle floor,Overall,District heating,Yes,,,,,,
670897,"CZK 15,000",50.06129,14.43673,"Táborská, Prague - Nusle",Studio,Excellent,40 m²,"CZK 4,000","CZK 15,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,30. 04. 2022,D,13,703,5,541,14,462,303,601,245,182,,,,,,,,,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,Good,25 m²,"CZK 3,000",,Other,Brick building,Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,E,216,344,70,346,22,280,306,274,647,724,,,,,,,,,,,,
468820,"CZK 13,000",50.0684978,14.3880015,"Nad Popelkou, Prague - Smíchov",1 bedroom,,55 m²,"CZK 2,800","CZK 27,000",Personal,Brick building,Partially furnished,2,Yes,No,No,No,No,No,No,,C,46,980,655,"1,173",630,"1,067",691,"1,059",531,171,1 to 10 years years,Standard materials and solutions,Middle floor,Overall,Central heating,,,,,,,
686530,"CZK 34,000",50.10149,14.56361,"Mrázkova, Prague - Černý Most",3 bedroom with open-plan kitchen,New build,106 m²,"CZK 5,000","CZK 68,000",Personal,Brick building,Furnished,2,No,No,Yes,Yes,Yes,Yes,Yes,01. 05. 2022,B,232,708,418,"1,146",772,624,389,926,86,,1 to 10 years years,,Middle floor,,District heating,Yes,,,,,,
566894,"CZK 15,000",50.0909257,14.3078094,"Ciolkovského, Prague - Ruzyně",2 bedroom,Excellent,45 m²,"CZK 4,100","CZK 20,000",Personal,Prefab concrete building,Partially furnished,2,No,No,Yes,No,Yes,Yes,No,01. 01. 1970,C,238,234,140,127,246,184,289,"1,396","1,483",150,,Standard materials and solutions,,,District heating,,,,,,,
704809,"CZK 12,500",50.10365925,14.496393654922,"Lisabonská, Prague - Libeň",Studio,New build,17 m²,"CZK 3,000","CZK 15,500",Personal,Brick building,Furnished,6,No,No,No,No,No,Yes,No,01. 04. 2022,G,259,641,512,240,238,214,699,"1,065",467,443,,,,Overall,Central heating,,,,,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,Excellent,32 m²,"CZK 1,200","CZK 11,500",Personal,Prefab concrete building,Partially furnished,7,Yes,No,No,No,No,Yes,No,09. 03. 2022,F,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,,Standard materials and solutions,Middle floor,Interior,District heating,,,,,,,
483370,"CZK 15,000",50.0445677,14.4603603,"Pod dálnicí, Prague - Michle",2 bedroom,Excellent,60 m²,"CZK 4,500","CZK 20,000",Cooperative,Prefab concrete building,Partially furnished,19,No,No,No,Yes,No,Yes,No,05. 05. 2022,,202,735,303,793,283,439,609,466,425,119,,,Middle floor,,District heating,,,,,,,
296434,"CZK 23,000",50.0917894,14.4479719,Prague - Karlín,1 bedroom with open-plan kitchen,,45 m²,"CZK 3,000",CZK 2,Personal,Brick building,Furnished,2,No,No,Yes,No,No,Yes,No,,B,251,186,102,335,85,387,258,"1,333",396,132,,,,Overall,,,,,,,,
704636,"CZK 14,500",50.0743326,14.4458547,"Chodská, Prague - Vinohrady",1 bedroom with open-plan kitchen,Excellent,44 m²,"CZK 3,400","CZK 20,000",Personal,Brick building,Partially furnished,5,No,No,No,No,Yes,Yes,No,22. 03. 2022,G,245,228,174,581,139,487,407,203,449,236,,,,,,,,,,,,
577627,"CZK 15,000",50.0779838,14.422826,"Příčná, Prague - Nové Město",Studio,Excellent,21 m²,"CZK 1,000","CZK 25,000",Personal,Brick building,Furnished,2,No,No,No,No,No,No,No,01. 04. 2020,G,208,545,128,216,20,238,294,487,483,424,,Standard materials and solutions,Middle floor,Overall,Electric boiler,,,,,,,
609937,"CZK 24,500",50.071388,14.409515,"Na Celné, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,84 m²,"CZK 4,500","CZK 25,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,15. 03. 2022,B,217,656,136,152,145,384,684,958,810,369,,Premium materials and solutions,Attic,,Gas boiler,,,,,,,
709446,"CZK 18,000",50.07202,14.41038,"Na Bělidle, Prague - Smíchov",2 bedroom,Excellent,75 m²,"CZK 1,400","CZK 18,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,G,232,671,152,167,160,501,676,811,821,380,,,Ground floor,,Gas boiler,,,,,,,
709433,"CZK 13,400",50.08967,14.34076,"Na Okraji, Prague - Veleslavín",2 bedroom,Excellent,50 m²,"CZK 3,500","CZK 13,000",Personal,Brick building,Partially furnished,,No,No,Yes,No,No,No,No,01. 05. 2022,B,282,677,212,293,258,333,348,212,996,292,,,,,,,,,,,,
709430,"CZK 24,000",50.08554,14.44835,"Blahníkova, Prague - Žižkov",2 bedroom with open-plan kitchen,New build,85 m²,"CZK 1,500","CZK 35,000",Personal,Brick building,Partially furnished,5,No,No,No,No,No,Yes,No,01. 06. 2022,B,237,333,118,340,77,301,68,161,205,648,,,,,,,,,,,,
594681,"CZK 23,500",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,Excellent,69 m²,"CZK 3,500","CZK 25,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,No,Yes,Yes,01. 04. 2022,C,236,281,437,333,536,245,781,823,218,,1 to 10 years years,Premium materials and solutions,Top floor,Interior,Gas boiler,,,,,,,
708255,"CZK 13,500",50.13111,14.4717,"Famfulíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 3,500","CZK 27,000",Personal,Prefab concrete building,Unfurnished,7,No,No,No,No,No,No,No,25. 02. 2022,G,183,447,257,545,243,423,323,407,"1,474",102,,,,,,,,,,,,
709402,"CZK 24,500",50.14901,14.58026,"Labětínská, Prague - Vinoř",3 bedroom with open-plan kitchen,Excellent,105 m²,"CZK 3,600","CZK 55,000",Personal,Wooden building,Partially furnished,2,No,No,Yes,No,Yes,No,Yes,01. 06. 2022,G,524,762,875,800,858,634,444,591,504,,,,,,,,,,,,,
708190,"CZK 14,000",50.0526728,14.5442451,"Bělinského, Prague - Hostivař",2 bedroom,Good,61 m²,"CZK 3,500","CZK 20,000",Personal,Prefab concrete building,Partially furnished,5,No,No,Yes,Yes,No,Yes,No,30. 04. 2022,C,383,435,308,404,578,856,305,471,255,,,Standard materials and solutions,Middle floor,,District heating,,,,,,,
703606,"CZK 14,000",50.0396,14.55988,"Lessnerova, Prague - Petrovice",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 2,500","CZK 28,000",Personal,Prefab concrete building,Partially furnished,6,No,No,Yes,No,Yes,Yes,No,01. 02. 2022,A,95,196,132,161,230,141,304,398,759,126,,,,,,,,,,,,
708654,"CZK 16,000",50.1086532,14.4894381,"Kovanecká, Prague - Libeň",1 bedroom with open-plan kitchen,New build,56 m²,"CZK 3,000","CZK 16,000",Personal,Brick building,Furnished,1,No,No,No,No,Yes,Yes,No,01. 04. 2022,G,313,464,153,647,195,416,382,67,39,112,10 to 30 years years,,,,District heating,,,,,,,
709365,"CZK 12,600",50.08268,14.45364,"Bořivojova, Prague - Žižkov",Studio,Good,31 m²,"CZK 2,000","CZK 12,600",Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,21. 03. 2022,G,195,99,69,331,20,281,280,412,633,299,,,,,,,,,,,,
519699,"CZK 16,000",50.0834044,14.4554487,"Chelčického, Prague - Žižkov",1 bedroom with open-plan kitchen,,50 m²,"CZK 1,500","CZK 32,000",Personal,Low-energy building,Furnished,2,No,No,No,No,Yes,No,No,,B,170,384,171,314,119,255,95,321,400,161,,,,,,,,,,,,
708601,"CZK 24,000",50.07528,14.42415,"Lípová, Prague - Nové Město",2 bedroom with open-plan kitchen,Excellent,86 m²,"CZK 5,000","CZK 49,000",Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,01. 04. 2022,E,60,474,25,277,54,284,123,135,483,281,,,,,,,,,,,,
492867,"CZK 33,000",50.124281,14.4762426,"Společná, Prague - Libeň",4 bedroom,,115 m²,"CZK 5,000","CZK 35,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,Yes,Yes,Yes,,,308,801,313,831,556,751,277,315,"1,053",216,,Premium materials and solutions,,Overall,Electric boiler,,,,,,,
