Listing ID,Price,Latitude,Longitude,District,Layout,Condition,Floor Space,Fees,Refundable security deposit,Ownership Type,Building Type,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Design,Heating,Renovation,PENB,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Total number of floors,Age,New building,Front garden,Administration fee,Developer name,Project name,Kód jednotky
715495,"CZK 54,789",50.0928722,14.4500782,"Křižíkova a, Prague - Karlín",5 bedroom,,142 m²,"CZK 18,263",,,,Furnished,4,Yes,Yes,No,No,No,Yes,Yes,23. 06. 2022,,,,,123,293,167,222,66,246,411,"1,258",283,254,,,,,,,,
715493,"CZK 10,000",50.00929,14.40772,"Darwinova, Prague - Modřany",Small studio,Excellent,32 m²,"CZK 2,000","CZK 12,000",Personal,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 06. 2022,,,,G,132,"1,099",639,"1,002",591,882,363,847,364,,,,,,,,,
715490,"CZK 20,000",50.05126,14.34434,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,500","CZK 20,000",Personal,Low-energy building,Partially furnished,3,Yes,No,No,No,No,Yes,No,23. 04. 2022,,,,C,165,345,77,309,101,208,134,246,"1,098",142,,,,,,,,
260594,"CZK 17,000",50.12283,14.456009,"Ke Stírce, Prague - Kobylisy",1 bedroom with open-plan kitchen,Excellent,54 m²,"CZK 3,300","CZK 30,000",Personal,Brick building,Furnished,4,Yes,No,Yes,No,No,Yes,Yes,,,Central heating,,,10,584,2,59,48,246,142,467,918,500,Middle floor,1 to 10 years years,Yes,,,,,
715215,"CZK 15,000",50.10818115,14.5556455,"Za černým mostem, Prague - Hloubětín",Studio,New build,32 m²,"CZK 2,000","CZK 10,000",Personal,Low-energy building,Furnished,1,No,Yes,Yes,No,No,No,No,21. 04. 2022,,,,A,127,650,224,136,604,370,"1,173","1,288",627,,,,,,,,,
715046,"CZK 11,000",50.12411,14.48791,"Rumburská, Prague - Střížkov",Studio,Excellent,29 m²,"CZK 2,000","CZK 13,000",Personal,Prefab concrete building,Furnished,4,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,G,315,968,325,907,472,397,437,183,267,200,,,,,,,,
606047,"CZK 10,500",50.110155,14.5084,"Pod Strojírnami, Prague - Vysočany",1 bedroom,Excellent,26 m²,"CZK 1,600","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,01. 05. 2022,,,,E,57,661,180,477,156,597,380,438,553,560,,,,,,,,
664265,"CZK 18,900",50.06704,14.40011,"Na Skalce, Prague - Smíchov",1 bedroom with open-plan kitchen,Excellent,67 m²,"CZK 1,000","CZK 50,000",Personal,Brick building,Unfurnished,3,No,No,Yes,No,No,Yes,No,04. 07. 2022,,Gas boiler,,G,139,265,85,595,216,348,220,415,677,200,Middle floor,,,,,,,
715481,"CZK 35,175",50.0769346,14.4169603,"Na Zbořenci, Prague - Nové Město",2 bedroom,,65 m²,"CZK 11,725",,,,Furnished,3,No,No,No,No,No,Yes,No,14. 05. 2022,,,,,168,319,99,227,101,409,227,243,632,429,,,,,,,,
705981,"CZK 13,500",50.08524,14.44984,"Štítného, Prague - Žižkov",Studio,Excellent,30 m²,CZK 830,"CZK 25,000",Personal,Other,Partially furnished,3,No,No,No,No,No,Yes,No,26. 04. 2022,Standard materials and solutions,Other,Overall,C,255,222,50,211,7,189,62,278,94,553,Middle floor,1 to 10 years years,,,,,,
454348,CZK 17,50.0693943,14.3832932,"Vrchlického, Prague - Košíře",1 bedroom with open-plan kitchen,,46 m²,CZK 590,,Personal,Brick building,Furnished,2,No,No,No,No,No,Yes,No,25. 04. 2022,,,,,293,575,258,859,377,967,377,817,991,447,,,,,,,,
87340,"CZK 28,000",50.0734871,14.3916435,"Zapova, Prague - Smíchov",4 bedroom,Excellent,112 m²,CZK 987,"CZK 56,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,Yes,,Standard materials and solutions,Gas boiler,Overall,,287,"1,211",218,902,58,993,297,739,"1,200",129,Middle floor,,,,,,,
715474,"CZK 11,000",50.10275,14.47574,"Heydukova, Prague - Libeň",Small studio,Excellent,25 m²,"CZK 3,500","CZK 14,500",Personal,Brick building,Furnished,-1,No,No,No,No,No,No,No,01. 05. 2022,,,,G,77,112,140,202,47,87,183,267,291,550,,,,,,,,
453637,"CZK 14,500",50.1412404,14.510172,"Kuželova, Prague - Letňany",1 bedroom with open-plan kitchen,Excellent,43 m²,"CZK 4,000","CZK 29,000",Personal,Brick building,Partially furnished,8,Yes,No,No,No,No,Yes,No,22. 04. 2022,Standard materials and solutions,Electric boiler,,,389,777,192,"1,061",400,377,543,309,551,81,Top floor,,,,,,,
714462,"CZK 14,900",50.0483074,14.3124035,Prague - Stodůlky,Studio,Excellent,37 m²,"CZK 3,000","CZK 29,800",Personal,Brick building,Partially furnished,1,No,Yes,No,No,No,Yes,Yes,01. 05. 2022,,,,G,,,,,,,,,,,,,,40 m²,,,,
223403,"CZK 15,500",50.1331108,14.4861759,"Roudnická, Prague - Střížkov",1 bedroom with open-plan kitchen,Good,45 m²,"CZK 3,000",CZK 2,Personal,Prefab concrete building,Furnished,4,Yes,No,Yes,No,No,No,No,01. 05. 2022,Premium materials and solutions,District heating,Overall,C,574,822,443,815,518,917,"1,422",168,,,Middle floor,,,,,,,
710879,"CZK 19,000",50.08726,14.40593,"Mostecká, Prague - Malá Strana",1 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 7,000","CZK 25,000",Personal,Other,Partially furnished,1,No,No,No,No,No,No,No,15. 04. 2022,,,,G,136,135,21,108,13,355,165,470,644,326,,,,,,,,
715441,"CZK 18,000",50.06916,14.36792,"Pod Školou, Prague - Košíře",1 bedroom with open-plan kitchen,Excellent,56 m²,"CZK 2,500","CZK 36,000",Personal,Brick building,Furnished,3,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,Standard materials and solutions,Central heating,,G,142,695,184,351,187,244,61,"1,044",415,338,Middle floor,10 to 30 years years,,,,,,
713920,"CZK 86,625",50.0882058,14.4262315,"Rybná, Prague - Staré Město",3 bedroom with open-plan kitchen,,150 m²,"CZK 28,875",,,,Furnished,4,No,No,No,No,No,No,No,11. 06. 2022,,,,,281,192,58,183,11,368,315,297,289,305,,,,,,,,
376757,"CZK 28,000",50.0705246,14.4147691,"Trojická, Prague - Nové Město",3 bedroom,,95 m²,"CZK 3,500",,Personal,Brick building,Furnished,3,No,No,No,No,No,Yes,No,20. 05. 2022,,,,,242,783,35,302,54,64,420,177,473,401,,,,,,,,
526565,"CZK 14,800",50.0428927,14.5489151,Prague - Horní Měcholupy,Studio,Excellent,48 m²,"CZK 3,000","CZK 30,000",Personal,Brick building,Partially furnished,3,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,Standard materials and solutions,District heating,,,458,678,536,983,807,902,586,673,760,344,Middle floor,10 to 30 years years,,,,,,
586683,"CZK 17,000",50.05174,14.543651,"Horolezecká, Prague - Hostivař",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 5,000","CZK 22,000",Personal,Brick building,Furnished,6,Yes,No,Yes,No,No,Yes,Yes,15. 02. 2020,Premium materials and solutions,District heating,,A,235,288,192,226,389,754,172,512,293,,Middle floor,1 to 10 years years,Yes,,,,,
626750,"CZK 25,900",50.038775,14.395989,"Na Srpečku, Prague - Hlubočepy",3 bedroom,Excellent,83 m²,"CZK 4,500","CZK 25,900",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,Yes,No,No,01. 06. 2022,,Gas boiler,Overall,B,138,776,733,795,620,578,654,,,,Raised ground floor,,,50 m²,,,,
708594,"CZK 14,500",50.07206,14.38986,"Plzeňská, Prague - Smíchov",2 bedroom,Excellent,55 m²,"CZK 1,000","CZK 19,000",Personal,Brick building,Partially furnished,1,No,No,No,No,Yes,No,No,01. 03. 2022,,,,F,194,"1,231",107,823,149,953,414,909,"1,140",247,,,,,,,,
691645,"CZK 39,000",50.09069,14.42032,"Dušní, Prague - Josefov",3 bedroom with open-plan kitchen,Excellent,93 m²,"CZK 1,900","CZK 41,000",Personal,Brick building,Partially furnished,3,Yes,No,No,No,Yes,Yes,No,01. 05. 2022,,,,E,101,447,205,252,70,269,137,380,248,453,,,,,,,,
715422,"CZK 18,000",50.07828,14.5085,"Limuzská, Prague - Strašnice",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 3,500","CZK 45,000",Personal,Other,Unfurnished,3,Yes,No,Yes,No,Yes,No,No,06. 05. 2022,,,,C,53,915,509,892,124,768,934,"1,058","1,195",526,,,,,,,,
712290,"CZK 12,900",50.09887,14.3966,"Kafkova, Prague - Dejvice",Studio,Good,34 m²,,,Personal,Brick building,Furnished,4,No,No,No,No,No,Yes,No,01. 05. 2022,,,,G,134,30,92,131,64,76,507,422,357,257,,,,,,,,
715421,"CZK 20,000",50.072378,14.4381562,Prague - Vinohrady,Studio,Excellent,29 m²,"CZK 3,395","CZK 40,000",Personal,Brick building,,,No,No,No,No,No,Yes,No,01. 06. 2022,,,,B,405,238,158,504,45,406,185,285,859,638,,,,,,,,
213488,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,,72 m²,"CZK 4,500","CZK 20,000",Other,Prefab concrete building,Furnished,1,No,No,No,Yes,No,No,No,01. 06. 2022,Premium materials and solutions,District heating,Overall,,227,598,447,816,474,336,342,438,"1,207",51,Raised ground floor,10 to 30 years years,,,,,,
715418,"CZK 14,500",50.0367596,14.5056446,Prague - Chodov,Studio,New build,34 m²,"CZK 3,000","CZK 14,500",Personal,Other,Partially furnished,1,Yes,No,No,No,No,Yes,Yes,23. 05. 2022,,,,B,221,601,232,"1,420",43,398,201,201,38,102,,,,,,,,
656514,"CZK 13,000",50.08298,14.45354,"Bořivojova, Prague - Žižkov",1 bedroom with open-plan kitchen,Excellent,50 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,Standard materials and solutions,Gas boiler,,D,161,133,103,297,14,246,314,447,599,333,Middle floor,,,,,,,
150740,"CZK 13,000",50.070043,14.3676817,"Plzeňská, Prague - Smíchov",1 bedroom,Excellent,36 m²,"CZK 2,000","CZK 15,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,,Standard materials and solutions,Gas boiler,,C,281,584,176,286,42,178,350,"1,363",693,362,,1 to 10 years years,,,,,,
713119,"CZK 19,000",50.0758076,14.419087,"Karlovo náměstí, Prague - Nové Město",1 bedroom with open-plan kitchen,New build,58 m²,"CZK 1,900","CZK 19,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,06. 04. 2022,,,,C,64,90,87,106,154,99,118,495,711,218,,,,,,,,
603343,"CZK 42,500",50.085203,14.428022,"Nekázanka, Prague - Nové Město",Other,Excellent,114 m²,"CZK 5,000","CZK 47,500",Personal,Brick building,Furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,Premium materials and solutions,Central heating,Overall,G,232,136,116,213,140,227,297,701,403,667,Top floor,30 to 50 years years,,,,,,
715189,"CZK 23,900",50.01932,14.51961,"Pastevců, Prague - Újezd u Průhonic",2 bedroom with open-plan kitchen,Excellent,96 m²,"CZK 5,000","CZK 65,000",Personal,Brick building,Partially furnished,3,No,Yes,Yes,No,No,No,Yes,25. 04. 2022,,,,G,314,649,761,860,954,"1,326",115,,,,,,,,,,,
202467,"CZK 13,500",50.1312109,14.4961073,"Desenská, Prague - Střížkov",1 bedroom with open-plan kitchen,New build,44 m²,"CZK 2,700","CZK 27,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 06. 2022,Standard materials and solutions,Other,,,646,"1,092",301,"1,068",898,804,591,688,"1,485",219,Attic,1 to 10 years years,Yes,30 m²,,,,
577064,"CZK 17,100",50.1027788,14.3748352,"U Hadovky, Prague - Dejvice",2 bedroom,Excellent,63 m²,"CZK 2,850","CZK 18,000",Cooperative,Brick building,Partially furnished,1,No,No,Yes,No,No,No,No,11. 04. 2022,Standard materials and solutions,Gas boiler,Interior,D,261,"1,397",338,"1,034",337,306,502,635,535,425,Raised ground floor,over 50 years years,,,,,,
501700,"CZK 7,500",50.093780231613,14.532926958722,"Třešňová, Prague - Hloubětín",Small studio,,25 m²,"CZK 3,500","CZK 8,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,ihned,,,,,327,713,"1,048","1,028","1,391","1,207","1,334",722,591,,,1 to 10 years years,Yes,,,,,
715409,"CZK 16,000",50.102,14.43331,"Veletržní, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,52 m²,CZK 600,"CZK 16,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,25. 04. 2022,,,,G,124,628,3,140,85,176,395,470,848,,,,,,,,,
484160,"CZK 13,900",50.1040098,14.4465769,"Osadní, Prague - Holešovice",1 bedroom,Excellent,40 m²,"CZK 3,100","CZK 17,000",Cooperative,Brick building,Furnished,2,Yes,No,No,No,No,Yes,No,01. 08. 2021,Standard materials and solutions,Electric boiler,Overall,,74,140,28,286,62,53,280,432,375,327,Middle floor,1 to 10 years years,,,,,,
714371,"CZK 10,000",50.05974,14.2945,"Na Radosti, Prague - Zličín",Studio,New build,30 m²,"CZK 4,800","CZK 12,000",Personal,Brick building,Furnished,3,No,No,No,No,No,No,No,01. 05. 2022,,,,E,91,898,798,906,80,"1,016",679,"1,166",92,520,,,,,,,,
581360,"CZK 22,000",50.026392,14.417815,"Údolní, Prague - Braník",2 bedroom with open-plan kitchen,Excellent,70 m²,"CZK 5,000","CZK 44,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,01. 06. 2022,Premium materials and solutions,,Interior,G,68,"1,050",606,"1,042",457,531,531,682,"1,290",640,Raised ground floor,,,,,,,
697963,"CZK 13,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,Excellent,21 m²,"CZK 1,200","CZK 14,000",Personal,Brick building,Furnished,2,No,Yes,No,No,No,Yes,No,24. 04. 2022,Premium materials and solutions,District heating,Overall,B,150,397,110,388,95,207,304,316,662,421,Middle floor,1 to 10 years years,,5 m²,,,,
713182,"CZK 21,000",50.0733476,14.3959227,"Grafická, Prague - Smíchov",1 bedroom with open-plan kitchen,New build,57 m²,"CZK 5,000","CZK 40,000",Personal,Other,Unfurnished,4,Yes,No,Yes,No,No,Yes,Yes,22. 04. 2022,,,,G,200,816,148,507,122,598,93,"1,141",864,357,Middle floor,1 to 10 years years,Yes,,,,,
630457,"CZK 16,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,Good,25 m²,"CZK 2,000",,Other,Brick building,Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,,,,E,216,344,70,346,22,280,306,274,647,724,,,,,,,,
692107,"CZK 21,300",50.07592,14.40553,"Arbesovo náměstí, Prague - Smíchov",Studio,Excellent,28 m²,"CZK 3,200","CZK 25,000",Personal,Brick building,Furnished,1,No,No,No,No,No,No,No,01. 08. 2022,,,,C,77,64,152,107,11,143,97,"1,032",852,494,,,,,,,,
713756,"CZK 16,000",50.0440154,14.517211,"Bratislavská, Prague - Hostivař",1 bedroom with open-plan kitchen,Excellent,57 m²,"CZK 4,400","CZK 15,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,,,,G,195,134,201,190,"1,004",212,"1,215",157,,,,,,,,,,
653705,"CZK 19,900",50.10566,14.48235,"náměstí Na Balabence, Prague - Libeň",2 bedroom,Excellent,51 m²,"CZK 3,400","CZK 35,000",Personal,Brick building,Partially furnished,6,No,No,Yes,Yes,No,Yes,No,01. 05. 2022,,,,G,121,603,138,235,361,720,117,622,486,75,,,,,,,,
405008,"CZK 21,950",50.0407835,14.5684987,"Modenská, Prague - Horní Měcholupy",2 bedroom with open-plan kitchen,,109 m²,"CZK 5,000","CZK 53,900",Personal,Brick building,Partially furnished,7,Yes,No,Yes,Yes,No,Yes,Yes,21. 04. 2022,Standard materials and solutions,Central heating,,C,235,881,488,693,612,396,520,552,"1,321",430,,1 to 10 years years,Yes,,,,,
714363,"CZK 27,000",50.09478,14.50282,"Nad Smetankou, Prague - Hrdlořezy",2 bedroom with open-plan kitchen,Excellent,106 m²,"CZK 7,000","CZK 54,000",Personal,Brick building,Furnished,2,No,Yes,No,No,Yes,Yes,Yes,19. 04. 2022,,,,D,536,"1,045",460,"1,370",670,507,943,824,"1,203",196,,,,,,,,
715370,"CZK 13,000",50.0615746,14.3810292,"Mikšovského, Prague - Košíře",1 bedroom,Good,46 m²,"CZK 2,000","CZK 15,000",Cooperative,Brick building,Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,,,,G,279,"1,182",553,969,542,"1,483","1,143",291,"1,166",645,,,,,,,,
681424,"CZK 12,000",50.0674282,14.4599684,"Moskevská, Prague - Vršovice",1 bedroom with open-plan kitchen,Excellent,37 m²,"CZK 4,350","CZK 24,000",Personal,Brick building,Partially furnished,1,No,No,Yes,No,No,Yes,No,01. 05. 2022,,,,D,73,498,59,298,0,406,497,344,282,295,,,,,,,,
715358,"CZK 15,000",50.00861,14.42885,"Rilská, Prague - Modřany",2 bedroom with open-plan kitchen,Excellent,68 m²,"CZK 7,000","CZK 30,000",Personal,Prefab concrete building,Furnished,10,Yes,No,Yes,No,No,Yes,No,01. 06. 2022,,District heating,,C,299,934,97,923,125,"1,013",314,360,338,165,,10 to 30 years years,,,,,,
640912,"CZK 11,300",50.035171,14.411621,"Zelinářská, Prague - Braník",1 bedroom with open-plan kitchen,Excellent,48 m²,CZK 800,"CZK 19,000",Personal,Brick building,Partially furnished,3,No,No,No,No,No,No,No,25. 04. 2022,,,,G,125,412,167,101,268,349,144,"1,229",260,,,,,,,,,
630147,"CZK 19,000",50.089428,14.466015,"Roháčova, Prague - Žižkov",2 bedroom,Excellent,60 m²,"CZK 1,000","CZK 38,000",Personal,Brick building,Furnished,5,No,No,Yes,No,No,Yes,No,19. 04. 2022,Premium materials and solutions,Electric boiler,Overall,G,147,748,74,154,55,224,526,550,496,244,Middle floor,1 to 10 years years,,,,,,
715335,"CZK 14,900",50.08444,14.56321,"U Hostavického potoka, Prague - Hostavice",1 bedroom with open-plan kitchen,New build,49 m²,"CZK 2,800","CZK 14,900",Personal,Brick building,Furnished,1,No,Yes,Yes,No,No,Yes,Yes,01. 06. 2022,,,,G,506,537,644,379,,,,,,,,,,,,,,
25959,"CZK 12,600",50.1335671,14.4751987,"Kubíkova, Prague - Kobylisy",1 bedroom with open-plan kitchen,,48 m²,"CZK 2,350","CZK 20,000",,Prefab concrete building,Partially furnished,2,No,No,Yes,No,No,Yes,No,25. 04. 2022,Standard materials and solutions,District heating,,C,242,978,430,"1,107",305,922,324,445,"1,248",356,Middle floor,,,,,,,
715353,"CZK 10,000",50.09062,14.49658,"Pod Lipami, Prague - Žižkov",Small studio,Good,21 m²,"CZK 2,500","CZK 10,000",Personal,Brick building,Partially furnished,1,No,No,No,No,No,No,No,25. 04. 2022,,,,B,210,503,154,806,104,534,837,154,752,237,,,,,,,,
623922,"CZK 11,000",50.064342,14.442252,"Čestmírova, Prague - Nusle",Studio,New build,25 m²,"CZK 1,000","CZK 12,000",Personal,Brick building,Partially furnished,2,Yes,No,Yes,No,No,No,No,01. 05. 2022,Premium materials and solutions,Central heating,Overall,C,90,311,92,91,15,61,367,597,576,437,Middle floor,1 to 10 years years,,,,,,
545400,"CZK 8,500",50.036559,14.4172471,Prague - Braník,Small studio,,25 m²,"CZK 2,500","CZK 3,000",Other,Brick building,Furnished,,No,No,No,No,No,No,No,21. 04. 2022,,,,,514,627,473,447,573,399,312,784,,,,,,,,,,
715349,"CZK 12,000",50.07293,14.44124,"Jana Masaryka, Prague - Vinohrady",1 bedroom,Excellent,33 m²,"CZK 3,000","CZK 20,000",Other,Brick building,Unfurnished,1,No,No,No,No,No,No,No,21. 04. 2022,,Gas boiler,,G,42,256,34,612,69,568,247,441,558,371,Middle floor,,,,,,,
715336,"CZK 16,500",50.13101,14.4791,"Frýdlantská, Prague - Kobylisy",3 bedroom,Excellent,64 m²,"CZK 3,500","CZK 30,000",Personal,Prefab concrete building,Partially furnished,8,No,No,No,Yes,No,Yes,No,01. 05. 2022,,District heating,,G,194,907,381,"1,037",170,445,156,237,"1,322",118,,,,,,,,
119868,"CZK 13,000",50.1108959,14.4470802,"U pergamenky, Prague - Holešovice",1 bedroom with open-plan kitchen,,40 m²,"CZK 2,500","CZK 15,000",Cooperative,Brick building,Partially furnished,5,No,No,Yes,No,No,No,No,,,Other,,,72,898,292,831,445,529,271,"1,259",760,193,Top floor,,,,,,,
715329,"CZK 12,800",50.07177,14.46983,"28. pluku, Prague - Vršovice",Studio,Excellent,34 m²,"CZK 3,200","CZK 12,800",Personal,Brick building,Partially furnished,4,Yes,No,Yes,No,No,Yes,No,20. 04. 2022,,,Interior,G,79,577,159,372,245,172,344,221,749,210,Middle floor,,,,,,,
715328,"CZK 13,500",50.04276,14.49314,"Klapálkova, Prague - Chodov",Studio,New build,32 m²,"CZK 2,000","CZK 27,000",Personal,Brick building,Unfurnished,1,Yes,No,No,No,No,Yes,No,01. 05. 2022,,,,G,33,832,168,877,517,"1,461",395,"1,201","1,083",262,,,,,,,,
715324,"CZK 15,000",50.10471,14.48725,"Drahobejlova, Prague - Libeň",Small studio,New build,37 m²,"CZK 3,000","CZK 15,000",Personal,Brick building,Furnished,5,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,,,,G,210,150,189,176,93,336,406,635,250,105,,,,,,,,
715028,"CZK 11,000",50.1069435,14.4464819,"Osadní, Prague - Holešovice",1 bedroom with open-plan kitchen,Excellent,31 m²,"CZK 2,000","CZK 11,000",Personal,Brick building,Unfurnished,5,No,No,No,No,No,Yes,No,20. 04. 2022,Standard materials and solutions,,,G,130,405,238,418,163,273,315,758,329,243,,,,,,,,
282676,"CZK 15,000",50.0686763,14.3091212,"Žufanova, Prague - Řepy",1 bedroom with open-plan kitchen,Excellent,45 m²,"CZK 3,000","CZK 25,000",Personal,Prefab concrete building,Furnished,4,No,No,No,No,No,Yes,No,10. 05. 2022,,Central heating,,B,227,598,447,816,474,336,342,438,"1,207",51,,,,,,,,
573326,"CZK 14,000",50.0641277,14.2874444,"Hevlínská, Prague - Zličín",Studio,Excellent,48 m²,"CZK 3,500","CZK 28,000",Personal,Brick building,Furnished,3,Yes,No,Yes,No,No,Yes,No,01. 07. 2022,Premium materials and solutions,Gas boiler,,,232,176,"1,056",792,818,"1,086",493,,,,Middle floor,1 to 10 years years,,,,,,
456849,"CZK 17,000",50.03156,14.60085,"Nové náměstí, Prague - Uhříněves",1 bedroom with open-plan kitchen,,64 m²,"CZK 1,500","CZK 34,000",Personal,Brick building,Partially furnished,1,No,Yes,Yes,No,No,No,No,01. 05. 2022,Standard materials and solutions,Gas boiler,,D,162,214,323,149,183,163,492,629,548,301,Raised ground floor,10 to 30 years years,,90 m²,,,,
610174,"CZK 12,000",50.049054,14.345899,"V Hůrkách, Prague - Stodůlky",1 bedroom with open-plan kitchen,Excellent,33 m²,"CZK 2,700","CZK 15,000",Personal,Prefab concrete building,Partially furnished,2,No,No,No,No,No,Yes,No,01. 05. 2022,,,Overall,,355,487,115,288,179,351,99,317,"1,176",18,Middle floor,,,,,,,
715307,"CZK 24,500",50.08709,14.46381,"V Kapslovně, Prague - Žižkov",3 bedroom,Excellent,98 m²,"CZK 3,000","CZK 25,000",Personal,Brick building,Partially furnished,2,No,Yes,No,No,No,Yes,Yes,21. 04. 2022,,,,C,238,742,121,386,39,564,646,641,563,455,,,,,,,,
711233,"CZK 14,990",50.1085429,14.5254683,"Granitova, Prague - Hloubětín",Studio,New build,44 m²,"CZK 2,990",,Personal,Low-energy building,Partially furnished,5,No,Yes,Yes,No,Yes,Yes,No,21. 03. 2022,Premium materials and solutions,District heating,,A,280,"1,320",719,"1,302","1,077","1,144","1,212","1,015","1,196",524,,1 to 10 years years,Yes,,,,,
